SEBI REPORT For Trade date 10-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,15020,21.17
KARUR VYSYA,INE036D01028,28564,81.52
Concord Enviro Systems Limited,INE037Z01029,235,1.30
Hindalco Industries Ltd.,INE038A01020,32481,290.99
T.V.Today Network Limited,INE038F01029,440,0.70
IFCI LTD,INE039A01010,735865,446.74
"Jamna Auto Industries Ltd.,",INE039C01032,88721,115.89
JASH ENGINEERING LIMITED,INE039O01029,6495,32.81
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4415,15.56
Brigade Hotel Ventures Limited,INE03NU01014,1691,1.42
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1966,18.54
Cohance Lifesciences Limited,INE03QK01018,16717,81.33
Chemcon Speciality Chemicals Limited,INE03YM01018,136,0.34
HDFC Bank Ltd.,INE040A01034,231929,2165.46
Mayur Uniquoters ltd.,INE040D01038,2993,17.40
SUZLON ENERGY LTD.,INE040H01021,6521599,3514.11
"Dhampur Sugar Mills Ltd.,",INE041A01016,44072,62.86
Escorts Kubota Limited,INE042A01014,4084,150.24
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2442,24.24
Sun Pharmaceutical Industries Ltd.,INE044A01036,8740,140.89
Paras Defence and Space Technologies Limited,INE045601023,28734,206.66
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8869,73.05
Fineotex Chemical Limited,INE045J01034,107873,31.65
Reliance Industrial Infrastructure,INE046A01015,5421,48.62
Muthoot Microfin Limited,INE046W01019,5811,9.79
GRASIM INDUS,INE047A01021,3559,101.32
JAGSONPAL PH,INE048B01035,3662,8.94
Navin Fluorent International Ltd,INE048G01026,4134,267.60
"Himatsingka Seide Ltd.,",INE049A01027,61248,79.20
Wockhardt Ltd,INE049B01025,76758,1094.76
SBC EXPORTS LIMITED,INE04AK01028,556230,146.67
KPIT Technologies Ltd,INE04I401011,47787,477.24
ETHOS LIMITED,INE04TZ01018,597,16.42
Seshaasai Technologies Limited,INE04VU01023,1414,4.26
Prakash Pipes Limited,INE050001010,4605,18.21
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3433,62.37
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,7167,94.56
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11478,18.95
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,76202,554.87
Indian Railway Finance Corporation,INE053F01010,1679049,2082.75
"V.I.P. Industries Ltd.,",INE054A01027,11987,50.09
Waterbase Limited,INE054C01015,17395,9.76
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8792,163.95
Cyient DLM Limited,INE055S01018,18101,78.45
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22069,62.05
Sanofi India Ltd,INE058A01010,886,39.69
"Cipla Ltd.,",INE059A01026,19872,293.67
La Opala RG Ltd.,INE059D01020,4125,9.57
Hindware Home Innovation Limited,INE05AN01011,2900,8.91
Ratnaveer Precision Engineering Limited,INE05CZ01011,339433,552.80
Indogulf Cropsciences Limited,INE05J901018,419,0.48
BHARAT COKING COAL LIMITED,INE05XR01022,51758,17.39
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,8410,12.74
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21386,203.09
"State Bank Of India,",INE062A01020,99014,1090.17
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5906,74.79
Equitas Small Finance Bank Limited,INE063P01018,143668,94.03
TIMES GROUP,INE064A01026,643667,2098.40
Trident Ltd.,INE064C01022,1135448,325.01
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2511,2.57
Indegene Limited,INE065X01017,8435,47.03
Eicher Motors Ltd.,INE066A01021,2698,204.47
Hindustan Aeronautics Limited,INE066F01020,106777,4815.64
Wonderla Holidays Limited,INE066O01014,2780,18.00
Inox Wind Limited,INE066P01011,411267,568.05
CG Power and Industrial Solutions Limited,INE067A01029,52215,371.22
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1328,3.49
Gland Pharma Limited,INE068V01023,1784,32.42
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2582,4.87
INDIQUBE SPACES LIMITED,INE06ST01018,866,1.99
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2944,4.02
Gem Aromatics Limited,INE06XZ01023,2526,4.37
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6285,13.39
SHREE CEMENT,INE070A01015,312,84.38
Jai Corp Limited,INE070D01027,31979,46.64
INSECTCID,INE070I01018,100,0.82
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2482,39.49
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3384,33.16
Sona BLW Precision Forgings Limited,INE073K01018,29457,151.49
Praj Industries Ltd.,INE074A01025,142547,562.20
Paramount Communications Ltd.,INE074B01023,90462,44.28
WIPRO LTD.,INE075A01022,383024,878.04
G M BREWERIE,INE075D01018,4444,53.00
HealthCare Global Enterprises Limited,INE075I01017,1278,8.44
SIYAR SILK M,INE076B01028,2993,19.58
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,90530,213.63
Ambuja Cements Ltd.,INE079A01024,65202,361.22
Gateway Distriparks Limited,INE079J01017,64912,41.66
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59760,212.26
Easy Trip Planners Limited,INE07O001026,1149208,151.93
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,9608,71.57
Restaurant Brands Asia Limited,INE07T201019,275119,190.71
IRM ENERGY LIMITED,INE07U701015,9780,30.85
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1444,344.40
LLOYDS ENTERPRISES LIMITED,INE080I01025,3110569,2386.75
TATA IORN AN,INE081A01020,409303,765.85
"Kopran Ltd.,",INE082A01010,5815,8.68
Morepen Laboratories Ltd.,INE083A01026,277849,140.12
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,288306,458.11
Amanta Healthcare Limited,INE084K01015,29,0.04
WeWork India Management Limited,INE085001019,1619,8.95
CHAMBAL FERT,INE085A01013,736651,3264.33
Thangamayil Jewellery Limited,INE085J01014,938,36.67
"Electrosteel Castings Ltd.,",INE086A01029,246604,236.03
Shree Renuka Sugars Ltd.,INE087H01022,680539,208.00
Paradeep Phosphates Limited,INE088F01024,463461,727.54
DR.REDDY'S L,INE089A01031,7057,88.59
Sterlite Technologies Limited.,INE089C01029,23512,36.93
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,18968,22.26
Krsnaa Diagnostics Limited,INE08LI01020,3290,22.23
M & B ENGINEERING LIMITED,INE08N601015,9602,37.04
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,57649,113.79
Greenpanel Industries Limited,INE08ZM01014,5108,12.63
Scoda Tubes Limited,INE090501011,15138,25.27
ICICI Bank Ltd.,INE090A01021,56026,770.05
Jai Balaji Industries Limited,INE091G01026,95512,73.92
TATA CHEMICA,INE092A01019,83074,641.80
INDIA NIPP E,INE092B01025,309,2.57
IDFC FIRST BANK LIMITED,INE092T01019,1342267,978.66
Hexaware Technologies Limited,INE093A01041,16740,96.86
OBEROI REALTY LIMITED,INE093I01010,3688,61.73
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,242290,148.71
HINDUSTAN PE,INE094A01015,78210,342.89
Kolte-Patil Developers Ltd,INE094I01018,93977,314.84
UTI Asset Management Company Limited,INE094J01016,8183,101.02
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,29798,279.83
NBCC (India) Limited,INE095N01031,986584,1012.26
NUCLEU SOF E,INE096B01018,443,4.51
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,51502,195.03
Aarti Surfactants Limited,INE09EO01013,71,0.28
Gujarat Fluorochemicals Limited,INE09N301011,1275,45.36
Indigo Paints Limited,INE09VQ01012,1477,16.43
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3263,16.00
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,180625,126.62
Ceigall India Limited,INE0AG901020,4757,13.69
Hemisphere Properties India Limited,INE0AJG01018,55743,82.76
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,238,3.84
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1513,4.34
Go Fashion (India) Limited,INE0BJS01011,9125,45.42
Premier Energies Limited,INE0BS701011,53759,468.76
C.E. Info Systems Limited,INE0BV301023,6615,98.25
Aether Industries Limited,INE0BWX01014,4284,37.66
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2047,3.74
Jubilant Ingrevia Limited,INE0BY001018,12498,85.72
Oswal Pumps Limited,INE0BYP01024,59831,259.00
Urban Company Limited,INE0CAZ01013,31342,38.50
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1140,20.01
Western Carriers (India) Limited,INE0CJF01024,29924,39.17
RateGain Travel Technologies Limited,INE0CLI01024,2120728,13014.27
Meghmani Organics Limited,INE0CT101020,547703,383.16
GMR Power and Urban Infra Limited,INE0CU601026,43680,52.86
Anthem Biosciences Limited,INE0CZ201020,8813,59.60
Sigachi Industries Limited,INE0D0K01022,246580,89.03
India Pesticides Limited,INE0D6701023,25136,50.74
Ksolves India Limited,INE0D6I01023,125,0.47
RailTel Corporation of India Limited,INE0DD101019,155079,577.23
PIRAMAL PHARMA LIMITED,INE0DK501011,274647,525.29
Fairchem Organics Limited,INE0DNW01011,1636,16.71
INNOVA CAPTAB LIMITED,INE0DUT01020,759,6.72
Syrma SGS Technology Limited,INE0DYJ01015,89313,687.14
Wakefit Innovations Limited,INE0E7301029,700,1.45
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,61169,100.59
Network People Services Technologies Limited,INE0FFK01017,1606,27.22
Deep Industries Limited,INE0FHS01024,19172,82.40
Motisons Jewellers Limited,INE0FRK01020,192324,38.66
Motherson Sumi Wiring India Limited,INE0FS801015,316616,141.51
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,953915,3699.25
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3144,39.82
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,796,6.81
ArisInfra Solutions Limited,INE0H9P01028,45213,52.46
Fabtech Technologies Limited,INE0HF201011,1663,3.62
One Mobikwik Systems Limited,INE0HLU01028,63718,151.31
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,548598,918.25
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2073,6.14
Le Travenues Technology Limited,INE0HV901016,23587,58.94
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,32679,133.44
Capillary Technologies India Limited,INE0ILV01024,2251,13.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,21220,52.45
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15018,447.65
Rashi Peripherals Limited,INE0J1F01024,5690,18.99
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,91880,853.48
Honasa Consumer Limited,INE0J5401028,17650,52.78
Jeena Sikho Lifecare Limited,INE0J5801029,10132,70.28
Venus Pipes & Tubes Limited,INE0JA001018,5785,76.76
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18513,132.27
Sanathan Textiles Limited,INE0JPD01013,328,1.42
YATRA ONLINE LIMITED,INE0JR601024,21987,31.82
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300454,1246.78
Garuda Construction and Engineering Limited,INE0JVO01026,11937,22.79
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54637,272.14
Eureka Forbes Limited,INE0KCE01017,100204,521.56
Rhetan TMT Limited,INE0KKN01029,292009,75.93
DCX Systems Limited,INE0KL801015,97006,225.10
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2114,3.32
Gopal Snacks Limited,INE0L9R01028,11042,37.87
Avalon Technologies Limited,INE0LCL01028,5788,60.00
Ather Energy Limited,INE0LEZ01016,19008,137.09
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67313,147.83
Cello World Limited,INE0LMW01024,11756,66.71
IKIO Technologies Limited,INE0LOJ01019,4484,12.24
Physicswallah Limited,INE0LP301011,255992,283.49
Aarti Pharmalabs Limited,INE0LRU01027,8771,73.94
Quadrant Future Tek Limited,INE0LRY01011,23054,83.43
Ola Electric Mobility Limited,INE0LXG01040,1522086,510.09
REDTAPE Limited,INE0LXT01019,31694,44.66
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3632,4.97
J.G.Chemicals Limited,INE0MB501011,3231,13.64
REGAAL RESOURCES LIMITED,INE0MHO01029,5220,3.74
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,10413,26.97
TRUALT BIOENERGY LIMITED,INE0MWH01014,2413,9.97
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1019,5.14
BLS E-Services Limited,INE0NLT01010,3395,5.54
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,502916,221.66
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,26852,934.67
Kross Limited,INE0O6601022,5047,10.95
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,2952,7.20
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,456989,455.09
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,26026,125.55
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27837,14.08
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1216,3.22
Orient Technologies Limited,INE0PPK01015,10777,37.19
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4134,11.81
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15688,144.29
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,3.11
International Gemmological Institute India Limited,INE0Q9301021,7407,26.70
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,5552,33.69
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25965,40.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3403,10.93
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1435,3.24
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9758,77.97
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3150,5.01
Stallion India Fluorochemicals Limited,INE0RYC01010,221,0.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5292,2.31
Pace Digitek Limited,INE0S3G01027,85798,152.16
CRIZAC LIMITED,INE0S4R01014,17897,49.82
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11353,94.57
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10421,48.64
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8245,18.69
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,883,8.25
Bluspring Enterprises Limited,INE0U4101014,19991,16.11
Digitide Solutions Limited,INE0U4701011,18132,28.99
BlackBuck Limited,INE0UIZ01018,4310,27.70
Sanofi Consumer Healthcare India Limited,INE0UOS01011,664,31.11
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200046,216.65
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14383,348.65
CARRARO INDIA LIMITED,INE0V7W01012,1080,5.56
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60758,105.78
Meesho Limited,INE0VDM01015,2967,4.40
Sagility Limited,INE0W2G01015,1234455,592.36
Laxmi Dental Limited,INE0WO601020,6459,15.88
Midwest Limited,INE0XAD01024,5361,70.99
ANLON HEALTHCARE LIMITED,INE0Y8W01017,3111,3.92
Jain Resource Recycling Limited,INE0YD401026,11076,45.85
Atlanta Electricals Limited,INE0Z4F01028,788,6.96
ATUL LTD.,INE100A01010,585,42.55
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,36967,1301.54
Granules India Ltd.,INE101D01020,33235,193.37
Afcons Infrastructure Limited,INE101I01011,28261,101.58
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,410508,3108.10
Godrej Consumer Products Ltd.,INE102D01028,3732,46.63
Allied Digital Services Limited,INE102I01027,6476,12.83
MANGALORE RE,INE103A01014,152686,294.27
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,324,4.03
TVS Holdings Limited,INE105A01035,81,11.90
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,290178,282.39
TAMILNADU NE,INE107A01015,13062,22.08
Awfis Space Solutions Limited,INE108V01019,16379,70.04
SHIPPING COR,INE109A01011,169051,432.53
ARMAN FIN,INE109C01017,997,15.57
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,81510,458.23
FINANC TECHN,INE111B01023,597,4.95
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,4278,14.61
Metropolis Healthcare Limited,INE112L01020,1011,20.18
GUJ NARMADA,INE113A01013,46925,245.31
STEEL AUTHOR,INE114A01011,284521,429.46
Lic Housing Finance Ltd.,INE115A01026,93702,548.05
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,822,13.26
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,3897,229.56
BAJ HOLD INV,INE118A01012,1354,157.83
Nuvoco Vistas Corporation Limited,INE118D01016,16475,60.62
PARK MEDI WORLD LIMITED,INE119201023,68102,134.98
Balrampur Chini Mills Ltd.,INE119A01028,5909,30.86
Carborundum Universal Ltd.,INE120A01034,3795,34.24
CHOL INV FN,INE121A01024,10581,177.75
JSW Energy Limited,INE121E01018,61386,322.68
INDUS TOWERS LIMITED,INE121J01017,37030,159.93
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,156893,105.12
SBI Life Insurance Company Limited,INE123W01016,1807,33.59
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,221269,189.69
"E.I.D. Parry (India) Ltd.,",INE126A01031,9414,87.35
APOLLO PIPES LIMITED,INE126J01016,10506,40.66
HDFC Asset Management Company Limited,INE127D01025,11363,314.88
Goodluck India Limited,INE127I01024,7680,85.90
K.P. Energy Limited,INE127T01021,36474,129.36
Eveready Industries India Ltd.,INE128A01029,19744,70.88
Five-Star Business Finance Ltd.,INE128S01021,33917,169.40
Archean Chemical Industries Limited,INE128X01021,4465,27.55
GAIL INDIA,INE129A01019,424484,733.92
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,30846,33.31
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,373,0.43
Fujiyama Power Systems Limited,INE12UR01024,579,1.22
Gujarat Mineral Development Corpora,INE131A01031,156421,783.98
Relaxo Footwears Ltd.,INE131B01039,13821,60.11
Aurionpro Solutions Ltd.,INE132H01018,6177,64.26
Akzo Nobel India Limited,INE133A01011,1677,53.45
TILAKNAG IND,INE133E01013,38393,179.55
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,867,0.80
Power Finance Corporation Ltd,INE134E01011,216914,887.69
Cyient Limited,INE136B01020,21784,256.64
Neogen Chemicals Limited,INE136S01016,3466,48.24
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
