SEBI REPORT For Trade date 13-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
SHREE CEMENT,INE070A01015,184,51.31
Jai Corp Limited,INE070D01027,36270,57.38
INSECTCID,INE070I01018,99,0.82
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3749,58.38
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2716,29.19
Sona BLW Precision Forgings Limited,INE073K01018,47295,234.19
Praj Industries Ltd.,INE074A01025,133584,531.89
Paramount Communications Ltd.,INE074B01023,102107,49.98
WIPRO LTD.,INE075A01022,89876,241.11
G M BREWERIE,INE075D01018,4667,53.86
HealthCare Global Enterprises Limited,INE075I01017,1980,13.01
SIYAR SILK M,INE076B01028,3652,27.41
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,54014,150.07
Ambuja Cements Ltd.,INE079A01024,69910,399.96
Gateway Distriparks Limited,INE079J01017,75896,51.08
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58889,229.50
Easy Trip Planners Limited,INE07O001026,1482268,186.31
NDR Auto Components Limited,INE07OG01012,421,4.00
Supriya Lifescience Limited,INE07RO01027,11294,86.49
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,159951,118.20
IRM ENERGY LIMITED,INE07U701015,8727,28.84
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3116,604.72
LLOYDS ENTERPRISES LIMITED,INE080I01025,3084308,2376.02
TATA IORN AN,INE081A01020,427229,725.94
"Kopran Ltd.,",INE082A01010,2039,3.40
Morepen Laboratories Ltd.,INE083A01026,293226,163.71
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,258137,358.95
Amanta Healthcare Limited,INE084K01015,48,0.06
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1113,7.02
CHAMBAL FERT,INE085A01013,593173,2634.79
Thangamayil Jewellery Limited,INE085J01014,688,27.56
"Electrosteel Castings Ltd.,",INE086A01029,247916,244.67
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,950956,312.98
Paradeep Phosphates Limited,INE088F01024,459414,802.20
DR.REDDY'S L,INE089A01031,11291,142.24
Sterlite Technologies Limited.,INE089C01029,24185,26.08
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23810,28.66
Krsnaa Diagnostics Limited,INE08LI01020,670,5.46
M & B ENGINEERING LIMITED,INE08N601015,12157,48.11
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,75111,153.30
Greenpanel Industries Limited,INE08ZM01014,4826,13.89
Scoda Tubes Limited,INE090501011,13938,23.90
ICICI Bank Ltd.,INE090A01021,32828,458.92
Jai Balaji Industries Limited,INE091G01026,82865,70.42
TATA CHEMICA,INE092A01019,54305,458.37
INDIA NIPP E,INE092B01025,205,1.78
IDFC FIRST BANK LIMITED,INE092T01019,694217,537.05
Hexaware Technologies Limited,INE093A01041,4409,31.88
OBEROI REALTY LIMITED,INE093I01010,4210,73.83
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,192838,128.62
HINDUSTAN PE,INE094A01015,75642,351.54
Ashika Credit Capital Ltd.,INE094B01013,19000,67.45
Kolte-Patil Developers Ltd,INE094I01018,4519,16.04
UTI Asset Management Company Limited,INE094J01016,8041,103.67
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33653,308.99
NBCC (India) Limited,INE095N01031,464952,554.32
NUCLEU SOF E,INE096B01018,668,7.55
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,65496,248.95
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2114,76.69
Indigo Paints Limited,INE09VQ01012,1335,16.21
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5960,28.41
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,181875,164.15
Ceigall India Limited,INE0AG901020,3019,8.05
Hemisphere Properties India Limited,INE0AJG01018,62312,95.57
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1261,17.75
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1761,7.79
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,373,0.65
Bansal Wire Industries Limited,INE0B9K01025,3351,10.82
Go Fashion (India) Limited,INE0BJS01011,8367,51.65
Premier Energies Limited,INE0BS701011,744874,7598.38
C.E. Info Systems Limited,INE0BV301023,4383,79.15
Aether Industries Limited,INE0BWX01014,3779,32.43
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6071,11.40
Jubilant Ingrevia Limited,INE0BY001018,9472,69.90
Oswal Pumps Limited,INE0BYP01024,32542,204.86
Urban Company Limited,INE0CAZ01013,17814,23.89
Mukka Proteins Limited,INE0CG401037,31546,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2365,41.48
Western Carriers (India) Limited,INE0CJF01024,37874,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214512,656.04
Meghmani Organics Limited,INE0CT101020,425981,335.79
GMR Power and Urban Infra Limited,INE0CU601026,70188,84.80
Anthem Biosciences Limited,INE0CZ201020,10354,75.00
Sigachi Industries Limited,INE0D0K01022,290711,111.09
India Pesticides Limited,INE0D6701023,29588,60.72
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,136428,539.06
PIRAMAL PHARMA LIMITED,INE0DK501011,258255,519.18
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,795,7.00
Syrma SGS Technology Limited,INE0DYJ01015,61327,466.10
HMA Agro Industries Limited,INE0ECP01024,981,0.29
TARC LIMITED,INE0EK901012,76975,131.43
Network People Services Technologies Limited,INE0FFK01017,1149,22.63
Deep Industries Limited,INE0FHS01024,13553,62.17
Motisons Jewellers Limited,INE0FRK01020,330731,61.55
Motherson Sumi Wiring India Limited,INE0FS801015,328784,153.09
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,947027,3685.70
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3494,45.86
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,168,0.47
Windlas Biotech Limited,INE0H5O01029,1169,9.85
ArisInfra Solutions Limited,INE0H9P01028,31253,41.45
Fabtech Technologies Limited,INE0HF201011,5461,12.13
One Mobikwik Systems Limited,INE0HLU01028,48195,126.97
Tracxn Technologies Limited,INE0HMF01019,1170,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,279341,450.82
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3940,11.58
Le Travenues Technology Limited,INE0HV901016,27321,73.91
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12800,62.16
Capillary Technologies India Limited,INE0ILV01024,510,3.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15213,41.12
Veranda Learning Solutions Limited,INE0IQ001011,1295,2.79
Data Patterns (India) Limited,INE0IX101010,18432,500.31
Rashi Peripherals Limited,INE0J1F01024,6351,21.60
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,113343,1013.59
Honasa Consumer Limited,INE0J5401028,13879,40.53
Jeena Sikho Lifecare Limited,INE0J5801029,7538,52.59
Venus Pipes & Tubes Limited,INE0JA001018,7038,96.36
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15866,116.68
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,24504,42.29
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14828,29.42
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21061,148.42
Eureka Forbes Limited,INE0KCE01017,101647,531.61
Rhetan TMT Limited,INE0KKN01029,9,0.00
DCX Systems Limited,INE0KL801015,100367,249.26
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,388,0.70
Gopal Snacks Limited,INE0L9R01028,18500,64.00
Avalon Technologies Limited,INE0LCL01028,4355,42.00
Ather Energy Limited,INE0LEZ01016,6004,42.36
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,75785,182.18
Cello World Limited,INE0LMW01024,7875,50.18
IKIO Technologies Limited,INE0LOJ01019,4507,12.75
Physicswallah Limited,INE0LP301011,101016,136.84
Aarti Pharmalabs Limited,INE0LRU01027,9797,83.93
Quadrant Future Tek Limited,INE0LRY01011,25004,96.20
Ola Electric Mobility Limited,INE0LXG01040,956197,370.12
REDTAPE Limited,INE0LXT01019,38020,53.62
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13207,23.47
J.G.Chemicals Limited,INE0MB501011,4799,21.00
REGAAL RESOURCES LIMITED,INE0MHO01029,1561,1.19
Epack Prefab Technologies Limited,INE0MLS01022,8801,27.46
TRUALT BIOENERGY LIMITED,INE0MWH01014,3610,15.35
Udayshivakumar infra limited,INE0N0Y01013,2260,0.64
Rishabh Instruments Limited,INE0N2P01017,1115,4.32
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2175,11.43
BLS E-Services Limited,INE0NLT01010,243,0.45
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,649243,286.36
R K Swamy Limited,INE0NQ801033,0,0.00
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13327,471.73
Kross Limited,INE0O6601022,10918,23.57
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.02
Rossell Techsys Limited,INE0OJW01016,2586,18.68
NTPC GREEN ENERGY LIMITED,INE0ONG01011,477075,485.33
Deepak Builders and Engineers India Limited,INE0OPA01019,1414,2.02
EMS LIMITED,INE0OV601013,24024,130.75
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33973,17.45
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,553,2.08
Orient Technologies Limited,INE0PPK01015,5889,23.37
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,7103,19.44
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16545,139.10
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1339,20.78
International Gemmological Institute India Limited,INE0Q9301021,16823,61.65
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,31,0.19
Sudeep Pharma Limited,INE0QPI01025,55,0.34
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33850,56.56
Denta Water and Infra Solutions Limited,INE0R4L01018,3143,11.62
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2252,5.18
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11850,93.97
Gala Precision Engineering Limited,INE0RE001014,150,1.37
Tolins Tyres Limited,INE0RWQ01014,2677,4.79
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6855,3.46
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,104,0.20
Pace Digitek Limited,INE0S3G01027,14711,29.88
CRIZAC LIMITED,INE0S4R01014,18203,58.03
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9175,75.18
VMS TMT LIMITED,INE0SJA01013,175,0.10
MAMATA MACHINERY LIMITED,INE0TO701015,14151,65.80
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2598,7.50
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,865,8.31
Bluspring Enterprises Limited,INE0U4101014,25273,20.55
Digitide Solutions Limited,INE0U4701011,22396,41.58
BlackBuck Limited,INE0UIZ01018,6497,43.63
Sanofi Consumer Healthcare India Limited,INE0UOS01011,82,3.86
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16551,407.68
CARRARO INDIA LIMITED,INE0V7W01012,788,4.06
Sri Lotus Developers and Realty Limited,INE0V9Q01010,70949,130.60
Meesho Limited,INE0VDM01015,2562,4.35
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,877704,452.33
Laxmi Dental Limited,INE0WO601020,4437,13.82
Midwest Limited,INE0XAD01024,2236,38.22
ANLON HEALTHCARE LIMITED,INE0Y8W01017,36,0.06
Jain Resource Recycling Limited,INE0YD401026,20347,84.73
Atlanta Electricals Limited,INE0Z4F01028,209,1.93
ATUL LTD.,INE100A01010,1754,115.40
Mahindra & Mahindra Ltd.,INE101A01026,19975,720.01
Granules India Ltd.,INE101D01020,20290,120.60
Afcons Infrastructure Limited,INE101I01011,19599,78.42
HLV LIMITED,INE102A01024,7461,1.13
Choice International Ltd,INE102B01014,421599,3203.12
Godrej Consumer Products Ltd.,INE102D01028,3663,46.38
Allied Digital Services Limited,INE102I01027,7595,15.41
MANGALORE RE,INE103A01014,271145,446.45
SMC Global Securities Limited,INE103C01036,1667,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,110,1.41
TVS Holdings Limited,INE105A01035,135,19.84
RPG Life Sciences Limited,INE105J01010,310,7.57
HI-TECH PIPES LIMITED,INE106T01025,263899,276.10
TAMILNADU NE,INE107A01015,13782,23.23
Awfis Space Solutions Limited,INE108V01019,12000,71.44
SHIPPING COR,INE109A01011,244983,603.74
ARMAN FIN,INE109C01017,727,11.09
Mindteck (India) Ltd,INE110B01017,178,0.37
CONTAIN CORP,INE111A01025,82823,480.96
FINANC TECHN,INE111B01023,635,5.62
PDS LIMITED,INE111Q01021,2893,10.52
Metropolis Healthcare Limited,INE112L01020,2031,40.69
GUJ NARMADA,INE113A01013,49720,264.89
STEEL AUTHOR,INE114A01011,448714,639.69
Lic Housing Finance Ltd.,INE115A01026,103169,608.14
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2304,39.39
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,9868,542.34
BAJ HOLD INV,INE118A01012,2220,263.15
Nuvoco Vistas Corporation Limited,INE118D01016,13965,54.20
Balrampur Chini Mills Ltd.,INE119A01028,12622,63.90
Carborundum Universal Ltd.,INE120A01034,5753,53.71
CHOL INV FN,INE121A01024,10966,184.91
JSW Energy Limited,INE121E01018,73488,391.29
INDUS TOWERS LIMITED,INE121J01017,45662,184.74
"MMTC Ltd.,",INE123F01029,79674,56.64
SBI Life Insurance Company Limited,INE123W01016,1652,29.44
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,278476,242.45
"E.I.D. Parry (India) Ltd.,",INE126A01031,3779,39.88
APOLLO PIPES LIMITED,INE126J01016,2705,10.00
HDFC Asset Management Company Limited,INE127D01025,15657,430.16
Goodluck India Limited,INE127I01024,6996,81.44
K.P. Energy Limited,INE127T01021,32851,130.66
Eveready Industries India Ltd.,INE128A01029,19715,70.81
Five-Star Business Finance Ltd.,INE128S01021,23171,134.05
Archean Chemical Industries Limited,INE128X01021,7221,43.58
GAIL INDIA,INE129A01019,347018,625.27
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,55240,58.25
Fujiyama Power Systems Limited,INE12UR01024,111,0.25
Gujarat Mineral Development Corpora,INE131A01031,183663,949.60
Relaxo Footwears Ltd.,INE131B01039,14974,68.65
Aurionpro Solutions Ltd.,INE132H01018,3987,46.59
Akzo Nobel India Limited,INE133A01011,7789,245.49
TILAKNAG IND,INE133E01013,46424,221.45
IFGL Refractories Limited,INE133Y01011,714,1.64
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,383659,1514.55
Cyient Limited,INE136B01020,25560,315.97
Neogen Chemicals Limited,INE136S01016,2113,29.34
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,48614,551.08
"National Aluminium Co. Ltd.,",INE139A01034,216371,684.23
FUSION FINANCE LIMITED,INE139R01012,24424,46.60
Saatvik Green Energy Limited,INE13B501022,7463,30.38
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,90856,649.81
