SEBI REPORT For Trade date 30-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
"Great Eastern Shipping Co. Ltd.,",INE017A01032,23094,259.45
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21703,825.91
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,14342,127.01
JSW SL,INE019A01038,27016,312.56
Himadri Speciality Chemical Ltd.,INE019C01026,67908,335.76
STANLEY LIFESTYLES LIMITED,INE01A001028,1744,4.63
Antony Waste Handling Cell Limited,INE01BK01022,4381,24.87
Vishal Mega Mart Limited,INE01EA01019,284821,406.08
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,10270,30.75
Sky Gold And Diamonds Limited,INE01IU01018,16330,57.13
eMudhra Limited,INE01QM01018,7722,51.69
Vikran Engineering Limited,INE01R501028,438091,441.90
Canara HSBC Life Insurance Company Limited,INE01TY01017,3335,4.76
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,535647,2064.18
Asian Paints Ltd.,INE021A01026,12403,347.57
Dodla Dairy Limited,INE021O01019,632,8.35
ASIAN GRANITO INDIA LIMITED,INE022I01019,11508,8.20
Indian Energy Exchange Limited,INE022Q01020,166148,254.39
Nalwa Sons Investment Ltd,INE023A01030,28,1.83
Aeroflex Industries Limited,INE024001021,71880,137.82
SHILCHAR TEC,INE024F01011,1166,46.44
GRAVITA INDIA LIMITED,INE024L01027,14190,264.06
Goldiam International Ltd.,INE025B01025,58125,235.82
Artemis Medicare Services Limited,INE025R01021,2292,7.12
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,120238,240.56
RASHTRIYA CH,INE027A01015,265242,432.13
Max Healthcare Institute Limited,INE027H01010,23124,275.57
Bank Of Baroda,INE028A01039,162949,464.03
BHARAT PETRO,INE029A01011,53587,191.66
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2643,16.81
Raymond Lifestyle Limited,INE02ID01020,10745,129.36
Azad Engineering Limited,INE02IJ01035,19394,338.50
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,14592,40.20
Borosil Limited,INE02PY01013,6470,22.45
Brainbees Solutions Limited,INE02RE01045,45706,162.89
WONDER ELECTRICALS LIMITED,INE02WG01024,14053,23.64
Electronics Mart India Limited,INE02YR01019,65673,92.10
"Hindustan Unilever Ltd.,",INE030A01027,15732,386.53
Housing &Urban Development Corporation Ltd.,INE031A01017,406326,969.66
Ajanta Pharma Ltd.,INE031B01049,1127,29.64
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1007458,1316.57
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20415,68.59
Arvind SmartSpaces Limited,INE034S01021,4629,32.02
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,3072,3.85
KARUR VYSYA,INE036D01028,29938,72.12
Concord Enviro Systems Limited,INE037Z01029,1191,6.29
Hindalco Industries Ltd.,INE038A01020,27446,221.57
T.V.Today Network Limited,INE038F01029,91,0.26
IFCI LTD,INE039A01010,629763,365.35
"Jamna Auto Industries Ltd.,",INE039C01032,87265,96.96
JASH ENGINEERING LIMITED,INE039O01029,8315,42.01
Max Estates Limited,INE03EI01018,2571,12.19
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,7471,26.96
Brigade Hotel Ventures Limited,INE03NU01014,2578,2.20
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1940,18.40
Cohance Lifesciences Limited,INE03QK01018,12545,91.77
Chemcon Speciality Chemicals Limited,INE03YM01018,129,0.33
HDFC Bank Ltd.,INE040A01034,93195,939.63
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,7127167,4245.02
"Dhampur Sugar Mills Ltd.,",INE041A01016,45296,65.34
Escorts Kubota Limited,INE042A01014,4294,160.23
Vijaya Diagnostic Centre Limited,INE043W01024,861,8.85
Sun Pharmaceutical Industries Ltd.,INE044A01036,17713,297.73
Paras Defence and Space Technologies Limited,INE045601023,26986,197.41
ADOR WELDING,INE045A01017,707,7.78
Nelco Ltd,INE045B01015,11548,99.91
Fineotex Chemical Limited,INE045J01034,129479,38.68
Reliance Industrial Infrastructure,INE046A01015,6350,59.07
Muthoot Microfin Limited,INE046W01019,11766,20.88
GRASIM INDUS,INE047A01021,2962,84.47
JAGSONPAL PH,INE048B01035,5168,12.50
Navin Fluorent International Ltd,INE048G01026,903,49.24
"Himatsingka Seide Ltd.,",INE049A01027,77901,108.34
Wockhardt Ltd,INE049B01025,75330,1081.37
SBC EXPORTS LIMITED,INE04AK01028,532191,135.45
KPIT Technologies Ltd,INE04I401011,22794,296.73
ETHOS LIMITED,INE04TZ01018,486,13.83
Seshaasai Technologies Limited,INE04VU01023,2441,7.44
Prakash Pipes Limited,INE050001010,3943,17.63
Elin Electronics Limited,INE050401020,2470,5.22
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3460,65.53
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4454,67.79
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9040,15.63
BEST AGROLIFE LIMITED,INE052T01013,458,1.72
Indian Hotels Co. Ltd,INE053A01029,77444,579.00
Indian Railway Finance Corporation,INE053F01010,1641945,2233.39
"V.I.P. Industries Ltd.,",INE054A01027,16245,71.14
Waterbase Limited,INE054C01015,14797,7.48
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6841,147.84
Cyient DLM Limited,INE055S01018,29020,136.68
IVALUE INFOSOLUTIONS LIMITED,INE056801025,225,0.65
Refex Industries Limited,INE056I01025,23150,72.87
Sanofi India Ltd,INE058A01010,748,38.37
"Cipla Ltd.,",INE059A01026,19289,297.00
La Opala RG Ltd.,INE059D01020,5485,13.93
Hindware Home Innovation Limited,INE05AN01011,4808,15.45
Ratnaveer Precision Engineering Limited,INE05CZ01011,11279,18.11
Indogulf Cropsciences Limited,INE05J901018,532,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10352,14.89
FORTIS HEALTHCARE LIMITED,INE061F01013,25716,238.77
"State Bank Of India,",INE062A01020,73896,671.71
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,2495,31.57
Equitas Small Finance Bank Limited,INE063P01018,244947,155.27
Trident Ltd.,INE064C01022,765871,230.34
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5867,5.99
Indegene Limited,INE065X01017,10026,57.40
Eicher Motors Ltd.,INE066A01021,3315,229.40
Hindustan Aeronautics Limited,INE066F01020,95548,4487.79
Wonderla Holidays Limited,INE066O01014,11878,77.29
Inox Wind Limited,INE066P01011,496598,807.16
CG Power and Industrial Solutions Limited,INE067A01029,81755,581.74
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26571,68.42
Gland Pharma Limited,INE068V01023,10514,186.42
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,231097,177.88
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1641,3.74
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5715,8.20
Gem Aromatics Limited,INE06XZ01023,2351,4.12
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6468,14.32
SHREE CEMENT,INE070A01015,180,50.23
Jai Corp Limited,INE070D01027,33691,54.25
INSECTCID,INE070I01018,499,4.78
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,3533,56.80
Associated Alcohols & Breweries Ltd,INE073G01016,2648,29.13
Sona BLW Precision Forgings Limited,INE073K01018,48958,242.35
Praj Industries Ltd.,INE074A01025,130961,526.27
Paramount Communications Ltd.,INE074B01023,97698,48.44
WIPRO LTD.,INE075A01022,83383,223.53
G M BREWERIE,INE075D01018,1123,9.64
HealthCare Global Enterprises Limited,INE075I01017,2350,15.55
SIYAR SILK M,INE076B01028,3505,26.80
IFB Agro Industries Ltd,INE076C01018,134,1.82
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,54149,153.93
Ambuja Cements Ltd.,INE079A01024,72538,416.63
Gateway Distriparks Limited,INE079J01017,123178,82.88
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71994,280.47
Easy Trip Planners Limited,INE07O001026,1521869,191.75
NDR Auto Components Limited,INE07OG01012,443,4.21
Supriya Lifescience Limited,INE07RO01027,17811,136.35
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,150293,111.95
IRM ENERGY LIMITED,INE07U701015,8628,28.64
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2489,499.81
LLOYDS ENTERPRISES LIMITED,INE080I01025,3081297,2374.11
TATA IORN AN,INE081A01020,637556,1075.68
"Kopran Ltd.,",INE082A01010,2202,3.67
Morepen Laboratories Ltd.,INE083A01026,313902,178.08
Themis Medicare Ltd.,INE083B01024,4657,6.09
BANK OF INDI,INE084A01016,314451,435.63
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1174,7.38
CHAMBAL FERT,INE085A01013,694275,3079.81
Thangamayil Jewellery Limited,INE085J01014,87,2.80
"Electrosteel Castings Ltd.,",INE086A01029,242668,243.06
KESORAM IND,INE087A01019,1371,0.09
Shree Renuka Sugars Ltd.,INE087H01022,931264,308.96
Paradeep Phosphates Limited,INE088F01024,383134,681.47
DR.REDDY'S L,INE089A01031,8940,113.40
Sterlite Technologies Limited.,INE089C01029,21151,23.18
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1310,1.49
DCM NOUVELLE LIMITED,INE08KP01019,1,0.00
Krsnaa Diagnostics Limited,INE08LI01020,1397,11.30
M & B ENGINEERING LIMITED,INE08N601015,6971,28.69
SANSTAR LIMITED,INE08NE01025,2476,2.63
Samhi Hotels Limited,INE08U801020,90371,189.68
Greenpanel Industries Limited,INE08ZM01014,4427,13.07
Scoda Tubes Limited,INE090501011,18286,32.71
ICICI Bank Ltd.,INE090A01021,63985,881.40
Jai Balaji Industries Limited,INE091G01026,85509,72.92
TATA CHEMICA,INE092A01019,51180,436.55
INDIA NIPP E,INE092B01025,393,3.31
IDFC FIRST BANK LIMITED,INE092T01019,735943,566.95
Hexaware Technologies Limited,INE093A01041,3325,24.10
OBEROI REALTY LIMITED,INE093I01010,3882,67.65
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,176924,121.01
HINDUSTAN PE,INE094A01015,73105,337.44
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4713,16.91
UTI Asset Management Company Limited,INE094J01016,8702,111.33
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44611,397.39
NBCC (India) Limited,INE095N01031,438522,526.24
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,253,1.91
Mishra Dhatu Nigam Limited,INE099Z01011,68178,257.43
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2372,85.79
Indigo Paints Limited,INE09VQ01012,1578,19.01
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7933,37.59
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,164017,165.68
Ceigall India Limited,INE0AG901020,5100,13.48
Hemisphere Properties India Limited,INE0AJG01018,61864,94.79
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,350,5.26
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,4638,19.97
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,970,3.41
Go Fashion (India) Limited,INE0BJS01011,7537,50.38
Premier Energies Limited,INE0BS701011,1269963,12832.02
C.E. Info Systems Limited,INE0BV301023,4784,87.39
Aether Industries Limited,INE0BWX01014,5017,40.44
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5910,11.28
Jubilant Ingrevia Limited,INE0BY001018,8472,61.56
Oswal Pumps Limited,INE0BYP01024,29612,193.97
Urban Company Limited,INE0CAZ01013,25693,33.78
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01029,213,3.70
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214689,657.12
Meghmani Organics Limited,INE0CT101020,445312,351.88
GMR Power and Urban Infra Limited,INE0CU601026,72998,88.09
Anthem Biosciences Limited,INE0CZ201020,11292,83.16
Sigachi Industries Limited,INE0D0K01022,240365,96.33
India Pesticides Limited,INE0D6701023,28436,58.85
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,145067,574.05
PIRAMAL PHARMA LIMITED,INE0DK501011,266078,534.40
Fairchem Organics Limited,INE0DNW01011,1988,19.50
INNOVA CAPTAB LIMITED,INE0DUT01020,839,7.39
Syrma SGS Technology Limited,INE0DYJ01015,109495,819.62
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,5439,9.44
Network People Services Technologies Limited,INE0FFK01017,1233,24.08
Deep Industries Limited,INE0FHS01024,11269,54.09
Motisons Jewellers Limited,INE0FRK01020,315721,59.76
Motherson Sumi Wiring India Limited,INE0FS801015,317754,144.83
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,947485,3687.50
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4688,63.18
HP Adhesives Limited,INE0GSL01024,882,0.47
ALL TIME PLASTICS LIMITED,INE0GV601021,190,0.54
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29425,39.24
Fabtech Technologies Limited,INE0HF201011,4319,9.89
One Mobikwik Systems Limited,INE0HLU01028,61412,160.97
Tracxn Technologies Limited,INE0HMF01019,3890,2.77
Billionbrains Garage Ventures Limited,INE0HOQ01053,181173,293.04
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4219,12.34
Le Travenues Technology Limited,INE0HV901016,24452,67.95
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,11955,58.43
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14861,40.57
Veranda Learning Solutions Limited,INE0IQ001011,695,1.46
Data Patterns (India) Limited,INE0IX101010,18082,493.63
Rashi Peripherals Limited,INE0J1F01024,5195,15.69
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112383,997.29
Honasa Consumer Limited,INE0J5401028,16510,48.00
Jeena Sikho Lifecare Limited,INE0J5801029,2763,20.01
Venus Pipes & Tubes Limited,INE0JA001018,7100,97.82
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16448,121.30
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,22409,39.10
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,13826,27.70
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25081,172.86
Eureka Forbes Limited,INE0KCE01017,101919,533.36
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,92665,236.77
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,300,0.55
Gopal Snacks Limited,INE0L9R01028,10791,39.02
Avalon Technologies Limited,INE0LCL01028,11571,107.42
Ather Energy Limited,INE0LEZ01016,2617,17.56
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64759,160.79
Cello World Limited,INE0LMW01024,7795,50.55
IKIO Technologies Limited,INE0LOJ01019,4502,12.75
Physicswallah Limited,INE0LP301011,115365,156.28
Aarti Pharmalabs Limited,INE0LRU01027,11173,94.14
Quadrant Future Tek Limited,INE0LRY01011,25420,98.64
Ola Electric Mobility Limited,INE0LXG01040,815542,303.70
REDTAPE Limited,INE0LXT01019,42336,59.90
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13241,23.52
J.G.Chemicals Limited,INE0MB501011,4907,21.57
REGAAL RESOURCES LIMITED,INE0MHO01029,1465,1.13
Epack Prefab Technologies Limited,INE0MLS01022,8955,27.99
TRUALT BIOENERGY LIMITED,INE0MWH01014,3223,13.97
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1998,10.58
BLS E-Services Limited,INE0NLT01010,145,0.28
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,674772,294.37
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13636,481.93
Kross Limited,INE0O6601022,14598,30.64
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.08
Rossell Techsys Limited,INE0OJW01016,2675,19.28
NTPC GREEN ENERGY LIMITED,INE0ONG01011,513927,521.51
Deepak Builders and Engineers India Limited,INE0OPA01019,1114,1.67
EMS LIMITED,INE0OV601013,22639,125.62
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,35370,18.17
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,461,1.73
Orient Technologies Limited,INE0PPK01015,5960,25.04
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5378,15.76
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15315,130.10
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16445,60.87
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34946,58.79
Denta Water and Infra Solutions Limited,INE0R4L01018,3277,12.23
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9763,75.56
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2759,4.99
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8054,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,121,0.24
Pace Digitek Limited,INE0S3G01027,14185,29.18
CRIZAC LIMITED,INE0S4R01014,17325,56.06
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11425,92.30
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,21247,100.15
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,3143,9.15
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,943,9.25
Bluspring Enterprises Limited,INE0U4101014,36449,28.82
Digitide Solutions Limited,INE0U4701011,19074,37.35
BlackBuck Limited,INE0UIZ01018,21742,147.74
Sanofi Consumer Healthcare India Limited,INE0UOS01011,38,1.87
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20745,509.27
CARRARO INDIA LIMITED,INE0V7W01012,1282,6.63
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71245,132.11
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,812036,416.39
Laxmi Dental Limited,INE0WO601020,4741,14.75
Midwest Limited,INE0XAD01024,1369,24.34
Jain Resource Recycling Limited,INE0YD401026,32677,133.56
Atlanta Electricals Limited,INE0Z4F01028,209,1.96
ATUL LTD.,INE100A01010,2000,131.36
Mahindra & Mahindra Ltd.,INE101A01026,29209,1053.24
Granules India Ltd.,INE101D01020,8630,48.38
Afcons Infrastructure Limited,INE101I01011,12066,51.98
HLV LIMITED,INE102A01024,9602,1.41
Choice International Ltd,INE102B01014,423956,3221.48
Godrej Consumer Products Ltd.,INE102D01028,5203,64.94
Allied Digital Services Limited,INE102I01027,7713,15.63
MANGALORE RE,INE103A01014,198312,345.20
SMC Global Securities Limited,INE103C01036,1315,1.13
TRAVEL FOOD SERVICES LIMITED,INE103V01028,128,1.64
TVS Holdings Limited,INE105A01035,389,53.53
RPG Life Sciences Limited,INE105J01010,261,6.43
HI-TECH PIPES LIMITED,INE106T01025,275648,289.79
TAMILNADU NE,INE107A01015,14177,23.96
Awfis Space Solutions Limited,INE108V01019,12787,76.66
SHIPPING COR,INE109A01011,259679,650.45
ARMAN FIN,INE109C01017,469,7.09
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,100206,574.23
FINANC TECHN,INE111B01023,631,5.67
PDS LIMITED,INE111Q01021,2996,10.93
Metropolis Healthcare Limited,INE112L01020,3720,73.84
GUJ NARMADA,INE113A01013,51546,274.17
STEEL AUTHOR,INE114A01011,496677,689.82
Lic Housing Finance Ltd.,INE115A01026,104577,565.36
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3098,52.44
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9702,542.79
BAJ HOLD INV,INE118A01012,2206,262.86
Nuvoco Vistas Corporation Limited,INE118D01016,14568,56.49
Balrampur Chini Mills Ltd.,INE119A01028,13285,68.08
Carborundum Universal Ltd.,INE120A01034,4441,42.85
CHOL INV FN,INE121A01024,11811,195.40
JSW Energy Limited,INE121E01018,103226,540.70
INDUS TOWERS LIMITED,INE121J01017,44437,171.27
"MMTC Ltd.,",INE123F01029,129629,90.76
SBI Life Insurance Company Limited,INE123W01016,2376,43.18
Steelcast Ltd.,INE124E01038,338,0.73
DELTA CORP,INE124G01033,301058,264.90
"E.I.D. Parry (India) Ltd.,",INE126A01031,3024,31.02
APOLLO PIPES LIMITED,INE126J01016,3332,11.99
HDFC Asset Management Company Limited,INE127D01025,12838,357.27
Goodluck India Limited,INE127I01024,7400,86.33
K.P. Energy Limited,INE127T01021,37045,149.31
Eveready Industries India Ltd.,INE128A01029,20677,73.90
Five-Star Business Finance Ltd.,INE128S01021,21064,123.97
Archean Chemical Industries Limited,INE128X01021,6067,37.08
GAIL INDIA,INE129A01019,281529,518.52
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49541,53.06
Gujarat Mineral Development Corpora,INE131A01031,147838,712.28
Relaxo Footwears Ltd.,INE131B01039,13568,63.25
Aurionpro Solutions Ltd.,INE132H01018,3856,45.43
Akzo Nobel India Limited,INE133A01011,21857,690.84
TILAKNAG IND,INE133E01013,56129,268.62
IFGL Refractories Limited,INE133Y01011,614,1.43
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,415964,1627.32
Cyient Limited,INE136B01020,28361,347.70
Neogen Chemicals Limited,INE136S01016,1850,25.86
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47014,535.86
"National Aluminium Co. Ltd.,",INE139A01034,121071,312.70
FUSION FINANCE LIMITED,INE139R01012,22349,43.13
Saatvik Green Energy Limited,INE13B501022,11577,46.20
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,81679,591.97
Sula Vineyards Limited,INE142Q01026,73280,203.82
Orient Electric Limited,INE142Z01019,10137,20.69
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,5392,12.63
Tarsons Products Limited,INE144Z01023,254116,954.37
Kirloskar Oil Engines Limited,INE146L01010,3703,41.23
SOUTH PETRO,INE147A01011,91006,85.16
