SEBI REPORT For Trade date 12-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
Indian Hotels Co. Ltd,INE053A01029,88321,613.02
Indian Railway Finance Corporation,INE053F01010,1776493,2098.69
"V.I.P. Industries Ltd.,",INE054A01027,116568,367.49
Waterbase Limited,INE054C01015,202,0.10
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10277,178.78
Cyient DLM Limited,INE055S01018,14388,60.26
IVALUE INFOSOLUTIONS LIMITED,INE056801025,159,0.39
Refex Industries Limited,INE056I01025,21573,59.44
Sanofi India Ltd,INE058A01010,1783,66.97
"Cipla Ltd.,",INE059A01026,22849,322.79
Simplex Infrastructures Limited,INE059B01024,5,0.01
La Opala RG Ltd.,INE059D01020,3897,8.84
Hindware Home Innovation Limited,INE05AN01011,5818,13.15
Ratnaveer Precision Engineering Limited,INE05CZ01011,352302,577.59
Central Mine Planning & Design Institute Limited,INE05HV01027,18250,40.21
Indogulf Cropsciences Limited,INE05J901018,126,0.12
Amir Chand Jagdish Kumar (Exports) Limited,INE05TO01019,2100,2.80
BHARAT COKING COAL LIMITED,INE05XR01022,415366,143.90
Navneet Education Limited,INE060A01024,7193,10.56
FORTIS HEALTHCARE LIMITED,INE061F01013,20539,195.65
"State Bank Of India,",INE062A01020,503255,5188.06
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5316,70.39
Equitas Small Finance Bank Limited,INE063P01018,161883,107.90
TIMES GROUP,INE064A01026,555530,1703.33
Trident Ltd.,INE064C01022,892772,253.10
AEROFLEX ENTERPRISES LIMITED,INE065D01027,450,0.41
Indegene Limited,INE065X01017,6753,37.56
Eicher Motors Ltd.,INE066A01021,5799,424.41
Hindustan Aeronautics Limited,INE066F01020,75466,3483.07
Wonderla Holidays Limited,INE066O01014,2957,18.33
Inox Wind Limited,INE066P01011,566004,684.94
CG Power and Industrial Solutions Limited,INE067A01029,58774,465.54
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1662,4.32
Gland Pharma Limited,INE068V01023,2340,42.65
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,3793,3.65
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3447,5.57
INDIQUBE SPACES LIMITED,INE06ST01018,551,1.22
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1119,1.59
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11979,24.21
SHREE CEMENT,INE070A01015,392,102.13
Jai Corp Limited,INE070D01027,26512,36.97
INSECTCID,INE070I01018,362,2.72
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3386,50.15
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3104,30.30
Sona BLW Precision Forgings Limited,INE073K01018,49251,277.31
Praj Industries Ltd.,INE074A01025,104155,431.59
Paramount Communications Ltd.,INE074B01023,79269,37.14
WIPRO LTD.,INE075A01022,815971,1721.79
G M BREWERIE,INE075D01018,6513,72.72
HealthCare Global Enterprises Limited,INE075I01017,3034,18.54
SIYAR SILK M,INE076B01028,2736,16.97
IFB Agro Industries Ltd,INE076C01018,149,1.37
GOCL Corporation Limited ,INE077F01035,4595,15.48
Vikram Solar Limited,INE078V01014,161556,368.29
Ambuja Cements Ltd.,INE079A01024,125873,613.36
Gateway Distriparks Limited,INE079J01017,56514,34.90
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,76534,236.60
Easy Trip Planners Limited,INE07O001026,725088,75.03
NDR Auto Components Limited,INE07OG01012,447,3.99
Supriya Lifescience Limited,INE07RO01027,10732,77.55
Restaurant Brands Asia Limited,INE07T201019,1005635,658.15
IRM ENERGY LIMITED,INE07U701015,9399,28.58
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3158,995.22
LLOYDS ENTERPRISES LIMITED,INE080I01025,3075140,2367.71
TATA IORN AN,INE081A01020,422479,836.81
"Kopran Ltd.,",INE082A01010,3128,5.22
Morepen Laboratories Ltd.,INE083A01026,378524,178.41
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,581230,883.12
Amanta Healthcare Limited,INE084K01015,4,0.01
WeWork India Management Limited,INE085001019,2648,14.21
CHAMBAL FERT,INE085A01013,719951,3167.94
Thangamayil Jewellery Limited,INE085J01014,528,20.50
"Electrosteel Castings Ltd.,",INE086A01029,510853,456.23
Shree Renuka Sugars Ltd.,INE087H01022,650389,197.86
Paradeep Phosphates Limited,INE088F01024,484784,739.01
DR.REDDY'S L,INE089A01031,13769,177.63
Sterlite Technologies Limited.,INE089C01029,275493,763.25
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,83719,98.68
Krsnaa Diagnostics Limited,INE08LI01020,1453,10.10
M & B ENGINEERING LIMITED,INE08N601015,5352,19.48
SANSTAR LIMITED,INE08NE01025,1007,1.21
Samhi Hotels Limited,INE08U801020,74631,133.03
Greenpanel Industries Limited,INE08ZM01014,7452,17.42
Scoda Tubes Limited,INE090501011,13596,22.78
ICICI Bank Ltd.,INE090A01021,143464,1894.64
OMAX AUTO LT,INE090B01011,4,0.01
Jai Balaji Industries Limited,INE091G01026,72869,59.19
TATA CHEMICA,INE092A01019,93520,721.48
INDIA NIPP E,INE092B01025,625,5.15
IDFC FIRST BANK LIMITED,INE092T01019,1455109,1026.11
Hexaware Technologies Limited,INE093A01041,14632,81.56
OBEROI REALTY LIMITED,INE093I01010,6660,113.59
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,294078,168.08
HINDUSTAN PE,INE094A01015,101549,414.63
Kolte-Patil Developers Ltd,INE094I01018,4639,16.14
UTI Asset Management Company Limited,INE094J01016,11876,131.43
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,28655,271.46
NBCC (India) Limited,INE095N01031,943053,943.79
NUCLEU SOF E,INE096B01018,303,3.05
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,39145,151.83
Aarti Surfactants Limited,INE09EO01013,169,0.68
Gujarat Fluorochemicals Limited,INE09N301011,3534,129.69
Indigo Paints Limited,INE09VQ01012,2839,27.17
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6536,34.05
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,52717,36.76
Ceigall India Limited,INE0AG901020,3753,12.91
Hemisphere Properties India Limited,INE0AJG01018,75513,107.47
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,876,17.22
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1843,8.09
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,220,0.42
Bansal Wire Industries Limited,INE0B9K01025,1845,5.63
Go Fashion (India) Limited,INE0BJS01011,13890,52.53
Premier Energies Limited,INE0BS701011,23757,237.31
C.E. Info Systems Limited,INE0BV301023,8729,107.48
Aether Industries Limited,INE0BWX01014,4894,53.79
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5893,9.89
Jubilant Ingrevia Limited,INE0BY001018,8003,58.76
Oswal Pumps Limited,INE0BYP01024,42621,195.36
Urban Company Limited,INE0CAZ01013,136488,187.59
Mukka Proteins Limited,INE0CG401037,21161,7.36
Knowledge Marine & Engineering Works Limited,INE0CJD01029,3331,61.24
Western Carriers (India) Limited,INE0CJF01024,14218,18.98
RateGain Travel Technologies Limited,INE0CLI01024,2057723,12586.19
Meghmani Organics Limited,INE0CT101020,445109,310.25
GMR Power and Urban Infra Limited,INE0CU601026,58171,67.94
Anthem Biosciences Limited,INE0CZ201020,7319,51.52
Sigachi Industries Limited,INE0D0K01022,92105,23.55
India Pesticides Limited,INE0D6701023,20551,39.76
Ksolves India Limited,INE0D6I01023,146,0.53
RailTel Corporation of India Limited,INE0DD101019,175964,634.22
PIRAMAL PHARMA LIMITED,INE0DK501011,253377,479.37
Fairchem Organics Limited,INE0DNW01011,4816,31.42
INNOVA CAPTAB LIMITED,INE0DUT01020,782,6.62
Syrma SGS Technology Limited,INE0DYJ01015,39543,372.95
Wakefit Innovations Limited,INE0E7301029,3015,4.87
HMA Agro Industries Limited,INE0ECP01024,1047,0.28
TARC LIMITED,INE0EK901012,62518,100.65
Network People Services Technologies Limited,INE0FFK01017,1094,17.74
Deep Industries Limited,INE0FHS01024,13829,63.02
Motisons Jewellers Limited,INE0FRK01020,199179,38.48
Motherson Sumi Wiring India Limited,INE0FS801015,394871,167.67
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,935901,3612.02
Tatva Chintan Pharma Chem Limited,INE0GK401011,3089,40.10
HP Adhesives Limited,INE0GSL01024,673,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,303,0.78
Windlas Biotech Limited,INE0H5O01029,1700,14.61
Sai Parenteral's Limited,INE0H9F01037,1700,8.44
ArisInfra Solutions Limited,INE0H9P01028,34334,42.98
Fabtech Technologies Limited,INE0HF201011,3287,5.81
One Mobikwik Systems Limited,INE0HLU01028,52603,123.87
Tracxn Technologies Limited,INE0HMF01019,14,0.01
Billionbrains Garage Ventures Limited,INE0HOQ01053,1141402,2200.62
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1880,5.15
Le Travenues Technology Limited,INE0HV901016,60633,119.86
Latent View Analytics Limited,INE0I7C01011,58919,210.25
Capillary Technologies India Limited,INE0ILV01024,1758,10.28
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,21947,50.32
Veranda Learning Solutions Limited,INE0IQ001011,497,1.04
Data Patterns (India) Limited,INE0IX101010,16236,583.85
Rashi Peripherals Limited,INE0J1F01024,2390,10.68
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,130543,1156.41
Honasa Consumer Limited,INE0J5401028,8900,28.67
Jeena Sikho Lifecare Limited,INE0J5801029,13313,92.29
Venus Pipes & Tubes Limited,INE0JA001018,4978,69.33
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15813,120.45
Sanathan Textiles Limited,INE0JPD01013,146,0.65
YATRA ONLINE LIMITED,INE0JR601024,56124,65.17
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,301229,1250.22
Garuda Construction and Engineering Limited,INE0JVO01026,18774,34.54
Blue Jet Healthcare Limited,INE0KBH01020,42676,205.14
Eureka Forbes Limited,INE0KCE01017,97157,506.78
Rhetan TMT Limited,INE0KKN01029,293313,76.54
DCX Systems Limited,INE0KL801015,89571,198.73
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,4498,8.01
Gopal Snacks Limited,INE0L9R01028,16324,54.22
Avalon Technologies Limited,INE0LCL01028,3671,43.45
Ather Energy Limited,INE0LEZ01016,47517,439.29
INSOLATION ENERGY LIMITED,INE0LGX01024,14670,21.85
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62361,138.66
Cello World Limited,INE0LMW01024,13200,69.78
IKIO Technologies Limited,INE0LOJ01019,6302,15.16
Physicswallah Limited,INE0LP301011,153295,181.51
Aarti Pharmalabs Limited,INE0LRU01027,8630,69.21
Quadrant Future Tek Limited,INE0LRY01011,18613,65.40
Ola Electric Mobility Limited,INE0LXG01040,2469652,915.69
REDTAPE Limited,INE0LXT01019,22318,31.11
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7933,10.73
J.G.Chemicals Limited,INE0MB501011,3474,14.66
REGAAL RESOURCES LIMITED,INE0MHO01029,1879,1.62
Epack Prefab Technologies Limited,INE0MLS01022,11900,24.85
TRUALT BIOENERGY LIMITED,INE0MWH01014,8874,41.66
Rishabh Instruments Limited,INE0N2P01017,2229,11.73
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,634,3.00
BLS E-Services Limited,INE0NLT01010,28777,47.78
NMDC Steel Limited,INE0NNS01018,693015,301.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,24103,967.70
Kross Limited,INE0O6601022,5517,11.90
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3507,9.77
Rossell Techsys Limited,INE0OJW01016,1559,13.08
NTPC GREEN ENERGY LIMITED,INE0ONG01011,344322,366.67
Deepak Builders and Engineers India Limited,INE0OPA01019,10201,7.13
EMS LIMITED,INE0OV601013,31685,153.05
Gaudium IVF and Women Health Limited,INE0P8B01020,2,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36212,18.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,8731,28.44
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3219,9.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,17459,216.32
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,197,2.93
International Gemological Institute Limited,INE0Q9301021,10762,38.39
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,825,5.64
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33025,45.65
Denta Water and Infra Solutions Limited,INE0R4L01018,4861,15.26
SRM CONTRACTORS LIMITED,INE0R6Z01013,5085,26.12
PATEL RETAIL LIMITED,INE0R8B01010,746,1.74
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9617,77.60
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,20712,33.94
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5963,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,82825,144.79
CRIZAC LIMITED,INE0S4R01014,15580,40.19
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,14811,159.93
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9624,44.25
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,11839,25.97
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1206,11.48
Bluspring Enterprises Limited,INE0U4101014,15900,12.79
Digitide Solutions Limited,INE0U4701011,21354,29.77
Omnitech Engineering Limited,INE0UH301010,944,3.95
BlackBuck Limited,INE0UIZ01018,31857,189.70
Sanofi Consumer Healthcare India Limited,INE0UOS01011,579,27.73
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,23376,490.06
CARRARO INDIA LIMITED,INE0V7W01012,2888,17.14
Sri Lotus Developers and Realty Limited,INE0V9Q01010,38731,65.48
Meesho Limited,INE0VDM01015,203208,414.39
Sagility Limited,INE0W2G01015,1204665,572.97
Laxmi Dental Limited,INE0WO601020,5707,14.11
Midwest Limited,INE0XAD01024,4253,52.33
ANLON HEALTHCARE LIMITED,INE0Y8W01025,144142,12.35
Jain Resource Recycling Limited,INE0YD401026,26192,120.93
Atlanta Electricals Limited,INE0Z4F01028,260,4.57
ATUL LTD.,INE100A01010,1041,73.67
Mahindra & Mahindra Ltd.,INE101A01026,54265,1806.05
Granules India Ltd.,INE101D01020,99240,717.61
Afcons Infrastructure Limited,INE101I01011,28878,103.28
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,325085,2466.31
Godrej Consumer Products Ltd.,INE102D01028,23066,249.41
Allied Digital Services Limited,INE102I01027,12439,20.35
MANGALORE RE,INE103A01014,492270,862.11
SMC Global Securities Limited,INE103C01036,5818,3.77
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1544,19.69
TVS Holdings Limited,INE105A01035,114,16.63
RPG Life Sciences Limited,INE105J01010,120,2.80
HI-TECH PIPES LIMITED,INE106T01025,221497,218.80
TAMILNADU NE,INE107A01015,13840,22.87
Awfis Space Solutions Limited,INE108V01019,10501,48.36
SHIPPING COR,INE109A01011,244934,711.41
ARMAN FIN,INE109C01017,278,4.37
Mindteck (India) Ltd,INE110B01017,610,1.33
CONTAIN CORP,INE111A01025,56915,323.26
FINANC TECHN,INE111B01023,1155,8.62
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,104,0.49
PDS LIMITED,INE111Q01021,2751,9.17
Metropolis Healthcare Limited,INE112L01020,12027,65.00
GUJ NARMADA,INE113A01013,37515,191.38
STEEL AUTHOR,INE114A01011,207344,351.84
Lic Housing Finance Ltd.,INE115A01026,72298,422.31
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1751,27.43
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,8674,597.62
BAJ HOLD INV,INE118A01012,1352,151.66
Nuvoco Vistas Corporation Limited,INE118D01016,25985,85.99
PARK MEDI WORLD LIMITED,INE119201023,32372,67.82
Balrampur Chini Mills Ltd.,INE119A01028,25450,135.37
Carborundum Universal Ltd.,INE120A01034,2462,25.04
CHOL INV FN,INE121A01024,12097,197.50
JSW Energy Limited,INE121E01018,82878,457.19
INDUS TOWERS LIMITED,INE121J01017,102760,430.26
Amagi Media Labs Limited,INE121R01077,2337,10.22
"MMTC Ltd.,",INE123F01029,177436,121.02
SBI Life Insurance Company Limited,INE123W01016,7206,134.81
Steelcast Ltd.,INE124E01038,396,0.91
DELTA CORP,INE124G01033,205035,169.28
"E.I.D. Parry (India) Ltd.,",INE126A01031,13296,120.40
APOLLO PIPES LIMITED,INE126J01016,6089,27.85
HDFC Asset Management Company Limited,INE127D01025,11202,310.33
Goodluck India Limited,INE127I01024,1283,16.91
K.P. Energy Limited,INE127T01021,38485,147.59
Eveready Industries India Ltd.,INE128A01029,19307,69.06
Five-Star Business Finance Ltd.,INE128S01021,38524,187.21
Archean Chemical Industries Limited,INE128X01021,3046,18.87
GAIL INDIA,INE129A01019,373248,631.30
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,120218,147.62
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,14887,25.09
Fujiyama Power Systems Limited,INE12UR01024,4372,12.42
Gujarat Mineral Development Corpora,INE131A01031,153022,898.82
Relaxo Footwears Ltd.,INE131B01039,16396,62.93
Aurionpro Solutions Ltd.,INE132H01018,8867,84.35
JSW Dulux Limited,INE133A01011,1791,56.83
TILAKNAG IND,INE133E01013,38285,180.54
IFGL Refractories Limited,INE133Y01011,1304,2.53
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,158344,694.24
Cyient Limited,INE136B01020,24517,261.97
Neogen Chemicals Limited,INE136S01016,1823,27.64
KFin Technologies Limited,INE138Y01010,82870,842.17
