SEBI REPORT For Trade date 17-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
SHILCHAR TEC,INE024F01011,2423,91.51
GRAVITA INDIA LIMITED,INE024L01027,15080,264.77
Goldiam International Ltd.,INE025B01025,35774,139.99
Artemis Medicare Services Limited,INE025R01021,2607,7.18
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,123285,241.65
RASHTRIYA CH,INE027A01015,228203,370.65
Max Healthcare Institute Limited,INE027H01010,25479,291.84
Bank Of Baroda,INE028A01039,130809,379.81
BHARAT PETRO,INE029A01011,80472,295.68
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1911,12.17
Raymond Lifestyle Limited,INE02ID01020,8871,104.89
Azad Engineering Limited,INE02IJ01035,20592,356.69
Borosil Scientific Limited,INE02L001032,282,0.35
Fino Payments Bank Limited,INE02NC01014,19417,50.20
Borosil Limited,INE02PY01013,6934,23.00
Brainbees Solutions Limited,INE02RE01045,49752,159.42
WONDER ELECTRICALS LIMITED,INE02WG01024,7543,12.55
Electronics Mart India Limited,INE02YR01019,55159,76.99
Corona Remedies Limited,INE02ZQ01018,16,0.24
"Hindustan Unilever Ltd.,",INE030A01027,16874,413.04
Housing &Urban Development Corporation Ltd.,INE031A01017,620924,1380.26
Ajanta Pharma Ltd.,INE031B01049,886,24.61
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,772252,938.46
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,18816,67.94
Arvind SmartSpaces Limited,INE034S01021,4232,29.26
SOTL,INE035D01020,1269,5.73
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,7973,10.64
KARUR VYSYA,INE036D01028,28201,79.76
Concord Enviro Systems Limited,INE037Z01029,455,2.46
Hindalco Industries Ltd.,INE038A01020,43449,387.71
T.V.Today Network Limited,INE038F01029,1240,1.76
IFCI LTD,INE039A01010,874932,544.65
"Jamna Auto Industries Ltd.,",INE039C01032,62903,78.11
JASH ENGINEERING LIMITED,INE039O01029,6994,35.21
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,3180,14.64
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,6105,21.18
Brigade Hotel Ventures Limited,INE03NU01014,1609,1.38
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2202,20.79
Cohance Lifesciences Limited,INE03QK01018,14566,81.26
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,201396,1947.03
Mayur Uniquoters ltd.,INE040D01038,3017,17.57
SUZLON ENERGY LTD.,INE040H01021,7365139,4141.22
"Dhampur Sugar Mills Ltd.,",INE041A01016,46258,65.48
Escorts Kubota Limited,INE042A01014,4045,150.24
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,1627,16.39
Sun Pharmaceutical Industries Ltd.,INE044A01036,23252,391.07
Paras Defence and Space Technologies Limited,INE045601023,38045,268.56
ADOR WELDING,INE045A01017,162,1.88
Nelco Ltd,INE045B01015,8911,74.88
Fineotex Chemical Limited,INE045J01034,134095,38.35
Reliance Industrial Infrastructure,INE046A01015,5485,50.25
Muthoot Microfin Limited,INE046W01019,4636,7.94
GRASIM INDUS,INE047A01021,3745,107.06
JAGSONPAL PH,INE048B01035,4226,10.26
Navin Fluorent International Ltd,INE048G01026,5165,334.03
"Himatsingka Seide Ltd.,",INE049A01027,69208,90.71
Wockhardt Ltd,INE049B01025,77813,1113.10
SBC EXPORTS LIMITED,INE04AK01028,463019,116.78
KPIT Technologies Ltd,INE04I401011,46512,504.37
ETHOS LIMITED,INE04TZ01018,529,14.98
Seshaasai Technologies Limited,INE04VU01023,1546,4.67
Prakash Pipes Limited,INE050001010,4282,17.61
Elin Electronics Limited,INE050401020,1305,2.81
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3424,64.05
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6893,94.00
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,18821,1.64
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11305,18.96
BEST AGROLIFE LIMITED,INE052T01021,3377,0.88
Indian Hotels Co. Ltd,INE053A01029,81463,596.23
Indian Railway Finance Corporation,INE053F01010,1696188,2191.99
"V.I.P. Industries Ltd.,",INE054A01027,13624,58.08
Waterbase Limited,INE054C01015,32556,17.89
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8063,155.67
Cyient DLM Limited,INE055S01018,29181,133.54
IVALUE INFOSOLUTIONS LIMITED,INE056801025,271,0.72
Refex Industries Limited,INE056I01025,23806,67.99
Sanofi India Ltd,INE058A01010,1050,46.66
"Cipla Ltd.,",INE059A01026,22054,325.88
La Opala RG Ltd.,INE059D01020,6015,14.52
Hindware Home Innovation Limited,INE05AN01011,3209,9.63
Ratnaveer Precision Engineering Limited,INE05CZ01011,5151,7.93
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,7605,11.61
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,19731,184.96
"State Bank Of India,",INE062A01020,62681,654.26
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5871,76.21
Equitas Small Finance Bank Limited,INE063P01018,147230,97.93
TIMES GROUP,INE064A01026,532364,1776.32
Trident Ltd.,INE064C01022,1238225,358.40
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3491,3.52
Indegene Limited,INE065X01017,8003,45.39
Eicher Motors Ltd.,INE066A01021,2003,145.18
Hindustan Aeronautics Limited,INE066F01020,107359,4912.18
Wonderla Holidays Limited,INE066O01014,3067,19.52
Inox Wind Limited,INE066P01011,441904,642.10
CG Power and Industrial Solutions Limited,INE067A01029,63395,444.69
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26003,66.96
Gland Pharma Limited,INE068V01023,2595,49.13
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4076,5.20
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2430,5.25
INDIQUBE SPACES LIMITED,INE06ST01018,957,2.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3996,5.57
Gem Aromatics Limited,INE06XZ01023,4132,7.27
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,31896,67.97
SHREE CEMENT,INE070A01015,379,103.51
Jai Corp Limited,INE070D01027,28848,44.69
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2749,43.47
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3707,36.57
Sona BLW Precision Forgings Limited,INE073K01018,51410,264.61
Praj Industries Ltd.,INE074A01025,143261,583.86
Paramount Communications Ltd.,INE074B01023,101733,49.18
WIPRO LTD.,INE075A01022,337117,802.04
G M BREWERIE,INE075D01018,4886,58.19
HealthCare Global Enterprises Limited,INE075I01017,1525,9.65
SIYAR SILK M,INE076B01028,4527,31.53
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,65725,171.02
Ambuja Cements Ltd.,INE079A01024,72193,405.02
Gateway Distriparks Limited,INE079J01017,68283,44.49
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,65778,238.74
Easy Trip Planners Limited,INE07O001026,1215794,160.24
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,12231,89.61
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,253612,177.74
IRM ENERGY LIMITED,INE07U701015,9077,29.42
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1143,238.77
LLOYDS ENTERPRISES LIMITED,INE080I01025,3095709,2381.35
TATA IORN AN,INE081A01020,418712,781.41
"Kopran Ltd.,",INE082A01010,5124,7.76
Morepen Laboratories Ltd.,INE083A01026,242071,124.06
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,337969,529.74
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1191,7.34
CHAMBAL FERT,INE085A01013,751665,3337.24
Thangamayil Jewellery Limited,INE085J01014,1033,40.16
"Electrosteel Castings Ltd.,",INE086A01029,254322,244.74
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,773787,237.66
Paradeep Phosphates Limited,INE088F01024,461723,770.45
DR.REDDY'S L,INE089A01031,11518,145.62
Sterlite Technologies Limited.,INE089C01029,25263,33.08
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,17946,21.25
Krsnaa Diagnostics Limited,INE08LI01020,2255,15.98
M & B ENGINEERING LIMITED,INE08N601015,9209,36.47
SANSTAR LIMITED,INE08NE01025,5911,5.72
Samhi Hotels Limited,INE08U801020,60165,119.75
Greenpanel Industries Limited,INE08ZM01014,4387,12.01
Scoda Tubes Limited,INE090501011,14379,24.30
ICICI Bank Ltd.,INE090A01021,29516,413.09
Jai Balaji Industries Limited,INE091G01026,76104,64.57
TATA CHEMICA,INE092A01019,85523,663.60
INDIA NIPP E,INE092B01025,159,1.38
IDFC FIRST BANK LIMITED,INE092T01019,752968,590.30
Hexaware Technologies Limited,INE093A01041,10298,67.79
OBEROI REALTY LIMITED,INE093I01010,3606,61.70
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,241507,149.74
HINDUSTAN PE,INE094A01015,81808,376.66
Kolte-Patil Developers Ltd,INE094I01018,3992,13.56
UTI Asset Management Company Limited,INE094J01016,7782,98.67
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34149,319.13
NBCC (India) Limited,INE095N01031,788806,841.13
NUCLEU SOF E,INE096B01018,440,4.67
Amrutanjan Health Care Limited,INE098F01031,201,1.50
Mishra Dhatu Nigam Limited,INE099Z01011,50594,194.28
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2150,76.19
Indigo Paints Limited,INE09VQ01012,1378,15.91
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3756,18.60
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,178253,130.31
Ceigall India Limited,INE0AG901020,5166,14.96
Hemisphere Properties India Limited,INE0AJG01018,58083,86.80
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,105,1.86
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1332,6.02
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2762,8.59
Go Fashion (India) Limited,INE0BJS01011,9732,52.68
Premier Energies Limited,INE0BS701011,510049,5134.60
C.E. Info Systems Limited,INE0BV301023,4877,83.07
Aether Industries Limited,INE0BWX01014,5617,51.64
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4063,7.63
Jubilant Ingrevia Limited,INE0BY001018,10526,76.26
Oswal Pumps Limited,INE0BYP01024,59752,275.80
Urban Company Limited,INE0CAZ01013,30242,39.21
Mukka Proteins Limited,INE0CG401037,31542,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,945,16.80
Western Carriers (India) Limited,INE0CJF01024,32893,43.25
RateGain Travel Technologies Limited,INE0CLI01024,2122141,13021.72
Meghmani Organics Limited,INE0CT101020,554661,395.83
GMR Power and Urban Infra Limited,INE0CU601026,53165,63.80
Anthem Biosciences Limited,INE0CZ201020,8601,60.80
Sigachi Industries Limited,INE0D0K01022,276552,96.97
India Pesticides Limited,INE0D6701023,31520,63.54
Ksolves India Limited,INE0D6I01023,255,0.92
RailTel Corporation of India Limited,INE0DD101019,146469,563.19
PIRAMAL PHARMA LIMITED,INE0DK501011,273537,530.12
Fairchem Organics Limited,INE0DNW01011,1643,16.77
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,768,6.79
Syrma SGS Technology Limited,INE0DYJ01015,87155,672.85
Wakefit Innovations Limited,INE0E7301029,1191,2.51
HMA Agro Industries Limited,INE0ECP01024,476,0.15
TARC LIMITED,INE0EK901012,44020,74.71
Network People Services Technologies Limited,INE0FFK01017,1260,23.55
Deep Industries Limited,INE0FHS01024,14793,66.39
Motisons Jewellers Limited,INE0FRK01020,378269,68.88
Motherson Sumi Wiring India Limited,INE0FS801015,378220,169.43
Markolines Pavement Technologies Limited,INE0FW001016,2500,4.13
EPACK Durable Limited,INE0G5901015,949605,3690.30
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3354,43.28
HP Adhesives Limited,INE0GSL01024,1348,0.64
ALL TIME PLASTICS LIMITED,INE0GV601021,326,0.86
Windlas Biotech Limited,INE0H5O01029,896,7.74
ArisInfra Solutions Limited,INE0H9P01028,30372,34.75
Fabtech Technologies Limited,INE0HF201011,3205,6.48
One Mobikwik Systems Limited,INE0HLU01028,70506,169.70
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,513796,886.46
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2688,7.97
Le Travenues Technology Limited,INE0HV901016,34226,85.60
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,28740,125.00
Capillary Technologies India Limited,INE0ILV01024,2456,14.72
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,19001,48.20
Veranda Learning Solutions Limited,INE0IQ001011,1145,2.50
Data Patterns (India) Limited,INE0IX101010,18966,504.31
Rashi Peripherals Limited,INE0J1F01024,6394,21.58
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106662,984.19
Honasa Consumer Limited,INE0J5401028,36821,112.03
Jeena Sikho Lifecare Limited,INE0J5801029,10297,72.67
Venus Pipes & Tubes Limited,INE0JA001018,6272,85.03
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20655,147.10
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,11782,19.35
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300602,1247.36
Garuda Construction and Engineering Limited,INE0JVO01026,20220,40.50
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,49383,251.72
Eureka Forbes Limited,INE0KCE01017,99803,519.61
Signpost India Limited,INE0KGZ01021,0,0.00
Rhetan TMT Limited,INE0KKN01029,109031,28.33
DCX Systems Limited,INE0KL801015,104280,243.83
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,316,0.66
Bajel Projects Limited,INE0KQN01018,575,1.01
Gopal Snacks Limited,INE0L9R01028,10433,36.17
Avalon Technologies Limited,INE0LCL01028,6635,69.79
Ather Energy Limited,INE0LEZ01016,15578,112.28
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,68090,156.09
Cello World Limited,INE0LMW01024,9272,55.99
IKIO Technologies Limited,INE0LOJ01019,4958,13.20
Physicswallah Limited,INE0LP301011,217432,260.35
Aarti Pharmalabs Limited,INE0LRU01027,9589,80.41
Quadrant Future Tek Limited,INE0LRY01011,25977,96.83
Ola Electric Mobility Limited,INE0LXG01040,1345161,481.79
REDTAPE Limited,INE0LXT01019,37443,52.58
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,5953,7.96
J.G.Chemicals Limited,INE0MB501011,3486,14.68
REGAAL RESOURCES LIMITED,INE0MHO01029,1526,1.16
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9792,26.13
TRUALT BIOENERGY LIMITED,INE0MWH01014,5747,23.95
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,155,0.66
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1076,5.42
BLS E-Services Limited,INE0NLT01010,1636,2.80
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,614608,270.94
R K Swamy Limited,INE0NQ801033,0,0.00
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,30373,1017.91
Kross Limited,INE0O6601022,5483,12.09
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,2882,6.98
Rossell Techsys Limited,INE0OJW01016,1976,14.94
NTPC GREEN ENERGY LIMITED,INE0ONG01011,497237,494.84
Deepak Builders and Engineers India Limited,INE0OPA01019,1359,1.60
EMS LIMITED,INE0OV601013,29642,144.63
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33322,16.71
RBZ Jewellers Limited,INE0PEQ01016,150,0.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1312,3.47
Orient Technologies Limited,INE0PPK01015,8454,30.30
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,50,0.04
Platinum Industries Limited,INE0PT501018,4336,12.46
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14701,121.02
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,259,3.99
International Gemmological Institute India Limited,INE0Q9301021,11912,42.68
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,15,0.09
Sudeep Pharma Limited,INE0QPI01025,1118,7.51
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26042,41.28
Denta Water and Infra Solutions Limited,INE0R4L01018,6175,20.65
SRM CONTRACTORS LIMITED,INE0R6Z01013,411,1.94
PATEL RETAIL LIMITED,INE0R8B01010,2035,4.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11313,89.85
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2438,4.24
Stallion India Fluorochemicals Limited,INE0RYC01010,74,0.19
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,3573,1.85
Pace Digitek Limited,INE0S3G01027,33035,63.25
CRIZAC LIMITED,INE0S4R01014,27013,75.66
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12348,101.47
VMS TMT LIMITED,INE0SJA01013,21,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10463,49.26
Glottis Limited,INE0TQE01026,6327,3.46
Solarworld Energy Solutions Limited,INE0TY101024,11957,28.70
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1022,9.62
Bluspring Enterprises Limited,INE0U4101014,23984,19.45
Digitide Solutions Limited,INE0U4701011,21176,39.31
BlackBuck Limited,INE0UIZ01018,3702,24.01
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,575,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14369,351.26
CARRARO INDIA LIMITED,INE0V7W01012,916,4.85
Sri Lotus Developers and Realty Limited,INE0V9Q01010,72179,126.68
Meesho Limited,INE0VDM01015,3437,5.26
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1359562,685.97
Laxmi Dental Limited,INE0WO601020,6523,16.26
Midwest Limited,INE0XAD01024,3365,46.95
Jain Resource Recycling Limited,INE0YD401026,47506,189.28
Atlanta Electricals Limited,INE0Z4F01028,1308,11.38
ATUL LTD.,INE100A01010,700,50.03
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,32807,1184.45
Granules India Ltd.,INE101D01020,31139,180.91
Afcons Infrastructure Limited,INE101I01011,27178,101.82
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401689,3046.52
Godrej Consumer Products Ltd.,INE102D01028,3942,49.23
Allied Digital Services Limited,INE102I01027,7018,13.96
MANGALORE RE,INE103A01014,146277,259.54
SMC Global Securities Limited,INE103C01036,216,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,262,3.20
TVS Holdings Limited,INE105A01035,198,29.05
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,322164,316.14
TAMILNADU NE,INE107A01015,14311,23.87
Awfis Space Solutions Limited,INE108V01019,11063,57.00
SHIPPING COR,INE109A01011,159822,404.93
ARMAN FIN,INE109C01017,595,9.24
Mindteck (India) Ltd,INE110B01017,1157,2.60
CONTAIN CORP,INE111A01025,84844,481.04
FINANC TECHN,INE111B01023,689,5.77
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3590,12.70
Metropolis Healthcare Limited,INE112L01020,1104,22.11
GUJ NARMADA,INE113A01013,53155,279.13
STEEL AUTHOR,INE114A01011,329682,498.23
Lic Housing Finance Ltd.,INE115A01026,95500,561.20
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,817,14.28
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,7364,420.99
BAJ HOLD INV,INE118A01012,2027,237.41
Nuvoco Vistas Corporation Limited,INE118D01016,18051,67.66
PARK MEDI WORLD LIMITED,INE119201023,4875,7.96
Balrampur Chini Mills Ltd.,INE119A01028,9130,47.25
Carborundum Universal Ltd.,INE120A01034,4570,42.97
CHOL INV FN,INE121A01024,10379,174.61
JSW Energy Limited,INE121E01018,72828,381.19
INDUS TOWERS LIMITED,INE121J01017,37252,157.56
Amagi Media Labs Limited,INE121R01077,305,1.29
"MMTC Ltd.,",INE123F01029,162679,112.01
SBI Life Insurance Company Limited,INE123W01016,1282,22.66
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,241239,210.52
"E.I.D. Parry (India) Ltd.,",INE126A01031,5829,57.89
APOLLO PIPES LIMITED,INE126J01016,4345,15.39
HDFC Asset Management Company Limited,INE127D01025,9718,273.08
Goodluck India Limited,INE127I01024,3773,43.12
K.P. Energy Limited,INE127T01021,32126,118.49
Eveready Industries India Ltd.,INE128A01029,19720,70.81
Five-Star Business Finance Ltd.,INE128S01021,34773,180.94
Archean Chemical Industries Limited,INE128X01021,4562,28.88
GAIL INDIA,INE129A01019,508192,883.90
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,40109,42.41
Fujiyama Power Systems Limited,INE12UR01024,1022,2.16
Gujarat Mineral Development Corpora,INE131A01031,196281,1014.00
Relaxo Footwears Ltd.,INE131B01039,14626,65.00
Aurionpro Solutions Ltd.,INE132H01018,5006,55.83
Akzo Nobel India Limited,INE133A01011,1799,57.59
TILAKNAG IND,INE133E01013,40354,190.67
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,367,0.40
Power Finance Corporation Ltd,INE134E01011,277229,1129.31
Cyient Limited,INE136B01020,20977,255.20
Neogen Chemicals Limited,INE136S01016,2035,28.74
