SEBI REPORT For Trade date 20-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
Zydus Lifesciences Limited,INE010B01027,25029,251.27
Tejas Networks Limited,INE010J01012,128296,881.92
L&T Technology Services Limited,INE010V01017,4169,184.53
BALU FORGE INDUSTRIES LIMITED,INE011E01029,3385,21.49
Tega Industries Limited,INE011K01018,6163,125.03
ACC,INE012A01025,100430,1826.66
Onesource Specialty Pharma Limited,INE013P01021,1390,27.25
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,286,2.59
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,42029,225.41
"Great Eastern Shipping Co. Ltd.,",INE017A01032,45790,487.91
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,20053,740.89
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,11363,102.12
JSW SL,INE019A01038,18496,216.76
Himadri Speciality Chemical Ltd.,INE019C01026,85134,416.65
STANLEY LIFESTYLES LIMITED,INE01A001028,1092,3.30
Antony Waste Handling Cell Limited,INE01BK01022,4731,27.58
Vishal Mega Mart Limited,INE01EA01019,313078,449.03
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,8813,27.78
Sky Gold And Diamonds Limited,INE01IU01018,16932,59.38
eMudhra Limited,INE01QM01018,11119,76.12
Vikran Engineering Limited,INE01R501028,61440,66.08
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,608252,2378.84
Asian Paints Ltd.,INE021A01026,11580,321.43
Dodla Dairy Limited,INE021O01019,1650,21.54
ASIAN GRANITO INDIA LIMITED,INE022I01019,7830,5.40
Indian Energy Exchange Limited,INE022Q01020,158312,255.41
Aeroflex Industries Limited,INE024001021,80073,152.84
GRAVITA INDIA LIMITED,INE024L01027,22298,399.30
Goldiam International Ltd.,INE025B01025,58167,236.89
Artemis Medicare Services Limited,INE025R01021,2402,7.40
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,102290,209.40
RASHTRIYA CH,INE027A01015,253267,425.51
Max Healthcare Institute Limited,INE027H01010,23409,285.27
Bank Of Baroda,INE028A01039,133529,368.16
BHARAT PETRO,INE029A01011,57813,206.48
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2476,16.80
Axita Cotton Limited,INE02EZ01022,3071,0.31
Raymond Lifestyle Limited,INE02ID01020,9189,115.05
Azad Engineering Limited,INE02IJ01035,21354,371.51
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9632,26.69
Borosil Limited,INE02PY01013,5665,20.62
Brainbees Solutions Limited,INE02RE01045,45608,171.36
WONDER ELECTRICALS LIMITED,INE02WG01024,11503,18.89
Electronics Mart India Limited,INE02YR01019,57591,88.36
"Hindustan Unilever Ltd.,",INE030A01027,16705,420.25
Housing &Urban Development Corporation Ltd.,INE031A01017,280696,691.82
Ajanta Pharma Ltd.,INE031B01049,2524,65.39
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1008299,1324.71
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,21427,73.78
Arvind SmartSpaces Limited,INE034S01021,4129,29.04
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,47827,55.09
KARUR VYSYA,INE036D01028,12657,27.30
Concord Enviro Systems Limited,INE037Z01029,1141,6.11
Hindalco Industries Ltd.,INE038A01020,42468,334.09
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,526081,317.97
"Jamna Auto Industries Ltd.,",INE039C01032,106934,111.27
JASH ENGINEERING LIMITED,INE039O01029,8391,42.49
Max Estates Limited,INE03EI01018,2607,12.37
Go Digit General Insurance Limited,INE03JT01014,7924,28.58
Brigade Hotel Ventures Limited,INE03NU01014,4838,4.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2163,20.78
Cohance Lifesciences Limited,INE03QK01018,14716,111.41
Chemcon Speciality Chemicals Limited,INE03YM01018,193,0.48
HDFC Bank Ltd.,INE040A01034,94585,951.59
Mayur Uniquoters ltd.,INE040D01038,296,1.73
SUZLON ENERGY LTD.,INE040H01021,6996007,4278.55
"Dhampur Sugar Mills Ltd.,",INE041A01016,48615,71.61
Escorts Kubota Limited,INE042A01014,5074,187.34
Vijaya Diagnostic Centre Limited,INE043W01024,2699,27.53
Sun Pharmaceutical Industries Ltd.,INE044A01036,16165,265.08
Paras Defence and Space Technologies Limited,INE045601023,22443,168.93
ADOR WELDING,INE045A01017,25323,273.56
Nelco Ltd,INE045B01015,12272,108.41
Fineotex Chemical Limited,INE045J01034,156254,48.65
Reliance Industrial Infrastructure,INE046A01015,7667,71.55
Muthoot Microfin Limited,INE046W01019,10540,16.23
GRASIM INDUS,INE047A01021,7659,212.38
JAGSONPAL PH,INE048B01035,9880,23.61
Navin Fluorent International Ltd,INE048G01026,1083,57.11
"Himatsingka Seide Ltd.,",INE049A01027,98212,133.91
Wockhardt Ltd,INE049B01025,71523,1020.41
SBC EXPORTS LIMITED,INE04AK01028,417198,102.77
KPIT Technologies Ltd,INE04I401011,25239,329.11
ETHOS LIMITED,INE04TZ01018,357,9.47
Seshaasai Technologies Limited,INE04VU01023,939,3.16
Prakash Pipes Limited,INE050001010,6090,24.62
Elin Electronics Limited,INE050401020,3573,7.67
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3460,66.77
IL & FS Investment Managers Ltd.,INE050B01023,1744,0.16
Balaji Amines Ltd.,INE050E01027,6229,96.95
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3182,9.35
Vakrangee Softwares Ltd.,INE051B01021,3950,0.53
Windsor Machines Limited,INE052A01021,1270,4.01
Camlin Fine Sciences Ltd,INE052I01032,7969,14.22
BEST AGROLIFE LIMITED,INE052T01013,1196,4.23
Indian Hotels Co. Ltd,INE053A01029,91886,688.00
Indian Railway Finance Corporation,INE053F01010,1551794,2136.22
"V.I.P. Industries Ltd.,",INE054A01027,13659,61.32
Waterbase Limited,INE054C01015,34842,17.94
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7534,162.40
Cyient DLM Limited,INE055S01018,25518,122.64
IVALUE INFOSOLUTIONS LIMITED,INE056801025,227,0.72
Refex Industries Limited,INE056I01025,17541,64.75
Sanofi India Ltd,INE058A01010,1029,52.61
"Cipla Ltd.,",INE059A01026,19722,306.32
La Opala RG Ltd.,INE059D01020,6272,16.15
Hindware Home Innovation Limited,INE05AN01011,5137,16.77
Ratnaveer Precision Engineering Limited,INE05CZ01011,5196,8.16
Indogulf Cropsciences Limited,INE05J901018,955,1.04
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10938,15.83
FORTIS HEALTHCARE LIMITED,INE061F01013,21524,209.09
"State Bank Of India,",INE062A01020,65314,561.38
ALICON,INE062D01024,15,0.13
Pondy Oxides & Chemicals Limited,INE063E01053,3727,48.58
Equitas Small Finance Bank Limited,INE063P01018,199682,127.97
Trident Ltd.,INE064C01022,816354,249.68
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,15509,86.67
Eicher Motors Ltd.,INE066A01021,3086,207.28
Hindustan Aeronautics Limited,INE066F01020,92229,4401.66
Wonderla Holidays Limited,INE066O01014,11913,77.85
Inox Wind Limited,INE066P01011,511240,852.73
CG Power and Industrial Solutions Limited,INE067A01029,78976,582.20
CANTABIL RETAIL INDIA LIMITED,INE068L01024,4371,12.05
Gland Pharma Limited,INE068V01023,3144,60.58
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,635035,663.56
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,626,1.70
INDIQUBE SPACES LIMITED,INE06ST01018,1632,3.79
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3221,5.22
Gem Aromatics Limited,INE06XZ01023,2156,4.56
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4066,9.77
SHREE CEMENT,INE070A01015,171,48.93
Jai Corp Limited,INE070D01027,41034,67.25
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2418,42.66
Associated Alcohols & Breweries Ltd,INE073G01016,3005,34.15
Sona BLW Precision Forgings Limited,INE073K01018,53423,263.74
Praj Industries Ltd.,INE074A01025,130024,544.18
Paramount Communications Ltd.,INE074B01023,104083,52.07
WIPRO LTD.,INE075A01022,215667,544.98
G M BREWERIE,INE075D01018,1194,10.13
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,4352,34.60
IFB Agro Industries Ltd,INE076C01018,8,0.12
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,26502,87.15
Ambuja Cements Ltd.,INE079A01024,60883,354.79
Gateway Distriparks Limited,INE079J01017,126858,85.41
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,76627,297.51
Easy Trip Planners Limited,INE07O001026,1640441,206.54
NDR Auto Components Limited,INE07OG01012,609,5.45
Supriya Lifescience Limited,INE07RO01027,12620,96.89
Pavna Industries Limited,INE07S101038,1200,0.42
Restaurant Brands Asia Limited,INE07T201019,155715,119.81
IRM ENERGY LIMITED,INE07U701015,8923,30.35
HITACHI ENERGY INDIA LIMITED,INE07Y701011,827,168.90
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063844,2362.94
TATA IORN AN,INE081A01020,690961,1181.01
"Kopran Ltd.,",INE082A01010,3323,5.35
Morepen Laboratories Ltd.,INE083A01026,337949,196.19
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,312962,419.38
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1125,7.18
CHAMBAL FERT,INE085A01013,117625,620.34
Thangamayil Jewellery Limited,INE085J01014,434,14.18
"Electrosteel Castings Ltd.,",INE086A01029,277484,281.97
KESORAM IND,INE087A01019,694,0.03
Shree Renuka Sugars Ltd.,INE087H01022,988166,333.35
Paradeep Phosphates Limited,INE088F01024,396364,728.91
DR.REDDY'S L,INE089A01031,12269,155.04
Sterlite Technologies Limited.,INE089C01029,16952,20.16
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,13365,15.05
Krsnaa Diagnostics Limited,INE08LI01020,2992,26.42
M & B ENGINEERING LIMITED,INE08N601015,4237,18.56
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94214,200.64
Greenpanel Industries Limited,INE08ZM01014,3399,10.83
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,86607,1194.83
Jai Balaji Industries Limited,INE091G01026,68159,68.68
TATA CHEMICA,INE092A01019,36737,332.15
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,896640,671.99
Hexaware Technologies Limited,INE093A01041,11466,85.93
OBEROI REALTY LIMITED,INE093I01010,4852,86.07
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,206913,141.69
HINDUSTAN PE,INE094A01015,41944,190.19
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5870,22.57
UTI Asset Management Company Limited,INE094J01016,9310,122.26
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,51414,460.92
NBCC (India) Limited,INE095N01031,433667,509.29
NUCLEU SOF E,INE096B01018,1158,13.41
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,64866,262.36
Aarti Surfactants Limited,INE09EO01013,0,0.00
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2266,83.55
Indigo Paints Limited,INE09VQ01012,3521,45.42
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8713,41.56
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,114493,153.72
Ceigall India Limited,INE0AG901020,8803,23.25
Hemisphere Properties India Limited,INE0AJG01018,63029,101.54
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,15000,309.31
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1056,4.74
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,525,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5311,39.81
Premier Energies Limited,INE0BS701011,980273,10262.22
C.E. Info Systems Limited,INE0BV301023,5538,101.37
Aether Industries Limited,INE0BWX01014,8394,67.66
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,9815,17.40
Jubilant Ingrevia Limited,INE0BY001018,10415,77.07
Oswal Pumps Limited,INE0BYP01024,33662,249.81
Urban Company Limited,INE0CAZ01013,7469,11.66
Mukka Proteins Limited,INE0CG401037,31480,12.05
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,767,20.52
Western Carriers (India) Limited,INE0CJF01024,50973,67.35
RateGain Travel Technologies Limited,INE0CLI01024,216837,668.91
Meghmani Organics Limited,INE0CT101020,406744,335.60
GMR Power and Urban Infra Limited,INE0CU601026,52688,64.44
Anthem Biosciences Limited,INE0CZ201020,15367,115.18
Sigachi Industries Limited,INE0D0K01022,180381,89.99
India Pesticides Limited,INE0D6701023,32984,68.48
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,168745,679.97
PIRAMAL PHARMA LIMITED,INE0DK501011,214751,451.67
Fairchem Organics Limited,INE0DNW01011,1885,18.82
INNOVA CAPTAB LIMITED,INE0DUT01020,954,8.45
Syrma SGS Technology Limited,INE0DYJ01015,36856,289.80
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5801,10.04
Network People Services Technologies Limited,INE0FFK01017,1753,34.32
Deep Industries Limited,INE0FHS01024,10419,52.26
Motisons Jewellers Limited,INE0FRK01020,236297,47.88
Motherson Sumi Wiring India Limited,INE0FS801015,330710,148.65
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,1063570,4136.17
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2105,26.07
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,209,0.61
Windlas Biotech Limited,INE0H5O01029,1514,13.43
ArisInfra Solutions Limited,INE0H9P01028,6300,9.83
Fabtech Technologies Limited,INE0HF201011,442,1.08
One Mobikwik Systems Limited,INE0HLU01028,40506,116.04
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5804,17.35
Le Travenues Technology Limited,INE0HV901016,23717,69.05
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,17180,85.59
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,5132,13.94
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,12151,340.59
Rashi Peripherals Limited,INE0J1F01024,6934,21.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,102940,910.16
Honasa Consumer Limited,INE0J5401028,16893,49.51
Jeena Sikho Lifecare Limited,INE0J5801029,3481,26.08
Venus Pipes & Tubes Limited,INE0JA001018,7542,106.88
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10347,80.22
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22778,41.18
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1294,6.03
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,3547,8.09
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25549,177.70
Eureka Forbes Limited,INE0KCE01017,98513,512.07
Signpost India Limited,INE0KGZ01021,25,0.06
DCX Systems Limited,INE0KL801015,116371,301.92
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,502,0.93
Gopal Snacks Limited,INE0L9R01028,11919,43.28
Avalon Technologies Limited,INE0LCL01028,5016,51.72
Ather Energy Limited,INE0LEZ01016,5609,37.75
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64859,166.63
Cello World Limited,INE0LMW01024,10283,66.93
IKIO Technologies Limited,INE0LOJ01019,5610,15.41
Aarti Pharmalabs Limited,INE0LRU01027,14409,119.06
Quadrant Future Tek Limited,INE0LRY01011,17246,71.89
Ola Electric Mobility Limited,INE0LXG01040,78022,50.55
REDTAPE Limited,INE0LXT01019,41065,58.92
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,8831,38.71
REGAAL RESOURCES LIMITED,INE0MHO01029,1492,1.35
Pyramid Technoplast Limited,INE0MIS01010,853,1.38
Epack Prefab Technologies Limited,INE0MLS01022,3662,12.06
TRUALT BIOENERGY LIMITED,INE0MWH01014,1596,7.12
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1669,8.99
BLS E-Services Limited,INE0NLT01010,384,0.77
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,613391,271.76
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18740,682.73
Kross Limited,INE0O6601022,21032,42.99
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,223,0.66
Rossell Techsys Limited,INE0OJW01016,2979,21.87
NTPC GREEN ENERGY LIMITED,INE0ONG01011,469021,490.45
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,26199,153.82
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36941,19.23
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,513,2.28
Orient Technologies Limited,INE0PPK01015,6804,29.20
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5351,15.75
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22965,190.58
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1909,32.69
International Gemmological Institute India Limited,INE0Q9301021,19325,71.55
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31224,56.73
Denta Water and Infra Solutions Limited,INE0R4L01018,1358,5.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,790,4.39
PATEL RETAIL LIMITED,INE0R8B01010,307,0.68
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7660,57.56
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2158,4.14
Stallion India Fluorochemicals Limited,INE0RYC01010,109,0.45
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,7678,17.15
CRIZAC LIMITED,INE0S4R01014,18622,61.26
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9662,83.57
VMS TMT LIMITED,INE0SJA01013,216,0.14
MAMATA MACHINERY LIMITED,INE0TO701015,21700,103.29
Glottis Limited,INE0TQE01026,657,0.47
Solarworld Energy Solutions Limited,INE0TY101024,2469,7.43
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,314,3.26
Bluspring Enterprises Limited,INE0U4101014,26118,21.29
Digitide Solutions Limited,INE0U4701011,23033,48.01
BlackBuck Limited,INE0UIZ01018,25479,173.07
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18937,481.18
CARRARO INDIA LIMITED,INE0V7W01012,825,4.00
Sri Lotus Developers and Realty Limited,INE0V9Q01010,89003,167.18
Sagility Limited,INE0W2G01015,1029441,528.26
Laxmi Dental Limited,INE0WO601020,4661,16.04
Jain Resource Recycling Limited,INE0YD401026,12027,53.40
Atlanta Electricals Limited,INE0Z4F01028,136,1.33
ATUL LTD.,INE100A01010,2182,143.44
Mahindra & Mahindra Ltd.,INE101A01026,22889,814.40
Granules India Ltd.,INE101D01020,366039,1863.60
Afcons Infrastructure Limited,INE101I01011,37068,155.22
HLV LIMITED,INE102A01024,19353,2.80
Choice International Ltd,INE102B01014,14332,105.66
Godrej Consumer Products Ltd.,INE102D01028,8148,102.20
Allied Digital Services Limited,INE102I01027,8800,17.92
MANGALORE RE,INE103A01014,177806,316.30
SMC Global Securities Limited,INE103C01036,404,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,317,4.18
TVS Holdings Limited,INE105A01035,388,53.15
RPG Life Sciences Limited,INE105J01010,281,6.91
HI-TECH PIPES LIMITED,INE106T01025,197878,223.78
TAMILNADU NE,INE107A01015,17309,29.14
Awfis Space Solutions Limited,INE108V01019,18380,112.31
SHIPPING COR,INE109A01011,262010,687.21
ARMAN FIN,INE109C01017,450,6.79
"BPL Ltd.,",INE110A01019,61,0.06
Mindteck (India) Ltd,INE110B01017,35,0.08
CONTAIN CORP,INE111A01025,89056,523.51
FINANC TECHN,INE111B01023,1073,10.42
PDS LIMITED,INE111Q01021,2208,8.64
Metropolis Healthcare Limited,INE112L01020,5460,110.63
GUJ NARMADA,INE113A01013,45242,244.22
STEEL AUTHOR,INE114A01011,404176,568.52
Lic Housing Finance Ltd.,INE115A01026,101778,554.16
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3485,58.87
Apcotex Industries Limited,INE116A01032,953,3.39
ABB Ltd.,INE117A01022,12502,716.12
BAJ HOLD INV,INE118A01012,1334,171.69
Nuvoco Vistas Corporation Limited,INE118D01016,8866,35.80
Balrampur Chini Mills Ltd.,INE119A01028,15009,78.04
Carborundum Universal Ltd.,INE120A01034,4134,40.96
CHOL INV FN,INE121A01024,9985,164.56
JSW Energy Limited,INE121E01018,81065,439.23
INDUS TOWERS LIMITED,INE121J01017,88409,344.17
"MMTC Ltd.,",INE123F01029,97112,69.57
SBI Life Insurance Company Limited,INE123W01016,1553,26.26
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,332193,306.97
"E.I.D. Parry (India) Ltd.,",INE126A01031,3202,33.19
APOLLO PIPES LIMITED,INE126J01016,6000,20.83
HDFC Asset Management Company Limited,INE127D01025,8060,452.84
Goodluck India Limited,INE127I01024,11341,123.27
K.P. Energy Limited,INE127T01021,32090,134.57
Eveready Industries India Ltd.,INE128A01029,40115,145.97
Five-Star Business Finance Ltd.,INE128S01021,24764,144.17
Archean Chemical Industries Limited,INE128X01021,4792,31.67
GAIL INDIA,INE129A01019,248674,465.78
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26603,30.21
Gujarat Mineral Development Corpora,INE131A01031,178524,900.30
Relaxo Footwears Ltd.,INE131B01039,15364,73.57
Aurionpro Solutions Ltd.,INE132H01018,3753,44.48
Akzo Nobel India Limited,INE133A01011,428,15.40
TILAKNAG IND,INE133E01013,32577,159.99
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,362011,1481.85
Cyient Limited,INE136B01020,24674,312.89
Neogen Chemicals Limited,INE136S01016,2351,35.56
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,56641,644.19
"National Aluminium Co. Ltd.,",INE139A01034,151178,361.81
FUSION FINANCE LIMITED,INE139R01012,25307,48.61
Saatvik Green Energy Limited,INE13B501022,2314,10.83
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80080,587.97
Sula Vineyards Limited,INE142Q01026,61354,187.11
Orient Electric Limited,INE142Z01019,6997,15.24
OSWAL CHEMIC,INE143A01010,472,0.18
20 Microns Limited,INE144J01027,9873,22.46
Tarsons Products Limited,INE144Z01023,1102541,3888.38
Kirloskar Oil Engines Limited,INE146L01010,9118,97.36
SOUTH PETRO,INE147A01011,84607,81.96
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10791,12.65
Sammaan Capital Limited,INE148I01020,456751,689.21
Delhivery Limited,INE148O01028,38744,177.25
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2385,43.88
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,82026,167.01
NIBE LIMITED,INE149O01018,96,1.17
