SEBI REPORT For Trade date 06-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Jubilant Agri and Consumer Products Limited,INE03CC01015,105,2.02
Max Estates Limited,INE03EI01018,2042,9.52
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3793,13.24
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1473,13.93
Cohance Lifesciences Limited,INE03QK01018,13123,60.88
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,354871,3018.76
Mayur Uniquoters ltd.,INE040D01038,1278,7.48
SUZLON ENERGY LTD.,INE040H01021,6327533,3323.43
"Dhampur Sugar Mills Ltd.,",INE041A01016,42392,60.16
Escorts Kubota Limited,INE042A01014,4313,151.64
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,3159,30.38
Sun Pharmaceutical Industries Ltd.,INE044A01036,14959,251.18
Paras Defence and Space Technologies Limited,INE045601023,31126,214.95
ADOR WELDING,INE045A01017,138,1.63
Nelco Ltd,INE045B01015,7630,61.28
Fineotex Chemical Limited,INE045J01034,93492,26.63
Reliance Industrial Infrastructure,INE046A01015,5229,45.86
Muthoot Microfin Limited,INE046W01019,4442,7.40
GRASIM INDUS,INE047A01021,4539,123.74
JAGSONPAL PH,INE048B01035,2668,6.15
Navin Fluorent International Ltd,INE048G01026,3801,243.09
"Himatsingka Seide Ltd.,",INE049A01027,56552,64.03
Wockhardt Ltd,INE049B01025,62050,881.89
SBC EXPORTS LIMITED,INE04AK01028,1243985,362.49
KPIT Technologies Ltd,INE04I401011,49323,461.89
ETHOS LIMITED,INE04TZ01018,467,13.05
Seshaasai Technologies Limited,INE04VU01023,1225,3.58
Prakash Pipes Limited,INE050001010,4113,16.33
Elin Electronics Limited,INE050401020,804,1.56
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3001,53.76
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6273,82.15
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1227,3.46
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1350,4.18
Camlin Fine Sciences Ltd,INE052I01032,19041,23.60
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,69773,490.08
Indian Railway Finance Corporation,INE053F01010,1521910,1845.31
"V.I.P. Industries Ltd.,",INE054A01027,9821,40.07
Waterbase Limited,INE054C01015,17093,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9027,155.56
Cyient DLM Limited,INE055S01018,16762,70.54
IVALUE INFOSOLUTIONS LIMITED,INE056801025,278,0.68
Refex Industries Limited,INE056I01025,21953,60.42
Sanofi India Ltd,INE058A01010,811,34.74
"Cipla Ltd.,",INE059A01026,22883,322.36
La Opala RG Ltd.,INE059D01020,2750,6.81
Hindware Home Innovation Limited,INE05AN01011,5216,11.76
Ratnaveer Precision Engineering Limited,INE05CZ01011,340295,553.78
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,272858,93.68
Likhitha Infrastructure Limited,INE060901027,969,2.27
Navneet Education Limited,INE060A01024,5359,7.76
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20790,193.68
"State Bank Of India,",INE062A01020,127911,1387.38
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5530,69.85
Equitas Small Finance Bank Limited,INE063P01018,144306,89.59
TIMES GROUP,INE064A01026,629427,2039.99
Trident Ltd.,INE064C01022,917672,260.63
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1882,1.43
Indegene Limited,INE065X01017,7297,41.00
Eicher Motors Ltd.,INE066A01021,5479,392.99
Hindustan Aeronautics Limited,INE066F01020,96166,4253.04
Wonderla Holidays Limited,INE066O01014,2566,16.41
Inox Wind Limited,INE066P01011,397679,516.57
CG Power and Industrial Solutions Limited,INE067A01029,61052,430.60
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2019,36.17
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1770,2.99
INDIQUBE SPACES LIMITED,INE06ST01018,2325,3.72
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,15698,29.96
SHREE CEMENT,INE070A01015,296,78.47
Jai Corp Limited,INE070D01027,38232,50.20
INSECTCID,INE070I01018,208,1.47
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2370,37.51
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2995,28.46
Sona BLW Precision Forgings Limited,INE073K01018,25974,133.38
Praj Industries Ltd.,INE074A01025,126275,486.59
Paramount Communications Ltd.,INE074B01023,92886,41.78
WIPRO LTD.,INE075A01022,344654,773.94
G M BREWERIE,INE075D01018,4747,56.04
HealthCare Global Enterprises Limited,INE075I01017,1508,9.58
SIYAR SILK M,INE076B01028,2696,16.81
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,2163,6.22
Vikram Solar Limited,INE078V01014,85498,197.16
Ambuja Cements Ltd.,INE079A01024,70608,370.82
Gateway Distriparks Limited,INE079J01017,45019,28.06
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,51225,171.29
Easy Trip Planners Limited,INE07O001026,714485,76.86
NDR Auto Components Limited,INE07OG01012,375,3.34
Supriya Lifescience Limited,INE07RO01027,7800,57.30
Restaurant Brands Asia Limited,INE07T201019,267015,185.06
IRM ENERGY LIMITED,INE07U701015,15698,41.63
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2527,628.48
LLOYDS ENTERPRISES LIMITED,INE080I01025,3103966,2381.70
TATA IORN AN,INE081A01020,382595,713.44
"Kopran Ltd.,",INE082A01010,5753,8.59
Morepen Laboratories Ltd.,INE083A01026,303923,144.92
Themis Medicare Ltd.,INE083B01024,1536,2.07
BANK OF INDI,INE084A01016,473839,735.99
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,2035,10.30
CHAMBAL FERT,INE085A01013,716750,3165.62
Thangamayil Jewellery Limited,INE085J01014,955,37.42
"Electrosteel Castings Ltd.,",INE086A01029,280415,258.19
Shree Renuka Sugars Ltd.,INE087H01022,802714,242.55
Paradeep Phosphates Limited,INE088F01024,442558,686.72
DR.REDDY'S L,INE089A01031,8464,105.46
Sterlite Technologies Limited.,INE089C01029,27245,48.30
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,24442,27.73
Krsnaa Diagnostics Limited,INE08LI01020,1007,7.44
M & B ENGINEERING LIMITED,INE08N601015,5939,22.42
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,56333,106.44
Greenpanel Industries Limited,INE08ZM01014,6580,15.03
Scoda Tubes Limited,INE090501011,13793,23.24
ICICI Bank Ltd.,INE090A01021,64626,858.31
Jai Balaji Industries Limited,INE091G01026,85135,66.02
TATA CHEMICA,INE092A01019,88612,664.67
INDIA NIPP E,INE092B01025,132,1.08
IDFC FIRST BANK LIMITED,INE092T01019,1317902,927.47
Hexaware Technologies Limited,INE093A01041,16165,88.19
OBEROI REALTY LIMITED,INE093I01010,3539,58.36
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,254453,133.75
HINDUSTAN PE,INE094A01015,83922,345.32
Kolte-Patil Developers Ltd,INE094I01018,3995,13.52
UTI Asset Management Company Limited,INE094J01016,6835,82.31
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34065,314.05
NBCC (India) Limited,INE095N01031,958911,948.51
NUCLEU SOF E,INE096B01018,273,2.81
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,54512,195.01
Aarti Surfactants Limited,INE09EO01013,406,1.42
Gujarat Fluorochemicals Limited,INE09N301011,1425,49.72
Indigo Paints Limited,INE09VQ01012,2425,22.95
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3024,14.89
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,201573,123.91
Ceigall India Limited,INE0AG901020,4149,12.11
Hemisphere Properties India Limited,INE0AJG01018,60174,85.75
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,590,10.32
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1143,5.06
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1220,3.48
Go Fashion (India) Limited,INE0BJS01011,5038,27.45
Premier Energies Limited,INE0BS701011,26375,251.10
C.E. Info Systems Limited,INE0BV301023,5446,79.73
Aether Industries Limited,INE0BWX01014,4094,38.44
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2266,3.97
Jubilant Ingrevia Limited,INE0BY001018,12160,83.40
Oswal Pumps Limited,INE0BYP01024,47956,205.49
Urban Company Limited,INE0CAZ01013,144222,181.64
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1548,25.34
Western Carriers (India) Limited,INE0CJF01024,27105,35.36
RateGain Travel Technologies Limited,INE0CLI01024,2185139,13312.60
Meghmani Organics Limited,INE0CT101020,507802,346.82
GMR Power and Urban Infra Limited,INE0CU601026,42614,51.29
Anthem Biosciences Limited,INE0CZ201020,7316,49.47
Sigachi Industries Limited,INE0D0K01022,287502,95.28
India Pesticides Limited,INE0D6701023,20537,40.48
Ksolves India Limited,INE0D6I01023,121,0.46
RailTel Corporation of India Limited,INE0DD101019,139240,504.30
PIRAMAL PHARMA LIMITED,INE0DK501011,258615,482.76
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,67976,536.23
Wakefit Innovations Limited,INE0E7301029,1398,2.62
HMA Agro Industries Limited,INE0ECP01024,716,0.20
TARC LIMITED,INE0EK901012,80130,125.01
Network People Services Technologies Limited,INE0FFK01017,918,15.60
Deep Industries Limited,INE0FHS01024,12794,57.59
Motisons Jewellers Limited,INE0FRK01020,173846,35.35
Motherson Sumi Wiring India Limited,INE0FS801015,341147,146.23
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,914964,3552.05
Exxaro Tiles Limited,INE0GFE01026,0,0.00
Tatva Chintan Pharma Chem Limited,INE0GK401011,2926,37.24
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,1313,10.78
ArisInfra Solutions Limited,INE0H9P01028,25397,29.00
Fabtech Technologies Limited,INE0HF201011,1376,3.08
One Mobikwik Systems Limited,INE0HLU01028,54310,125.95
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,414234,694.31
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1917,5.58
Le Travenues Technology Limited,INE0HV901016,47719,98.98
Prabha Energy Limited,INE0I0M01023,2,0.00
Dhampur Bio Organics Limited,INE0I3401014,76,0.09
Latent View Analytics Limited,INE0I7C01011,42682,157.68
Capillary Technologies India Limited,INE0ILV01024,3248,18.37
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28949,64.94
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15770,469.65
Rashi Peripherals Limited,INE0J1F01024,3660,13.76
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,88979,815.47
Honasa Consumer Limited,INE0J5401028,11733,35.70
Jeena Sikho Lifecare Limited,INE0J5801029,12047,80.76
Venus Pipes & Tubes Limited,INE0JA001018,4711,63.60
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18171,129.18
Sanathan Textiles Limited,INE0JPD01013,291,1.26
YATRA ONLINE LIMITED,INE0JR601024,23435,30.23
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,2000,0.97
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,11904,21.68
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,51771,250.76
Eureka Forbes Limited,INE0KCE01017,98429,512.50
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,99174,213.38
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,3819,6.12
Gopal Snacks Limited,INE0L9R01028,7130,24.44
Avalon Technologies Limited,INE0LCL01028,6169,62.76
Ather Energy Limited,INE0LEZ01016,16048,122.68
INSOLATION ENERGY LIMITED,INE0LGX01024,398,0.35
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,74742,156.25
Cello World Limited,INE0LMW01024,10319,58.13
IKIO Technologies Limited,INE0LOJ01019,4336,11.87
Physicswallah Limited,INE0LP301011,205926,226.63
Aarti Pharmalabs Limited,INE0LRU01027,7655,62.41
Quadrant Future Tek Limited,INE0LRY01011,21933,75.86
Ola Electric Mobility Limited,INE0LXG01040,1743827,569.85
REDTAPE Limited,INE0LXT01019,25349,35.10
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3879,5.22
J.G.Chemicals Limited,INE0MB501011,4353,17.34
REGAAL RESOURCES LIMITED,INE0MHO01029,1770,1.45
Epack Prefab Technologies Limited,INE0MLS01022,8459,19.71
TRUALT BIOENERGY LIMITED,INE0MWH01014,1313,5.52
Rishabh Instruments Limited,INE0N2P01017,267,1.09
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,7.53
BLS E-Services Limited,INE0NLT01010,28100,45.79
NMDC Steel Limited,INE0NNS01018,469442,205.47
R K Swamy Limited,INE0NQ801033,2555,2.17
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25549,884.23
Kross Limited,INE0O6601022,5296,11.14
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3547,8.56
Rossell Techsys Limited,INE0OJW01016,1801,13.62
NTPC GREEN ENERGY LIMITED,INE0ONG01011,329100,331.52
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,30037,131.77
Gaudium IVF and Women Health Limited,INE0P8B01020,100,0.08
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,25113,12.38
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1218,3.16
Orient Technologies Limited,INE0PPK01015,11459,37.70
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,3671,10.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12280,110.93
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,298,4.18
International Gemmological Institute India Limited,INE0Q9301021,7017,25.24
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,859,5.65
ARKADE DEVELOPERS LIMITED,INE0QRL01017,30000,44.11
Denta Water and Infra Solutions Limited,INE0R4L01018,3784,11.94
SRM CONTRACTORS LIMITED,INE0R6Z01013,515,2.36
PATEL RETAIL LIMITED,INE0R8B01010,704,1.64
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9808,78.28
Gala Precision Engineering Limited,INE0RE001014,92,0.77
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,3493,3.90
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,82806,142.67
CRIZAC LIMITED,INE0S4R01014,17450,44.06
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9374,77.78
VMS TMT LIMITED,INE0SJA01013,95,0.04
MAMATA MACHINERY LIMITED,INE0TO701015,9029,41.31
Glottis Limited,INE0TQE01026,1355,0.87
Solarworld Energy Solutions Limited,INE0TY101024,9095,19.36
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,3056,24.55
Bluspring Enterprises Limited,INE0U4101014,15820,12.74
Digitide Solutions Limited,INE0U4701011,24795,32.74
Omnitech Engineering Limited,INE0UH301010,25,0.07
BlackBuck Limited,INE0UIZ01018,5796,36.25
Sanofi Consumer Healthcare India Limited,INE0UOS01011,271,12.66
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200216,216.83
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,15878,350.83
CARRARO INDIA LIMITED,INE0V7W01012,1200,6.05
Sri Lotus Developers and Realty Limited,INE0V9Q01010,54637,88.94
Meesho Limited,INE0VDM01015,4933,7.28
Sagility Limited,INE0W2G01015,935959,458.98
Laxmi Dental Limited,INE0WO601020,6943,16.56
Midwest Limited,INE0XAD01024,5016,62.21
ANLON HEALTHCARE LIMITED,INE0Y8W01017,20,0.02
Jain Resource Recycling Limited,INE0YD401026,9464,41.09
Atlanta Electricals Limited,INE0Z4F01028,2364,27.69
ATUL LTD.,INE100A01010,827,57.05
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,42159,1410.52
Granules India Ltd.,INE101D01020,25704,151.40
Afcons Infrastructure Limited,INE101I01011,17072,58.27
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,406342,3076.67
Godrej Consumer Products Ltd.,INE102D01028,3766,46.02
Allied Digital Services Limited,INE102I01027,9851,15.14
MANGALORE RE,INE103A01014,209549,400.81
SMC Global Securities Limited,INE103C01036,888,0.57
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1384,17.53
TVS Holdings Limited,INE105A01035,141,20.34
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,249459,239.84
TAMILNADU NE,INE107A01015,12680,21.09
Awfis Space Solutions Limited,INE108V01019,19962,74.85
SHIPPING COR,INE109A01011,262788,645.82
ARMAN FIN,INE109C01017,931,14.51
Mindteck (India) Ltd,INE110B01017,180,0.40
CONTAIN CORP,INE111A01025,69238,381.68
FINANC TECHN,INE111B01023,726,4.99
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,2974,10.18
Metropolis Healthcare Limited,INE112L01020,3776,13.66
GUJ NARMADA,INE113A01013,35687,180.37
STEEL AUTHOR,INE114A01011,171835,258.47
Lic Housing Finance Ltd.,INE115A01026,93112,533.35
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1356,19.61
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2380,143.71
BAJ HOLD INV,INE118A01012,1588,170.72
Nuvoco Vistas Corporation Limited,INE118D01016,17750,61.35
PARK MEDI WORLD LIMITED,INE119201023,58353,116.15
Balrampur Chini Mills Ltd.,INE119A01028,7805,40.30
Carborundum Universal Ltd.,INE120A01034,3712,32.71
CHOL INV FN,INE121A01024,12698,198.70
JSW Energy Limited,INE121E01018,60104,313.87
INDUS TOWERS LIMITED,INE121J01017,33335,143.40
Amagi Media Labs Limited,INE121R01077,131,0.53
"MMTC Ltd.,",INE123F01029,151457,100.35
SBI Life Insurance Company Limited,INE123W01016,1907,34.96
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,199448,171.10
"E.I.D. Parry (India) Ltd.,",INE126A01031,8997,82.34
APOLLO PIPES LIMITED,INE126J01016,1890,7.50
HDFC Asset Management Company Limited,INE127D01025,11159,297.95
Goodluck India Limited,INE127I01024,4981,54.04
K.P. Energy Limited,INE127T01021,22347,75.75
Eveready Industries India Ltd.,INE128A01029,20656,73.29
Five-Star Business Finance Ltd.,INE128S01021,38390,175.91
Archean Chemical Industries Limited,INE128X01021,2640,16.27
GAIL INDIA,INE129A01019,458638,757.96
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,44928,47.52
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,172,0.19
Fujiyama Power Systems Limited,INE12UR01024,1847,3.72
Gujarat Mineral Development Corpora,INE131A01031,107407,519.63
Relaxo Footwears Ltd.,INE131B01039,14018,57.21
Aurionpro Solutions Ltd.,INE132H01018,6454,64.74
Akzo Nobel India Limited,INE133A01011,1657,52.87
TILAKNAG IND,INE133E01013,39131,182.43
IFGL Refractories Limited,INE133Y01011,594,1.26
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
