SEBI REPORT For Trade date 18-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Borosil Limited,INE02PY01013,4707,15.10
Brainbees Solutions Limited,INE02RE01045,50749,152.33
WONDER ELECTRICALS LIMITED,INE02WG01024,4717,7.59
Electronics Mart India Limited,INE02YR01019,54954,74.69
Corona Remedies Limited,INE02ZQ01018,111,1.77
"Hindustan Unilever Ltd.,",INE030A01027,17951,423.79
Housing &Urban Development Corporation Ltd.,INE031A01017,668365,1430.89
Ajanta Pharma Ltd.,INE031B01049,909,26.89
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,235720,312.61
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19738,70.84
Arvind SmartSpaces Limited,INE034S01021,3891,26.74
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,14500,20.44
KARUR VYSYA,INE036D01028,23974,68.15
Concord Enviro Systems Limited,INE037Z01029,286,1.50
Hindalco Industries Ltd.,INE038A01020,38345,346.05
T.V.Today Network Limited,INE038F01029,598,0.86
IFCI LTD,INE039A01010,739113,446.45
"Jamna Auto Industries Ltd.,",INE039C01032,80532,103.98
JASH ENGINEERING LIMITED,INE039O01029,6515,32.82
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3977,13.98
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1948,18.50
Cohance Lifesciences Limited,INE03QK01018,73013,245.98
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,230968,2137.17
Mayur Uniquoters ltd.,INE040D01038,2781,16.25
SUZLON ENERGY LTD.,INE040H01021,6550199,3489.20
"Dhampur Sugar Mills Ltd.,",INE041A01016,45687,64.73
Escorts Kubota Limited,INE042A01014,4042,147.15
GTL Ltd,INE043A01012,388,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2894,28.39
Sun Pharmaceutical Industries Ltd.,INE044A01036,12174,203.42
Paras Defence and Space Technologies Limited,INE045601023,29035,206.56
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8590,71.14
Fineotex Chemical Limited,INE045J01034,106196,31.20
Reliance Industrial Infrastructure,INE046A01015,5402,48.24
Muthoot Microfin Limited,INE046W01019,5366,8.81
GRASIM INDUS,INE047A01021,3277,93.49
JAGSONPAL PH,INE048B01035,2691,6.20
Navin Fluorent International Ltd,INE048G01026,3661,236.54
"Himatsingka Seide Ltd.,",INE049A01027,54958,69.59
Wockhardt Ltd,INE049B01025,79506,1127.08
SBC EXPORTS LIMITED,INE04AK01028,794484,221.93
KPIT Technologies Ltd,INE04I401011,44895,443.29
ETHOS LIMITED,INE04TZ01018,504,14.19
Seshaasai Technologies Limited,INE04VU01023,1275,3.87
Prakash Pipes Limited,INE050001010,4363,17.24
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3243,58.65
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6485,85.94
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1758,5.08
Camlin Fine Sciences Ltd,INE052I01032,9034,15.08
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,66188,477.73
Indian Railway Finance Corporation,INE053F01010,1591112,1974.80
"V.I.P. Industries Ltd.,",INE054A01027,12592,50.76
Waterbase Limited,INE054C01015,17287,9.71
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,20577,288.71
Cyient DLM Limited,INE055S01018,21006,86.10
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,21661,60.47
Sanofi India Ltd,INE058A01010,890,39.38
"Cipla Ltd.,",INE059A01026,24125,346.24
La Opala RG Ltd.,INE059D01020,3028,7.42
Hindware Home Innovation Limited,INE05AN01011,2808,8.60
Ratnaveer Precision Engineering Limited,INE05CZ01011,339618,553.04
Indogulf Cropsciences Limited,INE05J901018,119,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,224726,79.92
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,8360,12.66
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20461,193.59
"State Bank Of India,",INE062A01020,113363,1250.78
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5857,73.90
Equitas Small Finance Bank Limited,INE063P01018,161402,104.01
TIMES GROUP,INE064A01026,621319,2025.67
Trident Ltd.,INE064C01022,1016104,289.70
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1941,1.66
Indegene Limited,INE065X01017,7651,43.13
Eicher Motors Ltd.,INE066A01021,4186,308.13
Hindustan Aeronautics Limited,INE066F01020,99716,4496.35
Wonderla Holidays Limited,INE066O01014,2933,18.74
Inox Wind Limited,INE066P01011,411456,554.62
CG Power and Industrial Solutions Limited,INE067A01029,53537,380.69
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2341,41.58
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2536,4.79
INDIQUBE SPACES LIMITED,INE06ST01018,2475,4.42
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1933,2.47
Gem Aromatics Limited,INE06XZ01023,151,0.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,13384,26.87
SHREE CEMENT,INE070A01015,299,80.57
Jai Corp Limited,INE070D01027,31785,46.40
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2495,39.60
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3263,31.94
Sona BLW Precision Forgings Limited,INE073K01018,31618,162.27
Praj Industries Ltd.,INE074A01025,127378,493.70
Paramount Communications Ltd.,INE074B01023,87228,42.67
WIPRO LTD.,INE075A01022,368407,837.89
G M BREWERIE,INE075D01018,4109,49.54
HealthCare Global Enterprises Limited,INE075I01017,1221,8.11
SIYAR SILK M,INE076B01028,2816,18.13
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,89043,208.66
Ambuja Cements Ltd.,INE079A01024,66107,361.15
Gateway Distriparks Limited,INE079J01017,61449,39.32
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60976,214.44
Easy Trip Planners Limited,INE07O001026,1126363,149.17
NDR Auto Components Limited,INE07OG01012,311,2.97
Supriya Lifescience Limited,INE07RO01027,9527,70.94
Restaurant Brands Asia Limited,INE07T201019,323978,220.46
IRM ENERGY LIMITED,INE07U701015,10538,32.40
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1422,339.51
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106589,2384.00
TATA IORN AN,INE081A01020,439117,820.09
"Kopran Ltd.,",INE082A01010,6325,9.33
Morepen Laboratories Ltd.,INE083A01026,273153,136.55
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,420058,660.87
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,936,5.70
CHAMBAL FERT,INE085A01013,733715,3249.74
Thangamayil Jewellery Limited,INE085J01014,1458,55.04
"Electrosteel Castings Ltd.,",INE086A01029,276160,257.76
Shree Renuka Sugars Ltd.,INE087H01022,640698,197.30
Paradeep Phosphates Limited,INE088F01024,454217,710.04
DR.REDDY'S L,INE089A01031,6396,80.16
Sterlite Technologies Limited.,INE089C01029,35801,62.17
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,7660,28.32
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,55860,108.97
Greenpanel Industries Limited,INE08ZM01014,5731,13.76
Scoda Tubes Limited,INE090501011,14843,24.69
ICICI Bank Ltd.,INE090A01021,59578,809.08
Jai Balaji Industries Limited,INE091G01026,93247,72.46
TATA CHEMICA,INE092A01019,84002,644.52
INDIA NIPP E,INE092B01025,129,1.06
IDFC FIRST BANK LIMITED,INE092T01019,1389965,996.38
Hexaware Technologies Limited,INE093A01041,17421,98.37
OBEROI REALTY LIMITED,INE093I01010,3653,60.87
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,267801,155.20
HINDUSTAN PE,INE094A01015,77603,334.24
Kolte-Patil Developers Ltd,INE094I01018,3977,13.50
UTI Asset Management Company Limited,INE094J01016,7534,91.99
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31121,291.11
NBCC (India) Limited,INE095N01031,977605,994.23
NUCLEU SOF E,INE096B01018,385,4.06
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,51444,192.71
Aarti Surfactants Limited,INE09EO01013,465,1.68
Gujarat Fluorochemicals Limited,INE09N301011,1423,49.83
Indigo Paints Limited,INE09VQ01012,1755,18.19
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3176,15.63
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,206217,135.14
Ceigall India Limited,INE0AG901020,5775,16.69
Hemisphere Properties India Limited,INE0AJG01018,57744,85.36
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,230,3.69
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,954,4.27
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.54
Bansal Wire Industries Limited,INE0B9K01025,1263,3.62
Go Fashion (India) Limited,INE0BJS01011,5944,32.67
Premier Energies Limited,INE0BS701011,36218,336.73
C.E. Info Systems Limited,INE0BV301023,7818,108.46
Aether Industries Limited,INE0BWX01014,4235,37.37
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3800,6.03
Jubilant Ingrevia Limited,INE0BY001018,12414,85.21
Oswal Pumps Limited,INE0BYP01024,55570,241.59
Urban Company Limited,INE0CAZ01013,140547,178.22
Mukka Proteins Limited,INE0CG401037,32041,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,993,17.42
Western Carriers (India) Limited,INE0CJF01024,29557,38.69
RateGain Travel Technologies Limited,INE0CLI01024,2119619,13007.35
Meghmani Organics Limited,INE0CT101020,532328,370.07
GMR Power and Urban Infra Limited,INE0CU601026,42654,51.72
Anthem Biosciences Limited,INE0CZ201020,7044,47.86
Sigachi Industries Limited,INE0D0K01022,248552,89.05
India Pesticides Limited,INE0D6701023,24695,49.84
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,151635,560.56
PIRAMAL PHARMA LIMITED,INE0DK501011,272307,512.34
Fairchem Organics Limited,INE0DNW01011,4765,33.96
INNOVA CAPTAB LIMITED,INE0DUT01020,784,6.82
Syrma SGS Technology Limited,INE0DYJ01015,51042,402.04
Wakefit Innovations Limited,INE0E7301029,1754,3.25
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,84013,131.77
Network People Services Technologies Limited,INE0FFK01017,1459,25.65
Deep Industries Limited,INE0FHS01024,17349,74.65
Motisons Jewellers Limited,INE0FRK01020,190648,38.38
Motherson Sumi Wiring India Limited,INE0FS801015,320693,141.60
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,950641,3689.45
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2974,37.83
HP Adhesives Limited,INE0GSL01024,848,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,164,0.45
Windlas Biotech Limited,INE0H5O01029,795,6.80
ArisInfra Solutions Limited,INE0H9P01028,35862,42.73
Fabtech Technologies Limited,INE0HF201011,1535,3.33
One Mobikwik Systems Limited,INE0HLU01028,61094,144.54
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,485923,817.15
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.91
Le Travenues Technology Limited,INE0HV901016,48095,99.86
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,32999,132.91
Capillary Technologies India Limited,INE0ILV01024,2191,12.99
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,23346,55.82
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16805,507.43
Rashi Peripherals Limited,INE0J1F01024,5671,18.95
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,92759,854.92
Honasa Consumer Limited,INE0J5401028,17807,53.14
Jeena Sikho Lifecare Limited,INE0J5801029,10135,70.14
Venus Pipes & Tubes Limited,INE0JA001018,5328,71.38
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20166,143.16
Sanathan Textiles Limited,INE0JPD01013,312,1.35
YATRA ONLINE LIMITED,INE0JR601024,23336,31.16
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300556,1247.15
Garuda Construction and Engineering Limited,INE0JVO01026,12068,22.68
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54858,272.50
Eureka Forbes Limited,INE0KCE01017,97122,506.58
Rhetan TMT Limited,INE0KKN01029,292029,75.93
DCX Systems Limited,INE0KL801015,104776,231.33
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,1916,3.30
Gopal Snacks Limited,INE0L9R01028,10168,35.31
Avalon Technologies Limited,INE0LCL01028,6818,68.49
Ather Energy Limited,INE0LEZ01016,10403,75.87
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69213,150.01
Cello World Limited,INE0LMW01024,11316,64.41
IKIO Technologies Limited,INE0LOJ01019,4481,12.23
Physicswallah Limited,INE0LP301011,238988,266.03
Aarti Pharmalabs Limited,INE0LRU01027,9355,77.05
Quadrant Future Tek Limited,INE0LRY01011,27041,94.98
Ola Electric Mobility Limited,INE0LXG01040,1512686,499.60
REDTAPE Limited,INE0LXT01019,31120,43.70
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3650,4.99
J.G.Chemicals Limited,INE0MB501011,3414,14.25
REGAAL RESOURCES LIMITED,INE0MHO01029,3532,2.74
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,8403,20.16
TRUALT BIOENERGY LIMITED,INE0MWH01014,2661,10.89
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1534,7.17
BLS E-Services Limited,INE0NLT01010,154403,222.65
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,495878,218.13
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25535,891.25
Kross Limited,INE0O6601022,4721,10.24
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3027,7.39
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,382237,386.22
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,26842,127.16
Shipping Corporation of India Land and Assets Limited,INE0PB301013,23735,11.93
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11112,37.83
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4104,11.72
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,17890,164.94
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,3.11
International Gemmological Institute India Limited,INE0Q9301021,8790,31.02
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4323,25.97
ARKADE DEVELOPERS LIMITED,INE0QRL01017,27006,41.22
Denta Water and Infra Solutions Limited,INE0R4L01018,3616,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1284,2.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9616,76.80
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3020,4.85
Stallion India Fluorochemicals Limited,INE0RYC01010,606,0.79
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5761,2.43
Pace Digitek Limited,INE0S3G01027,92609,162.99
CRIZAC LIMITED,INE0S4R01014,16569,46.19
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11580,96.09
VMS TMT LIMITED,INE0SJA01013,17,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10185,47.56
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,7477,17.11
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2302,19.22
Bluspring Enterprises Limited,INE0U4101014,17897,14.41
Digitide Solutions Limited,INE0U4701011,22675,32.39
BlackBuck Limited,INE0UIZ01018,4726,30.02
Sanofi Consumer Healthcare India Limited,INE0UOS01011,371,17.31
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200264,216.88
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14203,340.84
CARRARO INDIA LIMITED,INE0V7W01012,1264,6.28
Sri Lotus Developers and Realty Limited,INE0V9Q01010,59649,100.00
Meesho Limited,INE0VDM01015,2994,4.42
Sagility Limited,INE0W2G01015,1165960,560.18
Laxmi Dental Limited,INE0WO601020,6841,16.57
Midwest Limited,INE0XAD01024,3850,51.27
Jain Resource Recycling Limited,INE0YD401026,20058,86.73
Atlanta Electricals Limited,INE0Z4F01028,1138,10.64
ATUL LTD.,INE100A01010,564,41.33
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,41813,1431.77
Granules India Ltd.,INE101D01020,29569,172.19
Afcons Infrastructure Limited,INE101I01011,19457,67.20
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,409808,3102.47
Godrej Consumer Products Ltd.,INE102D01028,3608,44.65
Allied Digital Services Limited,INE102I01027,8712,14.16
MANGALORE RE,INE103A01014,161779,315.45
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,324,4.03
TVS Holdings Limited,INE105A01035,183,26.15
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,289774,278.81
TAMILNADU NE,INE107A01015,12630,21.07
Awfis Space Solutions Limited,INE108V01019,18216,73.05
SHIPPING COR,INE109A01011,159227,409.19
ARMAN FIN,INE109C01017,949,14.79
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,71280,399.24
FINANC TECHN,INE111B01023,725,5.65
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3418,11.84
Metropolis Healthcare Limited,INE112L01020,1240,24.26
GUJ NARMADA,INE113A01013,49681,255.46
STEEL AUTHOR,INE114A01011,303070,458.14
Lic Housing Finance Ltd.,INE115A01026,94925,552.11
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1038,16.17
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,2749,166.76
BAJ HOLD INV,INE118A01012,1424,162.96
Nuvoco Vistas Corporation Limited,INE118D01016,14965,53.78
PARK MEDI WORLD LIMITED,INE119201023,59043,117.52
Balrampur Chini Mills Ltd.,INE119A01028,5622,29.22
Carborundum Universal Ltd.,INE120A01034,4965,42.69
CHOL INV FN,INE121A01024,11193,186.38
JSW Energy Limited,INE121E01018,54939,289.62
INDUS TOWERS LIMITED,INE121J01017,34935,150.96
Amagi Media Labs Limited,INE121R01077,101,0.43
"MMTC Ltd.,",INE123F01029,137611,93.26
SBI Life Insurance Company Limited,INE123W01016,1667,30.88
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,215414,184.61
"E.I.D. Parry (India) Ltd.,",INE126A01031,8700,80.66
APOLLO PIPES LIMITED,INE126J01016,5132,20.79
HDFC Asset Management Company Limited,INE127D01025,11961,327.90
Goodluck India Limited,INE127I01024,10560,115.67
K.P. Energy Limited,INE127T01021,27417,92.59
Eveready Industries India Ltd.,INE128A01029,19776,70.97
Five-Star Business Finance Ltd.,INE128S01021,34867,166.92
Archean Chemical Industries Limited,INE128X01021,3364,21.19
GAIL INDIA,INE129A01019,438635,750.16
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29904,32.20
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,1033,1.16
Fujiyama Power Systems Limited,INE12UR01024,698,1.45
Gujarat Mineral Development Corpora,INE131A01031,147443,730.49
Relaxo Footwears Ltd.,INE131B01039,14341,60.25
Aurionpro Solutions Ltd.,INE132H01018,6801,69.18
Akzo Nobel India Limited,INE133A01011,1674,53.38
TILAKNAG IND,INE133E01013,39419,183.95
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,866,0.78
Power Finance Corporation Ltd,INE134E01011,178788,735.13
Cyient Limited,INE136B01020,21901,254.09
Neogen Chemicals Limited,INE136S01016,3238,45.10
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
