SEBI REPORT For Trade date 03-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
SRM CONTRACTORS LIMITED,INE0R6Z01013,262,1.32
PATEL RETAIL LIMITED,INE0R8B01010,3764,8.85
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8014,60.84
Gala Precision Engineering Limited,INE0RE001014,154,1.41
Tolins Tyres Limited,INE0RWQ01014,3106,5.57
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,256,0.46
Pace Digitek Limited,INE0S3G01027,6731,14.57
CRIZAC LIMITED,INE0S4R01014,17671,58.11
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10444,88.87
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,21823,103.07
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,164,0.49
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,543,5.47
Bluspring Enterprises Limited,INE0U4101014,36364,28.76
Digitide Solutions Limited,INE0U4701011,23146,48.14
BlackBuck Limited,INE0UIZ01018,20947,142.61
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21190,528.58
CARRARO INDIA LIMITED,INE0V7W01012,615,3.02
Sri Lotus Developers and Realty Limited,INE0V9Q01010,82116,153.32
Sagility Limited,INE0W2G01015,984140,504.60
Laxmi Dental Limited,INE0WO601020,5800,18.94
Midwest Limited,INE0XAD01024,500,7.15
Jain Resource Recycling Limited,INE0YD401026,34096,142.36
Atlanta Electricals Limited,INE0Z4F01028,209,2.00
ATUL LTD.,INE100A01010,2563,165.49
Mahindra & Mahindra Ltd.,INE101A01026,25949,935.11
Granules India Ltd.,INE101D01020,132979,722.18
Afcons Infrastructure Limited,INE101I01011,20096,85.15
HLV LIMITED,INE102A01024,17397,2.54
Choice International Ltd,INE102B01014,175564,1376.47
Godrej Consumer Products Ltd.,INE102D01028,8258,103.07
Allied Digital Services Limited,INE102I01027,8906,18.08
MANGALORE RE,INE103A01014,218505,382.09
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,106,1.43
TVS Holdings Limited,INE105A01035,354,48.47
RPG Life Sciences Limited,INE105J01010,381,9.14
HI-TECH PIPES LIMITED,INE106T01025,252646,277.34
TAMILNADU NE,INE107A01015,16343,27.55
Awfis Space Solutions Limited,INE108V01019,16079,96.25
SHIPPING COR,INE109A01011,278388,716.47
ARMAN FIN,INE109C01017,466,7.05
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,45,0.10
CONTAIN CORP,INE111A01025,100585,581.53
FINANC TECHN,INE111B01023,1207,11.52
PDS LIMITED,INE111Q01021,2988,11.61
Metropolis Healthcare Limited,INE112L01020,5862,118.47
GUJ NARMADA,INE113A01013,47150,253.44
STEEL AUTHOR,INE114A01011,448032,626.93
Lic Housing Finance Ltd.,INE115A01026,101729,552.75
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3431,57.51
Apcotex Industries Limited,INE116A01032,463,1.37
ABB Ltd.,INE117A01022,11948,686.24
BAJ HOLD INV,INE118A01012,1627,199.26
Nuvoco Vistas Corporation Limited,INE118D01016,13124,51.30
Balrampur Chini Mills Ltd.,INE119A01028,14574,75.84
Carborundum Universal Ltd.,INE120A01034,4487,43.82
CHOL INV FN,INE121A01024,9446,154.79
JSW Energy Limited,INE121E01018,100522,532.73
INDUS TOWERS LIMITED,INE121J01017,86523,339.08
"MMTC Ltd.,",INE123F01029,85669,61.58
SBI Life Insurance Company Limited,INE123W01016,1860,32.58
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,322286,291.87
"E.I.D. Parry (India) Ltd.,",INE126A01031,2787,28.69
APOLLO PIPES LIMITED,INE126J01016,5085,17.57
HDFC Asset Management Company Limited,INE127D01025,16132,441.23
Goodluck India Limited,INE127I01024,10624,113.86
K.P. Energy Limited,INE127T01021,37456,154.45
Eveready Industries India Ltd.,INE128A01029,19177,69.10
Five-Star Business Finance Ltd.,INE128S01021,24605,145.07
Archean Chemical Industries Limited,INE128X01021,6109,38.26
GAIL INDIA,INE129A01019,301520,556.06
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29222,33.01
Gujarat Mineral Development Corpora,INE131A01031,175644,869.88
Relaxo Footwears Ltd.,INE131B01039,15378,72.35
Aurionpro Solutions Ltd.,INE132H01018,3583,42.42
Akzo Nobel India Limited,INE133A01011,633,22.70
TILAKNAG IND,INE133E01013,51107,247.43
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,386639,1557.11
Cyient Limited,INE136B01020,23331,296.88
Neogen Chemicals Limited,INE136S01016,2522,36.69
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,57398,650.68
"National Aluminium Co. Ltd.,",INE139A01034,155210,378.03
FUSION FINANCE LIMITED,INE139R01012,23288,44.94
Saatvik Green Energy Limited,INE13B501022,7767,33.58
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80745,591.13
Sula Vineyards Limited,INE142Q01026,59727,182.20
Orient Electric Limited,INE142Z01019,7459,15.83
OSWAL CHEMIC,INE143A01010,524,0.20
20 Microns Limited,INE144J01027,9760,22.21
Tarsons Products Limited,INE144Z01023,254042,954.27
Kirloskar Oil Engines Limited,INE146L01010,8901,95.94
SOUTH PETRO,INE147A01011,98196,92.24
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,107,1.10
Tamilnadu Petroproducts Ltd,INE148A01019,8793,10.29
Sammaan Capital Limited,INE148I01020,477211,721.36
Delhivery Limited,INE148O01028,51618,228.12
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2160,41.33
