SEBI REPORT For Trade date 14-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
SEDEMAC MECHATRONICS LIMITED,INE00XB01019,717,13.82
Flair Writing Industries Limited,INE00Y201027,2015,6.65
A B INFRABUILD LIMITED,INE00YB01025,6068,0.95
Jaro Institute of Technology Management and Research Limited,INE00YJ01010,5072,25.95
Entero Healthcare Solutions Limited,INE010601016,324,3.73
PRISM JOHNSON LIMITED.,INE010A01011,26564,37.69
Zydus Lifesciences Limited,INE010B01027,17571,171.72
Tejas Networks Limited,INE010J01012,172710,939.91
L&T Technology Services Limited,INE010V01017,5715,222.18
BALU FORGE INDUSTRIES LIMITED,INE011E01029,12544,62.97
Tega Industries Limited,INE011K01018,3088,59.14
ACC,INE012A01025,19261,315.91
Onesource Specialty Pharma Limited,INE013P01021,1069,16.49
Tinna Rubber and Infrastructure Limited,INE015C01016,660,5.12
DABUR INDIA,INE016A01026,41400,200.64
CEINSYS TECH LIMITED,INE016Q01014,2473,27.11
"Great Eastern Shipping Co. Ltd.,",INE017A01032,32952,500.39
LARSEN & TOU,INE018A01030,91398,3542.24
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,27974,202.61
JSW SL,INE019A01038,15001,189.12
Himadri Speciality Chemical Ltd.,INE019C01026,75312,421.94
STANLEY LIFESTYLES LIMITED,INE01A001028,5810,9.87
Antony Waste Handling Cell Limited,INE01BK01022,8898,46.94
Vishal Mega Mart Limited,INE01EA01019,304633,396.70
Ritco Logistics Limited,INE01EG01016,81,0.24
Baazar Style Retail Limited,INE01FR01028,13463,54.13
Sky Gold And Diamonds Limited,INE01IU01018,24474,99.91
eMudhra Limited,INE01QM01018,4268,24.68
Vikran Engineering Limited,INE01R501028,490249,446.93
Canara HSBC Life Insurance Company Limited,INE01TY01017,30476,43.65
Spencer's Retail Limited,INE020801028,2,0.00
REC LIMITED,INE020B01018,410686,1544.08
Asian Paints Ltd.,INE021A01026,11365,296.88
Dodla Dairy Limited,INE021O01019,1710,19.59
ASIAN GRANITO INDIA LIMITED,INE022I01019,73896,55.56
Indian Energy Exchange Limited,INE022Q01020,291578,405.69
Nalwa Sons Investment Ltd,INE023A01030,33,2.04
Aeroflex Industries Limited,INE024001021,32538,110.56
Shilchar Technologies Ltd.,INE024F01011,3575,146.58
GRAVITA INDIA LIMITED,INE024L01027,12086,207.42
Goldiam International Ltd.,INE025B01025,23468,92.05
Artemis Medicare Services Limited,INE025R01021,1616,5.00
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,395329,651.12
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,206918,306.68
Max Healthcare Institute Limited,INE027H01010,20953,230.43
Bank Of Baroda,INE028A01039,279741,769.91
BHARAT PETRO,INE029A01011,174874,544.27
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,3018,15.79
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,13158,127.66
Azad Engineering Limited,INE02IJ01035,7635,150.54
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,23106,46.39
Borosil Limited,INE02PY01013,6149,18.00
Brainbees Solutions Limited,INE02RE01045,58289,168.62
WONDER ELECTRICALS LIMITED,INE02WG01024,3001,4.04
Electronics Mart India Limited,INE02YR01019,67899,92.43
Corona Remedies Limited,INE02ZQ01018,496,9.11
"Hindustan Unilever Ltd.,",INE030A01027,32619,758.11
Housing &Urban Development Corporation Ltd.,INE031A01017,303614,681.68
Ajanta Pharma Ltd.,INE031B01049,1406,42.78
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,224455,291.52
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16294,63.39
Arvind SmartSpaces Limited,INE034S01021,3543,24.64
SOTL,INE035D01020,1759,7.71
Gujarat Ambuja Exports Ltd.,INE036B01030,26364,42.10
KARUR VYSYA,INE036D01028,68055,201.21
Concord Enviro Systems Limited,INE037Z01029,751,2.86
Hindalco Industries Ltd.,INE038A01020,27293,257.90
T.V.Today Network Limited,INE038F01029,737,1.02
IFCI LTD,INE039A01010,661397,409.14
"Jamna Auto Industries Ltd.,",INE039C01032,93596,117.40
JASH ENGINEERING LIMITED,INE039O01029,6469,32.38
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2912,12.97
Go Digit General Insurance Limited,INE03JT01014,4343,14.82
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1748,17.55
Cohance Lifesciences Limited,INE03QK01018,243260,1182.36
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,623199,5087.86
Mayur Uniquoters ltd.,INE040D01038,1815,10.64
SUZLON ENERGY LTD.,INE040H01021,6176559,3394.21
"Dhampur Sugar Mills Ltd.,",INE041A01016,65893,96.65
Escorts Kubota Limited,INE042A01014,9517,316.29
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,1387,17.33
Sun Pharmaceutical Industries Ltd.,INE044A01036,22209,383.76
Paras Defence and Space Technologies Limited,INE045601023,67728,547.19
ADOR WELDING,INE045A01017,362,4.09
Nelco Ltd,INE045B01015,12396,97.15
Fineotex Chemical Limited,INE045J01034,199955,55.94
Reliance Industrial Infrastructure,INE046A01015,5987,51.73
Muthoot Microfin Limited,INE046W01019,17269,33.70
GRASIM INDUS,INE047A01021,2929,84.06
JAGSONPAL PH,INE048B01035,6928,15.22
Navin Fluorent International Ltd,INE048G01026,3361,223.98
"Himatsingka Seide Ltd.,",INE049A01027,96041,95.68
Wockhardt Ltd,INE049B01025,76770,1053.14
SBC EXPORTS LIMITED,INE04AK01028,852293,240.10
KPIT Technologies Ltd,INE04I401011,73873,639.57
ETHOS LIMITED,INE04TZ01018,1884,49.15
Seshaasai Technologies Limited,INE04VU01023,2825,7.86
Prakash Pipes Limited,INE050001010,4111,16.33
Elin Electronics Limited,INE050401020,3521,4.29
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,5180,86.47
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,5873,82.28
Rane (Madras)  Ltd.,INE050H01012,2242,18.04
Vardhman Special Steels Ltd,INE050M01012,1236,3.69
Vakrangee Softwares Ltd.,INE051B01021,45850,3.51
Windsor Machines Limited,INE052A01021,1450,4.59
Camlin Fine Sciences Ltd,INE052I01032,27504,36.74
BEST AGROLIFE LIMITED,INE052T01021,4654,1.09
Indian Hotels Co. Ltd,INE053A01029,85803,596.28
Indian Railway Finance Corporation,INE053F01010,1794378,2114.91
"V.I.P. Industries Ltd.,",INE054A01027,117083,368.99
Waterbase Limited,INE054C01015,202,0.10
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10385,179.97
Cyient DLM Limited,INE055S01018,14544,60.89
IVALUE INFOSOLUTIONS LIMITED,INE056801025,159,0.39
Refex Industries Limited,INE056I01025,21144,58.25
Sanofi India Ltd,INE058A01010,1592,60.40
"Cipla Ltd.,",INE059A01026,16306,236.50
Simplex Infrastructures Limited,INE059B01024,15,0.03
La Opala RG Ltd.,INE059D01020,3897,8.84
Hindware Home Innovation Limited,INE05AN01011,6005,13.55
Ratnaveer Precision Engineering Limited,INE05CZ01011,351789,576.78
Central Mine Planning & Design Institute Limited,INE05HV01027,36411,84.66
Indogulf Cropsciences Limited,INE05J901018,126,0.12
Amir Chand Jagdish Kumar (Exports) Limited,INE05TO01019,2100,2.80
BHARAT COKING COAL LIMITED,INE05XR01022,281346,98.41
Navneet Education Limited,INE060A01024,7673,11.25
FORTIS HEALTHCARE LIMITED,INE061F01013,18424,176.10
"State Bank Of India,",INE062A01020,532197,5463.14
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,3245,42.56
Equitas Small Finance Bank Limited,INE063P01018,163034,108.69
TIMES GROUP,INE064A01026,555530,1703.33
Trident Ltd.,INE064C01022,876368,248.63
AEROFLEX ENTERPRISES LIMITED,INE065D01027,450,0.41
Indegene Limited,INE065X01017,6628,36.90
Eicher Motors Ltd.,INE066A01021,6226,453.37
Hindustan Aeronautics Limited,INE066F01020,75280,3477.20
Wonderla Holidays Limited,INE066O01014,3141,19.22
Inox Wind Limited,INE066P01011,567967,685.99
CG Power and Industrial Solutions Limited,INE067A01029,60250,477.91
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1662,4.32
Gland Pharma Limited,INE068V01023,1413,26.27
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4293,4.01
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,4747,7.37
INDIQUBE SPACES LIMITED,INE06ST01018,620,1.33
LAXMI INDIA FINANCE LIMITED,INE06WU01026,921,1.24
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12123,24.61
SHREE CEMENT,INE070A01015,390,101.62
Jai Corp Limited,INE070D01027,27870,38.52
INSECTCID,INE070I01018,362,2.72
Ugar Sugar Works Ltd.,INE071E01023,1509,0.67
Epigral Limited,INE071N01016,3521,52.33
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3037,29.75
Sona BLW Precision Forgings Limited,INE073K01018,54345,308.77
Praj Industries Ltd.,INE074A01025,105340,435.11
Paramount Communications Ltd.,INE074B01023,74499,34.55
WIPRO LTD.,INE075A01022,820006,1722.86
G M BREWERIE,INE075D01018,6531,72.69
HealthCare Global Enterprises Limited,INE075I01017,4099,25.04
SIYAR SILK M,INE076B01028,2335,14.63
IFB Agro Industries Ltd,INE076C01018,99,0.93
GOCL Corporation Limited ,INE077F01035,585,2.02
Vikram Solar Limited,INE078V01014,164076,373.05
Ambuja Cements Ltd.,INE079A01024,122129,596.96
Gateway Distriparks Limited,INE079J01017,55583,34.32
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,82787,250.37
Easy Trip Planners Limited,INE07O001026,707960,73.74
NDR Auto Components Limited,INE07OG01012,447,3.99
Supriya Lifescience Limited,INE07RO01027,12788,91.69
Restaurant Brands Asia Limited,INE07T201019,899711,590.25
IRM ENERGY LIMITED,INE07U701015,9229,28.23
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3167,1000.22
LLOYDS ENTERPRISES LIMITED,INE080I01025,3075271,2367.99
TATA IORN AN,INE081A01020,363154,723.92
"Kopran Ltd.,",INE082A01010,4128,6.82
Morepen Laboratories Ltd.,INE083A01026,322600,155.08
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,623023,940.37
Amanta Healthcare Limited,INE084K01015,104,0.14
WeWork India Management Limited,INE085001019,2698,14.46
CHAMBAL FERT,INE085A01013,718974,3161.25
Thangamayil Jewellery Limited,INE085J01014,711,26.71
"Electrosteel Castings Ltd.,",INE086A01029,511743,456.30
Shree Renuka Sugars Ltd.,INE087H01022,650595,197.29
Paradeep Phosphates Limited,INE088F01024,525545,789.68
DR.REDDY'S L,INE089A01031,12864,165.97
Sterlite Technologies Limited.,INE089C01029,167747,449.79
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,84169,99.18
Krsnaa Diagnostics Limited,INE08LI01020,1454,10.11
M & B ENGINEERING LIMITED,INE08N601015,5085,18.62
SANSTAR LIMITED,INE08NE01025,1007,1.21
Samhi Hotels Limited,INE08U801020,73841,131.74
Greenpanel Industries Limited,INE08ZM01014,9404,21.52
Scoda Tubes Limited,INE090501011,13596,22.78
ICICI Bank Ltd.,INE090A01021,145765,1922.63
Jai Balaji Industries Limited,INE091G01026,68413,56.13
TATA CHEMICA,INE092A01019,91775,706.55
INDIA NIPP E,INE092B01025,671,5.51
IDFC FIRST BANK LIMITED,INE092T01019,1280361,907.71
Hexaware Technologies Limited,INE093A01041,13498,76.56
OBEROI REALTY LIMITED,INE093I01010,6533,111.28
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,321432,188.37
HINDUSTAN PE,INE094A01015,117203,474.22
Kolte-Patil Developers Ltd,INE094I01018,4669,16.25
UTI Asset Management Company Limited,INE094J01016,11047,123.24
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,25409,242.12
NBCC (India) Limited,INE095N01031,974719,975.08
NUCLEU SOF E,INE096B01018,283,2.89
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,36566,141.80
Aarti Surfactants Limited,INE09EO01013,7969,32.46
Gujarat Fluorochemicals Limited,INE09N301011,1467,52.74
Indigo Paints Limited,INE09VQ01012,2343,22.73
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6709,35.09
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,15118,12.34
Ceigall India Limited,INE0AG901020,3971,13.68
Hemisphere Properties India Limited,INE0AJG01018,66769,95.32
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,822,16.05
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1858,8.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,220,0.42
Bansal Wire Industries Limited,INE0B9K01025,1820,5.55
Go Fashion (India) Limited,INE0BJS01011,14014,52.65
Premier Energies Limited,INE0BS701011,25248,251.77
C.E. Info Systems Limited,INE0BV301023,8674,106.78
Aether Industries Limited,INE0BWX01014,5095,56.00
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4742,7.94
Jubilant Ingrevia Limited,INE0BY001018,7833,57.69
Oswal Pumps Limited,INE0BYP01024,42391,194.01
Urban Company Limited,INE0CAZ01013,143977,196.81
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2592,49.74
Western Carriers (India) Limited,INE0CJF01024,14218,18.98
RateGain Travel Technologies Limited,INE0CLI01024,2057408,12584.66
Meghmani Organics Limited,INE0CT101020,441258,308.19
GMR Power and Urban Infra Limited,INE0CU601026,55529,65.08
Anthem Biosciences Limited,INE0CZ201020,7239,51.13
Sigachi Industries Limited,INE0D0K01022,86857,22.25
India Pesticides Limited,INE0D6701023,18667,35.71
Ksolves India Limited,INE0D6I01023,146,0.53
RailTel Corporation of India Limited,INE0DD101019,173847,626.45
PIRAMAL PHARMA LIMITED,INE0DK501011,277288,520.65
Fairchem Organics Limited,INE0DNW01011,4841,31.57
INNOVA CAPTAB LIMITED,INE0DUT01020,1042,8.96
Syrma SGS Technology Limited,INE0DYJ01015,41750,396.29
Wakefit Innovations Limited,INE0E7301029,3015,4.87
HMA Agro Industries Limited,INE0ECP01024,1142,0.31
TARC LIMITED,INE0EK901012,63815,102.34
Network People Services Technologies Limited,INE0FFK01017,1094,17.74
Deep Industries Limited,INE0FHS01024,14062,64.11
Motisons Jewellers Limited,INE0FRK01020,199984,38.47
Motherson Sumi Wiring India Limited,INE0FS801015,411793,174.39
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,935096,3609.61
Tatva Chintan Pharma Chem Limited,INE0GK401011,3239,41.94
HP Adhesives Limited,INE0GSL01024,673,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,316,0.83
Windlas Biotech Limited,INE0H5O01029,1690,14.53
Sai Parenteral's Limited,INE0H9F01037,1700,8.44
ArisInfra Solutions Limited,INE0H9P01028,34987,43.88
Fabtech Technologies Limited,INE0HF201011,3287,5.81
One Mobikwik Systems Limited,INE0HLU01028,55908,129.95
Tracxn Technologies Limited,INE0HMF01019,14,0.01
Billionbrains Garage Ventures Limited,INE0HOQ01053,1304021,2507.70
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1212,3.29
Le Travenues Technology Limited,INE0HV901016,59948,118.66
Latent View Analytics Limited,INE0I7C01011,62239,219.81
Capillary Technologies India Limited,INE0ILV01024,1758,10.28
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,24247,54.97
Veranda Learning Solutions Limited,INE0IQ001011,4155,9.37
Data Patterns (India) Limited,INE0IX101010,18191,665.11
Rashi Peripherals Limited,INE0J1F01024,2279,10.18
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,131204,1161.26
Honasa Consumer Limited,INE0J5401028,10393,33.94
Jeena Sikho Lifecare Limited,INE0J5801029,13314,92.25
Venus Pipes & Tubes Limited,INE0JA001018,4960,69.06
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,23095,181.39
Sanathan Textiles Limited,INE0JPD01013,146,0.65
YATRA ONLINE LIMITED,INE0JR601024,61591,70.34
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,300813,1248.34
Garuda Construction and Engineering Limited,INE0JVO01026,21495,39.16
Blue Jet Healthcare Limited,INE0KBH01020,41855,197.62
Eureka Forbes Limited,INE0KCE01017,97957,510.85
Signpost India Limited,INE0KGZ01021,500,1.41
Rhetan TMT Limited,INE0KKN01029,293313,76.54
DCX Systems Limited,INE0KL801015,92713,204.72
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,6026,10.90
Gopal Snacks Limited,INE0L9R01028,15831,52.59
Avalon Technologies Limited,INE0LCL01028,4504,53.97
Ather Energy Limited,INE0LEZ01016,62847,583.76
INSOLATION ENERGY LIMITED,INE0LGX01024,15139,22.45
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62886,139.66
Cello World Limited,INE0LMW01024,13266,70.02
IKIO Technologies Limited,INE0LOJ01019,6061,14.68
Physicswallah Limited,INE0LP301011,130597,157.49
Aarti Pharmalabs Limited,INE0LRU01027,8790,70.50
Quadrant Future Tek Limited,INE0LRY01011,18626,65.45
Ola Electric Mobility Limited,INE0LXG01040,2441653,906.05
REDTAPE Limited,INE0LXT01019,23440,32.61
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8032,10.87
J.G.Chemicals Limited,INE0MB501011,8259,34.57
REGAAL RESOURCES LIMITED,INE0MHO01029,1879,1.62
Epack Prefab Technologies Limited,INE0MLS01022,13311,27.46
TRUALT BIOENERGY LIMITED,INE0MWH01014,9186,43.10
Rishabh Instruments Limited,INE0N2P01017,2229,11.73
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,634,2.99
BLS E-Services Limited,INE0NLT01010,28773,47.77
NMDC Steel Limited,INE0NNS01018,642400,279.45
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,26207,1048.60
Kross Limited,INE0O6601022,7032,14.93
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3487,9.59
Rossell Techsys Limited,INE0OJW01016,1877,16.06
NTPC GREEN ENERGY LIMITED,INE0ONG01011,368002,393.43
Deepak Builders and Engineers India Limited,INE0OPA01019,10201,7.13
EMS LIMITED,INE0OV601013,32247,155.00
Gaudium IVF and Women Health Limited,INE0P8B01020,1,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36779,18.46
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,9661,31.01
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3320,9.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,17122,210.68
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,298,4.42
International Gemological Institute Limited,INE0Q9301021,11963,42.33
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1167,7.86
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33225,45.90
Denta Water and Infra Solutions Limited,INE0R4L01018,4120,13.09
SRM CONTRACTORS LIMITED,INE0R6Z01013,5185,26.61
PATEL RETAIL LIMITED,INE0R8B01010,746,1.74
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10213,83.28
Gala Precision Engineering Limited,INE0RE001014,120,1.02
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,21613,35.23
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5963,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,84708,148.60
CRIZAC LIMITED,INE0S4R01014,15829,40.72
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,16238,176.34
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10504,47.72
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,11169,24.48
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1233,11.74
Bluspring Enterprises Limited,INE0U4101014,15899,12.79
Digitide Solutions Limited,INE0U4701011,21654,30.07
Omnitech Engineering Limited,INE0UH301010,944,3.95
BlackBuck Limited,INE0UIZ01018,32551,192.85
Sanofi Consumer Healthcare India Limited,INE0UOS01011,118,5.69
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,22737,477.06
CARRARO INDIA LIMITED,INE0V7W01012,2763,16.45
Sri Lotus Developers and Realty Limited,INE0V9Q01010,39006,65.87
Meesho Limited,INE0VDM01015,185924,380.10
Sagility Limited,INE0W2G01015,1197256,570.08
Laxmi Dental Limited,INE0WO601020,5661,14.01
Midwest Limited,INE0XAD01024,4229,51.99
ANLON HEALTHCARE LIMITED,INE0Y8W01025,149942,13.13
Jain Resource Recycling Limited,INE0YD401026,26480,124.20
Atlanta Electricals Limited,INE0Z4F01028,110,1.93
ATUL LTD.,INE100A01010,944,66.95
Mahindra & Mahindra Ltd.,INE101A01026,55757,1851.59
Granules India Ltd.,INE101D01020,101023,731.12
Afcons Infrastructure Limited,INE101I01011,29601,105.64
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,324985,2465.47
Godrej Consumer Products Ltd.,INE102D01028,21282,230.63
Allied Digital Services Limited,INE102I01027,11783,19.48
MANGALORE RE,INE103A01014,498646,871.21
SMC Global Securities Limited,INE103C01036,6068,3.93
TRAVEL FOOD SERVICES LIMITED,INE103V01028,2138,26.48
TVS Holdings Limited,INE105A01035,117,17.04
RPG Life Sciences Limited,INE105J01010,145,3.38
HI-TECH PIPES LIMITED,INE106T01025,225863,222.55
TAMILNADU NE,INE107A01015,13388,22.18
Awfis Space Solutions Limited,INE108V01019,11070,50.16
SHIPPING COR,INE109A01011,266662,786.76
ARMAN FIN,INE109C01017,268,4.44
Mindteck (India) Ltd,INE110B01017,610,1.33
CONTAIN CORP,INE111A01025,53998,308.43
FINANC TECHN,INE111B01023,1180,8.78
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,104,0.49
PDS LIMITED,INE111Q01021,2762,9.20
Metropolis Healthcare Limited,INE112L01020,22710,125.65
GUJ NARMADA,INE113A01013,31110,159.98
STEEL AUTHOR,INE114A01011,152627,264.25
Lic Housing Finance Ltd.,INE115A01026,71906,420.03
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3322,54.12
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,8647,594.14
BAJ HOLD INV,INE118A01012,1767,193.94
Nuvoco Vistas Corporation Limited,INE118D01016,25466,84.10
PARK MEDI WORLD LIMITED,INE119201023,37903,81.93
Balrampur Chini Mills Ltd.,INE119A01028,19395,103.09
Carborundum Universal Ltd.,INE120A01034,3092,31.72
CHOL INV FN,INE121A01024,12174,198.61
JSW Energy Limited,INE121E01018,90708,496.21
INDUS TOWERS LIMITED,INE121J01017,98582,414.60
Amagi Media Labs Limited,INE121R01077,2337,10.22
"MMTC Ltd.,",INE123F01029,184420,125.08
SBI Life Insurance Company Limited,INE123W01016,7155,133.85
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,206665,170.23
"E.I.D. Parry (India) Ltd.,",INE126A01031,17097,150.76
APOLLO PIPES LIMITED,INE126J01016,6002,27.46
Indiabulls Limited,INE126M01010,1000,0.20
HDFC Asset Management Company Limited,INE127D01025,11260,312.06
Goodluck India Limited,INE127I01024,1287,16.90
K.P. Energy Limited,INE127T01021,40622,155.56
Eveready Industries India Ltd.,INE128A01029,19308,69.07
Five-Star Business Finance Ltd.,INE128S01021,39562,192.13
Archean Chemical Industries Limited,INE128X01021,5001,29.82
GAIL INDIA,INE129A01019,368228,623.10
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,114473,138.43
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,13251,22.35
Fujiyama Power Systems Limited,INE12UR01024,4536,12.86
Gujarat Mineral Development Corpora,INE131A01031,163392,968.63
Relaxo Footwears Ltd.,INE131B01039,16191,62.25
Aurionpro Solutions Ltd.,INE132H01018,9060,85.67
JSW Dulux Limited,INE133A01011,2811,86.87
TILAKNAG IND,INE133E01013,41040,192.47
IFGL Refractories Limited,INE133Y01011,1304,2.53
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,161839,709.93
Cyient Limited,INE136B01020,24254,259.61
Neogen Chemicals Limited,INE136S01016,1838,27.87
