SEBI REPORT For Trade date 05-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
"Dhampur Sugar Mills Ltd.,",INE041A01016,46927,68.25
Escorts Kubota Limited,INE042A01014,4830,180.15
Vijaya Diagnostic Centre Limited,INE043W01024,1228,13.94
Sun Pharmaceutical Industries Ltd.,INE044A01036,13113,215.85
Paras Defence and Space Technologies Limited,INE045601023,27425,203.87
ADOR WELDING,INE045A01017,2521,27.37
Nelco Ltd,INE045B01015,11430,100.50
Fineotex Chemical Limited,INE045J01034,146055,45.90
Reliance Industrial Infrastructure,INE046A01015,6987,65.27
Muthoot Microfin Limited,INE046W01019,3890,6.71
GRASIM INDUS,INE047A01021,7776,215.29
JAGSONPAL PH,INE048B01035,6374,15.54
Navin Fluorent International Ltd,INE048G01026,1349,73.11
"Himatsingka Seide Ltd.,",INE049A01027,98354,134.05
Wockhardt Ltd,INE049B01025,76003,1092.41
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,417856,102.99
KPIT Technologies Ltd,INE04I401011,24009,314.67
ETHOS LIMITED,INE04TZ01018,492,13.98
Seshaasai Technologies Limited,INE04VU01023,2071,6.71
Prakash Pipes Limited,INE050001010,4577,19.85
Elin Electronics Limited,INE050401020,2480,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3612,68.71
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5079,78.80
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3082,9.06
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1470,4.56
Camlin Fine Sciences Ltd,INE052I01032,5329,9.77
BEST AGROLIFE LIMITED,INE052T01013,555,2.15
Indian Hotels Co. Ltd,INE053A01029,80008,600.11
Indian Railway Finance Corporation,INE053F01010,1539317,2107.43
"V.I.P. Industries Ltd.,",INE054A01027,14528,64.13
Waterbase Limited,INE054C01015,33560,17.29
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7858,167.38
Cyient DLM Limited,INE055S01018,28421,134.65
IVALUE INFOSOLUTIONS LIMITED,INE056801025,255,0.80
Refex Industries Limited,INE056I01025,16313,59.76
Sanofi India Ltd,INE058A01010,932,47.37
"Cipla Ltd.,",INE059A01026,17064,264.30
La Opala RG Ltd.,INE059D01020,5953,15.31
Hindware Home Innovation Limited,INE05AN01011,4849,15.82
Ratnaveer Precision Engineering Limited,INE05CZ01011,4498,7.10
Indogulf Cropsciences Limited,INE05J901018,662,0.73
Likhitha Infrastructure Limited,INE060901027,2558,7.49
Navneet Education Limited,INE060A01024,11305,16.36
FORTIS HEALTHCARE LIMITED,INE061F01013,19879,188.83
"State Bank Of India,",INE062A01020,76653,690.62
ALICON,INE062D01024,49,0.44
Pondy Oxides & Chemicals Limited,INE063E01053,3466,44.63
Equitas Small Finance Bank Limited,INE063P01018,234439,149.87
Trident Ltd.,INE064C01022,726861,223.05
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6108,6.25
Indegene Limited,INE065X01017,10861,62.19
Eicher Motors Ltd.,INE066A01021,3090,211.13
Hindustan Aeronautics Limited,INE066F01020,103754,4902.85
Wonderla Holidays Limited,INE066O01014,12079,78.75
Inox Wind Limited,INE066P01011,513314,849.21
CG Power and Industrial Solutions Limited,INE067A01029,85219,618.19
CANTABIL RETAIL INDIA LIMITED,INE068L01024,3371,8.86
Gland Pharma Limited,INE068V01023,7650,138.95
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,584957,599.28
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,676,1.79
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3221,5.22
Gem Aromatics Limited,INE06XZ01023,3993,7.46
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4829,11.37
SHREE CEMENT,INE070A01015,176,50.06
Jai Corp Limited,INE070D01027,28834,47.38
INSECTCID,INE070I01018,536,5.05
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2769,31.32
Sona BLW Precision Forgings Limited,INE073K01018,52826,262.24
Praj Industries Ltd.,INE074A01025,135233,557.72
Paramount Communications Ltd.,INE074B01023,99788,49.92
WIPRO LTD.,INE075A01022,140018,366.89
G M BREWERIE,INE075D01018,1228,10.45
HealthCare Global Enterprises Limited,INE075I01017,731,4.48
SIYAR SILK M,INE076B01028,4225,33.01
IFB Agro Industries Ltd,INE076C01018,169,2.26
GOCL Corporation Limited ,INE077F01035,1418,4.99
Vikram Solar Limited,INE078V01014,40414,121.20
Ambuja Cements Ltd.,INE079A01024,60478,350.76
Gateway Distriparks Limited,INE079J01017,114373,77.46
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72734,283.54
Easy Trip Planners Limited,INE07O001026,1565102,198.44
NDR Auto Components Limited,INE07OG01012,446,4.32
Supriya Lifescience Limited,INE07RO01027,16871,127.77
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,135240,104.26
IRM ENERGY LIMITED,INE07U701015,9775,32.62
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1683,353.50
LLOYDS ENTERPRISES LIMITED,INE080I01025,3065584,2363.68
TATA IORN AN,INE081A01020,764085,1296.04
"Kopran Ltd.,",INE082A01010,2203,3.75
Morepen Laboratories Ltd.,INE083A01026,330327,189.07
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,355767,486.46
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1306,8.24
CHAMBAL FERT,INE085A01013,254336,1204.09
Thangamayil Jewellery Limited,INE085J01014,288,9.61
"Electrosteel Castings Ltd.,",INE086A01029,265458,265.56
KESORAM IND,INE087A01019,6046,0.38
Shree Renuka Sugars Ltd.,INE087H01022,976786,324.76
Paradeep Phosphates Limited,INE088F01024,390742,705.81
DR.REDDY'S L,INE089A01031,10586,134.26
Sterlite Technologies Limited.,INE089C01029,16140,18.49
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,5755,6.50
Krsnaa Diagnostics Limited,INE08LI01020,2954,26.07
M & B ENGINEERING LIMITED,INE08N601015,6175,26.07
SANSTAR LIMITED,INE08NE01025,2626,2.77
Samhi Hotels Limited,INE08U801020,91188,193.54
Greenpanel Industries Limited,INE08ZM01014,3803,11.75
Scoda Tubes Limited,INE090501011,9463,18.65
ICICI Bank Ltd.,INE090A01021,69087,952.96
Jai Balaji Industries Limited,INE091G01026,70671,66.64
TATA CHEMICA,INE092A01019,49879,432.00
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,774969,577.08
Hexaware Technologies Limited,INE093A01041,3246,26.05
OBEROI REALTY LIMITED,INE093I01010,4737,82.83
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,211569,142.49
HINDUSTAN PE,INE094A01015,46534,211.80
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5723,21.84
UTI Asset Management Company Limited,INE094J01016,8670,113.41
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,43379,394.98
NBCC (India) Limited,INE095N01031,494270,585.48
NUCLEU SOF E,INE096B01018,1058,12.23
Amrutanjan Health Care Limited,INE098F01031,1240,9.72
Mishra Dhatu Nigam Limited,INE099Z01011,64156,256.17
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2987,107.81
Indigo Paints Limited,INE09VQ01012,927,11.20
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8646,41.11
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,112350,151.19
Ceigall India Limited,INE0AG901020,8789,22.71
Hemisphere Properties India Limited,INE0AJG01018,62001,96.94
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,4921,103.55
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1142,5.06
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6210,44.38
Premier Energies Limited,INE0BS701011,1115614,11585.27
C.E. Info Systems Limited,INE0BV301023,5156,94.15
Aether Industries Limited,INE0BWX01014,4951,39.89
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3953,7.89
Jubilant Ingrevia Limited,INE0BY001018,11069,81.52
Oswal Pumps Limited,INE0BYP01024,24626,169.24
Urban Company Limited,INE0CAZ01013,14029,20.52
Mukka Proteins Limited,INE0CG401037,31324,12.00
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,741,19.98
Western Carriers (India) Limited,INE0CJF01024,60459,78.28
RateGain Travel Technologies Limited,INE0CLI01024,217087,672.27
Meghmani Organics Limited,INE0CT101020,414842,337.51
GMR Power and Urban Infra Limited,INE0CU601026,57927,71.20
Anthem Biosciences Limited,INE0CZ201020,13212,99.19
Sigachi Industries Limited,INE0D0K01022,191713,81.66
India Pesticides Limited,INE0D6701023,33941,69.66
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,161485,640.25
PIRAMAL PHARMA LIMITED,INE0DK501011,218455,456.43
Fairchem Organics Limited,INE0DNW01011,1725,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,910,8.03
Syrma SGS Technology Limited,INE0DYJ01015,46394,366.00
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,8067,13.37
Network People Services Technologies Limited,INE0FFK01017,1381,26.56
Deep Industries Limited,INE0FHS01024,7332,36.49
Motisons Jewellers Limited,INE0FRK01020,183691,38.57
Motherson Sumi Wiring India Limited,INE0FS801015,358461,162.32
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,951417,3701.40
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3951,53.49
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,839,7.39
ArisInfra Solutions Limited,INE0H9P01028,7237,11.06
Fabtech Technologies Limited,INE0HF201011,1795,4.31
One Mobikwik Systems Limited,INE0HLU01028,48390,131.83
Tracxn Technologies Limited,INE0HMF01019,5483,3.95
Billionbrains Garage Ventures Limited,INE0HOQ01053,40220,61.35
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5535,16.26
Le Travenues Technology Limited,INE0HV901016,28394,78.65
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,18352,90.58
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13185,36.51
Veranda Learning Solutions Limited,INE0IQ001011,525,1.16
Data Patterns (India) Limited,INE0IX101010,15078,424.17
Rashi Peripherals Limited,INE0J1F01024,6642,20.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,107115,949.77
Honasa Consumer Limited,INE0J5401028,17106,50.09
Jeena Sikho Lifecare Limited,INE0J5801029,2737,19.92
Venus Pipes & Tubes Limited,INE0JA001018,7068,99.01
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14813,111.86
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,26568,45.98
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1201009,5330.53
Garuda Construction and Engineering Limited,INE0JVO01026,3556,7.97
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,26028,179.37
Eureka Forbes Limited,INE0KCE01017,101352,529.71
DCX Systems Limited,INE0KL801015,111306,283.52
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,1158,2.08
Gopal Snacks Limited,INE0L9R01028,13288,47.37
Avalon Technologies Limited,INE0LCL01028,9770,93.91
Ather Energy Limited,INE0LEZ01016,4851,32.79
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,60095,153.66
Cello World Limited,INE0LMW01024,9584,62.01
IKIO Technologies Limited,INE0LOJ01019,4946,13.85
Physicswallah Limited,INE0LP301011,12842,17.28
Aarti Pharmalabs Limited,INE0LRU01027,11962,100.60
Quadrant Future Tek Limited,INE0LRY01011,19657,78.68
Ola Electric Mobility Limited,INE0LXG01040,114314,63.32
REDTAPE Limited,INE0LXT01019,39602,56.91
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5471,24.38
REGAAL RESOURCES LIMITED,INE0MHO01029,2525,2.12
Epack Prefab Technologies Limited,INE0MLS01022,7809,24.83
TRUALT BIOENERGY LIMITED,INE0MWH01014,2862,12.83
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1854,9.92
BLS E-Services Limited,INE0NLT01010,110,0.20
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,619385,271.56
R K Swamy Limited,INE0NQ801033,472,0.62
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,17864,643.18
Kross Limited,INE0O6601022,19159,39.21
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,1670,12.56
NTPC GREEN ENERGY LIMITED,INE0ONG01011,526181,537.61
Deepak Builders and Engineers India Limited,INE0OPA01019,1090,1.68
EMS LIMITED,INE0OV601013,21130,122.37
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37049,19.12
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,443,1.89
Orient Technologies Limited,INE0PPK01015,6912,28.59
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5300,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22734,188.80
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2011,33.98
International Gemmological Institute India Limited,INE0Q9301021,19292,71.23
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33688,60.53
Denta Water and Infra Solutions Limited,INE0R4L01018,1332,5.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,257,1.29
PATEL RETAIL LIMITED,INE0R8B01010,4308,10.09
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8009,60.80
Gala Precision Engineering Limited,INE0RE001014,154,1.41
Tolins Tyres Limited,INE0RWQ01014,2590,4.78
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,256,0.46
Pace Digitek Limited,INE0S3G01027,7131,15.43
CRIZAC LIMITED,INE0S4R01014,18087,59.22
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10721,90.90
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,21634,102.27
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,234,0.69
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,512,5.15
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23266,48.29
BlackBuck Limited,INE0UIZ01018,20846,141.95
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21174,526.34
CARRARO INDIA LIMITED,INE0V7W01012,615,3.02
Sri Lotus Developers and Realty Limited,INE0V9Q01010,81043,150.96
Sagility Limited,INE0W2G01015,998101,511.18
Laxmi Dental Limited,INE0WO601020,4636,14.92
Midwest Limited,INE0XAD01024,188,2.87
Jain Resource Recycling Limited,INE0YD401026,28837,118.47
Atlanta Electricals Limited,INE0Z4F01028,250,2.35
ATUL LTD.,INE100A01010,2228,145.94
Mahindra & Mahindra Ltd.,INE101A01026,23347,840.47
Granules India Ltd.,INE101D01020,132620,720.19
Afcons Infrastructure Limited,INE101I01011,21891,92.34
HLV LIMITED,INE102A01024,17397,2.54
Choice International Ltd,INE102B01014,290679,2258.75
Godrej Consumer Products Ltd.,INE102D01028,8270,103.47
Allied Digital Services Limited,INE102I01027,8892,18.06
MANGALORE RE,INE103A01014,218894,382.31
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,106,1.43
TVS Holdings Limited,INE105A01035,354,48.47
RPG Life Sciences Limited,INE105J01010,381,9.14
HI-TECH PIPES LIMITED,INE106T01025,233857,256.38
TAMILNADU NE,INE107A01015,16492,27.76
Awfis Space Solutions Limited,INE108V01019,15299,91.67
SHIPPING COR,INE109A01011,283856,728.84
ARMAN FIN,INE109C01017,503,7.61
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,98427,570.33
FINANC TECHN,INE111B01023,1247,11.84
PDS LIMITED,INE111Q01021,2988,11.61
Metropolis Healthcare Limited,INE112L01020,4873,96.51
GUJ NARMADA,INE113A01013,46970,252.47
STEEL AUTHOR,INE114A01011,439733,615.24
Lic Housing Finance Ltd.,INE115A01026,101123,549.06
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3381,56.53
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,11833,679.73
BAJ HOLD INV,INE118A01012,1709,208.02
Nuvoco Vistas Corporation Limited,INE118D01016,11259,44.28
Balrampur Chini Mills Ltd.,INE119A01028,14247,73.92
Carborundum Universal Ltd.,INE120A01034,4468,43.61
CHOL INV FN,INE121A01024,11787,194.74
JSW Energy Limited,INE121E01018,102994,542.56
INDUS TOWERS LIMITED,INE121J01017,84647,331.79
"MMTC Ltd.,",INE123F01029,87809,62.80
SBI Life Insurance Company Limited,INE123W01016,1762,30.67
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,314420,281.77
"E.I.D. Parry (India) Ltd.,",INE126A01031,2716,27.79
APOLLO PIPES LIMITED,INE126J01016,5042,17.36
HDFC Asset Management Company Limited,INE127D01025,17125,466.87
Goodluck India Limited,INE127I01024,10021,107.02
K.P. Energy Limited,INE127T01021,37403,154.06
Eveready Industries India Ltd.,INE128A01029,20737,74.07
Five-Star Business Finance Ltd.,INE128S01021,17461,105.79
Archean Chemical Industries Limited,INE128X01021,6025,37.66
GAIL INDIA,INE129A01019,302744,557.10
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49951,53.77
Gujarat Mineral Development Corpora,INE131A01031,189369,941.35
Relaxo Footwears Ltd.,INE131B01039,15050,70.40
Aurionpro Solutions Ltd.,INE132H01018,3573,42.29
Akzo Nobel India Limited,INE133A01011,688,24.67
TILAKNAG IND,INE133E01013,59139,284.11
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,390021,1564.00
Cyient Limited,INE136B01020,24354,308.80
Neogen Chemicals Limited,INE136S01016,2525,36.71
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,57069,646.23
"National Aluminium Co. Ltd.,",INE139A01034,151984,370.68
FUSION FINANCE LIMITED,INE139R01012,23288,44.94
Saatvik Green Energy Limited,INE13B501022,7667,33.16
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80460,588.94
Sula Vineyards Limited,INE142Q01026,58657,177.31
Orient Electric Limited,INE142Z01019,7749,16.37
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9433,21.38
Tarsons Products Limited,INE144Z01023,254039,954.25
Kirloskar Oil Engines Limited,INE146L01010,6323,69.35
SOUTH PETRO,INE147A01011,98194,92.23
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,104,1.07
Tamilnadu Petroproducts Ltd,INE148A01019,7896,9.19
Sammaan Capital Limited,INE148I01020,485763,732.99
Delhivery Limited,INE148O01028,51489,226.89
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2374,45.40
