SEBI REPORT For Trade date 01-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
GRAVITA INDIA LIMITED,INE024L01027,15310,281.50
Goldiam International Ltd.,INE025B01025,55478,227.14
Artemis Medicare Services Limited,INE025R01021,2502,7.70
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,104676,213.30
RASHTRIYA CH,INE027A01015,259189,432.63
Max Healthcare Institute Limited,INE027H01010,22677,276.79
Bank Of Baroda,INE028A01039,166502,466.90
BHARAT PETRO,INE029A01011,58758,210.08
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2426,16.30
Axita Cotton Limited,INE02EZ01022,3121,0.31
Raymond Lifestyle Limited,INE02ID01020,10104,125.18
Azad Engineering Limited,INE02IJ01035,22270,388.05
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,7813,20.69
Borosil Limited,INE02PY01013,5924,21.03
Brainbees Solutions Limited,INE02RE01045,44272,165.57
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,56555,86.28
"Hindustan Unilever Ltd.,",INE030A01027,17715,444.62
Housing &Urban Development Corporation Ltd.,INE031A01017,316849,779.34
Ajanta Pharma Ltd.,INE031B01049,2125,55.38
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1006900,1321.51
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17587,60.23
Arvind SmartSpaces Limited,INE034S01021,4134,29.05
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,46696,54.03
KARUR VYSYA,INE036D01028,36401,87.03
Concord Enviro Systems Limited,INE037Z01029,1131,6.06
Hindalco Industries Ltd.,INE038A01020,40034,314.53
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,547264,326.86
"Jamna Auto Industries Ltd.,",INE039C01032,83394,86.91
JASH ENGINEERING LIMITED,INE039O01029,8472,42.86
Max Estates Limited,INE03EI01018,2550,12.09
Go Digit General Insurance Limited,INE03JT01014,7957,28.68
Brigade Hotel Ventures Limited,INE03NU01014,3781,3.24
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1742,16.72
Cohance Lifesciences Limited,INE03QK01018,14039,105.17
Chemcon Speciality Chemicals Limited,INE03YM01018,165,0.42
HDFC Bank Ltd.,INE040A01034,83837,845.18
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,6720314,4089.99
"Dhampur Sugar Mills Ltd.,",INE041A01016,48575,71.53
Escorts Kubota Limited,INE042A01014,4824,179.82
Vijaya Diagnostic Centre Limited,INE043W01024,2051,21.03
Sun Pharmaceutical Industries Ltd.,INE044A01036,13620,223.78
Paras Defence and Space Technologies Limited,INE045601023,26109,194.77
ADOR WELDING,INE045A01017,21521,232.57
Nelco Ltd,INE045B01015,11515,101.38
Fineotex Chemical Limited,INE045J01034,229304,66.44
Reliance Industrial Infrastructure,INE046A01015,6717,62.96
Muthoot Microfin Limited,INE046W01019,4191,7.26
GRASIM INDUS,INE047A01021,7893,218.73
JAGSONPAL PH,INE048B01035,8374,20.36
Navin Fluorent International Ltd,INE048G01026,1256,67.71
"Himatsingka Seide Ltd.,",INE049A01027,101645,138.24
Wockhardt Ltd,INE049B01025,66942,956.27
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,414987,102.22
KPIT Technologies Ltd,INE04I401011,23225,303.73
ETHOS LIMITED,INE04TZ01018,492,13.99
Seshaasai Technologies Limited,INE04VU01023,3036,9.76
Prakash Pipes Limited,INE050001010,4577,19.85
Elin Electronics Limited,INE050401020,2480,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3500,66.69
IL & FS Investment Managers Ltd.,INE050B01023,1744,0.16
Balaji Amines Ltd.,INE050E01027,5429,84.72
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3082,9.06
Vakrangee Softwares Ltd.,INE051B01021,2950,0.44
Windsor Machines Limited,INE052A01021,1470,4.56
Camlin Fine Sciences Ltd,INE052I01032,5739,10.43
BEST AGROLIFE LIMITED,INE052T01013,544,2.12
Indian Hotels Co. Ltd,INE053A01029,84315,633.56
Indian Railway Finance Corporation,INE053F01010,1557721,2133.79
"V.I.P. Industries Ltd.,",INE054A01027,14512,64.49
Waterbase Limited,INE054C01015,32104,16.59
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7504,161.26
Cyient DLM Limited,INE055S01018,27311,130.01
IVALUE INFOSOLUTIONS LIMITED,INE056801025,227,0.72
Refex Industries Limited,INE056I01025,16493,60.43
Sanofi India Ltd,INE058A01010,941,48.08
"Cipla Ltd.,",INE059A01026,18417,286.26
La Opala RG Ltd.,INE059D01020,6163,15.80
Hindware Home Innovation Limited,INE05AN01011,4843,15.80
Ratnaveer Precision Engineering Limited,INE05CZ01011,4996,7.85
Indogulf Cropsciences Limited,INE05J901018,930,1.01
Likhitha Infrastructure Limited,INE060901027,2578,7.57
Navneet Education Limited,INE060A01024,10958,15.86
FORTIS HEALTHCARE LIMITED,INE061F01013,24594,237.38
"State Bank Of India,",INE062A01020,72676,652.18
ALICON,INE062D01024,24,0.21
Pondy Oxides & Chemicals Limited,INE063E01053,3890,50.40
Equitas Small Finance Bank Limited,INE063P01018,201708,130.51
Trident Ltd.,INE064C01022,748671,230.43
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6108,6.25
Indegene Limited,INE065X01017,14720,82.45
Eicher Motors Ltd.,INE066A01021,2937,199.60
Hindustan Aeronautics Limited,INE066F01020,101711,4822.87
Wonderla Holidays Limited,INE066O01014,11992,78.28
Inox Wind Limited,INE066P01011,511006,847.54
CG Power and Industrial Solutions Limited,INE067A01029,85061,620.10
CANTABIL RETAIL INDIA LIMITED,INE068L01024,3371,8.86
Gland Pharma Limited,INE068V01023,3574,68.02
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,554585,580.44
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,671,1.78
INDIQUBE SPACES LIMITED,INE06ST01018,1154,2.67
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3230,5.23
Gem Aromatics Limited,INE06XZ01023,3377,6.64
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4729,11.16
SHREE CEMENT,INE070A01015,173,49.37
Jai Corp Limited,INE070D01027,28401,46.79
INSECTCID,INE070I01018,564,5.27
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2390,41.87
Associated Alcohols & Breweries Ltd,INE073G01016,2635,30.02
Sona BLW Precision Forgings Limited,INE073K01018,53509,265.79
Praj Industries Ltd.,INE074A01025,136621,563.88
Paramount Communications Ltd.,INE074B01023,99036,49.85
WIPRO LTD.,INE075A01022,167042,425.97
G M BREWERIE,INE075D01018,1245,10.67
HealthCare Global Enterprises Limited,INE075I01017,951,6.14
SIYAR SILK M,INE076B01028,4024,31.71
IFB Agro Industries Ltd,INE076C01018,111,1.53
GOCL Corporation Limited ,INE077F01035,1427,5.02
Vikram Solar Limited,INE078V01014,40897,123.48
Ambuja Cements Ltd.,INE079A01024,58858,342.52
Gateway Distriparks Limited,INE079J01017,122713,82.53
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,74318,289.23
Easy Trip Planners Limited,INE07O001026,1621680,203.36
NDR Auto Components Limited,INE07OG01012,416,4.06
Supriya Lifescience Limited,INE07RO01027,17371,132.57
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,149361,114.40
IRM ENERGY LIMITED,INE07U701015,10108,33.78
HITACHI ENERGY INDIA LIMITED,INE07Y701011,991,208.56
LLOYDS ENTERPRISES LIMITED,INE080I01025,3115947,2393.23
TATA IORN AN,INE081A01020,753386,1279.22
"Kopran Ltd.,",INE082A01010,2251,3.83
Morepen Laboratories Ltd.,INE083A01026,332359,190.98
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,347120,473.17
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1195,7.60
CHAMBAL FERT,INE085A01013,117859,616.05
Thangamayil Jewellery Limited,INE085J01014,335,11.14
"Electrosteel Castings Ltd.,",INE086A01029,269165,270.73
KESORAM IND,INE087A01019,2496,0.13
Shree Renuka Sugars Ltd.,INE087H01022,984362,327.36
Paradeep Phosphates Limited,INE088F01024,367597,674.40
DR.REDDY'S L,INE089A01031,12827,162.06
Sterlite Technologies Limited.,INE089C01029,16567,19.55
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,5880,6.62
Krsnaa Diagnostics Limited,INE08LI01020,2937,25.95
M & B ENGINEERING LIMITED,INE08N601015,5282,22.68
SANSTAR LIMITED,INE08NE01025,3026,3.15
Samhi Hotels Limited,INE08U801020,88215,187.96
Greenpanel Industries Limited,INE08ZM01014,4026,12.43
Scoda Tubes Limited,INE090501011,9463,18.65
ICICI Bank Ltd.,INE090A01021,76285,1075.06
Jai Balaji Industries Limited,INE091G01026,68272,65.24
TATA CHEMICA,INE092A01019,50210,437.81
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,852766,638.47
Hexaware Technologies Limited,INE093A01041,10070,76.75
OBEROI REALTY LIMITED,INE093I01010,5372,93.87
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,206591,140.88
HINDUSTAN PE,INE094A01015,45509,207.32
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5917,22.58
UTI Asset Management Company Limited,INE094J01016,8909,116.74
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,48406,436.60
NBCC (India) Limited,INE095N01031,423715,503.35
NUCLEU SOF E,INE096B01018,1079,12.46
Amrutanjan Health Care Limited,INE098F01031,1240,9.72
Mishra Dhatu Nigam Limited,INE099Z01011,63972,256.27
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2627,95.76
Indigo Paints Limited,INE09VQ01012,1060,12.64
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8904,42.36
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,110652,149.86
Ceigall India Limited,INE0AG901020,8366,21.74
Hemisphere Properties India Limited,INE0AJG01018,62133,97.12
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,4921,103.55
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1131,5.06
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,2453,8.25
Go Fashion (India) Limited,INE0BJS01011,6039,43.56
Premier Energies Limited,INE0BS701011,1084452,11284.08
C.E. Info Systems Limited,INE0BV301023,5250,95.86
Aether Industries Limited,INE0BWX01014,4737,38.03
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7663,14.20
Jubilant Ingrevia Limited,INE0BY001018,10877,80.29
Oswal Pumps Limited,INE0BYP01024,37533,268.40
Urban Company Limited,INE0CAZ01013,15247,22.47
Mukka Proteins Limited,INE0CG401037,32898,12.41
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,891,24.04
Western Carriers (India) Limited,INE0CJF01024,57986,75.47
RateGain Travel Technologies Limited,INE0CLI01024,216803,670.55
Meghmani Organics Limited,INE0CT101020,406877,333.38
GMR Power and Urban Infra Limited,INE0CU601026,56856,70.12
Anthem Biosciences Limited,INE0CZ201020,13533,101.43
Sigachi Industries Limited,INE0D0K01022,182290,79.47
India Pesticides Limited,INE0D6701023,33990,70.00
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,162697,650.00
PIRAMAL PHARMA LIMITED,INE0DK501011,214508,449.44
Fairchem Organics Limited,INE0DNW01011,1745,17.84
INNOVA CAPTAB LIMITED,INE0DUT01020,915,8.09
Syrma SGS Technology Limited,INE0DYJ01015,41494,328.59
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,7907,13.13
Network People Services Technologies Limited,INE0FFK01017,1516,29.08
Deep Industries Limited,INE0FHS01024,7114,35.55
Motisons Jewellers Limited,INE0FRK01020,183691,38.57
Motherson Sumi Wiring India Limited,INE0FS801015,340370,153.47
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,950645,3699.46
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3653,49.12
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,839,7.39
ArisInfra Solutions Limited,INE0H9P01028,6337,9.88
Fabtech Technologies Limited,INE0HF201011,1445,3.49
One Mobikwik Systems Limited,INE0HLU01028,50322,137.04
Tracxn Technologies Limited,INE0HMF01019,5495,3.96
Billionbrains Garage Ventures Limited,INE0HOQ01053,157,0.25
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,6293,18.38
Le Travenues Technology Limited,INE0HV901016,25421,73.46
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19671,98.31
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,12380,34.36
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,13111,369.75
Rashi Peripherals Limited,INE0J1F01024,6692,20.70
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,109039,962.61
Honasa Consumer Limited,INE0J5401028,17121,50.14
Jeena Sikho Lifecare Limited,INE0J5801029,2537,18.53
Venus Pipes & Tubes Limited,INE0JA001018,7295,102.07
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,13589,103.47
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,23696,41.27
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1264,5.99
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,3681,8.30
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,26024,180.05
Eureka Forbes Limited,INE0KCE01017,101917,533.39
DCX Systems Limited,INE0KL801015,113639,290.71
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1029,2.13
Bajel Projects Limited,INE0KQN01018,543,1.00
Gopal Snacks Limited,INE0L9R01028,13287,47.37
Avalon Technologies Limited,INE0LCL01028,4014,41.48
Ather Energy Limited,INE0LEZ01016,5150,34.51
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62642,160.76
Cello World Limited,INE0LMW01024,9265,60.77
IKIO Technologies Limited,INE0LOJ01019,5110,14.29
Physicswallah Limited,INE0LP301011,115,0.15
Aarti Pharmalabs Limited,INE0LRU01027,12427,104.32
Quadrant Future Tek Limited,INE0LRY01011,19312,78.42
Ola Electric Mobility Limited,INE0LXG01040,77884,50.46
REDTAPE Limited,INE0LXT01019,38423,55.42
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,5646,25.30
REGAAL RESOURCES LIMITED,INE0MHO01029,1883,1.65
Epack Prefab Technologies Limited,INE0MLS01022,5630,18.09
TRUALT BIOENERGY LIMITED,INE0MWH01014,2741,12.29
Udayshivakumar infra limited,INE0N0Y01013,1425,0.46
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1779,9.58
BLS E-Services Limited,INE0NLT01010,141,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,628631,277.67
R K Swamy Limited,INE0NQ801033,303,0.44
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,19106,689.32
Kross Limited,INE0O6601022,19023,39.17
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,1650,12.41
NTPC GREEN ENERGY LIMITED,INE0ONG01011,479614,498.75
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,21206,123.05
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37641,19.45
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,584,2.58
Orient Technologies Limited,INE0PPK01015,6461,27.14
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5325,15.67
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22525,187.07
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2011,33.98
International Gemmological Institute India Limited,INE0Q9301021,19092,70.63
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34874,62.59
Denta Water and Infra Solutions Limited,INE0R4L01018,1332,5.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,300,1.56
PATEL RETAIL LIMITED,INE0R8B01010,708,1.77
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8014,60.82
Gala Precision Engineering Limited,INE0RE001014,154,1.41
Tolins Tyres Limited,INE0RWQ01014,2921,5.30
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,256,0.46
Pace Digitek Limited,INE0S3G01027,6595,14.30
CRIZAC LIMITED,INE0S4R01014,17380,57.33
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10234,87.47
VMS TMT LIMITED,INE0SJA01013,79,0.05
MAMATA MACHINERY LIMITED,INE0TO701015,22824,107.65
Glottis Limited,INE0TQE01026,1042,0.72
Solarworld Energy Solutions Limited,INE0TY101024,139,0.41
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,433,4.40
Bluspring Enterprises Limited,INE0U4101014,36414,28.81
Digitide Solutions Limited,INE0U4701011,23138,48.12
BlackBuck Limited,INE0UIZ01018,21472,146.23
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21073,528.63
CARRARO INDIA LIMITED,INE0V7W01012,1115,5.56
Sri Lotus Developers and Realty Limited,INE0V9Q01010,83154,155.30
Dev Accelerator Limited,INE0VOV01021,120,0.06
Sagility Limited,INE0W2G01015,1018587,522.80
Laxmi Dental Limited,INE0WO601020,4775,16.30
Jain Resource Recycling Limited,INE0YD401026,34976,146.06
Atlanta Electricals Limited,INE0Z4F01028,188,1.82
ATUL LTD.,INE100A01010,2259,147.77
Mahindra & Mahindra Ltd.,INE101A01026,23604,850.90
Granules India Ltd.,INE101D01020,113430,610.48
Afcons Infrastructure Limited,INE101I01011,37258,155.75
HLV LIMITED,INE102A01024,17297,2.53
Choice International Ltd,INE102B01014,31456,244.03
Godrej Consumer Products Ltd.,INE102D01028,8212,102.54
Allied Digital Services Limited,INE102I01027,8926,18.12
MANGALORE RE,INE103A01014,210836,369.79
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,109,1.48
TVS Holdings Limited,INE105A01035,354,48.47
RPG Life Sciences Limited,INE105J01010,431,10.31
HI-TECH PIPES LIMITED,INE106T01025,239206,264.16
TAMILNADU NE,INE107A01015,16242,27.41
Awfis Space Solutions Limited,INE108V01019,16139,96.84
SHIPPING COR,INE109A01011,288566,743.77
ARMAN FIN,INE109C01017,466,7.05
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,45,0.10
CONTAIN CORP,INE111A01025,99856,577.91
FINANC TECHN,INE111B01023,1057,10.24
PDS LIMITED,INE111Q01021,2798,10.95
Metropolis Healthcare Limited,INE112L01020,5756,116.42
GUJ NARMADA,INE113A01013,47311,254.27
STEEL AUTHOR,INE114A01011,429931,602.91
Lic Housing Finance Ltd.,INE115A01026,102276,556.72
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3331,55.82
Apcotex Industries Limited,INE116A01032,463,1.37
ABB Ltd.,INE117A01022,11999,688.99
BAJ HOLD INV,INE118A01012,1641,205.09
Nuvoco Vistas Corporation Limited,INE118D01016,13343,52.12
Balrampur Chini Mills Ltd.,INE119A01028,14659,76.27
Carborundum Universal Ltd.,INE120A01034,4549,44.44
CHOL INV FN,INE121A01024,9277,152.55
JSW Energy Limited,INE121E01018,97246,517.07
INDUS TOWERS LIMITED,INE121J01017,90724,355.57
"MMTC Ltd.,",INE123F01029,84878,61.11
SBI Life Insurance Company Limited,INE123W01016,2262,40.40
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,321661,291.81
"E.I.D. Parry (India) Ltd.,",INE126A01031,2832,29.17
APOLLO PIPES LIMITED,INE126J01016,5439,18.74
HDFC Asset Management Company Limited,INE127D01025,15992,437.89
Goodluck India Limited,INE127I01024,10636,114.00
K.P. Energy Limited,INE127T01021,34195,142.37
Eveready Industries India Ltd.,INE128A01029,19202,69.18
Five-Star Business Finance Ltd.,INE128S01021,24903,146.77
Archean Chemical Industries Limited,INE128X01021,6137,38.61
GAIL INDIA,INE129A01019,263880,491.66
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,28621,32.39
Gujarat Mineral Development Corpora,INE131A01031,169152,835.56
Relaxo Footwears Ltd.,INE131B01039,15463,72.74
Aurionpro Solutions Ltd.,INE132H01018,3573,42.36
Akzo Nobel India Limited,INE133A01011,459,16.24
TILAKNAG IND,INE133E01013,38003,185.66
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,394971,1591.66
Cyient Limited,INE136B01020,24736,312.99
Neogen Chemicals Limited,INE136S01016,2501,36.45
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,57334,650.00
"National Aluminium Co. Ltd.,",INE139A01034,168966,418.69
FUSION FINANCE LIMITED,INE139R01012,24298,46.85
Saatvik Green Energy Limited,INE13B501022,7768,33.69
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,79614,583.64
Sula Vineyards Limited,INE142Q01026,60846,185.50
Orient Electric Limited,INE142Z01019,7358,15.65
OSWAL CHEMIC,INE143A01010,524,0.20
20 Microns Limited,INE144J01027,9760,22.21
Tarsons Products Limited,INE144Z01023,254242,954.74
Kirloskar Oil Engines Limited,INE146L01010,8665,92.56
SOUTH PETRO,INE147A01011,93305,88.22
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10093,11.83
Sammaan Capital Limited,INE148I01020,474514,717.55
Delhivery Limited,INE148O01028,43287,193.45
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,1940,37.14
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,69898,141.87
