SEBI REPORT For Trade date 05-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Asian Paints Ltd.,INE021A01026,12873,346.31
Dodla Dairy Limited,INE021O01019,458,5.81
ASIAN GRANITO INDIA LIMITED,INE022I01019,12079,8.62
Indian Energy Exchange Limited,INE022Q01020,245637,363.09
Nalwa Sons Investment Ltd,INE023A01030,38,2.41
Aeroflex Industries Limited,INE024001021,42826,84.80
SHILCHAR TEC,INE024F01011,2707,102.39
GRAVITA INDIA LIMITED,INE024L01027,13420,237.28
Goldiam International Ltd.,INE025B01025,56694,228.32
Artemis Medicare Services Limited,INE025R01021,3110,8.58
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,122275,241.27
RASHTRIYA CH,INE027A01015,222805,364.42
Max Healthcare Institute Limited,INE027H01010,24444,281.26
RUDRA GLOBAL INFRA PRODUCTS LIMITED,INE027T01023,1500,0.26
Bank Of Baroda,INE028A01039,138750,404.30
BHARAT PETRO,INE029A01011,85046,310.84
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1974,12.52
Anmol India Limited,INE02AR01019,2000,0.24
Anand Rayons Limited,INE02GA01012,140,0.49
Raymond Lifestyle Limited,INE02ID01020,10171,118.76
Azad Engineering Limited,INE02IJ01035,21390,368.58
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,21626,55.95
Borosil Limited,INE02PY01013,6039,20.76
Brainbees Solutions Limited,INE02RE01045,41927,142.10
WONDER ELECTRICALS LIMITED,INE02WG01024,12943,21.90
Electronics Mart India Limited,INE02YR01019,59206,80.81
Corona Remedies Limited,INE02ZQ01018,15,0.22
"Hindustan Unilever Ltd.,",INE030A01027,12350,306.35
Housing &Urban Development Corporation Ltd.,INE031A01017,585026,1312.56
Ajanta Pharma Ltd.,INE031B01049,1996,56.72
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,781496,950.02
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,12154,41.80
Arvind SmartSpaces Limited,INE034S01021,4064,28.29
SOTL,INE035D01020,1195,5.45
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,12891,17.18
KARUR VYSYA,INE036D01028,23016,61.34
Concord Enviro Systems Limited,INE037Z01029,505,2.69
Hindalco Industries Ltd.,INE038A01020,42525,381.44
T.V.Today Network Limited,INE038F01029,240,0.47
IFCI LTD,INE039A01010,829202,498.89
"Jamna Auto Industries Ltd.,",INE039C01032,73940,86.57
JASH ENGINEERING LIMITED,INE039O01029,7211,36.29
Jubilant Agri and Consumer Products Limited,INE03CC01015,60,1.17
Max Estates Limited,INE03EI01018,3090,14.26
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4497,15.81
Brigade Hotel Ventures Limited,INE03NU01014,2414,1.99
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2357,22.24
Cohance Lifesciences Limited,INE03QK01018,12004,74.13
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,164709,1609.08
Mayur Uniquoters ltd.,INE040D01038,2554,14.66
SUZLON ENERGY LTD.,INE040H01021,7383597,4210.78
"Dhampur Sugar Mills Ltd.,",INE041A01016,44588,63.77
Escorts Kubota Limited,INE042A01014,3583,133.01
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2447,24.06
Sun Pharmaceutical Industries Ltd.,INE044A01036,23184,389.51
Paras Defence and Space Technologies Limited,INE045601023,37990,269.46
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,10191,84.97
Fineotex Chemical Limited,INE045J01034,126278,36.44
Reliance Industrial Infrastructure,INE046A01015,5747,52.90
Muthoot Microfin Limited,INE046W01019,5538,9.61
GRASIM INDUS,INE047A01021,3451,98.07
JAGSONPAL PH,INE048B01035,4255,10.33
Navin Fluorent International Ltd,INE048G01026,775,42.79
"Himatsingka Seide Ltd.,",INE049A01027,76256,99.56
Wockhardt Ltd,INE049B01025,76372,1092.26
SBC EXPORTS LIMITED,INE04AK01028,784467,209.71
KPIT Technologies Ltd,INE04I401011,34790,415.61
ETHOS LIMITED,INE04TZ01018,499,14.21
Seshaasai Technologies Limited,INE04VU01023,1626,4.91
Prakash Pipes Limited,INE050001010,3882,16.81
Elin Electronics Limited,INE050401020,1301,2.80
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4037,74.80
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6687,92.21
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1350,4.20
Camlin Fine Sciences Ltd,INE052I01032,9700,16.15
BEST AGROLIFE LIMITED,INE052T01021,3957,1.05
Indian Hotels Co. Ltd,INE053A01029,80849,591.21
Indian Railway Finance Corporation,INE053F01010,1838023,2430.59
"V.I.P. Industries Ltd.,",INE054A01027,16232,70.01
Waterbase Limited,INE054C01015,25093,13.25
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9082,168.61
Cyient DLM Limited,INE055S01018,28950,132.87
IVALUE INFOSOLUTIONS LIMITED,INE056801025,1186,2.77
Refex Industries Limited,INE056I01025,25712,72.88
Sanofi India Ltd,INE058A01010,770,36.03
"Cipla Ltd.,",INE059A01026,21782,322.48
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,3035,9.20
Ratnaveer Precision Engineering Limited,INE05CZ01011,10150,16.20
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,7209,10.86
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16897,156.69
"State Bank Of India,",INE062A01020,61315,579.79
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,4435,58.72
Equitas Small Finance Bank Limited,INE063P01018,148735,98.28
TIMES GROUP,INE064A01026,523104,1749.12
Trident Ltd.,INE064C01022,1072404,314.31
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,8336,47.12
Eicher Motors Ltd.,INE066A01021,2370,165.16
Hindustan Aeronautics Limited,INE066F01020,107888,4952.78
Wonderla Holidays Limited,INE066O01014,3144,20.04
Inox Wind Limited,INE066P01011,395299,598.83
CG Power and Industrial Solutions Limited,INE067A01029,73126,506.46
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25917,66.70
Gland Pharma Limited,INE068V01023,2356,44.82
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4342,5.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,960,2.33
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4279,5.89
Gem Aromatics Limited,INE06XZ01023,4689,8.21
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,32482,68.56
SHREE CEMENT,INE070A01015,239,66.13
Jai Corp Limited,INE070D01027,33765,51.67
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2764,44.27
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3419,34.07
Sona BLW Precision Forgings Limited,INE073K01018,53251,271.89
Praj Industries Ltd.,INE074A01025,122315,516.84
Paramount Communications Ltd.,INE074B01023,103282,49.67
WIPRO LTD.,INE075A01022,207210,518.90
G M BREWERIE,INE075D01018,4109,49.79
HealthCare Global Enterprises Limited,INE075I01017,1488,9.48
SIYAR SILK M,INE076B01028,3925,28.21
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,413,1.50
Vikram Solar Limited,INE078V01014,64146,163.88
Ambuja Cements Ltd.,INE079A01024,64951,367.17
Gateway Distriparks Limited,INE079J01017,65696,42.37
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59210,226.11
Easy Trip Planners Limited,INE07O001026,1462590,181.89
NDR Auto Components Limited,INE07OG01012,415,3.94
Supriya Lifescience Limited,INE07RO01027,11248,84.00
Pavna Industries Limited,INE07S101038,10887,2.86
Restaurant Brands Asia Limited,INE07T201019,231812,163.95
IRM ENERGY LIMITED,INE07U701015,9999,31.83
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2152,426.98
LLOYDS ENTERPRISES LIMITED,INE080I01025,3099937,2384.63
TATA IORN AN,INE081A01020,338558,596.51
"Kopran Ltd.,",INE082A01010,2330,3.85
Morepen Laboratories Ltd.,INE083A01026,232817,120.81
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,231475,345.92
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1121,6.95
CHAMBAL FERT,INE085A01013,589257,2609.25
Thangamayil Jewellery Limited,INE085J01014,832,32.55
"Electrosteel Castings Ltd.,",INE086A01029,256401,247.95
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,913474,297.01
Paradeep Phosphates Limited,INE088F01024,443948,757.94
DR.REDDY'S L,INE089A01031,10557,132.93
Sterlite Technologies Limited.,INE089C01029,40370,43.28
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,19416,22.94
Krsnaa Diagnostics Limited,INE08LI01020,584,4.76
M & B ENGINEERING LIMITED,INE08N601015,8520,34.06
SANSTAR LIMITED,INE08NE01025,6111,5.91
Samhi Hotels Limited,INE08U801020,57779,115.92
Greenpanel Industries Limited,INE08ZM01014,4542,12.37
Scoda Tubes Limited,INE090501011,13998,23.89
ICICI Bank Ltd.,INE090A01021,33668,469.21
Jai Balaji Industries Limited,INE091G01026,119807,95.03
TATA CHEMICA,INE092A01019,84494,659.49
INDIA NIPP E,INE092B01025,109,0.95
IDFC FIRST BANK LIMITED,INE092T01019,688193,535.92
Hexaware Technologies Limited,INE093A01041,6199,43.85
OBEROI REALTY LIMITED,INE093I01010,3742,64.31
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,223622,139.54
HINDUSTAN PE,INE094A01015,73633,338.88
Ashika Credit Capital Ltd.,INE094B01013,10920,38.77
Kolte-Patil Developers Ltd,INE094I01018,4060,13.84
UTI Asset Management Company Limited,INE094J01016,7974,101.57
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33249,309.79
NBCC (India) Limited,INE095N01031,615623,672.78
NUCLEU SOF E,INE096B01018,633,7.16
Amrutanjan Health Care Limited,INE098F01031,581,3.83
Mishra Dhatu Nigam Limited,INE099Z01011,54470,208.81
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2101,74.57
Indigo Paints Limited,INE09VQ01012,1124,13.34
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5304,25.46
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,196516,152.76
Ceigall India Limited,INE0AG901020,1847,4.90
Hemisphere Properties India Limited,INE0AJG01018,52814,79.45
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1,0.01
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1498,6.75
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,3085,9.57
Go Fashion (India) Limited,INE0BJS01011,10149,55.85
Premier Energies Limited,INE0BS701011,724002,7323.39
C.E. Info Systems Limited,INE0BV301023,4652,80.48
Aether Industries Limited,INE0BWX01014,5192,47.65
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4650,8.69
Jubilant Ingrevia Limited,INE0BY001018,11225,80.57
Oswal Pumps Limited,INE0BYP01024,29090,167.77
Urban Company Limited,INE0CAZ01013,36981,47.82
Mukka Proteins Limited,INE0CG401037,31042,11.92
Knowledge Marine & Engineering Works Limited,INE0CJD01029,662,11.97
Western Carriers (India) Limited,INE0CJF01024,32856,43.24
RateGain Travel Technologies Limited,INE0CLI01024,2321577,13588.20
Meghmani Organics Limited,INE0CT101020,522058,379.40
GMR Power and Urban Infra Limited,INE0CU601026,52778,63.59
Anthem Biosciences Limited,INE0CZ201020,9075,63.57
Sigachi Industries Limited,INE0D0K01022,334198,113.80
India Pesticides Limited,INE0D6701023,31882,63.99
Ksolves India Limited,INE0D6I01023,310,1.09
RailTel Corporation of India Limited,INE0DD101019,143886,555.36
PIRAMAL PHARMA LIMITED,INE0DK501011,269723,528.53
Fairchem Organics Limited,INE0DNW01011,1649,16.81
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,767,6.78
Syrma SGS Technology Limited,INE0DYJ01015,84520,641.21
Wakefit Innovations Limited,INE0E7301029,80,0.15
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,38400,65.72
Network People Services Technologies Limited,INE0FFK01017,1223,23.67
Deep Industries Limited,INE0FHS01024,13059,59.53
Motisons Jewellers Limited,INE0FRK01020,325477,59.55
Motherson Sumi Wiring India Limited,INE0FS801015,322579,147.49
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946648,3682.44
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3336,43.12
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,224,0.61
Windlas Biotech Limited,INE0H5O01029,786,6.86
ArisInfra Solutions Limited,INE0H9P01028,22428,26.97
Fabtech Technologies Limited,INE0HF201011,4914,9.49
One Mobikwik Systems Limited,INE0HLU01028,46658,117.90
Tracxn Technologies Limited,INE0HMF01019,834,0.53
Billionbrains Garage Ventures Limited,INE0HOQ01053,341215,576.53
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2605,7.79
Le Travenues Technology Limited,INE0HV901016,38982,96.28
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,14573,68.63
Capillary Technologies India Limited,INE0ILV01024,1077,6.84
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15651,41.09
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,24039,634.79
Rashi Peripherals Limited,INE0J1F01024,5784,19.24
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112686,1033.61
Honasa Consumer Limited,INE0J5401028,13638,39.73
Jeena Sikho Lifecare Limited,INE0J5801029,12860,89.60
Venus Pipes & Tubes Limited,INE0JA001018,6473,87.89
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15949,115.32
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,19345,32.26
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1419,6.08
Harsha Engineers International Limited,INE0JUS01029,300506,1246.98
Garuda Construction and Engineering Limited,INE0JVO01026,15530,29.88
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,46975,247.33
Eureka Forbes Limited,INE0KCE01017,100070,521.01
Signpost India Limited,INE0KGZ01021,154,0.32
Rhetan TMT Limited,INE0KKN01029,21978,5.69
DCX Systems Limited,INE0KL801015,101485,241.69
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,478,0.84
Gopal Snacks Limited,INE0L9R01028,15118,52.12
Avalon Technologies Limited,INE0LCL01028,2626,26.91
Ather Energy Limited,INE0LEZ01016,9345,63.85
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62537,149.23
Cello World Limited,INE0LMW01024,7723,48.84
IKIO Technologies Limited,INE0LOJ01019,4628,12.78
Physicswallah Limited,INE0LP301011,105135,138.88
Aarti Pharmalabs Limited,INE0LRU01027,8301,71.98
Quadrant Future Tek Limited,INE0LRY01011,25827,96.04
Ola Electric Mobility Limited,INE0LXG01040,1136519,421.78
REDTAPE Limited,INE0LXT01019,36773,51.59
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,11059,16.10
J.G.Chemicals Limited,INE0MB501011,4513,19.63
REGAAL RESOURCES LIMITED,INE0MHO01029,1586,1.20
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,12233,33.26
TRUALT BIOENERGY LIMITED,INE0MWH01014,3975,15.96
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,6,0.03
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1275,6.35
BLS E-Services Limited,INE0NLT01010,1320,2.27
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,623105,274.34
R K Swamy Limited,INE0NQ801033,35,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25056,855.91
Kross Limited,INE0O6601022,10294,22.00
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,820,1.94
Rossell Techsys Limited,INE0OJW01016,1676,12.68
NTPC GREEN ENERGY LIMITED,INE0ONG01011,510413,507.45
Deepak Builders and Engineers India Limited,INE0OPA01019,1386,1.63
EMS LIMITED,INE0OV601013,29604,146.94
Shipping Corporation of India Land and Assets Limited,INE0PB301013,30471,15.42
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,5441,20.77
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4495,12.83
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14172,117.46
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,413,6.12
International Gemmological Institute India Limited,INE0Q9301021,14536,52.42
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,82,0.50
ARKADE DEVELOPERS LIMITED,INE0QRL01017,29573,47.41
Denta Water and Infra Solutions Limited,INE0R4L01018,3317,11.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,270,1.34
PATEL RETAIL LIMITED,INE0R8B01010,1912,4.21
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10311,81.57
Gala Precision Engineering Limited,INE0RE001014,139,1.22
Tolins Tyres Limited,INE0RWQ01014,2497,4.32
Stallion India Fluorochemicals Limited,INE0RYC01010,538,1.07
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7019,3.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,24029,46.64
CRIZAC LIMITED,INE0S4R01014,31907,88.25
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12305,100.85
VMS TMT LIMITED,INE0SJA01013,587,0.30
MAMATA MACHINERY LIMITED,INE0TO701015,11307,53.15
Glottis Limited,INE0TQE01026,6329,3.47
Solarworld Energy Solutions Limited,INE0TY101024,10201,24.89
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1090,10.24
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,19989,37.97
BlackBuck Limited,INE0UIZ01018,4062,26.15
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,775,0.83
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14745,362.16
CARRARO INDIA LIMITED,INE0V7W01012,768,3.96
Sri Lotus Developers and Realty Limited,INE0V9Q01010,59930,109.30
Meesho Limited,INE0VDM01015,4084,6.30
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1107732,568.63
Laxmi Dental Limited,INE0WO601020,3097,9.42
Midwest Limited,INE0XAD01024,3120,45.71
ANLON HEALTHCARE LIMITED,INE0Y8W01017,51,0.07
Jain Resource Recycling Limited,INE0YD401026,17059,70.30
Atlanta Electricals Limited,INE0Z4F01028,907,7.57
ATUL LTD.,INE100A01010,1339,88.72
Mahindra & Mahindra Ltd.,INE101A01026,30403,1088.55
Granules India Ltd.,INE101D01020,28194,164.73
Afcons Infrastructure Limited,INE101I01011,23940,91.56
HLV LIMITED,INE102A01024,6301,0.91
Choice International Ltd,INE102B01014,423884,3221.08
Godrej Consumer Products Ltd.,INE102D01028,3935,48.96
Allied Digital Services Limited,INE102I01027,7017,13.95
MANGALORE RE,INE103A01014,178816,313.55
SMC Global Securities Limited,INE103C01036,150225,133.24
TRAVEL FOOD SERVICES LIMITED,INE103V01028,102,1.26
TVS Holdings Limited,INE105A01035,191,27.96
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,263401,263.28
TAMILNADU NE,INE107A01015,14171,23.72
Wanbury Limited,INE107F01022,10,0.03
Awfis Space Solutions Limited,INE108V01019,10228,57.89
SHIPPING COR,INE109A01011,234219,572.48
ARMAN FIN,INE109C01017,465,7.02
Mindteck (India) Ltd,INE110B01017,800,1.82
CONTAIN CORP,INE111A01025,84946,485.51
FINANC TECHN,INE111B01023,723,6.00
PDS LIMITED,INE111Q01021,2947,10.50
Metropolis Healthcare Limited,INE112L01020,1659,32.90
GUJ NARMADA,INE113A01013,52512,276.52
STEEL AUTHOR,INE114A01011,371147,545.09
Lic Housing Finance Ltd.,INE115A01026,95374,561.24
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1361,23.47
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,4952,275.91
BAJ HOLD INV,INE118A01012,2034,238.48
Nuvoco Vistas Corporation Limited,INE118D01016,14178,53.91
PARK MEDI WORLD LIMITED,INE119201023,700,1.08
Balrampur Chini Mills Ltd.,INE119A01028,12005,59.92
Carborundum Universal Ltd.,INE120A01034,5472,50.25
CHOL INV FN,INE121A01024,8796,147.06
JSW Energy Limited,INE121E01018,77384,402.63
INDUS TOWERS LIMITED,INE121J01017,44576,186.87
Amagi Media Labs Limited,INE121R01077,2000,7.64
"MMTC Ltd.,",INE123F01029,146112,101.29
SBI Life Insurance Company Limited,INE123W01016,1582,28.70
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,245791,213.54
"E.I.D. Parry (India) Ltd.,",INE126A01031,4718,47.71
APOLLO PIPES LIMITED,INE126J01016,2752,9.74
HDFC Asset Management Company Limited,INE127D01025,14232,393.21
Goodluck India Limited,INE127I01024,5663,66.95
K.P. Energy Limited,INE127T01021,32326,120.12
Eveready Industries India Ltd.,INE128A01029,19738,70.86
Five-Star Business Finance Ltd.,INE128S01021,26905,143.60
Archean Chemical Industries Limited,INE128X01021,4708,29.85
GAIL INDIA,INE129A01019,584783,1009.99
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,51434,54.28
Fujiyama Power Systems Limited,INE12UR01024,510,1.08
Gujarat Mineral Development Corpora,INE131A01031,173041,884.45
Relaxo Footwears Ltd.,INE131B01039,13547,61.31
Aurionpro Solutions Ltd.,INE132H01018,5349,59.11
Akzo Nobel India Limited,INE133A01011,1864,59.48
TILAKNAG IND,INE133E01013,36930,175.09
IFGL Refractories Limited,INE133Y01011,764,1.67
