SEBI REPORT For Trade date 23-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
ETHOS LIMITED,INE04TZ01018,533,15.07
Seshaasai Technologies Limited,INE04VU01023,1546,4.67
Prakash Pipes Limited,INE050001010,4782,18.65
Elin Electronics Limited,INE050401020,1309,2.81
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,2925,54.24
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6817,93.12
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11790,19.60
BEST AGROLIFE LIMITED,INE052T01021,3376,0.88
Indian Hotels Co. Ltd,INE053A01029,79656,583.16
Indian Railway Finance Corporation,INE053F01010,1694374,2185.77
"V.I.P. Industries Ltd.,",INE054A01027,14750,62.15
Waterbase Limited,INE054C01015,20128,11.30
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8431,160.57
Cyient DLM Limited,INE055S01018,21568,92.52
IVALUE INFOSOLUTIONS LIMITED,INE056801025,465,1.16
Refex Industries Limited,INE056I01025,23059,66.23
Sanofi India Ltd,INE058A01010,832,37.79
"Cipla Ltd.,",INE059A01026,22290,328.68
La Opala RG Ltd.,INE059D01020,6015,14.53
Hindware Home Innovation Limited,INE05AN01011,3189,9.58
Ratnaveer Precision Engineering Limited,INE05CZ01011,335111,546.69
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,7620,11.64
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16387,154.09
"State Bank Of India,",INE062A01020,65859,699.75
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5716,74.20
Equitas Small Finance Bank Limited,INE063P01018,156943,104.27
TIMES GROUP,INE064A01026,532654,1777.20
Trident Ltd.,INE064C01022,1210233,350.33
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3511,3.54
Indegene Limited,INE065X01017,7839,44.44
Eicher Motors Ltd.,INE066A01021,2463,182.67
Hindustan Aeronautics Limited,INE066F01020,108681,4949.35
Wonderla Holidays Limited,INE066O01014,3016,19.23
Inox Wind Limited,INE066P01011,462515,659.28
CG Power and Industrial Solutions Limited,INE067A01029,56006,396.43
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26003,66.96
Gland Pharma Limited,INE068V01023,1718,32.06
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,2076,2.81
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2907,5.88
INDIQUBE SPACES LIMITED,INE06ST01018,957,2.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3553,5.00
Gem Aromatics Limited,INE06XZ01023,3606,6.22
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,28539,59.97
SHREE CEMENT,INE070A01015,377,102.97
Jai Corp Limited,INE070D01027,30303,46.35
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2766,43.58
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3861,37.84
Sona BLW Precision Forgings Limited,INE073K01018,41601,213.12
Praj Industries Ltd.,INE074A01025,134535,551.12
Paramount Communications Ltd.,INE074B01023,100338,48.32
WIPRO LTD.,INE075A01022,406903,943.09
G M BREWERIE,INE075D01018,5182,61.26
HealthCare Global Enterprises Limited,INE075I01017,1546,9.78
SIYAR SILK M,INE076B01028,4617,31.79
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,89386,215.16
Ambuja Cements Ltd.,INE079A01024,76198,424.52
Gateway Distriparks Limited,INE079J01017,72532,46.64
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,64825,230.86
Easy Trip Planners Limited,INE07O001026,1181058,156.86
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,11616,85.37
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,258133,180.58
IRM ENERGY LIMITED,INE07U701015,9077,29.42
HITACHI ENERGY INDIA LIMITED,INE07Y701011,966,205.61
LLOYDS ENTERPRISES LIMITED,INE080I01025,3098856,2382.98
TATA IORN AN,INE081A01020,439125,835.28
"Kopran Ltd.,",INE082A01010,5121,7.75
Morepen Laboratories Ltd.,INE083A01026,239711,123.37
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,313603,492.09
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1194,7.35
CHAMBAL FERT,INE085A01013,748841,3324.37
Thangamayil Jewellery Limited,INE085J01014,997,38.66
"Electrosteel Castings Ltd.,",INE086A01029,255289,245.13
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,766865,235.32
Paradeep Phosphates Limited,INE088F01024,526501,847.12
DR.REDDY'S L,INE089A01031,10232,129.50
Sterlite Technologies Limited.,INE089C01029,15974,21.31
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,16395,19.46
Krsnaa Diagnostics Limited,INE08LI01020,2273,16.09
M & B ENGINEERING LIMITED,INE08N601015,10600,41.18
SANSTAR LIMITED,INE08NE01025,6411,6.16
Samhi Hotels Limited,INE08U801020,63929,125.78
Greenpanel Industries Limited,INE08ZM01014,4413,12.07
Scoda Tubes Limited,INE090501011,14379,24.30
ICICI Bank Ltd.,INE090A01021,39601,553.62
Jai Balaji Industries Limited,INE091G01026,75264,63.04
TATA CHEMICA,INE092A01019,85258,661.31
INDIA NIPP E,INE092B01025,194,1.71
IDFC FIRST BANK LIMITED,INE092T01019,1228473,907.65
Hexaware Technologies Limited,INE093A01041,12954,81.43
OBEROI REALTY LIMITED,INE093I01010,3675,62.52
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,233883,145.48
HINDUSTAN PE,INE094A01015,74298,336.42
Kolte-Patil Developers Ltd,INE094I01018,3992,13.56
UTI Asset Management Company Limited,INE094J01016,8055,101.51
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34613,323.59
NBCC (India) Limited,INE095N01031,1005842,1047.82
NUCLEU SOF E,INE096B01018,440,4.67
Amrutanjan Health Care Limited,INE098F01031,201,1.50
Mishra Dhatu Nigam Limited,INE099Z01011,50312,193.16
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,1739,62.20
Indigo Paints Limited,INE09VQ01012,1451,16.60
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,4127,20.58
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,185387,132.37
Ceigall India Limited,INE0AG901020,5342,15.46
Hemisphere Properties India Limited,INE0AJG01018,55754,83.46
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,62,1.10
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1544,6.91
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2662,8.28
Go Fashion (India) Limited,INE0BJS01011,9299,47.26
Premier Energies Limited,INE0BS701011,44446,411.00
C.E. Info Systems Limited,INE0BV301023,5846,94.04
Aether Industries Limited,INE0BWX01014,6568,60.89
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4062,7.62
Jubilant Ingrevia Limited,INE0BY001018,11717,82.42
Oswal Pumps Limited,INE0BYP01024,54727,256.27
Urban Company Limited,INE0CAZ01013,32877,41.78
Mukka Proteins Limited,INE0CG401037,31542,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1302,22.73
Western Carriers (India) Limited,INE0CJF01024,33741,44.26
RateGain Travel Technologies Limited,INE0CLI01024,2122862,13025.66
Meghmani Organics Limited,INE0CT101020,571973,404.32
GMR Power and Urban Infra Limited,INE0CU601026,50124,60.39
Anthem Biosciences Limited,INE0CZ201020,8933,63.09
Sigachi Industries Limited,INE0D0K01022,274242,96.21
India Pesticides Limited,INE0D6701023,29721,59.86
Ksolves India Limited,INE0D6I01023,219,0.81
RailTel Corporation of India Limited,INE0DD101019,147802,566.69
PIRAMAL PHARMA LIMITED,INE0DK501011,281633,542.26
Fairchem Organics Limited,INE0DNW01011,1636,16.71
Nureca Limited,INE0DSF01015,561,1.60
INNOVA CAPTAB LIMITED,INE0DUT01020,768,6.79
Syrma SGS Technology Limited,INE0DYJ01015,85044,656.20
Wakefit Innovations Limited,INE0E7301029,840,1.74
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,48323,81.53
Network People Services Technologies Limited,INE0FFK01017,1349,24.53
Deep Industries Limited,INE0FHS01024,18521,80.64
Motisons Jewellers Limited,INE0FRK01020,347198,63.90
Motherson Sumi Wiring India Limited,INE0FS801015,409939,184.27
Markolines Pavement Technologies Limited,INE0FW001016,2500,4.13
EPACK Durable Limited,INE0G5901015,949855,3690.82
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3447,44.20
HP Adhesives Limited,INE0GSL01024,1348,0.64
ALL TIME PLASTICS LIMITED,INE0GV601021,279,0.74
Windlas Biotech Limited,INE0H5O01029,853,7.39
ArisInfra Solutions Limited,INE0H9P01028,50626,58.07
Fabtech Technologies Limited,INE0HF201011,2374,4.76
One Mobikwik Systems Limited,INE0HLU01028,54046,133.52
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,472744,814.81
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2723,8.06
Le Travenues Technology Limited,INE0HV901016,34583,85.48
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,30989,133.03
Capillary Technologies India Limited,INE0ILV01024,4233,24.01
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,16256,42.18
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,14521,386.87
Rashi Peripherals Limited,INE0J1F01024,5684,18.97
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,105405,972.77
Honasa Consumer Limited,INE0J5401028,22372,67.46
Jeena Sikho Lifecare Limited,INE0J5801029,9801,68.86
Venus Pipes & Tubes Limited,INE0JA001018,6097,82.48
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18686,133.91
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,14812,23.80
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1246,5.93
Harsha Engineers International Limited,INE0JUS01029,300603,1247.37
Garuda Construction and Engineering Limited,INE0JVO01026,10695,21.04
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,48480,247.82
Eureka Forbes Limited,INE0KCE01017,100426,522.78
Rhetan TMT Limited,INE0KKN01029,149934,38.93
DCX Systems Limited,INE0KL801015,104012,243.22
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,316,0.66
Bajel Projects Limited,INE0KQN01018,594,1.04
Gopal Snacks Limited,INE0L9R01028,10408,36.10
Avalon Technologies Limited,INE0LCL01028,6905,72.12
Ather Energy Limited,INE0LEZ01016,17547,127.02
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66704,152.50
Cello World Limited,INE0LMW01024,11656,66.71
IKIO Technologies Limited,INE0LOJ01019,4958,13.20
Physicswallah Limited,INE0LP301011,272183,314.25
Aarti Pharmalabs Limited,INE0LRU01027,9445,78.91
Quadrant Future Tek Limited,INE0LRY01011,26026,96.95
Ola Electric Mobility Limited,INE0LXG01040,1498851,519.59
REDTAPE Limited,INE0LXT01019,37980,52.99
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3932,5.39
J.G.Chemicals Limited,INE0MB501011,3486,14.68
REGAAL RESOURCES LIMITED,INE0MHO01029,1538,1.17
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9917,26.30
TRUALT BIOENERGY LIMITED,INE0MWH01014,4433,18.92
Udayshivakumar infra limited,INE0N0Y01013,3475,0.89
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1073,5.40
BLS E-Services Limited,INE0NLT01010,2868,4.85
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,627798,275.80
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,24591,859.12
Kross Limited,INE0O6601022,5696,12.51
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3057,7.46
Rossell Techsys Limited,INE0OJW01016,1973,14.92
NTPC GREEN ENERGY LIMITED,INE0ONG01011,489700,487.87
Deepak Builders and Engineers India Limited,INE0OPA01019,1359,1.60
EMS LIMITED,INE0OV601013,30251,146.41
Shipping Corporation of India Land and Assets Limited,INE0PB301013,28184,14.25
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1232,3.26
Orient Technologies Limited,INE0PPK01015,9334,33.41
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,50,0.04
Platinum Industries Limited,INE0PT501018,4224,12.10
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14706,125.42
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,206,3.25
International Gemmological Institute India Limited,INE0Q9301021,11825,42.36
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,20,0.12
Sudeep Pharma Limited,INE0QPI01025,919,6.07
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26070,41.32
Denta Water and Infra Solutions Limited,INE0R4L01018,5359,17.59
SRM CONTRACTORS LIMITED,INE0R6Z01013,319,1.54
PATEL RETAIL LIMITED,INE0R8B01010,1429,3.25
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10516,83.34
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2424,4.22
Stallion India Fluorochemicals Limited,INE0RYC01010,33,0.13
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,3603,1.86
Pace Digitek Limited,INE0S3G01027,43683,82.90
CRIZAC LIMITED,INE0S4R01014,26740,74.41
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11216,92.70
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10333,48.69
Glottis Limited,INE0TQE01026,4327,2.41
Solarworld Energy Solutions Limited,INE0TY101024,13022,30.87
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,904,8.44
Bluspring Enterprises Limited,INE0U4101014,23984,19.45
Digitide Solutions Limited,INE0U4701011,21816,39.99
BlackBuck Limited,INE0UIZ01018,4302,27.69
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,575,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13613,334.20
CARRARO INDIA LIMITED,INE0V7W01012,883,4.61
Sri Lotus Developers and Realty Limited,INE0V9Q01010,61924,111.43
Meesho Limited,INE0VDM01015,2445,3.77
Sagility Limited,INE0W2G01015,1160493,585.59
Laxmi Dental Limited,INE0WO601020,6595,16.47
Midwest Limited,INE0XAD01024,3110,42.98
Jain Resource Recycling Limited,INE0YD401026,46158,183.53
Atlanta Electricals Limited,INE0Z4F01028,910,7.88
ATUL LTD.,INE100A01010,640,46.11
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,40482,1447.14
Granules India Ltd.,INE101D01020,22478,130.80
Afcons Infrastructure Limited,INE101I01011,26355,98.42
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401782,3047.21
Godrej Consumer Products Ltd.,INE102D01028,3938,49.17
Allied Digital Services Limited,INE102I01027,6918,13.76
MANGALORE RE,INE103A01014,163020,307.58
SMC Global Securities Limited,INE103C01036,216,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,528,6.67
TVS Holdings Limited,INE105A01035,140,20.50
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,321296,315.20
TAMILNADU NE,INE107A01015,14615,24.29
Wanbury Limited,INE107F01022,1000,2.73
Awfis Space Solutions Limited,INE108V01019,12136,59.35
SHIPPING COR,INE109A01011,173418,444.23
ARMAN FIN,INE109C01017,612,9.53
Mindteck (India) Ltd,INE110B01017,1307,2.93
CONTAIN CORP,INE111A01025,84530,478.64
FINANC TECHN,INE111B01023,701,5.84
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3916,13.72
Metropolis Healthcare Limited,INE112L01020,1088,21.79
GUJ NARMADA,INE113A01013,52779,277.26
STEEL AUTHOR,INE114A01011,342630,519.32
Lic Housing Finance Ltd.,INE115A01026,98458,576.77
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,920,15.95
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,5232,301.40
BAJ HOLD INV,INE118A01012,1050,127.56
Nuvoco Vistas Corporation Limited,INE118D01016,18034,67.60
PARK MEDI WORLD LIMITED,INE119201023,25252,48.43
Balrampur Chini Mills Ltd.,INE119A01028,8830,45.92
Carborundum Universal Ltd.,INE120A01034,4504,42.49
CHOL INV FN,INE121A01024,10773,181.27
JSW Energy Limited,INE121E01018,67848,355.24
INDUS TOWERS LIMITED,INE121J01017,38420,163.89
Amagi Media Labs Limited,INE121R01077,179,0.76
"MMTC Ltd.,",INE123F01029,172937,118.20
SBI Life Insurance Company Limited,INE123W01016,1657,30.64
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,237083,207.01
Pashupati Cotspin Limited,INE124Y01010,50,0.47
"E.I.D. Parry (India) Ltd.,",INE126A01031,5636,56.04
APOLLO PIPES LIMITED,INE126J01016,3858,13.73
HDFC Asset Management Company Limited,INE127D01025,9728,273.77
Goodluck India Limited,INE127I01024,3667,41.78
K.P. Energy Limited,INE127T01021,34005,124.11
Eveready Industries India Ltd.,INE128A01029,19700,70.74
Five-Star Business Finance Ltd.,INE128S01021,34515,179.15
Archean Chemical Industries Limited,INE128X01021,4494,28.44
GAIL INDIA,INE129A01019,440775,771.44
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,35416,38.00
Fujiyama Power Systems Limited,INE12UR01024,752,1.60
Gujarat Mineral Development Corpora,INE131A01031,177533,907.34
Relaxo Footwears Ltd.,INE131B01039,14298,63.47
Aurionpro Solutions Ltd.,INE132H01018,6216,67.79
Akzo Nobel India Limited,INE133A01011,1731,55.55
TILAKNAG IND,INE133E01013,45299,212.36
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,367,0.37
Power Finance Corporation Ltd,INE134E01011,262695,1072.85
Cyient Limited,INE136B01020,20200,246.60
Neogen Chemicals Limited,INE136S01016,2879,39.95
Peninsula Land Limited,INE138A01028,1000,0.31
