SEBI REPORT For Trade date 10-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
JASH ENGINEERING LIMITED,INE039O01029,7038,35.42
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,3090,14.26
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4646,16.29
Brigade Hotel Ventures Limited,INE03NU01014,2314,1.93
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2337,22.02
Cohance Lifesciences Limited,INE03QK01018,13680,79.70
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,191508,1860.37
Mayur Uniquoters ltd.,INE040D01038,3430,19.86
SUZLON ENERGY LTD.,INE040H01021,7482678,4248.49
"Dhampur Sugar Mills Ltd.,",INE041A01016,44738,63.95
Escorts Kubota Limited,INE042A01014,3855,143.65
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,1998,19.82
Sun Pharmaceutical Industries Ltd.,INE044A01036,24444,411.46
Paras Defence and Space Technologies Limited,INE045601023,36763,260.62
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,9309,77.94
Fineotex Chemical Limited,INE045J01034,131618,37.75
Reliance Industrial Infrastructure,INE046A01015,5819,53.51
Muthoot Microfin Limited,INE046W01019,5375,9.40
GRASIM INDUS,INE047A01021,3122,88.76
JAGSONPAL PH,INE048B01035,4255,10.33
Navin Fluorent International Ltd,INE048G01026,5816,376.57
"Himatsingka Seide Ltd.,",INE049A01027,78873,102.67
Wockhardt Ltd,INE049B01025,77462,1108.59
SBC EXPORTS LIMITED,INE04AK01028,470237,118.98
KPIT Technologies Ltd,INE04I401011,36086,423.81
ETHOS LIMITED,INE04TZ01018,519,14.72
Seshaasai Technologies Limited,INE04VU01023,1426,4.36
Prakash Pipes Limited,INE050001010,3932,16.92
Elin Electronics Limited,INE050401020,1305,2.81
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3700,68.64
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6789,93.35
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1420,4.38
Camlin Fine Sciences Ltd,INE052I01032,10754,17.95
BEST AGROLIFE LIMITED,INE052T01021,3766,1.00
Indian Hotels Co. Ltd,INE053A01029,78450,574.97
Indian Railway Finance Corporation,INE053F01010,1849716,2438.84
"V.I.P. Industries Ltd.,",INE054A01027,15122,65.64
Waterbase Limited,INE054C01015,25999,13.68
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8211,157.41
Cyient DLM Limited,INE055S01018,28973,132.80
IVALUE INFOSOLUTIONS LIMITED,INE056801025,186,0.52
Refex Industries Limited,INE056I01025,24939,71.05
Sanofi India Ltd,INE058A01010,810,37.48
"Cipla Ltd.,",INE059A01026,22367,330.08
La Opala RG Ltd.,INE059D01020,5616,13.82
Hindware Home Innovation Limited,INE05AN01011,3051,9.24
Ratnaveer Precision Engineering Limited,INE05CZ01011,10750,17.12
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,8209,12.52
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,14839,138.53
"State Bank Of India,",INE062A01020,62635,638.20
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5414,71.03
Equitas Small Finance Bank Limited,INE063P01018,149484,98.91
TIMES GROUP,INE064A01026,524689,1750.55
Trident Ltd.,INE064C01022,1143480,333.89
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,7984,45.30
Eicher Motors Ltd.,INE066A01021,2665,187.03
Hindustan Aeronautics Limited,INE066F01020,109757,5022.69
Wonderla Holidays Limited,INE066O01014,2840,18.39
Inox Wind Limited,INE066P01011,414345,617.54
CG Power and Industrial Solutions Limited,INE067A01029,68686,479.30
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26018,67.01
Gland Pharma Limited,INE068V01023,2268,43.19
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4342,5.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3350,7.34
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3956,5.53
Gem Aromatics Limited,INE06XZ01023,4249,7.46
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,31381,66.79
SHREE CEMENT,INE070A01015,491,133.26
Jai Corp Limited,INE070D01027,29595,46.04
INSECTCID,INE070I01018,100,0.82
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2707,43.23
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,4267,41.23
Sona BLW Precision Forgings Limited,INE073K01018,46913,240.31
Praj Industries Ltd.,INE074A01025,172665,683.32
Paramount Communications Ltd.,INE074B01023,102933,49.54
WIPRO LTD.,INE075A01022,229438,568.68
G M BREWERIE,INE075D01018,3973,48.42
HealthCare Global Enterprises Limited,INE075I01017,1484,9.44
SIYAR SILK M,INE076B01028,4828,33.48
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,413,1.50
Vikram Solar Limited,INE078V01014,59573,154.22
Ambuja Cements Ltd.,INE079A01024,71869,403.85
Gateway Distriparks Limited,INE079J01017,67221,43.82
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,61924,234.18
Easy Trip Planners Limited,INE07O001026,1441131,180.45
NDR Auto Components Limited,INE07OG01012,415,3.94
Supriya Lifescience Limited,INE07RO01027,12176,89.93
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,232187,164.08
IRM ENERGY LIMITED,INE07U701015,10086,32.05
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1422,290.01
LLOYDS ENTERPRISES LIMITED,INE080I01025,3087009,2376.45
TATA IORN AN,INE081A01020,366887,668.31
"Kopran Ltd.,",INE082A01010,2330,3.85
Morepen Laboratories Ltd.,INE083A01026,232758,120.66
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,257910,394.88
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1089,6.76
CHAMBAL FERT,INE085A01013,703870,3118.27
Thangamayil Jewellery Limited,INE085J01014,813,31.87
"Electrosteel Castings Ltd.,",INE086A01029,239155,234.86
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,919453,298.04
Paradeep Phosphates Limited,INE088F01024,448815,757.94
DR.REDDY'S L,INE089A01031,11615,146.67
Sterlite Technologies Limited.,INE089C01029,58749,84.55
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,18592,21.99
Krsnaa Diagnostics Limited,INE08LI01020,690,5.51
M & B ENGINEERING LIMITED,INE08N601015,9269,36.74
SANSTAR LIMITED,INE08NE01025,6111,5.91
Samhi Hotels Limited,INE08U801020,58066,116.27
Greenpanel Industries Limited,INE08ZM01014,4682,12.71
Scoda Tubes Limited,INE090501011,14528,24.65
ICICI Bank Ltd.,INE090A01021,31621,441.02
Jai Balaji Industries Limited,INE091G01026,97695,80.37
TATA CHEMICA,INE092A01019,84405,658.11
INDIA NIPP E,INE092B01025,186,1.56
IDFC FIRST BANK LIMITED,INE092T01019,707153,551.96
Hexaware Technologies Limited,INE093A01041,10385,69.01
OBEROI REALTY LIMITED,INE093I01010,3506,60.45
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,209099,132.07
HINDUSTAN PE,INE094A01015,79072,364.57
Kolte-Patil Developers Ltd,INE094I01018,3992,13.58
UTI Asset Management Company Limited,INE094J01016,8044,101.83
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33308,310.37
NBCC (India) Limited,INE095N01031,659341,714.35
NUCLEU SOF E,INE096B01018,582,6.41
Amrutanjan Health Care Limited,INE098F01031,581,3.83
Mishra Dhatu Nigam Limited,INE099Z01011,51370,197.27
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2243,79.57
Indigo Paints Limited,INE09VQ01012,1228,14.42
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,4266,20.75
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,196451,151.42
Ceigall India Limited,INE0AG901020,5667,16.42
Hemisphere Properties India Limited,INE0AJG01018,53536,80.67
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,468,7.81
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1537,6.92
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2842,8.81
Go Fashion (India) Limited,INE0BJS01011,9752,52.96
Premier Energies Limited,INE0BS701011,721538,7303.84
C.E. Info Systems Limited,INE0BV301023,4733,81.52
Aether Industries Limited,INE0BWX01014,5517,50.83
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4871,9.06
Jubilant Ingrevia Limited,INE0BY001018,9841,71.80
Oswal Pumps Limited,INE0BYP01024,34906,189.43
Urban Company Limited,INE0CAZ01013,31611,41.15
Mukka Proteins Limited,INE0CG401037,31042,11.92
Knowledge Marine & Engineering Works Limited,INE0CJD01029,721,12.96
Western Carriers (India) Limited,INE0CJF01024,32628,42.93
RateGain Travel Technologies Limited,INE0CLI01024,2122072,13021.61
Meghmani Organics Limited,INE0CT101020,529951,383.29
GMR Power and Urban Infra Limited,INE0CU601026,54434,65.39
Anthem Biosciences Limited,INE0CZ201020,8391,59.19
Sigachi Industries Limited,INE0D0K01022,319208,109.23
India Pesticides Limited,INE0D6701023,31148,62.92
Ksolves India Limited,INE0D6I01023,294,1.04
RailTel Corporation of India Limited,INE0DD101019,144807,558.80
PIRAMAL PHARMA LIMITED,INE0DK501011,269735,527.91
Fairchem Organics Limited,INE0DNW01011,1643,16.77
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,767,6.78
Syrma SGS Technology Limited,INE0DYJ01015,83634,636.34
Wakefit Innovations Limited,INE0E7301029,4500,9.01
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,39900,67.97
Network People Services Technologies Limited,INE0FFK01017,1131,21.94
Deep Industries Limited,INE0FHS01024,13259,60.32
Motisons Jewellers Limited,INE0FRK01020,354887,65.07
Motherson Sumi Wiring India Limited,INE0FS801015,319885,144.60
Markolines Pavement Technologies Limited,INE0FW001016,2800,4.61
EPACK Durable Limited,INE0G5901015,947380,3684.57
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3364,43.42
HP Adhesives Limited,INE0GSL01024,1027,0.53
ALL TIME PLASTICS LIMITED,INE0GV601021,229,0.62
Windlas Biotech Limited,INE0H5O01029,741,6.51
ArisInfra Solutions Limited,INE0H9P01028,22499,26.33
Fabtech Technologies Limited,INE0HF201011,3815,7.63
One Mobikwik Systems Limited,INE0HLU01028,52127,129.92
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,426243,719.21
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2360,7.05
Le Travenues Technology Limited,INE0HV901016,30288,78.14
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,18647,85.80
Capillary Technologies India Limited,INE0ILV01024,2024,12.51
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,17940,46.13
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,20553,547.73
Rashi Peripherals Limited,INE0J1F01024,5744,19.15
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,103625,957.72
Honasa Consumer Limited,INE0J5401028,14613,42.65
Jeena Sikho Lifecare Limited,INE0J5801029,13274,93.56
Venus Pipes & Tubes Limited,INE0JA001018,6467,87.44
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20626,146.30
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,22635,37.18
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300621,1247.44
Garuda Construction and Engineering Limited,INE0JVO01026,13367,25.88
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,45849,238.56
Eureka Forbes Limited,INE0KCE01017,99995,520.63
Signpost India Limited,INE0KGZ01021,154,0.32
Rhetan TMT Limited,INE0KKN01029,22683,5.87
DCX Systems Limited,INE0KL801015,105996,247.44
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,555,0.97
Gopal Snacks Limited,INE0L9R01028,16109,55.07
Avalon Technologies Limited,INE0LCL01028,4510,46.99
Ather Energy Limited,INE0LEZ01016,8251,57.12
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63807,149.78
Cello World Limited,INE0LMW01024,7722,48.76
IKIO Technologies Limited,INE0LOJ01019,4614,12.68
Physicswallah Limited,INE0LP301011,193995,238.82
Aarti Pharmalabs Limited,INE0LRU01027,8246,71.58
Quadrant Future Tek Limited,INE0LRY01011,26121,96.89
Ola Electric Mobility Limited,INE0LXG01040,1363903,494.58
REDTAPE Limited,INE0LXT01019,37539,52.63
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7188,11.42
J.G.Chemicals Limited,INE0MB501011,4492,19.56
REGAAL RESOURCES LIMITED,INE0MHO01029,1606,1.21
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,11806,32.36
TRUALT BIOENERGY LIMITED,INE0MWH01014,4172,17.32
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,155,0.66
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1274,6.34
BLS E-Services Limited,INE0NLT01010,1257,2.15
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,614217,270.67
R K Swamy Limited,INE0NQ801033,35,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25069,854.84
Kross Limited,INE0O6601022,10169,21.75
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3679,9.57
Rossell Techsys Limited,INE0OJW01016,1926,14.57
NTPC GREEN ENERGY LIMITED,INE0ONG01011,499381,497.63
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,1.61
EMS LIMITED,INE0OV601013,29462,145.26
Shipping Corporation of India Land and Assets Limited,INE0PB301013,32282,16.21
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,6420,24.13
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4391,12.59
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15575,127.05
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,259,3.99
International Gemmological Institute India Limited,INE0Q9301021,14620,52.66
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,168,1.06
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25673,40.84
Denta Water and Infra Solutions Limited,INE0R4L01018,5128,17.39
SRM CONTRACTORS LIMITED,INE0R6Z01013,317,1.54
PATEL RETAIL LIMITED,INE0R8B01010,1908,4.20
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10565,83.78
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2474,4.28
Stallion India Fluorochemicals Limited,INE0RYC01010,33,0.13
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7073,3.35
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,0,0.00
Pace Digitek Limited,INE0S3G01027,20910,40.91
CRIZAC LIMITED,INE0S4R01014,29459,82.16
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,13035,106.76
VMS TMT LIMITED,INE0SJA01013,521,0.26
MAMATA MACHINERY LIMITED,INE0TO701015,11215,52.69
Glottis Limited,INE0TQE01026,6329,3.47
Solarworld Energy Solutions Limited,INE0TY101024,10321,25.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1013,9.57
Bluspring Enterprises Limited,INE0U4101014,24019,19.48
Digitide Solutions Limited,INE0U4701011,20553,38.63
BlackBuck Limited,INE0UIZ01018,5819,37.38
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,775,0.84
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14498,355.33
CARRARO INDIA LIMITED,INE0V7W01012,788,4.09
Sri Lotus Developers and Realty Limited,INE0V9Q01010,70317,124.39
Meesho Limited,INE0VDM01015,2424,3.72
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1134287,581.02
Laxmi Dental Limited,INE0WO601020,4802,13.18
Midwest Limited,INE0XAD01024,3107,45.55
ANLON HEALTHCARE LIMITED,INE0Y8W01017,80,0.10
Jain Resource Recycling Limited,INE0YD401026,30803,126.25
Atlanta Electricals Limited,INE0Z4F01028,608,5.14
ATUL LTD.,INE100A01010,843,58.75
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,22842,817.66
Granules India Ltd.,INE101D01020,27545,160.37
Afcons Infrastructure Limited,INE101I01011,27054,101.57
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401385,3044.27
Godrej Consumer Products Ltd.,INE102D01028,4254,52.84
Allied Digital Services Limited,INE102I01027,7018,13.96
MANGALORE RE,INE103A01014,145653,256.80
SMC Global Securities Limited,INE103C01036,150314,133.31
TRAVEL FOOD SERVICES LIMITED,INE103V01028,102,1.26
TVS Holdings Limited,INE105A01035,199,29.21
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,304259,300.59
TAMILNADU NE,INE107A01015,14303,23.86
Wanbury Limited,INE107F01022,10,0.03
Awfis Space Solutions Limited,INE108V01019,9420,52.24
SHIPPING COR,INE109A01011,175267,439.73
ARMAN FIN,INE109C01017,462,6.97
Mindteck (India) Ltd,INE110B01017,1049,2.36
CONTAIN CORP,INE111A01025,86273,492.29
FINANC TECHN,INE111B01023,677,5.67
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3361,11.93
Metropolis Healthcare Limited,INE112L01020,1079,21.62
GUJ NARMADA,INE113A01013,62286,324.27
STEEL AUTHOR,INE114A01011,373412,552.60
Lic Housing Finance Ltd.,INE115A01026,95528,562.09
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,765,13.41
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,5449,305.80
BAJ HOLD INV,INE118A01012,2116,247.52
Nuvoco Vistas Corporation Limited,INE118D01016,14709,55.77
PARK MEDI WORLD LIMITED,INE119201023,39168,63.87
Balrampur Chini Mills Ltd.,INE119A01028,13064,65.57
Carborundum Universal Ltd.,INE120A01034,4784,44.53
CHOL INV FN,INE121A01024,9817,165.10
JSW Energy Limited,INE121E01018,76145,397.25
INDUS TOWERS LIMITED,INE121J01017,48556,206.76
Amagi Media Labs Limited,INE121R01077,2000,7.64
"MMTC Ltd.,",INE123F01029,162082,111.79
SBI Life Insurance Company Limited,INE123W01016,1413,25.29
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,234206,205.74
"E.I.D. Parry (India) Ltd.,",INE126A01031,4911,49.46
APOLLO PIPES LIMITED,INE126J01016,2462,9.04
HDFC Asset Management Company Limited,INE127D01025,11602,323.41
Goodluck India Limited,INE127I01024,5868,69.31
K.P. Energy Limited,INE127T01021,33458,123.69
Eveready Industries India Ltd.,INE128A01029,19720,70.81
Five-Star Business Finance Ltd.,INE128S01021,31341,163.22
Archean Chemical Industries Limited,INE128X01021,4695,29.78
GAIL INDIA,INE129A01019,539986,936.92
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49909,52.89
Fujiyama Power Systems Limited,INE12UR01024,657,1.39
Gujarat Mineral Development Corpora,INE131A01031,161749,823.57
Relaxo Footwears Ltd.,INE131B01039,14541,64.74
Aurionpro Solutions Ltd.,INE132H01018,4965,55.70
Akzo Nobel India Limited,INE133A01011,1759,56.37
TILAKNAG IND,INE133E01013,43533,204.95
