SEBI REPORT For Trade date 11-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Mayur Uniquoters ltd.,INE040D01038,2993,17.40
SUZLON ENERGY LTD.,INE040H01021,6560410,3527.94
"Dhampur Sugar Mills Ltd.,",INE041A01016,43587,62.25
Escorts Kubota Limited,INE042A01014,4149,152.45
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2111,21.12
Sun Pharmaceutical Industries Ltd.,INE044A01036,9479,154.71
Paras Defence and Space Technologies Limited,INE045601023,31150,223.30
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8705,71.95
Fineotex Chemical Limited,INE045J01034,108631,31.82
Reliance Industrial Infrastructure,INE046A01015,5440,48.75
Muthoot Microfin Limited,INE046W01019,5611,9.41
GRASIM INDUS,INE047A01021,3509,99.96
JAGSONPAL PH,INE048B01035,3662,8.94
Navin Fluorent International Ltd,INE048G01026,4122,266.83
"Himatsingka Seide Ltd.,",INE049A01027,63596,81.22
Wockhardt Ltd,INE049B01025,76543,1091.67
SBC EXPORTS LIMITED,INE04AK01028,556224,146.67
KPIT Technologies Ltd,INE04I401011,48871,484.17
ETHOS LIMITED,INE04TZ01018,598,16.44
Seshaasai Technologies Limited,INE04VU01023,1314,3.99
Prakash Pipes Limited,INE050001010,4605,18.21
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3432,62.28
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,7133,94.21
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11478,18.95
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,76042,553.54
Indian Railway Finance Corporation,INE053F01010,1684014,2085.58
"V.I.P. Industries Ltd.,",INE054A01027,11997,50.13
Waterbase Limited,INE054C01015,17393,9.76
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8479,158.57
Cyient DLM Limited,INE055S01018,18112,78.42
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22060,62.03
Sanofi India Ltd,INE058A01010,887,39.73
"Cipla Ltd.,",INE059A01026,20081,296.42
La Opala RG Ltd.,INE059D01020,4125,9.57
Hindware Home Innovation Limited,INE05AN01011,2900,8.91
Ratnaveer Precision Engineering Limited,INE05CZ01011,339483,552.87
Indogulf Cropsciences Limited,INE05J901018,119,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,49227,16.55
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,8410,12.74
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21551,204.51
"State Bank Of India,",INE062A01020,104445,1149.47
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,6195,77.98
Equitas Small Finance Bank Limited,INE063P01018,148339,96.76
TIMES GROUP,INE064A01026,643667,2098.40
Trident Ltd.,INE064C01022,1151187,328.58
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2511,2.57
Indegene Limited,INE065X01017,7930,44.77
Eicher Motors Ltd.,INE066A01021,3347,252.48
Hindustan Aeronautics Limited,INE066F01020,106441,4799.96
Wonderla Holidays Limited,INE066O01014,2780,18.00
Inox Wind Limited,INE066P01011,431557,584.64
CG Power and Industrial Solutions Limited,INE067A01029,50846,361.91
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,1781,32.37
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2582,4.87
INDIQUBE SPACES LIMITED,INE06ST01018,1866,3.62
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2944,4.02
Gem Aromatics Limited,INE06XZ01023,2572,4.45
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,8247,17.31
SHREE CEMENT,INE070A01015,311,84.14
Jai Corp Limited,INE070D01027,31923,46.58
INSECTCID,INE070I01018,100,0.82
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2539,40.00
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3434,33.54
Sona BLW Precision Forgings Limited,INE073K01018,29825,153.64
Praj Industries Ltd.,INE074A01025,140024,552.62
Paramount Communications Ltd.,INE074B01023,91462,44.61
WIPRO LTD.,INE075A01022,375694,861.98
G M BREWERIE,INE075D01018,4154,50.12
HealthCare Global Enterprises Limited,INE075I01017,1278,8.44
SIYAR SILK M,INE076B01028,2973,19.45
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,92538,217.44
Ambuja Cements Ltd.,INE079A01024,65457,362.20
Gateway Distriparks Limited,INE079J01017,64322,41.30
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59594,211.80
Easy Trip Planners Limited,INE07O001026,1143700,150.74
NDR Auto Components Limited,INE07OG01012,385,3.68
Supriya Lifescience Limited,INE07RO01027,9608,71.57
Restaurant Brands Asia Limited,INE07T201019,276321,191.45
IRM ENERGY LIMITED,INE07U701015,10331,32.04
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1437,342.85
LLOYDS ENTERPRISES LIMITED,INE080I01025,3110469,2386.68
TATA IORN AN,INE081A01020,422195,789.77
"Kopran Ltd.,",INE082A01010,6315,9.32
Morepen Laboratories Ltd.,INE083A01026,280229,141.06
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,343479,544.23
Amanta Healthcare Limited,INE084K01015,29,0.04
WeWork India Management Limited,INE085001019,1406,8.03
CHAMBAL FERT,INE085A01013,736817,3264.75
Thangamayil Jewellery Limited,INE085J01014,1488,56.11
"Electrosteel Castings Ltd.,",INE086A01029,266772,250.41
Shree Renuka Sugars Ltd.,INE087H01022,672168,205.78
Paradeep Phosphates Limited,INE088F01024,474828,739.14
DR.REDDY'S L,INE089A01031,6744,84.73
Sterlite Technologies Limited.,INE089C01029,522268,987.82
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23967,27.56
Krsnaa Diagnostics Limited,INE08LI01020,2394,16.74
M & B ENGINEERING LIMITED,INE08N601015,9410,36.48
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,57579,113.66
Greenpanel Industries Limited,INE08ZM01014,5108,12.63
Scoda Tubes Limited,INE090501011,15138,25.27
ICICI Bank Ltd.,INE090A01021,60851,832.53
Jai Balaji Industries Limited,INE091G01026,80778,64.83
TATA CHEMICA,INE092A01019,82436,637.37
INDIA NIPP E,INE092B01025,309,2.57
IDFC FIRST BANK LIMITED,INE092T01019,1365327,992.99
Hexaware Technologies Limited,INE093A01041,17511,100.23
OBEROI REALTY LIMITED,INE093I01010,3559,59.81
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,242026,148.58
HINDUSTAN PE,INE094A01015,79733,348.66
Kolte-Patil Developers Ltd,INE094I01018,93977,314.84
UTI Asset Management Company Limited,INE094J01016,8163,100.76
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,30286,284.16
NBCC (India) Limited,INE095N01031,988761,1013.63
NUCLEU SOF E,INE096B01018,443,4.51
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,51483,194.95
Aarti Surfactants Limited,INE09EO01013,71,0.28
Gujarat Fluorochemicals Limited,INE09N301011,1327,47.05
Indigo Paints Limited,INE09VQ01012,1484,16.49
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3333,16.38
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,215749,141.40
Ceigall India Limited,INE0AG901020,4239,12.36
Hemisphere Properties India Limited,INE0AJG01018,56411,83.71
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,243,3.92
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1363,3.93
Go Fashion (India) Limited,INE0BJS01011,9033,44.96
Premier Energies Limited,INE0BS701011,45946,411.08
C.E. Info Systems Limited,INE0BV301023,7139,103.59
Aether Industries Limited,INE0BWX01014,4270,37.52
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2047,3.74
Jubilant Ingrevia Limited,INE0BY001018,12501,85.74
Oswal Pumps Limited,INE0BYP01024,62502,268.54
Urban Company Limited,INE0CAZ01013,30669,37.70
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1150,20.18
Western Carriers (India) Limited,INE0CJF01024,29826,39.05
RateGain Travel Technologies Limited,INE0CLI01024,2120634,13012.81
Meghmani Organics Limited,INE0CT101020,554727,386.22
GMR Power and Urban Infra Limited,INE0CU601026,43680,52.86
Anthem Biosciences Limited,INE0CZ201020,7778,52.59
Sigachi Industries Limited,INE0D0K01022,251456,89.82
India Pesticides Limited,INE0D6701023,25136,50.74
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,154711,575.24
PIRAMAL PHARMA LIMITED,INE0DK501011,276609,528.28
Fairchem Organics Limited,INE0DNW01011,1636,16.71
INNOVA CAPTAB LIMITED,INE0DUT01020,759,6.72
Syrma SGS Technology Limited,INE0DYJ01015,89482,688.37
Wakefit Innovations Limited,INE0E7301029,1254,2.41
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,83460,131.20
Network People Services Technologies Limited,INE0FFK01017,1606,27.22
Deep Industries Limited,INE0FHS01024,19162,82.37
Motisons Jewellers Limited,INE0FRK01020,193133,38.77
Motherson Sumi Wiring India Limited,INE0FS801015,323483,144.28
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,952829,3696.44
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3094,39.21
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,796,6.81
ArisInfra Solutions Limited,INE0H9P01028,45163,52.42
Fabtech Technologies Limited,INE0HF201011,2038,4.19
One Mobikwik Systems Limited,INE0HLU01028,63812,151.48
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,560691,937.29
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2301,6.74
Le Travenues Technology Limited,INE0HV901016,23597,58.96
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33252,135.17
Capillary Technologies India Limited,INE0ILV01024,2251,13.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,21800,53.57
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15908,478.02
Rashi Peripherals Limited,INE0J1F01024,5690,18.99
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,91434,849.66
Honasa Consumer Limited,INE0J5401028,17650,52.78
Jeena Sikho Lifecare Limited,INE0J5801029,10232,70.84
Venus Pipes & Tubes Limited,INE0JA001018,5630,75.19
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,17504,125.51
Sanathan Textiles Limited,INE0JPD01013,328,1.42
YATRA ONLINE LIMITED,INE0JR601024,22967,32.85
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300553,1247.14
Garuda Construction and Engineering Limited,INE0JVO01026,11481,21.97
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54737,272.51
Eureka Forbes Limited,INE0KCE01017,100204,521.56
Rhetan TMT Limited,INE0KKN01029,292009,75.93
DCX Systems Limited,INE0KL801015,97364,225.59
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2114,3.32
Gopal Snacks Limited,INE0L9R01028,11208,38.33
Avalon Technologies Limited,INE0LCL01028,6026,62.25
Ather Energy Limited,INE0LEZ01016,17990,129.82
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,72423,155.68
Cello World Limited,INE0LMW01024,11751,66.68
IKIO Technologies Limited,INE0LOJ01019,4484,12.24
Physicswallah Limited,INE0LP301011,246290,275.04
Aarti Pharmalabs Limited,INE0LRU01027,8771,73.94
Quadrant Future Tek Limited,INE0LRY01011,23029,83.34
Ola Electric Mobility Limited,INE0LXG01040,1500731,504.04
REDTAPE Limited,INE0LXT01019,31644,44.61
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3641,4.98
J.G.Chemicals Limited,INE0MB501011,3231,13.64
REGAAL RESOURCES LIMITED,INE0MHO01029,5170,3.68
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,8508,20.68
TRUALT BIOENERGY LIMITED,INE0MWH01014,1913,8.06
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1499,7.06
BLS E-Services Limited,INE0NLT01010,3420,5.57
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,500839,220.75
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,29150,1011.78
Kross Limited,INE0O6601022,4621,10.06
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3083,7.52
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,450461,447.89
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,26563,127.35
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27837,14.08
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1216,3.22
Orient Technologies Limited,INE0PPK01015,11296,38.61
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4134,11.81
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15755,146.49
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,237,3.61
International Gemmological Institute India Limited,INE0Q9301021,7474,26.92
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4770,28.69
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25965,40.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3586,11.46
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1335,3.07
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9634,76.95
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3033,4.87
Stallion India Fluorochemicals Limited,INE0RYC01010,221,0.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5292,2.31
Pace Digitek Limited,INE0S3G01027,85735,152.05
CRIZAC LIMITED,INE0S4R01014,17914,49.86
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11551,96.26
VMS TMT LIMITED,INE0SJA01013,17,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10371,48.41
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8102,18.45
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,885,8.27
Bluspring Enterprises Limited,INE0U4101014,19991,16.11
Digitide Solutions Limited,INE0U4701011,18132,28.99
BlackBuck Limited,INE0UIZ01018,4310,27.70
Sanofi Consumer Healthcare India Limited,INE0UOS01011,664,31.11
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200064,216.67
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14796,356.70
CARRARO INDIA LIMITED,INE0V7W01012,1080,5.56
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60450,105.37
Meesho Limited,INE0VDM01015,2580,3.85
Sagility Limited,INE0W2G01015,1181899,570.18
Laxmi Dental Limited,INE0WO601020,6459,15.88
Midwest Limited,INE0XAD01024,5604,74.09
ANLON HEALTHCARE LIMITED,INE0Y8W01017,0,0.00
Jain Resource Recycling Limited,INE0YD401026,10908,45.24
Atlanta Electricals Limited,INE0Z4F01028,1508,14.36
ATUL LTD.,INE100A01010,530,39.21
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,39129,1368.57
Granules India Ltd.,INE101D01020,31085,181.02
Afcons Infrastructure Limited,INE101I01011,27606,99.43
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,410523,3108.20
Godrej Consumer Products Ltd.,INE102D01028,3866,48.13
Allied Digital Services Limited,INE102I01027,6471,12.82
MANGALORE RE,INE103A01014,141665,273.11
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,324,4.03
TVS Holdings Limited,INE105A01035,81,11.90
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,288904,281.44
TAMILNADU NE,INE107A01015,13052,22.07
Awfis Space Solutions Limited,INE108V01019,14512,64.07
SHIPPING COR,INE109A01011,167992,429.85
ARMAN FIN,INE109C01017,1064,16.40
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,81206,456.24
FINANC TECHN,INE111B01023,611,5.03
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,4278,14.61
Metropolis Healthcare Limited,INE112L01020,1001,19.99
GUJ NARMADA,INE113A01013,47004,245.64
STEEL AUTHOR,INE114A01011,286355,432.35
Lic Housing Finance Ltd.,INE115A01026,94485,552.04
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,822,13.26
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,4214,249.81
BAJ HOLD INV,INE118A01012,1355,157.91
Nuvoco Vistas Corporation Limited,INE118D01016,16978,62.10
PARK MEDI WORLD LIMITED,INE119201023,70583,140.08
Balrampur Chini Mills Ltd.,INE119A01028,3934,21.10
Carborundum Universal Ltd.,INE120A01034,3799,34.27
CHOL INV FN,INE121A01024,11082,185.73
JSW Energy Limited,INE121E01018,61251,322.02
INDUS TOWERS LIMITED,INE121J01017,37860,163.65
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,156658,104.98
SBI Life Insurance Company Limited,INE123W01016,1657,30.67
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,221217,189.21
"E.I.D. Parry (India) Ltd.,",INE126A01031,9449,87.63
APOLLO PIPES LIMITED,INE126J01016,6333,25.44
HDFC Asset Management Company Limited,INE127D01025,11487,317.82
Goodluck India Limited,INE127I01024,9035,100.11
K.P. Energy Limited,INE127T01021,34743,123.40
Eveready Industries India Ltd.,INE128A01029,19744,70.88
Five-Star Business Finance Ltd.,INE128S01021,33325,166.39
Archean Chemical Industries Limited,INE128X01021,4365,26.93
GAIL INDIA,INE129A01019,432449,745.34
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,30864,33.29
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,612,0.70
Fujiyama Power Systems Limited,INE12UR01024,642,1.34
Gujarat Mineral Development Corpora,INE131A01031,155782,780.52
Relaxo Footwears Ltd.,INE131B01039,14671,62.72
Aurionpro Solutions Ltd.,INE132H01018,6127,63.75
Akzo Nobel India Limited,INE133A01011,1669,53.22
TILAKNAG IND,INE133E01013,39043,182.53
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,867,0.80
Power Finance Corporation Ltd,INE134E01011,214265,876.90
Cyient Limited,INE136B01020,22000,258.51
Neogen Chemicals Limited,INE136S01016,3523,49.22
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
