SEBI REPORT For Trade date 24-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Ather Energy Limited,INE0LEZ01016,11143,76.61
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67942,177.47
Cello World Limited,INE0LMW01024,12694,77.69
IKIO Technologies Limited,INE0LOJ01019,5010,14.25
Aarti Pharmalabs Limited,INE0LRU01027,9636,86.80
Quadrant Future Tek Limited,INE0LRY01011,22204,98.68
Ola Electric Mobility Limited,INE0LXG01040,106648,66.63
REDTAPE Limited,INE0LXT01019,30400,44.39
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11403,20.52
J.G.Chemicals Limited,INE0MB501011,8516,38.49
REGAAL RESOURCES LIMITED,INE0MHO01029,605,0.53
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1675,9.00
BLS E-Services Limited,INE0NLT01010,776,1.41
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,576122,255.25
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,12616,476.20
Transindia Real Estate Limited,INE0O3901029,0,0.00
Kross Limited,INE0O6601022,31659,64.31
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,271,0.88
Rossell Techsys Limited,INE0OJW01016,2429,18.09
NTPC GREEN ENERGY LIMITED,INE0ONG01011,420533,441.72
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,23388,140.86
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,39605,21.06
RBZ Jewellers Limited,INE0PEQ01016,0,0.00
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,111,0.52
Orient Technologies Limited,INE0PPK01015,6537,27.80
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.36
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,6255,18.36
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24019,200.68
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2280,38.95
International Gemmological Institute India Limited,INE0Q9301021,15443,60.61
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35073,63.38
Denta Water and Infra Solutions Limited,INE0R4L01018,2453,10.70
SRM CONTRACTORS LIMITED,INE0R6Z01013,1726,9.26
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3556,23.44
Gala Precision Engineering Limited,INE0RE001014,267,2.42
Tolins Tyres Limited,INE0RWQ01014,914,1.68
Stallion India Fluorochemicals Limited,INE0RYC01010,10237,34.82
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8086,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,278,0.49
CRIZAC LIMITED,INE0S4R01014,14005,47.09
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3941,34.72
MAMATA MACHINERY LIMITED,INE0TO701015,20148,97.08
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,788,8.12
Bluspring Enterprises Limited,INE0U4101014,24080,19.77
Digitide Solutions Limited,INE0U4701011,22484,47.69
BlackBuck Limited,INE0UIZ01018,6175,41.63
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19939,505.31
CARRARO INDIA LIMITED,INE0V7W01012,1365,6.63
Sri Lotus Developers and Realty Limited,INE0V9Q01010,84708,163.62
Sagility Limited,INE0W2G01015,477482,218.80
Laxmi Dental Limited,INE0WO601020,7971,27.71
ATUL LTD.,INE100A01010,2224,147.00
Mahindra & Mahindra Ltd.,INE101A01026,19749,690.43
Granules India Ltd.,INE101D01020,384455,1966.60
Afcons Infrastructure Limited,INE101I01011,14005,63.84
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,17382,126.54
Godrej Consumer Products Ltd.,INE102D01028,10651,129.78
Allied Digital Services Limited,INE102I01027,21489,44.17
MANGALORE RE,INE103A01014,156318,240.87
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,196,2.63
TVS Holdings Limited,INE105A01035,407,56.71
RPG Life Sciences Limited,INE105J01010,374,9.25
HI-TECH PIPES LIMITED,INE106T01025,160801,183.10
TAMILNADU NE,INE107A01015,18707,32.64
Awfis Space Solutions Limited,INE108V01019,12077,77.36
SHIPPING COR,INE109A01011,122398,306.24
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,81783,488.89
FINANC TECHN,INE111B01023,1215,11.79
PDS LIMITED,INE111Q01021,2834,10.34
Metropolis Healthcare Limited,INE112L01020,4109,83.46
GUJ NARMADA,INE113A01013,46118,254.04
STEEL AUTHOR,INE114A01011,487743,657.25
Lic Housing Finance Ltd.,INE115A01026,100926,550.21
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7097,112.28
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11620,678.64
BAJ HOLD INV,INE118A01012,1008,137.71
Nuvoco Vistas Corporation Limited,INE118D01016,7364,29.91
Balrampur Chini Mills Ltd.,INE119A01028,16896,88.92
Carborundum Universal Ltd.,INE120A01034,3698,37.49
CHOL INV FN,INE121A01024,6509,103.51
JSW Energy Limited,INE121E01018,77074,420.01
INDUS TOWERS LIMITED,INE121J01017,95345,347.51
"MMTC Ltd.,",INE123F01029,69237,51.06
SBI Life Insurance Company Limited,INE123W01016,3645,64.40
Steelcast Ltd.,INE124E01038,2846,6.47
DELTA CORP,INE124G01033,339259,319.25
"E.I.D. Parry (India) Ltd.,",INE126A01031,3086,31.90
APOLLO PIPES LIMITED,INE126J01016,8867,35.35
HDFC Asset Management Company Limited,INE127D01025,6537,371.62
Goodluck India Limited,INE127I01024,7867,81.83
K.P. Energy Limited,INE127T01021,37307,155.66
Eveready Industries India Ltd.,INE128A01029,40724,148.53
Five-Star Business Finance Ltd.,INE128S01021,68410,383.42
Archean Chemical Industries Limited,INE128X01021,3502,23.99
GAIL INDIA,INE129A01019,267325,497.54
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,27481,31.36
Gujarat Mineral Development Corpora,INE131A01031,158612,798.47
Relaxo Footwears Ltd.,INE131B01039,14140,68.40
DISA INDIA,INE131C01011,0,0.00
Aurionpro Solutions Ltd.,INE132H01018,2651,32.58
Akzo Nobel India Limited,INE133A01011,504,18.81
TILAKNAG IND,INE133E01013,37060,176.76
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,292994,1224.13
Cyient Limited,INE136B01020,23623,303.71
Neogen Chemicals Limited,INE136S01016,1944,30.63
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,38270,439.10
"National Aluminium Co. Ltd.,",INE139A01034,134792,290.19
FUSION FINANCE LIMITED,INE139R01012,25049,48.53
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,78544,579.92
Sula Vineyards Limited,INE142Q01026,70901,215.89
Orient Electric Limited,INE142Z01019,7404,16.34
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.51
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,8864,81.83
SOUTH PETRO,INE147A01011,56982,57.40
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,451072,638.86
Delhivery Limited,INE148O01028,45555,210.53
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2359,43.38
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,79373,162.07
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,110438,161.57
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4667,97.86
LUX Industries Limited,INE150G01020,3946,58.42
TATA COMM,INE151A01013,7688,138.72
Shaily Engineering Plastics Ltd.,INE151G01028,1540,36.36
Thermax Ltd.,INE152A01029,3277,115.63
ALLCARGO GATI LIMITED,INE152B01027,27611,21.01
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31849,197.23
MAHANAG TELE,INE153A01019,178816,78.18
BLS International Services Ltd,INE153T01027,100070,364.32
ITC Ltd,INE154A01025,274317,1112.83
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,310084,1873.16
New Delhi Television Limited,INE155G01029,600,0.60
Hero Motocorp Limited,INE158A01026,5934,310.49
EIMCO ELEC I,INE158B01016,886,18.59
