SEBI REPORT For Trade date 28-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Entero Healthcare Solutions Limited,INE010601016,1094,12.89
PRISM JOHNSON LIMITED.,INE010A01011,26143,37.37
Zydus Lifesciences Limited,INE010B01027,16398,160.33
Tejas Networks Limited,INE010J01012,186166,976.15
L&T Technology Services Limited,INE010V01017,6525,251.50
BALU FORGE INDUSTRIES LIMITED,INE011E01029,17278,83.66
Tega Industries Limited,INE011K01018,2842,55.18
ACC,INE012A01025,18114,300.54
Onesource Specialty Pharma Limited,INE013P01021,7437,107.63
WIM PLAST LT,INE015B01018,1000,3.98
Tinna Rubber and Infrastructure Limited,INE015C01016,542,4.05
DABUR INDIA,INE016A01026,28354,138.51
CEINSYS TECH LIMITED,INE016Q01014,808,9.28
"Great Eastern Shipping Co. Ltd.,",INE017A01032,11323,153.54
LARSEN & TOU,INE018A01030,71840,2759.96
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,24849,184.11
JSW SL,INE019A01038,10933,137.47
Himadri Speciality Chemical Ltd.,INE019C01026,78799,424.44
STANLEY LIFESTYLES LIMITED,INE01A001028,3064,5.27
Antony Waste Handling Cell Limited,INE01BK01022,7271,39.06
Vishal Mega Mart Limited,INE01EA01019,265649,348.42
Ritco Logistics Limited,INE01EG01016,91,0.26
Baazar Style Retail Limited,INE01FR01028,4304,14.39
Sky Gold And Diamonds Limited,INE01IU01018,21505,80.84
eMudhra Limited,INE01QM01018,5697,31.81
Vikran Engineering Limited,INE01R501028,558072,510.25
Canara HSBC Life Insurance Company Limited,INE01TY01017,16575,23.87
Spencer's Retail Limited,INE020801028,2,0.00
REC LIMITED,INE020B01018,371605,1405.77
Asian Paints Ltd.,INE021A01026,11253,288.65
Dodla Dairy Limited,INE021O01019,373,4.51
ASIAN GRANITO INDIA LIMITED,INE022I01019,71134,54.09
Indian Energy Exchange Limited,INE022Q01020,347147,474.16
Nalwa Sons Investment Ltd,INE023A01030,15,0.95
Aeroflex Industries Limited,INE024001021,54446,153.29
Shilchar Technologies Ltd.,INE024F01011,3004,124.37
GRAVITA INDIA LIMITED,INE024L01027,13548,226.49
Goldiam International Ltd.,INE025B01025,27959,107.84
Artemis Medicare Services Limited,INE025R01021,9774,23.73
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,396905,654.18
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,195299,292.11
Max Healthcare Institute Limited,INE027H01010,21119,231.01
Bank Of Baroda,INE028A01039,236129,660.45
BHARAT PETRO,INE029A01011,111141,353.64
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,5080,25.55
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,11869,118.04
Azad Engineering Limited,INE02IJ01035,6538,120.99
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,19286,42.00
Borosil Limited,INE02PY01013,3589,11.56
Brainbees Solutions Limited,INE02RE01045,55422,162.20
WONDER ELECTRICALS LIMITED,INE02WG01024,2734,3.68
Electronics Mart India Limited,INE02YR01019,59950,82.58
Corona Remedies Limited,INE02ZQ01018,260,4.26
"Hindustan Unilever Ltd.,",INE030A01027,23323,544.33
Housing &Urban Development Corporation Ltd.,INE031A01017,372404,814.58
Ajanta Pharma Ltd.,INE031B01049,2344,66.91
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,224538,289.52
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16817,60.72
Arvind SmartSpaces Limited,INE034S01021,3756,25.88
SOTL,INE035D01020,1727,7.15
Gujarat Ambuja Exports Ltd.,INE036B01030,25887,38.76
KARUR VYSYA,INE036D01028,38031,107.76
Concord Enviro Systems Limited,INE037Z01029,421,1.90
Hindalco Industries Ltd.,INE038A01020,29978,279.50
T.V.Today Network Limited,INE038F01029,825,1.12
IFCI LTD,INE039A01010,845825,512.55
"Jamna Auto Industries Ltd.,",INE039C01032,74946,93.54
JASH ENGINEERING LIMITED,INE039O01029,6552,32.86
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2752,12.31
Go Digit General Insurance Limited,INE03JT01014,3829,13.21
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2098,20.75
Cohance Lifesciences Limited,INE03QK01018,32750,153.79
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,592049,4882.25
Mayur Uniquoters ltd.,INE040D01038,1579,9.06
SUZLON ENERGY LTD.,INE040H01021,5994341,3267.32
"Dhampur Sugar Mills Ltd.,",INE041A01016,45030,64.08
Escorts Kubota Limited,INE042A01014,4125,145.19
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,611,6.45
Sun Pharmaceutical Industries Ltd.,INE044A01036,29178,491.74
Paras Defence and Space Technologies Limited,INE045601023,42849,327.66
ADOR WELDING,INE045A01017,128,1.54
Nelco Ltd,INE045B01015,8636,69.81
Fineotex Chemical Limited,INE045J01034,92018,25.88
Reliance Industrial Infrastructure,INE046A01015,5399,47.23
Muthoot Microfin Limited,INE046W01019,6949,12.20
GRASIM INDUS,INE047A01021,4742,133.68
JAGSONPAL PH,INE048B01035,2895,6.59
Navin Fluorent International Ltd,INE048G01026,3711,237.87
"Himatsingka Seide Ltd.,",INE049A01027,59877,65.46
Wockhardt Ltd,INE049B01025,94244,1353.74
SBC EXPORTS LIMITED,INE04AK01028,847137,238.31
KPIT Technologies Ltd,INE04I401011,60656,543.56
ETHOS LIMITED,INE04TZ01018,1328,35.78
Seshaasai Technologies Limited,INE04VU01023,2641,6.97
Prakash Pipes Limited,INE050001010,3454,15.03
Elin Electronics Limited,INE050401020,3471,4.23
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4230,72.50
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,4990,67.11
Rane (Madras)  Ltd.,INE050H01012,2035,16.10
Vardhman Special Steels Ltd,INE050M01012,1171,3.47
Vakrangee Softwares Ltd.,INE051B01021,36150,2.84
Windsor Machines Limited,INE052A01021,1895,5.81
Camlin Fine Sciences Ltd,INE052I01032,21935,27.58
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,84187,581.82
Indian Railway Finance Corporation,INE053F01010,1825758,2154.74
"V.I.P. Industries Ltd.,",INE054A01027,103064,324.56
Waterbase Limited,INE054C01015,7090,3.79
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9182,163.87
Cyient DLM Limited,INE055S01018,16448,67.78
IVALUE INFOSOLUTIONS LIMITED,INE056801025,793,2.16
Refex Industries Limited,INE056I01025,19714,54.30
Sanofi India Ltd,INE058A01010,1797,68.86
"Cipla Ltd.,",INE059A01026,23375,328.59
Simplex Infrastructures Limited,INE059B01024,5,0.01
La Opala RG Ltd.,INE059D01020,2897,6.99
Hindware Home Innovation Limited,INE05AN01011,5975,13.47
Ratnaveer Precision Engineering Limited,INE05CZ01011,360468,586.26
Indogulf Cropsciences Limited,INE05J901018,131,0.12
BHARAT COKING COAL LIMITED,INE05XR01022,489632,170.24
Navneet Education Limited,INE060A01024,7488,10.98
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,0,0.00
FORTIS HEALTHCARE LIMITED,INE061F01013,16697,157.21
"State Bank Of India,",INE062A01020,149040,1637.57
ALICON,INE062D01024,763,5.60
Pondy Oxides & Chemicals Limited,INE063E01053,5340,67.95
Equitas Small Finance Bank Limited,INE063P01018,115908,75.46
TIMES GROUP,INE064A01026,572159,1752.13
Trident Ltd.,INE064C01022,848458,241.34
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1670,1.29
Indegene Limited,INE065X01017,7357,40.90
Eicher Motors Ltd.,INE066A01021,7140,514.68
Hindustan Aeronautics Limited,INE066F01020,85256,3831.00
Wonderla Holidays Limited,INE066O01014,2462,15.76
Inox Wind Limited,INE066P01011,649828,770.39
CG Power and Industrial Solutions Limited,INE067A01029,47541,352.71
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1639,4.27
Gland Pharma Limited,INE068V01023,2281,40.77
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3090,5.15
INDIQUBE SPACES LIMITED,INE06ST01018,805,1.67
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2017,2.55
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11576,22.57
SHREE CEMENT,INE070A01015,410,107.39
Jai Corp Limited,INE070D01027,23362,33.31
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3142,46.50
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3343,32.04
Sona BLW Precision Forgings Limited,INE073K01018,29146,155.78
Praj Industries Ltd.,INE074A01025,122045,497.14
Paramount Communications Ltd.,INE074B01023,91176,41.42
WIPRO LTD.,INE075A01022,758888,1616.19
G M BREWERIE,INE075D01018,5976,67.95
HealthCare Global Enterprises Limited,INE075I01017,2707,16.41
SIYAR SILK M,INE076B01028,3155,19.33
IFB Agro Industries Ltd,INE076C01018,149,1.37
GOCL Corporation Limited ,INE077F01035,5218,17.70
Vikram Solar Limited,INE078V01014,81304,193.13
Ambuja Cements Ltd.,INE079A01024,83358,426.94
Gateway Distriparks Limited,INE079J01017,50272,30.93
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,81339,249.77
Easy Trip Planners Limited,INE07O001026,735169,77.79
NDR Auto Components Limited,INE07OG01012,247,2.26
Supriya Lifescience Limited,INE07RO01027,10027,71.84
Restaurant Brands Asia Limited,INE07T201019,1020040,667.30
IRM ENERGY LIMITED,INE07U701015,14163,40.98
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1756,493.98
LLOYDS ENTERPRISES LIMITED,INE080I01025,3114805,2391.27
TATA IORN AN,INE081A01020,361275,698.76
"Kopran Ltd.,",INE082A01010,2996,5.00
Morepen Laboratories Ltd.,INE083A01026,407202,189.53
Themis Medicare Ltd.,INE083B01024,3436,3.82
BANK OF INDI,INE084A01016,470497,732.35
Amanta Healthcare Limited,INE084K01015,251,0.34
WeWork India Management Limited,INE085001019,1920,10.20
CHAMBAL FERT,INE085A01013,728842,3217.58
Thangamayil Jewellery Limited,INE085J01014,663,26.25
"Electrosteel Castings Ltd.,",INE086A01029,299154,273.93
Shree Renuka Sugars Ltd.,INE087H01022,566473,174.12
Paradeep Phosphates Limited,INE088F01024,460886,709.22
DR.REDDY'S L,INE089A01031,9489,121.40
Sterlite Technologies Limited.,INE089C01029,79570,173.09
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,29829,33.40
Krsnaa Diagnostics Limited,INE08LI01020,1339,9.42
M & B ENGINEERING LIMITED,INE08N601015,5144,19.01
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,77937,141.76
Greenpanel Industries Limited,INE08ZM01014,7877,18.02
Scoda Tubes Limited,INE090501011,13303,22.53
ICICI Bank Ltd.,INE090A01021,109432,1473.73
Jai Balaji Industries Limited,INE091G01026,77605,60.02
TATA CHEMICA,INE092A01019,78331,596.15
INDIA NIPP E,INE092B01025,98,0.84
IDFC FIRST BANK LIMITED,INE092T01019,1519427,1070.50
Hexaware Technologies Limited,INE093A01041,18876,102.93
OBEROI REALTY LIMITED,INE093I01010,3410,58.72
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,213774,118.94
HINDUSTAN PE,INE094A01015,90472,372.41
Kolte-Patil Developers Ltd,INE094I01018,4767,16.65
UTI Asset Management Company Limited,INE094J01016,12187,134.26
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,30164,283.95
NBCC (India) Limited,INE095N01031,885229,885.80
NUCLEU SOF E,INE096B01018,301,3.04
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,42583,160.40
Aarti Surfactants Limited,INE09EO01013,119,0.47
Gujarat Fluorochemicals Limited,INE09N301011,1841,63.91
Indigo Paints Limited,INE09VQ01012,3162,29.81
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5742,29.43
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,151495,95.85
Ceigall India Limited,INE0AG901020,4105,13.27
Hemisphere Properties India Limited,INE0AJG01018,65125,91.75
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,829,16.06
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1726,7.61
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,1198,3.45
Go Fashion (India) Limited,INE0BJS01011,12243,48.24
Premier Energies Limited,INE0BS701011,23883,237.84
C.E. Info Systems Limited,INE0BV301023,8659,106.55
Aether Industries Limited,INE0BWX01014,9851,107.07
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4586,7.45
Jubilant Ingrevia Limited,INE0BY001018,10440,74.10
Oswal Pumps Limited,INE0BYP01024,43468,197.78
Urban Company Limited,INE0CAZ01013,112821,158.92
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2401,41.08
Western Carriers (India) Limited,INE0CJF01024,18351,23.79
RateGain Travel Technologies Limited,INE0CLI01024,2267417,13866.66
Meghmani Organics Limited,INE0CT101020,569455,378.99
GMR Power and Urban Infra Limited,INE0CU601026,46067,55.00
Anthem Biosciences Limited,INE0CZ201020,7503,51.67
Sigachi Industries Limited,INE0D0K01022,295545,100.90
India Pesticides Limited,INE0D6701023,21057,41.17
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,174942,632.21
PIRAMAL PHARMA LIMITED,INE0DK501011,281067,519.88
Fairchem Organics Limited,INE0DNW01011,4762,31.10
INNOVA CAPTAB LIMITED,INE0DUT01020,619,5.21
Syrma SGS Technology Limited,INE0DYJ01015,59007,512.38
Wakefit Innovations Limited,INE0E7301029,3088,5.16
HMA Agro Industries Limited,INE0ECP01024,942,0.25
TARC LIMITED,INE0EK901012,82279,127.77
Network People Services Technologies Limited,INE0FFK01017,1103,17.84
Deep Industries Limited,INE0FHS01024,12864,58.55
Motisons Jewellers Limited,INE0FRK01020,194800,38.08
Motherson Sumi Wiring India Limited,INE0FS801015,459258,195.50
Markolines Pavement Technologies Limited,INE0FW001016,570,0.92
EPACK Durable Limited,INE0G5901015,932514,3602.33
Tatva Chintan Pharma Chem Limited,INE0GK401011,3031,40.01
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,220,0.58
Windlas Biotech Limited,INE0H5O01029,1915,16.50
ArisInfra Solutions Limited,INE0H9P01028,28889,33.79
Fabtech Technologies Limited,INE0HF201011,1686,3.08
One Mobikwik Systems Limited,INE0HLU01028,42113,101.32
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,254603,509.20
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2937,7.79
Le Travenues Technology Limited,INE0HV901016,54233,109.81
Prabha Energy Limited,INE0I0M01023,2,0.00
Dhampur Bio Organics Limited,INE0I3401014,3,0.00
Latent View Analytics Limited,INE0I7C01011,62403,220.95
Capillary Technologies India Limited,INE0ILV01024,1210,7.36
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,26753,59.83
Veranda Learning Solutions Limited,INE0IQ001011,1997,3.69
Data Patterns (India) Limited,INE0IX101010,18879,661.21
Rashi Peripherals Limited,INE0J1F01024,3530,15.51
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,118240,1058.74
Honasa Consumer Limited,INE0J5401028,12701,41.53
Jeena Sikho Lifecare Limited,INE0J5801029,13470,90.88
Venus Pipes & Tubes Limited,INE0JA001018,4180,58.25
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14796,108.88
Sanathan Textiles Limited,INE0JPD01013,46,0.21
YATRA ONLINE LIMITED,INE0JR601024,32231,40.85
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300474,1246.84
Garuda Construction and Engineering Limited,INE0JVO01026,16400,29.88
Blue Jet Healthcare Limited,INE0KBH01020,45972,224.49
Eureka Forbes Limited,INE0KCE01017,97157,506.61
Rhetan TMT Limited,INE0KKN01029,294821,76.98
DCX Systems Limited,INE0KL801015,93591,203.92
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,4526,7.91
Gopal Snacks Limited,INE0L9R01028,6967,23.59
Avalon Technologies Limited,INE0LCL01028,6866,73.16
Ather Energy Limited,INE0LEZ01016,50874,455.66
INSOLATION ENERGY LIMITED,INE0LGX01024,17238,25.17
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63177,140.14
Cello World Limited,INE0LMW01024,13178,69.77
IKIO Technologies Limited,INE0LOJ01019,4179,11.62
Physicswallah Limited,INE0LP301011,161999,189.01
Aarti Pharmalabs Limited,INE0LRU01027,9020,71.87
Quadrant Future Tek Limited,INE0LRY01011,22150,76.50
Ola Electric Mobility Limited,INE0LXG01040,2438579,906.61
REDTAPE Limited,INE0LXT01019,24596,33.84
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8461,11.43
J.G.Chemicals Limited,INE0MB501011,3630,15.13
REGAAL RESOURCES LIMITED,INE0MHO01029,1350,1.09
Epack Prefab Technologies Limited,INE0MLS01022,17311,35.56
TRUALT BIOENERGY LIMITED,INE0MWH01014,10798,51.21
Rishabh Instruments Limited,INE0N2P01017,984,4.64
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1400,6.71
BLS E-Services Limited,INE0NLT01010,34248,56.59
NMDC Steel Limited,INE0NNS01018,639056,276.32
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18928,697.17
Kross Limited,INE0O6601022,5296,11.26
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3282,8.77
Rossell Techsys Limited,INE0OJW01016,1408,11.15
NTPC GREEN ENERGY LIMITED,INE0ONG01011,295008,310.86
Deepak Builders and Engineers India Limited,INE0OPA01019,10273,7.18
EMS LIMITED,INE0OV601013,31900,156.49
Gaudium IVF and Women Health Limited,INE0P8B01020,1129,1.41
GHCL Textiles Limited,INE0PA801013,700,0.62
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33508,16.37
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,593,1.75
Orient Technologies Limited,INE0PPK01015,9786,31.92
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3494,10.01
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15372,188.80
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,219,3.26
International Gemmological Institute India Limited,INE0Q9301021,8697,31.55
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,501,3.03
Sudeep Pharma Limited,INE0QPI01025,302,1.97
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31695,44.07
Denta Water and Infra Solutions Limited,INE0R4L01018,4673,14.67
SRM CONTRACTORS LIMITED,INE0R6Z01013,3710,18.88
PATEL RETAIL LIMITED,INE0R8B01010,1026,2.31
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9734,77.97
Gala Precision Engineering Limited,INE0RE001014,41,0.32
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,3658,5.72
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5802,2.44
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,90359,157.38
CRIZAC LIMITED,INE0S4R01014,15784,40.63
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,18532,198.78
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,8498,39.23
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,10126,22.45
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1286,12.20
Bluspring Enterprises Limited,INE0U4101014,16372,13.11
Digitide Solutions Limited,INE0U4701011,18771,27.52
Omnitech Engineering Limited,INE0UH301010,857,3.24
BlackBuck Limited,INE0UIZ01018,21488,131.73
Sanofi Consumer Healthcare India Limited,INE0UOS01011,252,11.81
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168101,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,24495,511.28
CARRARO INDIA LIMITED,INE0V7W01012,2579,15.13
Sri Lotus Developers and Realty Limited,INE0V9Q01010,42294,71.85
Meesho Limited,INE0VDM01015,13734,24.08
Sagility Limited,INE0W2G01015,1089741,522.35
Laxmi Dental Limited,INE0WO601020,6099,14.79
Midwest Limited,INE0XAD01024,4205,51.69
ANLON HEALTHCARE LIMITED,INE0Y8W01025,48122,6.83
Jain Resource Recycling Limited,INE0YD401026,27843,121.06
Atlanta Electricals Limited,INE0Z4F01028,920,14.05
ATUL LTD.,INE100A01010,890,62.14
"W.S. Industries (India) Ltd.,",INE100D01014,500,0.38
Mahindra & Mahindra Ltd.,INE101A01026,66887,2195.29
Granules India Ltd.,INE101D01020,23523,140.38
Afcons Infrastructure Limited,INE101I01011,20927,75.68
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,322911,2451.29
Godrej Consumer Products Ltd.,INE102D01028,6940,81.38
Allied Digital Services Limited,INE102I01027,6938,12.41
MANGALORE RE,INE103A01014,314866,582.07
SMC Global Securities Limited,INE103C01036,3548,2.20
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1514,19.34
TVS Holdings Limited,INE105A01035,129,18.65
RPG Life Sciences Limited,INE105J01010,150,3.48
HI-TECH PIPES LIMITED,INE106T01025,219085,215.75
TAMILNADU NE,INE107A01015,13645,22.48
Awfis Space Solutions Limited,INE108V01019,9730,45.08
SHIPPING COR,INE109A01011,260303,708.82
ARMAN FIN,INE109C01017,623,9.49
Mindteck (India) Ltd,INE110B01017,370,0.80
CONTAIN CORP,INE111A01025,62157,349.17
FINANC TECHN,INE111B01023,854,6.50
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2871,9.63
Metropolis Healthcare Limited,INE112L01020,1606,7.57
GUJ NARMADA,INE113A01013,36678,186.64
STEEL AUTHOR,INE114A01011,184555,304.67
Lic Housing Finance Ltd.,INE115A01026,95976,547.74
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2503,37.26
Apcotex Industries Limited,INE116A01032,142,0.51
ABB Ltd.,INE117A01022,6157,432.67
BAJ HOLD INV,INE118A01012,942,108.10
Nuvoco Vistas Corporation Limited,INE118D01016,32464,106.07
PARK MEDI WORLD LIMITED,INE119201023,37848,80.14
Balrampur Chini Mills Ltd.,INE119A01028,26217,138.52
Carborundum Universal Ltd.,INE120A01034,1809,17.19
CHOL INV FN,INE121A01024,12528,200.31
JSW Energy Limited,INE121E01018,64641,355.82
INDUS TOWERS LIMITED,INE121J01017,83352,351.72
Amagi Media Labs Limited,INE121R01077,150,0.62
"MMTC Ltd.,",INE123F01029,170756,116.70
SBI Life Insurance Company Limited,INE123W01016,14730,275.33
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,198437,168.55
"E.I.D. Parry (India) Ltd.,",INE126A01031,12427,113.62
APOLLO PIPES LIMITED,INE126J01016,6272,28.12
HDFC Asset Management Company Limited,INE127D01025,14870,408.67
Goodluck India Limited,INE127I01024,1612,18.49
K.P. Energy Limited,INE127T01021,26639,94.31
Eveready Industries India Ltd.,INE128A01029,19457,69.63
Five-Star Business Finance Ltd.,INE128S01021,24028,119.06
Archean Chemical Industries Limited,INE128X01021,3123,19.34
GAIL INDIA,INE129A01019,374887,634.05
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,68646,76.74
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,356,0.49
Fujiyama Power Systems Limited,INE12UR01024,3410,9.89
Gujarat Mineral Development Corpora,INE131A01031,112783,607.47
Relaxo Footwears Ltd.,INE131B01039,15578,60.84
Aurionpro Solutions Ltd.,INE132H01018,6932,69.50
JSW Dulux Limited,INE133A01011,1845,58.42
TILAKNAG IND,INE133E01013,32724,154.71
IFGL Refractories Limited,INE133Y01011,1294,2.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,200,0.18
Power Finance Corporation Ltd,INE134E01011,114969,487.84
Cyient Limited,INE136B01020,24615,264.14
