SEBI REPORT For Trade date 17-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,564690,2181.64
Asian Paints Ltd.,INE021A01026,12082,338.94
Dodla Dairy Limited,INE021O01019,603,7.99
ASIAN GRANITO INDIA LIMITED,INE022I01019,7847,5.41
Indian Energy Exchange Limited,INE022Q01020,125224,199.60
Nalwa Sons Investment Ltd,INE023A01030,18,1.17
Aeroflex Industries Limited,INE024001021,76893,146.67
SHILCHAR TEC,INE024F01011,414,15.95
GRAVITA INDIA LIMITED,INE024L01027,13455,249.37
Goldiam International Ltd.,INE025B01025,53039,217.43
Artemis Medicare Services Limited,INE025R01021,1953,6.21
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,122665,245.26
RASHTRIYA CH,INE027A01015,254919,418.66
Max Healthcare Institute Limited,INE027H01010,24641,293.69
Bank Of Baroda,INE028A01039,174463,496.11
BHARAT PETRO,INE029A01011,55584,198.48
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2521,16.14
Raymond Lifestyle Limited,INE02ID01020,9981,122.41
Azad Engineering Limited,INE02IJ01035,20216,351.77
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,13165,36.67
Borosil Limited,INE02PY01013,6049,21.23
Brainbees Solutions Limited,INE02RE01045,39097,143.88
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,60512,88.01
"Hindustan Unilever Ltd.,",INE030A01027,15982,392.82
Housing &Urban Development Corporation Ltd.,INE031A01017,410997,979.70
Ajanta Pharma Ltd.,INE031B01049,1043,27.21
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1008956,1321.32
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19905,67.01
Arvind SmartSpaces Limited,INE034S01021,4649,32.15
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,45246,51.93
KARUR VYSYA,INE036D01028,43379,104.05
Concord Enviro Systems Limited,INE037Z01029,1207,6.43
Hindalco Industries Ltd.,INE038A01020,24340,191.15
T.V.Today Network Limited,INE038F01029,116,0.30
IFCI LTD,INE039A01010,570819,335.58
"Jamna Auto Industries Ltd.,",INE039C01032,73906,79.97
JASH ENGINEERING LIMITED,INE039O01029,8422,42.60
Max Estates Limited,INE03EI01018,2671,12.63
Go Digit General Insurance Limited,INE03JT01014,8029,28.93
Brigade Hotel Ventures Limited,INE03NU01014,3548,3.04
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1879,17.92
Cohance Lifesciences Limited,INE03QK01018,13006,94.60
Chemcon Speciality Chemicals Limited,INE03YM01018,154,0.39
HDFC Bank Ltd.,INE040A01034,93636,944.08
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,6862628,4115.52
"Dhampur Sugar Mills Ltd.,",INE041A01016,45889,66.49
Escorts Kubota Limited,INE042A01014,4412,164.33
Vijaya Diagnostic Centre Limited,INE043W01024,1109,11.42
Sun Pharmaceutical Industries Ltd.,INE044A01036,13181,218.90
Paras Defence and Space Technologies Limited,INE045601023,28781,210.96
ADOR WELDING,INE045A01017,708,7.80
Nelco Ltd,INE045B01015,11564,100.50
Fineotex Chemical Limited,INE045J01034,134538,42.92
Reliance Industrial Infrastructure,INE046A01015,6351,59.12
Muthoot Microfin Limited,INE046W01019,4006,6.89
GRASIM INDUS,INE047A01021,3434,97.79
JAGSONPAL PH,INE048B01035,5303,12.83
Navin Fluorent International Ltd,INE048G01026,878,47.80
"Himatsingka Seide Ltd.,",INE049A01027,74922,105.01
Wockhardt Ltd,INE049B01025,73432,1054.67
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,424628,104.94
KPIT Technologies Ltd,INE04I401011,23228,302.68
ETHOS LIMITED,INE04TZ01018,513,14.59
Seshaasai Technologies Limited,INE04VU01023,2021,6.33
Prakash Pipes Limited,INE050001010,4021,17.88
Elin Electronics Limited,INE050401020,2489,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3464,65.85
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4570,69.59
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2827,8.34
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1547,4.78
Camlin Fine Sciences Ltd,INE052I01032,6620,11.90
BEST AGROLIFE LIMITED,INE052T01013,453,1.71
Indian Hotels Co. Ltd,INE053A01029,80080,599.10
Indian Railway Finance Corporation,INE053F01010,1531585,2080.81
"V.I.P. Industries Ltd.,",INE054A01027,14049,62.09
Waterbase Limited,INE054C01015,29975,15.45
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7452,160.00
Cyient DLM Limited,INE055S01018,28227,133.67
IVALUE INFOSOLUTIONS LIMITED,INE056801025,255,0.80
Refex Industries Limited,INE056I01025,15486,54.62
Sanofi India Ltd,INE058A01010,940,47.61
"Cipla Ltd.,",INE059A01026,16767,259.32
La Opala RG Ltd.,INE059D01020,5844,14.87
Hindware Home Innovation Limited,INE05AN01011,4663,15.14
Ratnaveer Precision Engineering Limited,INE05CZ01011,14139,23.03
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10369,14.92
FORTIS HEALTHCARE LIMITED,INE061F01013,18162,170.51
"State Bank Of India,",INE062A01020,71030,641.45
ALICON,INE062D01024,57,0.50
Pondy Oxides & Chemicals Limited,INE063E01053,3229,41.36
Equitas Small Finance Bank Limited,INE063P01018,235667,149.39
Trident Ltd.,INE064C01022,707567,215.96
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,9914,56.85
Eicher Motors Ltd.,INE066A01021,3229,221.88
Hindustan Aeronautics Limited,INE066F01020,97027,4564.84
Wonderla Holidays Limited,INE066O01014,11838,77.12
Inox Wind Limited,INE066P01011,504707,825.47
CG Power and Industrial Solutions Limited,INE067A01029,76194,550.72
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,8531,153.52
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,466652,405.25
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,668,1.76
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3457,5.45
Gem Aromatics Limited,INE06XZ01023,4044,6.76
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5821,13.11
SHREE CEMENT,INE070A01015,172,48.72
Jai Corp Limited,INE070D01027,27985,46.00
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2574,28.45
Sona BLW Precision Forgings Limited,INE073K01018,51987,257.89
Praj Industries Ltd.,INE074A01025,137819,562.96
Paramount Communications Ltd.,INE074B01023,94809,47.27
WIPRO LTD.,INE075A01022,114963,302.50
G M BREWERIE,INE075D01018,1115,9.31
HealthCare Global Enterprises Limited,INE075I01017,675,4.09
SIYAR SILK M,INE076B01028,3936,30.12
IFB Agro Industries Ltd,INE076C01018,118,1.60
GOCL Corporation Limited ,INE077F01035,918,3.07
Vikram Solar Limited,INE078V01014,41264,122.26
Ambuja Cements Ltd.,INE079A01024,59335,343.78
Gateway Distriparks Limited,INE079J01017,124495,83.55
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71376,278.54
Easy Trip Planners Limited,INE07O001026,1536561,195.56
NDR Auto Components Limited,INE07OG01012,461,4.42
Supriya Lifescience Limited,INE07RO01027,15184,116.53
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,138008,104.95
IRM ENERGY LIMITED,INE07U701015,9409,31.16
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1936,400.11
LLOYDS ENTERPRISES LIMITED,INE080I01025,3158094,2416.37
TATA IORN AN,INE081A01020,685636,1157.61
"Kopran Ltd.,",INE082A01010,2378,3.94
Morepen Laboratories Ltd.,INE083A01026,317166,180.97
Themis Medicare Ltd.,INE083B01024,5657,7.38
BANK OF INDI,INE084A01016,321798,444.17
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1219,7.68
CHAMBAL FERT,INE085A01013,746465,3306.53
Thangamayil Jewellery Limited,INE085J01014,275,9.18
"Electrosteel Castings Ltd.,",INE086A01029,245472,245.40
KESORAM IND,INE087A01019,1587,0.10
Shree Renuka Sugars Ltd.,INE087H01022,932444,310.74
Paradeep Phosphates Limited,INE088F01024,366116,663.30
DR.REDDY'S L,INE089A01031,9445,119.89
Sterlite Technologies Limited.,INE089C01029,20657,22.69
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1615,1.86
Krsnaa Diagnostics Limited,INE08LI01020,1363,11.54
M & B ENGINEERING LIMITED,INE08N601015,7320,30.13
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,92483,193.79
Greenpanel Industries Limited,INE08ZM01014,4587,13.44
Scoda Tubes Limited,INE090501011,8386,16.37
ICICI Bank Ltd.,INE090A01021,61059,842.05
Jai Balaji Industries Limited,INE091G01026,73440,67.88
TATA CHEMICA,INE092A01019,50327,433.77
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,752910,567.03
Hexaware Technologies Limited,INE093A01041,2989,21.49
OBEROI REALTY LIMITED,INE093I01010,4224,73.65
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,192354,129.63
HINDUSTAN PE,INE094A01015,41808,190.46
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4904,17.79
UTI Asset Management Company Limited,INE094J01016,8200,106.14
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44749,405.55
NBCC (India) Limited,INE095N01031,476602,561.51
NUCLEU SOF E,INE096B01018,856,9.66
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,66367,255.70
Aarti Surfactants Limited,INE09EO01013,55,0.22
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2662,96.06
Indigo Paints Limited,INE09VQ01012,1268,15.43
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8439,40.18
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,111361,139.11
Ceigall India Limited,INE0AG901020,8244,21.39
Hemisphere Properties India Limited,INE0AJG01018,59444,91.70
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1780,28.48
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1257,5.53
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,505,0.96
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6447,45.43
Premier Energies Limited,INE0BS701011,1171202,11953.03
C.E. Info Systems Limited,INE0BV301023,5226,95.19
Aether Industries Limited,INE0BWX01014,4887,39.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7850,14.95
Jubilant Ingrevia Limited,INE0BY001018,9727,71.22
Oswal Pumps Limited,INE0BYP01024,25880,175.37
Urban Company Limited,INE0CAZ01013,18957,25.53
Mukka Proteins Limited,INE0CG401037,31801,12.12
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01011,280,7.30
Western Carriers (India) Limited,INE0CJF01024,52806,69.00
RateGain Travel Technologies Limited,INE0CLI01024,216767,669.95
Meghmani Organics Limited,INE0CT101020,415659,333.81
GMR Power and Urban Infra Limited,INE0CU601026,69776,84.48
Anthem Biosciences Limited,INE0CZ201020,11292,83.61
Sigachi Industries Limited,INE0D0K01022,192161,80.14
India Pesticides Limited,INE0D6701023,33296,68.26
Ksolves India Limited,INE0D6I01023,937,4.19
RailTel Corporation of India Limited,INE0DD101019,157274,622.06
PIRAMAL PHARMA LIMITED,INE0DK501011,247702,504.99
Fairchem Organics Limited,INE0DNW01011,1975,19.41
INNOVA CAPTAB LIMITED,INE0DUT01020,876,7.71
Syrma SGS Technology Limited,INE0DYJ01015,47536,369.75
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5564,9.64
Network People Services Technologies Limited,INE0FFK01017,1346,25.93
Deep Industries Limited,INE0FHS01024,6880,34.37
Motisons Jewellers Limited,INE0FRK01020,315136,59.69
Motherson Sumi Wiring India Limited,INE0FS801015,360758,163.84
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,946330,3684.25
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4142,56.04
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,1205,10.24
ArisInfra Solutions Limited,INE0H9P01028,7657,11.57
Fabtech Technologies Limited,INE0HF201011,2753,6.56
One Mobikwik Systems Limited,INE0HLU01028,46466,126.54
Tracxn Technologies Limited,INE0HMF01019,4294,3.08
Billionbrains Garage Ventures Limited,INE0HOQ01053,83351,123.94
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5262,15.40
Le Travenues Technology Limited,INE0HV901016,25841,71.84
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,9819,48.51
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14261,39.13
Veranda Learning Solutions Limited,INE0IQ001011,845,1.74
Data Patterns (India) Limited,INE0IX101010,19308,531.19
Rashi Peripherals Limited,INE0J1F01024,5548,16.81
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,115356,1022.74
Honasa Consumer Limited,INE0J5401028,18106,52.41
Jeena Sikho Lifecare Limited,INE0J5801029,2555,18.55
Venus Pipes & Tubes Limited,INE0JA001018,7102,98.69
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15804,116.91
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22441,38.61
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200727,5329.40
Garuda Construction and Engineering Limited,INE0JVO01026,5265,11.21
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25905,177.58
Eureka Forbes Limited,INE0KCE01017,101407,530.13
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,98618,249.43
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2583,4.47
Gopal Snacks Limited,INE0L9R01028,12284,43.91
Avalon Technologies Limited,INE0LCL01028,11700,108.72
Ather Energy Limited,INE0LEZ01016,4169,27.78
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63213,157.58
Cello World Limited,INE0LMW01024,9844,63.19
IKIO Technologies Limited,INE0LOJ01019,4617,13.04
Physicswallah Limited,INE0LP301011,92315,125.70
Aarti Pharmalabs Limited,INE0LRU01027,12407,103.35
Quadrant Future Tek Limited,INE0LRY01011,19018,75.49
Ola Electric Mobility Limited,INE0LXG01040,284164,122.44
REDTAPE Limited,INE0LXT01019,39018,55.87
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5376,23.89
REGAAL RESOURCES LIMITED,INE0MHO01029,2725,2.26
Epack Prefab Technologies Limited,INE0MLS01022,8592,26.96
TRUALT BIOENERGY LIMITED,INE0MWH01014,4287,18.87
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1919,10.21
BLS E-Services Limited,INE0NLT01010,130,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,633351,276.96
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14911,528.28
Kross Limited,INE0O6601022,17294,35.84
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,100,0.28
Rossell Techsys Limited,INE0OJW01016,2670,19.25
NTPC GREEN ENERGY LIMITED,INE0ONG01011,518056,527.39
Deepak Builders and Engineers India Limited,INE0OPA01019,1215,1.83
EMS LIMITED,INE0OV601013,23030,128.15
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37970,19.55
RBZ Jewellers Limited,INE0PEQ01016,10,0.01
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,1.97
Orient Technologies Limited,INE0PPK01015,5772,24.40
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5399,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15470,131.79
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1610,25.50
International Gemmological Institute India Limited,INE0Q9301021,19357,71.29
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35100,59.94
Denta Water and Infra Solutions Limited,INE0R4L01018,3127,11.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,4453,9.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9930,76.43
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2611,4.80
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8056,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,131,0.26
Pace Digitek Limited,INE0S3G01027,8455,17.99
CRIZAC LIMITED,INE0S4R01014,17147,55.60
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9121,76.65
VMS TMT LIMITED,INE0SJA01013,147,0.09
MAMATA MACHINERY LIMITED,INE0TO701015,20043,95.28
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,898,2.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,929,9.16
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,16325,33.68
BlackBuck Limited,INE0UIZ01018,21279,144.71
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20398,504.77
CARRARO INDIA LIMITED,INE0V7W01012,1622,8.43
Sri Lotus Developers and Realty Limited,INE0V9Q01010,74467,138.00
Sagility Limited,INE0W2G01015,826254,421.26
Laxmi Dental Limited,INE0WO601020,4821,14.95
Midwest Limited,INE0XAD01024,1008,15.04
Jain Resource Recycling Limited,INE0YD401026,33591,137.53
Atlanta Electricals Limited,INE0Z4F01028,397,3.67
ATUL LTD.,INE100A01010,2126,139.02
Mahindra & Mahindra Ltd.,INE101A01026,31796,1149.64
Granules India Ltd.,INE101D01020,57322,312.04
Afcons Infrastructure Limited,INE101I01011,10783,47.81
HLV LIMITED,INE102A01024,12207,1.77
Choice International Ltd,INE102B01014,426241,3239.63
Godrej Consumer Products Ltd.,INE102D01028,6562,83.39
Allied Digital Services Limited,INE102I01027,7882,15.93
MANGALORE RE,INE103A01014,217900,377.21
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,91,1.21
TVS Holdings Limited,INE105A01035,373,51.26
RPG Life Sciences Limited,INE105J01010,261,6.43
HI-TECH PIPES LIMITED,INE106T01025,235980,254.70
TAMILNADU NE,INE107A01015,14997,25.30
Awfis Space Solutions Limited,INE108V01019,12461,75.44
SHIPPING COR,INE109A01011,264872,669.57
ARMAN FIN,INE109C01017,466,7.05
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,86554,504.75
FINANC TECHN,INE111B01023,624,5.65
PDS LIMITED,INE111Q01021,2544,9.23
Metropolis Healthcare Limited,INE112L01020,4792,94.80
GUJ NARMADA,INE113A01013,46118,247.74
STEEL AUTHOR,INE114A01011,475531,660.78
Lic Housing Finance Ltd.,INE115A01026,104095,563.46
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3025,50.87
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10560,609.88
BAJ HOLD INV,INE118A01012,1775,214.68
Nuvoco Vistas Corporation Limited,INE118D01016,10633,41.93
Balrampur Chini Mills Ltd.,INE119A01028,13775,70.73
Carborundum Universal Ltd.,INE120A01034,4296,41.63
CHOL INV FN,INE121A01024,12985,215.97
JSW Energy Limited,INE121E01018,102303,537.67
INDUS TOWERS LIMITED,INE121J01017,50041,193.50
"MMTC Ltd.,",INE123F01029,75989,54.27
SBI Life Insurance Company Limited,INE123W01016,2251,40.64
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,327342,288.49
"E.I.D. Parry (India) Ltd.,",INE126A01031,3263,33.39
APOLLO PIPES LIMITED,INE126J01016,4625,16.05
HDFC Asset Management Company Limited,INE127D01025,15611,431.14
Goodluck India Limited,INE127I01024,10786,114.23
K.P. Energy Limited,INE127T01021,37355,152.43
Eveready Industries India Ltd.,INE128A01029,20036,71.79
Five-Star Business Finance Ltd.,INE128S01021,15375,92.70
Archean Chemical Industries Limited,INE128X01021,6387,39.03
GAIL INDIA,INE129A01019,300670,552.26
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49060,52.84
Gujarat Mineral Development Corpora,INE131A01031,182930,897.90
Relaxo Footwears Ltd.,INE131B01039,16606,75.87
Aurionpro Solutions Ltd.,INE132H01018,4280,50.17
Akzo Nobel India Limited,INE133A01011,23978,757.88
TILAKNAG IND,INE133E01013,55961,267.97
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,406766,1599.51
Cyient Limited,INE136B01020,26498,332.82
Neogen Chemicals Limited,INE136S01016,2429,34.96
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,59104,665.59
"National Aluminium Co. Ltd.,",INE139A01034,120976,296.65
FUSION FINANCE LIMITED,INE139R01012,23833,45.53
Saatvik Green Energy Limited,INE13B501022,8778,35.71
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,81167,590.66
Sula Vineyards Limited,INE142Q01026,58492,175.32
Orient Electric Limited,INE142Z01019,9783,20.06
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,8934,20.29
Tarsons Products Limited,INE144Z01023,254098,954.33
Shish Industries Limited,INE145Y01023,800000,113.60
Kirloskar Oil Engines Limited,INE146L01010,3213,37.70
SOUTH PETRO,INE147A01011,103699,96.66
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
