SEBI REPORT For Trade date 01-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Concord Enviro Systems Limited,INE037Z01029,529,2.79
Hindalco Industries Ltd.,INE038A01020,41717,371.41
T.V.Today Network Limited,INE038F01029,240,0.47
IFCI LTD,INE039A01010,651294,393.93
"Jamna Auto Industries Ltd.,",INE039C01032,77024,87.83
JASH ENGINEERING LIMITED,INE039O01029,8351,42.06
Jubilant Agri and Consumer Products Limited,INE03CC01015,60,1.17
Max Estates Limited,INE03EI01018,3590,16.75
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4608,16.30
Brigade Hotel Ventures Limited,INE03NU01014,2314,1.93
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2877,26.95
Cohance Lifesciences Limited,INE03QK01018,12595,80.63
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,185696,1806.46
Mayur Uniquoters ltd.,INE040D01038,883,4.92
SUZLON ENERGY LTD.,INE040H01021,7123571,4089.86
"Dhampur Sugar Mills Ltd.,",INE041A01016,44444,63.62
Escorts Kubota Limited,INE042A01014,4028,148.09
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2142,21.30
Sun Pharmaceutical Industries Ltd.,INE044A01036,21542,359.71
Paras Defence and Space Technologies Limited,INE045601023,35581,254.17
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,10659,88.87
Fineotex Chemical Limited,INE045J01034,127398,36.79
Reliance Industrial Infrastructure,INE046A01015,5556,51.52
Muthoot Microfin Limited,INE046W01019,4803,8.32
GRASIM INDUS,INE047A01021,2875,81.72
JAGSONPAL PH,INE048B01035,4305,10.44
Navin Fluorent International Ltd,INE048G01026,988,54.73
"Himatsingka Seide Ltd.,",INE049A01027,57824,76.73
Wockhardt Ltd,INE049B01025,75901,1085.90
SBC EXPORTS LIMITED,INE04AK01028,1528656,425.13
KPIT Technologies Ltd,INE04I401011,31705,386.28
ETHOS LIMITED,INE04TZ01018,499,14.21
Seshaasai Technologies Limited,INE04VU01023,1752,5.22
Prakash Pipes Limited,INE050001010,3852,16.74
Elin Electronics Limited,INE050401020,1301,2.80
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3722,69.27
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,8176,111.41
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,2550,7.41
Camlin Fine Sciences Ltd,INE052I01032,11285,18.79
BEST AGROLIFE LIMITED,INE052T01021,3957,1.05
Indian Hotels Co. Ltd,INE053A01029,77635,569.67
Indian Railway Finance Corporation,INE053F01010,1770223,2357.73
"V.I.P. Industries Ltd.,",INE054A01027,15476,67.18
Waterbase Limited,INE054C01015,18160,8.72
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7904,155.19
Cyient DLM Limited,INE055S01018,28756,132.19
IVALUE INFOSOLUTIONS LIMITED,INE056801025,256,0.69
Refex Industries Limited,INE056I01025,24918,71.45
Sanofi India Ltd,INE058A01010,744,35.13
"Cipla Ltd.,",INE059A01026,19461,292.63
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,3065,9.27
Ratnaveer Precision Engineering Limited,INE05CZ01011,11160,17.75
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,601,1.82
Navneet Education Limited,INE060A01024,9466,14.35
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16039,149.36
"State Bank Of India,",INE062A01020,67078,634.75
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,3952,52.47
Equitas Small Finance Bank Limited,INE063P01018,149177,98.54
TIMES GROUP,INE064A01026,526473,1759.07
Trident Ltd.,INE064C01022,825702,241.70
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,8141,46.19
Eicher Motors Ltd.,INE066A01021,2741,191.31
Hindustan Aeronautics Limited,INE066F01020,95745,4478.98
Wonderla Holidays Limited,INE066O01014,11176,72.42
Inox Wind Limited,INE066P01011,399718,606.52
CG Power and Industrial Solutions Limited,INE067A01029,87137,591.12
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25892,66.63
Gland Pharma Limited,INE068V01023,3035,57.08
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4342,5.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,982,2.38
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4219,5.90
Gem Aromatics Limited,INE06XZ01023,3906,6.69
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,30067,63.90
SHREE CEMENT,INE070A01015,249,68.93
Jai Corp Limited,INE070D01027,32815,50.59
INSECTCID,INE070I01018,187,1.36
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2951,47.41
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3093,31.06
Sona BLW Precision Forgings Limited,INE073K01018,44596,221.47
Praj Industries Ltd.,INE074A01025,123095,519.57
Paramount Communications Ltd.,INE074B01023,90307,44.42
WIPRO LTD.,INE075A01022,179759,458.33
G M BREWERIE,INE075D01018,3984,48.53
HealthCare Global Enterprises Limited,INE075I01017,1516,9.64
SIYAR SILK M,INE076B01028,4269,30.59
IFB Agro Industries Ltd,INE076C01018,21,0.28
GOCL Corporation Limited ,INE077F01035,393,1.45
Vikram Solar Limited,INE078V01014,50133,134.01
Ambuja Cements Ltd.,INE079A01024,67331,380.29
Gateway Distriparks Limited,INE079J01017,62811,40.61
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60209,230.29
Easy Trip Planners Limited,INE07O001026,1449359,181.95
NDR Auto Components Limited,INE07OG01012,415,3.94
Supriya Lifescience Limited,INE07RO01027,10335,78.10
Pavna Industries Limited,INE07S101038,10887,2.86
Restaurant Brands Asia Limited,INE07T201019,220891,157.29
IRM ENERGY LIMITED,INE07U701015,9753,31.23
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2238,440.02
LLOYDS ENTERPRISES LIMITED,INE080I01025,3084543,2375.00
TATA IORN AN,INE081A01020,314122,548.35
"Kopran Ltd.,",INE082A01010,2349,3.88
Morepen Laboratories Ltd.,INE083A01026,238955,124.58
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,234341,349.85
Amanta Healthcare Limited,INE084K01015,28,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1161,7.21
CHAMBAL FERT,INE085A01013,590761,2617.34
Thangamayil Jewellery Limited,INE085J01014,788,31.15
"Electrosteel Castings Ltd.,",INE086A01029,254539,247.09
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,916276,298.09
Paradeep Phosphates Limited,INE088F01024,430033,749.63
DR.REDDY'S L,INE089A01031,10980,137.85
Sterlite Technologies Limited.,INE089C01029,48846,51.83
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,19915,23.54
Krsnaa Diagnostics Limited,INE08LI01020,604,4.91
M & B ENGINEERING LIMITED,INE08N601015,10697,41.20
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,59511,119.31
Greenpanel Industries Limited,INE08ZM01014,5037,13.58
Scoda Tubes Limited,INE090501011,13870,23.72
ICICI Bank Ltd.,INE090A01021,43116,597.34
Jai Balaji Industries Limited,INE091G01026,118654,94.22
TATA CHEMICA,INE092A01019,86843,687.87
INDIA NIPP E,INE092B01025,115,1.00
IDFC FIRST BANK LIMITED,INE092T01019,731899,569.63
Hexaware Technologies Limited,INE093A01041,5585,40.07
OBEROI REALTY LIMITED,INE093I01010,3536,61.17
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,197009,125.39
HINDUSTAN PE,INE094A01015,85741,391.66
Ashika Credit Capital Ltd.,INE094B01013,13727,48.73
Kolte-Patil Developers Ltd,INE094I01018,4213,14.60
UTI Asset Management Company Limited,INE094J01016,9791,120.31
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33631,312.95
NBCC (India) Limited,INE095N01031,581338,640.86
NUCLEU SOF E,INE096B01018,634,7.18
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,51122,196.91
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2201,78.17
Indigo Paints Limited,INE09VQ01012,1120,13.32
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5542,26.48
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,199907,157.13
Ceigall India Limited,INE0AG901020,2185,5.85
Hemisphere Properties India Limited,INE0AJG01018,53376,80.42
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,55,0.83
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1596,7.16
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,366,0.64
Bansal Wire Industries Limited,INE0B9K01025,2956,9.23
Go Fashion (India) Limited,INE0BJS01011,7806,46.89
Premier Energies Limited,INE0BS701011,749710,7533.42
C.E. Info Systems Limited,INE0BV301023,4532,79.46
Aether Industries Limited,INE0BWX01014,7124,65.57
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6005,11.24
Jubilant Ingrevia Limited,INE0BY001018,9392,68.93
Oswal Pumps Limited,INE0BYP01024,32217,184.97
Urban Company Limited,INE0CAZ01013,40659,52.55
Mukka Proteins Limited,INE0CG401037,31047,11.93
Knowledge Marine & Engineering Works Limited,INE0CJD01029,653,11.80
Western Carriers (India) Limited,INE0CJF01024,36515,47.62
RateGain Travel Technologies Limited,INE0CLI01024,2321323,13586.60
Meghmani Organics Limited,INE0CT101020,414224,321.34
GMR Power and Urban Infra Limited,INE0CU601026,52885,63.71
Anthem Biosciences Limited,INE0CZ201020,8334,59.55
Sigachi Industries Limited,INE0D0K01022,317577,110.80
India Pesticides Limited,INE0D6701023,30132,61.17
Ksolves India Limited,INE0D6I01023,310,1.09
RailTel Corporation of India Limited,INE0DD101019,144141,560.98
PIRAMAL PHARMA LIMITED,INE0DK501011,263792,522.39
Fairchem Organics Limited,INE0DNW01011,1649,16.81
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,813,7.11
Syrma SGS Technology Limited,INE0DYJ01015,101787,774.06
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,77342,131.94
Network People Services Technologies Limited,INE0FFK01017,1227,23.75
Deep Industries Limited,INE0FHS01024,13002,59.39
Motisons Jewellers Limited,INE0FRK01020,313293,58.06
Motherson Sumi Wiring India Limited,INE0FS801015,304280,139.49
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946847,3683.05
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4009,51.45
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,350,0.88
Windlas Biotech Limited,INE0H5O01029,786,6.86
ArisInfra Solutions Limited,INE0H9P01028,12267,16.82
Fabtech Technologies Limited,INE0HF201011,3726,7.97
One Mobikwik Systems Limited,INE0HLU01028,42916,110.74
Tracxn Technologies Limited,INE0HMF01019,920,0.58
Billionbrains Garage Ventures Limited,INE0HOQ01053,300335,509.75
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3910,11.44
Le Travenues Technology Limited,INE0HV901016,33510,85.19
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,13545,64.20
Capillary Technologies India Limited,INE0ILV01024,897,5.75
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14220,37.89
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,22476,593.64
Rashi Peripherals Limited,INE0J1F01024,5371,17.66
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,115895,1064.28
Honasa Consumer Limited,INE0J5401028,13665,39.79
Jeena Sikho Lifecare Limited,INE0J5801029,12400,86.40
Venus Pipes & Tubes Limited,INE0JA001018,6348,86.71
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15695,113.70
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,21146,35.40
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300507,1246.99
Garuda Construction and Engineering Limited,INE0JVO01026,16251,31.02
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21027,144.95
Eureka Forbes Limited,INE0KCE01017,100848,525.63
Rhetan TMT Limited,INE0KKN01029,21742,5.63
DCX Systems Limited,INE0KL801015,101768,243.15
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,3230,5.10
Gopal Snacks Limited,INE0L9R01028,15193,52.37
Avalon Technologies Limited,INE0LCL01028,3994,38.78
Ather Energy Limited,INE0LEZ01016,6770,46.84
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63780,151.90
Cello World Limited,INE0LMW01024,8546,53.00
IKIO Technologies Limited,INE0LOJ01019,4764,12.99
Physicswallah Limited,INE0LP301011,96641,128.63
Aarti Pharmalabs Limited,INE0LRU01027,8568,74.12
Quadrant Future Tek Limited,INE0LRY01011,24262,91.68
Ola Electric Mobility Limited,INE0LXG01040,1094670,412.37
REDTAPE Limited,INE0LXT01019,36951,51.84
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,5999,9.92
J.G.Chemicals Limited,INE0MB501011,4470,19.51
REGAAL RESOURCES LIMITED,INE0MHO01029,1508,1.15
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,13183,35.08
TRUALT BIOENERGY LIMITED,INE0MWH01014,4751,19.02
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,772,3.03
BEML Land Assets Limited,INE0N7W01012,1193,2.55
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1315,6.61
BLS E-Services Limited,INE0NLT01010,1191,2.03
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,651725,286.26
R K Swamy Limited,INE0NQ801033,40,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,21214,732.18
Kross Limited,INE0O6601022,10643,22.88
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,620,1.47
Rossell Techsys Limited,INE0OJW01016,2564,18.54
NTPC GREEN ENERGY LIMITED,INE0ONG01011,501690,502.12
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,1.61
EMS LIMITED,INE0OV601013,24321,128.64
Shipping Corporation of India Land and Assets Limited,INE0PB301013,31798,16.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,586,1.99
Orient Technologies Limited,INE0PPK01015,5657,21.78
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4692,13.71
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14353,119.24
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1299,20.06
International Gemmological Institute India Limited,INE0Q9301021,17257,60.83
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,82,0.50
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31767,51.39
Denta Water and Infra Solutions Limited,INE0R4L01018,2677,9.93
SRM CONTRACTORS LIMITED,INE0R6Z01013,349,1.69
PATEL RETAIL LIMITED,INE0R8B01010,4212,8.73
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,12395,97.53
Gala Precision Engineering Limited,INE0RE001014,88,0.80
Tolins Tyres Limited,INE0RWQ01014,2347,4.13
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7013,3.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,18693,36.54
CRIZAC LIMITED,INE0S4R01014,28433,81.92
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9028,72.77
VMS TMT LIMITED,INE0SJA01013,587,0.30
MAMATA MACHINERY LIMITED,INE0TO701015,11918,55.97
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,6961,17.65
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,987,9.27
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,19786,37.83
BlackBuck Limited,INE0UIZ01018,4610,29.29
Sanofi Consumer Healthcare India Limited,INE0UOS01011,83,3.90
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14765,363.31
CARRARO INDIA LIMITED,INE0V7W01012,843,4.34
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60382,110.50
Meesho Limited,INE0VDM01015,680,1.17
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1085309,560.74
Laxmi Dental Limited,INE0WO601020,3626,11.03
Midwest Limited,INE0XAD01024,3057,44.79
ANLON HEALTHCARE LIMITED,INE0Y8W01017,11,0.02
Jain Resource Recycling Limited,INE0YD401026,16945,69.99
Atlanta Electricals Limited,INE0Z4F01028,507,4.28
ATUL LTD.,INE100A01010,1705,112.35
Mahindra & Mahindra Ltd.,INE101A01026,23162,823.58
Granules India Ltd.,INE101D01020,21527,126.67
Afcons Infrastructure Limited,INE101I01011,21526,84.08
HLV LIMITED,INE102A01024,6301,0.91
Choice International Ltd,INE102B01014,423546,3218.41
Godrej Consumer Products Ltd.,INE102D01028,3867,48.41
Allied Digital Services Limited,INE102I01027,7012,13.95
MANGALORE RE,INE103A01014,197616,329.77
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,112,1.37
TVS Holdings Limited,INE105A01035,197,28.53
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,276695,277.53
TAMILNADU NE,INE107A01015,14211,23.79
Awfis Space Solutions Limited,INE108V01019,10622,59.71
SHIPPING COR,INE109A01011,236568,578.29
ARMAN FIN,INE109C01017,480,7.27
CONTAIN CORP,INE111A01025,89285,510.26
FINANC TECHN,INE111B01023,735,6.22
PDS LIMITED,INE111Q01021,2505,8.91
Metropolis Healthcare Limited,INE112L01020,1542,30.79
GUJ NARMADA,INE113A01013,52312,275.65
STEEL AUTHOR,INE114A01011,405194,594.25
Lic Housing Finance Ltd.,INE115A01026,97428,574.85
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1605,27.55
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,7350,404.97
BAJ HOLD INV,INE118A01012,2076,243.19
Nuvoco Vistas Corporation Limited,INE118D01016,17087,64.28
Balrampur Chini Mills Ltd.,INE119A01028,12682,62.82
Carborundum Universal Ltd.,INE120A01034,5477,50.53
CHOL INV FN,INE121A01024,12030,201.59
JSW Energy Limited,INE121E01018,81411,420.83
INDUS TOWERS LIMITED,INE121J01017,44631,185.59
"MMTC Ltd.,",INE123F01029,134709,93.95
SBI Life Insurance Company Limited,INE123W01016,1450,26.00
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,247595,216.63
"E.I.D. Parry (India) Ltd.,",INE126A01031,3790,39.31
APOLLO PIPES LIMITED,INE126J01016,2685,9.56
HDFC Asset Management Company Limited,INE127D01025,14763,402.67
Goodluck India Limited,INE127I01024,5687,67.23
K.P. Energy Limited,INE127T01021,33697,129.96
Eveready Industries India Ltd.,INE128A01029,19600,70.39
Five-Star Business Finance Ltd.,INE128S01021,20206,115.53
Archean Chemical Industries Limited,INE128X01021,5488,34.23
GAIL INDIA,INE129A01019,442367,779.13
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,54906,57.58
Fujiyama Power Systems Limited,INE12UR01024,184,0.40
Gujarat Mineral Development Corpora,INE131A01031,188414,972.53
Relaxo Footwears Ltd.,INE131B01039,14000,64.16
Aurionpro Solutions Ltd.,INE132H01018,4587,52.06
Akzo Nobel India Limited,INE133A01011,1845,58.95
TILAKNAG IND,INE133E01013,52639,243.05
IFGL Refractories Limited,INE133Y01011,664,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,330528,1315.97
Cyient Limited,INE136B01020,18173,228.26
Neogen Chemicals Limited,INE136S01016,2040,28.40
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,49032,550.50
"National Aluminium Co. Ltd.,",INE139A01034,212508,747.84
UCAL LIMITED,INE139B01016,550,0.70
