SEBI REPORT For Trade date 04-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
BALU FORGE INDUSTRIES LIMITED,INE011E01029,16786,82.50
Tega Industries Limited,INE011K01018,3657,72.45
ACC,INE012A01025,14613,272.19
R&B Denims Limited,INE012Q01021,3157,4.89
Onesource Specialty Pharma Limited,INE013P01021,3000,49.03
WIM PLAST LT,INE015B01018,5942,30.06
Tinna Rubber and Infrastructure Limited,INE015C01016,336,2.92
DABUR INDIA,INE016A01026,27016,143.33
CEINSYS TECH LIMITED,INE016Q01014,700,7.70
"Great Eastern Shipping Co. Ltd.,",INE017A01032,8415,97.08
KISAN MOULDG,INE017C01012,0,0.00
LARSEN & TOU,INE018A01030,28247,1089.07
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,15985,134.68
JSW SL,INE019A01038,8985,104.51
Himadri Speciality Chemical Ltd.,INE019C01026,67125,331.02
STANLEY LIFESTYLES LIMITED,INE01A001028,1754,4.65
Antony Waste Handling Cell Limited,INE01BK01022,3728,21.30
Vishal Mega Mart Limited,INE01EA01019,306315,426.64
Ritco Logistics Limited,INE01EG01016,84,0.25
Baazar Style Retail Limited,INE01FR01028,11918,38.20
Sky Gold And Diamonds Limited,INE01IU01018,17790,61.79
eMudhra Limited,INE01QM01018,7475,48.80
Vikran Engineering Limited,INE01R501028,521959,519.18
Canara HSBC Life Insurance Company Limited,INE01TY01017,8729,12.93
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,527975,2043.40
Asian Paints Ltd.,INE021A01026,12655,341.12
Dodla Dairy Limited,INE021O01019,458,5.81
ASIAN GRANITO INDIA LIMITED,INE022I01019,11595,8.26
Indian Energy Exchange Limited,INE022Q01020,245171,362.68
Nalwa Sons Investment Ltd,INE023A01030,38,2.41
Aeroflex Industries Limited,INE024001021,48271,94.51
SHILCHAR TEC,INE024F01011,2609,98.45
GRAVITA INDIA LIMITED,INE024L01027,13445,237.66
Goldiam International Ltd.,INE025B01025,56849,228.91
Artemis Medicare Services Limited,INE025R01021,4110,10.74
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,121895,240.58
RASHTRIYA CH,INE027A01015,222672,364.33
Max Healthcare Institute Limited,INE027H01010,33759,377.52
RUDRA GLOBAL INFRA PRODUCTS LIMITED,INE027T01023,1500,0.26
Bank Of Baroda,INE028A01039,138401,403.21
BHARAT PETRO,INE029A01011,74868,271.11
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1967,12.65
Anmol India Limited,INE02AR01019,800,0.09
Anand Rayons Limited,INE02GA01012,140,0.49
Raymond Lifestyle Limited,INE02ID01020,9968,116.68
Azad Engineering Limited,INE02IJ01035,21360,368.13
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,21820,56.37
Borosil Limited,INE02PY01013,5989,20.63
Brainbees Solutions Limited,INE02RE01045,37295,129.82
WONDER ELECTRICALS LIMITED,INE02WG01024,12943,21.90
Electronics Mart India Limited,INE02YR01019,57931,79.60
Corona Remedies Limited,INE02ZQ01018,15,0.22
"Hindustan Unilever Ltd.,",INE030A01027,12366,306.76
Housing &Urban Development Corporation Ltd.,INE031A01017,588444,1319.19
Ajanta Pharma Ltd.,INE031B01049,1859,52.88
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,783901,952.72
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,13224,45.85
Arvind SmartSpaces Limited,INE034S01021,4064,28.29
SOTL,INE035D01020,1195,5.45
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,10789,14.48
KARUR VYSYA,INE036D01028,22326,59.11
Concord Enviro Systems Limited,INE037Z01029,503,2.68
Hindalco Industries Ltd.,INE038A01020,39611,353.83
T.V.Today Network Limited,INE038F01029,240,0.47
IFCI LTD,INE039A01010,740562,443.83
"Jamna Auto Industries Ltd.,",INE039C01032,72205,84.20
JASH ENGINEERING LIMITED,INE039O01029,7211,36.29
Jubilant Agri and Consumer Products Limited,INE03CC01015,60,1.17
Max Estates Limited,INE03EI01018,3090,14.26
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4467,15.72
Brigade Hotel Ventures Limited,INE03NU01014,2414,1.99
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2815,26.40
Cohance Lifesciences Limited,INE03QK01018,11979,74.52
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,168294,1642.78
Mayur Uniquoters ltd.,INE040D01038,2555,14.67
SUZLON ENERGY LTD.,INE040H01021,7199638,4123.06
"Dhampur Sugar Mills Ltd.,",INE041A01016,44588,63.77
Escorts Kubota Limited,INE042A01014,3804,140.75
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2447,24.06
Sun Pharmaceutical Industries Ltd.,INE044A01036,23349,392.28
Paras Defence and Space Technologies Limited,INE045601023,35804,255.15
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,10185,84.93
Fineotex Chemical Limited,INE045J01034,136578,38.74
Reliance Industrial Infrastructure,INE046A01015,5516,51.24
Muthoot Microfin Limited,INE046W01019,5538,9.61
GRASIM INDUS,INE047A01021,3438,97.70
JAGSONPAL PH,INE048B01035,4255,10.33
Navin Fluorent International Ltd,INE048G01026,821,45.59
"Himatsingka Seide Ltd.,",INE049A01027,79147,103.51
Wockhardt Ltd,INE049B01025,76300,1091.35
SBC EXPORTS LIMITED,INE04AK01028,1530884,425.78
KPIT Technologies Ltd,INE04I401011,33995,408.41
ETHOS LIMITED,INE04TZ01018,549,15.48
Seshaasai Technologies Limited,INE04VU01023,1626,4.91
Prakash Pipes Limited,INE050001010,3882,16.81
Elin Electronics Limited,INE050401020,1301,2.80
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3695,68.69
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6631,91.58
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1350,4.20
Camlin Fine Sciences Ltd,INE052I01032,9100,15.12
BEST AGROLIFE LIMITED,INE052T01021,3957,1.05
Indian Hotels Co. Ltd,INE053A01029,80848,591.29
Indian Railway Finance Corporation,INE053F01010,1826998,2418.70
"V.I.P. Industries Ltd.,",INE054A01027,16247,70.07
Waterbase Limited,INE054C01015,19742,10.37
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9435,173.20
Cyient DLM Limited,INE055S01018,28795,132.30
IVALUE INFOSOLUTIONS LIMITED,INE056801025,146,0.43
Refex Industries Limited,INE056I01025,25837,73.20
Sanofi India Ltd,INE058A01010,769,35.99
"Cipla Ltd.,",INE059A01026,22970,338.90
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,3085,9.32
Ratnaveer Precision Engineering Limited,INE05CZ01011,9932,15.87
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,7509,11.35
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16041,149.32
"State Bank Of India,",INE062A01020,65261,621.33
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,4091,54.42
Equitas Small Finance Bank Limited,INE063P01018,145675,96.25
TIMES GROUP,INE064A01026,523104,1749.12
Trident Ltd.,INE064C01022,1037294,304.37
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,8336,47.12
Eicher Motors Ltd.,INE066A01021,2349,163.62
Hindustan Aeronautics Limited,INE066F01020,103849,4811.75
Wonderla Holidays Limited,INE066O01014,3142,20.03
Inox Wind Limited,INE066P01011,394525,598.20
CG Power and Industrial Solutions Limited,INE067A01029,72322,500.71
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25917,66.70
Gland Pharma Limited,INE068V01023,2330,44.34
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4342,5.47
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,978,2.37
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4088,5.70
Gem Aromatics Limited,INE06XZ01023,4838,8.44
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,33022,69.66
SHREE CEMENT,INE070A01015,239,66.13
Jai Corp Limited,INE070D01027,33765,51.67
INSECTCID,INE070I01018,155,1.17
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2713,43.76
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2753,28.19
Sona BLW Precision Forgings Limited,INE073K01018,54539,278.47
Praj Industries Ltd.,INE074A01025,122916,518.87
Paramount Communications Ltd.,INE074B01023,103282,49.67
WIPRO LTD.,INE075A01022,269903,669.32
G M BREWERIE,INE075D01018,4215,50.85
HealthCare Global Enterprises Limited,INE075I01017,1520,9.66
SIYAR SILK M,INE076B01028,4045,29.20
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,413,1.50
Vikram Solar Limited,INE078V01014,59901,154.92
Ambuja Cements Ltd.,INE079A01024,64858,366.81
Gateway Distriparks Limited,INE079J01017,65521,42.26
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59200,226.08
Easy Trip Planners Limited,INE07O001026,1466465,182.16
NDR Auto Components Limited,INE07OG01012,415,3.94
Supriya Lifescience Limited,INE07RO01027,15248,112.21
Pavna Industries Limited,INE07S101038,10887,2.86
Restaurant Brands Asia Limited,INE07T201019,233773,165.22
IRM ENERGY LIMITED,INE07U701015,10065,31.99
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2207,437.75
LLOYDS ENTERPRISES LIMITED,INE080I01025,3099937,2384.63
TATA IORN AN,INE081A01020,341445,601.25
"Kopran Ltd.,",INE082A01010,2330,3.85
Morepen Laboratories Ltd.,INE083A01026,232881,120.90
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,229252,342.05
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1121,6.95
CHAMBAL FERT,INE085A01013,589629,2611.20
Thangamayil Jewellery Limited,INE085J01014,829,32.45
"Electrosteel Castings Ltd.,",INE086A01029,255724,247.45
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,912739,296.85
Paradeep Phosphates Limited,INE088F01024,428020,738.05
DR.REDDY'S L,INE089A01031,10585,133.25
Sterlite Technologies Limited.,INE089C01029,41951,44.99
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,19416,22.94
Krsnaa Diagnostics Limited,INE08LI01020,604,4.91
M & B ENGINEERING LIMITED,INE08N601015,8976,35.72
SANSTAR LIMITED,INE08NE01025,2407,2.56
Samhi Hotels Limited,INE08U801020,57679,115.76
Greenpanel Industries Limited,INE08ZM01014,4542,12.37
Scoda Tubes Limited,INE090501011,13998,23.89
ICICI Bank Ltd.,INE090A01021,33032,460.02
Jai Balaji Industries Limited,INE091G01026,120268,95.35
TATA CHEMICA,INE092A01019,84522,660.17
INDIA NIPP E,INE092B01025,109,0.95
IDFC FIRST BANK LIMITED,INE092T01019,722508,561.81
Hexaware Technologies Limited,INE093A01041,5586,39.93
OBEROI REALTY LIMITED,INE093I01010,3567,61.59
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199597,126.70
HINDUSTAN PE,INE094A01015,80818,371.42
Ashika Credit Capital Ltd.,INE094B01013,10920,38.77
Kolte-Patil Developers Ltd,INE094I01018,4061,13.84
UTI Asset Management Company Limited,INE094J01016,8344,105.65
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33083,308.32
NBCC (India) Limited,INE095N01031,597509,654.66
NUCLEU SOF E,INE096B01018,683,7.62
Amrutanjan Health Care Limited,INE098F01031,581,3.83
Mishra Dhatu Nigam Limited,INE099Z01011,54229,207.92
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2103,74.64
Indigo Paints Limited,INE09VQ01012,1118,13.28
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5279,25.35
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,196511,154.03
Ceigall India Limited,INE0AG901020,2235,5.99
Hemisphere Properties India Limited,INE0AJG01018,51814,78.11
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1,0.01
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1516,6.82
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,3085,9.57
Go Fashion (India) Limited,INE0BJS01011,7753,46.54
Premier Energies Limited,INE0BS701011,724740,7329.62
C.E. Info Systems Limited,INE0BV301023,4687,80.91
Aether Industries Limited,INE0BWX01014,5172,47.44
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4650,8.69
Jubilant Ingrevia Limited,INE0BY001018,9734,71.15
Oswal Pumps Limited,INE0BYP01024,31680,177.66
Urban Company Limited,INE0CAZ01013,36400,47.18
Mukka Proteins Limited,INE0CG401037,31042,11.92
Knowledge Marine & Engineering Works Limited,INE0CJD01029,612,11.10
Western Carriers (India) Limited,INE0CJF01024,32556,42.87
RateGain Travel Technologies Limited,INE0CLI01024,2321455,13587.47
Meghmani Organics Limited,INE0CT101020,450571,339.76
GMR Power and Urban Infra Limited,INE0CU601026,52778,63.59
Anthem Biosciences Limited,INE0CZ201020,9116,64.11
Sigachi Industries Limited,INE0D0K01022,349650,118.24
India Pesticides Limited,INE0D6701023,31835,63.94
Ksolves India Limited,INE0D6I01023,310,1.09
RailTel Corporation of India Limited,INE0DD101019,141475,547.45
PIRAMAL PHARMA LIMITED,INE0DK501011,257073,508.54
Fairchem Organics Limited,INE0DNW01011,1649,16.81
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,788,6.92
Syrma SGS Technology Limited,INE0DYJ01015,86221,652.23
Wakefit Innovations Limited,INE0E7301029,80,0.15
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,77217,131.75
Network People Services Technologies Limited,INE0FFK01017,1223,23.67
Deep Industries Limited,INE0FHS01024,13081,59.67
Motisons Jewellers Limited,INE0FRK01020,315397,58.30
Motherson Sumi Wiring India Limited,INE0FS801015,333581,152.84
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946798,3682.79
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3316,42.89
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,224,0.61
Windlas Biotech Limited,INE0H5O01029,786,6.86
ArisInfra Solutions Limited,INE0H9P01028,21599,26.22
Fabtech Technologies Limited,INE0HF201011,7513,13.47
One Mobikwik Systems Limited,INE0HLU01028,42889,110.25
Tracxn Technologies Limited,INE0HMF01019,834,0.53
Billionbrains Garage Ventures Limited,INE0HOQ01053,337313,570.14
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3138,9.30
Le Travenues Technology Limited,INE0HV901016,32127,82.08
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,14169,66.90
Capillary Technologies India Limited,INE0ILV01024,947,6.06
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15651,41.09
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,23520,621.67
Rashi Peripherals Limited,INE0J1F01024,5782,19.23
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112265,1030.28
Honasa Consumer Limited,INE0J5401028,13557,39.50
Jeena Sikho Lifecare Limited,INE0J5801029,12860,89.60
Venus Pipes & Tubes Limited,INE0JA001018,6289,85.73
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15736,113.97
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,19245,32.11
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1419,6.08
Harsha Engineers International Limited,INE0JUS01029,300506,1246.98
Garuda Construction and Engineering Limited,INE0JVO01026,15520,29.86
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21597,146.80
Eureka Forbes Limited,INE0KCE01017,100928,526.02
Rhetan TMT Limited,INE0KKN01029,21978,5.69
DCX Systems Limited,INE0KL801015,101517,241.81
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,478,0.84
Gopal Snacks Limited,INE0L9R01028,15120,52.12
Avalon Technologies Limited,INE0LCL01028,2436,25.00
Ather Energy Limited,INE0LEZ01016,11180,75.89
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62579,149.33
Cello World Limited,INE0LMW01024,8723,53.87
IKIO Technologies Limited,INE0LOJ01019,4628,12.78
Physicswallah Limited,INE0LP301011,106034,139.99
Aarti Pharmalabs Limited,INE0LRU01027,8101,70.40
Quadrant Future Tek Limited,INE0LRY01011,25827,96.04
Ola Electric Mobility Limited,INE0LXG01040,1153046,429.11
REDTAPE Limited,INE0LXT01019,36593,51.36
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,9474,14.19
J.G.Chemicals Limited,INE0MB501011,4513,19.63
REGAAL RESOURCES LIMITED,INE0MHO01029,1508,1.15
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,12433,33.68
TRUALT BIOENERGY LIMITED,INE0MWH01014,3975,15.96
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,206,0.83
BEML Land Assets Limited,INE0N7W01012,1193,2.55
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1275,6.35
BLS E-Services Limited,INE0NLT01010,1286,2.19
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,622005,273.88
R K Swamy Limited,INE0NQ801033,35,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,24689,845.38
Kross Limited,INE0O6601022,10309,22.04
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,620,1.47
Rossell Techsys Limited,INE0OJW01016,1626,12.29
NTPC GREEN ENERGY LIMITED,INE0ONG01011,511500,508.69
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,1.61
EMS LIMITED,INE0OV601013,29604,146.94
Shipping Corporation of India Land and Assets Limited,INE0PB301013,30485,15.43
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,5771,22.18
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4424,12.67
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14249,117.97
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,399,5.93
International Gemmological Institute India Limited,INE0Q9301021,14536,52.42
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,82,0.50
ARKADE DEVELOPERS LIMITED,INE0QRL01017,29573,47.41
Denta Water and Infra Solutions Limited,INE0R4L01018,2577,9.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,270,1.34
PATEL RETAIL LIMITED,INE0R8B01010,1912,4.21
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10311,81.57
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2447,4.25
Stallion India Fluorochemicals Limited,INE0RYC01010,538,1.07
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7013,3.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,21942,42.66
CRIZAC LIMITED,INE0S4R01014,34182,96.33
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8205,66.96
VMS TMT LIMITED,INE0SJA01013,587,0.30
MAMATA MACHINERY LIMITED,INE0TO701015,11287,53.07
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,9780,24.01
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1188,11.17
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,19744,37.70
BlackBuck Limited,INE0UIZ01018,4240,27.31
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200,0.21
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14767,362.76
CARRARO INDIA LIMITED,INE0V7W01012,788,4.06
Sri Lotus Developers and Realty Limited,INE0V9Q01010,59930,109.30
Meesho Limited,INE0VDM01015,4377,6.74
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1077409,554.27
Laxmi Dental Limited,INE0WO601020,3104,9.44
Midwest Limited,INE0XAD01024,3091,45.08
ANLON HEALTHCARE LIMITED,INE0Y8W01017,51,0.07
Jain Resource Recycling Limited,INE0YD401026,17560,72.73
Atlanta Electricals Limited,INE0Z4F01028,744,6.25
ATUL LTD.,INE100A01010,1346,89.20
Mahindra & Mahindra Ltd.,INE101A01026,30212,1081.52
Granules India Ltd.,INE101D01020,25249,147.70
Afcons Infrastructure Limited,INE101I01011,23496,90.05
HLV LIMITED,INE102A01024,6301,0.91
Choice International Ltd,INE102B01014,424749,3227.84
Godrej Consumer Products Ltd.,INE102D01028,3869,48.18
Allied Digital Services Limited,INE102I01027,7012,13.95
MANGALORE RE,INE103A01014,174422,305.26
SMC Global Securities Limited,INE103C01036,225,0.16
TRAVEL FOOD SERVICES LIMITED,INE103V01028,102,1.26
TVS Holdings Limited,INE105A01035,185,27.03
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,259886,260.86
TAMILNADU NE,INE107A01015,14171,23.72
Awfis Space Solutions Limited,INE108V01019,10558,59.18
SHIPPING COR,INE109A01011,234826,573.99
ARMAN FIN,INE109C01017,465,7.02
Mindteck (India) Ltd,INE110B01017,800,1.82
CONTAIN CORP,INE111A01025,83797,479.48
FINANC TECHN,INE111B01023,723,6.00
PDS LIMITED,INE111Q01021,2947,10.50
Metropolis Healthcare Limited,INE112L01020,1856,36.70
GUJ NARMADA,INE113A01013,52532,276.62
STEEL AUTHOR,INE114A01011,383826,563.74
Lic Housing Finance Ltd.,INE115A01026,96326,567.07
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1713,29.31
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,5951,331.43
BAJ HOLD INV,INE118A01012,2078,243.39
Nuvoco Vistas Corporation Limited,INE118D01016,15158,57.26
PARK MEDI WORLD LIMITED,INE119201023,700,1.08
Balrampur Chini Mills Ltd.,INE119A01028,12015,59.93
Carborundum Universal Ltd.,INE120A01034,5401,49.71
CHOL INV FN,INE121A01024,8727,145.86
JSW Energy Limited,INE121E01018,77550,403.36
INDUS TOWERS LIMITED,INE121J01017,46255,193.16
Amagi Media Labs Limited,INE121R01077,2000,7.64
"MMTC Ltd.,",INE123F01029,145020,100.54
SBI Life Insurance Company Limited,INE123W01016,1423,25.47
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,244580,212.72
"E.I.D. Parry (India) Ltd.,",INE126A01031,4699,47.54
APOLLO PIPES LIMITED,INE126J01016,2752,9.74
HDFC Asset Management Company Limited,INE127D01025,14583,402.25
Goodluck India Limited,INE127I01024,5638,66.66
K.P. Energy Limited,INE127T01021,33084,122.80
Eveready Industries India Ltd.,INE128A01029,19638,70.51
Five-Star Business Finance Ltd.,INE128S01021,26408,141.77
Archean Chemical Industries Limited,INE128X01021,4773,30.23
GAIL INDIA,INE129A01019,576203,996.52
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,52118,54.98
Fujiyama Power Systems Limited,INE12UR01024,410,0.87
Gujarat Mineral Development Corpora,INE131A01031,179114,919.90
Relaxo Footwears Ltd.,INE131B01039,12575,57.73
Aurionpro Solutions Ltd.,INE132H01018,4888,54.94
Akzo Nobel India Limited,INE133A01011,1864,59.48
TILAKNAG IND,INE133E01013,45149,212.62
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
