SEBI REPORT For Trade date 11-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Cyient DLM Limited,INE055S01018,28964,132.77
IVALUE INFOSOLUTIONS LIMITED,INE056801025,196,0.55
Refex Industries Limited,INE056I01025,25431,72.05
Sanofi India Ltd,INE058A01010,797,36.88
"Cipla Ltd.,",INE059A01026,21533,319.16
La Opala RG Ltd.,INE059D01020,5616,13.82
Hindware Home Innovation Limited,INE05AN01011,3052,9.25
Ratnaveer Precision Engineering Limited,INE05CZ01011,10750,17.12
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,599,1.81
Navneet Education Limited,INE060A01024,8209,12.52
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,15809,147.69
"State Bank Of India,",INE062A01020,65078,670.60
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5519,72.12
Equitas Small Finance Bank Limited,INE063P01018,155600,103.10
TIMES GROUP,INE064A01026,524689,1750.55
Trident Ltd.,INE064C01022,1150650,335.63
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,7984,45.30
Eicher Motors Ltd.,INE066A01021,2171,154.59
Hindustan Aeronautics Limited,INE066F01020,110082,5033.92
Wonderla Holidays Limited,INE066O01014,2840,18.39
Inox Wind Limited,INE066P01011,428242,632.25
CG Power and Industrial Solutions Limited,INE067A01029,69304,484.42
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26018,67.01
Gland Pharma Limited,INE068V01023,2269,43.21
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4316,5.44
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3350,7.28
INDIQUBE SPACES LIMITED,INE06ST01018,947,2.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,13956,16.37
Gem Aromatics Limited,INE06XZ01023,4479,7.90
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,31081,66.14
SHREE CEMENT,INE070A01015,367,100.33
Jai Corp Limited,INE070D01027,30395,46.98
INSECTCID,INE070I01018,101,0.83
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2742,43.53
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,4259,41.16
Sona BLW Precision Forgings Limited,INE073K01018,53701,276.90
Praj Industries Ltd.,INE074A01025,144377,590.31
Paramount Communications Ltd.,INE074B01023,100933,48.88
WIPRO LTD.,INE075A01022,232323,574.87
G M BREWERIE,INE075D01018,3983,48.52
HealthCare Global Enterprises Limited,INE075I01017,1364,8.71
SIYAR SILK M,INE076B01028,5130,34.96
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,413,1.50
Vikram Solar Limited,INE078V01014,59600,154.73
Ambuja Cements Ltd.,INE079A01024,73990,415.19
Gateway Distriparks Limited,INE079J01017,68098,44.39
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,64835,242.79
Easy Trip Planners Limited,INE07O001026,1426107,179.45
NDR Auto Components Limited,INE07OG01012,413,3.92
Supriya Lifescience Limited,INE07RO01027,9394,70.27
Pavna Industries Limited,INE07S101038,7087,1.86
Restaurant Brands Asia Limited,INE07T201019,231859,163.86
IRM ENERGY LIMITED,INE07U701015,10086,32.05
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1434,293.45
LLOYDS ENTERPRISES LIMITED,INE080I01025,3087009,2376.48
TATA IORN AN,INE081A01020,404471,749.92
"Kopran Ltd.,",INE082A01010,4625,7.09
Morepen Laboratories Ltd.,INE083A01026,231652,120.20
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,256816,392.93
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1089,6.76
CHAMBAL FERT,INE085A01013,701627,3108.19
Thangamayil Jewellery Limited,INE085J01014,806,31.65
"Electrosteel Castings Ltd.,",INE086A01029,260479,251.63
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,962373,308.96
Paradeep Phosphates Limited,INE088F01024,460504,771.28
DR.REDDY'S L,INE089A01031,11289,142.55
Sterlite Technologies Limited.,INE089C01029,75651,108.53
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,17445,20.65
Krsnaa Diagnostics Limited,INE08LI01020,820,6.40
M & B ENGINEERING LIMITED,INE08N601015,9865,38.75
SANSTAR LIMITED,INE08NE01025,5911,5.72
Samhi Hotels Limited,INE08U801020,58458,116.93
Greenpanel Industries Limited,INE08ZM01014,4482,12.24
Scoda Tubes Limited,INE090501011,14628,24.79
ICICI Bank Ltd.,INE090A01021,30553,426.55
Jai Balaji Industries Limited,INE091G01026,97155,79.96
TATA CHEMICA,INE092A01019,84244,655.82
INDIA NIPP E,INE092B01025,159,1.35
IDFC FIRST BANK LIMITED,INE092T01019,734800,574.79
Hexaware Technologies Limited,INE093A01041,11858,77.16
OBEROI REALTY LIMITED,INE093I01010,3547,61.11
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,246304,152.84
HINDUSTAN PE,INE094A01015,79230,365.42
Kolte-Patil Developers Ltd,INE094I01018,3992,13.58
UTI Asset Management Company Limited,INE094J01016,7802,99.00
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33426,311.69
NBCC (India) Limited,INE095N01031,654539,709.49
NUCLEU SOF E,INE096B01018,491,5.28
Amrutanjan Health Care Limited,INE098F01031,319,2.31
Mishra Dhatu Nigam Limited,INE099Z01011,50618,194.35
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2298,81.51
Indigo Paints Limited,INE09VQ01012,1228,14.42
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,4221,20.55
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,196497,151.40
Ceigall India Limited,INE0AG901020,5382,15.60
Hemisphere Properties India Limited,INE0AJG01018,55809,83.89
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,172,2.95
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1477,6.69
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,316,0.58
Bansal Wire Industries Limited,INE0B9K01025,2752,8.57
Go Fashion (India) Limited,INE0BJS01011,9770,53.04
Premier Energies Limited,INE0BS701011,728218,7356.25
C.E. Info Systems Limited,INE0BV301023,4779,82.11
Aether Industries Limited,INE0BWX01014,5484,50.49
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5121,9.51
Jubilant Ingrevia Limited,INE0BY001018,9949,72.53
Oswal Pumps Limited,INE0BYP01024,46279,230.88
Urban Company Limited,INE0CAZ01013,32277,41.98
Mukka Proteins Limited,INE0CG401037,31042,11.92
Knowledge Marine & Engineering Works Limited,INE0CJD01029,719,12.92
Western Carriers (India) Limited,INE0CJF01024,32740,43.07
RateGain Travel Technologies Limited,INE0CLI01024,2122107,13021.82
Meghmani Organics Limited,INE0CT101020,531070,383.80
GMR Power and Urban Infra Limited,INE0CU601026,54424,65.38
Anthem Biosciences Limited,INE0CZ201020,8179,57.80
Sigachi Industries Limited,INE0D0K01022,291364,100.59
India Pesticides Limited,INE0D6701023,31215,63.04
Ksolves India Limited,INE0D6I01023,288,1.02
RailTel Corporation of India Limited,INE0DD101019,145638,561.54
PIRAMAL PHARMA LIMITED,INE0DK501011,269103,526.73
Fairchem Organics Limited,INE0DNW01011,1643,16.77
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,767,6.78
Syrma SGS Technology Limited,INE0DYJ01015,88369,680.08
Wakefit Innovations Limited,INE0E7301029,540,1.10
HMA Agro Industries Limited,INE0ECP01024,476,0.15
TARC LIMITED,INE0EK901012,42375,72.05
Network People Services Technologies Limited,INE0FFK01017,1131,21.94
Deep Industries Limited,INE0FHS01024,14109,63.73
Motisons Jewellers Limited,INE0FRK01020,378075,68.77
Motherson Sumi Wiring India Limited,INE0FS801015,335780,151.44
Markolines Pavement Technologies Limited,INE0FW001016,2800,4.61
EPACK Durable Limited,INE0G5901015,948597,3687.85
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4364,55.40
HP Adhesives Limited,INE0GSL01024,1027,0.53
ALL TIME PLASTICS LIMITED,INE0GV601021,228,0.62
Windlas Biotech Limited,INE0H5O01029,865,7.49
ArisInfra Solutions Limited,INE0H9P01028,20893,24.86
Fabtech Technologies Limited,INE0HF201011,3815,7.63
One Mobikwik Systems Limited,INE0HLU01028,52834,131.50
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,442780,753.01
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2410,7.20
Le Travenues Technology Limited,INE0HV901016,30474,78.54
Dhampur Bio Organics Limited,INE0I3401014,7,0.01
Latent View Analytics Limited,INE0I7C01011,18953,87.05
Capillary Technologies India Limited,INE0ILV01024,2536,15.46
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,18165,46.63
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,19800,527.07
Rashi Peripherals Limited,INE0J1F01024,5744,19.15
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,107799,994.11
Honasa Consumer Limited,INE0J5401028,14573,42.54
Jeena Sikho Lifecare Limited,INE0J5801029,14110,99.42
Venus Pipes & Tubes Limited,INE0JA001018,6441,87.13
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20345,144.43
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,24206,39.53
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300621,1247.44
Garuda Construction and Engineering Limited,INE0JVO01026,15229,29.61
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,46740,242.54
Eureka Forbes Limited,INE0KCE01017,99853,519.92
Signpost India Limited,INE0KGZ01021,154,0.32
Rhetan TMT Limited,INE0KKN01029,22683,5.87
DCX Systems Limited,INE0KL801015,106882,248.95
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,575,1.01
Gopal Snacks Limited,INE0L9R01028,15516,52.83
Avalon Technologies Limited,INE0LCL01028,5524,57.68
Ather Energy Limited,INE0LEZ01016,8438,58.48
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63515,149.22
Cello World Limited,INE0LMW01024,7722,48.76
IKIO Technologies Limited,INE0LOJ01019,4848,13.04
Physicswallah Limited,INE0LP301011,200220,245.49
Aarti Pharmalabs Limited,INE0LRU01027,8496,73.51
Quadrant Future Tek Limited,INE0LRY01011,28343,103.53
Ola Electric Mobility Limited,INE0LXG01040,1283645,468.51
REDTAPE Limited,INE0LXT01019,37199,52.15
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,11588,17.57
J.G.Chemicals Limited,INE0MB501011,4492,19.56
REGAAL RESOURCES LIMITED,INE0MHO01029,1526,1.16
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9806,26.19
TRUALT BIOENERGY LIMITED,INE0MWH01014,4178,17.34
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,155,0.66
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1273,6.34
BLS E-Services Limited,INE0NLT01010,1247,2.13
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,613647,270.42
R K Swamy Limited,INE0NQ801033,18,0.02
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25514,869.14
Kross Limited,INE0O6601022,10169,21.75
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,2790,7.39
Rossell Techsys Limited,INE0OJW01016,1976,14.94
NTPC GREEN ENERGY LIMITED,INE0ONG01011,497244,495.66
Deepak Builders and Engineers India Limited,INE0OPA01019,1386,1.63
EMS LIMITED,INE0OV601013,29559,145.63
Shipping Corporation of India Land and Assets Limited,INE0PB301013,32282,16.21
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,6695,25.09
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4391,12.59
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14357,118.47
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,259,3.99
International Gemmological Institute India Limited,INE0Q9301021,14320,51.68
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1668,11.13
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25897,41.11
Denta Water and Infra Solutions Limited,INE0R4L01018,5128,17.39
SRM CONTRACTORS LIMITED,INE0R6Z01013,317,1.54
PATEL RETAIL LIMITED,INE0R8B01010,1903,4.20
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11136,88.46
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2474,4.28
Stallion India Fluorochemicals Limited,INE0RYC01010,33,0.13
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7073,3.35
Pace Digitek Limited,INE0S3G01027,22520,44.04
CRIZAC LIMITED,INE0S4R01014,29944,83.32
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,14037,114.39
VMS TMT LIMITED,INE0SJA01013,21,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10453,49.30
Glottis Limited,INE0TQE01026,6328,3.46
Solarworld Energy Solutions Limited,INE0TY101024,11482,27.71
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1006,9.51
Bluspring Enterprises Limited,INE0U4101014,24019,19.48
Digitide Solutions Limited,INE0U4701011,20553,38.63
BlackBuck Limited,INE0UIZ01018,4639,29.88
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,775,0.84
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14779,361.40
CARRARO INDIA LIMITED,INE0V7W01012,741,3.83
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71317,125.88
Meesho Limited,INE0VDM01015,2644,4.06
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1063754,546.81
Laxmi Dental Limited,INE0WO601020,5751,15.14
Midwest Limited,INE0XAD01024,3232,47.43
ANLON HEALTHCARE LIMITED,INE0Y8W01017,80,0.10
Jain Resource Recycling Limited,INE0YD401026,32128,131.03
Atlanta Electricals Limited,INE0Z4F01028,603,5.12
ATUL LTD.,INE100A01010,728,51.57
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,24102,872.27
Granules India Ltd.,INE101D01020,28782,167.55
Afcons Infrastructure Limited,INE101I01011,25347,95.78
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401779,3047.36
Godrej Consumer Products Ltd.,INE102D01028,4183,52.08
Allied Digital Services Limited,INE102I01027,7018,13.96
MANGALORE RE,INE103A01014,148332,262.35
SMC Global Securities Limited,INE103C01036,150224,133.24
TRAVEL FOOD SERVICES LIMITED,INE103V01028,112,1.38
TVS Holdings Limited,INE105A01035,198,29.06
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,316926,312.03
TAMILNADU NE,INE107A01015,14362,23.96
Wanbury Limited,INE107F01022,10,0.03
Awfis Space Solutions Limited,INE108V01019,9402,52.12
SHIPPING COR,INE109A01011,176075,442.93
ARMAN FIN,INE109C01017,462,6.97
Mindteck (India) Ltd,INE110B01017,1094,2.46
CONTAIN CORP,INE111A01025,87736,496.23
FINANC TECHN,INE111B01023,677,5.67
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3588,12.69
Metropolis Healthcare Limited,INE112L01020,1078,21.60
GUJ NARMADA,INE113A01013,62480,325.22
STEEL AUTHOR,INE114A01011,381368,569.22
Lic Housing Finance Ltd.,INE115A01026,95612,562.13
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,765,13.41
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,5733,322.69
BAJ HOLD INV,INE118A01012,2102,245.97
Nuvoco Vistas Corporation Limited,INE118D01016,15546,58.98
PARK MEDI WORLD LIMITED,INE119201023,66960,110.90
Balrampur Chini Mills Ltd.,INE119A01028,12694,63.84
Carborundum Universal Ltd.,INE120A01034,5020,46.50
CHOL INV FN,INE121A01024,10214,171.92
JSW Energy Limited,INE121E01018,75966,396.40
INDUS TOWERS LIMITED,INE121J01017,40561,170.97
Amagi Media Labs Limited,INE121R01077,2100,8.06
"MMTC Ltd.,",INE123F01029,160915,111.01
SBI Life Insurance Company Limited,INE123W01016,1393,24.90
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,234294,205.75
"E.I.D. Parry (India) Ltd.,",INE126A01031,6316,62.40
APOLLO PIPES LIMITED,INE126J01016,2462,9.04
HDFC Asset Management Company Limited,INE127D01025,11256,314.26
Goodluck India Limited,INE127I01024,5971,70.43
K.P. Energy Limited,INE127T01021,33136,122.76
Eveready Industries India Ltd.,INE128A01029,19720,70.81
Five-Star Business Finance Ltd.,INE128S01021,37439,193.28
Archean Chemical Industries Limited,INE128X01021,4684,29.72
GAIL INDIA,INE129A01019,538745,934.78
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49909,52.89
Fujiyama Power Systems Limited,INE12UR01024,688,1.46
Gujarat Mineral Development Corpora,INE131A01031,162670,826.70
Relaxo Footwears Ltd.,INE131B01039,14559,64.81
Aurionpro Solutions Ltd.,INE132H01018,4886,54.88
Akzo Nobel India Limited,INE133A01011,1810,57.90
TILAKNAG IND,INE133E01013,43356,204.12
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,402,0.42
Power Finance Corporation Ltd,INE134E01011,272279,1108.30
