SEBI REPORT For Trade date 19-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
CEINSYS TECH LIMITED,INE016Q01014,700,7.70
"Great Eastern Shipping Co. Ltd.,",INE017A01032,20078,227.23
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,20878,793.14
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,10137,90.31
JSW SL,INE019A01038,14310,166.98
Himadri Speciality Chemical Ltd.,INE019C01026,61943,306.89
STANLEY LIFESTYLES LIMITED,INE01A001028,1774,4.68
Antony Waste Handling Cell Limited,INE01BK01022,3932,22.45
Vishal Mega Mart Limited,INE01EA01019,307416,433.22
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,6263,19.50
Sky Gold And Diamonds Limited,INE01IU01018,16457,57.57
eMudhra Limited,INE01QM01018,7838,51.92
Vikran Engineering Limited,INE01R501028,505838,509.07
Canara HSBC Life Insurance Company Limited,INE01TY01017,13835,19.61
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,521978,2023.81
Asian Paints Ltd.,INE021A01026,11561,324.51
Dodla Dairy Limited,INE021O01019,468,5.94
ASIAN GRANITO INDIA LIMITED,INE022I01019,12067,8.62
Indian Energy Exchange Limited,INE022Q01020,193090,301.28
Nalwa Sons Investment Ltd,INE023A01030,45,2.92
Aeroflex Industries Limited,INE024001021,44969,89.16
SHILCHAR TEC,INE024F01011,2333,87.23
GRAVITA INDIA LIMITED,INE024L01027,16133,287.73
Goldiam International Ltd.,INE025B01025,56507,228.95
Artemis Medicare Services Limited,INE025R01021,2415,7.45
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,121172,240.13
RASHTRIYA CH,INE027A01015,257887,420.51
Max Healthcare Institute Limited,INE027H01010,32105,367.16
Bank Of Baroda,INE028A01039,106716,306.82
BHARAT PETRO,INE029A01011,82419,296.61
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2170,13.81
Anand Rayons Limited,INE02GA01012,140,0.49
Raymond Lifestyle Limited,INE02ID01020,10760,126.26
Azad Engineering Limited,INE02IJ01035,21495,371.31
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,18446,49.14
Borosil Limited,INE02PY01013,6709,22.89
Brainbees Solutions Limited,INE02RE01045,43181,153.33
WONDER ELECTRICALS LIMITED,INE02WG01024,12843,21.77
Electronics Mart India Limited,INE02YR01019,66308,90.34
"Hindustan Unilever Ltd.,",INE030A01027,11676,291.10
Housing &Urban Development Corporation Ltd.,INE031A01017,467479,1099.38
Ajanta Pharma Ltd.,INE031B01049,1878,53.34
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,951914,1242.34
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,15304,49.16
Arvind SmartSpaces Limited,INE034S01021,4230,29.60
SOTL,INE035D01020,1192,5.44
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,7980,10.61
KARUR VYSYA,INE036D01028,18372,43.65
Concord Enviro Systems Limited,INE037Z01029,595,3.22
Hindalco Industries Ltd.,INE038A01020,43392,382.76
T.V.Today Network Limited,INE038F01029,232,0.46
IFCI LTD,INE039A01010,728211,437.63
"Jamna Auto Industries Ltd.,",INE039C01032,75351,85.98
JASH ENGINEERING LIMITED,INE039O01029,8292,41.87
Max Estates Limited,INE03EI01018,3590,16.75
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,7033,25.16
Brigade Hotel Ventures Limited,INE03NU01014,2478,2.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,3241,30.20
Cohance Lifesciences Limited,INE03QK01018,12329,82.46
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,184156,1800.00
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,7125181,4158.51
"Dhampur Sugar Mills Ltd.,",INE041A01016,44195,63.43
Escorts Kubota Limited,INE042A01014,3663,136.38
Vijaya Diagnostic Centre Limited,INE043W01024,1666,16.89
Sun Pharmaceutical Industries Ltd.,INE044A01036,20940,351.62
Paras Defence and Space Technologies Limited,INE045601023,35889,258.26
ADOR WELDING,INE045A01017,345,3.86
Nelco Ltd,INE045B01015,11647,98.97
Fineotex Chemical Limited,INE045J01034,134111,39.49
Reliance Industrial Infrastructure,INE046A01015,6163,57.18
Muthoot Microfin Limited,INE046W01019,4610,7.97
GRASIM INDUS,INE047A01021,3187,90.78
JAGSONPAL PH,INE048B01035,4328,10.50
Navin Fluorent International Ltd,INE048G01026,1454,82.87
"Himatsingka Seide Ltd.,",INE049A01027,58667,78.49
Wockhardt Ltd,INE049B01025,75934,1089.53
SBC EXPORTS LIMITED,INE04AK01028,1581084,440.42
KPIT Technologies Ltd,INE04I401011,22231,287.46
ETHOS LIMITED,INE04TZ01018,500,14.23
Seshaasai Technologies Limited,INE04VU01023,1516,4.65
Prakash Pipes Limited,INE050001010,4022,17.23
Elin Electronics Limited,INE050401020,1432,3.10
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3436,64.73
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6640,93.58
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,15715,1.45
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,17025,27.64
BEST AGROLIFE LIMITED,INE052T01021,63344,18.58
Indian Hotels Co. Ltd,INE053A01029,79026,582.89
Indian Railway Finance Corporation,INE053F01010,1653399,2234.26
"V.I.P. Industries Ltd.,",INE054A01027,15552,67.95
Waterbase Limited,INE054C01015,14226,7.20
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7227,153.20
Cyient DLM Limited,INE055S01018,30558,141.52
IVALUE INFOSOLUTIONS LIMITED,INE056801025,213,0.60
Refex Industries Limited,INE056I01025,24184,70.68
Sanofi India Ltd,INE058A01010,734,35.16
"Cipla Ltd.,",INE059A01026,19983,302.72
La Opala RG Ltd.,INE059D01020,5691,14.17
Hindware Home Innovation Limited,INE05AN01011,3025,9.36
Ratnaveer Precision Engineering Limited,INE05CZ01011,11866,18.91
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,1333,4.04
Navneet Education Limited,INE060A01024,9700,13.86
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16309,153.03
"State Bank Of India,",INE062A01020,50816,457.57
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,3084,41.86
Equitas Small Finance Bank Limited,INE063P01018,136918,88.71
TIMES GROUP,INE064A01026,547669,1830.31
Trident Ltd.,INE064C01022,743439,221.66
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5651,5.71
Indegene Limited,INE065X01017,8154,46.59
Eicher Motors Ltd.,INE066A01021,2189,151.62
Hindustan Aeronautics Limited,INE066F01020,90693,4253.73
Wonderla Holidays Limited,INE066O01014,11769,76.67
Inox Wind Limited,INE066P01011,527495,830.08
CG Power and Industrial Solutions Limited,INE067A01029,84390,583.60
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25893,66.63
Gland Pharma Limited,INE068V01023,9371,166.48
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,5222,6.69
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1175,2.76
INDIQUBE SPACES LIMITED,INE06ST01018,984,2.28
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5848,8.32
Gem Aromatics Limited,INE06XZ01023,1797,3.22
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4196,9.88
SHREE CEMENT,INE070A01015,184,51.37
Jai Corp Limited,INE070D01027,35125,54.00
INSECTCID,INE070I01018,155,1.17
Menon Bearings Ltd,INE071D01033,1,0.00
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3269,51.57
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3191,32.97
Sona BLW Precision Forgings Limited,INE073K01018,45949,227.77
Praj Industries Ltd.,INE074A01025,129405,515.61
Paramount Communications Ltd.,INE074B01023,101732,49.69
WIPRO LTD.,INE075A01022,144195,376.49
G M BREWERIE,INE075D01018,4854,55.79
HealthCare Global Enterprises Limited,INE075I01017,2275,14.93
SIYAR SILK M,INE076B01028,3600,26.88
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,404,1.49
Vikram Solar Limited,INE078V01014,47765,132.84
Ambuja Cements Ltd.,INE079A01024,67654,387.82
Gateway Distriparks Limited,INE079J01017,64166,41.52
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58907,229.52
Easy Trip Planners Limited,INE07O001026,1480643,185.82
NDR Auto Components Limited,INE07OG01012,420,3.99
Supriya Lifescience Limited,INE07RO01027,9329,71.75
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,156689,116.00
IRM ENERGY LIMITED,INE07U701015,8793,29.01
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2870,556.18
LLOYDS ENTERPRISES LIMITED,INE080I01025,3095686,2382.55
TATA IORN AN,INE081A01020,457734,798.22
"Kopran Ltd.,",INE082A01010,2539,4.13
Morepen Laboratories Ltd.,INE083A01026,265655,142.33
Themis Medicare Ltd.,INE083B01024,4119,5.33
BANK OF INDI,INE084A01016,193369,278.33
Amanta Healthcare Limited,INE084K01015,28,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1113,7.02
CHAMBAL FERT,INE085A01013,591495,2626.47
Thangamayil Jewellery Limited,INE085J01014,736,29.38
"Electrosteel Castings Ltd.,",INE086A01029,246355,243.51
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,938841,308.89
Paradeep Phosphates Limited,INE088F01024,459207,797.70
DR.REDDY'S L,INE089A01031,12689,158.54
Sterlite Technologies Limited.,INE089C01029,24178,26.06
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23810,28.66
Krsnaa Diagnostics Limited,INE08LI01020,679,5.53
M & B ENGINEERING LIMITED,INE08N601015,12019,47.33
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,80918,164.09
Greenpanel Industries Limited,INE08ZM01014,5066,14.18
Scoda Tubes Limited,INE090501011,13907,23.84
ICICI Bank Ltd.,INE090A01021,38825,542.10
Jai Balaji Industries Limited,INE091G01026,79642,68.07
TATA CHEMICA,INE092A01019,54553,460.12
INDIA NIPP E,INE092B01025,151,1.27
IDFC FIRST BANK LIMITED,INE092T01019,740884,575.89
Hexaware Technologies Limited,INE093A01041,4725,34.12
OBEROI REALTY LIMITED,INE093I01010,4303,75.35
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,200281,132.12
HINDUSTAN PE,INE094A01015,79293,367.50
Ashika Credit Capital Ltd.,INE094B01013,13727,48.73
Kolte-Patil Developers Ltd,INE094I01018,4518,16.03
UTI Asset Management Company Limited,INE094J01016,8250,105.95
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33859,313.59
NBCC (India) Limited,INE095N01031,491941,580.98
NUCLEU SOF E,INE096B01018,668,7.55
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,62093,236.79
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2154,78.04
Indigo Paints Limited,INE09VQ01012,1306,15.88
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5950,28.37
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,212665,175.91
Ceigall India Limited,INE0AG901020,2437,6.51
Hemisphere Properties India Limited,INE0AJG01018,62782,96.23
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,114,1.61
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2045,9.28
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,373,0.65
Bansal Wire Industries Limited,INE0B9K01025,3351,10.82
Go Fashion (India) Limited,INE0BJS01011,8350,51.53
Premier Energies Limited,INE0BS701011,773680,7805.60
C.E. Info Systems Limited,INE0BV301023,4682,83.35
Aether Industries Limited,INE0BWX01014,3641,31.08
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5967,11.20
Jubilant Ingrevia Limited,INE0BY001018,9559,70.40
Oswal Pumps Limited,INE0BYP01024,31910,200.18
Urban Company Limited,INE0CAZ01013,26275,35.15
Mukka Proteins Limited,INE0CG401037,31546,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2355,41.31
Western Carriers (India) Limited,INE0CJF01024,37629,49.09
RateGain Travel Technologies Limited,INE0CLI01024,214514,656.05
Meghmani Organics Limited,INE0CT101020,432606,339.20
GMR Power and Urban Infra Limited,INE0CU601026,69710,84.19
Anthem Biosciences Limited,INE0CZ201020,8986,64.72
Sigachi Industries Limited,INE0D0K01022,277338,106.78
AAA TECHNOLOGIES LIMITED,INE0D0U01013,450,0.56
India Pesticides Limited,INE0D6701023,30010,61.40
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,136109,535.96
PIRAMAL PHARMA LIMITED,INE0DK501011,255881,515.20
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,796,6.99
Syrma SGS Technology Limited,INE0DYJ01015,65045,491.02
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,76951,131.37
Network People Services Technologies Limited,INE0FFK01017,1229,23.80
Deep Industries Limited,INE0FHS01024,13521,62.01
Motisons Jewellers Limited,INE0FRK01020,315491,59.19
Motherson Sumi Wiring India Limited,INE0FS801015,336955,156.80
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,945646,3681.91
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3153,41.26
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,178,0.49
Windlas Biotech Limited,INE0H5O01029,1017,8.66
ArisInfra Solutions Limited,INE0H9P01028,9214,13.63
Fabtech Technologies Limited,INE0HF201011,4929,10.84
One Mobikwik Systems Limited,INE0HLU01028,44502,118.08
Tracxn Technologies Limited,INE0HMF01019,1170,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,353779,584.84
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3940,11.58
Le Travenues Technology Limited,INE0HV901016,27159,73.44
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12861,62.13
Capillary Technologies India Limited,INE0ILV01024,696,4.55
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13813,37.45
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,18994,514.21
Rashi Peripherals Limited,INE0J1F01024,5846,19.57
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,111250,998.14
Honasa Consumer Limited,INE0J5401028,13879,40.53
Jeena Sikho Lifecare Limited,INE0J5801029,7248,50.54
Venus Pipes & Tubes Limited,INE0JA001018,6888,94.15
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15748,115.62
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,24167,41.18
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200454,5328.29
Garuda Construction and Engineering Limited,INE0JVO01026,18489,36.27
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21245,149.17
Eureka Forbes Limited,INE0KCE01017,102910,538.78
Rhetan TMT Limited,INE0KKN01029,21014,5.44
DCX Systems Limited,INE0KL801015,101600,248.54
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,1484,2.47
Gopal Snacks Limited,INE0L9R01028,18220,62.90
Avalon Technologies Limited,INE0LCL01028,4555,44.08
Ather Energy Limited,INE0LEZ01016,6910,47.90
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,73258,175.41
Cello World Limited,INE0LMW01024,8667,53.88
IKIO Technologies Limited,INE0LOJ01019,4387,12.51
Physicswallah Limited,INE0LP301011,106594,144.04
Aarti Pharmalabs Limited,INE0LRU01027,9869,84.21
Quadrant Future Tek Limited,INE0LRY01011,25731,98.48
Ola Electric Mobility Limited,INE0LXG01040,963880,372.40
REDTAPE Limited,INE0LXT01019,38815,54.59
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,13207,23.44
J.G.Chemicals Limited,INE0MB501011,4710,20.63
REGAAL RESOURCES LIMITED,INE0MHO01029,1524,1.16
Epack Prefab Technologies Limited,INE0MLS01022,8907,27.69
TRUALT BIOENERGY LIMITED,INE0MWH01014,3590,15.27
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,1115,4.32
BEML Land Assets Limited,INE0N7W01012,1174,2.51
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2190,11.50
BLS E-Services Limited,INE0NLT01010,343,0.62
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,672141,296.29
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,16626,585.26
Kross Limited,INE0O6601022,10689,23.00
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.02
Rossell Techsys Limited,INE0OJW01016,2596,18.74
NTPC GREEN ENERGY LIMITED,INE0ONG01011,497935,503.35
Deepak Builders and Engineers India Limited,INE0OPA01019,1034,1.36
EMS LIMITED,INE0OV601013,23365,127.66
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,31874,16.24
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,513,1.90
Orient Technologies Limited,INE0PPK01015,5655,22.53
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,7177,19.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16975,142.08
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1321,20.37
International Gemmological Institute India Limited,INE0Q9301021,15758,57.47
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,21,0.13
Sudeep Pharma Limited,INE0QPI01025,102,0.62
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33888,56.27
Denta Water and Infra Solutions Limited,INE0R4L01018,2798,10.35
SRM CONTRACTORS LIMITED,INE0R6Z01013,256,1.28
PATEL RETAIL LIMITED,INE0R8B01010,1873,4.34
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11765,93.23
Gala Precision Engineering Limited,INE0RE001014,143,1.30
Tolins Tyres Limited,INE0RWQ01014,2615,4.68
Stallion India Fluorochemicals Limited,INE0RYC01010,129,0.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6889,3.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,16129,32.23
CRIZAC LIMITED,INE0S4R01014,19028,59.70
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8888,72.76
VMS TMT LIMITED,INE0SJA01013,675,0.34
MAMATA MACHINERY LIMITED,INE0TO701015,14156,65.81
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2630,7.58
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,876,8.41
Bluspring Enterprises Limited,INE0U4101014,25273,20.55
Digitide Solutions Limited,INE0U4701011,22456,41.65
BlackBuck Limited,INE0UIZ01018,6718,44.92
Sanofi Consumer Healthcare India Limited,INE0UOS01011,82,3.86
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14762,365.32
CARRARO INDIA LIMITED,INE0V7W01012,788,4.06
Sri Lotus Developers and Realty Limited,INE0V9Q01010,69204,126.83
Meesho Limited,INE0VDM01015,1063,1.82
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,921342,478.31
Laxmi Dental Limited,INE0WO601020,4444,13.77
Midwest Limited,INE0XAD01024,3634,56.20
ANLON HEALTHCARE LIMITED,INE0Y8W01017,11,0.02
Jain Resource Recycling Limited,INE0YD401026,20486,85.05
Atlanta Electricals Limited,INE0Z4F01028,212,1.95
ATUL LTD.,INE100A01010,1723,113.45
Mahindra & Mahindra Ltd.,INE101A01026,19060,686.38
Granules India Ltd.,INE101D01020,19764,117.31
Afcons Infrastructure Limited,INE101I01011,19103,76.55
HLV LIMITED,INE102A01024,7461,1.13
Choice International Ltd,INE102B01014,421609,3203.20
Godrej Consumer Products Ltd.,INE102D01028,3629,45.99
Allied Digital Services Limited,INE102I01027,7595,15.41
MANGALORE RE,INE103A01014,276416,452.81
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,74,0.97
TVS Holdings Limited,INE105A01035,150,21.97
RPG Life Sciences Limited,INE105J01010,310,7.57
HI-TECH PIPES LIMITED,INE106T01025,261845,273.40
TAMILNADU NE,INE107A01015,13781,23.23
Awfis Space Solutions Limited,INE108V01019,11521,68.35
SHIPPING COR,INE109A01011,236813,582.99
ARMAN FIN,INE109C01017,808,12.27
Mindteck (India) Ltd,INE110B01017,178,0.37
CONTAIN CORP,INE111A01025,81380,472.97
FINANC TECHN,INE111B01023,634,5.62
PDS LIMITED,INE111Q01021,2952,10.61
Metropolis Healthcare Limited,INE112L01020,1999,40.09
GUJ NARMADA,INE113A01013,49818,264.94
STEEL AUTHOR,INE114A01011,424001,608.71
Lic Housing Finance Ltd.,INE115A01026,97723,579.14
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1465,25.37
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,9762,533.37
BAJ HOLD INV,INE118A01012,2235,264.50
Nuvoco Vistas Corporation Limited,INE118D01016,15563,59.88
Balrampur Chini Mills Ltd.,INE119A01028,12548,63.42
Carborundum Universal Ltd.,INE120A01034,5783,53.93
CHOL INV FN,INE121A01024,11573,195.34
JSW Energy Limited,INE121E01018,71102,377.76
INDUS TOWERS LIMITED,INE121J01017,43506,175.95
"MMTC Ltd.,",INE123F01029,96502,68.83
SBI Life Insurance Company Limited,INE123W01016,1602,28.41
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,257838,227.78
"E.I.D. Parry (India) Ltd.,",INE126A01031,3846,40.44
APOLLO PIPES LIMITED,INE126J01016,2700,9.87
HDFC Asset Management Company Limited,INE127D01025,13990,385.38
Goodluck India Limited,INE127I01024,6946,80.94
K.P. Energy Limited,INE127T01021,34536,136.00
Eveready Industries India Ltd.,INE128A01029,19740,70.89
Five-Star Business Finance Ltd.,INE128S01021,23369,134.90
Archean Chemical Industries Limited,INE128X01021,7074,42.80
GAIL INDIA,INE129A01019,358931,644.31
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,55102,58.09
Fujiyama Power Systems Limited,INE12UR01024,138,0.31
Gujarat Mineral Development Corpora,INE131A01031,197363,1025.15
Relaxo Footwears Ltd.,INE131B01039,13983,64.56
Aurionpro Solutions Ltd.,INE132H01018,4459,51.24
Akzo Nobel India Limited,INE133A01011,7789,245.49
TILAKNAG IND,INE133E01013,48511,229.96
IFGL Refractories Limited,INE133Y01011,664,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,377746,1491.30
Cyient Limited,INE136B01020,22574,281.16
Neogen Chemicals Limited,INE136S01016,2013,28.20
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,49035,555.23
"National Aluminium Co. Ltd.,",INE139A01034,156315,491.89
UCAL LIMITED,INE139B01016,450,0.59
FUSION FINANCE LIMITED,INE139R01012,23576,45.25
Saatvik Green Energy Limited,INE13B501022,3203,13.79
