SEBI REPORT For Trade date 26-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Indogulf Cropsciences Limited,INE05J901018,419,0.48
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,7625,11.64
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,17593,166.72
"State Bank Of India,",INE062A01020,93499,1044.36
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5828,75.05
Equitas Small Finance Bank Limited,INE063P01018,158770,105.46
TIMES GROUP,INE064A01026,636454,2078.57
Trident Ltd.,INE064C01022,1211403,350.46
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3511,3.54
Indegene Limited,INE065X01017,7779,44.10
Eicher Motors Ltd.,INE066A01021,2173,160.94
Hindustan Aeronautics Limited,INE066F01020,109609,4974.66
Wonderla Holidays Limited,INE066O01014,3194,20.07
Inox Wind Limited,INE066P01011,451679,640.64
CG Power and Industrial Solutions Limited,INE067A01029,55627,395.25
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26003,66.96
Gland Pharma Limited,INE068V01023,1518,28.11
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,2076,2.81
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,4901,8.95
INDIQUBE SPACES LIMITED,INE06ST01018,957,2.21
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3328,4.59
Gem Aromatics Limited,INE06XZ01023,3606,6.22
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6004,12.94
SHREE CEMENT,INE070A01015,374,102.14
Jai Corp Limited,INE070D01027,30301,45.74
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1681,0.95
Epigral Limited,INE071N01016,2817,44.05
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3913,38.20
Sona BLW Precision Forgings Limited,INE073K01018,38406,197.91
Praj Industries Ltd.,INE074A01025,142405,573.02
Paramount Communications Ltd.,INE074B01023,100949,48.53
WIPRO LTD.,INE075A01022,410562,946.46
G M BREWERIE,INE075D01018,5176,61.20
HealthCare Global Enterprises Limited,INE075I01017,1546,9.78
SIYAR SILK M,INE076B01028,4778,32.60
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,110841,251.91
Ambuja Cements Ltd.,INE079A01024,72096,402.48
Gateway Distriparks Limited,INE079J01017,72683,46.70
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,62039,220.74
Easy Trip Planners Limited,INE07O001026,1189562,157.02
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,11641,85.54
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,277343,192.80
IRM ENERGY LIMITED,INE07U701015,9327,30.00
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1151,253.91
LLOYDS ENTERPRISES LIMITED,INE080I01025,3098936,2382.53
TATA IORN AN,INE081A01020,328127,610.67
"Kopran Ltd.,",INE082A01010,5815,8.68
Morepen Laboratories Ltd.,INE083A01026,294393,149.58
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,299413,471.42
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1308,7.88
CHAMBAL FERT,INE085A01013,746769,3314.89
Thangamayil Jewellery Limited,INE085J01014,777,30.66
"Electrosteel Castings Ltd.,",INE086A01029,256546,245.99
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,759082,230.92
Paradeep Phosphates Limited,INE088F01024,512095,827.17
DR.REDDY'S L,INE089A01031,7502,94.25
Sterlite Technologies Limited.,INE089C01029,23417,35.37
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,16995,20.15
Krsnaa Diagnostics Limited,INE08LI01020,2272,16.09
M & B ENGINEERING LIMITED,INE08N601015,14122,51.55
SANSTAR LIMITED,INE08NE01025,5911,5.72
Samhi Hotels Limited,INE08U801020,64808,127.18
Greenpanel Industries Limited,INE08ZM01014,5017,12.45
Scoda Tubes Limited,INE090501011,14572,24.56
ICICI Bank Ltd.,INE090A01021,39354,550.31
Jai Balaji Industries Limited,INE091G01026,73899,61.13
TATA CHEMICA,INE092A01019,85171,660.43
INDIA NIPP E,INE092B01025,261,2.26
IDFC FIRST BANK LIMITED,INE092T01019,1421327,1042.33
Hexaware Technologies Limited,INE093A01041,14532,87.55
OBEROI REALTY LIMITED,INE093I01010,3561,60.36
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,240916,148.81
HINDUSTAN PE,INE094A01015,71962,325.18
Kolte-Patil Developers Ltd,INE094I01018,3982,13.52
UTI Asset Management Company Limited,INE094J01016,8225,103.08
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,30040,281.70
NBCC (India) Limited,INE095N01031,1024771,1063.79
NUCLEU SOF E,INE096B01018,419,4.38
Amrutanjan Health Care Limited,INE098F01031,201,1.50
Mishra Dhatu Nigam Limited,INE099Z01011,52055,198.52
Aarti Surfactants Limited,INE09EO01013,49,0.20
Gujarat Fluorochemicals Limited,INE09N301011,1637,58.89
Indigo Paints Limited,INE09VQ01012,1493,16.97
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3950,19.74
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,180382,128.19
Ceigall India Limited,INE0AG901020,4832,13.94
Hemisphere Properties India Limited,INE0AJG01018,58115,86.79
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,116,2.00
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1543,6.91
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,306,0.56
Bansal Wire Industries Limited,INE0B9K01025,1512,4.70
Go Fashion (India) Limited,INE0BJS01011,9348,47.42
Premier Energies Limited,INE0BS701011,57369,500.66
C.E. Info Systems Limited,INE0BV301023,6942,105.62
Aether Industries Limited,INE0BWX01014,6707,62.23
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4037,7.58
Jubilant Ingrevia Limited,INE0BY001018,11994,84.03
Oswal Pumps Limited,INE0BYP01024,61943,277.06
Urban Company Limited,INE0CAZ01013,31469,40.00
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1237,21.67
Western Carriers (India) Limited,INE0CJF01024,33473,43.88
RateGain Travel Technologies Limited,INE0CLI01024,2122778,13025.08
Meghmani Organics Limited,INE0CT101020,568501,401.32
GMR Power and Urban Infra Limited,INE0CU601026,45186,54.98
Anthem Biosciences Limited,INE0CZ201020,8071,56.97
Sigachi Industries Limited,INE0D0K01022,256667,92.72
India Pesticides Limited,INE0D6701023,26870,53.69
Ksolves India Limited,INE0D6I01023,216,0.80
RailTel Corporation of India Limited,INE0DD101019,158369,600.07
PIRAMAL PHARMA LIMITED,INE0DK501011,276736,533.13
Fairchem Organics Limited,INE0DNW01011,1636,16.71
INNOVA CAPTAB LIMITED,INE0DUT01020,768,6.79
Syrma SGS Technology Limited,INE0DYJ01015,86377,667.40
Wakefit Innovations Limited,INE0E7301029,800,1.65
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,63400,104.13
Network People Services Technologies Limited,INE0FFK01017,1374,24.79
Deep Industries Limited,INE0FHS01024,18329,79.54
Motisons Jewellers Limited,INE0FRK01020,203989,40.81
Motherson Sumi Wiring India Limited,INE0FS801015,418960,188.15
Markolines Pavement Technologies Limited,INE0FW001016,1180,1.94
EPACK Durable Limited,INE0G5901015,951074,3693.88
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3228,41.53
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,1135,2.82
Windlas Biotech Limited,INE0H5O01029,978,8.36
ArisInfra Solutions Limited,INE0H9P01028,48600,56.00
Fabtech Technologies Limited,INE0HF201011,2303,4.62
One Mobikwik Systems Limited,INE0HLU01028,68821,164.07
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,517643,886.43
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2752,8.12
Le Travenues Technology Limited,INE0HV901016,30126,74.33
Prabha Energy Limited,INE0I0M01023,100,0.18
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33032,139.26
Capillary Technologies India Limited,INE0ILV01024,3568,20.44
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14247,37.56
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16383,453.40
Rashi Peripherals Limited,INE0J1F01024,5691,19.00
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,101691,940.71
Honasa Consumer Limited,INE0J5401028,21527,64.83
Jeena Sikho Lifecare Limited,INE0J5801029,10535,73.50
Venus Pipes & Tubes Limited,INE0JA001018,6025,81.55
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,19174,137.76
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,22705,32.87
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1236,5.92
Harsha Engineers International Limited,INE0JUS01029,300608,1247.38
Garuda Construction and Engineering Limited,INE0JVO01026,10860,21.35
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,57060,282.58
Eureka Forbes Limited,INE0KCE01017,100325,522.28
Rhetan TMT Limited,INE0KKN01029,292010,76.02
DCX Systems Limited,INE0KL801015,102985,241.15
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,316,0.66
Bajel Projects Limited,INE0KQN01018,594,1.04
Gopal Snacks Limited,INE0L9R01028,10083,35.13
Avalon Technologies Limited,INE0LCL01028,5744,59.97
Ather Energy Limited,INE0LEZ01016,19386,139.91
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67726,153.42
Cello World Limited,INE0LMW01024,11293,64.93
IKIO Technologies Limited,INE0LOJ01019,4958,13.20
Physicswallah Limited,INE0LP301011,257539,295.14
Aarti Pharmalabs Limited,INE0LRU01027,9525,79.45
Quadrant Future Tek Limited,INE0LRY01011,25576,95.43
Ola Electric Mobility Limited,INE0LXG01040,1488677,510.21
REDTAPE Limited,INE0LXT01019,35916,50.12
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3932,5.39
J.G.Chemicals Limited,INE0MB501011,3521,14.81
REGAAL RESOURCES LIMITED,INE0MHO01029,5167,3.65
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,10204,26.82
TRUALT BIOENERGY LIMITED,INE0MWH01014,4438,18.94
Udayshivakumar infra limited,INE0N0Y01013,3028,0.79
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1164,2.49
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1056,5.32
BLS E-Services Limited,INE0NLT01010,3365,5.64
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,609251,268.36
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,21849,768.24
Kross Limited,INE0O6601022,5396,11.88
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3017,7.36
Rossell Techsys Limited,INE0OJW01016,1909,14.42
NTPC GREEN ENERGY LIMITED,INE0ONG01011,473847,473.17
Deepak Builders and Engineers India Limited,INE0OPA01019,430,0.49
EMS LIMITED,INE0OV601013,26950,130.68
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27890,14.10
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1237,3.27
Orient Technologies Limited,INE0PPK01015,9456,33.76
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4224,12.10
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15245,138.04
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,206,3.25
International Gemmological Institute India Limited,INE0Q9301021,13377,47.43
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,20,0.12
Sudeep Pharma Limited,INE0QPI01025,894,5.93
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26322,41.53
Denta Water and Infra Solutions Limited,INE0R4L01018,5304,17.39
SRM CONTRACTORS LIMITED,INE0R6Z01013,318,1.54
PATEL RETAIL LIMITED,INE0R8B01010,1429,3.25
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10186,80.40
Gala Precision Engineering Limited,INE0RE001014,86,0.79
Tolins Tyres Limited,INE0RWQ01014,3424,5.40
Stallion India Fluorochemicals Limited,INE0RYC01010,133,0.26
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5603,2.50
Pace Digitek Limited,INE0S3G01027,70294,130.74
CRIZAC LIMITED,INE0S4R01014,27051,75.11
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9156,76.03
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10308,48.52
Glottis Limited,INE0TQE01026,4327,2.41
Solarworld Energy Solutions Limited,INE0TY101024,12895,30.47
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,889,8.30
Bluspring Enterprises Limited,INE0U4101014,23959,19.43
Digitide Solutions Limited,INE0U4701011,22065,40.24
BlackBuck Limited,INE0UIZ01018,5369,34.04
Sanofi Consumer Healthcare India Limited,INE0UOS01011,245,11.48
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,575,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,15529,376.56
CARRARO INDIA LIMITED,INE0V7W01012,964,5.04
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60875,109.63
Meesho Limited,INE0VDM01015,2304,3.54
Sagility Limited,INE0W2G01015,1358541,655.58
Laxmi Dental Limited,INE0WO601020,6684,16.60
Midwest Limited,INE0XAD01024,5150,69.73
Jain Resource Recycling Limited,INE0YD401026,34878,138.64
Atlanta Electricals Limited,INE0Z4F01028,926,8.02
ATUL LTD.,INE100A01010,682,48.88
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,36720,1316.42
Granules India Ltd.,INE101D01020,19550,113.70
Afcons Infrastructure Limited,INE101I01011,28107,102.85
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,402204,3050.20
Godrej Consumer Products Ltd.,INE102D01028,3712,46.68
Allied Digital Services Limited,INE102I01027,6864,13.66
MANGALORE RE,INE103A01014,163741,310.19
SMC Global Securities Limited,INE103C01036,216,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,313,3.95
TVS Holdings Limited,INE105A01035,98,14.35
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,306705,302.23
TAMILNADU NE,INE107A01015,14615,24.29
Wanbury Limited,INE107F01022,1000,2.73
Awfis Space Solutions Limited,INE108V01019,17601,75.70
SHIPPING COR,INE109A01011,174210,448.67
ARMAN FIN,INE109C01017,1073,16.90
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,84264,477.14
FINANC TECHN,INE111B01023,735,6.05
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,4036,14.07
Metropolis Healthcare Limited,INE112L01020,1055,21.13
GUJ NARMADA,INE113A01013,52873,277.67
STEEL AUTHOR,INE114A01011,295315,446.57
Lic Housing Finance Ltd.,INE115A01026,94576,555.53
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1068,18.11
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,3891,222.39
BAJ HOLD INV,INE118A01012,1266,151.26
Nuvoco Vistas Corporation Limited,INE118D01016,17814,66.81
PARK MEDI WORLD LIMITED,INE119201023,28660,54.91
Balrampur Chini Mills Ltd.,INE119A01028,8949,46.47
Carborundum Universal Ltd.,INE120A01034,5178,48.12
CHOL INV FN,INE121A01024,14554,245.47
JSW Energy Limited,INE121E01018,69148,361.78
INDUS TOWERS LIMITED,INE121J01017,39615,170.98
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,174216,118.97
SBI Life Insurance Company Limited,INE123W01016,1995,37.75
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,233625,203.23
Pashupati Cotspin Limited,INE124Y01010,50,0.47
"E.I.D. Parry (India) Ltd.,",INE126A01031,5893,58.24
APOLLO PIPES LIMITED,INE126J01016,3056,11.08
HDFC Asset Management Company Limited,INE127D01025,10006,281.31
Goodluck India Limited,INE127I01024,3866,44.18
K.P. Energy Limited,INE127T01021,35616,127.94
Eveready Industries India Ltd.,INE128A01029,19700,70.74
Five-Star Business Finance Ltd.,INE128S01021,35045,180.26
Archean Chemical Industries Limited,INE128X01021,4504,28.50
GAIL INDIA,INE129A01019,412211,723.32
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,32968,35.80
Fujiyama Power Systems Limited,INE12UR01024,884,1.84
Gujarat Mineral Development Corpora,INE131A01031,166577,844.45
Relaxo Footwears Ltd.,INE131B01039,14351,63.61
Aurionpro Solutions Ltd.,INE132H01018,6870,73.01
Akzo Nobel India Limited,INE133A01011,1731,55.55
TILAKNAG IND,INE133E01013,44726,209.70
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,367,0.37
Power Finance Corporation Ltd,INE134E01011,235359,960.58
Cyient Limited,INE136B01020,21573,257.06
Neogen Chemicals Limited,INE136S01016,3160,43.96
Peninsula Land Limited,INE138A01028,1000,0.31
