SEBI REPORT For Trade date 21-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
Concord Enviro Systems Limited,INE037Z01029,530,2.80
Hindalco Industries Ltd.,INE038A01020,45683,404.28
T.V.Today Network Limited,INE038F01029,232,0.46
IFCI LTD,INE039A01010,621504,375.88
"Jamna Auto Industries Ltd.,",INE039C01032,75890,86.39
JASH ENGINEERING LIMITED,INE039O01029,8263,41.73
Jubilant Agri and Consumer Products Limited,INE03CC01015,35,0.69
Max Estates Limited,INE03EI01018,3590,16.75
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4566,16.16
Brigade Hotel Ventures Limited,INE03NU01014,2106,1.81
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,3187,29.67
Cohance Lifesciences Limited,INE03QK01018,12652,82.86
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,185532,1809.57
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,6998679,4064.97
"Dhampur Sugar Mills Ltd.,",INE041A01016,44551,63.78
Escorts Kubota Limited,INE042A01014,3673,136.54
Vijaya Diagnostic Centre Limited,INE043W01024,1716,17.36
Sun Pharmaceutical Industries Ltd.,INE044A01036,20718,347.54
Paras Defence and Space Technologies Limited,INE045601023,35437,253.86
ADOR WELDING,INE045A01017,345,3.86
Nelco Ltd,INE045B01015,11588,97.94
Fineotex Chemical Limited,INE045J01034,133056,39.22
Reliance Industrial Infrastructure,INE046A01015,5510,51.23
Muthoot Microfin Limited,INE046W01019,4609,7.97
GRASIM INDUS,INE047A01021,3072,87.51
JAGSONPAL PH,INE048B01035,4328,10.50
Navin Fluorent International Ltd,INE048G01026,858,46.57
"Himatsingka Seide Ltd.,",INE049A01027,57179,76.32
Wockhardt Ltd,INE049B01025,75758,1086.34
SBC EXPORTS LIMITED,INE04AK01028,1626073,453.32
KPIT Technologies Ltd,INE04I401011,22869,294.15
ETHOS LIMITED,INE04TZ01018,604,16.81
Seshaasai Technologies Limited,INE04VU01023,1516,4.65
Prakash Pipes Limited,INE050001010,3998,17.15
Elin Electronics Limited,INE050401020,1432,3.10
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3334,62.69
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,7146,99.71
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,22065,1.87
Windsor Machines Limited,INE052A01021,2647,7.68
Camlin Fine Sciences Ltd,INE052I01032,10778,18.08
BEST AGROLIFE LIMITED,INE052T01021,48860,13.61
Indian Hotels Co. Ltd,INE053A01029,78586,578.01
Indian Railway Finance Corporation,INE053F01010,1748744,2340.95
"V.I.P. Industries Ltd.,",INE054A01027,15522,67.82
Waterbase Limited,INE054C01015,18982,9.14
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6806,142.78
Cyient DLM Limited,INE055S01018,29673,137.35
IVALUE INFOSOLUTIONS LIMITED,INE056801025,276,0.74
Refex Industries Limited,INE056I01025,24234,70.48
Sanofi India Ltd,INE058A01010,788,37.20
"Cipla Ltd.,",INE059A01026,20918,315.30
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,2908,8.99
Ratnaveer Precision Engineering Limited,INE05CZ01011,12428,19.66
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,1240,3.77
Navneet Education Limited,INE060A01024,9657,13.79
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16828,157.49
"State Bank Of India,",INE062A01020,51303,463.53
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,3156,42.80
Equitas Small Finance Bank Limited,INE063P01018,133071,86.42
TIMES GROUP,INE064A01026,525669,1756.76
Trident Ltd.,INE064C01022,742981,220.51
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5651,5.71
Indegene Limited,INE065X01017,7864,44.98
Eicher Motors Ltd.,INE066A01021,2274,159.14
Hindustan Aeronautics Limited,INE066F01020,99953,4658.74
Wonderla Holidays Limited,INE066O01014,11769,76.67
Inox Wind Limited,INE066P01011,508723,796.40
CG Power and Industrial Solutions Limited,INE067A01029,84611,581.12
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25893,66.63
Gland Pharma Limited,INE068V01023,9312,165.41
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,5221,6.69
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,992,2.40
INDIQUBE SPACES LIMITED,INE06ST01018,984,2.28
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4597,6.38
Gem Aromatics Limited,INE06XZ01023,1796,3.22
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4236,9.96
SHREE CEMENT,INE070A01015,194,54.10
Jai Corp Limited,INE070D01027,35034,53.92
INSECTCID,INE070I01018,155,1.17
Menon Bearings Ltd,INE071D01033,0,0.00
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3259,51.42
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3042,31.57
Sona BLW Precision Forgings Limited,INE073K01018,45121,223.46
Praj Industries Ltd.,INE074A01025,124920,498.13
Paramount Communications Ltd.,INE074B01023,92217,45.42
WIPRO LTD.,INE075A01022,160228,414.31
G M BREWERIE,INE075D01018,4854,55.79
HealthCare Global Enterprises Limited,INE075I01017,2430,15.93
SIYAR SILK M,INE076B01028,4110,29.86
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,404,1.49
Vikram Solar Limited,INE078V01014,51716,139.72
Ambuja Cements Ltd.,INE079A01024,65757,376.73
Gateway Distriparks Limited,INE079J01017,61327,39.82
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,57055,222.33
Easy Trip Planners Limited,INE07O001026,1463396,183.96
NDR Auto Components Limited,INE07OG01012,420,3.99
Supriya Lifescience Limited,INE07RO01027,9879,75.56
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,178942,130.54
IRM ENERGY LIMITED,INE07U701015,9637,31.03
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2818,541.36
LLOYDS ENTERPRISES LIMITED,INE080I01025,3092296,2380.02
TATA IORN AN,INE081A01020,421419,736.42
"Kopran Ltd.,",INE082A01010,2539,4.13
Morepen Laboratories Ltd.,INE083A01026,256251,136.82
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,200717,291.87
Amanta Healthcare Limited,INE084K01015,28,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1178,7.35
CHAMBAL FERT,INE085A01013,589909,2616.65
Thangamayil Jewellery Limited,INE085J01014,714,28.56
"Electrosteel Castings Ltd.,",INE086A01029,239170,238.00
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,958346,312.25
Paradeep Phosphates Limited,INE088F01024,443573,775.05
DR.REDDY'S L,INE089A01031,12293,153.53
Sterlite Technologies Limited.,INE089C01029,24046,25.92
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,15810,18.87
Krsnaa Diagnostics Limited,INE08LI01020,689,5.60
M & B ENGINEERING LIMITED,INE08N601015,13107,50.61
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,75217,151.62
Greenpanel Industries Limited,INE08ZM01014,4367,12.64
Scoda Tubes Limited,INE090501011,13861,23.74
ICICI Bank Ltd.,INE090A01021,40344,562.15
Jai Balaji Industries Limited,INE091G01026,81388,69.25
TATA CHEMICA,INE092A01019,56823,475.23
INDIA NIPP E,INE092B01025,146,1.22
IDFC FIRST BANK LIMITED,INE092T01019,712235,551.58
Hexaware Technologies Limited,INE093A01041,4723,34.07
OBEROI REALTY LIMITED,INE093I01010,3525,61.50
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,191041,124.39
HINDUSTAN PE,INE094A01015,79727,368.65
Ashika Credit Capital Ltd.,INE094B01013,13727,48.73
Kolte-Patil Developers Ltd,INE094I01018,4518,16.03
UTI Asset Management Company Limited,INE094J01016,8153,104.63
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34661,321.38
NBCC (India) Limited,INE095N01031,490125,553.76
NUCLEU SOF E,INE096B01018,668,7.55
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,62961,239.52
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,0,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2181,78.87
Indigo Paints Limited,INE09VQ01012,1316,15.99
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5642,26.97
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,212163,167.39
Ceigall India Limited,INE0AG901020,2337,6.26
Hemisphere Properties India Limited,INE0AJG01018,67770,102.87
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,565,8.00
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,3024,13.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,366,0.64
Bansal Wire Industries Limited,INE0B9K01025,3183,10.30
Go Fashion (India) Limited,INE0BJS01011,8460,51.87
Premier Energies Limited,INE0BS701011,762968,7688.57
C.E. Info Systems Limited,INE0BV301023,4463,79.17
Aether Industries Limited,INE0BWX01014,3609,30.77
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6001,11.25
Jubilant Ingrevia Limited,INE0BY001018,9432,69.48
Oswal Pumps Limited,INE0BYP01024,30680,192.27
Urban Company Limited,INE0CAZ01013,26574,35.52
Mukka Proteins Limited,INE0CG401037,31046,11.93
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2056,36.06
Western Carriers (India) Limited,INE0CJF01024,37625,49.08
RateGain Travel Technologies Limited,INE0CLI01024,663336,3539.01
Meghmani Organics Limited,INE0CT101020,422591,331.03
GMR Power and Urban Infra Limited,INE0CU601026,69766,84.25
Anthem Biosciences Limited,INE0CZ201020,9489,67.05
Sigachi Industries Limited,INE0D0K01022,286441,108.74
AAA TECHNOLOGIES LIMITED,INE0D0U01013,450,0.56
India Pesticides Limited,INE0D6701023,29861,60.81
Ksolves India Limited,INE0D6I01023,320,1.12
RailTel Corporation of India Limited,INE0DD101019,136790,536.76
PIRAMAL PHARMA LIMITED,INE0DK501011,259971,519.50
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,796,6.99
Syrma SGS Technology Limited,INE0DYJ01015,65140,488.52
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,76951,131.37
Network People Services Technologies Limited,INE0FFK01017,1229,23.80
Deep Industries Limited,INE0FHS01024,13163,60.24
Motisons Jewellers Limited,INE0FRK01020,321442,59.87
Motherson Sumi Wiring India Limited,INE0FS801015,341748,158.61
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,945200,3680.12
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3259,42.65
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,170,0.47
Windlas Biotech Limited,INE0H5O01029,1017,8.66
ArisInfra Solutions Limited,INE0H9P01028,10718,15.35
Fabtech Technologies Limited,INE0HF201011,3737,8.04
One Mobikwik Systems Limited,INE0HLU01028,41750,110.91
Tracxn Technologies Limited,INE0HMF01019,1170,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,362649,596.10
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3940,11.58
Le Travenues Technology Limited,INE0HV901016,25283,68.53
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,12973,62.47
Capillary Technologies India Limited,INE0ILV01024,696,4.55
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,12190,33.32
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,20119,530.93
Rashi Peripherals Limited,INE0J1F01024,5371,17.66
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,110174,989.89
Honasa Consumer Limited,INE0J5401028,13747,40.15
Jeena Sikho Lifecare Limited,INE0J5801029,6480,45.07
Venus Pipes & Tubes Limited,INE0JA001018,6412,88.00
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15784,115.69
Sanathan Textiles Limited,INE0JPD01013,114,0.55
YATRA ONLINE LIMITED,INE0JR601024,23501,39.08
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,750534,3033.59
Garuda Construction and Engineering Limited,INE0JVO01026,18609,36.47
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21113,148.35
Eureka Forbes Limited,INE0KCE01017,100931,526.69
Rhetan TMT Limited,INE0KKN01029,21014,5.44
DCX Systems Limited,INE0KL801015,102771,249.69
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,922,1.92
Bajel Projects Limited,INE0KQN01018,2799,4.46
Gopal Snacks Limited,INE0L9R01028,15700,54.47
Avalon Technologies Limited,INE0LCL01028,3447,34.41
Ather Energy Limited,INE0LEZ01016,6663,46.47
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,71176,170.28
Cello World Limited,INE0LMW01024,8827,54.67
IKIO Technologies Limited,INE0LOJ01019,4487,12.66
Physicswallah Limited,INE0LP301011,115338,153.45
Aarti Pharmalabs Limited,INE0LRU01027,9440,80.42
Quadrant Future Tek Limited,INE0LRY01011,25746,98.52
Ola Electric Mobility Limited,INE0LXG01040,1047033,398.94
REDTAPE Limited,INE0LXT01019,37692,52.88
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,13985,24.44
J.G.Chemicals Limited,INE0MB501011,4688,20.53
REGAAL RESOURCES LIMITED,INE0MHO01029,1508,1.15
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9071,28.06
TRUALT BIOENERGY LIMITED,INE0MWH01014,3590,15.27
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,1115,4.32
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1157,5.99
BLS E-Services Limited,INE0NLT01010,643,1.13
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,662753,292.19
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,17969,627.03
Kross Limited,INE0O6601022,10639,22.90
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.02
Rossell Techsys Limited,INE0OJW01016,2581,18.64
NTPC GREEN ENERGY LIMITED,INE0ONG01011,499718,503.58
Deepak Builders and Engineers India Limited,INE0OPA01019,1034,1.36
EMS LIMITED,INE0OV601013,22969,125.02
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,31830,16.22
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,523,1.94
Orient Technologies Limited,INE0PPK01015,5069,19.90
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,6651,18.07
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15358,128.73
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1318,20.30
International Gemmological Institute India Limited,INE0Q9301021,15643,56.89
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,162,0.94
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31961,52.55
Denta Water and Infra Solutions Limited,INE0R4L01018,2805,10.37
SRM CONTRACTORS LIMITED,INE0R6Z01013,256,1.28
PATEL RETAIL LIMITED,INE0R8B01010,1252,2.93
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9753,76.50
Gala Precision Engineering Limited,INE0RE001014,103,0.94
Tolins Tyres Limited,INE0RWQ01014,2414,4.23
Stallion India Fluorochemicals Limited,INE0RYC01010,129,0.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6889,3.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,16146,32.24
CRIZAC LIMITED,INE0S4R01014,18832,58.42
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8669,70.97
VMS TMT LIMITED,INE0SJA01013,675,0.34
MAMATA MACHINERY LIMITED,INE0TO701015,14003,65.08
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2612,7.53
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,848,8.14
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,20097,38.52
BlackBuck Limited,INE0UIZ01018,3836,25.12
Sanofi Consumer Healthcare India Limited,INE0UOS01011,83,3.90
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14206,351.69
CARRARO INDIA LIMITED,INE0V7W01012,808,4.16
Sri Lotus Developers and Realty Limited,INE0V9Q01010,65488,119.80
Meesho Limited,INE0VDM01015,1003,1.72
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,898734,466.99
Laxmi Dental Limited,INE0WO601020,4459,13.80
Midwest Limited,INE0XAD01024,3172,47.88
ANLON HEALTHCARE LIMITED,INE0Y8W01017,11,0.02
Jain Resource Recycling Limited,INE0YD401026,21066,87.26
Atlanta Electricals Limited,INE0Z4F01028,452,3.89
ATUL LTD.,INE100A01010,1735,114.13
Mahindra & Mahindra Ltd.,INE101A01026,19454,699.61
Granules India Ltd.,INE101D01020,18861,111.58
Afcons Infrastructure Limited,INE101I01011,19106,76.35
HLV LIMITED,INE102A01024,7411,1.12
Choice International Ltd,INE102B01014,422919,3213.63
Godrej Consumer Products Ltd.,INE102D01028,3487,44.20
Allied Digital Services Limited,INE102I01027,7585,15.39
MANGALORE RE,INE103A01014,261480,429.51
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,104,1.29
TVS Holdings Limited,INE105A01035,152,22.24
RPG Life Sciences Limited,INE105J01010,160,3.72
HI-TECH PIPES LIMITED,INE106T01025,266959,274.69
TAMILNADU NE,INE107A01015,13906,23.39
Awfis Space Solutions Limited,INE108V01019,12677,72.35
SHIPPING COR,INE109A01011,236524,580.16
ARMAN FIN,INE109C01017,727,11.09
CONTAIN CORP,INE111A01025,81139,470.65
FINANC TECHN,INE111B01023,639,5.65
PDS LIMITED,INE111Q01021,2858,10.27
Metropolis Healthcare Limited,INE112L01020,1638,33.11
GUJ NARMADA,INE113A01013,49374,262.52
STEEL AUTHOR,INE114A01011,406191,584.74
Lic Housing Finance Ltd.,INE115A01026,98430,582.47
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1515,26.18
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,9500,517.67
BAJ HOLD INV,INE118A01012,2241,264.50
Nuvoco Vistas Corporation Limited,INE118D01016,14460,55.71
Balrampur Chini Mills Ltd.,INE119A01028,12906,64.80
Carborundum Universal Ltd.,INE120A01034,5803,53.94
CHOL INV FN,INE121A01024,10256,172.82
JSW Energy Limited,INE121E01018,69266,368.28
INDUS TOWERS LIMITED,INE121J01017,39563,158.81
"MMTC Ltd.,",INE123F01029,97320,69.31
SBI Life Insurance Company Limited,INE123W01016,1542,27.16
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,252414,223.20
"E.I.D. Parry (India) Ltd.,",INE126A01031,3836,40.23
APOLLO PIPES LIMITED,INE126J01016,2785,10.03
HDFC Asset Management Company Limited,INE127D01025,14642,401.45
Goodluck India Limited,INE127I01024,6826,79.46
K.P. Energy Limited,INE127T01021,34799,136.64
Eveready Industries India Ltd.,INE128A01029,19710,70.76
Five-Star Business Finance Ltd.,INE128S01021,20580,119.20
Archean Chemical Industries Limited,INE128X01021,7059,42.72
GAIL INDIA,INE129A01019,377412,674.05
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,54693,57.47
Fujiyama Power Systems Limited,INE12UR01024,163,0.36
Gujarat Mineral Development Corpora,INE131A01031,194992,1008.46
Relaxo Footwears Ltd.,INE131B01039,13776,63.46
Aurionpro Solutions Ltd.,INE132H01018,4449,51.04
Akzo Nobel India Limited,INE133A01011,7790,245.50
TILAKNAG IND,INE133E01013,49340,232.68
IFGL Refractories Limited,INE133Y01011,664,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,387900,1527.05
Cyient Limited,INE136B01020,18825,236.39
Neogen Chemicals Limited,INE136S01016,2185,30.22
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47297,534.22
"National Aluminium Co. Ltd.,",INE139A01034,144245,452.59
UCAL LIMITED,INE139B01016,450,0.59
