SEBI REPORT For Trade date 10-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
Vikran Engineering Limited,INE01R501028,41468,43.20
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,596621,2342.69
Asian Paints Ltd.,INE021A01026,6544,165.36
Dodla Dairy Limited,INE021O01019,1649,21.77
ASIAN GRANITO INDIA LIMITED,INE022I01019,90,0.05
Indian Energy Exchange Limited,INE022Q01020,177685,292.56
Nalwa Sons Investment Ltd,INE023A01030,48,3.92
Aeroflex Industries Limited,INE024001021,82186,157.66
GRAVITA INDIA LIMITED,INE024L01027,22636,406.01
Goldiam International Ltd.,INE025B01025,57439,219.53
Artemis Medicare Services Limited,INE025R01021,2629,7.78
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,95097,194.58
RASHTRIYA CH,INE027A01015,268313,448.31
Max Healthcare Institute Limited,INE027H01010,25039,303.91
Bank Of Baroda,INE028A01039,97537,262.18
BHARAT PETRO,INE029A01011,134748,481.43
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2699,18.29
Axita Cotton Limited,INE02EZ01022,3071,0.31
Raymond Lifestyle Limited,INE02ID01020,10838,134.95
Azad Engineering Limited,INE02IJ01035,26175,451.50
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9383,26.01
Borosil Limited,INE02PY01013,6584,24.06
Brainbees Solutions Limited,INE02RE01045,50093,187.85
WONDER ELECTRICALS LIMITED,INE02WG01024,16554,26.95
Electronics Mart India Limited,INE02YR01019,55691,87.42
"Hindustan Unilever Ltd.,",INE030A01027,15409,390.76
Housing &Urban Development Corporation Ltd.,INE031A01017,320008,779.36
Ajanta Pharma Ltd.,INE031B01049,2650,68.55
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,996800,1307.45
Prime Securities Ltd.,INE032B01021,160250,398.59
ARVIND Ltd,INE034A01011,16798,56.02
Arvind SmartSpaces Limited,INE034S01021,4107,28.91
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,21866,25.95
KARUR VYSYA,INE036D01028,13539,28.87
Concord Enviro Systems Limited,INE037Z01029,1085,5.95
Hindalco Industries Ltd.,INE038A01020,28565,221.69
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,471381,288.67
"Jamna Auto Industries Ltd.,",INE039C01032,159756,164.20
JASH ENGINEERING LIMITED,INE039O01029,7621,38.73
Max Estates Limited,INE03EI01018,2696,12.81
Go Digit General Insurance Limited,INE03JT01014,7829,28.25
Brigade Hotel Ventures Limited,INE03NU01014,9917,8.36
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2087,20.02
Cohance Lifesciences Limited,INE03QK01018,11067,92.33
Chemcon Speciality Chemicals Limited,INE03YM01018,256,0.66
HDFC Bank Ltd.,INE040A01034,94525,946.79
Mayur Uniquoters ltd.,INE040D01038,294,1.72
SUZLON ENERGY LTD.,INE040H01021,7071545,4324.01
"Dhampur Sugar Mills Ltd.,",INE041A01016,48664,71.73
Escorts Kubota Limited,INE042A01014,5396,199.80
Vijaya Diagnostic Centre Limited,INE043W01024,2789,28.37
Sun Pharmaceutical Industries Ltd.,INE044A01036,20084,330.35
Paras Defence and Space Technologies Limited,INE045601023,25146,182.57
ADOR WELDING,INE045A01017,25280,273.11
Nelco Ltd,INE045B01015,12223,108.25
Fineotex Chemical Limited,INE045J01034,164246,50.80
Reliance Industrial Infrastructure,INE046A01015,7417,69.70
Muthoot Microfin Limited,INE046W01019,13129,20.57
GRASIM INDUS,INE047A01021,7332,203.26
JAGSONPAL PH,INE048B01035,9880,23.61
Navin Fluorent International Ltd,INE048G01026,1604,87.96
"Himatsingka Seide Ltd.,",INE049A01027,90737,124.44
Wockhardt Ltd,INE049B01025,71006,1003.75
SBC EXPORTS LIMITED,INE04AK01028,15126,3.64
KPIT Technologies Ltd,INE04I401011,29471,380.17
ETHOS LIMITED,INE04TZ01018,358,9.47
Seshaasai Technologies Limited,INE04VU01023,5,0.02
Prakash Pipes Limited,INE050001010,6372,25.55
Elin Electronics Limited,INE050401020,3845,8.20
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4469,86.67
Balaji Amines Ltd.,INE050E01027,5943,94.73
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2262,6.73
Vakrangee Softwares Ltd.,INE051B01021,2950,0.44
Windsor Machines Limited,INE052A01021,1320,4.15
Camlin Fine Sciences Ltd,INE052I01032,3445,6.82
BEST AGROLIFE LIMITED,INE052T01013,1061,3.82
Indian Hotels Co. Ltd,INE053A01029,99451,746.36
Indian Railway Finance Corporation,INE053F01010,1514068,2093.10
"V.I.P. Industries Ltd.,",INE054A01027,14218,64.02
Waterbase Limited,INE054C01015,31174,16.09
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7737,166.54
Cyient DLM Limited,INE055S01018,23956,115.82
Refex Industries Limited,INE056I01025,15153,56.42
Sanofi India Ltd,INE058A01010,960,49.45
"Cipla Ltd.,",INE059A01026,20144,313.00
La Opala RG Ltd.,INE059D01020,6791,17.46
Hindware Home Innovation Limited,INE05AN01011,2185,6.52
Ratnaveer Precision Engineering Limited,INE05CZ01011,6616,10.56
Indogulf Cropsciences Limited,INE05J901018,1555,1.64
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,10178,14.68
FORTIS HEALTHCARE LIMITED,INE061F01013,11829,117.69
"State Bank Of India,",INE062A01020,83054,709.74
Pondy Oxides & Chemicals Limited,INE063E01053,5391,70.22
Equitas Small Finance Bank Limited,INE063P01018,235505,148.68
Trident Ltd.,INE064C01022,923564,281.46
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6217,6.37
Indegene Limited,INE065X01017,14106,79.83
Eicher Motors Ltd.,INE066A01021,3066,206.09
Hindustan Aeronautics Limited,INE066F01020,92253,4399.80
Wonderla Holidays Limited,INE066O01014,11771,77.04
Inox Wind Limited,INE066P01011,405026,698.43
CG Power and Industrial Solutions Limited,INE067A01029,81071,599.45
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2771,7.88
Gland Pharma Limited,INE068V01023,9483,181.68
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,597005,634.09
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2501,5.85
INDIQUBE SPACES LIMITED,INE06ST01018,1433,3.36
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2672,4.40
Gem Aromatics Limited,INE06XZ01023,1583,3.59
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4166,10.01
SHREE CEMENT,INE070A01015,181,52.14
Jai Corp Limited,INE070D01027,40428,66.53
INSECTCID,INE070I01018,641,5.93
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2494,44.68
Associated Alcohols & Breweries Ltd,INE073G01016,2588,30.38
Sona BLW Precision Forgings Limited,INE073K01018,54444,266.05
Praj Industries Ltd.,INE074A01025,139503,579.17
Paramount Communications Ltd.,INE074B01023,103830,52.09
WIPRO LTD.,INE075A01022,231219,582.09
G M BREWERIE,INE075D01018,1148,9.06
HealthCare Global Enterprises Limited,INE075I01017,980,6.32
SIYAR SILK M,INE076B01028,5780,46.33
IFB Agro Industries Ltd,INE076C01018,20,0.30
GOCL Corporation Limited ,INE077F01035,912,3.46
Vikram Solar Limited,INE078V01014,18584,62.47
Ambuja Cements Ltd.,INE079A01024,58904,345.08
Gateway Distriparks Limited,INE079J01017,139038,94.13
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58694,229.68
Easy Trip Planners Limited,INE07O001026,1716759,215.23
NDR Auto Components Limited,INE07OG01012,706,6.46
Supriya Lifescience Limited,INE07RO01027,9255,70.14
Restaurant Brands Asia Limited,INE07T201019,160173,121.91
IRM ENERGY LIMITED,INE07U701015,10048,33.90
HITACHI ENERGY INDIA LIMITED,INE07Y701011,962,190.02
LLOYDS ENTERPRISES LIMITED,INE080I01025,3060954,2361.17
TATA IORN AN,INE081A01020,302721,492.31
"Kopran Ltd.,",INE082A01010,3459,6.05
Morepen Laboratories Ltd.,INE083A01026,326785,192.57
Themis Medicare Ltd.,INE083B01024,7848,10.21
BANK OF INDI,INE084A01016,376454,483.46
Amanta Healthcare Limited,INE084K01015,132,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,25,0.05
CHAMBAL FERT,INE085A01013,114432,607.45
Thangamayil Jewellery Limited,INE085J01014,252,7.70
"Electrosteel Castings Ltd.,",INE086A01029,260674,272.77
KESORAM IND,INE087A01019,794,0.04
Shree Renuka Sugars Ltd.,INE087H01022,1006065,341.59
Paradeep Phosphates Limited,INE088F01024,404264,761.61
DR.REDDY'S L,INE089A01031,15292,190.84
Sterlite Technologies Limited.,INE089C01029,19708,23.75
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,9155,10.43
Krsnaa Diagnostics Limited,INE08LI01020,3997,36.44
M & B ENGINEERING LIMITED,INE08N601015,6715,31.39
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,95956,202.41
Greenpanel Industries Limited,INE08ZM01014,2506,8.45
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,94012,1295.60
Jai Balaji Industries Limited,INE091G01026,70886,73.11
TATA CHEMICA,INE092A01019,34596,318.51
INDIA NIPP E,INE092B01025,124,1.11
IDFC FIRST BANK LIMITED,INE092T01019,897190,668.08
Hexaware Technologies Limited,INE093A01041,13375,98.70
OBEROI REALTY LIMITED,INE093I01010,5380,95.35
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,200480,139.45
HINDUSTAN PE,INE094A01015,55774,249.63
Ashika Credit Capital Ltd.,INE094B01013,26000,92.24
Kolte-Patil Developers Ltd,INE094I01018,6004,23.23
UTI Asset Management Company Limited,INE094J01016,8513,113.52
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,57953,509.15
NBCC (India) Limited,INE095N01031,427017,498.83
NUCLEU SOF E,INE096B01018,1184,13.70
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,61120,250.78
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,1904,70.80
Indigo Paints Limited,INE09VQ01012,2387,25.91
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8172,39.55
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,115057,154.03
Ceigall India Limited,INE0AG901020,8529,22.62
Hemisphere Properties India Limited,INE0AJG01018,57548,91.15
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,970,4.38
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,874,1.66
Bansal Wire Industries Limited,INE0B9K01025,2551,8.52
Go Fashion (India) Limited,INE0BJS01011,3937,32.12
Premier Energies Limited,INE0BS701011,623329,6530.05
C.E. Info Systems Limited,INE0BV301023,5142,94.15
Aether Industries Limited,INE0BWX01014,13652,104.51
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6592,12.71
Jubilant Ingrevia Limited,INE0BY001018,10134,74.94
Oswal Pumps Limited,INE0BYP01024,21724,167.86
Urban Company Limited,INE0CAZ01013,1222,1.75
Mukka Proteins Limited,INE0CG401037,25979,10.71
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,546,13.72
Western Carriers (India) Limited,INE0CJF01024,73787,98.36
RateGain Travel Technologies Limited,INE0CLI01024,221385,697.83
Meghmani Organics Limited,INE0CT101020,386406,323.32
GMR Power and Urban Infra Limited,INE0CU601026,73160,88.52
Anthem Biosciences Limited,INE0CZ201020,13034,99.82
Sigachi Industries Limited,INE0D0K01022,192068,94.90
India Pesticides Limited,INE0D6701023,25891,55.59
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,170388,686.49
PIRAMAL PHARMA LIMITED,INE0DK501011,212769,450.35
Fairchem Organics Limited,INE0DNW01011,1725,17.70
INNOVA CAPTAB LIMITED,INE0DUT01020,987,8.78
Syrma SGS Technology Limited,INE0DYJ01015,46614,357.97
HMA Agro Industries Limited,INE0ECP01024,479,0.15
TARC LIMITED,INE0EK901012,6596,11.20
Network People Services Technologies Limited,INE0FFK01017,2029,40.02
Deep Industries Limited,INE0FHS01024,9578,48.34
Motisons Jewellers Limited,INE0FRK01020,236497,48.14
Motherson Sumi Wiring India Limited,INE0FS801015,439025,199.46
EPACK Durable Limited,INE0G5901015,1082677,4211.62
Exxaro Tiles Limited,INE0GFE01026,722,0.06
Tatva Chintan Pharma Chem Limited,INE0GK401011,1809,20.87
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,203,0.59
Windlas Biotech Limited,INE0H5O01029,1268,11.59
ArisInfra Solutions Limited,INE0H9P01028,700,1.10
Fabtech Technologies Limited,INE0HF201011,113,0.28
One Mobikwik Systems Limited,INE0HLU01028,41801,120.01
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4861,14.73
Le Travenues Technology Limited,INE0HV901016,19749,58.86
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20807,102.36
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,4117,11.21
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15773,427.77
Rashi Peripherals Limited,INE0J1F01024,8188,24.98
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,103840,906.45
Honasa Consumer Limited,INE0J5401028,14446,41.58
Jeena Sikho Lifecare Limited,INE0J5801029,4497,34.78
Venus Pipes & Tubes Limited,INE0JA001018,8165,115.59
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,9743,76.00
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,19553,29.72
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201227,5331.42
Garuda Construction and Engineering Limited,INE0JVO01026,1662,3.80
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,24595,176.44
Eureka Forbes Limited,INE0KCE01017,99211,516.00
DCX Systems Limited,INE0KL801015,109419,297.58
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,161,0.30
Gopal Snacks Limited,INE0L9R01028,11787,43.24
Avalon Technologies Limited,INE0LCL01028,5294,55.20
Ather Energy Limited,INE0LEZ01016,6301,41.94
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64070,165.33
Cello World Limited,INE0LMW01024,9748,63.72
IKIO Technologies Limited,INE0LOJ01019,5286,14.79
Aarti Pharmalabs Limited,INE0LRU01027,9383,83.34
Quadrant Future Tek Limited,INE0LRY01011,13841,61.45
Ola Electric Mobility Limited,INE0LXG01040,78227,50.66
REDTAPE Limited,INE0LXT01019,35728,51.72
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,12710,56.14
REGAAL RESOURCES LIMITED,INE0MHO01029,1435,1.30
Pyramid Technoplast Limited,INE0MIS01010,853,1.38
Epack Prefab Technologies Limited,INE0MLS01022,2428,8.14
TRUALT BIOENERGY LIMITED,INE0MWH01014,253,1.04
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1694,9.13
BLS E-Services Limited,INE0NLT01010,140,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,596540,266.32
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18788,690.74
Kross Limited,INE0O6601022,29767,60.72
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,123,0.38
Rossell Techsys Limited,INE0OJW01016,2606,19.17
NTPC GREEN ENERGY LIMITED,INE0ONG01011,448635,471.27
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,2.11
EMS LIMITED,INE0OV601013,24946,148.32
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36941,19.22
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,106,0.50
Orient Technologies Limited,INE0PPK01015,7128,30.83
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5652,16.67
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24793,206.08
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2212,37.81
International Gemmological Institute India Limited,INE0Q9301021,17018,64.23
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33723,61.17
Denta Water and Infra Solutions Limited,INE0R4L01018,2705,11.70
SRM CONTRACTORS LIMITED,INE0R6Z01013,666,3.50
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3902,27.63
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,1878,7.08
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8020,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,700,1.51
CRIZAC LIMITED,INE0S4R01014,17465,58.09
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5828,51.56
VMS TMT LIMITED,INE0SJA01013,50,0.03
MAMATA MACHINERY LIMITED,INE0TO701015,20316,97.20
Glottis Limited,INE0TQE01026,3049,2.14
Solarworld Energy Solutions Limited,INE0TY101024,54,0.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,244,2.57
Bluspring Enterprises Limited,INE0U4101014,26175,21.40
Digitide Solutions Limited,INE0U4701011,23479,49.04
BlackBuck Limited,INE0UIZ01018,8937,60.42
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18983,483.47
CARRARO INDIA LIMITED,INE0V7W01012,2886,14.58
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86432,165.55
Dev Accelerator Limited,INE0VOV01021,300,0.13
Sagility Limited,INE0W2G01015,963734,496.86
Laxmi Dental Limited,INE0WO601020,8241,28.69
Jain Resource Recycling Limited,INE0YD401026,505,2.09
Atlanta Electricals Limited,INE0Z4F01028,275,2.72
ATUL LTD.,INE100A01010,2422,158.34
Mahindra & Mahindra Ltd.,INE101A01026,20599,721.72
Granules India Ltd.,INE101D01020,373680,1903.36
Afcons Infrastructure Limited,INE101I01011,12410,56.55
HLV LIMITED,INE102A01024,33047,4.70
Choice International Ltd,INE102B01014,17192,125.48
Godrej Consumer Products Ltd.,INE102D01028,7791,98.08
Allied Digital Services Limited,INE102I01027,9820,19.71
MANGALORE RE,INE103A01014,131403,226.59
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,241,3.20
TVS Holdings Limited,INE105A01035,280,37.26
RPG Life Sciences Limited,INE105J01010,237,6.05
HI-TECH PIPES LIMITED,INE106T01025,170092,193.31
TAMILNADU NE,INE107A01015,17091,29.24
Awfis Space Solutions Limited,INE108V01019,12627,80.68
SHIPPING COR,INE109A01011,159902,413.46
ARMAN FIN,INE109C01017,418,6.23
"BPL Ltd.,",INE110A01019,68,0.06
CONTAIN CORP,INE111A01025,79121,473.70
FINANC TECHN,INE111B01023,1078,10.46
PDS LIMITED,INE111Q01021,3312,12.60
Metropolis Healthcare Limited,INE112L01020,4059,83.15
GUJ NARMADA,INE113A01013,40826,221.89
STEEL AUTHOR,INE114A01011,342453,478.63
Lic Housing Finance Ltd.,INE115A01026,100221,545.77
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7117,115.28
Apcotex Industries Limited,INE116A01032,799,2.78
ABB Ltd.,INE117A01022,12049,695.92
BAJ HOLD INV,INE118A01012,841,111.51
Nuvoco Vistas Corporation Limited,INE118D01016,8389,34.14
Balrampur Chini Mills Ltd.,INE119A01028,17566,90.23
Carborundum Universal Ltd.,INE120A01034,3800,38.21
CHOL INV FN,INE121A01024,7328,118.36
JSW Energy Limited,INE121E01018,74566,406.14
INDUS TOWERS LIMITED,INE121J01017,65730,246.19
"MMTC Ltd.,",INE123F01029,106415,76.53
SBI Life Insurance Company Limited,INE123W01016,1796,30.39
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,341272,317.73
"E.I.D. Parry (India) Ltd.,",INE126A01031,3002,31.06
APOLLO PIPES LIMITED,INE126J01016,11309,42.37
HDFC Asset Management Company Limited,INE127D01025,7701,432.22
Goodluck India Limited,INE127I01024,10864,117.75
K.P. Energy Limited,INE127T01021,35875,149.80
Eveready Industries India Ltd.,INE128A01029,39807,144.96
Five-Star Business Finance Ltd.,INE128S01021,26612,150.15
Archean Chemical Industries Limited,INE128X01021,3793,25.82
GAIL INDIA,INE129A01019,267271,498.56
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,25483,28.97
Gujarat Mineral Development Corpora,INE131A01031,149700,744.30
Relaxo Footwears Ltd.,INE131B01039,15773,75.34
Aurionpro Solutions Ltd.,INE132H01018,2900,35.44
Akzo Nobel India Limited,INE133A01011,380,13.78
TILAKNAG IND,INE133E01013,31481,154.28
IFGL Refractories Limited,INE133Y01011,283,0.75
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,341894,1412.94
Cyient Limited,INE136B01020,24131,307.96
Neogen Chemicals Limited,INE136S01016,2168,33.51
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,50000,570.78
"National Aluminium Co. Ltd.,",INE139A01034,115350,261.66
FUSION FINANCE LIMITED,INE139R01012,22919,44.49
Saatvik Green Energy Limited,INE13B501022,579,2.88
Piramal Enterprises Limited,INE140A01024,0,0.00
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,76293,562.76
Sula Vineyards Limited,INE142Q01026,64598,196.70
Orient Electric Limited,INE142Z01019,6486,14.28
OSWAL CHEMIC,INE143A01010,662,0.26
20 Microns Limited,INE144J01027,9704,22.17
Tarsons Products Limited,INE144Z01023,1102926,3889.59
Kirloskar Oil Engines Limited,INE146L01010,9969,97.25
SOUTH PETRO,INE147A01011,69303,68.51
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10043,11.83
Sammaan Capital Limited,INE148I01020,490340,726.75
Delhivery Limited,INE148O01028,36841,168.94
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2418,44.48
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,86821,179.38
NIBE LIMITED,INE149O01018,55,0.72
Aditya Birla Lifestyle Brands Limited,INE14LE01019,87679,125.91
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4656,97.18
LUX Industries Limited,INE150G01020,3156,47.59
TATA COMM,INE151A01013,9934,182.34
Shaily Engineering Plastics Ltd.,INE151G01028,2509,60.97
Thermax Ltd.,INE152A01029,3478,120.75
ALLCARGO GATI LIMITED,INE152B01027,11568,8.64
