SEBI REPORT For Trade date 30-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Flair Writing Industries Limited,INE00Y201027,1741,5.63
Jaro Institute of Technology Management and Research Limited,INE00YJ01010,1879,10.05
Entero Healthcare Solutions Limited,INE010601016,2246,26.26
PRISM JOHNSON LIMITED.,INE010A01011,14595,21.92
Zydus Lifesciences Limited,INE010B01027,15329,151.30
Tejas Networks Limited,INE010J01012,197649,1039.91
L&T Technology Services Limited,INE010V01017,6121,236.91
BALU FORGE INDUSTRIES LIMITED,INE011E01029,24455,112.85
Tega Industries Limited,INE011K01018,2469,48.70
ACC,INE012A01025,17967,299.21
R&B Denims Limited,INE012Q01021,1270,2.34
Onesource Specialty Pharma Limited,INE013P01021,205958,3047.12
WIM PLAST LT,INE015B01018,830,3.85
Tinna Rubber and Infrastructure Limited,INE015C01016,371,2.87
DABUR INDIA,INE016A01026,20210,103.84
CEINSYS TECH LIMITED,INE016Q01014,1203,11.44
"Great Eastern Shipping Co. Ltd.,",INE017A01032,5948,74.65
LARSEN & TOU,INE018A01030,48015,1767.54
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,13022,106.71
JSW SL,INE019A01038,7283,84.31
Himadri Speciality Chemical Ltd.,INE019C01026,49811,242.97
STANLEY LIFESTYLES LIMITED,INE01A001028,3498,5.89
Antony Waste Handling Cell Limited,INE01BK01022,4641,24.44
Vishal Mega Mart Limited,INE01EA01019,242976,319.86
Ritco Logistics Limited,INE01EG01016,82,0.24
Baazar Style Retail Limited,INE01FR01028,107933,375.63
Sky Gold And Diamonds Limited,INE01IU01018,14735,51.51
eMudhra Limited,INE01QM01018,10150,55.62
Vikran Engineering Limited,INE01R501028,549985,511.17
Canara HSBC Life Insurance Company Limited,INE01TY01017,5278,7.61
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,585613,2112.94
Asian Paints Ltd.,INE021A01026,11894,301.91
Dodla Dairy Limited,INE021O01019,348,4.30
ASIAN GRANITO INDIA LIMITED,INE022I01019,16077,11.51
Indian Energy Exchange Limited,INE022Q01020,253765,355.82
Nalwa Sons Investment Ltd,INE023A01030,36,1.96
Aeroflex Industries Limited,INE024001021,26822,61.53
Shilchar Technologies Ltd.,INE024F01011,3097,117.46
GRAVITA INDIA LIMITED,INE024L01027,13785,229.51
Goldiam International Ltd.,INE025B01025,25062,92.55
Artemis Medicare Services Limited,INE025R01021,1224,3.91
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,422244,701.63
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,207276,304.82
Max Healthcare Institute Limited,INE027H01010,15755,180.83
Bank Of Baroda,INE028A01039,143867,405.36
BHARAT PETRO,INE029A01011,98899,313.50
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1091,6.50
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,10518,110.94
Azad Engineering Limited,INE02IJ01035,20828,359.14
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,21063,44.77
Borosil Limited,INE02PY01013,3744,11.87
Brainbees Solutions Limited,INE02RE01045,45295,136.54
WONDER ELECTRICALS LIMITED,INE02WG01024,1601,2.64
Electronics Mart India Limited,INE02YR01019,51330,70.80
Corona Remedies Limited,INE02ZQ01018,152,2.43
"Hindustan Unilever Ltd.,",INE030A01027,14940,352.66
Housing &Urban Development Corporation Ltd.,INE031A01017,620820,1304.54
Ajanta Pharma Ltd.,INE031B01049,975,28.44
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,220421,287.42
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19179,69.57
Arvind SmartSpaces Limited,INE034S01021,3958,27.08
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,14000,19.75
KARUR VYSYA,INE036D01028,20634,57.47
Concord Enviro Systems Limited,INE037Z01029,285,1.49
Hindalco Industries Ltd.,INE038A01020,42954,383.44
T.V.Today Network Limited,INE038F01029,763,1.02
IFCI LTD,INE039A01010,729119,432.27
"Jamna Auto Industries Ltd.,",INE039C01032,72605,92.79
JASH ENGINEERING LIMITED,INE039O01029,6493,32.73
Jubilant Agri and Consumer Products Limited,INE03CC01015,105,2.02
Max Estates Limited,INE03EI01018,2038,9.53
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4120,14.36
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1605,15.19
Cohance Lifesciences Limited,INE03QK01018,14264,65.16
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,370656,3144.11
Mayur Uniquoters ltd.,INE040D01038,1178,6.96
SUZLON ENERGY LTD.,INE040H01021,6298507,3319.64
"Dhampur Sugar Mills Ltd.,",INE041A01016,42492,60.34
Escorts Kubota Limited,INE042A01014,4343,152.84
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,4099,39.06
Sun Pharmaceutical Industries Ltd.,INE044A01036,12615,211.28
Paras Defence and Space Technologies Limited,INE045601023,32468,224.27
ADOR WELDING,INE045A01017,138,1.63
Nelco Ltd,INE045B01015,9622,74.93
Fineotex Chemical Limited,INE045J01034,129235,33.82
Reliance Industrial Infrastructure,INE046A01015,5034,44.58
Muthoot Microfin Limited,INE046W01019,4457,7.43
GRASIM INDUS,INE047A01021,2958,83.49
JAGSONPAL PH,INE048B01035,2668,6.15
Navin Fluorent International Ltd,INE048G01026,3465,223.35
"Himatsingka Seide Ltd.,",INE049A01027,68932,77.68
Wockhardt Ltd,INE049B01025,63500,899.61
SBC EXPORTS LIMITED,INE04AK01028,1270090,369.97
KPIT Technologies Ltd,INE04I401011,48720,458.97
ETHOS LIMITED,INE04TZ01018,449,12.66
Seshaasai Technologies Limited,INE04VU01023,1225,3.58
Prakash Pipes Limited,INE050001010,4113,16.33
Elin Electronics Limited,INE050401020,634,1.39
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3063,54.87
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6066,80.08
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1077,3.12
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1766,5.08
Camlin Fine Sciences Ltd,INE052I01032,16494,22.07
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,67938,479.92
Indian Railway Finance Corporation,INE053F01010,1524795,1856.98
"V.I.P. Industries Ltd.,",INE054A01027,9820,40.23
Waterbase Limited,INE054C01015,17093,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8392,148.18
Cyient DLM Limited,INE055S01018,16639,70.31
IVALUE INFOSOLUTIONS LIMITED,INE056801025,430,1.03
Refex Industries Limited,INE056I01025,21785,60.67
Sanofi India Ltd,INE058A01010,718,31.41
"Cipla Ltd.,",INE059A01026,21988,312.01
La Opala RG Ltd.,INE059D01020,2848,7.01
Hindware Home Innovation Limited,INE05AN01011,5231,11.79
Ratnaveer Precision Engineering Limited,INE05CZ01011,338458,551.35
Indogulf Cropsciences Limited,INE05J901018,94,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,277687,95.73
Likhitha Infrastructure Limited,INE060901027,969,2.27
Navneet Education Limited,INE060A01024,4592,6.77
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20496,191.91
"State Bank Of India,",INE062A01020,135304,1463.05
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5734,72.41
Equitas Small Finance Bank Limited,INE063P01018,156135,97.88
TIMES GROUP,INE064A01026,628977,2038.84
Trident Ltd.,INE064C01022,923253,263.09
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1782,1.35
Indegene Limited,INE065X01017,7571,42.48
Eicher Motors Ltd.,INE066A01021,5227,376.87
Hindustan Aeronautics Limited,INE066F01020,98901,4378.30
Wonderla Holidays Limited,INE066O01014,2586,16.51
Inox Wind Limited,INE066P01011,410171,530.81
CG Power and Industrial Solutions Limited,INE067A01029,57075,403.44
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2061,36.91
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1799,3.02
INDIQUBE SPACES LIMITED,INE06ST01018,2675,4.29
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,14990,28.74
SHREE CEMENT,INE070A01015,292,77.91
Jai Corp Limited,INE070D01027,35352,48.10
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2508,38.76
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3170,30.04
Sona BLW Precision Forgings Limited,INE073K01018,28737,147.18
Praj Industries Ltd.,INE074A01025,133155,510.24
Paramount Communications Ltd.,INE074B01023,95719,43.40
WIPRO LTD.,INE075A01022,440839,960.23
G M BREWERIE,INE075D01018,4181,50.12
HealthCare Global Enterprises Limited,INE075I01017,1412,9.08
SIYAR SILK M,INE076B01028,2493,15.85
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,639,2.07
Vikram Solar Limited,INE078V01014,88142,204.46
Ambuja Cements Ltd.,INE079A01024,69942,369.06
Gateway Distriparks Limited,INE079J01017,44911,28.26
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,53632,175.75
Easy Trip Planners Limited,INE07O001026,763747,80.93
NDR Auto Components Limited,INE07OG01012,350,3.17
Supriya Lifescience Limited,INE07RO01027,8175,60.11
Restaurant Brands Asia Limited,INE07T201019,266136,184.61
IRM ENERGY LIMITED,INE07U701015,14052,39.10
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1323,323.74
LLOYDS ENTERPRISES LIMITED,INE080I01025,3103376,2381.41
TATA IORN AN,INE081A01020,429118,799.52
"Kopran Ltd.,",INE082A01010,5766,8.61
Morepen Laboratories Ltd.,INE083A01026,277996,135.03
Themis Medicare Ltd.,INE083B01024,1536,2.07
BANK OF INDI,INE084A01016,445189,695.56
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,2260,11.30
CHAMBAL FERT,INE085A01013,719314,3178.03
Thangamayil Jewellery Limited,INE085J01014,1435,54.19
"Electrosteel Castings Ltd.,",INE086A01029,280999,258.63
Shree Renuka Sugars Ltd.,INE087H01022,753810,228.38
Paradeep Phosphates Limited,INE088F01024,436646,681.25
DR.REDDY'S L,INE089A01031,6686,83.71
Sterlite Technologies Limited.,INE089C01029,28031,49.77
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2384,16.63
M & B ENGINEERING LIMITED,INE08N601015,6749,24.76
SANSTAR LIMITED,INE08NE01025,4756,4.60
Samhi Hotels Limited,INE08U801020,55492,105.31
Greenpanel Industries Limited,INE08ZM01014,6543,15.01
Scoda Tubes Limited,INE090501011,14558,24.24
ICICI Bank Ltd.,INE090A01021,62733,837.41
Jai Balaji Industries Limited,INE091G01026,82533,64.57
TATA CHEMICA,INE092A01019,84434,640.16
INDIA NIPP E,INE092B01025,132,1.08
IDFC FIRST BANK LIMITED,INE092T01019,1302562,922.69
Hexaware Technologies Limited,INE093A01041,14700,82.25
OBEROI REALTY LIMITED,INE093I01010,3677,60.52
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,266091,139.28
HINDUSTAN PE,INE094A01015,77031,323.88
Kolte-Patil Developers Ltd,INE094I01018,3946,13.36
UTI Asset Management Company Limited,INE094J01016,6797,82.22
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34893,320.51
NBCC (India) Limited,INE095N01031,1067663,1053.08
NUCLEU SOF E,INE096B01018,275,2.83
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,57434,203.84
Aarti Surfactants Limited,INE09EO01013,400,1.40
Gujarat Fluorochemicals Limited,INE09N301011,1651,56.61
Indigo Paints Limited,INE09VQ01012,1790,18.19
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3009,14.81
Dc Infotech and Communication Limited,INE0A1101019,7237,19.97
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,201893,124.11
Ceigall India Limited,INE0AG901020,4254,12.38
Hemisphere Properties India Limited,INE0AJG01018,60443,87.43
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,370,6.32
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1222,3.48
Go Fashion (India) Limited,INE0BJS01011,5612,30.12
Premier Energies Limited,INE0BS701011,28311,269.82
C.E. Info Systems Limited,INE0BV301023,7625,100.80
Aether Industries Limited,INE0BWX01014,4673,44.89
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2547,4.29
Jubilant Ingrevia Limited,INE0BY001018,12148,83.34
Oswal Pumps Limited,INE0BYP01024,49780,212.47
Urban Company Limited,INE0CAZ01013,145735,183.37
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1474,24.13
Western Carriers (India) Limited,INE0CJF01024,28152,36.73
RateGain Travel Technologies Limited,INE0CLI01024,2185190,13312.89
Meghmani Organics Limited,INE0CT101020,521781,354.00
GMR Power and Urban Infra Limited,INE0CU601026,44213,52.76
Anthem Biosciences Limited,INE0CZ201020,7362,49.79
Sigachi Industries Limited,INE0D0K01022,289774,95.97
India Pesticides Limited,INE0D6701023,24976,50.12
Ksolves India Limited,INE0D6I01023,126,0.47
RailTel Corporation of India Limited,INE0DD101019,137742,502.59
PIRAMAL PHARMA LIMITED,INE0DK501011,254832,478.67
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,709,6.29
Syrma SGS Technology Limited,INE0DYJ01015,67018,528.36
Wakefit Innovations Limited,INE0E7301029,1398,2.62
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,80311,125.29
Network People Services Technologies Limited,INE0FFK01017,909,15.50
Deep Industries Limited,INE0FHS01024,13405,59.65
Motisons Jewellers Limited,INE0FRK01020,175314,35.61
Motherson Sumi Wiring India Limited,INE0FS801015,319916,138.52
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,917477,3559.18
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2949,37.50
HP Adhesives Limited,INE0GSL01024,824,0.43
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,811,6.92
ArisInfra Solutions Limited,INE0H9P01028,25555,29.17
Fabtech Technologies Limited,INE0HF201011,1396,3.12
One Mobikwik Systems Limited,INE0HLU01028,55392,128.24
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,484696,805.64
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.89
Le Travenues Technology Limited,INE0HV901016,48333,100.10
Dhampur Bio Organics Limited,INE0I3401014,111,0.12
Latent View Analytics Limited,INE0I7C01011,33724,130.12
Capillary Technologies India Limited,INE0ILV01024,3247,18.36
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,25024,58.48
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16942,507.42
Rashi Peripherals Limited,INE0J1F01024,5630,18.83
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,89412,821.43
Honasa Consumer Limited,INE0J5401028,11766,35.78
Jeena Sikho Lifecare Limited,INE0J5801029,12404,82.83
Venus Pipes & Tubes Limited,INE0JA001018,5026,67.47
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,19720,139.24
Sanathan Textiles Limited,INE0JPD01013,291,1.26
YATRA ONLINE LIMITED,INE0JR601024,25612,33.06
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,2000,0.97
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,11636,21.29
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54137,262.99
Eureka Forbes Limited,INE0KCE01017,98431,512.56
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,99529,215.64
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,2830,4.66
Gopal Snacks Limited,INE0L9R01028,7361,25.11
Avalon Technologies Limited,INE0LCL01028,6698,67.67
Ather Energy Limited,INE0LEZ01016,17417,133.26
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,81863,165.95
Cello World Limited,INE0LMW01024,10657,60.30
IKIO Technologies Limited,INE0LOJ01019,4336,11.87
Physicswallah Limited,INE0LP301011,212075,232.30
Aarti Pharmalabs Limited,INE0LRU01027,8171,67.74
Quadrant Future Tek Limited,INE0LRY01011,25269,88.21
Ola Electric Mobility Limited,INE0LXG01040,1651674,525.79
REDTAPE Limited,INE0LXT01019,25884,35.99
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3682,4.99
J.G.Chemicals Limited,INE0MB501011,3384,14.13
REGAAL RESOURCES LIMITED,INE0MHO01029,3039,2.33
Pyramid Technoplast Limited,INE0MIS01010,88,0.13
Epack Prefab Technologies Limited,INE0MLS01022,8481,19.87
TRUALT BIOENERGY LIMITED,INE0MWH01014,1413,5.94
Rishabh Instruments Limited,INE0N2P01017,257,1.05
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1624,7.53
BLS E-Services Limited,INE0NLT01010,28102,45.80
NMDC Steel Limited,INE0NNS01018,499198,216.04
R K Swamy Limited,INE0NQ801033,2655,2.26
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25220,874.95
Kross Limited,INE0O6601022,5365,11.29
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3635,8.77
Rossell Techsys Limited,INE0OJW01016,2002,15.14
NTPC GREEN ENERGY LIMITED,INE0ONG01011,390229,391.07
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,29831,131.25
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,22673,11.44
RBZ Jewellers Limited,INE0PEQ01016,800,1.05
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1243,3.23
Orient Technologies Limited,INE0PPK01015,11043,36.65
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,3746,10.70
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12598,113.90
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,195,2.89
International Gemmological Institute India Limited,INE0Q9301021,8034,28.53
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,864,5.68
ARKADE DEVELOPERS LIMITED,INE0QRL01017,29547,43.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3524,11.29
SRM CONTRACTORS LIMITED,INE0R6Z01013,416,1.94
PATEL RETAIL LIMITED,INE0R8B01010,696,1.62
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9633,76.90
Gala Precision Engineering Limited,INE0RE001014,87,0.73
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,2238,2.60
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,81987,141.56
CRIZAC LIMITED,INE0S4R01014,17096,43.36
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11815,97.37
VMS TMT LIMITED,INE0SJA01013,95,0.04
MAMATA MACHINERY LIMITED,INE0TO701015,9687,44.23
Glottis Limited,INE0TQE01026,1355,0.87
Solarworld Energy Solutions Limited,INE0TY101024,9499,20.02
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2220,18.36
Bluspring Enterprises Limited,INE0U4101014,15847,12.76
Digitide Solutions Limited,INE0U4701011,20934,29.55
BlackBuck Limited,INE0UIZ01018,4884,30.96
Sanofi Consumer Healthcare India Limited,INE0UOS01011,284,13.28
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200264,216.88
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,12626,297.33
CARRARO INDIA LIMITED,INE0V7W01012,1087,5.52
Sri Lotus Developers and Realty Limited,INE0V9Q01010,57630,93.31
Meesho Limited,INE0VDM01015,3023,4.49
Dev Accelerator Limited,INE0VOV01021,100,0.04
Sagility Limited,INE0W2G01015,980964,477.50
Laxmi Dental Limited,INE0WO601020,9004,20.17
Midwest Limited,INE0XAD01024,5824,72.09
ANLON HEALTHCARE LIMITED,INE0Y8W01017,20,0.02
Jain Resource Recycling Limited,INE0YD401026,8674,37.37
Atlanta Electricals Limited,INE0Z4F01028,2220,25.41
ATUL LTD.,INE100A01010,682,48.35
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,41344,1392.64
Granules India Ltd.,INE101D01020,25302,148.67
Afcons Infrastructure Limited,INE101I01011,17254,58.80
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,404387,3064.21
Godrej Consumer Products Ltd.,INE102D01028,3779,46.30
Allied Digital Services Limited,INE102I01027,9372,14.68
MANGALORE RE,INE103A01014,216880,415.21
SMC Global Securities Limited,INE103C01036,389,0.26
TRAVEL FOOD SERVICES LIMITED,INE103V01028,298,3.72
TVS Holdings Limited,INE105A01035,195,27.71
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,247642,238.70
TAMILNADU NE,INE107A01015,12480,20.84
Awfis Space Solutions Limited,INE108V01019,20015,75.01
SHIPPING COR,INE109A01011,258831,637.64
ARMAN FIN,INE109C01017,941,14.68
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,67179,372.96
FINANC TECHN,INE111B01023,910,6.52
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3139,10.83
Metropolis Healthcare Limited,INE112L01020,5154,19.67
GUJ NARMADA,INE113A01013,35130,178.55
STEEL AUTHOR,INE114A01011,187170,280.18
Lic Housing Finance Ltd.,INE115A01026,96612,552.26
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1321,19.56
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2586,156.25
BAJ HOLD INV,INE118A01012,1614,174.64
Nuvoco Vistas Corporation Limited,INE118D01016,17978,62.11
PARK MEDI WORLD LIMITED,INE119201023,58652,116.76
Balrampur Chini Mills Ltd.,INE119A01028,6716,34.94
Carborundum Universal Ltd.,INE120A01034,4182,36.54
CHOL INV FN,INE121A01024,10484,169.77
JSW Energy Limited,INE121E01018,60999,318.46
INDUS TOWERS LIMITED,INE121J01017,32348,139.26
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,150124,99.87
SBI Life Insurance Company Limited,INE123W01016,2006,36.90
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,219827,184.84
"E.I.D. Parry (India) Ltd.,",INE126A01031,8858,81.21
APOLLO PIPES LIMITED,INE126J01016,2466,9.90
HDFC Asset Management Company Limited,INE127D01025,11267,301.76
Goodluck India Limited,INE127I01024,5381,58.20
K.P. Energy Limited,INE127T01021,26257,87.13
Eveready Industries India Ltd.,INE128A01029,20664,73.31
Five-Star Business Finance Ltd.,INE128S01021,36911,170.53
Archean Chemical Industries Limited,INE128X01021,2657,16.39
GAIL INDIA,INE129A01019,459784,763.68
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,33696,35.85
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,172,0.19
Fujiyama Power Systems Limited,INE12UR01024,952,1.92
Gujarat Mineral Development Corpora,INE131A01031,111014,539.86
Relaxo Footwears Ltd.,INE131B01039,14594,58.97
Aurionpro Solutions Ltd.,INE132H01018,6413,65.10
Akzo Nobel India Limited,INE133A01011,1654,52.78
TILAKNAG IND,INE133E01013,38932,181.73
IFGL Refractories Limited,INE133Y01011,614,1.32
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
Power Finance Corporation Ltd,INE134E01011,197954,810.92
Cyient Limited,INE136B01020,23551,259.92
