SEBI REPORT For Trade date 19-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
CANTABIL RETAIL INDIA LIMITED,INE068L01024,4371,12.05
Gland Pharma Limited,INE068V01023,3024,58.39
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,637112,666.74
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,626,1.70
INDIQUBE SPACES LIMITED,INE06ST01018,1632,3.79
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3161,5.14
Gem Aromatics Limited,INE06XZ01023,1966,4.21
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4066,9.77
SHREE CEMENT,INE070A01015,172,49.19
Jai Corp Limited,INE070D01027,41534,67.79
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2448,43.41
Associated Alcohols & Breweries Ltd,INE073G01016,3005,34.15
Sona BLW Precision Forgings Limited,INE073K01018,52462,258.57
Praj Industries Ltd.,INE074A01025,131171,548.33
Paramount Communications Ltd.,INE074B01023,104383,52.20
WIPRO LTD.,INE075A01022,214182,542.32
G M BREWERIE,INE075D01018,1194,10.13
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,4033,32.12
IFB Agro Industries Ltd,INE076C01018,8,0.12
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,26085,85.85
Ambuja Cements Ltd.,INE079A01024,60436,352.29
Gateway Distriparks Limited,INE079J01017,128863,87.18
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,76161,295.70
Easy Trip Planners Limited,INE07O001026,1639563,206.48
NDR Auto Components Limited,INE07OG01012,608,5.44
Supriya Lifescience Limited,INE07RO01027,12620,96.89
Pavna Industries Limited,INE07S101038,1000,0.36
Restaurant Brands Asia Limited,INE07T201019,155679,119.79
IRM ENERGY LIMITED,INE07U701015,8923,30.35
HITACHI ENERGY INDIA LIMITED,INE07Y701011,976,198.84
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061344,2361.40
TATA IORN AN,INE081A01020,657893,1123.83
"Kopran Ltd.,",INE082A01010,3323,5.35
Morepen Laboratories Ltd.,INE083A01026,361739,207.56
Themis Medicare Ltd.,INE083B01024,6488,8.53
BANK OF INDI,INE084A01016,320747,429.50
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1125,7.18
CHAMBAL FERT,INE085A01013,117534,620.40
Thangamayil Jewellery Limited,INE085J01014,483,15.80
"Electrosteel Castings Ltd.,",INE086A01029,255400,264.74
KESORAM IND,INE087A01019,794,0.04
Shree Renuka Sugars Ltd.,INE087H01022,988754,333.68
Paradeep Phosphates Limited,INE088F01024,402230,739.10
DR.REDDY'S L,INE089A01031,11169,141.37
Sterlite Technologies Limited.,INE089C01029,16952,20.16
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,13365,15.15
Krsnaa Diagnostics Limited,INE08LI01020,2992,26.42
M & B ENGINEERING LIMITED,INE08N601015,6740,29.91
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94214,200.64
Greenpanel Industries Limited,INE08ZM01014,3399,10.83
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,86220,1189.32
Jai Balaji Industries Limited,INE091G01026,74245,75.07
TATA CHEMICA,INE092A01019,36071,326.70
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,881030,659.25
Hexaware Technologies Limited,INE093A01041,12168,92.47
OBEROI REALTY LIMITED,INE093I01010,4826,85.65
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,202205,139.07
HINDUSTAN PE,INE094A01015,47064,213.45
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5870,22.57
UTI Asset Management Company Limited,INE094J01016,9097,119.82
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,50726,455.33
NBCC (India) Limited,INE095N01031,422016,494.71
NUCLEU SOF E,INE096B01018,1159,13.42
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,66538,268.52
Aarti Surfactants Limited,INE09EO01013,42,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2202,81.31
Indigo Paints Limited,INE09VQ01012,1087,12.80
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8713,41.56
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,114412,153.75
Ceigall India Limited,INE0AG901020,8986,23.75
Hemisphere Properties India Limited,INE0AJG01018,61614,99.61
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27150,554.11
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1056,4.74
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,525,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5311,39.81
Premier Energies Limited,INE0BS701011,979861,10258.12
C.E. Info Systems Limited,INE0BV301023,5542,101.44
Aether Industries Limited,INE0BWX01014,6896,54.28
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,9820,17.41
Jubilant Ingrevia Limited,INE0BY001018,10645,78.64
Oswal Pumps Limited,INE0BYP01024,33707,250.72
Urban Company Limited,INE0CAZ01013,10263,14.84
Mukka Proteins Limited,INE0CG401037,31479,12.05
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,788,21.04
Western Carriers (India) Limited,INE0CJF01024,49617,65.73
RateGain Travel Technologies Limited,INE0CLI01024,217764,675.17
Meghmani Organics Limited,INE0CT101020,404375,334.08
GMR Power and Urban Infra Limited,INE0CU601026,68245,82.95
Anthem Biosciences Limited,INE0CZ201020,15503,116.21
Sigachi Industries Limited,INE0D0K01022,185080,92.07
India Pesticides Limited,INE0D6701023,32773,68.16
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,168821,680.86
PIRAMAL PHARMA LIMITED,INE0DK501011,213612,450.62
Fairchem Organics Limited,INE0DNW01011,1744,17.83
INNOVA CAPTAB LIMITED,INE0DUT01020,979,8.62
Syrma SGS Technology Limited,INE0DYJ01015,36939,289.44
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6601,11.21
Network People Services Technologies Limited,INE0FFK01017,1753,34.32
Deep Industries Limited,INE0FHS01024,10419,52.26
Motisons Jewellers Limited,INE0FRK01020,237297,48.09
Motherson Sumi Wiring India Limited,INE0FS801015,345448,155.77
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,1063583,4136.21
Exxaro Tiles Limited,INE0GFE01026,682,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,2178,27.23
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,232,0.67
Windlas Biotech Limited,INE0H5O01029,1514,13.43
ArisInfra Solutions Limited,INE0H9P01028,6300,9.83
Fabtech Technologies Limited,INE0HF201011,293,0.72
One Mobikwik Systems Limited,INE0HLU01028,40320,115.58
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5804,17.35
Le Travenues Technology Limited,INE0HV901016,24243,70.90
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,18005,89.80
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,5107,13.87
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,11049,303.20
Rashi Peripherals Limited,INE0J1F01024,6934,21.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,104030,916.24
Honasa Consumer Limited,INE0J5401028,16892,49.52
Jeena Sikho Lifecare Limited,INE0J5801029,3431,25.72
Venus Pipes & Tubes Limited,INE0JA001018,7750,109.55
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10258,79.58
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,23056,41.70
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1299,6.03
Harsha Engineers International Limited,INE0JUS01029,1201200,5331.29
Garuda Construction and Engineering Limited,INE0JVO01026,2378,5.47
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25568,177.88
Eureka Forbes Limited,INE0KCE01017,98513,512.07
Signpost India Limited,INE0KGZ01021,25,0.06
DCX Systems Limited,INE0KL801015,107518,285.44
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,502,0.93
Gopal Snacks Limited,INE0L9R01028,11919,43.28
Avalon Technologies Limited,INE0LCL01028,5165,53.39
Ather Energy Limited,INE0LEZ01016,6314,42.56
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64594,166.06
Cello World Limited,INE0LMW01024,10302,67.03
IKIO Technologies Limited,INE0LOJ01019,5607,15.40
Aarti Pharmalabs Limited,INE0LRU01027,14136,117.12
Quadrant Future Tek Limited,INE0LRY01011,17246,71.89
Ola Electric Mobility Limited,INE0LXG01040,78022,50.55
REDTAPE Limited,INE0LXT01019,39965,57.52
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,10165,43.93
REGAAL RESOURCES LIMITED,INE0MHO01029,1792,1.61
Pyramid Technoplast Limited,INE0MIS01010,853,1.38
Epack Prefab Technologies Limited,INE0MLS01022,3077,10.18
TRUALT BIOENERGY LIMITED,INE0MWH01014,615,2.72
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1694,9.13
BLS E-Services Limited,INE0NLT01010,384,0.77
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,592931,263.21
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18795,688.90
Kross Limited,INE0O6601022,20932,42.82
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,223,0.66
Rossell Techsys Limited,INE0OJW01016,2979,21.87
NTPC GREEN ENERGY LIMITED,INE0ONG01011,460335,481.97
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,25649,151.35
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36941,19.23
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,206,0.94
Orient Technologies Limited,INE0PPK01015,6850,29.43
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5201,15.34
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22423,185.98
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2409,39.11
International Gemmological Institute India Limited,INE0Q9301021,20232,74.56
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31524,57.23
Denta Water and Infra Solutions Limited,INE0R4L01018,1358,5.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,790,4.39
PATEL RETAIL LIMITED,INE0R8B01010,307,0.68
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7930,59.64
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2158,4.14
Stallion India Fluorochemicals Limited,INE0RYC01010,109,0.45
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,3208,6.90
CRIZAC LIMITED,INE0S4R01014,19028,62.42
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10198,88.38
VMS TMT LIMITED,INE0SJA01013,157,0.10
MAMATA MACHINERY LIMITED,INE0TO701015,21776,103.61
Glottis Limited,INE0TQE01026,657,0.47
Solarworld Energy Solutions Limited,INE0TY101024,2691,8.09
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,314,3.26
Bluspring Enterprises Limited,INE0U4101014,26118,21.29
Digitide Solutions Limited,INE0U4701011,23093,48.10
BlackBuck Limited,INE0UIZ01018,24717,168.21
Sanofi Consumer Healthcare India Limited,INE0UOS01011,55,2.71
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,17251,441.45
CARRARO INDIA LIMITED,INE0V7W01012,1025,5.05
Sri Lotus Developers and Realty Limited,INE0V9Q01010,89003,167.21
Dev Accelerator Limited,INE0VOV01021,0,0.00
Sagility Limited,INE0W2G01015,973826,500.93
Laxmi Dental Limited,INE0WO601020,4671,16.07
Jain Resource Recycling Limited,INE0YD401026,7006,31.69
Atlanta Electricals Limited,INE0Z4F01028,661,6.23
ATUL LTD.,INE100A01010,2181,143.38
Mahindra & Mahindra Ltd.,INE101A01026,21331,756.04
Granules India Ltd.,INE101D01020,365993,1863.35
Afcons Infrastructure Limited,INE101I01011,36828,154.30
HLV LIMITED,INE102A01024,19353,2.80
Choice International Ltd,INE102B01014,14357,105.86
Godrej Consumer Products Ltd.,INE102D01028,8076,101.41
Allied Digital Services Limited,INE102I01027,8795,17.91
MANGALORE RE,INE103A01014,178605,317.11
SMC Global Securities Limited,INE103C01036,404,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,217,2.86
TVS Holdings Limited,INE105A01035,278,36.97
RPG Life Sciences Limited,INE105J01010,337,8.33
HI-TECH PIPES LIMITED,INE106T01025,185679,210.91
TAMILNADU NE,INE107A01015,16657,28.18
Awfis Space Solutions Limited,INE108V01019,18535,113.24
SHIPPING COR,INE109A01011,260649,684.27
ARMAN FIN,INE109C01017,450,6.79
"BPL Ltd.,",INE110A01019,61,0.06
CONTAIN CORP,INE111A01025,87168,513.91
FINANC TECHN,INE111B01023,1073,10.42
PDS LIMITED,INE111Q01021,2742,10.78
Metropolis Healthcare Limited,INE112L01020,5464,110.71
GUJ NARMADA,INE113A01013,45185,243.96
STEEL AUTHOR,INE114A01011,389012,547.71
Lic Housing Finance Ltd.,INE115A01026,100716,548.23
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3530,59.63
Apcotex Industries Limited,INE116A01032,953,3.39
ABB Ltd.,INE117A01022,12886,735.89
BAJ HOLD INV,INE118A01012,1415,181.26
Nuvoco Vistas Corporation Limited,INE118D01016,8616,34.90
Balrampur Chini Mills Ltd.,INE119A01028,14825,77.21
Carborundum Universal Ltd.,INE120A01034,3976,39.63
CHOL INV FN,INE121A01024,10120,166.88
JSW Energy Limited,INE121E01018,79214,430.03
INDUS TOWERS LIMITED,INE121J01017,91613,355.67
"MMTC Ltd.,",INE123F01029,96862,69.41
SBI Life Insurance Company Limited,INE123W01016,1703,29.00
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,335415,310.40
"E.I.D. Parry (India) Ltd.,",INE126A01031,3168,32.85
APOLLO PIPES LIMITED,INE126J01016,6000,20.83
HDFC Asset Management Company Limited,INE127D01025,8208,460.71
Goodluck India Limited,INE127I01024,11314,122.95
K.P. Energy Limited,INE127T01021,31943,133.97
Eveready Industries India Ltd.,INE128A01029,40109,145.95
Five-Star Business Finance Ltd.,INE128S01021,23301,135.55
Archean Chemical Industries Limited,INE128X01021,5394,37.43
GAIL INDIA,INE129A01019,252453,472.62
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26593,30.20
Gujarat Mineral Development Corpora,INE131A01031,176251,888.89
Relaxo Footwears Ltd.,INE131B01039,15522,74.31
Aurionpro Solutions Ltd.,INE132H01018,3798,45.00
Akzo Nobel India Limited,INE133A01011,434,15.60
TILAKNAG IND,INE133E01013,33070,162.19
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,358064,1467.31
Cyient Limited,INE136B01020,24049,305.65
Neogen Chemicals Limited,INE136S01016,2251,34.28
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,55713,634.07
"National Aluminium Co. Ltd.,",INE139A01034,141920,335.53
FUSION FINANCE LIMITED,INE139R01012,24582,47.32
Saatvik Green Energy Limited,INE13B501022,2127,9.99
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,80239,589.09
Sula Vineyards Limited,INE142Q01026,65363,198.11
Orient Electric Limited,INE142Z01019,6797,14.88
OSWAL CHEMIC,INE143A01010,472,0.18
20 Microns Limited,INE144J01027,9923,22.57
Tarsons Products Limited,INE144Z01023,1102741,3889.00
Kirloskar Oil Engines Limited,INE146L01010,9292,99.30
SOUTH PETRO,INE147A01011,84194,81.60
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10736,12.59
Sammaan Capital Limited,INE148I01020,406299,610.49
Delhivery Limited,INE148O01028,39131,178.45
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2355,43.32
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,66548,134.41
NIBE LIMITED,INE149O01018,96,1.17
