SEBI REPORT For Trade date 21-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Reliance Industrial Infrastructure,INE046A01015,8965,83.44
Muthoot Microfin Limited,INE046W01019,12098,18.80
GRASIM INDUS,INE047A01021,1778,50.21
JAGSONPAL PH,INE048B01035,10319,25.24
Navin Fluorent International Ltd,INE048G01026,945,45.15
"Himatsingka Seide Ltd.,",INE049A01027,168092,246.58
Wockhardt Ltd,INE049B01025,69050,977.17
SBC EXPORTS LIMITED,INE04AK01028,117764,21.31
KPIT Technologies Ltd,INE04I401011,30122,387.85
ETHOS LIMITED,INE04TZ01018,843,21.74
Prakash Pipes Limited,INE050001010,5783,23.99
Elin Electronics Limited,INE050401020,2956,6.45
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3616,70.57
Balaji Amines Ltd.,INE050E01027,5670,92.52
Rane (Madras)  Ltd.,INE050H01012,1890,15.02
Vardhman Special Steels Ltd,INE050M01012,248,0.72
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2388,4.79
BEST AGROLIFE LIMITED,INE052T01013,1226,4.59
Indian Hotels Co. Ltd,INE053A01029,90645,692.17
Indian Railway Finance Corporation,INE053F01010,1493228,2072.78
"V.I.P. Industries Ltd.,",INE054A01027,12068,55.39
Waterbase Limited,INE054C01015,26302,13.58
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9862,203.97
Cyient DLM Limited,INE055S01018,37196,176.20
Refex Industries Limited,INE056I01025,15743,58.18
Sanofi India Ltd,INE058A01010,1218,61.73
"Cipla Ltd.,",INE059A01026,3681,57.96
La Opala RG Ltd.,INE059D01020,11722,29.84
Hindware Home Innovation Limited,INE05AN01011,2023,5.92
Ratnaveer Precision Engineering Limited,INE05CZ01011,6971,11.13
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,14355,21.22
FORTIS HEALTHCARE LIMITED,INE061F01013,10568,103.11
"State Bank Of India,",INE062A01020,87227,721.82
ALICON,INE062D01024,1,0.01
Pondy Oxides & Chemicals Limited,INE063E01053,3902,49.93
Equitas Small Finance Bank Limited,INE063P01018,298089,192.00
Trident Ltd.,INE064C01022,738866,229.80
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7701,7.80
Indegene Limited,INE065X01017,14183,82.00
Eicher Motors Ltd.,INE066A01021,2618,174.52
Hindustan Aeronautics Limited,INE066F01020,85422,4089.70
Wonderla Holidays Limited,INE066O01014,11761,77.01
Inox Wind Limited,INE066P01011,455983,774.42
CG Power and Industrial Solutions Limited,INE067A01029,60858,449.65
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,4014,75.59
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,528799,573.85
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1124,2.89
INDIQUBE SPACES LIMITED,INE06ST01018,1382,3.25
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3993,6.38
Gem Aromatics Limited,INE06XZ01023,701,1.65
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2589,5.76
SHREE CEMENT,INE070A01015,146,42.64
Jai Corp Limited,INE070D01027,34523,56.82
INSECTCID,INE070I01018,761,7.17
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2216,40.43
Associated Alcohols & Breweries Ltd,INE073G01016,1681,17.95
Sona BLW Precision Forgings Limited,INE073K01018,70868,339.05
Praj Industries Ltd.,INE074A01025,132928,563.47
Paramount Communications Ltd.,INE074B01023,113756,56.62
WIPRO LTD.,INE075A01022,224123,565.45
G M BREWERIE,INE075D01018,1363,10.46
HealthCare Global Enterprises Limited,INE075I01017,2618,17.33
SIYAR SILK M,INE076B01028,1344,10.52
IFB Agro Industries Ltd,INE076C01018,135,1.45
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,13410,45.97
Ambuja Cements Ltd.,INE079A01024,51343,302.64
Gateway Distriparks Limited,INE079J01017,130077,88.62
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58590,229.20
Easy Trip Planners Limited,INE07O001026,1700656,216.20
NDR Auto Components Limited,INE07OG01012,530,4.89
Supriya Lifescience Limited,INE07RO01027,4782,33.08
Restaurant Brands Asia Limited,INE07T201019,106259,87.01
IRM ENERGY LIMITED,INE07U701015,8184,28.35
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3077,590.07
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061427,2361.64
TATA IORN AN,INE081A01020,329936,520.35
"Kopran Ltd.,",INE082A01010,3171,5.59
Morepen Laboratories Ltd.,INE083A01026,379005,222.32
Themis Medicare Ltd.,INE083B01024,5891,7.79
BANK OF INDI,INE084A01016,422942,508.72
Amanta Healthcare Limited,INE084K01015,232,0.31
CHAMBAL FERT,INE085A01013,93078,509.86
Thangamayil Jewellery Limited,INE085J01014,395,8.11
"Electrosteel Castings Ltd.,",INE086A01029,268011,281.05
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,977465,340.93
Paradeep Phosphates Limited,INE088F01024,332823,640.62
DR.REDDY'S L,INE089A01031,10275,131.42
Sterlite Technologies Limited.,INE089C01029,21051,25.24
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,3701,3.24
Krsnaa Diagnostics Limited,INE08LI01020,4031,36.69
M & B ENGINEERING LIMITED,INE08N601015,2497,10.64
SANSTAR LIMITED,INE08NE01025,3976,4.12
Samhi Hotels Limited,INE08U801020,73124,157.17
Greenpanel Industries Limited,INE08ZM01014,2364,8.05
Scoda Tubes Limited,INE090501011,10393,20.22
ICICI Bank Ltd.,INE090A01021,62712,874.29
Jai Balaji Industries Limited,INE091G01026,71313,74.29
TATA CHEMICA,INE092A01019,29031,268.84
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,827882,589.93
Hexaware Technologies Limited,INE093A01041,10055,76.20
OBEROI REALTY LIMITED,INE093I01010,5954,102.23
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199820,139.83
HINDUSTAN PE,INE094A01015,60084,261.34
Ashika Credit Capital Ltd.,INE094B01013,15577,55.30
Kolte-Patil Developers Ltd,INE094I01018,6536,25.46
UTI Asset Management Company Limited,INE094J01016,6088,83.04
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,82871,700.98
NBCC (India) Limited,INE095N01031,457532,528.38
NUCLEU SOF E,INE096B01018,1182,13.72
Amrutanjan Health Care Limited,INE098F01031,1123,8.85
Mishra Dhatu Nigam Limited,INE099Z01011,69968,288.78
Aarti Surfactants Limited,INE09EO01013,44,0.22
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,1783,68.19
Indigo Paints Limited,INE09VQ01012,2640,29.32
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7418,35.86
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,121211,161.43
Ceigall India Limited,INE0AG901020,7177,19.24
Hemisphere Properties India Limited,INE0AJG01018,59230,94.27
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,952,4.37
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1022,1.96
Bansal Wire Industries Limited,INE0B9K01025,1028,3.64
Go Fashion (India) Limited,INE0BJS01011,3833,31.78
Premier Energies Limited,INE0BS701011,519403,5451.20
C.E. Info Systems Limited,INE0BV301023,4857,88.92
Aether Industries Limited,INE0BWX01014,14573,111.46
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5157,10.43
Jubilant Ingrevia Limited,INE0BY001018,10412,77.16
Oswal Pumps Limited,INE0BYP01024,15271,121.66
Mukka Proteins Limited,INE0CG401037,33361,14.41
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1152,27.65
Western Carriers (India) Limited,INE0CJF01024,45693,60.49
RateGain Travel Technologies Limited,INE0CLI01024,220477,691.58
Meghmani Organics Limited,INE0CT101020,317388,272.73
GMR Power and Urban Infra Limited,INE0CU601026,76495,92.34
Anthem Biosciences Limited,INE0CZ201020,8846,70.74
Sigachi Industries Limited,INE0D0K01022,192368,94.44
India Pesticides Limited,INE0D6701023,26701,57.59
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167197,678.48
PIRAMAL PHARMA LIMITED,INE0DK501011,227773,480.88
Fairchem Organics Limited,INE0DNW01011,1224,13.99
Nureca Limited,INE0DSF01015,50,0.16
INNOVA CAPTAB LIMITED,INE0DUT01020,1038,9.23
Syrma SGS Technology Limited,INE0DYJ01015,49978,384.21
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6333,10.89
Network People Services Technologies Limited,INE0FFK01017,1299,26.90
Deep Industries Limited,INE0FHS01024,8528,43.05
Motisons Jewellers Limited,INE0FRK01020,280588,56.31
Motherson Sumi Wiring India Limited,INE0FS801015,477251,215.97
EPACK Durable Limited,INE0G5901015,1225686,4766.03
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,2127,24.39
HP Adhesives Limited,INE0GSL01024,675,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,775,2.22
Windlas Biotech Limited,INE0H5O01029,647,6.37
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,47868,138.26
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,7758,23.76
Le Travenues Technology Limited,INE0HV901016,13597,41.10
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19379,95.44
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2874,8.00
Veranda Learning Solutions Limited,INE0IQ001011,20,0.05
Data Patterns (India) Limited,INE0IX101010,14613,396.83
Rashi Peripherals Limited,INE0J1F01024,9682,28.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,97485,838.88
Honasa Consumer Limited,INE0J5401028,13651,39.45
Jeena Sikho Lifecare Limited,INE0J5801029,1836,14.90
Venus Pipes & Tubes Limited,INE0JA001018,7658,110.35
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6208,47.46
Sanathan Textiles Limited,INE0JPD01013,115,0.55
YATRA ONLINE LIMITED,INE0JR601024,8661,13.64
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201323,5331.79
Garuda Construction and Engineering Limited,INE0JVO01026,4530,9.22
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21371,158.83
Eureka Forbes Limited,INE0KCE01017,99222,516.03
DCX Systems Limited,INE0KL801015,111015,304.90
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,957,1.98
Bajel Projects Limited,INE0KQN01018,63,0.13
Gopal Snacks Limited,INE0L9R01028,13014,47.97
Avalon Technologies Limited,INE0LCL01028,4013,40.50
Ather Energy Limited,INE0LEZ01016,9041,60.15
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65868,172.47
Cello World Limited,INE0LMW01024,13888,85.04
IKIO Technologies Limited,INE0LOJ01019,4930,14.08
Aarti Pharmalabs Limited,INE0LRU01027,9536,85.89
Quadrant Future Tek Limited,INE0LRY01011,21331,95.44
Ola Electric Mobility Limited,INE0LXG01040,107043,66.88
REDTAPE Limited,INE0LXT01019,29440,43.08
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11403,20.52
J.G.Chemicals Limited,INE0MB501011,2508,11.74
REGAAL RESOURCES LIMITED,INE0MHO01029,2275,2.00
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6625,35.67
BLS E-Services Limited,INE0NLT01010,823,1.50
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,594356,263.96
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,11854,447.51
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,33134,67.50
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,271,0.88
Rossell Techsys Limited,INE0OJW01016,2429,18.09
NTPC GREEN ENERGY LIMITED,INE0ONG01011,441718,464.20
Deepak Builders and Engineers India Limited,INE0OPA01019,1392,2.17
EMS LIMITED,INE0OV601013,23552,141.81
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,40566,21.48
RBZ Jewellers Limited,INE0PEQ01016,500,0.73
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,111,0.52
Orient Technologies Limited,INE0PPK01015,7148,30.63
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.36
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,3712,11.36
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23630,197.37
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2280,38.95
International Gemmological Institute India Limited,INE0Q9301021,14544,57.54
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35248,63.67
Denta Water and Infra Solutions Limited,INE0R4L01018,2323,10.15
SRM CONTRACTORS LIMITED,INE0R6Z01013,1711,9.18
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3618,23.89
Gala Precision Engineering Limited,INE0RE001014,231,2.15
Tolins Tyres Limited,INE0RWQ01014,431,0.81
Stallion India Fluorochemicals Limited,INE0RYC01010,10343,35.24
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8088,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,278,0.49
CRIZAC LIMITED,INE0S4R01014,45236,135.95
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,4443,39.36
MAMATA MACHINERY LIMITED,INE0TO701015,20192,97.29
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,360,3.62
Bluspring Enterprises Limited,INE0U4101014,24000,19.70
Digitide Solutions Limited,INE0U4701011,20853,45.19
BlackBuck Limited,INE0UIZ01018,5966,40.16
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,500,0.37
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19427,495.71
CARRARO INDIA LIMITED,INE0V7W01012,1502,7.32
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86414,166.89
Sagility Limited,INE0W2G01015,437105,197.78
Laxmi Dental Limited,INE0WO601020,8070,28.28
ATUL LTD.,INE100A01010,2188,144.87
Mahindra & Mahindra Ltd.,INE101A01026,21482,751.14
Granules India Ltd.,INE101D01020,348771,1766.11
Afcons Infrastructure Limited,INE101I01011,14800,67.33
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,17352,126.29
Godrej Consumer Products Ltd.,INE102D01028,10120,123.79
Allied Digital Services Limited,INE102I01027,21763,44.72
MANGALORE RE,INE103A01014,125389,195.66
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,162,2.18
TVS Holdings Limited,INE105A01035,322,42.29
RPG Life Sciences Limited,INE105J01010,432,10.62
HI-TECH PIPES LIMITED,INE106T01025,149214,169.65
TAMILNADU NE,INE107A01015,18879,32.91
Awfis Space Solutions Limited,INE108V01019,11788,75.58
SHIPPING COR,INE109A01011,147285,345.90
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,81548,487.75
FINANC TECHN,INE111B01023,1215,11.79
PDS LIMITED,INE111Q01021,3714,13.28
Metropolis Healthcare Limited,INE112L01020,3909,79.62
GUJ NARMADA,INE113A01013,46095,254.03
STEEL AUTHOR,INE114A01011,497658,670.69
Lic Housing Finance Ltd.,INE115A01026,99914,544.28
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7097,112.28
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,10802,636.47
BAJ HOLD INV,INE118A01012,1045,137.25
Nuvoco Vistas Corporation Limited,INE118D01016,7412,30.05
Balrampur Chini Mills Ltd.,INE119A01028,17195,90.54
Carborundum Universal Ltd.,INE120A01034,3816,38.63
CHOL INV FN,INE121A01024,6598,104.32
JSW Energy Limited,INE121E01018,76868,418.69
INDUS TOWERS LIMITED,INE121J01017,80978,295.36
"MMTC Ltd.,",INE123F01029,60545,45.16
SBI Life Insurance Company Limited,INE123W01016,3426,60.24
Steelcast Ltd.,INE124E01038,2846,6.47
DELTA CORP,INE124G01033,338217,318.44
"E.I.D. Parry (India) Ltd.,",INE126A01031,3164,32.76
APOLLO PIPES LIMITED,INE126J01016,8051,32.78
HDFC Asset Management Company Limited,INE127D01025,5771,328.70
Goodluck India Limited,INE127I01024,7859,81.65
K.P. Energy Limited,INE127T01021,37433,156.18
Eveready Industries India Ltd.,INE128A01029,40224,146.65
Five-Star Business Finance Ltd.,INE128S01021,65741,369.17
Archean Chemical Industries Limited,INE128X01021,3627,24.88
GAIL INDIA,INE129A01019,294517,546.88
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,27391,31.26
Gujarat Mineral Development Corpora,INE131A01031,151479,756.31
Relaxo Footwears Ltd.,INE131B01039,14267,68.96
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2682,32.99
Akzo Nobel India Limited,INE133A01011,506,18.88
TILAKNAG IND,INE133E01013,34692,165.34
IFGL Refractories Limited,INE133Y01011,133,0.38
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,285215,1193.30
Cyient Limited,INE136B01020,22990,296.09
Neogen Chemicals Limited,INE136S01016,1959,31.03
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,41041,469.87
"National Aluminium Co. Ltd.,",INE139A01034,157836,340.13
FUSION FINANCE LIMITED,INE139R01012,25848,50.41
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,225,0.16
Tata Technologies Limited,INE142M01025,78746,581.57
Sula Vineyards Limited,INE142Q01026,69871,213.50
Orient Electric Limited,INE142Z01019,6696,14.85
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.51
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,9081,83.76
SOUTH PETRO,INE147A01011,50844,52.04
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,485786,696.20
Delhivery Limited,INE148O01028,45518,210.32
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2985,55.11
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,75973,154.57
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,111138,162.57
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4645,97.50
LUX Industries Limited,INE150G01020,3888,57.66
TATA COMM,INE151A01013,7464,134.50
Shaily Engineering Plastics Ltd.,INE151G01028,1486,35.02
Thermax Ltd.,INE152A01029,3524,123.54
ALLCARGO GATI LIMITED,INE152B01027,29611,22.26
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32063,198.38
MAHANAG TELE,INE153A01019,179768,78.63
BLS International Services Ltd,INE153T01027,94705,347.60
ITC Ltd,INE154A01025,272205,1091.68
Tata Motors Ltd.,INE155A01022,309484,1877.28
New Delhi Television Limited,INE155G01029,600,0.60
