SEBI REPORT For Trade date 21-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
Housing &Urban Development Corporation Ltd.,INE031A01017,305980,750.43
Ajanta Pharma Ltd.,INE031B01049,2548,65.98
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1008922,1325.52
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20927,71.99
Arvind SmartSpaces Limited,INE034S01021,4127,29.03
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,47722,54.98
KARUR VYSYA,INE036D01028,12508,26.96
Concord Enviro Systems Limited,INE037Z01029,1141,6.11
Hindalco Industries Ltd.,INE038A01020,42826,336.28
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,527358,318.63
"Jamna Auto Industries Ltd.,",INE039C01032,106359,110.67
JASH ENGINEERING LIMITED,INE039O01029,8396,42.51
Max Estates Limited,INE03EI01018,2607,12.37
Go Digit General Insurance Limited,INE03JT01014,7924,28.58
Brigade Hotel Ventures Limited,INE03NU01014,4838,4.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2163,20.78
Cohance Lifesciences Limited,INE03QK01018,14100,106.51
Chemcon Speciality Chemicals Limited,INE03YM01018,193,0.48
HDFC Bank Ltd.,INE040A01034,97133,977.24
Mayur Uniquoters ltd.,INE040D01038,296,1.73
SUZLON ENERGY LTD.,INE040H01021,7049317,4307.82
"Dhampur Sugar Mills Ltd.,",INE041A01016,48615,71.61
Escorts Kubota Limited,INE042A01014,5090,187.89
Vijaya Diagnostic Centre Limited,INE043W01024,2199,22.53
Sun Pharmaceutical Industries Ltd.,INE044A01036,15041,246.48
Paras Defence and Space Technologies Limited,INE045601023,27645,206.74
ADOR WELDING,INE045A01017,25223,272.55
Nelco Ltd,INE045B01015,12402,109.33
Fineotex Chemical Limited,INE045J01034,156194,48.63
Reliance Industrial Infrastructure,INE046A01015,7167,67.19
Muthoot Microfin Limited,INE046W01019,9943,15.45
GRASIM INDUS,INE047A01021,7690,213.23
JAGSONPAL PH,INE048B01035,9880,23.61
Navin Fluorent International Ltd,INE048G01026,1068,56.22
"Himatsingka Seide Ltd.,",INE049A01027,96712,132.08
Wockhardt Ltd,INE049B01025,71533,1020.55
SBC EXPORTS LIMITED,INE04AK01028,416803,102.67
KPIT Technologies Ltd,INE04I401011,25747,335.11
ETHOS LIMITED,INE04TZ01018,342,9.10
Seshaasai Technologies Limited,INE04VU01023,2339,7.63
Prakash Pipes Limited,INE050001010,6090,24.62
Elin Electronics Limited,INE050401020,3573,7.67
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3470,66.97
IL & FS Investment Managers Ltd.,INE050B01023,1744,0.16
Balaji Amines Ltd.,INE050E01027,6234,97.01
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3182,9.35
Vakrangee Softwares Ltd.,INE051B01021,3950,0.53
Windsor Machines Limited,INE052A01021,1270,4.01
Camlin Fine Sciences Ltd,INE052I01032,8169,14.53
BEST AGROLIFE LIMITED,INE052T01013,1201,4.24
Indian Hotels Co. Ltd,INE053A01029,95885,718.05
Indian Railway Finance Corporation,INE053F01010,1550297,2132.85
"V.I.P. Industries Ltd.,",INE054A01027,13686,61.42
Waterbase Limited,INE054C01015,36667,18.94
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7525,161.86
Cyient DLM Limited,INE055S01018,25573,122.88
IVALUE INFOSOLUTIONS LIMITED,INE056801025,227,0.72
Refex Industries Limited,INE056I01025,16759,61.92
Sanofi India Ltd,INE058A01010,1032,52.74
"Cipla Ltd.,",INE059A01026,18816,292.38
La Opala RG Ltd.,INE059D01020,6272,16.15
Hindware Home Innovation Limited,INE05AN01011,5144,16.80
Ratnaveer Precision Engineering Limited,INE05CZ01011,5196,8.16
Indogulf Cropsciences Limited,INE05J901018,955,1.04
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10938,15.83
FORTIS HEALTHCARE LIMITED,INE061F01013,22203,215.44
"State Bank Of India,",INE062A01020,68709,595.22
ALICON,INE062D01024,19,0.17
Pondy Oxides & Chemicals Limited,INE063E01053,3707,48.31
Equitas Small Finance Bank Limited,INE063P01018,197933,126.87
Trident Ltd.,INE064C01022,811854,248.39
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,15134,84.63
Eicher Motors Ltd.,INE066A01021,2999,202.24
Hindustan Aeronautics Limited,INE066F01020,98327,4685.80
Wonderla Holidays Limited,INE066O01014,11890,77.72
Inox Wind Limited,INE066P01011,509092,849.21
CG Power and Industrial Solutions Limited,INE067A01029,79225,583.87
CANTABIL RETAIL INDIA LIMITED,INE068L01024,4371,12.05
Gland Pharma Limited,INE068V01023,3149,60.66
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,615842,643.56
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,654,1.74
INDIQUBE SPACES LIMITED,INE06ST01018,1332,3.07
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3221,5.22
Gem Aromatics Limited,INE06XZ01023,2156,4.56
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4066,9.77
SHREE CEMENT,INE070A01015,168,48.06
Jai Corp Limited,INE070D01027,41094,67.33
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2412,42.55
Associated Alcohols & Breweries Ltd,INE073G01016,3206,36.08
Sona BLW Precision Forgings Limited,INE073K01018,52651,260.51
Praj Industries Ltd.,INE074A01025,130402,545.44
Paramount Communications Ltd.,INE074B01023,99085,49.90
WIPRO LTD.,INE075A01022,215455,544.54
G M BREWERIE,INE075D01018,1494,13.26
HealthCare Global Enterprises Limited,INE075I01017,898,5.76
SIYAR SILK M,INE076B01028,4352,34.60
IFB Agro Industries Ltd,INE076C01018,58,0.82
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,26552,87.54
Ambuja Cements Ltd.,INE079A01024,62186,361.77
Gateway Distriparks Limited,INE079J01017,126728,85.31
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,88444,342.55
Easy Trip Planners Limited,INE07O001026,1634146,206.03
NDR Auto Components Limited,INE07OG01012,610,5.46
Supriya Lifescience Limited,INE07RO01027,16822,128.61
Pavna Industries Limited,INE07S101038,1200,0.42
Restaurant Brands Asia Limited,INE07T201019,155408,119.56
IRM ENERGY LIMITED,INE07U701015,9183,31.14
HITACHI ENERGY INDIA LIMITED,INE07Y701011,970,200.49
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064594,2363.39
TATA IORN AN,INE081A01020,733338,1252.56
"Kopran Ltd.,",INE082A01010,3251,5.23
Morepen Laboratories Ltd.,INE083A01026,337514,195.82
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,315325,423.05
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1155,7.37
CHAMBAL FERT,INE085A01013,118312,623.50
Thangamayil Jewellery Limited,INE085J01014,407,13.41
"Electrosteel Castings Ltd.,",INE086A01029,276178,280.22
KESORAM IND,INE087A01019,1698,0.09
Shree Renuka Sugars Ltd.,INE087H01022,977961,326.51
Paradeep Phosphates Limited,INE088F01024,389519,718.89
DR.REDDY'S L,INE089A01031,12304,155.52
Sterlite Technologies Limited.,INE089C01029,15667,18.61
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,11365,13.34
Krsnaa Diagnostics Limited,INE08LI01020,2932,25.91
M & B ENGINEERING LIMITED,INE08N601015,5212,22.42
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94215,200.64
Greenpanel Industries Limited,INE08ZM01014,3399,10.83
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,88367,1218.98
Jai Balaji Industries Limited,INE091G01026,68890,69.18
TATA CHEMICA,INE092A01019,36966,333.98
INDIA NIPP E,INE092B01025,250,2.20
IDFC FIRST BANK LIMITED,INE092T01019,894794,670.87
Hexaware Technologies Limited,INE093A01041,10966,82.29
OBEROI REALTY LIMITED,INE093I01010,5023,88.91
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,210221,143.49
HINDUSTAN PE,INE094A01015,41215,186.72
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5899,22.69
UTI Asset Management Company Limited,INE094J01016,9309,122.25
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,49231,442.51
NBCC (India) Limited,INE095N01031,450182,531.12
NUCLEU SOF E,INE096B01018,1158,13.41
Amrutanjan Health Care Limited,INE098F01031,1250,9.79
Mishra Dhatu Nigam Limited,INE099Z01011,63599,256.95
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2378,87.39
Indigo Paints Limited,INE09VQ01012,921,10.76
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8713,41.56
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,110236,149.52
Ceigall India Limited,INE0AG901020,8103,21.33
Hemisphere Properties India Limited,INE0AJG01018,63029,101.54
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,15000,309.31
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1156,5.16
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,525,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5312,39.81
Premier Energies Limited,INE0BS701011,982452,10283.66
C.E. Info Systems Limited,INE0BV301023,5242,95.82
Aether Industries Limited,INE0BWX01014,5366,42.86
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,10615,18.52
Jubilant Ingrevia Limited,INE0BY001018,10396,76.94
Oswal Pumps Limited,INE0BYP01024,33249,246.55
Urban Company Limited,INE0CAZ01013,10361,15.78
Mukka Proteins Limited,INE0CG401037,31480,12.05
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,871,23.49
Western Carriers (India) Limited,INE0CJF01024,60191,78.53
RateGain Travel Technologies Limited,INE0CLI01024,216732,668.16
Meghmani Organics Limited,INE0CT101020,404846,334.01
GMR Power and Urban Infra Limited,INE0CU601026,52888,64.69
Anthem Biosciences Limited,INE0CZ201020,15404,115.41
Sigachi Industries Limited,INE0D0K01022,180585,90.06
India Pesticides Limited,INE0D6701023,33395,69.16
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167021,673.34
PIRAMAL PHARMA LIMITED,INE0DK501011,215456,452.86
Fairchem Organics Limited,INE0DNW01011,1886,18.83
INNOVA CAPTAB LIMITED,INE0DUT01020,915,8.13
Syrma SGS Technology Limited,INE0DYJ01015,37907,298.75
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5796,10.03
Network People Services Technologies Limited,INE0FFK01017,1450,28.16
Deep Industries Limited,INE0FHS01024,9564,48.05
Motisons Jewellers Limited,INE0FRK01020,184671,38.75
Motherson Sumi Wiring India Limited,INE0FS801015,333141,149.85
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,1063518,4135.96
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3653,49.16
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,219,0.64
Windlas Biotech Limited,INE0H5O01029,1514,13.43
ArisInfra Solutions Limited,INE0H9P01028,6300,9.83
Fabtech Technologies Limited,INE0HF201011,444,1.08
One Mobikwik Systems Limited,INE0HLU01028,38597,110.67
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5283,15.63
Le Travenues Technology Limited,INE0HV901016,23850,69.40
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,17004,84.79
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,6132,16.53
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,12896,363.43
Rashi Peripherals Limited,INE0J1F01024,6934,21.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,101281,893.48
Honasa Consumer Limited,INE0J5401028,16763,49.14
Jeena Sikho Lifecare Limited,INE0J5801029,2681,19.57
Venus Pipes & Tubes Limited,INE0JA001018,7543,106.89
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10362,80.33
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22794,41.20
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1289,6.02
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,4057,9.18
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25760,178.88
Eureka Forbes Limited,INE0KCE01017,98513,512.07
Signpost India Limited,INE0KGZ01021,0,0.00
DCX Systems Limited,INE0KL801015,112090,290.52
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,502,0.93
Gopal Snacks Limited,INE0L9R01028,11919,43.28
Avalon Technologies Limited,INE0LCL01028,5012,51.68
Ather Energy Limited,INE0LEZ01016,5339,35.89
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64680,166.16
Cello World Limited,INE0LMW01024,10313,67.11
IKIO Technologies Limited,INE0LOJ01019,5610,15.41
Aarti Pharmalabs Limited,INE0LRU01027,14410,119.07
Quadrant Future Tek Limited,INE0LRY01011,17246,71.89
Ola Electric Mobility Limited,INE0LXG01040,78022,50.55
REDTAPE Limited,INE0LXT01019,39515,56.82
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,8881,38.91
REGAAL RESOURCES LIMITED,INE0MHO01029,1538,1.39
Pyramid Technoplast Limited,INE0MIS01010,9,0.02
Epack Prefab Technologies Limited,INE0MLS01022,3556,11.69
TRUALT BIOENERGY LIMITED,INE0MWH01014,2620,11.75
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1669,8.99
BLS E-Services Limited,INE0NLT01010,384,0.77
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,621312,275.02
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18952,689.51
Kross Limited,INE0O6601022,21032,42.99
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,223,0.66
Rossell Techsys Limited,INE0OJW01016,2479,18.33
NTPC GREEN ENERGY LIMITED,INE0ONG01011,468274,489.69
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,25199,148.39
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37941,19.72
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,513,2.28
Orient Technologies Limited,INE0PPK01015,6809,29.17
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5351,15.75
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22283,185.07
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1909,32.69
International Gemmological Institute India Limited,INE0Q9301021,21628,79.25
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,30974,56.26
Denta Water and Infra Solutions Limited,INE0R4L01018,1467,6.14
SRM CONTRACTORS LIMITED,INE0R6Z01013,790,4.39
PATEL RETAIL LIMITED,INE0R8B01010,261,0.59
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7759,58.37
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2687,4.96
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,8546,19.10
CRIZAC LIMITED,INE0S4R01014,20919,67.41
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9747,84.22
VMS TMT LIMITED,INE0SJA01013,166,0.11
MAMATA MACHINERY LIMITED,INE0TO701015,21530,102.54
Glottis Limited,INE0TQE01026,5657,3.86
Solarworld Energy Solutions Limited,INE0TY101024,2469,7.43
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,314,3.26
Bluspring Enterprises Limited,INE0U4101014,26118,21.29
Digitide Solutions Limited,INE0U4701011,23033,48.01
BlackBuck Limited,INE0UIZ01018,25013,169.40
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20606,519.45
CARRARO INDIA LIMITED,INE0V7W01012,825,4.00
Sri Lotus Developers and Realty Limited,INE0V9Q01010,89295,167.66
Dev Accelerator Limited,INE0VOV01021,120,0.06
Sagility Limited,INE0W2G01015,1049425,537.82
Laxmi Dental Limited,INE0WO601020,4641,15.98
Jain Resource Recycling Limited,INE0YD401026,13376,59.18
Atlanta Electricals Limited,INE0Z4F01028,136,1.33
ATUL LTD.,INE100A01010,2263,148.31
Mahindra & Mahindra Ltd.,INE101A01026,18440,656.16
Granules India Ltd.,INE101D01020,366271,1864.86
Afcons Infrastructure Limited,INE101I01011,37923,158.55
HLV LIMITED,INE102A01024,19353,2.80
Choice International Ltd,INE102B01014,15632,115.86
Godrej Consumer Products Ltd.,INE102D01028,8341,104.37
Allied Digital Services Limited,INE102I01027,8775,17.87
MANGALORE RE,INE103A01014,184641,328.18
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,283,3.73
TVS Holdings Limited,INE105A01035,388,53.15
RPG Life Sciences Limited,INE105J01010,281,6.91
HI-TECH PIPES LIMITED,INE106T01025,203977,230.16
TAMILNADU NE,INE107A01015,16653,28.17
Awfis Space Solutions Limited,INE108V01019,18293,111.83
SHIPPING COR,INE109A01011,261424,683.01
ARMAN FIN,INE109C01017,450,6.79
"BPL Ltd.,",INE110A01019,61,0.06
Mindteck (India) Ltd,INE110B01017,35,0.08
CONTAIN CORP,INE111A01025,89366,525.04
FINANC TECHN,INE111B01023,1093,10.57
PDS LIMITED,INE111Q01021,2518,9.90
Metropolis Healthcare Limited,INE112L01020,5455,110.53
GUJ NARMADA,INE113A01013,45342,244.71
STEEL AUTHOR,INE114A01011,405789,570.64
Lic Housing Finance Ltd.,INE115A01026,102121,556.81
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3456,58.39
Apcotex Industries Limited,INE116A01032,953,3.39
ABB Ltd.,INE117A01022,12468,714.12
BAJ HOLD INV,INE118A01012,1332,170.95
Nuvoco Vistas Corporation Limited,INE118D01016,8875,35.83
Balrampur Chini Mills Ltd.,INE119A01028,15574,80.56
Carborundum Universal Ltd.,INE120A01034,4135,40.97
CHOL INV FN,INE121A01024,9672,159.17
JSW Energy Limited,INE121E01018,93964,502.46
INDUS TOWERS LIMITED,INE121J01017,87287,339.91
"MMTC Ltd.,",INE123F01029,84029,60.71
SBI Life Insurance Company Limited,INE123W01016,1755,30.36
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,324827,297.21
"E.I.D. Parry (India) Ltd.,",INE126A01031,3091,31.93
APOLLO PIPES LIMITED,INE126J01016,6000,20.83
HDFC Asset Management Company Limited,INE127D01025,7671,431.64
Goodluck India Limited,INE127I01024,11301,122.79
K.P. Energy Limited,INE127T01021,32072,134.45
Eveready Industries India Ltd.,INE128A01029,40191,146.24
Five-Star Business Finance Ltd.,INE128S01021,24727,144.11
Archean Chemical Industries Limited,INE128X01021,4760,31.43
GAIL INDIA,INE129A01019,247217,463.12
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,26908,30.53
Gujarat Mineral Development Corpora,INE131A01031,172831,862.62
Relaxo Footwears Ltd.,INE131B01039,15358,73.54
Aurionpro Solutions Ltd.,INE132H01018,3754,44.49
Akzo Nobel India Limited,INE133A01011,426,15.33
TILAKNAG IND,INE133E01013,34837,171.04
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,363382,1482.83
Cyient Limited,INE136B01020,24598,311.98
Neogen Chemicals Limited,INE136S01016,2331,35.25
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,59001,669.38
"National Aluminium Co. Ltd.,",INE139A01034,157485,378.08
FUSION FINANCE LIMITED,INE139R01012,25307,48.61
Saatvik Green Energy Limited,INE13B501022,2339,10.94
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,81488,597.39
Sula Vineyards Limited,INE142Q01026,61169,186.57
Orient Electric Limited,INE142Z01019,7025,15.30
OSWAL CHEMIC,INE143A01010,473,0.18
20 Microns Limited,INE144J01027,9795,22.28
Tarsons Products Limited,INE144Z01023,1102514,3888.32
Kirloskar Oil Engines Limited,INE146L01010,8684,92.37
SOUTH PETRO,INE147A01011,87767,84.73
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10791,12.65
Sammaan Capital Limited,INE148I01020,455515,687.69
Delhivery Limited,INE148O01028,49827,223.52
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2405,44.25
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,81760,166.39
NIBE LIMITED,INE149O01018,96,1.17
