SEBI REPORT For Trade date 21-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
RASHTRIYA CH,INE027A01015,248185,373.79
Max Healthcare Institute Limited,INE027H01010,19082,211.19
Bank Of Baroda,INE028A01039,162364,454.83
BHARAT PETRO,INE029A01011,137225,456.31
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,2774,16.29
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,17352,160.11
Azad Engineering Limited,INE02IJ01035,15460,274.05
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,15435,35.39
Borosil Limited,INE02PY01013,3178,10.41
Brainbees Solutions Limited,INE02RE01045,52030,157.42
WONDER ELECTRICALS LIMITED,INE02WG01024,2952,3.81
Electronics Mart India Limited,INE02YR01019,50131,68.37
Corona Remedies Limited,INE02ZQ01018,373,6.00
"Hindustan Unilever Ltd.,",INE030A01027,20565,474.41
Housing &Urban Development Corporation Ltd.,INE031A01017,469030,1029.24
Ajanta Pharma Ltd.,INE031B01049,2734,79.09
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,229288,298.39
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16869,61.77
Arvind SmartSpaces Limited,INE034S01021,4288,29.20
SOTL,INE035D01020,1756,7.27
Gujarat Ambuja Exports Ltd.,INE036B01030,47155,71.83
KARUR VYSYA,INE036D01028,43121,120.75
Concord Enviro Systems Limited,INE037Z01029,562,2.53
Hindalco Industries Ltd.,INE038A01020,34284,319.98
T.V.Today Network Limited,INE038F01029,1070,1.55
IFCI LTD,INE039A01010,892698,538.32
"Jamna Auto Industries Ltd.,",INE039C01032,73939,95.61
JASH ENGINEERING LIMITED,INE039O01029,9234,47.69
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2736,12.43
Go Digit General Insurance Limited,INE03JT01014,3448,12.06
Brigade Hotel Ventures Limited,INE03NU01014,1433,1.22
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,6391,59.70
Cohance Lifesciences Limited,INE03QK01018,52040,226.77
Chemcon Speciality Chemicals Limited,INE03YM01018,134,0.35
HDFC Bank Ltd.,INE040A01034,554950,4634.27
Mayur Uniquoters ltd.,INE040D01038,1600,9.28
SUZLON ENERGY LTD.,INE040H01021,6460626,3486.83
"Dhampur Sugar Mills Ltd.,",INE041A01016,56363,80.06
Escorts Kubota Limited,INE042A01014,4766,168.54
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,1988,20.31
Sun Pharmaceutical Industries Ltd.,INE044A01036,31916,534.60
Paras Defence and Space Technologies Limited,INE045601023,29683,216.02
ADOR WELDING,INE045A01017,247,2.76
Nelco Ltd,INE045B01015,14257,109.25
Fineotex Chemical Limited,INE045J01034,159218,42.59
Reliance Industrial Infrastructure,INE046A01015,7064,64.13
Muthoot Microfin Limited,INE046W01019,6300,10.98
GRASIM INDUS,INE047A01021,4695,132.04
JAGSONPAL PH,INE048B01035,3774,8.26
Navin Fluorent International Ltd,INE048G01026,10340,659.43
"Himatsingka Seide Ltd.,",INE049A01027,53577,67.86
Wockhardt Ltd,INE049B01025,90315,1270.30
SBC EXPORTS LIMITED,INE04AK01028,1484061,457.28
KPIT Technologies Ltd,INE04I401011,69203,643.57
ETHOS LIMITED,INE04TZ01018,849,22.16
Seshaasai Technologies Limited,INE04VU01023,1049,2.63
Prakash Pipes Limited,INE050001010,4304,18.04
Elin Electronics Limited,INE050401020,2711,3.79
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4705,81.67
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,7612,120.38
Rane (Madras)  Ltd.,INE050H01012,2035,16.10
Vardhman Special Steels Ltd,INE050M01012,2076,5.76
Vakrangee Softwares Ltd.,INE051B01021,36150,2.84
Windsor Machines Limited,INE052A01021,1895,5.82
Camlin Fine Sciences Ltd,INE052I01032,22820,27.84
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,78534,565.03
Indian Railway Finance Corporation,INE053F01010,1877845,2277.74
"V.I.P. Industries Ltd.,",INE054A01027,18051,73.68
Waterbase Limited,INE054C01015,7090,3.79
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8461,152.38
Cyient DLM Limited,INE055S01018,19902,82.55
IVALUE INFOSOLUTIONS LIMITED,INE056801025,2235,6.01
Refex Industries Limited,INE056I01025,37866,96.62
Sanofi India Ltd,INE058A01010,1779,71.04
"Cipla Ltd.,",INE059A01026,33682,459.64
Simplex Infrastructures Limited,INE059B01024,504,1.15
La Opala RG Ltd.,INE059D01020,4913,12.08
Hindware Home Innovation Limited,INE05AN01011,5746,12.84
Ratnaveer Precision Engineering Limited,INE05CZ01011,353748,574.63
Indogulf Cropsciences Limited,INE05J901018,140,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,359602,126.23
Likhitha Infrastructure Limited,INE060901027,29,0.07
Navneet Education Limited,INE060A01024,4866,7.11
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,45763,420.87
"State Bank Of India,",INE062A01020,146882,1606.07
ALICON,INE062D01024,1053,7.69
Pondy Oxides & Chemicals Limited,INE063E01053,6626,83.07
Equitas Small Finance Bank Limited,INE063P01018,167721,107.36
TIMES GROUP,INE064A01026,619678,1886.12
Trident Ltd.,INE064C01022,871808,251.40
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1120,0.79
Indegene Limited,INE065X01017,8119,44.93
Eicher Motors Ltd.,INE066A01021,8066,588.99
Hindustan Aeronautics Limited,INE066F01020,110468,5002.63
Wonderla Holidays Limited,INE066O01014,2663,17.29
Inox Wind Limited,INE066P01011,532150,666.11
CG Power and Industrial Solutions Limited,INE067A01029,44983,326.97
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1956,5.08
Gland Pharma Limited,INE068V01023,2022,36.55
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,6682,17.87
INDIQUBE SPACES LIMITED,INE06ST01018,1275,2.30
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1835,2.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11716,22.84
SHREE CEMENT,INE070A01015,269,71.93
Jai Corp Limited,INE070D01027,23119,35.31
INSECTCID,INE070I01018,1344,12.55
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3581,50.39
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3000,27.29
Sona BLW Precision Forgings Limited,INE073K01018,33151,179.83
Praj Industries Ltd.,INE074A01025,103831,414.38
Paramount Communications Ltd.,INE074B01023,98673,43.30
WIPRO LTD.,INE075A01022,802360,1716.84
G M BREWERIE,INE075D01018,6905,77.36
HealthCare Global Enterprises Limited,INE075I01017,4168,25.83
SIYAR SILK M,INE076B01028,3626,23.78
IFB Agro Industries Ltd,INE076C01018,210,1.90
GOCL Corporation Limited ,INE077F01035,1054,3.65
Vikram Solar Limited,INE078V01014,72511,175.72
Ambuja Cements Ltd.,INE079A01024,111053,576.84
Gateway Distriparks Limited,INE079J01017,43320,26.99
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,81410,251.38
Easy Trip Planners Limited,INE07O001026,1011845,110.17
NDR Auto Components Limited,INE07OG01012,795,7.34
Supriya Lifescience Limited,INE07RO01027,8400,60.03
Restaurant Brands Asia Limited,INE07T201019,275297,191.92
IRM ENERGY LIMITED,INE07U701015,13322,37.04
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1446,385.03
LLOYDS ENTERPRISES LIMITED,INE080I01025,3588864,2736.50
TATA IORN AN,INE081A01020,351774,672.51
"Kopran Ltd.,",INE082A01010,3451,5.64
Morepen Laboratories Ltd.,INE083A01026,467527,229.02
Themis Medicare Ltd.,INE083B01024,3436,3.97
BANK OF INDI,INE084A01016,488870,756.37
Amanta Healthcare Limited,INE084K01015,101,0.14
WeWork India Management Limited,INE085001019,3027,15.89
CHAMBAL FERT,INE085A01013,733881,3250.36
Thangamayil Jewellery Limited,INE085J01014,489,20.12
"Electrosteel Castings Ltd.,",INE086A01029,351461,322.65
Shree Renuka Sugars Ltd.,INE087H01022,554160,172.21
Paradeep Phosphates Limited,INE088F01024,568551,844.46
DR.REDDY'S L,INE089A01031,14585,180.41
Sterlite Technologies Limited.,INE089C01029,79733,174.24
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,22189,25.08
Krsnaa Diagnostics Limited,INE08LI01020,1018,7.46
M & B ENGINEERING LIMITED,INE08N601015,3577,13.75
SANSTAR LIMITED,INE08NE01025,5396,5.25
A B Cotspin India Limited,INE08PH01015,50,0.20
Samhi Hotels Limited,INE08U801020,63508,116.15
Greenpanel Industries Limited,INE08ZM01014,6445,14.93
Scoda Tubes Limited,INE090501011,2239,4.16
ICICI Bank Ltd.,INE090A01021,59978,811.94
Jai Balaji Industries Limited,INE091G01026,66723,53.33
TATA CHEMICA,INE092A01019,107769,811.85
INDIA NIPP E,INE092B01025,86,0.74
IDFC FIRST BANK LIMITED,INE092T01019,1283816,906.13
Hexaware Technologies Limited,INE093A01041,15850,88.17
OBEROI REALTY LIMITED,INE093I01010,6504,118.20
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,856846,465.22
HINDUSTAN PE,INE094A01015,108807,447.66
Kolte-Patil Developers Ltd,INE094I01018,4136,14.16
UTI Asset Management Company Limited,INE094J01016,10896,130.83
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,37594,348.20
NBCC (India) Limited,INE095N01031,851562,860.96
NUCLEU SOF E,INE096B01018,1506,16.99
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,61464,235.74
Aarti Surfactants Limited,INE09EO01013,119,0.47
Gujarat Fluorochemicals Limited,INE09N301011,2809,99.18
Indigo Paints Limited,INE09VQ01012,2701,24.84
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7149,36.44
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,122164,89.35
Ceigall India Limited,INE0AG901020,1399,4.02
Hemisphere Properties India Limited,INE0AJG01018,64569,92.20
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,946,17.44
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,904,4.07
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,736,2.34
Go Fashion (India) Limited,INE0BJS01011,31431,100.09
Premier Energies Limited,INE0BS701011,28762,278.04
C.E. Info Systems Limited,INE0BV301023,6630,90.42
Aether Industries Limited,INE0BWX01014,12999,145.40
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4570,7.24
Jubilant Ingrevia Limited,INE0BY001018,9101,64.64
Oswal Pumps Limited,INE0BYP01024,51696,230.96
Urban Company Limited,INE0CAZ01013,43803,56.37
Mukka Proteins Limited,INE0CG401037,23990,8.21
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2731,46.66
Western Carriers (India) Limited,INE0CJF01024,15688,19.70
RateGain Travel Technologies Limited,INE0CLI01024,2181119,13295.82
Meghmani Organics Limited,INE0CT101020,469731,320.96
GMR Power and Urban Infra Limited,INE0CU601026,40686,48.86
Anthem Biosciences Limited,INE0CZ201020,7815,53.73
Sigachi Industries Limited,INE0D0K01022,305727,103.74
India Pesticides Limited,INE0D6701023,25627,50.96
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,210173,776.31
PIRAMAL PHARMA LIMITED,INE0DK501011,290272,531.45
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,574,4.92
Syrma SGS Technology Limited,INE0DYJ01015,46605,390.72
Wakefit Innovations Limited,INE0E7301029,2827,4.79
HMA Agro Industries Limited,INE0ECP01024,926,0.25
TARC LIMITED,INE0EK901012,82164,127.75
Network People Services Technologies Limited,INE0FFK01017,1102,17.82
Deep Industries Limited,INE0FHS01024,11869,54.17
Motisons Jewellers Limited,INE0FRK01020,185725,36.75
Motherson Sumi Wiring India Limited,INE0FS801015,332653,142.23
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,923240,3577.30
Tatva Chintan Pharma Chem Limited,INE0GK401011,2507,32.78
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,292,0.78
Windlas Biotech Limited,INE0H5O01029,1493,12.91
ArisInfra Solutions Limited,INE0H9P01028,25032,29.38
Fabtech Technologies Limited,INE0HF201011,2943,6.26
One Mobikwik Systems Limited,INE0HLU01028,39327,94.95
Tracxn Technologies Limited,INE0HMF01019,3325,2.58
Billionbrains Garage Ventures Limited,INE0HOQ01053,312754,597.43
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2633,7.13
Le Travenues Technology Limited,INE0HV901016,50269,102.14
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,64072,222.25
Capillary Technologies India Limited,INE0ILV01024,1556,9.41
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,30006,67.50
Veranda Learning Solutions Limited,INE0IQ001011,1997,3.69
Data Patterns (India) Limited,INE0IX101010,18226,583.58
Rashi Peripherals Limited,INE0J1F01024,4094,16.24
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,136571,1211.54
Honasa Consumer Limited,INE0J5401028,6970,22.34
Jeena Sikho Lifecare Limited,INE0J5801029,12031,80.79
Venus Pipes & Tubes Limited,INE0JA001018,5395,74.33
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,25262,185.37
Sanathan Textiles Limited,INE0JPD01013,225,1.00
YATRA ONLINE LIMITED,INE0JR601024,25195,31.65
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300485,1246.88
Garuda Construction and Engineering Limited,INE0JVO01026,16095,29.08
Blue Jet Healthcare Limited,INE0KBH01020,51504,247.52
Eureka Forbes Limited,INE0KCE01017,97222,506.95
Rhetan TMT Limited,INE0KKN01029,292066,75.94
DCX Systems Limited,INE0KL801015,109113,238.53
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,395,0.78
Bajel Projects Limited,INE0KQN01018,2974,5.10
Gopal Snacks Limited,INE0L9R01028,7519,25.43
Avalon Technologies Limited,INE0LCL01028,5518,59.11
Ather Energy Limited,INE0LEZ01016,65903,581.65
INSOLATION ENERGY LIMITED,INE0LGX01024,7228,8.77
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65965,146.21
Cello World Limited,INE0LMW01024,12485,67.23
IKIO Technologies Limited,INE0LOJ01019,4202,11.79
Physicswallah Limited,INE0LP301011,152868,177.46
Aarti Pharmalabs Limited,INE0LRU01027,8954,71.32
Quadrant Future Tek Limited,INE0LRY01011,19973,67.77
Ola Electric Mobility Limited,INE0LXG01040,2035169,764.58
REDTAPE Limited,INE0LXT01019,31027,41.85
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7518,10.11
J.G.Chemicals Limited,INE0MB501011,8861,37.63
REGAAL RESOURCES LIMITED,INE0MHO01029,2986,2.52
Pyramid Technoplast Limited,INE0MIS01010,10,0.02
Epack Prefab Technologies Limited,INE0MLS01022,14902,28.90
TRUALT BIOENERGY LIMITED,INE0MWH01014,4283,18.56
Rishabh Instruments Limited,INE0N2P01017,741,3.37
BEML Land Assets Limited,INE0N7W01012,6895,14.77
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1617,7.61
BLS E-Services Limited,INE0NLT01010,27659,44.90
NMDC Steel Limited,INE0NNS01018,398780,173.56
R K Swamy Limited,INE0NQ801033,15,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,23929,852.91
Kross Limited,INE0O6601022,12343,27.88
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3971,10.81
Rossell Techsys Limited,INE0OJW01016,2417,19.66
NTPC GREEN ENERGY LIMITED,INE0ONG01011,309906,321.31
Deepak Builders and Engineers India Limited,INE0OPA01019,10273,7.18
EMS LIMITED,INE0OV601013,42445,200.29
Gaudium IVF and Women Health Limited,INE0P8B01020,1509,1.52
GHCL Textiles Limited,INE0PA801013,820,0.76
Shipping Corporation of India Land and Assets Limited,INE0PB301013,22249,11.03
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,2218,6.28
Orient Technologies Limited,INE0PPK01015,9222,30.64
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3391,9.69
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,10903,127.14
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,204,3.03
International Gemmological Institute India Limited,INE0Q9301021,6009,21.83
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,512,3.25
ARKADE DEVELOPERS LIMITED,INE0QRL01017,38416,54.71
Denta Water and Infra Solutions Limited,INE0R4L01018,3968,12.42
SRM CONTRACTORS LIMITED,INE0R6Z01013,933,4.29
PATEL RETAIL LIMITED,INE0R8B01010,1126,2.52
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11103,89.34
Gala Precision Engineering Limited,INE0RE001014,100,0.85
Tolins Tyres Limited,INE0RWQ01014,1899,3.36
Stallion India Fluorochemicals Limited,INE0RYC01010,1264,1.86
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,97777,167.73
CRIZAC LIMITED,INE0S4R01014,15272,40.31
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,16592,161.24
VMS TMT LIMITED,INE0SJA01013,35,0.02
MAMATA MACHINERY LIMITED,INE0TO701015,11197,51.14
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,6921,14.39
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1343,11.94
Bluspring Enterprises Limited,INE0U4101014,16373,13.12
Digitide Solutions Limited,INE0U4701011,26458,37.45
Omnitech Engineering Limited,INE0UH301010,1551,5.39
BlackBuck Limited,INE0UIZ01018,15063,93.98
Sanofi Consumer Healthcare India Limited,INE0UOS01011,103,4.83
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200012,216.61
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18589,402.59
CARRARO INDIA LIMITED,INE0V7W01012,1853,10.71
Sri Lotus Developers and Realty Limited,INE0V9Q01010,44539,74.66
Meesho Limited,INE0VDM01015,15999,26.71
Sagility Limited,INE0W2G01015,1090198,521.76
Laxmi Dental Limited,INE0WO601020,4934,12.84
Midwest Limited,INE0XAD01024,4209,51.64
ANLON HEALTHCARE LIMITED,INE0Y8W01017,4798,6.69
Jain Resource Recycling Limited,INE0YD401026,15304,65.18
Atlanta Electricals Limited,INE0Z4F01028,1117,14.18
ATUL LTD.,INE100A01010,814,56.83
Mahindra & Mahindra Ltd.,INE101A01026,61430,2067.48
Granules India Ltd.,INE101D01020,27871,169.02
Afcons Infrastructure Limited,INE101I01011,23344,85.50
HLV LIMITED,INE102A01024,5393,0.78
Choice International Ltd,INE102B01014,391633,2971.24
Godrej Consumer Products Ltd.,INE102D01028,8039,93.32
Allied Digital Services Limited,INE102I01027,3676,6.57
MANGALORE RE,INE103A01014,258679,488.66
SMC Global Securities Limited,INE103C01036,98648,68.69
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1542,19.69
TVS Holdings Limited,INE105A01035,134,19.37
RPG Life Sciences Limited,INE105J01010,318,7.06
HI-TECH PIPES LIMITED,INE106T01025,336030,340.85
TAMILNADU NE,INE107A01015,11148,18.10
Awfis Space Solutions Limited,INE108V01019,10078,46.99
SHIPPING COR,INE109A01011,239481,643.17
ARMAN FIN,INE109C01017,618,9.46
Mindteck (India) Ltd,INE110B01017,750,1.63
CONTAIN CORP,INE111A01025,71209,403.61
FINANC TECHN,INE111B01023,812,5.90
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,3183,11.00
Metropolis Healthcare Limited,INE112L01020,3327,16.15
GUJ NARMADA,INE113A01013,36203,186.07
STEEL AUTHOR,INE114A01011,166529,261.47
Lic Housing Finance Ltd.,INE115A01026,93421,534.93
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,4931,72.46
Apcotex Industries Limited,INE116A01032,142,0.51
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,3473,216.51
BAJ HOLD INV,INE118A01012,1341,156.01
Nuvoco Vistas Corporation Limited,INE118D01016,29502,96.89
PARK MEDI WORLD LIMITED,INE119201023,25460,50.38
Balrampur Chini Mills Ltd.,INE119A01028,15468,79.70
Carborundum Universal Ltd.,INE120A01034,8461,78.25
CHOL INV FN,INE121A01024,13540,218.48
JSW Energy Limited,INE121E01018,62078,334.68
INDUS TOWERS LIMITED,INE121J01017,109617,470.67
Amagi Media Labs Limited,INE121R01077,201,0.79
"MMTC Ltd.,",INE123F01029,144750,98.50
SBI Life Insurance Company Limited,INE123W01016,6472,123.06
Steelcast Ltd.,INE124E01038,540,1.18
DELTA CORP,INE124G01033,151903,120.11
"E.I.D. Parry (India) Ltd.,",INE126A01031,12004,115.98
APOLLO PIPES LIMITED,INE126J01016,5904,26.14
HDFC Asset Management Company Limited,INE127D01025,19993,556.10
Goodluck India Limited,INE127I01024,5076,58.99
K.P. Energy Limited,INE127T01021,21012,73.03
Eveready Industries India Ltd.,INE128A01029,20066,71.64
Five-Star Business Finance Ltd.,INE128S01021,34875,181.37
Archean Chemical Industries Limited,INE128X01021,2516,15.48
GAIL INDIA,INE129A01019,461044,793.64
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,56236,62.18
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,356,0.49
Fujiyama Power Systems Limited,INE12UR01024,623,1.34
Gujarat Mineral Development Corpora,INE131A01031,111545,600.90
Relaxo Footwears Ltd.,INE131B01039,16400,64.56
Aurionpro Solutions Ltd.,INE132H01018,8265,86.20
JSW Dulux Limited,INE133A01011,1813,57.42
TILAKNAG IND,INE133E01013,40034,186.33
