SEBI REPORT For Trade date 23-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
JAGSONPAL PH,INE048B01035,4305,10.44
Navin Fluorent International Ltd,INE048G01026,838,45.42
"Himatsingka Seide Ltd.,",INE049A01027,57143,76.25
Wockhardt Ltd,INE049B01025,75366,1078.90
SBC EXPORTS LIMITED,INE04AK01028,1525913,424.32
KPIT Technologies Ltd,INE04I401011,24427,311.08
ETHOS LIMITED,INE04TZ01018,499,14.21
Seshaasai Technologies Limited,INE04VU01023,1526,4.67
Prakash Pipes Limited,INE050001010,3998,17.15
Elin Electronics Limited,INE050401020,1432,3.10
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3333,62.68
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,8146,111.53
Rane (Madras)  Ltd.,INE050H01012,2260,18.00
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2647,7.68
Camlin Fine Sciences Ltd,INE052I01032,10757,18.04
BEST AGROLIFE LIMITED,INE052T01021,17009,4.69
Indian Hotels Co. Ltd,INE053A01029,80268,588.54
Indian Railway Finance Corporation,INE053F01010,1797260,2394.82
"V.I.P. Industries Ltd.,",INE054A01027,15385,67.15
Waterbase Limited,INE054C01015,18903,9.09
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6844,143.23
Cyient DLM Limited,INE055S01018,28816,133.29
IVALUE INFOSOLUTIONS LIMITED,INE056801025,370,0.95
Refex Industries Limited,INE056I01025,24524,70.92
Sanofi India Ltd,INE058A01010,774,36.59
"Cipla Ltd.,",INE059A01026,19786,298.32
La Opala RG Ltd.,INE059D01020,5591,13.82
Hindware Home Innovation Limited,INE05AN01011,2888,8.93
Ratnaveer Precision Engineering Limited,INE05CZ01011,11236,17.79
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,1240,3.77
Navneet Education Limited,INE060A01024,9612,13.73
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,16730,156.50
"State Bank Of India,",INE062A01020,51993,472.21
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,3380,45.76
Equitas Small Finance Bank Limited,INE063P01018,129584,84.31
TIMES GROUP,INE064A01026,525669,1756.76
Trident Ltd.,INE064C01022,750115,222.29
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3751,3.90
Indegene Limited,INE065X01017,7825,44.76
Eicher Motors Ltd.,INE066A01021,2388,167.23
Hindustan Aeronautics Limited,INE066F01020,102237,4753.51
Wonderla Holidays Limited,INE066O01014,11317,73.21
Inox Wind Limited,INE066P01011,458298,708.76
CG Power and Industrial Solutions Limited,INE067A01029,85660,585.95
CANTABIL RETAIL INDIA LIMITED,INE068L01024,25893,66.63
Gland Pharma Limited,INE068V01023,9003,160.00
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,5221,6.69
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,991,2.40
INDIQUBE SPACES LIMITED,INE06ST01018,937,2.17
LAXMI INDIA FINANCE LIMITED,INE06WU01026,4563,6.32
Gem Aromatics Limited,INE06XZ01023,1864,3.29
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4237,9.97
SHREE CEMENT,INE070A01015,192,53.51
Jai Corp Limited,INE070D01027,33553,52.30
INSECTCID,INE070I01018,156,1.18
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3250,51.28
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2613,27.12
Sona BLW Precision Forgings Limited,INE073K01018,45305,224.45
Praj Industries Ltd.,INE074A01025,125013,495.98
Paramount Communications Ltd.,INE074B01023,88315,43.76
WIPRO LTD.,INE075A01022,196026,500.25
G M BREWERIE,INE075D01018,4013,48.81
HealthCare Global Enterprises Limited,INE075I01017,2180,14.26
SIYAR SILK M,INE076B01028,4112,29.87
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,393,1.45
Vikram Solar Limited,INE078V01014,53213,142.44
Ambuja Cements Ltd.,INE079A01024,64979,372.08
Gateway Distriparks Limited,INE079J01017,61157,39.72
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,57404,223.09
Easy Trip Planners Limited,INE07O001026,1438114,181.60
NDR Auto Components Limited,INE07OG01012,420,3.99
Supriya Lifescience Limited,INE07RO01027,11179,85.30
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,177841,129.85
IRM ENERGY LIMITED,INE07U701015,10266,32.54
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2984,568.39
LLOYDS ENTERPRISES LIMITED,INE080I01025,3090802,2379.07
TATA IORN AN,INE081A01020,365578,633.62
"Kopran Ltd.,",INE082A01010,2349,3.88
Morepen Laboratories Ltd.,INE083A01026,242413,126.75
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,231515,344.94
Amanta Healthcare Limited,INE084K01015,28,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1257,7.80
CHAMBAL FERT,INE085A01013,589467,2613.60
Thangamayil Jewellery Limited,INE085J01014,792,31.37
"Electrosteel Castings Ltd.,",INE086A01029,244636,241.81
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,954839,310.56
Paradeep Phosphates Limited,INE088F01024,438199,766.00
DR.REDDY'S L,INE089A01031,11432,143.62
Sterlite Technologies Limited.,INE089C01029,25018,26.78
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,15810,18.87
Krsnaa Diagnostics Limited,INE08LI01020,594,4.84
M & B ENGINEERING LIMITED,INE08N601015,13095,50.56
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,77401,155.51
Greenpanel Industries Limited,INE08ZM01014,4707,12.71
Scoda Tubes Limited,INE090501011,13861,23.74
ICICI Bank Ltd.,INE090A01021,40533,563.93
Jai Balaji Industries Limited,INE091G01026,83046,70.29
TATA CHEMICA,INE092A01019,56505,472.14
INDIA NIPP E,INE092B01025,146,1.22
IDFC FIRST BANK LIMITED,INE092T01019,736984,573.55
Hexaware Technologies Limited,INE093A01041,4639,33.44
OBEROI REALTY LIMITED,INE093I01010,3531,61.55
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,194544,125.67
HINDUSTAN PE,INE094A01015,82032,376.52
Ashika Credit Capital Ltd.,INE094B01013,13727,48.73
Kolte-Patil Developers Ltd,INE094I01018,4213,14.60
UTI Asset Management Company Limited,INE094J01016,8389,106.82
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,35412,328.12
NBCC (India) Limited,INE095N01031,536850,598.14
NUCLEU SOF E,INE096B01018,635,7.19
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,64466,244.40
Aarti Surfactants Limited,INE09EO01013,102,0.41
Gujarat Fluorochemicals Limited,INE09N301011,2144,77.59
Indigo Paints Limited,INE09VQ01012,1319,16.03
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5641,26.97
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,211300,164.96
Ceigall India Limited,INE0AG901020,2337,6.26
Hemisphere Properties India Limited,INE0AJG01018,67239,101.97
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,55,0.83
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2054,9.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,366,0.64
Bansal Wire Industries Limited,INE0B9K01025,2944,9.29
Go Fashion (India) Limited,INE0BJS01011,8409,51.54
Premier Energies Limited,INE0BS701011,751546,7548.98
C.E. Info Systems Limited,INE0BV301023,4484,79.44
Aether Industries Limited,INE0BWX01014,4112,35.69
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5971,11.19
Jubilant Ingrevia Limited,INE0BY001018,9511,70.00
Oswal Pumps Limited,INE0BYP01024,30945,191.58
Urban Company Limited,INE0CAZ01013,26671,35.62
Mukka Proteins Limited,INE0CG401037,31039,11.93
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2147,37.44
Western Carriers (India) Limited,INE0CJF01024,38117,49.63
RateGain Travel Technologies Limited,INE0CLI01024,663285,3538.75
Meghmani Organics Limited,INE0CT101020,413516,324.49
GMR Power and Urban Infra Limited,INE0CU601026,59656,71.95
Anthem Biosciences Limited,INE0CZ201020,9045,64.21
Sigachi Industries Limited,INE0D0K01022,289558,107.26
India Pesticides Limited,INE0D6701023,29701,60.50
Ksolves India Limited,INE0D6I01023,320,1.12
RailTel Corporation of India Limited,INE0DD101019,137264,537.50
PIRAMAL PHARMA LIMITED,INE0DK501011,260259,519.11
Fairchem Organics Limited,INE0DNW01011,1680,17.17
INNOVA CAPTAB LIMITED,INE0DUT01020,838,7.29
Syrma SGS Technology Limited,INE0DYJ01015,65006,487.31
HMA Agro Industries Limited,INE0ECP01024,976,0.29
TARC LIMITED,INE0EK901012,76552,130.72
Network People Services Technologies Limited,INE0FFK01017,1229,23.80
Deep Industries Limited,INE0FHS01024,13122,60.02
Motisons Jewellers Limited,INE0FRK01020,322685,59.97
Motherson Sumi Wiring India Limited,INE0FS801015,340781,157.91
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946631,3683.32
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3929,51.34
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,170,0.47
Windlas Biotech Limited,INE0H5O01029,1017,8.66
ArisInfra Solutions Limited,INE0H9P01028,11223,15.88
Fabtech Technologies Limited,INE0HF201011,3759,8.06
One Mobikwik Systems Limited,INE0HLU01028,43554,112.81
Tracxn Technologies Limited,INE0HMF01019,920,0.58
Billionbrains Garage Ventures Limited,INE0HOQ01053,326052,537.43
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3850,11.30
Le Travenues Technology Limited,INE0HV901016,31606,81.75
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,13296,63.71
Capillary Technologies India Limited,INE0ILV01024,697,4.56
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13214,35.41
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,20939,548.61
Rashi Peripherals Limited,INE0J1F01024,5371,17.66
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,111156,1001.48
Honasa Consumer Limited,INE0J5401028,13912,40.60
Jeena Sikho Lifecare Limited,INE0J5801029,7230,50.36
Venus Pipes & Tubes Limited,INE0JA001018,6222,85.54
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15836,115.00
Sanathan Textiles Limited,INE0JPD01013,114,0.55
YATRA ONLINE LIMITED,INE0JR601024,23525,39.11
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300534,1247.09
Garuda Construction and Engineering Limited,INE0JVO01026,18472,35.90
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21153,147.70
Eureka Forbes Limited,INE0KCE01017,101291,528.58
Rhetan TMT Limited,INE0KKN01029,21173,5.48
DCX Systems Limited,INE0KL801015,102628,249.25
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,674,1.40
Bajel Projects Limited,INE0KQN01018,2828,4.51
Gopal Snacks Limited,INE0L9R01028,15084,52.04
Avalon Technologies Limited,INE0LCL01028,4047,39.42
Ather Energy Limited,INE0LEZ01016,6528,45.62
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69019,164.50
Cello World Limited,INE0LMW01024,8758,54.23
IKIO Technologies Limited,INE0LOJ01019,4487,12.66
Physicswallah Limited,INE0LP301011,94744,126.07
Aarti Pharmalabs Limited,INE0LRU01027,9376,79.85
Quadrant Future Tek Limited,INE0LRY01011,24431,92.15
Ola Electric Mobility Limited,INE0LXG01040,1042929,397.17
REDTAPE Limited,INE0LXT01019,38140,53.37
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,13985,24.44
J.G.Chemicals Limited,INE0MB501011,4688,20.53
REGAAL RESOURCES LIMITED,INE0MHO01029,1508,1.15
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9494,28.29
TRUALT BIOENERGY LIMITED,INE0MWH01014,4185,17.09
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,1115,4.32
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1057,5.47
BLS E-Services Limited,INE0NLT01010,658,1.16
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,639061,280.42
R K Swamy Limited,INE0NQ801033,35,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18604,646.78
Kross Limited,INE0O6601022,10599,22.82
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.02
Rossell Techsys Limited,INE0OJW01016,2581,18.64
NTPC GREEN ENERGY LIMITED,INE0ONG01011,489044,493.78
Deepak Builders and Engineers India Limited,INE0OPA01019,925,1.22
EMS LIMITED,INE0OV601013,22774,124.12
GHCL Textiles Limited,INE0PA801013,8762,6.89
Shipping Corporation of India Land and Assets Limited,INE0PB301013,31798,16.20
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,473,1.76
Orient Technologies Limited,INE0PPK01015,5144,20.12
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5630,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14628,122.24
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1300,20.08
International Gemmological Institute India Limited,INE0Q9301021,15143,54.43
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,172,1.00
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31610,51.29
Denta Water and Infra Solutions Limited,INE0R4L01018,2702,10.04
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,1252,2.93
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11103,87.38
Gala Precision Engineering Limited,INE0RE001014,104,0.95
Tolins Tyres Limited,INE0RWQ01014,2414,4.23
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6682,3.37
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,23925,45.42
CRIZAC LIMITED,INE0S4R01014,18862,58.42
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8951,72.68
VMS TMT LIMITED,INE0SJA01013,675,0.34
MAMATA MACHINERY LIMITED,INE0TO701015,13961,64.87
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2714,7.78
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,876,8.38
Bluspring Enterprises Limited,INE0U4101014,24023,19.49
Digitide Solutions Limited,INE0U4701011,20250,38.64
BlackBuck Limited,INE0UIZ01018,4225,27.20
Sanofi Consumer Healthcare India Limited,INE0UOS01011,83,3.90
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14174,350.72
CARRARO INDIA LIMITED,INE0V7W01012,803,4.13
Sri Lotus Developers and Realty Limited,INE0V9Q01010,61937,113.25
Meesho Limited,INE0VDM01015,1122,1.93
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,950704,494.18
Laxmi Dental Limited,INE0WO601020,4272,13.10
Midwest Limited,INE0XAD01024,4072,59.07
ANLON HEALTHCARE LIMITED,INE0Y8W01017,11,0.02
Jain Resource Recycling Limited,INE0YD401026,22500,92.64
Atlanta Electricals Limited,INE0Z4F01028,518,4.38
ATUL LTD.,INE100A01010,1745,114.71
Mahindra & Mahindra Ltd.,INE101A01026,19646,706.06
Granules India Ltd.,INE101D01020,18914,111.88
Afcons Infrastructure Limited,INE101I01011,19761,78.51
HLV LIMITED,INE102A01024,7411,1.12
Choice International Ltd,INE102B01014,423419,3217.46
Godrej Consumer Products Ltd.,INE102D01028,3507,44.45
Allied Digital Services Limited,INE102I01027,7585,15.39
MANGALORE RE,INE103A01014,226253,380.29
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,104,1.29
TVS Holdings Limited,INE105A01035,228,32.51
RPG Life Sciences Limited,INE105J01010,160,3.72
HI-TECH PIPES LIMITED,INE106T01025,267244,272.30
TAMILNADU NE,INE107A01015,14106,23.65
Awfis Space Solutions Limited,INE108V01019,11047,62.89
SHIPPING COR,INE109A01011,231703,567.01
ARMAN FIN,INE109C01017,730,11.14
CONTAIN CORP,INE111A01025,83231,479.66
FINANC TECHN,INE111B01023,639,5.65
PDS LIMITED,INE111Q01021,2842,10.21
Metropolis Healthcare Limited,INE112L01020,1624,32.75
GUJ NARMADA,INE113A01013,51938,273.99
STEEL AUTHOR,INE114A01011,391976,566.79
Lic Housing Finance Ltd.,INE115A01026,98135,580.62
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1493,25.83
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,9531,518.99
BAJ HOLD INV,INE118A01012,2219,261.74
Nuvoco Vistas Corporation Limited,INE118D01016,14457,55.70
Balrampur Chini Mills Ltd.,INE119A01028,13445,66.91
Carborundum Universal Ltd.,INE120A01034,5218,48.50
CHOL INV FN,INE121A01024,9701,163.22
JSW Energy Limited,INE121E01018,68919,366.32
INDUS TOWERS LIMITED,INE121J01017,41688,168.83
"MMTC Ltd.,",INE123F01029,106291,75.12
SBI Life Insurance Company Limited,INE123W01016,1536,27.03
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,246754,217.83
"E.I.D. Parry (India) Ltd.,",INE126A01031,3608,37.75
APOLLO PIPES LIMITED,INE126J01016,2717,9.80
HDFC Asset Management Company Limited,INE127D01025,15163,413.75
Goodluck India Limited,INE127I01024,6842,79.63
K.P. Energy Limited,INE127T01021,35465,136.90
Eveready Industries India Ltd.,INE128A01029,19710,70.76
Five-Star Business Finance Ltd.,INE128S01021,20637,119.45
Archean Chemical Industries Limited,INE128X01021,6985,42.32
GAIL INDIA,INE129A01019,376294,670.83
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,55893,58.51
Fujiyama Power Systems Limited,INE12UR01024,180,0.40
Gujarat Mineral Development Corpora,INE131A01031,197499,1021.00
Relaxo Footwears Ltd.,INE131B01039,14167,64.86
Aurionpro Solutions Ltd.,INE132H01018,4446,51.01
Akzo Nobel India Limited,INE133A01011,1790,57.43
TILAKNAG IND,INE133E01013,48660,227.93
IFGL Refractories Limited,INE133Y01011,664,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,383157,1509.70
Cyient Limited,INE136B01020,18819,235.56
Neogen Chemicals Limited,INE136S01016,2084,28.93
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,46371,524.11
"National Aluminium Co. Ltd.,",INE139A01034,149248,473.60
UCAL LIMITED,INE139B01016,450,0.59
FUSION FINANCE LIMITED,INE139R01012,23426,44.98
Saatvik Green Energy Limited,INE13B501022,2513,10.80
