SEBI REPORT For Trade date 12-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,9864,11.81
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1468,3.36
INDIQUBE SPACES LIMITED,INE06ST01018,1074,2.50
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5920,8.44
Gem Aromatics Limited,INE06XZ01023,1757,3.16
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4599,10.82
SHREE CEMENT,INE070A01015,184,51.31
Jai Corp Limited,INE070D01027,36270,57.38
INSECTCID,INE070I01018,99,0.82
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,3449,54.96
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,2739,29.55
Sona BLW Precision Forgings Limited,INE073K01018,47362,234.55
Praj Industries Ltd.,INE074A01025,134233,534.23
Paramount Communications Ltd.,INE074B01023,102107,49.98
WIPRO LTD.,INE075A01022,91058,244.22
G M BREWERIE,INE075D01018,4667,53.86
HealthCare Global Enterprises Limited,INE075I01017,2384,15.77
SIYAR SILK M,INE076B01028,3652,27.41
IFB Agro Industries Ltd,INE076C01018,31,0.43
GOCL Corporation Limited ,INE077F01035,407,1.51
Vikram Solar Limited,INE078V01014,56154,156.96
Ambuja Cements Ltd.,INE079A01024,68543,392.63
Gateway Distriparks Limited,INE079J01017,74996,50.57
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58834,229.42
Easy Trip Planners Limited,INE07O001026,1482775,186.35
NDR Auto Components Limited,INE07OG01012,421,4.00
Supriya Lifescience Limited,INE07RO01027,11304,86.56
Pavna Industries Limited,INE07S101038,8887,2.51
Restaurant Brands Asia Limited,INE07T201019,162351,119.76
IRM ENERGY LIMITED,INE07U701015,8810,29.09
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2840,557.10
LLOYDS ENTERPRISES LIMITED,INE080I01025,3084518,2376.16
TATA IORN AN,INE081A01020,432905,735.14
"Kopran Ltd.,",INE082A01010,2039,3.40
Morepen Laboratories Ltd.,INE083A01026,306265,171.24
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,260210,361.92
Amanta Healthcare Limited,INE084K01015,48,0.06
RACE ECO CHAIN LIMITED,INE084Q01012,81,0.14
WeWork India Management Limited,INE085001019,1113,7.02
CHAMBAL FERT,INE085A01013,593150,2634.83
Thangamayil Jewellery Limited,INE085J01014,739,29.58
"Electrosteel Castings Ltd.,",INE086A01029,247816,244.60
KESORAM IND,INE087A01019,846,0.04
Shree Renuka Sugars Ltd.,INE087H01022,952109,313.35
Paradeep Phosphates Limited,INE088F01024,457059,798.93
DR.REDDY'S L,INE089A01031,11368,143.34
Sterlite Technologies Limited.,INE089C01029,24185,26.08
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23810,28.66
Krsnaa Diagnostics Limited,INE08LI01020,660,5.39
M & B ENGINEERING LIMITED,INE08N601015,12259,48.57
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,75146,153.38
Greenpanel Industries Limited,INE08ZM01014,5371,15.14
Scoda Tubes Limited,INE090501011,13938,23.90
ICICI Bank Ltd.,INE090A01021,34272,479.04
Jai Balaji Industries Limited,INE091G01026,79015,67.94
TATA CHEMICA,INE092A01019,54926,463.23
INDIA NIPP E,INE092B01025,205,1.78
IDFC FIRST BANK LIMITED,INE092T01019,699200,541.53
Hexaware Technologies Limited,INE093A01041,4409,31.88
OBEROI REALTY LIMITED,INE093I01010,4172,73.20
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,191813,128.08
HINDUSTAN PE,INE094A01015,75109,349.20
Ashika Credit Capital Ltd.,INE094B01013,19000,67.45
Kolte-Patil Developers Ltd,INE094I01018,4519,16.04
UTI Asset Management Company Limited,INE094J01016,8031,103.56
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34909,320.07
NBCC (India) Limited,INE095N01031,442089,530.09
NUCLEU SOF E,INE096B01018,668,7.55
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,66350,251.89
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2476,89.50
Indigo Paints Limited,INE09VQ01012,1360,16.45
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6359,30.25
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,181252,164.17
Ceigall India Limited,INE0AG901020,5019,13.36
Hemisphere Properties India Limited,INE0AJG01018,62312,95.57
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1261,17.75
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1886,8.28
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,373,0.65
Bansal Wire Industries Limited,INE0B9K01025,3351,10.82
Go Fashion (India) Limited,INE0BJS01011,8497,52.31
Premier Energies Limited,INE0BS701011,755003,7679.76
C.E. Info Systems Limited,INE0BV301023,4381,79.12
Aether Industries Limited,INE0BWX01014,3729,31.94
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6071,11.40
Jubilant Ingrevia Limited,INE0BY001018,9473,69.90
Oswal Pumps Limited,INE0BYP01024,32127,203.21
Urban Company Limited,INE0CAZ01013,19397,26.03
Mukka Proteins Limited,INE0CG401037,31546,12.05
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2432,42.64
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214543,656.24
Meghmani Organics Limited,INE0CT101020,425306,335.52
GMR Power and Urban Infra Limited,INE0CU601026,70188,84.80
Anthem Biosciences Limited,INE0CZ201020,10362,75.06
Sigachi Industries Limited,INE0D0K01022,295855,112.78
India Pesticides Limited,INE0D6701023,29508,60.58
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,138069,545.41
PIRAMAL PHARMA LIMITED,INE0DK501011,254260,512.62
Fairchem Organics Limited,INE0DNW01011,1724,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,795,7.00
Syrma SGS Technology Limited,INE0DYJ01015,60151,457.87
HMA Agro Industries Limited,INE0ECP01024,981,0.29
TARC LIMITED,INE0EK901012,76771,131.07
Network People Services Technologies Limited,INE0FFK01017,1149,22.63
Deep Industries Limited,INE0FHS01024,14169,65.82
Motisons Jewellers Limited,INE0FRK01020,323922,60.67
Motherson Sumi Wiring India Limited,INE0FS801015,314008,146.30
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,946583,3684.49
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4003,52.65
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,192,0.54
Windlas Biotech Limited,INE0H5O01029,1169,9.85
ArisInfra Solutions Limited,INE0H9P01028,31032,41.21
Fabtech Technologies Limited,INE0HF201011,5461,12.13
One Mobikwik Systems Limited,INE0HLU01028,49820,132.17
Tracxn Technologies Limited,INE0HMF01019,1170,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,270543,435.76
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3900,11.47
Le Travenues Technology Limited,INE0HV901016,28709,77.23
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,13074,63.48
Capillary Technologies India Limited,INE0ILV01024,500,3.31
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,15563,42.07
Veranda Learning Solutions Limited,INE0IQ001011,895,1.93
Data Patterns (India) Limited,INE0IX101010,18281,496.51
Rashi Peripherals Limited,INE0J1F01024,6356,21.62
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,113448,1014.79
Honasa Consumer Limited,INE0J5401028,13879,40.53
Jeena Sikho Lifecare Limited,INE0J5801029,7338,51.17
Venus Pipes & Tubes Limited,INE0JA001018,7035,96.33
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15835,116.49
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,24570,42.41
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14663,29.20
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21431,150.30
Eureka Forbes Limited,INE0KCE01017,101648,531.62
Rhetan TMT Limited,INE0KKN01029,568,0.14
DCX Systems Limited,INE0KL801015,98433,245.79
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,358,0.65
Gopal Snacks Limited,INE0L9R01028,18525,64.10
Avalon Technologies Limited,INE0LCL01028,4295,41.47
Ather Energy Limited,INE0LEZ01016,5984,42.24
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,75469,181.67
Cello World Limited,INE0LMW01024,7866,50.14
IKIO Technologies Limited,INE0LOJ01019,4507,12.75
Physicswallah Limited,INE0LP301011,101694,137.71
Aarti Pharmalabs Limited,INE0LRU01027,10808,91.31
Quadrant Future Tek Limited,INE0LRY01011,25004,96.20
Ola Electric Mobility Limited,INE0LXG01040,952286,368.55
REDTAPE Limited,INE0LXT01019,37863,53.44
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13207,23.47
J.G.Chemicals Limited,INE0MB501011,4804,21.02
REGAAL RESOURCES LIMITED,INE0MHO01029,1561,1.19
Epack Prefab Technologies Limited,INE0MLS01022,8801,27.46
TRUALT BIOENERGY LIMITED,INE0MWH01014,3610,15.35
Udayshivakumar infra limited,INE0N0Y01013,2260,0.64
Rishabh Instruments Limited,INE0N2P01017,1105,4.29
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2054,10.85
BLS E-Services Limited,INE0NLT01010,143,0.27
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,651204,287.01
R K Swamy Limited,INE0NQ801033,32,0.04
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13312,471.37
Kross Limited,INE0O6601022,10978,23.70
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,320,0.80
Rossell Techsys Limited,INE0OJW01016,2586,18.68
NTPC GREEN ENERGY LIMITED,INE0ONG01011,475687,484.27
Deepak Builders and Engineers India Limited,INE0OPA01019,1414,2.02
EMS LIMITED,INE0OV601013,23942,130.47
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33973,17.45
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,553,2.08
Orient Technologies Limited,INE0PPK01015,6140,24.32
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,7103,19.44
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16208,136.71
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1339,20.78
International Gemmological Institute India Limited,INE0Q9301021,16798,61.57
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,5,0.03
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33839,56.55
Denta Water and Infra Solutions Limited,INE0R4L01018,3143,11.62
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2252,5.18
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11846,93.93
Gala Precision Engineering Limited,INE0RE001014,150,1.37
Tolins Tyres Limited,INE0RWQ01014,2677,4.79
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6855,3.46
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,104,0.20
Pace Digitek Limited,INE0S3G01027,15039,30.59
CRIZAC LIMITED,INE0S4R01014,18242,58.14
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8577,71.20
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,14398,66.90
Glottis Limited,INE0TQE01026,1329,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2377,6.89
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,970,9.25
Bluspring Enterprises Limited,INE0U4101014,25273,20.55
Digitide Solutions Limited,INE0U4701011,21355,40.34
BlackBuck Limited,INE0UIZ01018,14770,100.32
Sanofi Consumer Healthcare India Limited,INE0UOS01011,82,3.86
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16848,414.74
CARRARO INDIA LIMITED,INE0V7W01012,788,4.06
Sri Lotus Developers and Realty Limited,INE0V9Q01010,76190,138.81
Meesho Limited,INE0VDM01015,2627,4.47
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,877489,452.23
Laxmi Dental Limited,INE0WO601020,4457,13.87
Midwest Limited,INE0XAD01024,1657,29.07
ANLON HEALTHCARE LIMITED,INE0Y8W01017,36,0.06
Jain Resource Recycling Limited,INE0YD401026,23309,96.52
Atlanta Electricals Limited,INE0Z4F01028,209,1.93
ATUL LTD.,INE100A01010,1753,115.34
Mahindra & Mahindra Ltd.,INE101A01026,19521,703.35
Granules India Ltd.,INE101D01020,21470,127.83
Afcons Infrastructure Limited,INE101I01011,18585,74.82
HLV LIMITED,INE102A01024,7461,1.13
Choice International Ltd,INE102B01014,421594,3203.08
Godrej Consumer Products Ltd.,INE102D01028,3669,46.45
Allied Digital Services Limited,INE102I01027,7635,15.49
MANGALORE RE,INE103A01014,255093,423.09
SMC Global Securities Limited,INE103C01036,1666,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,150,1.90
TVS Holdings Limited,INE105A01035,121,17.83
RPG Life Sciences Limited,INE105J01010,710,16.96
HI-TECH PIPES LIMITED,INE106T01025,264348,276.76
TAMILNADU NE,INE107A01015,13782,23.23
Awfis Space Solutions Limited,INE108V01019,12205,72.86
SHIPPING COR,INE109A01011,246003,609.99
ARMAN FIN,INE109C01017,727,11.09
Mindteck (India) Ltd,INE110B01017,178,0.37
CONTAIN CORP,INE111A01025,83307,483.87
FINANC TECHN,INE111B01023,629,5.58
PDS LIMITED,INE111Q01021,2893,10.52
Metropolis Healthcare Limited,INE112L01020,2026,40.60
GUJ NARMADA,INE113A01013,49725,264.93
STEEL AUTHOR,INE114A01011,434681,618.88
Lic Housing Finance Ltd.,INE115A01026,99729,590.85
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2958,50.36
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9820,540.04
BAJ HOLD INV,INE118A01012,2463,290.47
Nuvoco Vistas Corporation Limited,INE118D01016,14011,54.37
Balrampur Chini Mills Ltd.,INE119A01028,12787,64.65
Carborundum Universal Ltd.,INE120A01034,5573,52.24
CHOL INV FN,INE121A01024,10845,182.83
JSW Energy Limited,INE121E01018,73193,390.02
INDUS TOWERS LIMITED,INE121J01017,48227,196.12
"MMTC Ltd.,",INE123F01029,79211,56.35
SBI Life Insurance Company Limited,INE123W01016,1652,29.35
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,282745,245.69
"E.I.D. Parry (India) Ltd.,",INE126A01031,3782,39.91
APOLLO PIPES LIMITED,INE126J01016,2705,10.00
HDFC Asset Management Company Limited,INE127D01025,15532,427.13
Goodluck India Limited,INE127I01024,7557,87.62
K.P. Energy Limited,INE127T01021,32836,130.62
Eveready Industries India Ltd.,INE128A01029,19715,70.81
Five-Star Business Finance Ltd.,INE128S01021,22667,131.65
Archean Chemical Industries Limited,INE128X01021,7221,43.58
GAIL INDIA,INE129A01019,346729,625.08
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,53886,57.08
Fujiyama Power Systems Limited,INE12UR01024,111,0.25
Gujarat Mineral Development Corpora,INE131A01031,187730,973.54
Relaxo Footwears Ltd.,INE131B01039,14919,68.43
Aurionpro Solutions Ltd.,INE132H01018,3987,46.59
Akzo Nobel India Limited,INE133A01011,7793,245.62
TILAKNAG IND,INE133E01013,45967,219.61
IFGL Refractories Limited,INE133Y01011,714,1.64
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,381388,1506.75
Cyient Limited,INE136B01020,25816,318.98
Neogen Chemicals Limited,INE136S01016,1873,26.23
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,48130,546.09
"National Aluminium Co. Ltd.,",INE139A01034,218758,691.40
FUSION FINANCE LIMITED,INE139R01012,24424,46.60
Saatvik Green Energy Limited,INE13B501022,7470,30.41
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,90532,647.73
