SEBI REPORT For Trade date 01-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Zydus Lifesciences Limited,INE010B01027,16238,159.27
Tejas Networks Limited,INE010J01012,195361,1029.52
L&T Technology Services Limited,INE010V01017,5818,226.78
BALU FORGE INDUSTRIES LIMITED,INE011E01029,19293,91.84
Tega Industries Limited,INE011K01018,2469,48.70
ACC,INE012A01025,17961,298.91
R&B Denims Limited,INE012Q01039,1270,2.34
Onesource Specialty Pharma Limited,INE013P01021,205998,3047.71
WIM PLAST LT,INE015B01018,830,3.85
Tinna Rubber and Infrastructure Limited,INE015C01016,366,2.83
DABUR INDIA,INE016A01026,20918,106.52
CEINSYS TECH LIMITED,INE016Q01014,1223,11.63
"Great Eastern Shipping Co. Ltd.,",INE017A01032,6455,82.23
LARSEN & TOU,INE018A01030,47816,1761.35
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,15254,120.71
JSW SL,INE019A01038,7408,85.72
Himadri Speciality Chemical Ltd.,INE019C01026,50411,245.70
STANLEY LIFESTYLES LIMITED,INE01A001028,3493,5.87
Antony Waste Handling Cell Limited,INE01BK01022,4884,25.41
Vishal Mega Mart Limited,INE01EA01019,280875,359.10
Ritco Logistics Limited,INE01EG01016,82,0.24
Baazar Style Retail Limited,INE01FR01028,107247,373.48
Sky Gold And Diamonds Limited,INE01IU01018,14994,52.38
eMudhra Limited,INE01QM01018,10252,55.99
Vikran Engineering Limited,INE01R501028,550385,511.35
Canara HSBC Life Insurance Company Limited,INE01TY01017,5127,7.40
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,580746,2094.04
Asian Paints Ltd.,INE021A01026,12180,308.15
Dodla Dairy Limited,INE021O01019,374,4.55
ASIAN GRANITO INDIA LIMITED,INE022I01019,20377,14.01
Indian Energy Exchange Limited,INE022Q01020,229281,326.74
Nalwa Sons Investment Ltd,INE023A01030,36,1.96
Aeroflex Industries Limited,INE024001021,27559,63.36
Shilchar Technologies Ltd.,INE024F01011,2705,102.71
GRAVITA INDIA LIMITED,INE024L01027,14469,238.53
Goldiam International Ltd.,INE025B01025,24514,90.25
Artemis Medicare Services Limited,INE025R01021,1224,3.91
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,420794,699.39
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,201640,297.90
Max Healthcare Institute Limited,INE027H01010,15249,174.77
Bank Of Baroda,INE028A01039,152617,427.20
BHARAT PETRO,INE029A01011,99015,313.27
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1070,6.34
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,10563,111.29
Azad Engineering Limited,INE02IJ01035,20192,349.47
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,21013,44.70
Borosil Limited,INE02PY01013,3243,10.68
Brainbees Solutions Limited,INE02RE01045,45874,138.68
WONDER ELECTRICALS LIMITED,INE02WG01024,15817,14.44
Electronics Mart India Limited,INE02YR01019,52426,71.66
Corona Remedies Limited,INE02ZQ01018,152,2.43
"Hindustan Unilever Ltd.,",INE030A01027,18081,418.04
Housing &Urban Development Corporation Ltd.,INE031A01017,619451,1300.47
Ajanta Pharma Ltd.,INE031B01049,1075,31.27
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,221548,288.43
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19159,69.50
Arvind SmartSpaces Limited,INE034S01021,3958,27.08
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,13960,19.70
KARUR VYSYA,INE036D01028,21264,59.50
Concord Enviro Systems Limited,INE037Z01029,285,1.48
Hindalco Industries Ltd.,INE038A01020,43447,388.18
T.V.Today Network Limited,INE038F01029,437,0.70
IFCI LTD,INE039A01010,725071,430.19
"Jamna Auto Industries Ltd.,",INE039C01032,72402,92.54
JASH ENGINEERING LIMITED,INE039O01029,6493,32.73
Jubilant Agri and Consumer Products Limited,INE03CC01015,105,2.02
Max Estates Limited,INE03EI01018,2078,9.66
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3622,12.69
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1486,14.05
Cohance Lifesciences Limited,INE03QK01018,12464,59.30
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,387312,3266.43
Mayur Uniquoters ltd.,INE040D01038,1278,7.48
SUZLON ENERGY LTD.,INE040H01021,6275267,3305.82
"Dhampur Sugar Mills Ltd.,",INE041A01016,42492,60.34
Escorts Kubota Limited,INE042A01014,4448,155.73
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,3943,37.68
Sun Pharmaceutical Industries Ltd.,INE044A01036,13543,227.52
Paras Defence and Space Technologies Limited,INE045601023,32873,226.62
ADOR WELDING,INE045A01017,138,1.63
Nelco Ltd,INE045B01015,9462,73.92
Fineotex Chemical Limited,INE045J01034,133435,34.70
Reliance Industrial Infrastructure,INE046A01015,5249,46.00
Muthoot Microfin Limited,INE046W01019,4452,7.42
GRASIM INDUS,INE047A01021,3002,84.62
JAGSONPAL PH,INE048B01035,2668,6.15
Navin Fluorent International Ltd,INE048G01026,3665,235.59
"Himatsingka Seide Ltd.,",INE049A01027,65195,74.41
Wockhardt Ltd,INE049B01025,61991,881.28
SBC EXPORTS LIMITED,INE04AK01028,1269985,369.94
KPIT Technologies Ltd,INE04I401011,49212,462.09
ETHOS LIMITED,INE04TZ01018,469,13.11
Seshaasai Technologies Limited,INE04VU01023,1225,3.58
Prakash Pipes Limited,INE050001010,4113,16.33
Elin Electronics Limited,INE050401020,604,1.34
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3601,61.86
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6042,79.80
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1077,3.12
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1766,5.08
Camlin Fine Sciences Ltd,INE052I01032,19941,25.49
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,68265,481.37
Indian Railway Finance Corporation,INE053F01010,1534479,1861.61
"V.I.P. Industries Ltd.,",INE054A01027,9700,39.69
Waterbase Limited,INE054C01015,17093,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8768,152.52
Cyient DLM Limited,INE055S01018,16895,70.94
IVALUE INFOSOLUTIONS LIMITED,INE056801025,430,1.03
Refex Industries Limited,INE056I01025,22355,61.77
Sanofi India Ltd,INE058A01010,792,34.13
"Cipla Ltd.,",INE059A01026,22902,322.90
La Opala RG Ltd.,INE059D01020,2848,7.01
Hindware Home Innovation Limited,INE05AN01011,5231,11.79
Ratnaveer Precision Engineering Limited,INE05CZ01011,338595,551.45
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,291074,99.88
Likhitha Infrastructure Limited,INE060901027,969,2.27
Navneet Education Limited,INE060A01024,5159,7.51
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21015,195.97
"State Bank Of India,",INE062A01020,131532,1424.84
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5503,69.56
Equitas Small Finance Bank Limited,INE063P01018,150059,93.28
TIMES GROUP,INE064A01026,629327,2039.73
Trident Ltd.,INE064C01022,916680,260.71
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1782,1.35
Indegene Limited,INE065X01017,7576,42.50
Eicher Motors Ltd.,INE066A01021,5225,376.32
Hindustan Aeronautics Limited,INE066F01020,98463,4343.06
Wonderla Holidays Limited,INE066O01014,2560,16.38
Inox Wind Limited,INE066P01011,407023,527.79
CG Power and Industrial Solutions Limited,INE067A01029,60103,424.21
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2044,36.59
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1798,3.02
INDIQUBE SPACES LIMITED,INE06ST01018,2325,3.72
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,15401,29.42
SHREE CEMENT,INE070A01015,292,77.91
Jai Corp Limited,INE070D01027,40152,52.66
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2470,38.33
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3161,29.82
Sona BLW Precision Forgings Limited,INE073K01018,25006,128.13
Praj Industries Ltd.,INE074A01025,135690,518.42
Paramount Communications Ltd.,INE074B01023,93416,41.93
WIPRO LTD.,INE075A01022,432413,943.40
G M BREWERIE,INE075D01018,4181,50.12
HealthCare Global Enterprises Limited,INE075I01017,1412,9.08
SIYAR SILK M,INE076B01028,2693,16.79
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,763,2.39
Vikram Solar Limited,INE078V01014,86165,198.57
Ambuja Cements Ltd.,INE079A01024,70375,370.28
Gateway Distriparks Limited,INE079J01017,45661,28.64
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,49864,167.80
Easy Trip Planners Limited,INE07O001026,761427,80.78
NDR Auto Components Limited,INE07OG01012,350,3.17
Supriya Lifescience Limited,INE07RO01027,8175,60.11
Restaurant Brands Asia Limited,INE07T201019,266335,184.68
IRM ENERGY LIMITED,INE07U701015,14980,40.78
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1270,310.75
LLOYDS ENTERPRISES LIMITED,INE080I01025,3103776,2381.62
TATA IORN AN,INE081A01020,378856,703.69
"Kopran Ltd.,",INE082A01010,5766,8.61
Morepen Laboratories Ltd.,INE083A01026,292530,140.53
Themis Medicare Ltd.,INE083B01024,1536,2.07
BANK OF INDI,INE084A01016,453331,707.10
Amanta Healthcare Limited,INE084K01015,965,1.02
WeWork India Management Limited,INE085001019,2526,12.53
CHAMBAL FERT,INE085A01013,718630,3174.43
Thangamayil Jewellery Limited,INE085J01014,1410,53.32
"Electrosteel Castings Ltd.,",INE086A01029,280184,258.02
Shree Renuka Sugars Ltd.,INE087H01022,829401,250.25
Paradeep Phosphates Limited,INE088F01024,443066,688.28
DR.REDDY'S L,INE089A01031,8387,104.74
Sterlite Technologies Limited.,INE089C01029,27910,49.59
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2384,16.63
M & B ENGINEERING LIMITED,INE08N601015,6237,23.21
SANSTAR LIMITED,INE08NE01025,4756,4.60
Samhi Hotels Limited,INE08U801020,55807,105.74
Greenpanel Industries Limited,INE08ZM01014,6593,15.06
Scoda Tubes Limited,INE090501011,14558,24.24
ICICI Bank Ltd.,INE090A01021,64358,857.32
Jai Balaji Industries Limited,INE091G01026,83245,64.97
TATA CHEMICA,INE092A01019,83215,629.93
INDIA NIPP E,INE092B01025,132,1.08
IDFC FIRST BANK LIMITED,INE092T01019,1304363,922.98
Hexaware Technologies Limited,INE093A01041,16665,90.64
OBEROI REALTY LIMITED,INE093I01010,3831,62.75
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,265458,138.73
HINDUSTAN PE,INE094A01015,81105,337.24
Kolte-Patil Developers Ltd,INE094I01018,3946,13.36
UTI Asset Management Company Limited,INE094J01016,6691,80.98
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34477,317.59
NBCC (India) Limited,INE095N01031,994393,989.85
NUCLEU SOF E,INE096B01018,274,2.82
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,59524,209.70
Aarti Surfactants Limited,INE09EO01013,400,1.40
Gujarat Fluorochemicals Limited,INE09N301011,1642,56.39
Indigo Paints Limited,INE09VQ01012,2528,23.75
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3159,15.55
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,201443,123.97
Ceigall India Limited,INE0AG901020,4254,12.38
Hemisphere Properties India Limited,INE0AJG01018,61774,88.98
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,610,10.60
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1222,3.48
Go Fashion (India) Limited,INE0BJS01011,5612,30.12
Premier Energies Limited,INE0BS701011,27098,259.53
C.E. Info Systems Limited,INE0BV301023,7043,95.46
Aether Industries Limited,INE0BWX01014,4752,45.86
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2765,4.59
Jubilant Ingrevia Limited,INE0BY001018,12167,83.45
Oswal Pumps Limited,INE0BYP01024,49293,210.89
Urban Company Limited,INE0CAZ01013,140359,176.98
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1474,24.13
Western Carriers (India) Limited,INE0CJF01024,27741,36.24
RateGain Travel Technologies Limited,INE0CLI01024,2187139,13322.26
Meghmani Organics Limited,INE0CT101020,516174,351.53
GMR Power and Urban Infra Limited,INE0CU601026,43614,52.20
Anthem Biosciences Limited,INE0CZ201020,7336,49.61
Sigachi Industries Limited,INE0D0K01022,289107,95.80
India Pesticides Limited,INE0D6701023,24981,50.13
Ksolves India Limited,INE0D6I01023,126,0.47
RailTel Corporation of India Limited,INE0DD101019,137531,501.37
PIRAMAL PHARMA LIMITED,INE0DK501011,253669,476.54
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,70229,554.00
Wakefit Innovations Limited,INE0E7301029,1398,2.62
HMA Agro Industries Limited,INE0ECP01024,716,0.20
TARC LIMITED,INE0EK901012,80291,125.25
Network People Services Technologies Limited,INE0FFK01017,829,14.65
Deep Industries Limited,INE0FHS01024,13406,59.81
Motisons Jewellers Limited,INE0FRK01020,175070,35.49
Motherson Sumi Wiring India Limited,INE0FS801015,325000,140.32
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,915439,3552.98
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2946,37.45
HP Adhesives Limited,INE0GSL01024,824,0.43
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,813,6.93
ArisInfra Solutions Limited,INE0H9P01028,25650,29.27
Fabtech Technologies Limited,INE0HF201011,1396,3.12
One Mobikwik Systems Limited,INE0HLU01028,54560,126.37
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,482294,800.90
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1940,5.65
Le Travenues Technology Limited,INE0HV901016,48322,100.08
Dhampur Bio Organics Limited,INE0I3401014,76,0.09
Latent View Analytics Limited,INE0I7C01011,33576,129.59
Capillary Technologies India Limited,INE0ILV01024,3247,18.36
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28089,63.51
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,17408,522.35
Rashi Peripherals Limited,INE0J1F01024,4182,15.08
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,89260,819.82
Honasa Consumer Limited,INE0J5401028,11763,35.78
Jeena Sikho Lifecare Limited,INE0J5801029,12022,80.68
Venus Pipes & Tubes Limited,INE0JA001018,4835,65.03
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,21652,151.81
Sanathan Textiles Limited,INE0JPD01013,291,1.26
YATRA ONLINE LIMITED,INE0JR601024,23350,30.54
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,2000,0.97
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,11785,21.50
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,51881,251.41
Eureka Forbes Limited,INE0KCE01017,98430,512.50
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,104952,223.60
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,3320,5.37
Gopal Snacks Limited,INE0L9R01028,7361,25.11
Avalon Technologies Limited,INE0LCL01028,7374,74.00
Ather Energy Limited,INE0LEZ01016,19954,152.70
INSOLATION ENERGY LIMITED,INE0LGX01024,395,0.35
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,83722,168.93
Cello World Limited,INE0LMW01024,10278,57.98
IKIO Technologies Limited,INE0LOJ01019,4336,11.87
Physicswallah Limited,INE0LP301011,211841,232.10
Aarti Pharmalabs Limited,INE0LRU01027,7531,61.61
Quadrant Future Tek Limited,INE0LRY01011,22130,77.14
Ola Electric Mobility Limited,INE0LXG01040,1643358,522.75
REDTAPE Limited,INE0LXT01019,26767,36.95
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3779,5.10
J.G.Chemicals Limited,INE0MB501011,4355,17.35
REGAAL RESOURCES LIMITED,INE0MHO01029,1772,1.45
Pyramid Technoplast Limited,INE0MIS01010,0,0.00
Epack Prefab Technologies Limited,INE0MLS01022,8475,19.86
TRUALT BIOENERGY LIMITED,INE0MWH01014,1413,5.94
Rishabh Instruments Limited,INE0N2P01017,257,1.05
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1624,7.53
BLS E-Services Limited,INE0NLT01010,28112,45.81
NMDC Steel Limited,INE0NNS01018,471747,206.39
R K Swamy Limited,INE0NQ801033,2556,2.17
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25900,896.15
Kross Limited,INE0O6601022,5395,11.34
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3606,8.71
Rossell Techsys Limited,INE0OJW01016,2012,15.21
NTPC GREEN ENERGY LIMITED,INE0ONG01011,347404,349.31
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,29782,131.10
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,23114,11.60
RBZ Jewellers Limited,INE0PEQ01016,0,0.00
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1218,3.16
Orient Technologies Limited,INE0PPK01015,12289,39.69
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,3746,10.70
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12963,117.16
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,299,4.19
International Gemmological Institute India Limited,INE0Q9301021,6880,24.82
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,859,5.65
ARKADE DEVELOPERS LIMITED,INE0QRL01017,29950,44.06
Denta Water and Infra Solutions Limited,INE0R4L01018,3524,11.29
SRM CONTRACTORS LIMITED,INE0R6Z01013,416,1.94
PATEL RETAIL LIMITED,INE0R8B01010,696,1.62
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9633,76.90
Gala Precision Engineering Limited,INE0RE001014,92,0.77
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,4293,4.82
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,81605,140.81
CRIZAC LIMITED,INE0S4R01014,15972,41.18
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12002,99.05
VMS TMT LIMITED,INE0SJA01013,95,0.04
MAMATA MACHINERY LIMITED,INE0TO701015,9450,43.05
Glottis Limited,INE0TQE01026,1355,0.87
Solarworld Energy Solutions Limited,INE0TY101024,9174,19.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,3141,25.18
Bluspring Enterprises Limited,INE0U4101014,15847,12.76
Digitide Solutions Limited,INE0U4701011,21130,29.71
BlackBuck Limited,INE0UIZ01018,6175,38.46
Sanofi Consumer Healthcare India Limited,INE0UOS01011,283,13.24
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200216,216.83
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14646,332.21
CARRARO INDIA LIMITED,INE0V7W01012,1197,6.03
Sri Lotus Developers and Realty Limited,INE0V9Q01010,55043,89.38
Meesho Limited,INE0VDM01015,4601,6.80
Dev Accelerator Limited,INE0VOV01021,0,0.00
Sagility Limited,INE0W2G01015,959069,468.62
Laxmi Dental Limited,INE0WO601020,6918,16.51
Midwest Limited,INE0XAD01024,4904,60.92
ANLON HEALTHCARE LIMITED,INE0Y8W01017,740,0.86
Jain Resource Recycling Limited,INE0YD401026,8974,38.83
Atlanta Electricals Limited,INE0Z4F01028,2049,23.84
ATUL LTD.,INE100A01010,659,46.67
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,41707,1402.86
Granules India Ltd.,INE101D01020,25497,150.02
Afcons Infrastructure Limited,INE101I01011,17104,58.36
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,406387,3076.96
Godrej Consumer Products Ltd.,INE102D01028,3800,46.51
Allied Digital Services Limited,INE102I01027,9372,14.68
MANGALORE RE,INE103A01014,216918,414.84
SMC Global Securities Limited,INE103C01036,389,0.26
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1384,17.53
TVS Holdings Limited,INE105A01035,198,28.14
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,245732,237.09
TAMILNADU NE,INE107A01015,12680,21.09
Awfis Space Solutions Limited,INE108V01019,20241,75.54
SHIPPING COR,INE109A01011,278953,684.28
ARMAN FIN,INE109C01017,941,14.68
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,67931,376.28
FINANC TECHN,INE111B01023,735,5.03
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3139,10.83
Metropolis Healthcare Limited,INE112L01020,5190,19.81
GUJ NARMADA,INE113A01013,35163,178.53
STEEL AUTHOR,INE114A01011,211141,317.54
Lic Housing Finance Ltd.,INE115A01026,95837,548.22
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1349,19.89
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,3004,181.69
BAJ HOLD INV,INE118A01012,1612,174.03
Nuvoco Vistas Corporation Limited,INE118D01016,17978,62.11
PARK MEDI WORLD LIMITED,INE119201023,58652,116.76
Balrampur Chini Mills Ltd.,INE119A01028,6870,35.74
Carborundum Universal Ltd.,INE120A01034,4093,35.84
CHOL INV FN,INE121A01024,12667,199.20
JSW Energy Limited,INE121E01018,60128,314.00
INDUS TOWERS LIMITED,INE121J01017,32345,139.25
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,153477,101.64
SBI Life Insurance Company Limited,INE123W01016,2042,37.55
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,219060,184.13
"E.I.D. Parry (India) Ltd.,",INE126A01031,8881,81.40
APOLLO PIPES LIMITED,INE126J01016,4188,17.05
HDFC Asset Management Company Limited,INE127D01025,11259,301.59
Goodluck India Limited,INE127I01024,4980,54.03
K.P. Energy Limited,INE127T01021,23639,79.19
Eveready Industries India Ltd.,INE128A01029,20664,73.31
Five-Star Business Finance Ltd.,INE128S01021,38122,175.01
Archean Chemical Industries Limited,INE128X01021,2657,16.39
GAIL INDIA,INE129A01019,473182,781.98
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,31946,34.17
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,172,0.19
Fujiyama Power Systems Limited,INE12UR01024,1952,3.95
Gujarat Mineral Development Corpora,INE131A01031,110267,536.29
Relaxo Footwears Ltd.,INE131B01039,13978,57.10
Aurionpro Solutions Ltd.,INE132H01018,6173,62.75
Akzo Nobel India Limited,INE133A01011,1654,52.78
TILAKNAG IND,INE133E01013,38754,180.89
IFGL Refractories Limited,INE133Y01011,614,1.32
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
