SEBI REPORT For Trade date 01-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
LARSEN & TOU,INE018A01030,18887,713.10
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,13619,120.65
JSW SL,INE019A01038,23172,269.46
Himadri Speciality Chemical Ltd.,INE019C01026,66936,331.16
STANLEY LIFESTYLES LIMITED,INE01A001028,1744,4.63
Antony Waste Handling Cell Limited,INE01BK01022,4482,25.37
Vishal Mega Mart Limited,INE01EA01019,301425,428.68
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,10270,30.75
Sky Gold And Diamonds Limited,INE01IU01018,16330,57.13
eMudhra Limited,INE01QM01018,8003,53.26
Vikran Engineering Limited,INE01R501028,447502,451.44
Canara HSBC Life Insurance Company Limited,INE01TY01017,3840,5.51
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,505594,1953.93
Asian Paints Ltd.,INE021A01026,12792,358.29
Dodla Dairy Limited,INE021O01019,632,8.35
ASIAN GRANITO INDIA LIMITED,INE022I01019,11489,8.19
Indian Energy Exchange Limited,INE022Q01020,180797,273.93
Nalwa Sons Investment Ltd,INE023A01030,55,3.61
Aeroflex Industries Limited,INE024001021,71828,137.72
SHILCHAR TEC,INE024F01011,1151,45.83
GRAVITA INDIA LIMITED,INE024L01027,14138,263.04
Goldiam International Ltd.,INE025B01025,57074,231.90
Artemis Medicare Services Limited,INE025R01021,2192,6.85
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,119794,239.74
RASHTRIYA CH,INE027A01015,272244,442.61
Max Healthcare Institute Limited,INE027H01010,31863,366.79
Bank Of Baroda,INE028A01039,139684,396.76
BHARAT PETRO,INE029A01011,48601,174.24
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2543,16.18
Raymond Lifestyle Limited,INE02ID01020,10653,127.95
Azad Engineering Limited,INE02IJ01035,19260,336.34
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,14766,40.63
Borosil Limited,INE02PY01013,7094,24.01
Brainbees Solutions Limited,INE02RE01045,46026,163.75
WONDER ELECTRICALS LIMITED,INE02WG01024,14053,23.64
Electronics Mart India Limited,INE02YR01019,65756,92.14
"Hindustan Unilever Ltd.,",INE030A01027,14964,368.70
Housing &Urban Development Corporation Ltd.,INE031A01017,399854,955.86
Ajanta Pharma Ltd.,INE031B01049,806,21.06
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1003677,1310.07
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16904,56.27
Arvind SmartSpaces Limited,INE034S01021,4430,30.83
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,4113,5.26
KARUR VYSYA,INE036D01028,26286,63.56
Concord Enviro Systems Limited,INE037Z01029,1128,6.00
Hindalco Industries Ltd.,INE038A01020,25886,208.59
T.V.Today Network Limited,INE038F01029,91,0.26
IFCI LTD,INE039A01010,603969,352.15
"Jamna Auto Industries Ltd.,",INE039C01032,84125,93.04
JASH ENGINEERING LIMITED,INE039O01029,8315,42.01
Max Estates Limited,INE03EI01018,2571,12.19
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,7391,26.68
Brigade Hotel Ventures Limited,INE03NU01014,2478,2.13
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1838,17.48
Cohance Lifesciences Limited,INE03QK01018,12390,90.55
Chemcon Speciality Chemicals Limited,INE03YM01018,299,0.68
HDFC Bank Ltd.,INE040A01034,95668,964.11
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,7135377,4247.83
"Dhampur Sugar Mills Ltd.,",INE041A01016,45296,65.34
Escorts Kubota Limited,INE042A01014,4196,156.59
Vijaya Diagnostic Centre Limited,INE043W01024,851,8.75
Sun Pharmaceutical Industries Ltd.,INE044A01036,17636,296.33
Paras Defence and Space Technologies Limited,INE045601023,27025,197.68
ADOR WELDING,INE045A01017,707,7.78
Nelco Ltd,INE045B01015,12053,103.61
Fineotex Chemical Limited,INE045J01034,128066,38.33
Reliance Industrial Infrastructure,INE046A01015,6270,58.35
Muthoot Microfin Limited,INE046W01019,15295,27.06
GRASIM INDUS,INE047A01021,2960,84.41
JAGSONPAL PH,INE048B01035,5168,12.50
Navin Fluorent International Ltd,INE048G01026,1299,72.84
"Himatsingka Seide Ltd.,",INE049A01027,78359,108.78
Wockhardt Ltd,INE049B01025,75163,1078.98
SBC EXPORTS LIMITED,INE04AK01028,531971,135.40
KPIT Technologies Ltd,INE04I401011,23522,305.14
ETHOS LIMITED,INE04TZ01018,481,13.68
Seshaasai Technologies Limited,INE04VU01023,2345,7.18
Prakash Pipes Limited,INE050001010,3868,17.36
Elin Electronics Limited,INE050401020,2470,5.22
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3444,65.23
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4429,67.47
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9031,15.61
BEST AGROLIFE LIMITED,INE052T01013,1003,3.81
Indian Hotels Co. Ltd,INE053A01029,75707,565.87
Indian Railway Finance Corporation,INE053F01010,1707454,2313.24
"V.I.P. Industries Ltd.,",INE054A01027,15919,69.77
Waterbase Limited,INE054C01015,14683,7.43
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6895,148.57
Cyient DLM Limited,INE055S01018,29006,136.61
IVALUE INFOSOLUTIONS LIMITED,INE056801025,133,0.39
Refex Industries Limited,INE056I01025,21031,66.10
Sanofi India Ltd,INE058A01010,733,37.60
"Cipla Ltd.,",INE059A01026,17890,275.83
La Opala RG Ltd.,INE059D01020,5429,13.79
Hindware Home Innovation Limited,INE05AN01011,4918,15.74
Ratnaveer Precision Engineering Limited,INE05CZ01011,11363,18.23
Indogulf Cropsciences Limited,INE05J901018,532,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10324,14.85
FORTIS HEALTHCARE LIMITED,INE061F01013,25689,238.49
"State Bank Of India,",INE062A01020,66182,597.39
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,2068,25.56
Equitas Small Finance Bank Limited,INE063P01018,194074,124.06
TIMES GROUP,INE064A01026,13500,46.72
Trident Ltd.,INE064C01022,778600,233.55
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5851,5.96
Indegene Limited,INE065X01017,10046,57.51
Eicher Motors Ltd.,INE066A01021,1950,132.06
Hindustan Aeronautics Limited,INE066F01020,95374,4477.66
Wonderla Holidays Limited,INE066O01014,11443,74.96
Inox Wind Limited,INE066P01011,520126,836.03
CG Power and Industrial Solutions Limited,INE067A01029,76717,548.87
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26310,67.71
Gland Pharma Limited,INE068V01023,10589,187.71
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,31093,37.18
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1727,3.90
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5735,8.22
Gem Aromatics Limited,INE06XZ01023,2168,3.84
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6813,14.97
SHREE CEMENT,INE070A01015,192,53.41
Jai Corp Limited,INE070D01027,33271,53.62
INSECTCID,INE070I01018,499,4.78
Ugar Sugar Works Ltd.,INE071E01023,1781,1.03
Epigral Limited,INE071N01016,3544,56.91
Associated Alcohols & Breweries Ltd,INE073G01016,2850,31.06
Sona BLW Precision Forgings Limited,INE073K01018,51530,254.62
Praj Industries Ltd.,INE074A01025,130767,525.29
Paramount Communications Ltd.,INE074B01023,101848,50.08
WIPRO LTD.,INE075A01022,80809,216.89
G M BREWERIE,INE075D01018,1376,12.74
HealthCare Global Enterprises Limited,INE075I01017,2360,15.62
SIYAR SILK M,INE076B01028,3505,26.80
IFB Agro Industries Ltd,INE076C01018,302,4.42
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,57732,162.44
Ambuja Cements Ltd.,INE079A01024,65952,380.45
Gateway Distriparks Limited,INE079J01017,119913,80.82
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72212,281.20
Easy Trip Planners Limited,INE07O001026,1519021,191.45
NDR Auto Components Limited,INE07OG01012,442,4.20
Supriya Lifescience Limited,INE07RO01027,17511,134.04
Pavna Industries Limited,INE07S101038,6887,2.05
Restaurant Brands Asia Limited,INE07T201019,154984,114.91
IRM ENERGY LIMITED,INE07U701015,8813,29.16
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2414,485.65
LLOYDS ENTERPRISES LIMITED,INE080I01025,3087197,2377.80
TATA IORN AN,INE081A01020,513811,861.80
"Kopran Ltd.,",INE082A01010,2241,3.73
Morepen Laboratories Ltd.,INE083A01026,313484,177.58
Themis Medicare Ltd.,INE083B01024,4656,6.09
BANK OF INDI,INE084A01016,306910,426.44
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1174,7.38
CHAMBAL FERT,INE085A01013,693260,3075.16
Thangamayil Jewellery Limited,INE085J01014,84,2.74
"Electrosteel Castings Ltd.,",INE086A01029,244943,244.77
KESORAM IND,INE087A01019,1371,0.09
Shree Renuka Sugars Ltd.,INE087H01022,936475,310.33
Paradeep Phosphates Limited,INE088F01024,414552,733.37
DR.REDDY'S L,INE089A01031,9513,120.58
Sterlite Technologies Limited.,INE089C01029,23731,25.91
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1310,1.49
DCM NOUVELLE LIMITED,INE08KP01019,1,0.00
Krsnaa Diagnostics Limited,INE08LI01020,1307,10.64
M & B ENGINEERING LIMITED,INE08N601015,9448,38.21
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,91027,190.87
Greenpanel Industries Limited,INE08ZM01014,5234,14.92
Scoda Tubes Limited,INE090501011,18286,32.71
ICICI Bank Ltd.,INE090A01021,65825,905.79
Jai Balaji Industries Limited,INE091G01026,74012,65.21
TATA CHEMICA,INE092A01019,53013,449.55
INDIA NIPP E,INE092B01025,393,3.31
IDFC FIRST BANK LIMITED,INE092T01019,738637,570.02
Hexaware Technologies Limited,INE093A01041,3336,24.19
OBEROI REALTY LIMITED,INE093I01010,3897,67.89
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,177219,121.18
HINDUSTAN PE,INE094A01015,43196,196.72
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4683,16.79
UTI Asset Management Company Limited,INE094J01016,8421,108.20
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,37793,340.77
NBCC (India) Limited,INE095N01031,433570,524.31
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,256,1.93
Mishra Dhatu Nigam Limited,INE099Z01011,68790,259.70
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2315,83.79
Indigo Paints Limited,INE09VQ01012,1339,16.26
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6888,32.83
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,173475,162.73
Ceigall India Limited,INE0AG901020,4852,12.85
Hemisphere Properties India Limited,INE0AJG01018,61653,94.42
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,51,0.74
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,4728,20.35
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,970,3.41
Go Fashion (India) Limited,INE0BJS01011,7547,50.43
Premier Energies Limited,INE0BS701011,1270771,12838.42
C.E. Info Systems Limited,INE0BV301023,5285,95.96
Aether Industries Limited,INE0BWX01014,4759,38.26
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5960,11.37
Jubilant Ingrevia Limited,INE0BY001018,8469,61.54
Oswal Pumps Limited,INE0BYP01024,29204,191.46
Urban Company Limited,INE0CAZ01013,27096,36.01
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01029,369,6.65
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,213861,651.62
Meghmani Organics Limited,INE0CT101020,451776,355.75
GMR Power and Urban Infra Limited,INE0CU601026,73498,88.64
Anthem Biosciences Limited,INE0CZ201020,11392,83.80
Sigachi Industries Limited,INE0D0K01022,245061,97.78
India Pesticides Limited,INE0D6701023,29436,60.59
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,147325,582.07
PIRAMAL PHARMA LIMITED,INE0DK501011,264183,530.84
Fairchem Organics Limited,INE0DNW01011,1723,17.68
INNOVA CAPTAB LIMITED,INE0DUT01020,837,7.37
Syrma SGS Technology Limited,INE0DYJ01015,110050,823.11
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,74201,126.41
Network People Services Technologies Limited,INE0FFK01017,1233,24.08
Deep Industries Limited,INE0FHS01024,12173,58.07
Motisons Jewellers Limited,INE0FRK01020,318921,60.24
Motherson Sumi Wiring India Limited,INE0FS801015,320119,146.06
Markolines Pavement Technologies Limited,INE0FW001016,600,0.98
EPACK Durable Limited,INE0G5901015,947427,3687.33
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4423,59.68
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,180,0.52
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29713,39.61
Fabtech Technologies Limited,INE0HF201011,4385,10.02
One Mobikwik Systems Limited,INE0HLU01028,62104,161.76
Tracxn Technologies Limited,INE0HMF01019,3673,2.59
Billionbrains Garage Ventures Limited,INE0HOQ01053,181260,291.25
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3985,11.66
Le Travenues Technology Limited,INE0HV901016,25702,70.99
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,11922,58.28
Capillary Technologies India Limited,INE0ILV01024,100,0.68
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14579,39.79
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,18164,495.77
Rashi Peripherals Limited,INE0J1F01024,5195,15.69
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112573,999.60
Honasa Consumer Limited,INE0J5401028,16519,48.05
Jeena Sikho Lifecare Limited,INE0J5801029,3043,21.94
Venus Pipes & Tubes Limited,INE0JA001018,7155,98.40
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16677,122.86
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,22924,39.99
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14156,28.32
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,22169,155.41
Eureka Forbes Limited,INE0KCE01017,101802,532.64
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,94038,239.55
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,300,0.55
Gopal Snacks Limited,INE0L9R01028,10791,39.02
Avalon Technologies Limited,INE0LCL01028,11537,107.05
Ather Energy Limited,INE0LEZ01016,2460,16.53
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64973,161.12
Cello World Limited,INE0LMW01024,8152,52.49
IKIO Technologies Limited,INE0LOJ01019,4502,12.75
Physicswallah Limited,INE0LP301011,105804,143.41
Aarti Pharmalabs Limited,INE0LRU01027,11209,94.37
Quadrant Future Tek Limited,INE0LRY01011,25184,97.74
Ola Electric Mobility Limited,INE0LXG01040,830144,309.96
REDTAPE Limited,INE0LXT01019,38749,55.45
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13241,23.52
J.G.Chemicals Limited,INE0MB501011,4907,21.57
REGAAL RESOURCES LIMITED,INE0MHO01029,1829,1.38
Epack Prefab Technologies Limited,INE0MLS01022,9185,28.58
TRUALT BIOENERGY LIMITED,INE0MWH01014,3223,13.97
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2008,10.63
BLS E-Services Limited,INE0NLT01010,295,0.58
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,702454,307.37
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13659,482.47
Kross Limited,INE0O6601022,14487,30.43
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.08
Rossell Techsys Limited,INE0OJW01016,2685,19.35
NTPC GREEN ENERGY LIMITED,INE0ONG01011,496907,504.91
Deepak Builders and Engineers India Limited,INE0OPA01019,1114,1.67
EMS LIMITED,INE0OV601013,23072,126.96
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34870,17.91
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,458,1.72
Orient Technologies Limited,INE0PPK01015,6704,28.61
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5319,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15332,130.24
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16206,60.04
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35054,58.93
Denta Water and Infra Solutions Limited,INE0R4L01018,3137,11.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9723,75.24
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2854,5.12
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8054,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,119,0.23
Pace Digitek Limited,INE0S3G01027,14547,29.86
CRIZAC LIMITED,INE0S4R01014,17044,55.06
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8023,67.15
VMS TMT LIMITED,INE0SJA01013,89,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,20310,96.09
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,3171,9.21
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,861,8.47
Bluspring Enterprises Limited,INE0U4101014,36449,28.82
Digitide Solutions Limited,INE0U4701011,19273,37.61
BlackBuck Limited,INE0UIZ01018,21557,146.55
Sanofi Consumer Healthcare India Limited,INE0UOS01011,38,1.87
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20829,510.26
CARRARO INDIA LIMITED,INE0V7W01012,2968,15.59
Sri Lotus Developers and Realty Limited,INE0V9Q01010,72053,133.33
Meesho Limited,INE0VDM01015,25,0.05
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,833453,427.97
Laxmi Dental Limited,INE0WO601020,4841,15.02
Midwest Limited,INE0XAD01024,913,16.19
Jain Resource Recycling Limited,INE0YD401026,25417,104.25
Atlanta Electricals Limited,INE0Z4F01028,209,1.95
ATUL LTD.,INE100A01010,1726,113.75
Mahindra & Mahindra Ltd.,INE101A01026,21855,784.90
Granules India Ltd.,INE101D01020,11897,68.08
Afcons Infrastructure Limited,INE101I01011,12052,51.39
HLV LIMITED,INE102A01024,9524,1.39
Choice International Ltd,INE102B01014,422863,3212.91
Godrej Consumer Products Ltd.,INE102D01028,4544,56.90
Allied Digital Services Limited,INE102I01027,7713,15.63
MANGALORE RE,INE103A01014,197863,344.59
SMC Global Securities Limited,INE103C01036,1315,1.13
TRAVEL FOOD SERVICES LIMITED,INE103V01028,140,1.78
TVS Holdings Limited,INE105A01035,389,53.53
RPG Life Sciences Limited,INE105J01010,311,7.60
HI-TECH PIPES LIMITED,INE106T01025,265497,280.17
TAMILNADU NE,INE107A01015,14157,23.92
Awfis Space Solutions Limited,INE108V01019,12266,73.82
SHIPPING COR,INE109A01011,257223,645.55
ARMAN FIN,INE109C01017,469,7.09
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,97284,559.01
FINANC TECHN,INE111B01023,632,5.68
PDS LIMITED,INE111Q01021,2896,10.52
Metropolis Healthcare Limited,INE112L01020,3717,73.78
GUJ NARMADA,INE113A01013,51521,274.01
STEEL AUTHOR,INE114A01011,416017,580.87
Lic Housing Finance Ltd.,INE115A01026,94974,566.70
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3053,51.74
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10234,570.46
BAJ HOLD INV,INE118A01012,2271,270.34
Nuvoco Vistas Corporation Limited,INE118D01016,14002,54.37
Balrampur Chini Mills Ltd.,INE119A01028,13553,69.26
Carborundum Universal Ltd.,INE120A01034,4568,43.88
CHOL INV FN,INE121A01024,11081,183.22
JSW Energy Limited,INE121E01018,92852,489.46
INDUS TOWERS LIMITED,INE121J01017,41457,160.40
"MMTC Ltd.,",INE123F01029,79210,56.35
SBI Life Insurance Company Limited,INE123W01016,2296,41.58
Steelcast Ltd.,INE124E01038,438,0.94
DELTA CORP,INE124G01033,310623,271.59
"E.I.D. Parry (India) Ltd.,",INE126A01031,3293,33.79
APOLLO PIPES LIMITED,INE126J01016,3332,11.99
HDFC Asset Management Company Limited,INE127D01025,12795,356.11
Goodluck India Limited,INE127I01024,7867,91.32
K.P. Energy Limited,INE127T01021,37809,152.04
Eveready Industries India Ltd.,INE128A01029,20679,73.91
Five-Star Business Finance Ltd.,INE128S01021,22208,130.13
Archean Chemical Industries Limited,INE128X01021,6002,36.68
GAIL INDIA,INE129A01019,281541,518.50
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,51391,54.78
Gujarat Mineral Development Corpora,INE131A01031,145353,702.32
Relaxo Footwears Ltd.,INE131B01039,13608,63.42
Aurionpro Solutions Ltd.,INE132H01018,3671,43.23
Akzo Nobel India Limited,INE133A01011,23267,735.55
TILAKNAG IND,INE133E01013,55695,266.43
IFGL Refractories Limited,INE133Y01011,614,1.43
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,405214,1591.21
Cyient Limited,INE136B01020,26679,329.07
Neogen Chemicals Limited,INE136S01016,2282,30.98
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,47343,539.00
"National Aluminium Co. Ltd.,",INE139A01034,131409,353.56
FUSION FINANCE LIMITED,INE139R01012,22449,43.28
Saatvik Green Energy Limited,INE13B501022,10507,42.24
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,84127,607.22
Sula Vineyards Limited,INE142Q01026,73312,203.87
Orient Electric Limited,INE142Z01019,9897,20.25
OSWAL CHEMIC,INE143A01010,1350,0.48
20 Microns Limited,INE144J01027,5392,12.63
Tarsons Products Limited,INE144Z01023,254116,954.37
