SEBI REPORT For Trade date 13-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3354,43.28
HP Adhesives Limited,INE0GSL01024,1027,0.53
ALL TIME PLASTICS LIMITED,INE0GV601021,227,0.61
Windlas Biotech Limited,INE0H5O01029,865,7.49
ArisInfra Solutions Limited,INE0H9P01028,20822,24.74
Fabtech Technologies Limited,INE0HF201011,3465,7.13
One Mobikwik Systems Limited,INE0HLU01028,69475,167.67
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,418971,727.89
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2460,7.34
Le Travenues Technology Limited,INE0HV901016,32770,83.09
Dhampur Bio Organics Limited,INE0I3401014,7,0.01
Latent View Analytics Limited,INE0I7C01011,20577,93.13
Capillary Technologies India Limited,INE0ILV01024,2996,17.72
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,19511,49.42
Veranda Learning Solutions Limited,INE0IQ001011,1395,3.01
Data Patterns (India) Limited,INE0IX101010,18699,496.14
Rashi Peripherals Limited,INE0J1F01024,5694,19.01
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106058,978.98
Honasa Consumer Limited,INE0J5401028,35912,109.43
Jeena Sikho Lifecare Limited,INE0J5801029,10330,72.93
Venus Pipes & Tubes Limited,INE0JA001018,6229,84.54
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20288,144.46
Sanathan Textiles Limited,INE0JPD01013,108,0.52
YATRA ONLINE LIMITED,INE0JR601024,18914,32.05
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1319,5.99
Harsha Engineers International Limited,INE0JUS01029,300652,1247.56
Garuda Construction and Engineering Limited,INE0JVO01026,19636,39.35
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,48190,248.28
Eureka Forbes Limited,INE0KCE01017,100003,520.71
Signpost India Limited,INE0KGZ01021,154,0.32
Rhetan TMT Limited,INE0KKN01029,59071,15.33
DCX Systems Limited,INE0KL801015,109345,252.80
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,416,0.87
Bajel Projects Limited,INE0KQN01018,575,1.01
Gopal Snacks Limited,INE0L9R01028,15461,52.66
Avalon Technologies Limited,INE0LCL01028,6411,67.38
Ather Energy Limited,INE0LEZ01016,17186,122.41
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66077,153.02
Cello World Limited,INE0LMW01024,7623,48.15
IKIO Technologies Limited,INE0LOJ01019,4848,13.04
Physicswallah Limited,INE0LP301011,205854,248.18
Aarti Pharmalabs Limited,INE0LRU01027,9070,76.68
Quadrant Future Tek Limited,INE0LRY01011,27346,100.59
Ola Electric Mobility Limited,INE0LXG01040,1300392,473.21
REDTAPE Limited,INE0LXT01019,38828,54.47
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,11593,17.58
J.G.Chemicals Limited,INE0MB501011,3491,14.70
REGAAL RESOURCES LIMITED,INE0MHO01029,1526,1.16
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,9742,26.05
TRUALT BIOENERGY LIMITED,INE0MWH01014,4080,17.00
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
Rishabh Instruments Limited,INE0N2P01017,155,0.66
BEML Land Assets Limited,INE0N7W01012,1169,2.50
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1077,5.43
BLS E-Services Limited,INE0NLT01010,1247,2.13
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,616082,271.42
R K Swamy Limited,INE0NQ801033,18,0.02
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,29423,988.86
Kross Limited,INE0O6601022,5252,11.52
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,882,2.19
Rossell Techsys Limited,INE0OJW01016,1976,14.94
NTPC GREEN ENERGY LIMITED,INE0ONG01011,494293,492.58
Deepak Builders and Engineers India Limited,INE0OPA01019,1396,1.64
EMS LIMITED,INE0OV601013,29725,146.20
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33322,16.71
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,7195,26.77
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,50,0.04
Platinum Industries Limited,INE0PT501018,4391,12.59
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14764,121.42
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,259,3.99
International Gemmological Institute India Limited,INE0Q9301021,14325,51.64
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1113,7.48
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25942,41.16
Denta Water and Infra Solutions Limited,INE0R4L01018,6075,20.37
SRM CONTRACTORS LIMITED,INE0R6Z01013,311,1.51
PATEL RETAIL LIMITED,INE0R8B01010,2054,4.49
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,11283,89.61
Gala Precision Engineering Limited,INE0RE001014,85,0.78
Tolins Tyres Limited,INE0RWQ01014,2438,4.24
Stallion India Fluorochemicals Limited,INE0RYC01010,33,0.13
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,4573,2.18
Pace Digitek Limited,INE0S3G01027,27022,52.24
CRIZAC LIMITED,INE0S4R01014,29013,80.72
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12008,97.68
VMS TMT LIMITED,INE0SJA01013,21,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10503,49.43
Glottis Limited,INE0TQE01026,6327,3.46
Solarworld Energy Solutions Limited,INE0TY101024,11912,28.62
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1056,9.94
Bluspring Enterprises Limited,INE0U4101014,23984,19.45
Digitide Solutions Limited,INE0U4701011,20773,38.87
BlackBuck Limited,INE0UIZ01018,4519,29.14
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,575,0.62
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14476,353.72
CARRARO INDIA LIMITED,INE0V7W01012,841,4.43
Sri Lotus Developers and Realty Limited,INE0V9Q01010,72469,127.28
Meesho Limited,INE0VDM01015,3416,5.23
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1388414,703.53
Laxmi Dental Limited,INE0WO601020,5511,14.64
Midwest Limited,INE0XAD01024,2956,42.63
ANLON HEALTHCARE LIMITED,INE0Y8W01017,50,0.06
Jain Resource Recycling Limited,INE0YD401026,35108,142.43
Atlanta Electricals Limited,INE0Z4F01028,1303,11.33
ATUL LTD.,INE100A01010,690,49.29
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,30511,1103.72
Granules India Ltd.,INE101D01020,31157,181.02
Afcons Infrastructure Limited,INE101I01011,26277,98.90
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401789,3047.43
Godrej Consumer Products Ltd.,INE102D01028,4105,51.14
Allied Digital Services Limited,INE102I01027,7018,13.96
MANGALORE RE,INE103A01014,143725,254.33
SMC Global Securities Limited,INE103C01036,216,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,362,4.41
TVS Holdings Limited,INE105A01035,198,29.06
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,322012,316.22
TAMILNADU NE,INE107A01015,14307,23.87
Wanbury Limited,INE107F01022,10,0.03
Awfis Space Solutions Limited,INE108V01019,11482,58.69
SHIPPING COR,INE109A01011,174550,444.35
ARMAN FIN,INE109C01017,495,7.52
Mindteck (India) Ltd,INE110B01017,1074,2.41
CONTAIN CORP,INE111A01025,87944,496.98
FINANC TECHN,INE111B01023,612,5.24
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3588,12.69
Metropolis Healthcare Limited,INE112L01020,1096,21.95
GUJ NARMADA,INE113A01013,53167,279.22
STEEL AUTHOR,INE114A01011,333806,504.61
Lic Housing Finance Ltd.,INE115A01026,96927,568.86
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,817,14.28
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,6129,345.84
BAJ HOLD INV,INE118A01012,2089,244.31
Nuvoco Vistas Corporation Limited,INE118D01016,18086,67.82
PARK MEDI WORLD LIMITED,INE119201023,6852,11.39
Balrampur Chini Mills Ltd.,INE119A01028,10455,53.55
Carborundum Universal Ltd.,INE120A01034,4685,43.89
CHOL INV FN,INE121A01024,10609,178.58
JSW Energy Limited,INE121E01018,74885,391.32
INDUS TOWERS LIMITED,INE121J01017,38568,163.17
Amagi Media Labs Limited,INE121R01077,2605,10.09
"MMTC Ltd.,",INE123F01029,159622,110.11
SBI Life Insurance Company Limited,INE123W01016,1397,24.98
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,246174,213.99
"E.I.D. Parry (India) Ltd.,",INE126A01031,5708,56.77
APOLLO PIPES LIMITED,INE126J01016,2683,9.76
HDFC Asset Management Company Limited,INE127D01025,10261,287.43
Goodluck India Limited,INE127I01024,6769,78.55
K.P. Energy Limited,INE127T01021,31689,117.24
Eveready Industries India Ltd.,INE128A01029,19720,70.81
Five-Star Business Finance Ltd.,INE128S01021,35673,185.38
Archean Chemical Industries Limited,INE128X01021,4563,28.89
GAIL INDIA,INE129A01019,532194,923.84
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,38309,40.67
Fujiyama Power Systems Limited,INE12UR01024,900,1.91
Gujarat Mineral Development Corpora,INE131A01031,169212,864.13
Relaxo Footwears Ltd.,INE131B01039,14520,64.66
Aurionpro Solutions Ltd.,INE132H01018,5082,56.76
Akzo Nobel India Limited,INE133A01011,1810,57.90
TILAKNAG IND,INE133E01013,40431,191.05
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,802,0.86
Power Finance Corporation Ltd,INE134E01011,294373,1198.27
Cyient Limited,INE136B01020,20533,251.12
