SEBI REPORT For Trade date 24-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,426187,709.90
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,226565,352.61
Max Healthcare Institute Limited,INE027H01010,15865,183.83
Bank Of Baroda,INE028A01039,122618,352.25
BHARAT PETRO,INE029A01011,88216,286.82
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1441,8.49
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,11744,121.22
Azad Engineering Limited,INE02IJ01035,21926,378.89
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,26581,56.19
Borosil Limited,INE02PY01013,4097,12.68
Brainbees Solutions Limited,INE02RE01045,42338,131.58
WONDER ELECTRICALS LIMITED,INE02WG01024,3093,5.17
Electronics Mart India Limited,INE02YR01019,51061,70.75
Corona Remedies Limited,INE02ZQ01018,111,1.77
"Hindustan Unilever Ltd.,",INE030A01027,14718,349.69
Housing &Urban Development Corporation Ltd.,INE031A01017,623230,1322.00
Ajanta Pharma Ltd.,INE031B01049,901,26.36
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,223675,292.55
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,18928,68.68
Arvind SmartSpaces Limited,INE034S01021,3910,26.84
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,16000,22.35
KARUR VYSYA,INE036D01028,22002,61.65
Concord Enviro Systems Limited,INE037Z01029,285,1.49
Hindalco Industries Ltd.,INE038A01020,41197,367.88
T.V.Today Network Limited,INE038F01029,763,1.02
IFCI LTD,INE039A01010,743716,445.27
"Jamna Auto Industries Ltd.,",INE039C01032,76724,98.69
JASH ENGINEERING LIMITED,INE039O01029,6485,32.71
Jubilant Agri and Consumer Products Limited,INE03CC01015,105,2.02
Max Estates Limited,INE03EI01018,2054,9.59
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4003,13.98
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1744,16.50
Cohance Lifesciences Limited,INE03QK01018,72482,244.11
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,344612,2978.54
Mayur Uniquoters ltd.,INE040D01038,1292,7.64
SUZLON ENERGY LTD.,INE040H01021,6440164,3414.81
"Dhampur Sugar Mills Ltd.,",INE041A01016,45130,64.00
Escorts Kubota Limited,INE042A01014,4296,152.52
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,3154,30.70
Sun Pharmaceutical Industries Ltd.,INE044A01036,13935,235.01
Paras Defence and Space Technologies Limited,INE045601023,28796,203.82
ADOR WELDING,INE045A01017,138,1.63
Nelco Ltd,INE045B01015,8346,68.53
Fineotex Chemical Limited,INE045J01034,125516,34.82
Reliance Industrial Infrastructure,INE046A01015,5047,44.96
Muthoot Microfin Limited,INE046W01019,4553,7.57
GRASIM INDUS,INE047A01021,3197,90.30
JAGSONPAL PH,INE048B01035,2688,6.19
Navin Fluorent International Ltd,INE048G01026,3571,230.24
"Himatsingka Seide Ltd.,",INE049A01027,65969,76.51
Wockhardt Ltd,INE049B01025,77353,1094.62
SBC EXPORTS LIMITED,INE04AK01028,1085933,312.82
KPIT Technologies Ltd,INE04I401011,46406,447.78
ETHOS LIMITED,INE04TZ01018,578,15.59
Seshaasai Technologies Limited,INE04VU01023,1125,3.35
Prakash Pipes Limited,INE050001010,4233,16.73
Elin Electronics Limited,INE050401020,684,1.50
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3003,54.38
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6151,81.20
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,36264,2.53
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,10240,16.01
BEST AGROLIFE LIMITED,INE052T01021,3031,0.81
Indian Hotels Co. Ltd,INE053A01029,63943,457.88
Indian Railway Finance Corporation,INE053F01010,1551157,1900.77
"V.I.P. Industries Ltd.,",INE054A01027,12394,49.77
Waterbase Limited,INE054C01015,17258,9.69
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8827,156.02
Cyient DLM Limited,INE055S01018,20499,83.70
IVALUE INFOSOLUTIONS LIMITED,INE056801025,430,1.03
Refex Industries Limited,INE056I01025,22035,61.22
Sanofi India Ltd,INE058A01010,826,36.32
"Cipla Ltd.,",INE059A01026,21006,304.47
La Opala RG Ltd.,INE059D01020,3018,7.39
Hindware Home Innovation Limited,INE05AN01011,6084,14.00
Ratnaveer Precision Engineering Limited,INE05CZ01011,338508,551.42
Indogulf Cropsciences Limited,INE05J901018,94,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,296847,103.05
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,6918,10.30
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20901,196.62
"State Bank Of India,",INE062A01020,119281,1307.65
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5863,73.91
Equitas Small Finance Bank Limited,INE063P01018,160492,103.14
TIMES GROUP,INE064A01026,645552,2090.55
Trident Ltd.,INE064C01022,985911,279.87
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1986,1.61
Indegene Limited,INE065X01017,7675,43.10
Eicher Motors Ltd.,INE066A01021,4702,342.20
Hindustan Aeronautics Limited,INE066F01020,99765,4462.56
Wonderla Holidays Limited,INE066O01014,2923,18.70
Inox Wind Limited,INE066P01011,441769,566.71
CG Power and Industrial Solutions Limited,INE067A01029,57979,410.46
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2159,38.50
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1742,2.98
INDIQUBE SPACES LIMITED,INE06ST01018,2775,4.79
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2031,2.57
Gem Aromatics Limited,INE06XZ01023,63,0.15
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,13900,27.59
SHREE CEMENT,INE070A01015,297,80.06
Jai Corp Limited,INE070D01027,34327,48.06
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2421,38.10
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3009,29.07
Sona BLW Precision Forgings Limited,INE073K01018,29761,152.65
Praj Industries Ltd.,INE074A01025,128930,496.87
Paramount Communications Ltd.,INE074B01023,93714,43.14
WIPRO LTD.,INE075A01022,369894,833.81
G M BREWERIE,INE075D01018,4289,51.31
HealthCare Global Enterprises Limited,INE075I01017,1212,8.06
SIYAR SILK M,INE076B01028,2683,17.19
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,403,1.44
Vikram Solar Limited,INE078V01014,87675,204.71
Ambuja Cements Ltd.,INE079A01024,70135,371.98
Gateway Distriparks Limited,INE079J01017,49458,31.11
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,59681,208.85
Easy Trip Planners Limited,INE07O001026,1141665,147.64
NDR Auto Components Limited,INE07OG01012,297,2.83
Supriya Lifescience Limited,INE07RO01027,10319,75.44
Restaurant Brands Asia Limited,INE07T201019,268934,186.54
IRM ENERGY LIMITED,INE07U701015,11648,34.51
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1524,364.85
LLOYDS ENTERPRISES LIMITED,INE080I01025,3104732,2382.45
TATA IORN AN,INE081A01020,450166,840.43
"Kopran Ltd.,",INE082A01010,5792,8.65
Morepen Laboratories Ltd.,INE083A01026,272153,135.06
Themis Medicare Ltd.,INE083B01024,1542,2.08
BANK OF INDI,INE084A01016,436544,684.32
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,889,5.31
CHAMBAL FERT,INE085A01013,724994,3205.20
Thangamayil Jewellery Limited,INE085J01014,1542,57.77
"Electrosteel Castings Ltd.,",INE086A01029,301667,275.69
Shree Renuka Sugars Ltd.,INE087H01022,656448,200.47
Paradeep Phosphates Limited,INE088F01024,444223,694.43
DR.REDDY'S L,INE089A01031,6657,83.28
Sterlite Technologies Limited.,INE089C01029,27496,48.66
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,8266,29.01
SANSTAR LIMITED,INE08NE01025,4761,4.60
Samhi Hotels Limited,INE08U801020,55408,105.92
Greenpanel Industries Limited,INE08ZM01014,7237,16.31
Scoda Tubes Limited,INE090501011,14743,24.49
ICICI Bank Ltd.,INE090A01021,61000,821.49
Jai Balaji Industries Limited,INE091G01026,104251,78.10
TATA CHEMICA,INE092A01019,84785,644.95
INDIA NIPP E,INE092B01025,129,1.06
IDFC FIRST BANK LIMITED,INE092T01019,1316505,940.01
Hexaware Technologies Limited,INE093A01041,16661,93.40
OBEROI REALTY LIMITED,INE093I01010,3643,60.25
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,285719,161.79
HINDUSTAN PE,INE094A01015,79373,332.93
Kolte-Patil Developers Ltd,INE094I01018,3947,13.37
UTI Asset Management Company Limited,INE094J01016,7930,93.58
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31936,297.63
NBCC (India) Limited,INE095N01031,1053319,1051.79
NUCLEU SOF E,INE096B01018,393,4.08
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,53219,195.86
Aarti Surfactants Limited,INE09EO01013,549,1.90
Gujarat Fluorochemicals Limited,INE09N301011,1683,58.18
Indigo Paints Limited,INE09VQ01012,1830,18.60
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,2980,14.67
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,204065,132.59
Ceigall India Limited,INE0AG901020,4312,12.55
Hemisphere Properties India Limited,INE0AJG01018,55164,81.57
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,266,4.27
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1024,4.55
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1207,3.45
Go Fashion (India) Limited,INE0BJS01011,6279,33.52
Premier Energies Limited,INE0BS701011,35802,335.17
C.E. Info Systems Limited,INE0BV301023,7952,107.83
Aether Industries Limited,INE0BWX01014,3838,34.94
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3800,6.03
Jubilant Ingrevia Limited,INE0BY001018,12385,84.95
Oswal Pumps Limited,INE0BYP01024,54064,233.71
Urban Company Limited,INE0CAZ01013,144779,182.39
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1613,26.33
Western Carriers (India) Limited,INE0CJF01024,28864,37.77
RateGain Travel Technologies Limited,INE0CLI01024,2184248,13310.16
Meghmani Organics Limited,INE0CT101020,516491,355.35
GMR Power and Urban Infra Limited,INE0CU601026,44768,53.79
Anthem Biosciences Limited,INE0CZ201020,7037,47.79
Sigachi Industries Limited,INE0D0K01022,280561,94.63
India Pesticides Limited,INE0D6701023,24516,49.51
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,141839,521.66
PIRAMAL PHARMA LIMITED,INE0DK501011,259919,490.00
Fairchem Organics Limited,INE0DNW01011,4765,33.96
INNOVA CAPTAB LIMITED,INE0DUT01020,749,6.57
Syrma SGS Technology Limited,INE0DYJ01015,71753,564.77
Wakefit Innovations Limited,INE0E7301029,1454,2.73
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,84140,131.82
Network People Services Technologies Limited,INE0FFK01017,1459,25.65
Deep Industries Limited,INE0FHS01024,19192,82.13
Motisons Jewellers Limited,INE0FRK01020,187724,37.92
Motherson Sumi Wiring India Limited,INE0FS801015,333192,145.19
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,964422,3670.77
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2947,37.49
HP Adhesives Limited,INE0GSL01024,823,0.43
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,800,6.84
ArisInfra Solutions Limited,INE0H9P01028,35152,41.92
Fabtech Technologies Limited,INE0HF201011,1460,3.22
One Mobikwik Systems Limited,INE0HLU01028,54863,128.51
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,432965,730.92
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.90
Le Travenues Technology Limited,INE0HV901016,47889,99.47
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33615,132.61
Capillary Technologies India Limited,INE0ILV01024,2084,12.41
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,26421,61.22
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16094,485.03
Rashi Peripherals Limited,INE0J1F01024,5550,18.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,90214,830.16
Honasa Consumer Limited,INE0J5401028,11822,36.01
Jeena Sikho Lifecare Limited,INE0J5801029,10013,69.34
Venus Pipes & Tubes Limited,INE0JA001018,5133,68.69
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,21363,149.95
Sanathan Textiles Limited,INE0JPD01013,297,1.29
YATRA ONLINE LIMITED,INE0JR601024,21926,29.50
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1258,5.90
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,13552,24.51
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54513,269.98
Eureka Forbes Limited,INE0KCE01017,97281,507.24
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,94047,207.41
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2346,3.92
Gopal Snacks Limited,INE0L9R01028,7311,24.97
Avalon Technologies Limited,INE0LCL01028,6410,64.66
Ather Energy Limited,INE0LEZ01016,14566,108.49
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,71541,152.65
Cello World Limited,INE0LMW01024,11264,64.06
IKIO Technologies Limited,INE0LOJ01019,4327,11.86
Physicswallah Limited,INE0LP301011,229097,256.00
Aarti Pharmalabs Limited,INE0LRU01027,9066,74.19
Quadrant Future Tek Limited,INE0LRY01011,26008,91.29
Ola Electric Mobility Limited,INE0LXG01040,1935064,594.50
REDTAPE Limited,INE0LXT01019,30065,42.25
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3700,5.05
J.G.Chemicals Limited,INE0MB501011,3384,14.13
REGAAL RESOURCES LIMITED,INE0MHO01029,3039,2.33
Pyramid Technoplast Limited,INE0MIS01010,88,0.13
Epack Prefab Technologies Limited,INE0MLS01022,8297,19.67
TRUALT BIOENERGY LIMITED,INE0MWH01014,5613,22.60
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1759,8.08
BLS E-Services Limited,INE0NLT01010,152890,220.40
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,477115,209.55
R K Swamy Limited,INE0NQ801033,2055,1.78
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,26680,924.88
Kross Limited,INE0O6601022,5123,10.92
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3236,7.89
Rossell Techsys Limited,INE0OJW01016,2021,15.28
NTPC GREEN ENERGY LIMITED,INE0ONG01011,352909,357.31
Deepak Builders and Engineers India Limited,INE0OPA01019,50,0.09
EMS LIMITED,INE0OV601013,27734,129.57
Shipping Corporation of India Land and Assets Limited,INE0PB301013,22709,11.46
RBZ Jewellers Limited,INE0PEQ01016,800,1.05
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11265,38.12
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,3849,10.99
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,13823,125.75
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,191,2.95
International Gemmological Institute India Limited,INE0Q9301021,6824,24.63
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4308,25.87
ARKADE DEVELOPERS LIMITED,INE0QRL01017,27476,41.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3775,11.94
SRM CONTRACTORS LIMITED,INE0R6Z01013,416,1.94
PATEL RETAIL LIMITED,INE0R8B01010,1184,2.78
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9656,77.07
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,2224,3.91
Stallion India Fluorochemicals Limited,INE0RYC01010,3106,3.62
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,6751,2.67
Pace Digitek Limited,INE0S3G01027,82182,144.50
CRIZAC LIMITED,INE0S4R01014,15478,40.89
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12263,101.64
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9955,46.41
Glottis Limited,INE0TQE01026,1407,0.90
Solarworld Energy Solutions Limited,INE0TY101024,9872,20.78
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,5402,42.20
Bluspring Enterprises Limited,INE0U4101014,15847,12.76
Digitide Solutions Limited,INE0U4701011,23574,32.92
BlackBuck Limited,INE0UIZ01018,5146,32.48
Sanofi Consumer Healthcare India Limited,INE0UOS01011,281,13.15
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200214,216.83
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,12275,295.38
CARRARO INDIA LIMITED,INE0V7W01012,1103,5.59
Sri Lotus Developers and Realty Limited,INE0V9Q01010,56769,95.03
Meesho Limited,INE0VDM01015,3139,4.64
Dev Accelerator Limited,INE0VOV01021,100,0.04
Sagility Limited,INE0W2G01015,1119519,535.22
Laxmi Dental Limited,INE0WO601020,7047,16.82
Midwest Limited,INE0XAD01024,6924,88.23
Jain Resource Recycling Limited,INE0YD401026,10203,42.80
Atlanta Electricals Limited,INE0Z4F01028,684,6.17
ATUL LTD.,INE100A01010,529,38.98
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,43012,1458.91
Granules India Ltd.,INE101D01020,25820,150.73
Afcons Infrastructure Limited,INE101I01011,17207,59.57
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,404957,3068.02
Godrej Consumer Products Ltd.,INE102D01028,3727,45.81
Allied Digital Services Limited,INE102I01027,9137,14.50
MANGALORE RE,INE103A01014,198860,383.25
SMC Global Securities Limited,INE103C01036,5692,3.59
TRAVEL FOOD SERVICES LIMITED,INE103V01028,374,4.59
TVS Holdings Limited,INE105A01035,84,12.31
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,269459,258.66
TAMILNADU NE,INE107A01015,12579,21.00
Awfis Space Solutions Limited,INE108V01019,18540,72.94
SHIPPING COR,INE109A01011,265980,657.50
ARMAN FIN,INE109C01017,941,14.68
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,69086,385.24
FINANC TECHN,INE111B01023,813,6.09
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3418,11.84
Metropolis Healthcare Limited,INE112L01020,3517,13.01
GUJ NARMADA,INE113A01013,38722,196.70
STEEL AUTHOR,INE114A01011,205018,306.02
Lic Housing Finance Ltd.,INE115A01026,90920,525.74
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1178,17.97
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2463,148.98
BAJ HOLD INV,INE118A01012,1305,148.80
Nuvoco Vistas Corporation Limited,INE118D01016,16054,56.51
PARK MEDI WORLD LIMITED,INE119201023,58727,116.89
Balrampur Chini Mills Ltd.,INE119A01028,8166,41.46
Carborundum Universal Ltd.,INE120A01034,4496,38.85
CHOL INV FN,INE121A01024,13032,210.56
JSW Energy Limited,INE121E01018,58245,306.34
INDUS TOWERS LIMITED,INE121J01017,33766,144.63
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,138103,93.23
SBI Life Insurance Company Limited,INE123W01016,1863,34.37
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,223581,188.06
"E.I.D. Parry (India) Ltd.,",INE126A01031,8455,78.10
APOLLO PIPES LIMITED,INE126J01016,3359,13.87
HDFC Asset Management Company Limited,INE127D01025,11095,299.80
Goodluck India Limited,INE127I01024,5267,57.04
K.P. Energy Limited,INE127T01021,26675,89.46
Eveready Industries India Ltd.,INE128A01029,19675,70.55
Five-Star Business Finance Ltd.,INE128S01021,36596,169.80
Archean Chemical Industries Limited,INE128X01021,4478,27.92
GAIL INDIA,INE129A01019,470045,784.26
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29604,31.93
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,192,0.21
Fujiyama Power Systems Limited,INE12UR01024,981,1.98
Gujarat Mineral Development Corpora,INE131A01031,116582,571.96
Relaxo Footwears Ltd.,INE131B01039,14844,60.27
Aurionpro Solutions Ltd.,INE132H01018,7273,72.49
Akzo Nobel India Limited,INE133A01011,1664,53.06
TILAKNAG IND,INE133E01013,38596,180.33
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
Power Finance Corporation Ltd,INE134E01011,203468,835.73
Cyient Limited,INE136B01020,23156,259.45
Neogen Chemicals Limited,INE136S01016,3198,44.47
