SEBI REPORT For Trade date 27-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Onesource Specialty Pharma Limited,INE013P01021,1110,22.33
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,588,5.64
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,49672,265.37
"Great Eastern Shipping Co. Ltd.,",INE017A01032,34877,361.98
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,16569,590.13
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,9240,83.55
JSW SL,INE019A01038,12124,137.00
Himadri Speciality Chemical Ltd.,INE019C01026,72746,359.26
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,5283,31.53
Vishal Mega Mart Limited,INE01EA01019,236069,345.53
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,4752,14.23
Sky Gold And Diamonds Limited,INE01IU01018,16706,58.48
eMudhra Limited,INE01QM01018,8373,59.11
Vikran Engineering Limited,INE01R501028,33714,35.36
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,629226,2484.28
BAID FINSERV LIMITED,INE020D01022,441,0.05
Asian Paints Ltd.,INE021A01026,10090,251.69
Dodla Dairy Limited,INE021O01019,1665,22.36
ASIAN GRANITO INDIA LIMITED,INE022I01019,3405,2.11
Indian Energy Exchange Limited,INE022Q01020,178731,297.79
Nalwa Sons Investment Ltd,INE023A01030,343,26.94
Aeroflex Industries Limited,INE024001021,81454,155.80
GRAVITA INDIA LIMITED,INE024L01027,23189,413.99
Goldiam International Ltd.,INE025B01025,56884,217.74
Artemis Medicare Services Limited,INE025R01021,2589,7.69
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,80178,166.21
RASHTRIYA CH,INE027A01015,272093,454.39
Max Healthcare Institute Limited,INE027H01010,21808,268.17
Bank Of Baroda,INE028A01039,124307,320.58
BHARAT PETRO,INE029A01011,45747,151.33
Kalyani Investment Company Limited,INE029L01018,3,0.17
ROSSARI BIOTECH LIMITED,INE02A801020,2657,18.03
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,7863,99.55
Azad Engineering Limited,INE02IJ01035,23761,410.76
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,7846,21.53
Borosil Limited,INE02PY01013,5795,21.40
Brainbees Solutions Limited,INE02RE01045,35486,136.53
WONDER ELECTRICALS LIMITED,INE02WG01024,16552,26.95
Electronics Mart India Limited,INE02YR01019,59422,91.87
"Hindustan Unilever Ltd.,",INE030A01027,12470,318.80
Housing &Urban Development Corporation Ltd.,INE031A01017,331030,799.49
Ajanta Pharma Ltd.,INE031B01049,1802,46.03
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,982526,1285.27
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20126,66.89
Arvind SmartSpaces Limited,INE034S01021,4142,29.14
SOTL,INE035D01020,1072,5.07
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,41371,46.72
KARUR VYSYA,INE036D01028,16526,34.83
Concord Enviro Systems Limited,INE037Z01029,1048,5.78
Hindalco Industries Ltd.,INE038A01020,18622,139.52
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,434433,267.46
"Jamna Auto Industries Ltd.,",INE039C01032,178373,182.79
JASH ENGINEERING LIMITED,INE039O01029,7225,37.12
Max Estates Limited,INE03EI01018,3335,15.86
Go Digit General Insurance Limited,INE03JT01014,7094,25.61
Brigade Hotel Ventures Limited,INE03NU01014,5039,4.31
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2113,20.34
Cohance Lifesciences Limited,INE03QK01018,5303,48.57
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,88777,890.42
Mayur Uniquoters ltd.,INE040D01038,518,2.94
SUZLON ENERGY LTD.,INE040H01021,5566728,3404.64
"Dhampur Sugar Mills Ltd.,",INE041A01016,51918,77.17
Escorts Kubota Limited,INE042A01014,6861,254.86
Vijaya Diagnostic Centre Limited,INE043W01024,5505,57.16
Sun Pharmaceutical Industries Ltd.,INE044A01036,19462,319.33
Paras Defence and Space Technologies Limited,INE045601023,21285,155.90
ADOR WELDING,INE045A01017,340,3.80
Nelco Ltd,INE045B01015,11712,104.19
Fineotex Chemical Limited,INE045J01026,27043,71.47
Reliance Industrial Infrastructure,INE046A01015,8927,82.99
Muthoot Microfin Limited,INE046W01019,12089,18.78
GRASIM INDUS,INE047A01021,2318,66.09
JAGSONPAL PH,INE048B01035,10720,26.14
Navin Fluorent International Ltd,INE048G01026,1438,70.51
"Himatsingka Seide Ltd.,",INE049A01027,65196,93.85
Wockhardt Ltd,INE049B01025,69924,988.41
SBC EXPORTS LIMITED,INE04AK01028,11457,2.67
KPIT Technologies Ltd,INE04I401011,30059,387.35
ETHOS LIMITED,INE04TZ01018,339,8.59
Prakash Pipes Limited,INE050001010,7876,30.24
Elin Electronics Limited,INE050401020,2386,5.30
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3528,69.41
Balaji Amines Ltd.,INE050E01027,6077,98.13
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,1801,5.41
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2219,4.47
BEST AGROLIFE LIMITED,INE052T01013,1077,3.88
Indian Hotels Co. Ltd,INE053A01029,91729,700.02
Indian Railway Finance Corporation,INE053F01010,1500768,2078.60
"V.I.P. Industries Ltd.,",INE054A01027,12015,55.04
Waterbase Limited,INE054C01015,35275,18.23
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8990,188.93
Cyient DLM Limited,INE055S01018,36988,175.16
Refex Industries Limited,INE056I01025,15789,58.27
Sanofi India Ltd,INE058A01010,1247,63.10
"Cipla Ltd.,",INE059A01026,10070,160.49
La Opala RG Ltd.,INE059D01020,6011,15.66
Hindware Home Innovation Limited,INE05AN01011,2228,6.65
Ratnaveer Precision Engineering Limited,INE05CZ01011,8969,14.17
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,9501,13.53
FORTIS HEALTHCARE LIMITED,INE061F01013,10978,108.51
"State Bank Of India,",INE062A01020,82338,685.44
Pondy Oxides & Chemicals Limited,INE063E01053,5246,68.43
Equitas Small Finance Bank Limited,INE063P01018,284931,183.57
Trident Ltd.,INE064C01022,795200,246.06
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7677,7.78
Indegene Limited,INE065X01017,15265,87.85
Eicher Motors Ltd.,INE066A01021,3228,216.55
Hindustan Aeronautics Limited,INE066F01020,91349,4373.67
Wonderla Holidays Limited,INE066O01014,11788,77.17
Inox Wind Limited,INE066P01011,450915,767.90
CG Power and Industrial Solutions Limited,INE067A01029,64475,475.92
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2781,7.90
Gland Pharma Limited,INE068V01023,3970,74.77
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,538987,583.30
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1604,3.93
INDIQUBE SPACES LIMITED,INE06ST01018,1352,3.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3697,5.93
Gem Aromatics Limited,INE06XZ01023,726,1.71
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2613,5.81
SHREE CEMENT,INE070A01015,134,39.10
Jai Corp Limited,INE070D01027,38109,62.89
INSECTCID,INE070I01018,761,7.17
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2212,40.30
Associated Alcohols & Breweries Ltd,INE073G01016,1694,18.07
Sona BLW Precision Forgings Limited,INE073K01018,62387,301.03
Praj Industries Ltd.,INE074A01025,135916,573.08
Paramount Communications Ltd.,INE074B01023,109857,54.79
WIPRO LTD.,INE075A01022,218253,552.08
G M BREWERIE,INE075D01018,1210,9.29
HealthCare Global Enterprises Limited,INE075I01017,2705,17.96
SIYAR SILK M,INE076B01028,1329,10.41
IFB Agro Industries Ltd,INE076C01018,37,0.41
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,17215,58.75
Ambuja Cements Ltd.,INE079A01024,53472,314.46
Gateway Distriparks Limited,INE079J01017,129041,87.95
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58335,228.37
Easy Trip Planners Limited,INE07O001026,1710615,215.97
NDR Auto Components Limited,INE07OG01012,530,4.89
Supriya Lifescience Limited,INE07RO01027,6407,45.26
Restaurant Brands Asia Limited,INE07T201019,106321,86.98
IRM ENERGY LIMITED,INE07U701015,9368,32.20
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3105,592.52
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063503,2363.04
TATA IORN AN,INE081A01020,265781,414.14
"Kopran Ltd.,",INE082A01010,3046,5.36
Morepen Laboratories Ltd.,INE083A01026,372806,218.26
Themis Medicare Ltd.,INE083B01024,5989,7.91
BANK OF INDI,INE084A01016,307906,379.40
Amanta Healthcare Limited,INE084K01015,32,0.04
CHAMBAL FERT,INE085A01013,95269,519.16
Thangamayil Jewellery Limited,INE085J01014,460,9.39
"Electrosteel Castings Ltd.,",INE086A01029,269887,282.25
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,970963,338.14
Paradeep Phosphates Limited,INE088F01024,362691,692.58
DR.REDDY'S L,INE089A01031,11568,147.47
Sterlite Technologies Limited.,INE089C01029,20500,24.61
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,2601,2.27
Krsnaa Diagnostics Limited,INE08LI01020,4048,36.83
M & B ENGINEERING LIMITED,INE08N601015,4437,19.60
SANSTAR LIMITED,INE08NE01025,3976,4.12
Samhi Hotels Limited,INE08U801020,91217,193.43
Greenpanel Industries Limited,INE08ZM01014,2552,8.62
Scoda Tubes Limited,INE090501011,10284,20.04
ICICI Bank Ltd.,INE090A01021,73328,1020.05
Jai Balaji Industries Limited,INE091G01026,71228,74.12
TATA CHEMICA,INE092A01019,29906,276.66
INDIA NIPP E,INE092B01025,374,3.53
IDFC FIRST BANK LIMITED,INE092T01019,811143,589.50
Hexaware Technologies Limited,INE093A01041,9766,74.18
OBEROI REALTY LIMITED,INE093I01010,6151,106.67
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,198495,138.94
HINDUSTAN PE,INE094A01015,60323,264.05
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6516,25.38
UTI Asset Management Company Limited,INE094J01016,6167,84.10
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,75028,640.18
NBCC (India) Limited,INE095N01031,477185,550.57
NUCLEU SOF E,INE096B01018,1177,13.65
Amrutanjan Health Care Limited,INE098F01031,1274,9.94
Mishra Dhatu Nigam Limited,INE099Z01011,65324,266.73
Aarti Surfactants Limited,INE09EO01013,44,0.22
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2272,86.38
Indigo Paints Limited,INE09VQ01012,2761,30.43
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7836,37.81
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117637,157.41
Ceigall India Limited,INE0AG901020,7472,20.00
Hemisphere Properties India Limited,INE0AJG01018,61701,97.79
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2254,10.04
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1222,2.26
Bansal Wire Industries Limited,INE0B9K01025,1004,3.56
Go Fashion (India) Limited,INE0BJS01011,3826,31.74
Premier Energies Limited,INE0BS701011,111888,1172.93
C.E. Info Systems Limited,INE0BV301023,4955,90.73
Aether Industries Limited,INE0BWX01014,14368,109.95
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5107,10.32
Jubilant Ingrevia Limited,INE0BY001018,10684,79.01
Oswal Pumps Limited,INE0BYP01024,16600,131.60
Mukka Proteins Limited,INE0CG401037,31979,14.06
Max India Limited,INE0CG601016,185,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1142,27.42
Western Carriers (India) Limited,INE0CJF01024,46202,61.15
RateGain Travel Technologies Limited,INE0CLI01024,220314,690.51
Meghmani Organics Limited,INE0CT101020,321202,275.63
GMR Power and Urban Infra Limited,INE0CU601026,75189,91.08
Anthem Biosciences Limited,INE0CZ201020,10866,85.07
Sigachi Industries Limited,INE0D0K01022,188444,93.94
India Pesticides Limited,INE0D6701023,26401,57.08
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167983,681.23
PIRAMAL PHARMA LIMITED,INE0DK501011,223967,474.37
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1038,9.23
Syrma SGS Technology Limited,INE0DYJ01015,53852,413.60
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6333,10.89
Network People Services Technologies Limited,INE0FFK01017,1713,34.66
Deep Industries Limited,INE0FHS01024,8935,44.98
Motisons Jewellers Limited,INE0FRK01020,232755,47.51
Motherson Sumi Wiring India Limited,INE0FS801015,464655,210.48
EPACK Durable Limited,INE0G5901015,1157221,4501.65
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3305,40.90
HP Adhesives Limited,INE0GSL01024,671,0.40
ALL TIME PLASTICS LIMITED,INE0GV601021,1015,2.95
Windlas Biotech Limited,INE0H5O01029,667,6.56
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,46177,133.41
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4188,12.75
Le Travenues Technology Limited,INE0HV901016,16997,51.96
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19077,93.98
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3322,9.25
Veranda Learning Solutions Limited,INE0IQ001011,20,0.05
Data Patterns (India) Limited,INE0IX101010,14648,397.91
Rashi Peripherals Limited,INE0J1F01024,9997,30.01
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,95103,820.42
Honasa Consumer Limited,INE0J5401028,19434,55.54
Jeena Sikho Lifecare Limited,INE0J5801029,2468,19.54
Venus Pipes & Tubes Limited,INE0JA001018,7911,113.19
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6282,48.15
Sanathan Textiles Limited,INE0JPD01013,665,3.20
YATRA ONLINE LIMITED,INE0JR601024,11363,17.93
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201523,5332.60
Garuda Construction and Engineering Limited,INE0JVO01026,3654,7.86
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,18635,142.69
Eureka Forbes Limited,INE0KCE01017,99187,515.87
DCX Systems Limited,INE0KL801015,111376,305.42
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,857,1.80
Bajel Projects Limited,INE0KQN01018,41,0.08
Gopal Snacks Limited,INE0L9R01028,12913,47.61
Avalon Technologies Limited,INE0LCL01028,4378,44.61
Ather Energy Limited,INE0LEZ01016,10290,70.68
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,67659,177.46
Cello World Limited,INE0LMW01024,7008,45.23
IKIO Technologies Limited,INE0LOJ01019,5225,14.70
Aarti Pharmalabs Limited,INE0LRU01027,9636,86.80
Quadrant Future Tek Limited,INE0LRY01011,21546,96.10
Ola Electric Mobility Limited,INE0LXG01040,106648,66.63
REDTAPE Limited,INE0LXT01019,29788,43.64
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11403,20.52
J.G.Chemicals Limited,INE0MB501011,8896,40.17
REGAAL RESOURCES LIMITED,INE0MHO01029,760,0.68
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1640,8.80
BLS E-Services Limited,INE0NLT01010,776,1.41
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,572572,253.82
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,12480,470.02
Kross Limited,INE0O6601022,31659,64.31
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,221,0.70
Rossell Techsys Limited,INE0OJW01016,2450,18.23
NTPC GREEN ENERGY LIMITED,INE0ONG01011,419598,440.86
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,23388,140.86
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,39336,20.88
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,11,0.05
Orient Technologies Limited,INE0PPK01015,6797,29.01
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,7116,20.70
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23980,200.09
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,15844,61.93
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34773,62.89
Denta Water and Infra Solutions Limited,INE0R4L01018,2433,10.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,1726,9.26
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3556,23.44
Gala Precision Engineering Limited,INE0RE001014,282,2.41
Tolins Tyres Limited,INE0RWQ01014,314,0.62
Stallion India Fluorochemicals Limited,INE0RYC01010,10222,34.76
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8086,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,15569,52.17
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3753,34.35
MAMATA MACHINERY LIMITED,INE0TO701015,20167,97.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,489,5.01
Bluspring Enterprises Limited,INE0U4101014,24080,19.77
Digitide Solutions Limited,INE0U4701011,22432,47.59
BlackBuck Limited,INE0UIZ01018,6778,45.69
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21603,542.81
CARRARO INDIA LIMITED,INE0V7W01012,1380,6.70
Sri Lotus Developers and Realty Limited,INE0V9Q01010,87760,169.26
Sagility Limited,INE0W2G01015,523293,241.56
Laxmi Dental Limited,INE0WO601020,7946,27.63
ATUL LTD.,INE100A01010,2259,149.05
Mahindra & Mahindra Ltd.,INE101A01026,19714,689.25
Granules India Ltd.,INE101D01020,352019,1782.06
Afcons Infrastructure Limited,INE101I01011,14188,64.64
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,18082,132.18
Godrej Consumer Products Ltd.,INE102D01028,10674,130.04
Allied Digital Services Limited,INE102I01027,21432,44.06
MANGALORE RE,INE103A01014,142260,220.68
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,195,2.62
TVS Holdings Limited,INE105A01035,406,56.58
RPG Life Sciences Limited,INE105J01010,374,9.25
HI-TECH PIPES LIMITED,INE106T01025,163336,186.06
TAMILNADU NE,INE107A01015,18707,32.64
Awfis Space Solutions Limited,INE108V01019,12065,77.30
SHIPPING COR,INE109A01011,142639,365.13
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,81639,488.12
FINANC TECHN,INE111B01023,1215,11.79
PDS LIMITED,INE111Q01021,2834,10.34
Metropolis Healthcare Limited,INE112L01020,3614,73.48
GUJ NARMADA,INE113A01013,42483,231.35
STEEL AUTHOR,INE114A01011,477232,643.50
Lic Housing Finance Ltd.,INE115A01026,100674,548.69
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7097,112.28
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11640,679.70
BAJ HOLD INV,INE118A01012,1009,137.84
Nuvoco Vistas Corporation Limited,INE118D01016,7446,30.28
Balrampur Chini Mills Ltd.,INE119A01028,16848,88.63
Carborundum Universal Ltd.,INE120A01034,3688,37.40
CHOL INV FN,INE121A01024,6471,103.23
JSW Energy Limited,INE121E01018,77895,424.38
INDUS TOWERS LIMITED,INE121J01017,88163,323.71
"MMTC Ltd.,",INE123F01029,69169,51.00
SBI Life Insurance Company Limited,INE123W01016,3712,66.29
Steelcast Ltd.,INE124E01038,2846,6.47
DELTA CORP,INE124G01033,324859,307.00
"E.I.D. Parry (India) Ltd.,",INE126A01031,3046,31.49
APOLLO PIPES LIMITED,INE126J01016,8879,35.39
HDFC Asset Management Company Limited,INE127D01025,6550,372.73
Goodluck India Limited,INE127I01024,7803,81.04
K.P. Energy Limited,INE127T01021,36557,152.75
Eveready Industries India Ltd.,INE128A01029,40360,147.11
Five-Star Business Finance Ltd.,INE128S01021,68392,383.32
Archean Chemical Industries Limited,INE128X01021,3502,23.99
GAIL INDIA,INE129A01019,268814,500.25
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,33481,38.01
Gujarat Mineral Development Corpora,INE131A01031,159148,802.66
Relaxo Footwears Ltd.,INE131B01039,14171,68.54
Aurionpro Solutions Ltd.,INE132H01018,2918,35.65
Akzo Nobel India Limited,INE133A01011,787,27.96
TILAKNAG IND,INE133E01013,37175,177.24
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,297018,1239.98
Cyient Limited,INE136B01020,23218,298.94
Neogen Chemicals Limited,INE136S01016,2114,33.13
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,36570,421.11
"National Aluminium Co. Ltd.,",INE139A01034,140794,305.07
FUSION FINANCE LIMITED,INE139R01012,23924,46.37
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,78309,578.26
Sula Vineyards Limited,INE142Q01026,67642,206.36
Orient Electric Limited,INE142Z01019,7404,16.34
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9274,21.61
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,7780,72.05
SOUTH PETRO,INE147A01011,57982,58.30
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,502948,737.91
Delhivery Limited,INE148O01028,46087,213.06
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2815,52.41
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,81985,167.63
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,127429,184.75
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4667,97.86
LUX Industries Limited,INE150G01020,3045,46.26
TATA COMM,INE151A01013,7377,133.25
Shaily Engineering Plastics Ltd.,INE151G01028,1550,36.71
Thermax Ltd.,INE152A01029,3836,132.47
ALLCARGO GATI LIMITED,INE152B01027,27611,21.01
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32067,198.36
MAHANAG TELE,INE153A01019,181610,79.33
BLS International Services Ltd,INE153T01027,101064,367.29
ITC Ltd,INE154A01025,269592,1093.65
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,303243,1835.22
New Delhi Television Limited,INE155G01029,700,0.70
Hero Motocorp Limited,INE158A01026,5667,295.99
EIMCO ELEC I,INE158B01016,886,18.59
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2053,54.57
Punjab National Bank,INE160A01022,1259125,1298.69
"NIIT Ltd.,",INE161A01038,81921,110.30
