SEBI REPORT For Trade date 13-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
BALU FORGE INDUSTRIES LIMITED,INE011E01029,17018,80.79
Tega Industries Limited,INE011K01018,2674,52.26
ACC,INE012A01025,16074,272.67
R&B Denims Limited,INE012Q01039,1000,0.62
Onesource Specialty Pharma Limited,INE013P01021,204323,3023.54
Tinna Rubber and Infrastructure Limited,INE015C01016,367,2.82
DABUR INDIA,INE016A01026,22206,110.69
CEINSYS TECH LIMITED,INE016Q01014,292,3.37
"Great Eastern Shipping Co. Ltd.,",INE017A01032,9071,118.92
LARSEN & TOU,INE018A01030,46536,1766.30
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,13523,108.37
JSW SL,INE019A01038,5108,60.49
Himadri Speciality Chemical Ltd.,INE019C01026,48424,235.80
STANLEY LIFESTYLES LIMITED,INE01A001028,3717,6.11
Antony Waste Handling Cell Limited,INE01BK01022,7971,41.43
Vishal Mega Mart Limited,INE01EA01019,283800,364.88
Ritco Logistics Limited,INE01EG01016,81,0.24
Baazar Style Retail Limited,INE01FR01028,9047,26.97
Sky Gold And Diamonds Limited,INE01IU01018,14584,51.29
eMudhra Limited,INE01QM01018,8618,49.12
Vikran Engineering Limited,INE01R501028,563727,518.25
Canara HSBC Life Insurance Company Limited,INE01TY01017,5615,8.10
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,463035,1718.20
Asian Paints Ltd.,INE021A01026,14037,349.56
Dodla Dairy Limited,INE021O01019,340,4.21
ASIAN GRANITO INDIA LIMITED,INE022I01019,6553,4.71
Indian Energy Exchange Limited,INE022Q01020,202260,292.17
Nalwa Sons Investment Ltd,INE023A01030,18,1.12
Aeroflex Industries Limited,INE024001021,23366,55.85
Shilchar Technologies Ltd.,INE024F01011,2622,100.40
GRAVITA INDIA LIMITED,INE024L01027,13394,221.94
Goldiam International Ltd.,INE025B01025,21633,81.18
Artemis Medicare Services Limited,INE025R01021,8290,20.31
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,405210,669.39
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,195585,291.28
Max Healthcare Institute Limited,INE027H01010,21888,235.42
Bank Of Baroda,INE028A01039,161504,452.48
BHARAT PETRO,INE029A01011,103102,325.45
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1066,5.99
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,10143,104.17
Azad Engineering Limited,INE02IJ01035,17536,306.79
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,16937,39.18
Borosil Limited,INE02PY01013,3243,10.68
Brainbees Solutions Limited,INE02RE01045,51135,152.32
WONDER ELECTRICALS LIMITED,INE02WG01024,4592,5.23
Electronics Mart India Limited,INE02YR01019,55267,74.32
Corona Remedies Limited,INE02ZQ01018,157,2.48
"Hindustan Unilever Ltd.,",INE030A01027,19466,447.66
Housing &Urban Development Corporation Ltd.,INE031A01017,569505,1189.11
Ajanta Pharma Ltd.,INE031B01049,1089,31.48
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,222966,289.38
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,21803,79.92
Arvind SmartSpaces Limited,INE034S01021,4969,33.09
SOTL,INE035D01020,1688,7.01
Gujarat Ambuja Exports Ltd.,INE036B01030,20628,29.63
KARUR VYSYA,INE036D01028,34967,97.48
Concord Enviro Systems Limited,INE037Z01029,274,1.42
Hindalco Industries Ltd.,INE038A01020,32481,290.34
T.V.Today Network Limited,INE038F01029,637,0.90
IFCI LTD,INE039A01010,775867,460.61
"Jamna Auto Industries Ltd.,",INE039C01032,79337,100.63
JASH ENGINEERING LIMITED,INE039O01029,6611,33.22
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2052,9.56
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3553,12.38
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1425,13.58
Cohance Lifesciences Limited,INE03QK01018,24974,104.52
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,430169,3620.59
Mayur Uniquoters ltd.,INE040D01038,1640,9.52
SUZLON ENERGY LTD.,INE040H01021,6028230,3188.73
"Dhampur Sugar Mills Ltd.,",INE041A01016,55075,78.25
Escorts Kubota Limited,INE042A01014,4609,161.34
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,2881,27.69
Sun Pharmaceutical Industries Ltd.,INE044A01036,32327,539.05
Paras Defence and Space Technologies Limited,INE045601023,33245,229.65
ADOR WELDING,INE045A01017,152,1.76
Nelco Ltd,INE045B01015,6967,57.26
Fineotex Chemical Limited,INE045J01034,88372,25.38
Reliance Industrial Infrastructure,INE046A01015,9288,74.69
Muthoot Microfin Limited,INE046W01019,5031,8.43
GRASIM INDUS,INE047A01021,2974,83.87
JAGSONPAL PH,INE048B01035,2918,6.62
Navin Fluorent International Ltd,INE048G01026,2748,173.83
"Himatsingka Seide Ltd.,",INE049A01027,56255,63.74
Wockhardt Ltd,INE049B01025,90171,1264.08
SBC EXPORTS LIMITED,INE04AK01028,1121379,325.17
KPIT Technologies Ltd,INE04I401011,58231,525.15
ETHOS LIMITED,INE04TZ01018,562,15.29
Seshaasai Technologies Limited,INE04VU01023,1374,3.94
Prakash Pipes Limited,INE050001010,4114,16.33
Elin Electronics Limited,INE050401020,807,1.56
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3489,60.79
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5908,78.01
Rane (Madras)  Ltd.,INE050H01012,2029,16.05
Vardhman Special Steels Ltd,INE050M01012,1981,5.45
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,23211,28.10
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,69179,486.37
Indian Railway Finance Corporation,INE053F01010,1572884,1892.72
"V.I.P. Industries Ltd.,",INE054A01027,17312,64.50
Waterbase Limited,INE054C01015,17090,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8084,145.63
Cyient DLM Limited,INE055S01018,16587,68.93
IVALUE INFOSOLUTIONS LIMITED,INE056801025,358,0.87
Refex Industries Limited,INE056I01025,23278,63.35
Sanofi India Ltd,INE058A01010,756,32.09
"Cipla Ltd.,",INE059A01026,24139,337.06
Simplex Infrastructures Limited,INE059B01024,1,0.00
La Opala RG Ltd.,INE059D01020,2697,6.63
Hindware Home Innovation Limited,INE05AN01011,5595,12.54
Ratnaveer Precision Engineering Limited,INE05CZ01011,339163,552.37
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,307542,104.28
Likhitha Infrastructure Limited,INE060901027,1152,2.41
Navneet Education Limited,INE060A01024,4900,7.16
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,22540,208.60
"State Bank Of India,",INE062A01020,140666,1527.53
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5659,71.24
Equitas Small Finance Bank Limited,INE063P01018,112398,71.68
TIMES GROUP,INE064A01026,623930,1901.01
Trident Ltd.,INE064C01022,903264,256.35
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1509,1.17
Indegene Limited,INE065X01017,7702,42.94
Eicher Motors Ltd.,INE066A01021,9421,674.03
Hindustan Aeronautics Limited,INE066F01020,94454,4185.65
Wonderla Holidays Limited,INE066O01014,2563,16.39
Inox Wind Limited,INE066P01011,414340,522.93
CG Power and Industrial Solutions Limited,INE067A01029,50872,361.33
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,1830,32.86
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1690,2.84
INDIQUBE SPACES LIMITED,INE06ST01018,1375,2.31
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1850,2.35
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,16736,32.01
SHREE CEMENT,INE070A01015,297,78.73
Jai Corp Limited,INE070D01027,36202,48.02
INSECTCID,INE070I01018,198,1.41
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2616,39.86
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3085,29.13
Sona BLW Precision Forgings Limited,INE073K01018,22856,118.93
Praj Industries Ltd.,INE074A01025,117181,457.58
Paramount Communications Ltd.,INE074B01023,91629,41.56
WIPRO LTD.,INE075A01022,498518,1088.18
G M BREWERIE,INE075D01018,6454,73.55
HealthCare Global Enterprises Limited,INE075I01017,2633,15.95
SIYAR SILK M,INE076B01028,3185,19.38
IFB Agro Industries Ltd,INE076C01018,138,1.28
GOCL Corporation Limited ,INE077F01035,2213,6.36
Vikram Solar Limited,INE078V01014,63039,147.97
Ambuja Cements Ltd.,INE079A01024,72893,379.57
Gateway Distriparks Limited,INE079J01017,53378,32.77
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,52858,175.33
Easy Trip Planners Limited,INE07O001026,718487,76.60
NDR Auto Components Limited,INE07OG01012,375,3.34
Supriya Lifescience Limited,INE07RO01027,7914,58.02
Restaurant Brands Asia Limited,INE07T201019,262004,181.87
IRM ENERGY LIMITED,INE07U701015,15659,41.71
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1158,292.98
LLOYDS ENTERPRISES LIMITED,INE080I01025,3099732,2379.80
TATA IORN AN,INE081A01020,377076,715.45
"Kopran Ltd.,",INE082A01010,2019,3.42
Morepen Laboratories Ltd.,INE083A01026,310491,146.90
Themis Medicare Ltd.,INE083B01024,1636,2.15
BANK OF INDI,INE084A01016,506227,783.31
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,2383,12.36
CHAMBAL FERT,INE085A01013,723193,3193.56
Thangamayil Jewellery Limited,INE085J01014,305,11.71
"Electrosteel Castings Ltd.,",INE086A01029,280484,259.08
Shree Renuka Sugars Ltd.,INE087H01022,653419,199.41
Paradeep Phosphates Limited,INE088F01024,423365,662.20
DR.REDDY'S L,INE089A01031,10017,123.92
Sterlite Technologies Limited.,INE089C01029,79079,169.58
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,32419,36.25
Krsnaa Diagnostics Limited,INE08LI01020,1007,7.44
M & B ENGINEERING LIMITED,INE08N601015,6494,23.65
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,63491,117.48
Greenpanel Industries Limited,INE08ZM01014,6640,15.15
Scoda Tubes Limited,INE090501011,13253,22.48
ICICI Bank Ltd.,INE090A01021,52420,706.13
Jai Balaji Industries Limited,INE091G01026,82175,64.16
TATA CHEMICA,INE092A01019,98216,738.55
INDIA NIPP E,INE092B01025,144,1.18
IDFC FIRST BANK LIMITED,INE092T01019,1451373,1013.54
Hexaware Technologies Limited,INE093A01041,15121,83.79
OBEROI REALTY LIMITED,INE093I01010,2772,47.19
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,239268,127.62
HINDUSTAN PE,INE094A01015,99403,401.89
Kolte-Patil Developers Ltd,INE094I01018,4025,13.61
UTI Asset Management Company Limited,INE094J01016,8298,96.21
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31036,290.03
NBCC (India) Limited,INE095N01031,917293,910.50
NUCLEU SOF E,INE096B01018,277,2.84
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,49851,181.84
Aarti Surfactants Limited,INE09EO01013,102,0.40
Gujarat Fluorochemicals Limited,INE09N301011,1280,45.11
Indigo Paints Limited,INE09VQ01012,2708,25.48
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7115,35.88
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,173486,106.94
Ceigall India Limited,INE0AG901020,4563,13.35
Hemisphere Properties India Limited,INE0AJG01018,65463,92.28
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1010,18.46
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1090,4.85
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,1274,3.63
Go Fashion (India) Limited,INE0BJS01011,5798,29.63
Premier Energies Limited,INE0BS701011,23944,233.03
C.E. Info Systems Limited,INE0BV301023,6924,93.38
Aether Industries Limited,INE0BWX01014,5154,51.18
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4383,6.94
Jubilant Ingrevia Limited,INE0BY001018,12054,82.65
Oswal Pumps Limited,INE0BYP01024,53077,227.77
Urban Company Limited,INE0CAZ01013,49058,62.09
Mukka Proteins Limited,INE0CG401037,20602,7.22
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1566,25.75
Western Carriers (India) Limited,INE0CJF01024,26879,34.91
RateGain Travel Technologies Limited,INE0CLI01024,2183926,13306.64
Meghmani Organics Limited,INE0CT101020,518968,350.01
GMR Power and Urban Infra Limited,INE0CU601026,39507,47.77
Anthem Biosciences Limited,INE0CZ201020,6892,46.66
Sigachi Industries Limited,INE0D0K01022,284353,94.48
India Pesticides Limited,INE0D6701023,21597,42.04
Ksolves India Limited,INE0D6I01023,165,0.59
RailTel Corporation of India Limited,INE0DD101019,148093,527.70
PIRAMAL PHARMA LIMITED,INE0DK501011,271963,501.24
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,48054,388.03
Wakefit Innovations Limited,INE0E7301029,1364,2.56
HMA Agro Industries Limited,INE0ECP01024,816,0.22
TARC LIMITED,INE0EK901012,83135,128.95
Network People Services Technologies Limited,INE0FFK01017,1262,19.87
Deep Industries Limited,INE0FHS01024,14287,64.95
Motisons Jewellers Limited,INE0FRK01020,191078,37.67
Motherson Sumi Wiring India Limited,INE0FS801015,282600,122.82
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,917201,3557.82
Tatva Chintan Pharma Chem Limited,INE0GK401011,2925,37.31
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,354,0.87
Windlas Biotech Limited,INE0H5O01029,1319,10.84
ArisInfra Solutions Limited,INE0H9P01028,24287,27.88
Fabtech Technologies Limited,INE0HF201011,1333,2.76
One Mobikwik Systems Limited,INE0HLU01028,49643,115.20
Tracxn Technologies Limited,INE0HMF01019,570,0.36
Billionbrains Garage Ventures Limited,INE0HOQ01053,226867,394.28
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2207,6.19
Le Travenues Technology Limited,INE0HV901016,51232,104.93
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,611,0.73
Latent View Analytics Limited,INE0I7C01011,48276,173.87
Capillary Technologies India Limited,INE0ILV01024,2031,12.05
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,29907,66.57
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15932,479.09
Rashi Peripherals Limited,INE0J1F01024,3378,12.94
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,110010,981.39
Honasa Consumer Limited,INE0J5401028,8056,24.77
Jeena Sikho Lifecare Limited,INE0J5801029,12162,81.58
Venus Pipes & Tubes Limited,INE0JA001018,4353,60.11
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,13493,98.43
Sanathan Textiles Limited,INE0JPD01013,231,1.02
YATRA ONLINE LIMITED,INE0JR601024,33959,41.09
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2159,6.42
Global Surfaces Limited,INE0JSX01015,1057,0.51
Harsha Engineers International Limited,INE0JUS01029,300470,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,9597,17.71
Valiant Laboratories Limited,INE0JWS01017,0,0.00
Blue Jet Healthcare Limited,INE0KBH01020,51651,249.10
Eureka Forbes Limited,INE0KCE01017,97346,507.43
Rhetan TMT Limited,INE0KKN01029,292138,75.96
DCX Systems Limited,INE0KL801015,99886,214.43
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,2905,4.77
Gopal Snacks Limited,INE0L9R01028,7462,25.34
Avalon Technologies Limited,INE0LCL01028,6647,69.10
Ather Energy Limited,INE0LEZ01016,29942,258.50
INSOLATION ENERGY LIMITED,INE0LGX01024,4295,5.00
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,78693,168.23
Cello World Limited,INE0LMW01024,11776,63.65
IKIO Technologies Limited,INE0LOJ01019,4052,11.43
Physicswallah Limited,INE0LP301011,190828,212.75
Aarti Pharmalabs Limited,INE0LRU01027,7681,62.50
Quadrant Future Tek Limited,INE0LRY01011,21738,75.33
Ola Electric Mobility Limited,INE0LXG01040,2209814,805.66
REDTAPE Limited,INE0LXT01019,29383,39.96
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3829,5.20
J.G.Chemicals Limited,INE0MB501011,4332,17.27
REGAAL RESOURCES LIMITED,INE0MHO01029,1414,1.14
Epack Prefab Technologies Limited,INE0MLS01022,11886,24.47
TRUALT BIOENERGY LIMITED,INE0MWH01014,1654,6.90
Rishabh Instruments Limited,INE0N2P01017,257,1.04
BEML Land Assets Limited,INE0N7W01012,1457,3.01
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1399,6.62
BLS E-Services Limited,INE0NLT01010,31081,50.66
NMDC Steel Limited,INE0NNS01018,465607,205.19
R K Swamy Limited,INE0NQ801033,437,0.38
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,29837,1030.69
Kross Limited,INE0O6601022,4952,10.58
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3067,7.44
Rossell Techsys Limited,INE0OJW01016,2164,17.04
NTPC GREEN ENERGY LIMITED,INE0ONG01011,337911,341.18
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,29174,129.33
Gaudium IVF and Women Health Limited,INE0P8B01020,1373,1.36
GHCL Textiles Limited,INE0PA801013,0,0.00
Shipping Corporation of India Land and Assets Limited,INE0PB301013,25621,12.60
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1568,4.06
Orient Technologies Limited,INE0PPK01015,11366,37.09
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3704,10.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,10359,96.75
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,206,3.03
International Gemmological Institute India Limited,INE0Q9301021,6656,24.15
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,101,0.55
Sudeep Pharma Limited,INE0QPI01025,1685,11.03
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31446,45.91
Denta Water and Infra Solutions Limited,INE0R4L01018,3726,11.86
SRM CONTRACTORS LIMITED,INE0R6Z01013,992,4.50
PATEL RETAIL LIMITED,INE0R8B01010,686,1.61
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10460,83.69
Gala Precision Engineering Limited,INE0RE001014,87,0.73
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,13117,16.85
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5758,2.43
Pace Digitek Limited,INE0S3G01027,75619,128.23
CRIZAC LIMITED,INE0S4R01014,15035,38.70
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12204,107.64
VMS TMT LIMITED,INE0SJA01013,12,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10047,45.10
Glottis Limited,INE0TQE01026,1652,1.07
Solarworld Energy Solutions Limited,INE0TY101024,7725,16.79
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2088,17.02
Bluspring Enterprises Limited,INE0U4101014,15820,12.74
Digitide Solutions Limited,INE0U4701011,25499,33.64
Omnitech Engineering Limited,INE0UH301010,2649,8.79
BlackBuck Limited,INE0UIZ01018,9417,56.86
Sanofi Consumer Healthcare India Limited,INE0UOS01011,275,12.86
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200106,216.72
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18098,389.58
CARRARO INDIA LIMITED,INE0V7W01012,1517,7.71
Sri Lotus Developers and Realty Limited,INE0V9Q01010,50458,84.35
Meesho Limited,INE0VDM01015,18123,29.62
Sagility Limited,INE0W2G01015,982958,477.64
Laxmi Dental Limited,INE0WO601020,5335,13.27
Midwest Limited,INE0XAD01024,4612,56.98
ANLON HEALTHCARE LIMITED,INE0Y8W01017,1722,2.33
Jain Resource Recycling Limited,INE0YD401026,11159,48.15
Atlanta Electricals Limited,INE0Z4F01028,1045,11.92
ATUL LTD.,INE100A01010,761,53.01
Mahindra & Mahindra Ltd.,INE101A01026,46055,1543.77
Granules India Ltd.,INE101D01020,24425,143.75
Afcons Infrastructure Limited,INE101I01011,22272,75.82
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,403099,3050.95
Godrej Consumer Products Ltd.,INE102D01028,3640,44.70
Allied Digital Services Limited,INE102I01027,5854,11.15
MANGALORE RE,INE103A01014,271914,507.83
SMC Global Securities Limited,INE103C01036,3958,2.45
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1460,18.62
TVS Holdings Limited,INE105A01035,141,20.31
RPG Life Sciences Limited,INE105J01010,163,3.72
HI-TECH PIPES LIMITED,INE106T01025,228156,222.87
TAMILNADU NE,INE107A01015,13051,21.58
Awfis Space Solutions Limited,INE108V01019,13753,57.84
SHIPPING COR,INE109A01011,229943,576.10
ARMAN FIN,INE109C01017,560,8.60
Mindteck (India) Ltd,INE110B01017,180,0.40
CONTAIN CORP,INE111A01025,69739,385.00
FINANC TECHN,INE111B01023,722,5.14
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,3526,11.69
Metropolis Healthcare Limited,INE112L01020,2571,10.49
GUJ NARMADA,INE113A01013,34695,176.39
STEEL AUTHOR,INE114A01011,211468,325.98
Lic Housing Finance Ltd.,INE115A01026,92428,527.74
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1584,23.36
Apcotex Industries Limited,INE116A01032,142,0.51
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2343,144.83
BAJ HOLD INV,INE118A01012,1086,122.07
Nuvoco Vistas Corporation Limited,INE118D01016,19285,65.85
PARK MEDI WORLD LIMITED,INE119201023,68518,136.57
Balrampur Chini Mills Ltd.,INE119A01028,9184,46.83
Carborundum Universal Ltd.,INE120A01034,2704,24.14
CHOL INV FN,INE121A01024,13933,219.94
JSW Energy Limited,INE121E01018,60117,314.70
INDUS TOWERS LIMITED,INE121J01017,35951,154.72
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,130267,86.82
SBI Life Insurance Company Limited,INE123W01016,1857,34.22
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,213026,178.63
"E.I.D. Parry (India) Ltd.,",INE126A01031,8134,75.41
APOLLO PIPES LIMITED,INE126J01016,2091,8.52
HDFC Asset Management Company Limited,INE127D01025,10946,294.32
Goodluck India Limited,INE127I01024,3358,37.25
K.P. Energy Limited,INE127T01021,20266,70.08
Eveready Industries India Ltd.,INE128A01029,19680,70.51
Five-Star Business Finance Ltd.,INE128S01021,26902,128.08
Archean Chemical Industries Limited,INE128X01021,3062,18.89
GAIL INDIA,INE129A01019,457484,757.62
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,51618,55.58
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,427,0.56
Fujiyama Power Systems Limited,INE12UR01024,3164,6.78
Gujarat Mineral Development Corpora,INE131A01031,124283,625.71
Relaxo Footwears Ltd.,INE131B01039,14420,57.94
Aurionpro Solutions Ltd.,INE132H01018,6421,64.53
JSW Dulux Limited,INE133A01011,1762,56.01
TILAKNAG IND,INE133E01013,41957,194.45
