SEBI REPORT For Trade date 26-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,654,1.74
INDIQUBE SPACES LIMITED,INE06ST01018,1226,2.83
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3310,5.34
Gem Aromatics Limited,INE06XZ01023,2176,4.60
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4566,10.81
SHREE CEMENT,INE070A01015,166,47.50
Jai Corp Limited,INE070D01027,30527,50.19
INSECTCID,INE070I01018,544,5.12
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2502,43.80
Associated Alcohols & Breweries Ltd,INE073G01016,2754,31.66
Sona BLW Precision Forgings Limited,INE073K01018,52415,259.62
Praj Industries Ltd.,INE074A01025,131437,548.01
Paramount Communications Ltd.,INE074B01023,98956,49.82
WIPRO LTD.,INE075A01022,173513,442.54
G M BREWERIE,INE075D01018,1190,10.12
HealthCare Global Enterprises Limited,INE075I01017,906,5.83
SIYAR SILK M,INE076B01028,3909,30.96
IFB Agro Industries Ltd,INE076C01018,68,0.96
GOCL Corporation Limited ,INE077F01035,942,3.55
Vikram Solar Limited,INE078V01014,31205,98.11
Ambuja Cements Ltd.,INE079A01024,58634,341.65
Gateway Distriparks Limited,INE079J01017,123915,83.25
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,74901,291.35
Easy Trip Planners Limited,INE07O001026,1614965,202.95
NDR Auto Components Limited,INE07OG01012,413,4.04
Supriya Lifescience Limited,INE07RO01027,16624,127.10
Pavna Industries Limited,INE07S101038,1200,0.42
Restaurant Brands Asia Limited,INE07T201019,147216,113.12
IRM ENERGY LIMITED,INE07U701015,9764,32.79
HITACHI ENERGY INDIA LIMITED,INE07Y701011,860,177.78
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064247,2363.06
TATA IORN AN,INE081A01020,758640,1292.10
"Kopran Ltd.,",INE082A01010,2251,3.83
Morepen Laboratories Ltd.,INE083A01026,370650,208.18
Themis Medicare Ltd.,INE083B01024,6458,8.49
BANK OF INDI,INE084A01016,268043,355.27
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1216,7.73
CHAMBAL FERT,INE085A01013,117141,614.59
Thangamayil Jewellery Limited,INE085J01014,353,11.70
"Electrosteel Castings Ltd.,",INE086A01029,276876,279.67
KESORAM IND,INE087A01019,1698,0.09
Shree Renuka Sugars Ltd.,INE087H01022,967045,322.89
Paradeep Phosphates Limited,INE088F01024,376114,692.21
DR.REDDY'S L,INE089A01031,13087,165.23
Sterlite Technologies Limited.,INE089C01029,16867,19.88
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,10880,12.75
Krsnaa Diagnostics Limited,INE08LI01020,2937,25.95
M & B ENGINEERING LIMITED,INE08N601015,5182,22.29
SANSTAR LIMITED,INE08NE01025,3276,3.38
Samhi Hotels Limited,INE08U801020,92721,197.36
Greenpanel Industries Limited,INE08ZM01014,3312,10.60
Scoda Tubes Limited,INE090501011,9283,18.34
ICICI Bank Ltd.,INE090A01021,86747,1196.52
Jai Balaji Industries Limited,INE091G01026,66179,63.81
TATA CHEMICA,INE092A01019,38553,346.44
INDIA NIPP E,INE092B01025,249,2.20
IDFC FIRST BANK LIMITED,INE092T01019,878788,658.66
Hexaware Technologies Limited,INE093A01041,10078,76.32
OBEROI REALTY LIMITED,INE093I01010,5167,91.21
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,205133,140.53
HINDUSTAN PE,INE094A01015,43723,199.07
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5928,22.80
UTI Asset Management Company Limited,INE094J01016,8976,117.86
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,49320,444.02
NBCC (India) Limited,INE095N01031,429236,509.07
NUCLEU SOF E,INE096B01018,1108,12.77
Amrutanjan Health Care Limited,INE098F01031,1240,9.72
Mishra Dhatu Nigam Limited,INE099Z01011,64963,260.47
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2374,87.14
Indigo Paints Limited,INE09VQ01012,886,10.33
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8704,41.51
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,105691,146.43
Ceigall India Limited,INE0AG901020,8237,21.62
Hemisphere Properties India Limited,INE0AJG01018,62278,97.33
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,3921,86.86
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1156,5.16
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1998,6.78
Go Fashion (India) Limited,INE0BJS01011,5498,40.79
Premier Energies Limited,INE0BS701011,1006550,10519.57
C.E. Info Systems Limited,INE0BV301023,5223,95.43
Aether Industries Limited,INE0BWX01014,5001,39.99
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,10456,18.22
Jubilant Ingrevia Limited,INE0BY001018,10669,78.96
Oswal Pumps Limited,INE0BYP01024,35259,256.62
Urban Company Limited,INE0CAZ01013,13098,19.53
Mukka Proteins Limited,INE0CG401037,31480,12.05
Max India Limited,INE0CG601016,222,0.48
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1917,52.96
Western Carriers (India) Limited,INE0CJF01024,61534,79.93
RateGain Travel Technologies Limited,INE0CLI01024,215935,664.40
Meghmani Organics Limited,INE0CT101020,399487,329.13
GMR Power and Urban Infra Limited,INE0CU601026,55232,68.16
Anthem Biosciences Limited,INE0CZ201020,16336,120.07
Sigachi Industries Limited,INE0D0K01022,180280,89.44
India Pesticides Limited,INE0D6701023,34257,70.66
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167991,675.31
PIRAMAL PHARMA LIMITED,INE0DK501011,212970,447.17
Fairchem Organics Limited,INE0DNW01011,1774,18.04
INNOVA CAPTAB LIMITED,INE0DUT01020,890,7.91
Syrma SGS Technology Limited,INE0DYJ01015,39221,309.77
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5782,10.01
Network People Services Technologies Limited,INE0FFK01017,1541,29.56
Deep Industries Limited,INE0FHS01024,7793,38.86
Motisons Jewellers Limited,INE0FRK01020,183781,38.59
Motherson Sumi Wiring India Limited,INE0FS801015,328899,148.23
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,1063266,4134.93
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3385,45.15
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,839,7.39
ArisInfra Solutions Limited,INE0H9P01028,6373,9.94
Fabtech Technologies Limited,INE0HF201011,357,0.88
One Mobikwik Systems Limited,INE0HLU01028,40789,115.08
Tracxn Technologies Limited,INE0HMF01019,5495,3.96
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,6193,18.11
Le Travenues Technology Limited,INE0HV901016,21668,63.51
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19087,95.60
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,6332,17.04
Veranda Learning Solutions Limited,INE0IQ001011,545,1.21
Data Patterns (India) Limited,INE0IX101010,12759,358.60
Rashi Peripherals Limited,INE0J1F01024,6992,21.72
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,107324,947.48
Honasa Consumer Limited,INE0J5401028,16636,48.76
Jeena Sikho Lifecare Limited,INE0J5801029,2527,18.46
Venus Pipes & Tubes Limited,INE0JA001018,7472,104.92
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10787,83.54
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,28083,49.71
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1274,6.00
Harsha Engineers International Limited,INE0JUS01029,1200986,5330.44
Garuda Construction and Engineering Limited,INE0JVO01026,3930,8.87
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25281,175.70
Eureka Forbes Limited,INE0KCE01017,103260,540.27
DCX Systems Limited,INE0KL801015,111028,286.59
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1129,2.33
Bajel Projects Limited,INE0KQN01018,476,0.89
Gopal Snacks Limited,INE0L9R01028,11717,42.51
Avalon Technologies Limited,INE0LCL01028,4084,42.24
Ather Energy Limited,INE0LEZ01016,5646,38.04
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,62539,160.63
Cello World Limited,INE0LMW01024,10326,67.16
IKIO Technologies Limited,INE0LOJ01019,5110,14.29
Aarti Pharmalabs Limited,INE0LRU01027,11861,100.36
Quadrant Future Tek Limited,INE0LRY01011,17261,71.94
Ola Electric Mobility Limited,INE0LXG01040,77884,50.46
REDTAPE Limited,INE0LXT01019,38473,55.49
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,5646,25.30
REGAAL RESOURCES LIMITED,INE0MHO01029,1538,1.39
Pyramid Technoplast Limited,INE0MIS01010,9,0.02
Epack Prefab Technologies Limited,INE0MLS01022,5246,16.84
TRUALT BIOENERGY LIMITED,INE0MWH01014,2741,12.29
Udayshivakumar infra limited,INE0N0Y01013,1425,0.46
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1828,9.82
BLS E-Services Limited,INE0NLT01010,141,0.25
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,625960,276.64
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,19380,702.99
Kross Limited,INE0O6601022,19029,39.19
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,1659,12.48
NTPC GREEN ENERGY LIMITED,INE0ONG01011,482941,502.93
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,21053,122.40
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,39141,20.29
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,563,2.49
Orient Technologies Limited,INE0PPK01015,6616,27.88
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5351,15.75
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,23022,190.95
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1908,32.68
International Gemmological Institute India Limited,INE0Q9301021,19655,72.54
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34874,62.59
Denta Water and Infra Solutions Limited,INE0R4L01018,1432,6.01
SRM CONTRACTORS LIMITED,INE0R6Z01013,301,1.56
PATEL RETAIL LIMITED,INE0R8B01010,207,0.46
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10469,79.75
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2871,5.23
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,256,0.46
Pace Digitek Limited,INE0S3G01027,11995,26.60
CRIZAC LIMITED,INE0S4R01014,19424,62.66
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10084,86.42
VMS TMT LIMITED,INE0SJA01013,166,0.11
MAMATA MACHINERY LIMITED,INE0TO701015,21454,101.88
Glottis Limited,INE0TQE01026,1607,1.11
Solarworld Energy Solutions Limited,INE0TY101024,624,1.85
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,403,4.11
Bluspring Enterprises Limited,INE0U4101014,36394,28.80
Digitide Solutions Limited,INE0U4701011,23058,48.04
BlackBuck Limited,INE0UIZ01018,22215,151.26
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21514,540.09
CARRARO INDIA LIMITED,INE0V7W01012,1064,5.27
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86786,162.85
Dev Accelerator Limited,INE0VOV01021,120,0.06
Sagility Limited,INE0W2G01015,1014379,520.53
Laxmi Dental Limited,INE0WO601020,4674,16.06
Jain Resource Recycling Limited,INE0YD401026,19786,85.24
Atlanta Electricals Limited,INE0Z4F01028,111,1.09
ATUL LTD.,INE100A01010,2309,151.04
Mahindra & Mahindra Ltd.,INE101A01026,21338,763.03
Granules India Ltd.,INE101D01020,114793,618.15
Afcons Infrastructure Limited,INE101I01011,37359,156.21
HLV LIMITED,INE102A01024,17297,2.53
Choice International Ltd,INE102B01014,13486,98.76
Godrej Consumer Products Ltd.,INE102D01028,8294,103.50
Allied Digital Services Limited,INE102I01027,8770,17.86
MANGALORE RE,INE103A01014,195074,345.09
SMC Global Securities Limited,INE103C01036,382,0.25
TRAVEL FOOD SERVICES LIMITED,INE103V01028,106,1.42
TVS Holdings Limited,INE105A01035,364,49.95
RPG Life Sciences Limited,INE105J01010,331,8.03
HI-TECH PIPES LIMITED,INE106T01025,211892,236.61
TAMILNADU NE,INE107A01015,16141,27.32
Awfis Space Solutions Limited,INE108V01019,15916,95.76
SHIPPING COR,INE109A01011,276934,717.75
ARMAN FIN,INE109C01017,456,6.88
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,45,0.10
CONTAIN CORP,INE111A01025,94729,551.69
FINANC TECHN,INE111B01023,1062,10.30
PDS LIMITED,INE111Q01021,2788,10.91
Metropolis Healthcare Limited,INE112L01020,5756,116.43
GUJ NARMADA,INE113A01013,47256,254.00
STEEL AUTHOR,INE114A01011,426240,597.84
Lic Housing Finance Ltd.,INE115A01026,101455,552.24
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3211,54.51
Apcotex Industries Limited,INE116A01032,463,1.37
ABB Ltd.,INE117A01022,11672,671.49
BAJ HOLD INV,INE118A01012,1330,170.26
Nuvoco Vistas Corporation Limited,INE118D01016,11643,45.69
Balrampur Chini Mills Ltd.,INE119A01028,15041,77.99
Carborundum Universal Ltd.,INE120A01034,4739,46.18
CHOL INV FN,INE121A01024,10069,165.99
JSW Energy Limited,INE121E01018,99212,526.41
INDUS TOWERS LIMITED,INE121J01017,96514,377.79
"MMTC Ltd.,",INE123F01029,85318,61.43
SBI Life Insurance Company Limited,INE123W01016,1662,28.49
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,326544,295.43
"E.I.D. Parry (India) Ltd.,",INE126A01031,2950,30.37
APOLLO PIPES LIMITED,INE126J01016,5440,18.77
HDFC Asset Management Company Limited,INE127D01025,15806,445.38
Goodluck India Limited,INE127I01024,11112,119.33
K.P. Energy Limited,INE127T01021,33941,141.45
Eveready Industries India Ltd.,INE128A01029,19187,69.13
Five-Star Business Finance Ltd.,INE128S01021,24273,141.43
Archean Chemical Industries Limited,INE128X01021,5474,35.20
GAIL INDIA,INE129A01019,241154,452.97
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,28708,32.48
Gujarat Mineral Development Corpora,INE131A01031,171354,844.83
Relaxo Footwears Ltd.,INE131B01039,13427,64.39
Aurionpro Solutions Ltd.,INE132H01018,3741,44.32
Akzo Nobel India Limited,INE133A01011,364,13.21
TILAKNAG IND,INE133E01013,39777,194.54
IFGL Refractories Limited,INE133Y01011,243,0.63
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,390059,1576.59
Cyient Limited,INE136B01020,24817,314.30
Neogen Chemicals Limited,INE136S01016,2398,35.89
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,59584,675.12
"National Aluminium Co. Ltd.,",INE139A01034,187858,456.08
FUSION FINANCE LIMITED,INE139R01012,23773,45.94
Saatvik Green Energy Limited,INE13B501022,7652,33.25
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,79641,584.02
Sula Vineyards Limited,INE142Q01026,60737,185.29
Orient Electric Limited,INE142Z01019,7716,16.46
OSWAL CHEMIC,INE143A01010,530,0.20
20 Microns Limited,INE144J01027,9760,22.21
Tarsons Products Limited,INE144Z01023,254292,954.85
Kirloskar Oil Engines Limited,INE146L01010,8845,94.54
SOUTH PETRO,INE147A01011,93091,88.08
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10776,12.64
Sammaan Capital Limited,INE148I01020,467913,707.61
Delhivery Limited,INE148O01028,46511,207.61
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2245,41.42
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,70733,142.97
