SEBI REPORT For Trade date 08-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Entero Healthcare Solutions Limited,INE010601016,2540,29.81
PRISM JOHNSON LIMITED.,INE010A01011,14010,21.02
Zydus Lifesciences Limited,INE010B01027,15294,149.63
Tejas Networks Limited,INE010J01012,187986,998.27
L&T Technology Services Limited,INE010V01017,6276,242.39
BALU FORGE INDUSTRIES LIMITED,INE011E01029,17943,85.40
Tega Industries Limited,INE011K01018,2774,53.94
ACC,INE012A01025,16510,279.31
R&B Denims Limited,INE012Q01039,3009,1.85
Onesource Specialty Pharma Limited,INE013P01021,206016,3047.96
Tinna Rubber and Infrastructure Limited,INE015C01016,337,2.63
DABUR INDIA,INE016A01026,21180,106.63
CEINSYS TECH LIMITED,INE016Q01014,243,2.82
"Great Eastern Shipping Co. Ltd.,",INE017A01032,8686,114.42
LARSEN & TOU,INE018A01030,42203,1587.56
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,14536,114.95
JSW SL,INE019A01038,4143,48.64
Himadri Speciality Chemical Ltd.,INE019C01026,52621,255.03
STANLEY LIFESTYLES LIMITED,INE01A001028,3382,5.67
Antony Waste Handling Cell Limited,INE01BK01022,5639,28.53
Vishal Mega Mart Limited,INE01EA01019,262960,341.01
Ritco Logistics Limited,INE01EG01016,81,0.24
Baazar Style Retail Limited,INE01FR01028,109213,379.17
Sky Gold And Diamonds Limited,INE01IU01018,13928,48.69
eMudhra Limited,INE01QM01018,8571,48.90
Vikran Engineering Limited,INE01R501028,555116,512.75
Canara HSBC Life Insurance Company Limited,INE01TY01017,5139,7.42
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,495376,1825.21
Asian Paints Ltd.,INE021A01026,14788,365.88
Dodla Dairy Limited,INE021O01019,369,4.52
ASIAN GRANITO INDIA LIMITED,INE022I01019,20136,13.85
Indian Energy Exchange Limited,INE022Q01020,212335,305.67
Nalwa Sons Investment Ltd,INE023A01030,17,1.06
Aeroflex Industries Limited,INE024001021,21197,47.53
Shilchar Technologies Ltd.,INE024F01011,2614,99.61
GRAVITA INDIA LIMITED,INE024L01027,14298,235.22
Goldiam International Ltd.,INE025B01025,22669,83.99
Artemis Medicare Services Limited,INE025R01021,8294,20.32
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,407233,673.23
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,204709,302.40
Max Healthcare Institute Limited,INE027H01010,19333,211.70
Bank Of Baroda,INE028A01039,152630,427.46
BHARAT PETRO,INE029A01011,108321,340.41
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,1105,6.15
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,9819,101.58
Azad Engineering Limited,INE02IJ01035,19811,343.85
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,18398,40.94
Borosil Limited,INE02PY01013,3243,10.68
Brainbees Solutions Limited,INE02RE01045,53899,160.01
WONDER ELECTRICALS LIMITED,INE02WG01024,14029,12.87
Electronics Mart India Limited,INE02YR01019,53785,72.82
Corona Remedies Limited,INE02ZQ01018,192,3.03
"Hindustan Unilever Ltd.,",INE030A01027,18343,424.02
Housing &Urban Development Corporation Ltd.,INE031A01017,593549,1239.00
Ajanta Pharma Ltd.,INE031B01049,1256,36.13
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,222741,289.66
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,22510,82.48
Arvind SmartSpaces Limited,INE034S01021,5740,37.55
SOTL,INE035D01020,1688,7.01
Gujarat Ambuja Exports Ltd.,INE036B01030,31322,45.12
KARUR VYSYA,INE036D01028,31199,86.11
Concord Enviro Systems Limited,INE037Z01029,274,1.42
Hindalco Industries Ltd.,INE038A01020,47931,436.24
T.V.Today Network Limited,INE038F01029,637,0.90
IFCI LTD,INE039A01010,729951,433.24
"Jamna Auto Industries Ltd.,",INE039C01032,77387,98.26
JASH ENGINEERING LIMITED,INE039O01029,6511,32.83
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2042,9.52
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3723,13.00
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1380,13.10
Cohance Lifesciences Limited,INE03QK01018,12912,60.27
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,324962,2801.68
Mayur Uniquoters ltd.,INE040D01038,1504,8.73
SUZLON ENERGY LTD.,INE040H01021,6291460,3305.47
"Dhampur Sugar Mills Ltd.,",INE041A01016,43442,61.67
Escorts Kubota Limited,INE042A01014,4639,161.42
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,2927,28.15
Sun Pharmaceutical Industries Ltd.,INE044A01036,17344,291.85
Paras Defence and Space Technologies Limited,INE045601023,34897,239.81
ADOR WELDING,INE045A01017,138,1.63
Nelco Ltd,INE045B01015,7077,58.16
Fineotex Chemical Limited,INE045J01034,89990,25.71
Reliance Industrial Infrastructure,INE046A01015,5504,47.61
Muthoot Microfin Limited,INE046W01019,4304,7.19
GRASIM INDUS,INE047A01021,2851,80.41
JAGSONPAL PH,INE048B01035,2918,6.62
Navin Fluorent International Ltd,INE048G01026,3898,248.86
"Himatsingka Seide Ltd.,",INE049A01027,56207,63.66
Wockhardt Ltd,INE049B01025,60784,866.78
SBC EXPORTS LIMITED,INE04AK01028,1086171,313.75
KPIT Technologies Ltd,INE04I401011,54425,498.23
ETHOS LIMITED,INE04TZ01018,553,15.10
Seshaasai Technologies Limited,INE04VU01023,1370,3.93
Prakash Pipes Limited,INE050001010,4114,16.33
Elin Electronics Limited,INE050401020,804,1.56
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3140,55.77
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6078,79.77
Rane (Madras)  Ltd.,INE050H01012,2029,16.05
Vardhman Special Steels Ltd,INE050M01012,1077,3.12
Vakrangee Softwares Ltd.,INE051B01021,14950,1.37
Windsor Machines Limited,INE052A01021,1350,4.18
Camlin Fine Sciences Ltd,INE052I01032,16443,21.00
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,71691,503.05
Indian Railway Finance Corporation,INE053F01010,1569755,1890.38
"V.I.P. Industries Ltd.,",INE054A01027,16829,63.05
Waterbase Limited,INE054C01015,17093,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9529,162.82
Cyient DLM Limited,INE055S01018,16201,67.70
IVALUE INFOSOLUTIONS LIMITED,INE056801025,548,1.33
Refex Industries Limited,INE056I01025,22712,62.08
Sanofi India Ltd,INE058A01010,931,38.61
"Cipla Ltd.,",INE059A01026,23921,334.43
La Opala RG Ltd.,INE059D01020,2750,6.81
Hindware Home Innovation Limited,INE05AN01011,5245,11.82
Ratnaveer Precision Engineering Limited,INE05CZ01011,340280,553.76
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,272176,93.46
Likhitha Infrastructure Limited,INE060901027,1951,4.56
Navneet Education Limited,INE060A01024,4890,7.15
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,42196,376.53
"State Bank Of India,",INE062A01020,140615,1526.49
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5663,71.33
Equitas Small Finance Bank Limited,INE063P01018,123314,77.90
TIMES GROUP,INE064A01026,757118,2332.66
Trident Ltd.,INE064C01022,912952,259.01
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1532,1.19
Indegene Limited,INE065X01017,7696,42.91
Eicher Motors Ltd.,INE066A01021,5396,386.43
Hindustan Aeronautics Limited,INE066F01020,94993,4204.97
Wonderla Holidays Limited,INE066O01014,2566,16.41
Inox Wind Limited,INE066P01011,430184,543.50
CG Power and Industrial Solutions Limited,INE067A01029,51059,362.24
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1278,3.35
Gland Pharma Limited,INE068V01023,1849,33.21
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1718,2.93
INDIQUBE SPACES LIMITED,INE06ST01018,1375,2.31
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,16786,32.09
SHREE CEMENT,INE070A01015,291,77.34
Jai Corp Limited,INE070D01027,35097,46.84
INSECTCID,INE070I01018,198,1.41
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2655,39.95
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3099,29.27
Sona BLW Precision Forgings Limited,INE073K01018,22806,116.93
Praj Industries Ltd.,INE074A01025,132962,510.79
Paramount Communications Ltd.,INE074B01023,89129,40.61
WIPRO LTD.,INE075A01022,362635,811.23
G M BREWERIE,INE075D01018,4509,53.54
HealthCare Global Enterprises Limited,INE075I01017,1509,9.59
SIYAR SILK M,INE076B01028,3014,18.47
IFB Agro Industries Ltd,INE076C01018,117,1.10
GOCL Corporation Limited ,INE077F01035,2163,6.22
Vikram Solar Limited,INE078V01014,84734,195.58
Ambuja Cements Ltd.,INE079A01024,74638,386.99
Gateway Distriparks Limited,INE079J01017,43977,27.38
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,50631,169.89
Easy Trip Planners Limited,INE07O001026,677895,73.62
NDR Auto Components Limited,INE07OG01012,375,3.34
Supriya Lifescience Limited,INE07RO01027,7864,57.71
Restaurant Brands Asia Limited,INE07T201019,269605,186.62
IRM ENERGY LIMITED,INE07U701015,15659,41.55
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1057,257.64
LLOYDS ENTERPRISES LIMITED,INE080I01025,3096152,2377.41
TATA IORN AN,INE081A01020,435675,828.67
"Kopran Ltd.,",INE082A01010,3258,5.10
Morepen Laboratories Ltd.,INE083A01026,305806,145.17
Themis Medicare Ltd.,INE083B01024,1536,2.07
BANK OF INDI,INE084A01016,486780,753.82
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,2307,11.56
CHAMBAL FERT,INE085A01013,715253,3158.69
Thangamayil Jewellery Limited,INE085J01014,806,31.86
"Electrosteel Castings Ltd.,",INE086A01029,283007,260.59
Shree Renuka Sugars Ltd.,INE087H01022,726409,220.05
Paradeep Phosphates Limited,INE088F01024,419169,657.26
DR.REDDY'S L,INE089A01031,12443,152.82
Sterlite Technologies Limited.,INE089C01029,26031,45.99
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,28420,31.92
Krsnaa Diagnostics Limited,INE08LI01020,1007,7.44
M & B ENGINEERING LIMITED,INE08N601015,6879,25.24
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,54570,103.82
Greenpanel Industries Limited,INE08ZM01014,6594,15.06
Scoda Tubes Limited,INE090501011,13793,23.24
ICICI Bank Ltd.,INE090A01021,56572,758.24
Jai Balaji Industries Limited,INE091G01026,116875,85.29
TATA CHEMICA,INE092A01019,87941,658.96
INDIA NIPP E,INE092B01025,153,1.24
IDFC FIRST BANK LIMITED,INE092T01019,1325720,932.84
Hexaware Technologies Limited,INE093A01041,16196,88.42
OBEROI REALTY LIMITED,INE093I01010,3410,57.11
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,233453,124.61
HINDUSTAN PE,INE094A01015,90005,368.48
Kolte-Patil Developers Ltd,INE094I01018,3995,13.52
UTI Asset Management Company Limited,INE094J01016,7230,86.02
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31493,293.74
NBCC (India) Limited,INE095N01031,935466,928.26
NUCLEU SOF E,INE096B01018,273,2.81
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,53616,192.55
Aarti Surfactants Limited,INE09EO01013,80,0.31
Gujarat Fluorochemicals Limited,INE09N301011,1431,49.90
Indigo Paints Limited,INE09VQ01012,2388,22.92
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6179,31.00
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,200792,123.03
Ceigall India Limited,INE0AG901020,4227,12.35
Hemisphere Properties India Limited,INE0AJG01018,63092,89.28
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,794,14.04
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1093,4.86
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1290,3.66
Go Fashion (India) Limited,INE0BJS01011,5278,28.13
Premier Energies Limited,INE0BS701011,24160,231.07
C.E. Info Systems Limited,INE0BV301023,5429,79.54
Aether Industries Limited,INE0BWX01014,3971,37.00
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3408,5.56
Jubilant Ingrevia Limited,INE0BY001018,12937,88.36
Oswal Pumps Limited,INE0BYP01024,48323,209.21
Urban Company Limited,INE0CAZ01013,149271,188.53
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1550,25.38
Western Carriers (India) Limited,INE0CJF01024,26987,35.01
RateGain Travel Technologies Limited,INE0CLI01024,2183889,13306.40
Meghmani Organics Limited,INE0CT101020,525015,354.25
GMR Power and Urban Infra Limited,INE0CU601026,42614,51.29
Anthem Biosciences Limited,INE0CZ201020,7543,51.02
Sigachi Industries Limited,INE0D0K01022,278251,93.65
India Pesticides Limited,INE0D6701023,20887,40.95
Ksolves India Limited,INE0D6I01023,165,0.59
RailTel Corporation of India Limited,INE0DD101019,142981,513.02
PIRAMAL PHARMA LIMITED,INE0DK501011,260646,485.30
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,51635,417.57
Wakefit Innovations Limited,INE0E7301029,1418,2.65
HMA Agro Industries Limited,INE0ECP01024,716,0.20
TARC LIMITED,INE0EK901012,80128,125.01
Network People Services Technologies Limited,INE0FFK01017,880,15.13
Deep Industries Limited,INE0FHS01024,14100,63.63
Motisons Jewellers Limited,INE0FRK01020,205609,39.48
Motherson Sumi Wiring India Limited,INE0FS801015,340225,145.68
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,915608,3553.77
Tatva Chintan Pharma Chem Limited,INE0GK401011,2926,37.24
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,813,6.75
ArisInfra Solutions Limited,INE0H9P01028,24087,27.64
Fabtech Technologies Limited,INE0HF201011,1004,2.27
One Mobikwik Systems Limited,INE0HLU01028,52467,122.04
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,280549,475.06
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2117,6.03
Le Travenues Technology Limited,INE0HV901016,48244,99.86
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,76,0.09
Latent View Analytics Limited,INE0I7C01011,43722,160.71
Capillary Technologies India Limited,INE0ILV01024,3990,22.21
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,31345,69.48
Veranda Learning Solutions Limited,INE0IQ001011,1345,2.67
Data Patterns (India) Limited,INE0IX101010,14583,433.34
Rashi Peripherals Limited,INE0J1F01024,3661,13.77
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,103243,927.20
Honasa Consumer Limited,INE0J5401028,10149,30.98
Jeena Sikho Lifecare Limited,INE0J5801029,11955,80.19
Venus Pipes & Tubes Limited,INE0JA001018,4328,59.42
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,17760,126.44
Sanathan Textiles Limited,INE0JPD01013,236,1.04
YATRA ONLINE LIMITED,INE0JR601024,25749,32.64
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,1057,0.51
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,10727,19.52
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,52572,252.50
Eureka Forbes Limited,INE0KCE01017,97470,508.13
Rhetan TMT Limited,INE0KKN01029,292681,76.10
DCX Systems Limited,INE0KL801015,107186,227.54
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,2819,4.59
Gopal Snacks Limited,INE0L9R01028,7366,25.09
Avalon Technologies Limited,INE0LCL01028,5514,56.56
Ather Energy Limited,INE0LEZ01016,30870,237.39
INSOLATION ENERGY LIMITED,INE0LGX01024,548,0.50
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69733,148.79
Cello World Limited,INE0LMW01024,10419,58.53
IKIO Technologies Limited,INE0LOJ01019,4052,11.43
Physicswallah Limited,INE0LP301011,203165,224.41
Aarti Pharmalabs Limited,INE0LRU01027,7845,63.67
Quadrant Future Tek Limited,INE0LRY01011,21663,75.12
Ola Electric Mobility Limited,INE0LXG01040,1631199,537.78
REDTAPE Limited,INE0LXT01019,25280,35.03
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3729,5.06
J.G.Chemicals Limited,INE0MB501011,4353,17.34
REGAAL RESOURCES LIMITED,INE0MHO01029,1670,1.36
Epack Prefab Technologies Limited,INE0MLS01022,8943,19.74
TRUALT BIOENERGY LIMITED,INE0MWH01014,1704,7.13
Rishabh Instruments Limited,INE0N2P01017,267,1.09
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,7.53
BLS E-Services Limited,INE0NLT01010,29269,47.71
NMDC Steel Limited,INE0NNS01018,477511,209.16
R K Swamy Limited,INE0NQ801033,2554,2.17
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,26004,900.84
Kross Limited,INE0O6601022,4573,9.87
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3567,8.77
Rossell Techsys Limited,INE0OJW01016,2032,15.51
NTPC GREEN ENERGY LIMITED,INE0ONG01011,366893,368.60
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,29104,128.94
Gaudium IVF and Women Health Limited,INE0P8B01020,600,0.48
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,26121,12.80
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1568,4.06
Orient Technologies Limited,INE0PPK01015,11524,38.00
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3604,10.30
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,9909,90.00
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,306,4.29
International Gemmological Institute India Limited,INE0Q9301021,6317,23.02
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1724,11.28
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31100,45.41
Denta Water and Infra Solutions Limited,INE0R4L01018,3784,11.96
SRM CONTRACTORS LIMITED,INE0R6Z01013,1115,4.95
PATEL RETAIL LIMITED,INE0R8B01010,684,1.60
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,12394,98.75
Gala Precision Engineering Limited,INE0RE001014,87,0.73
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,2617,2.94
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,75981,128.15
CRIZAC LIMITED,INE0S4R01014,16050,41.03
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8440,70.06
VMS TMT LIMITED,INE0SJA01013,12,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9129,41.42
Glottis Limited,INE0TQE01026,1155,0.77
Solarworld Energy Solutions Limited,INE0TY101024,9074,19.33
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2956,23.80
Bluspring Enterprises Limited,INE0U4101014,15820,12.74
Digitide Solutions Limited,INE0U4701011,24678,32.83
Omnitech Engineering Limited,INE0UH301010,1452,4.55
BlackBuck Limited,INE0UIZ01018,5788,36.22
Sanofi Consumer Healthcare India Limited,INE0UOS01011,254,11.88
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200146,216.76
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16642,364.41
CARRARO INDIA LIMITED,INE0V7W01012,1050,5.35
Sri Lotus Developers and Realty Limited,INE0V9Q01010,49583,83.18
Meesho Limited,INE0VDM01015,9023,13.54
Sagility Limited,INE0W2G01015,1008040,489.65
Laxmi Dental Limited,INE0WO601020,6935,16.55
Midwest Limited,INE0XAD01024,4680,57.86
ANLON HEALTHCARE LIMITED,INE0Y8W01017,20,0.02
Jain Resource Recycling Limited,INE0YD401026,8179,35.52
Atlanta Electricals Limited,INE0Z4F01028,2008,23.34
ATUL LTD.,INE100A01010,691,48.50
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,39976,1344.90
Granules India Ltd.,INE101D01020,26517,156.80
Afcons Infrastructure Limited,INE101I01011,16694,57.27
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,406343,3076.68
Godrej Consumer Products Ltd.,INE102D01028,3774,46.06
Allied Digital Services Limited,INE102I01027,9101,14.42
MANGALORE RE,INE103A01014,220960,421.04
SMC Global Securities Limited,INE103C01036,3388,2.09
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1345,17.11
TVS Holdings Limited,INE105A01035,152,21.86
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,232785,226.12
TAMILNADU NE,INE107A01015,13085,21.63
Awfis Space Solutions Limited,INE108V01019,18057,70.22
SHIPPING COR,INE109A01011,279619,686.97
ARMAN FIN,INE109C01017,921,14.38
Mindteck (India) Ltd,INE110B01017,180,0.40
CONTAIN CORP,INE111A01025,68413,377.92
FINANC TECHN,INE111B01023,741,5.13
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,131,0.62
PDS LIMITED,INE111Q01021,11155,35.97
Metropolis Healthcare Limited,INE112L01020,3102,11.76
GUJ NARMADA,INE113A01013,37750,189.18
STEEL AUTHOR,INE114A01011,209597,321.20
Lic Housing Finance Ltd.,INE115A01026,90365,516.73
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1178,17.22
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2487,152.05
BAJ HOLD INV,INE118A01012,1513,162.96
Nuvoco Vistas Corporation Limited,INE118D01016,17708,61.22
PARK MEDI WORLD LIMITED,INE119201023,68093,135.65
Balrampur Chini Mills Ltd.,INE119A01028,8493,43.57
Carborundum Universal Ltd.,INE120A01034,2828,25.15
CHOL INV FN,INE121A01024,10770,171.84
JSW Energy Limited,INE121E01018,57717,302.17
INDUS TOWERS LIMITED,INE121J01017,34001,146.24
Amagi Media Labs Limited,INE121R01077,131,0.53
"MMTC Ltd.,",INE123F01029,130698,87.19
SBI Life Insurance Company Limited,INE123W01016,1702,31.17
Steelcast Ltd.,INE124E01038,390,0.88
DELTA CORP,INE124G01033,209074,176.59
"E.I.D. Parry (India) Ltd.,",INE126A01031,8462,78.15
APOLLO PIPES LIMITED,INE126J01016,1871,7.45
HDFC Asset Management Company Limited,INE127D01025,10707,287.11
Goodluck India Limited,INE127I01024,4726,51.54
K.P. Energy Limited,INE127T01021,24727,82.91
Eveready Industries India Ltd.,INE128A01029,19687,70.56
Five-Star Business Finance Ltd.,INE128S01021,29388,140.72
Archean Chemical Industries Limited,INE128X01021,2842,17.47
GAIL INDIA,INE129A01019,464147,767.63
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,48212,51.72
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,125,0.14
Fujiyama Power Systems Limited,INE12UR01024,2604,5.51
Gujarat Mineral Development Corpora,INE131A01031,113508,557.24
Relaxo Footwears Ltd.,INE131B01039,14323,57.97
Aurionpro Solutions Ltd.,INE132H01018,6366,64.06
Akzo Nobel India Limited,INE133A01011,1665,53.10
TILAKNAG IND,INE133E01013,40359,187.66
IFGL Refractories Limited,INE133Y01011,744,1.49
