SEBI REPORT For Trade date 17-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
CEINSYS TECH LIMITED,INE016Q01014,242,2.79
"Great Eastern Shipping Co. Ltd.,",INE017A01032,6994,88.79
LARSEN & TOU,INE018A01030,43564,1650.13
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,14206,117.53
JSW SL,INE019A01038,5555,64.95
Himadri Speciality Chemical Ltd.,INE019C01026,59777,295.54
STANLEY LIFESTYLES LIMITED,INE01A001028,3622,8.13
Antony Waste Handling Cell Limited,INE01BK01022,6868,35.20
Vishal Mega Mart Limited,INE01EA01019,299580,391.83
Ritco Logistics Limited,INE01EG01016,83,0.24
Baazar Style Retail Limited,INE01FR01028,113670,391.44
Sky Gold And Diamonds Limited,INE01IU01018,14730,51.58
eMudhra Limited,INE01QM01018,10837,61.17
Vikran Engineering Limited,INE01R501028,553416,520.50
Canara HSBC Life Insurance Company Limited,INE01TY01017,5047,7.29
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,540547,2035.89
Asian Paints Ltd.,INE021A01026,11201,288.45
Dodla Dairy Limited,INE021O01019,436,5.40
ASIAN GRANITO INDIA LIMITED,INE022I01019,25792,18.22
Indian Energy Exchange Limited,INE022Q01020,243281,346.08
Nalwa Sons Investment Ltd,INE023A01030,21,1.33
Aeroflex Industries Limited,INE024001021,14856,30.18
SHILCHAR TEC,INE024F01011,2511,94.99
GRAVITA INDIA LIMITED,INE024L01027,13502,230.54
Goldiam International Ltd.,INE025B01025,140579,496.62
Artemis Medicare Services Limited,INE025R01021,1224,3.91
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,102841,198.70
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,231714,361.74
Max Healthcare Institute Limited,INE027H01010,18555,214.08
Bank Of Baroda,INE028A01039,122570,355.34
BHARAT PETRO,INE029A01011,71323,243.18
Kalyani Investment Company Limited,INE029L01018,4,0.20
ROSSARI BIOTECH LIMITED,INE02A801020,1367,8.32
Raymond Lifestyle Limited,INE02ID01020,9428,106.54
Azad Engineering Limited,INE02IJ01035,22460,388.56
Borosil Scientific Limited,INE02L001032,182,0.24
Fino Payments Bank Limited,INE02NC01014,21387,51.32
Borosil Limited,INE02PY01013,5007,16.69
Brainbees Solutions Limited,INE02RE01045,50637,152.14
WONDER ELECTRICALS LIMITED,INE02WG01024,4717,7.59
Electronics Mart India Limited,INE02YR01019,54960,74.69
Corona Remedies Limited,INE02ZQ01018,111,1.77
"Hindustan Unilever Ltd.,",INE030A01027,14791,356.75
Housing &Urban Development Corporation Ltd.,INE031A01017,664018,1424.57
Ajanta Pharma Ltd.,INE031B01049,948,28.04
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,235726,312.63
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,21522,76.98
Arvind SmartSpaces Limited,INE034S01021,3890,26.74
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,14865,20.92
KARUR VYSYA,INE036D01028,24389,69.05
Concord Enviro Systems Limited,INE037Z01029,310,1.50
Hindalco Industries Ltd.,INE038A01020,36929,332.87
T.V.Today Network Limited,INE038F01029,598,0.86
IFCI LTD,INE039A01010,742696,448.30
"Jamna Auto Industries Ltd.,",INE039C01032,80550,103.99
JASH ENGINEERING LIMITED,INE039O01029,6515,32.82
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4029,14.16
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1646,15.54
Cohance Lifesciences Limited,INE03QK01018,74347,250.73
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,228682,2119.04
Mayur Uniquoters ltd.,INE040D01038,2993,17.40
SUZLON ENERGY LTD.,INE040H01021,6550515,3493.74
"Dhampur Sugar Mills Ltd.,",INE041A01016,45687,64.73
Escorts Kubota Limited,INE042A01014,3988,145.47
GTL Ltd,INE043A01012,388,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2894,28.39
Sun Pharmaceutical Industries Ltd.,INE044A01036,11089,184.07
Paras Defence and Space Technologies Limited,INE045601023,28901,205.80
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8513,70.68
Fineotex Chemical Limited,INE045J01034,106164,31.20
Reliance Industrial Infrastructure,INE046A01015,5372,48.04
Muthoot Microfin Limited,INE046W01019,5576,9.32
GRASIM INDUS,INE047A01021,3428,97.56
JAGSONPAL PH,INE048B01035,2694,6.21
Navin Fluorent International Ltd,INE048G01026,3580,231.39
"Himatsingka Seide Ltd.,",INE049A01027,58458,74.10
Wockhardt Ltd,INE049B01025,79273,1124.33
SBC EXPORTS LIMITED,INE04AK01028,836981,235.36
KPIT Technologies Ltd,INE04I401011,46705,459.55
ETHOS LIMITED,INE04TZ01018,555,15.33
Seshaasai Technologies Limited,INE04VU01023,1275,3.87
Prakash Pipes Limited,INE050001010,4363,17.24
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3342,60.81
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6541,86.56
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1758,5.08
Camlin Fine Sciences Ltd,INE052I01032,8785,14.78
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,67765,488.25
Indian Railway Finance Corporation,INE053F01010,1634938,2023.13
"V.I.P. Industries Ltd.,",INE054A01027,10093,42.29
Waterbase Limited,INE054C01015,17287,9.71
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,20741,290.60
Cyient DLM Limited,INE055S01018,22496,91.06
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22055,61.94
Sanofi India Ltd,INE058A01010,1039,44.59
"Cipla Ltd.,",INE059A01026,20681,302.42
La Opala RG Ltd.,INE059D01020,3028,7.42
Hindware Home Innovation Limited,INE05AN01011,2808,8.60
Ratnaveer Precision Engineering Limited,INE05CZ01011,338783,551.82
Indogulf Cropsciences Limited,INE05J901018,119,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,227467,80.81
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,8360,12.66
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20995,198.80
"State Bank Of India,",INE062A01020,110427,1219.31
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5817,73.53
Equitas Small Finance Bank Limited,INE063P01018,161737,104.26
TIMES GROUP,INE064A01026,623819,2033.81
Trident Ltd.,INE064C01022,989623,283.28
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1941,1.66
Indegene Limited,INE065X01017,7751,43.58
Eicher Motors Ltd.,INE066A01021,3593,265.91
Hindustan Aeronautics Limited,INE066F01020,100185,4517.77
Wonderla Holidays Limited,INE066O01014,2733,17.71
Inox Wind Limited,INE066P01011,421590,564.17
CG Power and Industrial Solutions Limited,INE067A01029,51880,368.92
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,1838,33.23
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2536,4.79
INDIQUBE SPACES LIMITED,INE06ST01018,2137,4.00
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1944,2.49
Gem Aromatics Limited,INE06XZ01023,151,0.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,8434,17.64
SHREE CEMENT,INE070A01015,301,81.05
Jai Corp Limited,INE070D01027,31888,46.53
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2495,39.60
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3394,33.17
Sona BLW Precision Forgings Limited,INE073K01018,30057,154.15
Praj Industries Ltd.,INE074A01025,126345,490.58
Paramount Communications Ltd.,INE074B01023,88228,43.00
WIPRO LTD.,INE075A01022,362495,826.80
G M BREWERIE,INE075D01018,4154,50.04
HealthCare Global Enterprises Limited,INE075I01017,1233,8.18
SIYAR SILK M,INE076B01028,2791,18.01
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,90119,210.53
Ambuja Cements Ltd.,INE079A01024,64261,353.09
Gateway Distriparks Limited,INE079J01017,60400,38.76
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60871,214.21
Easy Trip Planners Limited,INE07O001026,1139318,150.07
NDR Auto Components Limited,INE07OG01012,331,3.19
Supriya Lifescience Limited,INE07RO01027,9565,71.25
Restaurant Brands Asia Limited,INE07T201019,324691,220.96
IRM ENERGY LIMITED,INE07U701015,10520,32.42
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1372,326.84
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106794,2384.39
TATA IORN AN,INE081A01020,445008,830.90
"Kopran Ltd.,",INE082A01010,6315,9.32
Morepen Laboratories Ltd.,INE083A01026,271953,136.08
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,347663,550.10
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,937,5.71
CHAMBAL FERT,INE085A01013,734035,3251.15
Thangamayil Jewellery Limited,INE085J01014,1419,53.67
"Electrosteel Castings Ltd.,",INE086A01029,276310,257.88
Shree Renuka Sugars Ltd.,INE087H01022,647052,199.03
Paradeep Phosphates Limited,INE088F01024,460369,718.17
DR.REDDY'S L,INE089A01031,6458,80.91
Sterlite Technologies Limited.,INE089C01029,38414,66.99
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23965,27.55
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,6663,25.51
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,55500,108.42
Greenpanel Industries Limited,INE08ZM01014,5760,13.85
Scoda Tubes Limited,INE090501011,15052,25.12
ICICI Bank Ltd.,INE090A01021,57721,785.67
Jai Balaji Industries Limited,INE091G01026,82247,65.44
TATA CHEMICA,INE092A01019,82713,636.15
INDIA NIPP E,INE092B01025,165,1.39
IDFC FIRST BANK LIMITED,INE092T01019,1379611,993.08
Hexaware Technologies Limited,INE093A01041,16601,94.99
OBEROI REALTY LIMITED,INE093I01010,3386,56.97
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,273530,157.84
HINDUSTAN PE,INE094A01015,79222,339.89
Kolte-Patil Developers Ltd,INE094I01018,3977,13.50
UTI Asset Management Company Limited,INE094J01016,7474,91.41
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31255,292.13
NBCC (India) Limited,INE095N01031,986659,1005.40
NUCLEU SOF E,INE096B01018,385,4.06
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,51586,193.17
Aarti Surfactants Limited,INE09EO01013,449,1.62
Gujarat Fluorochemicals Limited,INE09N301011,1368,48.17
Indigo Paints Limited,INE09VQ01012,1704,17.80
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3176,15.63
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,206111,135.14
Ceigall India Limited,INE0AG901020,4165,12.16
Hemisphere Properties India Limited,INE0AJG01018,54353,80.76
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,230,3.69
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,954,4.27
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1263,3.62
Go Fashion (India) Limited,INE0BJS01011,6275,33.67
Premier Energies Limited,INE0BS701011,38322,353.35
C.E. Info Systems Limited,INE0BV301023,7480,105.45
Aether Industries Limited,INE0BWX01014,4169,36.66
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3211,5.19
Jubilant Ingrevia Limited,INE0BY001018,12417,85.23
Oswal Pumps Limited,INE0BYP01024,61523,260.74
Urban Company Limited,INE0CAZ01013,46519,55.52
Mukka Proteins Limited,INE0CG401037,32041,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1231,21.41
Western Carriers (India) Limited,INE0CJF01024,29557,38.69
RateGain Travel Technologies Limited,INE0CLI01024,2119818,13008.36
Meghmani Organics Limited,INE0CT101020,534667,371.62
GMR Power and Urban Infra Limited,INE0CU601026,42651,51.72
Anthem Biosciences Limited,INE0CZ201020,7045,47.86
Sigachi Industries Limited,INE0D0K01022,248852,89.11
India Pesticides Limited,INE0D6701023,24746,49.93
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,150590,558.14
PIRAMAL PHARMA LIMITED,INE0DK501011,277799,520.78
Fairchem Organics Limited,INE0DNW01011,4700,33.62
INNOVA CAPTAB LIMITED,INE0DUT01020,709,6.29
Syrma SGS Technology Limited,INE0DYJ01015,51893,409.13
Wakefit Innovations Limited,INE0E7301029,1754,3.25
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,84065,131.84
Network People Services Technologies Limited,INE0FFK01017,1612,27.22
Deep Industries Limited,INE0FHS01024,17748,76.07
Motisons Jewellers Limited,INE0FRK01020,190648,38.38
Motherson Sumi Wiring India Limited,INE0FS801015,314733,139.35
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,950586,3689.31
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2982,37.94
HP Adhesives Limited,INE0GSL01024,848,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,164,0.45
Windlas Biotech Limited,INE0H5O01029,796,6.81
ArisInfra Solutions Limited,INE0H9P01028,35912,42.75
Fabtech Technologies Limited,INE0HF201011,1635,3.49
One Mobikwik Systems Limited,INE0HLU01028,61656,146.13
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,508458,852.02
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2346,6.72
Le Travenues Technology Limited,INE0HV901016,23095,58.03
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33044,133.50
Capillary Technologies India Limited,INE0ILV01024,2191,12.99
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,24271,58.37
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,17014,513.93
Rashi Peripherals Limited,INE0J1F01024,5671,18.95
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,89853,832.35
Honasa Consumer Limited,INE0J5401028,17738,52.90
Jeena Sikho Lifecare Limited,INE0J5801029,10135,70.14
Venus Pipes & Tubes Limited,INE0JA001018,5290,71.01
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20578,145.94
Sanathan Textiles Limited,INE0JPD01013,315,1.36
YATRA ONLINE LIMITED,INE0JR601024,22513,30.30
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300556,1247.15
Garuda Construction and Engineering Limited,INE0JVO01026,13068,24.63
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54677,271.90
Eureka Forbes Limited,INE0KCE01017,100214,521.61
Rhetan TMT Limited,INE0KKN01029,292009,75.93
DCX Systems Limited,INE0KL801015,101353,226.24
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,3100,5.41
Gopal Snacks Limited,INE0L9R01028,10667,36.65
Avalon Technologies Limited,INE0LCL01028,7113,71.34
Ather Energy Limited,INE0LEZ01016,10938,78.77
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,68434,148.85
Cello World Limited,INE0LMW01024,11316,64.41
IKIO Technologies Limited,INE0LOJ01019,4484,12.24
Physicswallah Limited,INE0LP301011,246068,272.84
Aarti Pharmalabs Limited,INE0LRU01027,9382,77.25
Quadrant Future Tek Limited,INE0LRY01011,27291,95.73
Ola Electric Mobility Limited,INE0LXG01040,1674300,541.17
REDTAPE Limited,INE0LXT01019,31125,43.71
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3641,4.98
J.G.Chemicals Limited,INE0MB501011,3443,14.37
REGAAL RESOURCES LIMITED,INE0MHO01029,3493,2.71
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,8448,20.23
TRUALT BIOENERGY LIMITED,INE0MWH01014,2871,11.86
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1591,7.40
BLS E-Services Limited,INE0NLT01010,153668,221.60
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,493587,217.35
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,26286,916.16
Kross Limited,INE0O6601022,4666,10.14
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3027,7.39
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,381169,385.22
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,27364,128.68
Shipping Corporation of India Land and Assets Limited,INE0PB301013,23814,11.97
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11112,37.83
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4127,11.79
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15926,147.43
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,3.11
International Gemmological Institute India Limited,INE0Q9301021,9679,33.89
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4423,26.57
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25369,39.48
Denta Water and Infra Solutions Limited,INE0R4L01018,3616,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1284,2.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9626,76.88
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3020,4.85
Stallion India Fluorochemicals Limited,INE0RYC01010,1706,2.04
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5761,2.43
Pace Digitek Limited,INE0S3G01027,90757,159.86
CRIZAC LIMITED,INE0S4R01014,17270,47.62
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11574,96.04
VMS TMT LIMITED,INE0SJA01013,17,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10197,47.62
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,7492,17.15
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,819,7.68
Bluspring Enterprises Limited,INE0U4101014,17900,14.41
Digitide Solutions Limited,INE0U4701011,18064,28.84
BlackBuck Limited,INE0UIZ01018,4252,27.22
Sanofi Consumer Healthcare India Limited,INE0UOS01011,371,17.31
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200164,216.78
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14132,339.67
CARRARO INDIA LIMITED,INE0V7W01012,1264,6.28
Sri Lotus Developers and Realty Limited,INE0V9Q01010,58564,99.15
Meesho Limited,INE0VDM01015,2929,4.32
Sagility Limited,INE0W2G01015,1161330,558.59
Laxmi Dental Limited,INE0WO601020,6826,16.54
Midwest Limited,INE0XAD01024,3409,45.32
Jain Resource Recycling Limited,INE0YD401026,9374,39.02
Atlanta Electricals Limited,INE0Z4F01028,1150,10.76
ATUL LTD.,INE100A01010,522,38.69
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,40906,1402.15
Granules India Ltd.,INE101D01020,30527,177.80
Afcons Infrastructure Limited,INE101I01011,13904,51.63
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,409753,3102.12
Godrej Consumer Products Ltd.,INE102D01028,3634,44.97
Allied Digital Services Limited,INE102I01027,8712,14.16
MANGALORE RE,INE103A01014,146579,286.03
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,324,4.03
TVS Holdings Limited,INE105A01035,81,11.90
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,289709,279.13
TAMILNADU NE,INE107A01015,12630,21.07
Awfis Space Solutions Limited,INE108V01019,14867,64.49
SHIPPING COR,INE109A01011,158144,406.29
ARMAN FIN,INE109C01017,959,14.97
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,71759,401.93
FINANC TECHN,INE111B01023,729,5.68
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3335,11.61
Metropolis Healthcare Limited,INE112L01020,1385,27.05
GUJ NARMADA,INE113A01013,45453,237.64
STEEL AUTHOR,INE114A01011,294367,444.54
Lic Housing Finance Ltd.,INE115A01026,95031,552.93
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,830,13.37
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,2669,161.65
BAJ HOLD INV,INE118A01012,1427,163.31
Nuvoco Vistas Corporation Limited,INE118D01016,15525,56.91
PARK MEDI WORLD LIMITED,INE119201023,44780,89.41
Balrampur Chini Mills Ltd.,INE119A01028,5443,28.70
Carborundum Universal Ltd.,INE120A01034,5060,43.48
CHOL INV FN,INE121A01024,10594,177.28
JSW Energy Limited,INE121E01018,54544,287.72
INDUS TOWERS LIMITED,INE121J01017,34596,149.47
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,158289,105.65
SBI Life Insurance Company Limited,INE123W01016,1650,30.53
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,215628,184.78
"E.I.D. Parry (India) Ltd.,",INE126A01031,8661,80.33
APOLLO PIPES LIMITED,INE126J01016,5686,22.93
HDFC Asset Management Company Limited,INE127D01025,11993,329.01
Goodluck India Limited,INE127I01024,10562,115.69
K.P. Energy Limited,INE127T01021,32651,113.82
Eveready Industries India Ltd.,INE128A01029,19744,70.88
Five-Star Business Finance Ltd.,INE128S01021,34980,167.42
Archean Chemical Industries Limited,INE128X01021,3405,21.43
GAIL INDIA,INE129A01019,437254,748.61
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29904,32.20
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,1080,1.22
Fujiyama Power Systems Limited,INE12UR01024,643,1.34
Gujarat Mineral Development Corpora,INE131A01031,148710,737.29
Relaxo Footwears Ltd.,INE131B01039,14223,59.97
Aurionpro Solutions Ltd.,INE132H01018,6720,68.59
Akzo Nobel India Limited,INE133A01011,1674,53.38
TILAKNAG IND,INE133E01013,39749,185.65
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,866,0.78
Power Finance Corporation Ltd,INE134E01011,191486,785.03
Cyient Limited,INE136B01020,24034,273.89
Neogen Chemicals Limited,INE136S01016,3258,45.44
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
