SEBI REPORT For Trade date 09-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27882,14.10
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,312,0.99
Orient Technologies Limited,INE0PPK01015,6935,25.96
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,4479,12.79
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15949,129.74
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,216,3.39
International Gemmological Institute India Limited,INE0Q9301021,14278,51.52
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,87,0.53
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25673,40.84
Denta Water and Infra Solutions Limited,INE0R4L01018,3382,11.85
SRM CONTRACTORS LIMITED,INE0R6Z01013,312,1.52
PATEL RETAIL LIMITED,INE0R8B01010,1908,4.20
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10689,84.71
Gala Precision Engineering Limited,INE0RE001014,139,1.22
Tolins Tyres Limited,INE0RWQ01014,2497,4.32
Stallion India Fluorochemicals Limited,INE0RYC01010,532,1.06
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7073,3.35
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,33,0.06
Pace Digitek Limited,INE0S3G01027,20910,40.91
CRIZAC LIMITED,INE0S4R01014,32605,89.65
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,13557,111.13
VMS TMT LIMITED,INE0SJA01013,587,0.30
MAMATA MACHINERY LIMITED,INE0TO701015,11245,52.83
Glottis Limited,INE0TQE01026,6329,3.47
Solarworld Energy Solutions Limited,INE0TY101024,10321,25.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,976,9.20
Bluspring Enterprises Limited,INE0U4101014,24019,19.48
Digitide Solutions Limited,INE0U4701011,20553,38.63
BlackBuck Limited,INE0UIZ01018,5909,37.92
Sanofi Consumer Healthcare India Limited,INE0UOS01011,63,2.97
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,775,0.84
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14655,360.12
CARRARO INDIA LIMITED,INE0V7W01012,886,4.62
Sri Lotus Developers and Realty Limited,INE0V9Q01010,59930,109.01
Meesho Limited,INE0VDM01015,2524,3.90
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,1123700,576.12
Laxmi Dental Limited,INE0WO601020,3022,9.15
Midwest Limited,INE0XAD01024,2911,42.40
ANLON HEALTHCARE LIMITED,INE0Y8W01017,90,0.11
Jain Resource Recycling Limited,INE0YD401026,21087,86.35
Atlanta Electricals Limited,INE0Z4F01028,619,5.21
ATUL LTD.,INE100A01010,1198,80.64
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,23356,833.99
Granules India Ltd.,INE101D01020,28490,166.42
Afcons Infrastructure Limited,INE101I01011,27723,104.12
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,401387,3044.28
Godrej Consumer Products Ltd.,INE102D01028,3950,49.16
Allied Digital Services Limited,INE102I01027,7018,13.96
MANGALORE RE,INE103A01014,151891,267.17
SMC Global Securities Limited,INE103C01036,150314,133.31
TRAVEL FOOD SERVICES LIMITED,INE103V01028,102,1.26
TVS Holdings Limited,INE105A01035,198,29.06
RPG Life Sciences Limited,INE105J01010,158,3.67
HI-TECH PIPES LIMITED,INE106T01025,257489,258.58
TAMILNADU NE,INE107A01015,14302,23.86
Wanbury Limited,INE107F01022,10,0.03
Awfis Space Solutions Limited,INE108V01019,8935,50.37
SHIPPING COR,INE109A01011,163878,406.89
ARMAN FIN,INE109C01017,462,6.97
Mindteck (India) Ltd,INE110B01017,999,2.25
CONTAIN CORP,INE111A01025,86566,493.68
FINANC TECHN,INE111B01023,706,5.86
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,100,0.47
PDS LIMITED,INE111Q01021,3461,12.31
Metropolis Healthcare Limited,INE112L01020,1175,23.68
GUJ NARMADA,INE113A01013,52067,274.43
STEEL AUTHOR,INE114A01011,374516,552.57
Lic Housing Finance Ltd.,INE115A01026,95551,562.25
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1290,22.26
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,5667,318.25
BAJ HOLD INV,INE118A01012,2060,241.34
Nuvoco Vistas Corporation Limited,INE118D01016,14179,53.92
PARK MEDI WORLD LIMITED,INE119201023,1575,2.45
Balrampur Chini Mills Ltd.,INE119A01028,12721,63.21
Carborundum Universal Ltd.,INE120A01034,4815,44.79
CHOL INV FN,INE121A01024,9025,151.32
JSW Energy Limited,INE121E01018,77045,401.43
INDUS TOWERS LIMITED,INE121J01017,38885,161.86
Amagi Media Labs Limited,INE121R01077,2000,7.64
"MMTC Ltd.,",INE123F01029,154955,107.06
SBI Life Insurance Company Limited,INE123W01016,1438,25.80
Steelcast Ltd.,INE124E01038,350,0.75
DELTA CORP,INE124G01033,243356,211.93
"E.I.D. Parry (India) Ltd.,",INE126A01031,4906,49.42
APOLLO PIPES LIMITED,INE126J01016,2867,10.32
HDFC Asset Management Company Limited,INE127D01025,12248,339.25
Goodluck India Limited,INE127I01024,5882,69.47
K.P. Energy Limited,INE127T01021,33263,123.06
Eveready Industries India Ltd.,INE128A01029,19740,70.87
Five-Star Business Finance Ltd.,INE128S01021,28966,152.74
Archean Chemical Industries Limited,INE128X01021,4694,29.77
GAIL INDIA,INE129A01019,556922,964.58
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,50609,53.50
Fujiyama Power Systems Limited,INE12UR01024,671,1.42
Gujarat Mineral Development Corpora,INE131A01031,150011,749.97
Relaxo Footwears Ltd.,INE131B01039,13700,61.62
Aurionpro Solutions Ltd.,INE132H01018,5068,56.58
Akzo Nobel India Limited,INE133A01011,1822,58.26
TILAKNAG IND,INE133E01013,41015,193.63
