SEBI REPORT For Trade date 31-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Ratnaveer Precision Engineering Limited,INE05CZ01011,7038,11.20
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,10255,14.80
FORTIS HEALTHCARE LIMITED,INE061F01013,11585,114.71
"State Bank Of India,",INE062A01020,80891,676.19
Pondy Oxides & Chemicals Limited,INE063E01053,4946,65.00
Equitas Small Finance Bank Limited,INE063P01018,284651,178.36
Trident Ltd.,INE064C01022,799793,247.08
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7641,7.75
Indegene Limited,INE065X01017,13264,75.56
Eicher Motors Ltd.,INE066A01021,3125,209.92
Hindustan Aeronautics Limited,INE066F01020,96030,4593.45
Wonderla Holidays Limited,INE066O01014,11789,77.18
Inox Wind Limited,INE066P01011,431311,737.32
CG Power and Industrial Solutions Limited,INE067A01029,81368,601.80
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2971,8.40
Gland Pharma Limited,INE068V01023,3097,59.09
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,543806,587.63
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2404,5.66
INDIQUBE SPACES LIMITED,INE06ST01018,1433,3.36
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2392,3.99
Gem Aromatics Limited,INE06XZ01023,1256,2.92
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,1236,2.79
SHREE CEMENT,INE070A01015,136,39.58
Jai Corp Limited,INE070D01027,39005,64.43
INSECTCID,INE070I01018,776,7.28
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2215,40.35
Associated Alcohols & Breweries Ltd,INE073G01016,2110,25.54
Sona BLW Precision Forgings Limited,INE073K01018,62731,304.94
Praj Industries Ltd.,INE074A01025,143162,595.29
Paramount Communications Ltd.,INE074B01023,104207,52.31
WIPRO LTD.,INE075A01022,229893,579.89
G M BREWERIE,INE075D01018,1140,8.93
HealthCare Global Enterprises Limited,INE075I01017,1171,7.64
SIYAR SILK M,INE076B01028,1342,10.51
IFB Agro Industries Ltd,INE076C01018,48,0.56
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,18446,62.76
Ambuja Cements Ltd.,INE079A01024,53937,318.15
Gateway Distriparks Limited,INE079J01017,127231,86.78
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,56729,222.70
Easy Trip Planners Limited,INE07O001026,1698959,214.80
NDR Auto Components Limited,INE07OG01012,492,4.46
Supriya Lifescience Limited,INE07RO01027,6365,45.90
Restaurant Brands Asia Limited,INE07T201019,124769,100.05
IRM ENERGY LIMITED,INE07U701015,9411,32.18
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3103,590.70
LLOYDS ENTERPRISES LIMITED,INE080I01025,3063213,2362.80
TATA IORN AN,INE081A01020,251488,397.32
"Kopran Ltd.,",INE082A01010,3324,5.83
Morepen Laboratories Ltd.,INE083A01026,338552,199.22
Themis Medicare Ltd.,INE083B01024,6698,8.83
BANK OF INDI,INE084A01016,333117,414.01
Amanta Healthcare Limited,INE084K01015,132,0.16
CHAMBAL FERT,INE085A01013,124602,659.19
Thangamayil Jewellery Limited,INE085J01014,361,7.45
"Electrosteel Castings Ltd.,",INE086A01029,270030,282.25
KESORAM IND,INE087A01019,1294,0.07
Shree Renuka Sugars Ltd.,INE087H01022,948897,326.12
Paradeep Phosphates Limited,INE088F01024,378051,718.29
DR.REDDY'S L,INE089A01031,15203,189.89
Sterlite Technologies Limited.,INE089C01029,19085,23.06
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,2100,1.80
Krsnaa Diagnostics Limited,INE08LI01020,3957,36.11
M & B ENGINEERING LIMITED,INE08N601015,5337,23.71
SANSTAR LIMITED,INE08NE01025,3276,3.41
Samhi Hotels Limited,INE08U801020,109978,231.41
Greenpanel Industries Limited,INE08ZM01014,2755,9.22
Scoda Tubes Limited,INE090501011,10274,20.02
ICICI Bank Ltd.,INE090A01021,82478,1142.42
Jai Balaji Industries Limited,INE091G01026,70323,73.08
TATA CHEMICA,INE092A01019,31464,290.38
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,809436,592.99
Hexaware Technologies Limited,INE093A01041,10139,76.69
OBEROI REALTY LIMITED,INE093I01010,7189,126.32
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,197766,138.07
HINDUSTAN PE,INE094A01015,59026,263.06
Ashika Credit Capital Ltd.,INE094B01013,26000,92.24
Kolte-Patil Developers Ltd,INE094I01018,6516,25.38
UTI Asset Management Company Limited,INE094J01016,7769,104.33
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,58863,515.51
NBCC (India) Limited,INE095N01031,414659,484.68
NUCLEU SOF E,INE096B01018,1176,13.64
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,62691,256.28
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2379,90.22
Indigo Paints Limited,INE09VQ01012,3765,40.42
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8116,39.09
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,116957,156.74
Ceigall India Limited,INE0AG901020,8114,21.63
Hemisphere Properties India Limited,INE0AJG01018,56372,89.73
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,990,4.52
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,913,1.72
Bansal Wire Industries Limited,INE0B9K01025,1001,3.55
Go Fashion (India) Limited,INE0BJS01011,3949,32.50
Premier Energies Limited,INE0BS701011,228984,2454.99
C.E. Info Systems Limited,INE0BV301023,5183,94.94
Aether Industries Limited,INE0BWX01014,14412,110.28
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4816,9.79
Jubilant Ingrevia Limited,INE0BY001018,10346,76.71
Oswal Pumps Limited,INE0BYP01024,21107,164.54
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1276,30.60
Western Carriers (India) Limited,INE0CJF01024,48989,64.80
RateGain Travel Technologies Limited,INE0CLI01024,221392,697.40
Meghmani Organics Limited,INE0CT101020,334114,285.65
GMR Power and Urban Infra Limited,INE0CU601026,75532,91.33
Anthem Biosciences Limited,INE0CZ201020,12866,98.97
Sigachi Industries Limited,INE0D0K01022,191085,94.91
India Pesticides Limited,INE0D6701023,27046,58.31
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,169994,688.46
PIRAMAL PHARMA LIMITED,INE0DK501011,210130,445.58
Fairchem Organics Limited,INE0DNW01011,1468,15.80
INNOVA CAPTAB LIMITED,INE0DUT01020,1088,9.63
Syrma SGS Technology Limited,INE0DYJ01015,52874,407.93
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6513,11.07
Network People Services Technologies Limited,INE0FFK01017,1889,37.69
Deep Industries Limited,INE0FHS01024,9799,49.03
Motisons Jewellers Limited,INE0FRK01020,232485,47.46
Motherson Sumi Wiring India Limited,INE0FS801015,448534,203.35
EPACK Durable Limited,INE0G5901015,1158276,4505.15
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3121,38.48
HP Adhesives Limited,INE0GSL01024,671,0.40
ALL TIME PLASTICS LIMITED,INE0GV601021,1021,2.97
Windlas Biotech Limited,INE0H5O01029,502,4.89
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,44523,128.68
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4218,12.84
Le Travenues Technology Limited,INE0HV901016,24987,73.62
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19159,94.35
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,4390,12.18
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15319,416.34
Rashi Peripherals Limited,INE0J1F01024,9329,27.88
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,97197,839.50
Honasa Consumer Limited,INE0J5401028,14176,40.82
Jeena Sikho Lifecare Limited,INE0J5801029,3818,29.58
Venus Pipes & Tubes Limited,INE0JA001018,8153,115.65
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10912,85.61
Sanathan Textiles Limited,INE0JPD01013,175,0.84
YATRA ONLINE LIMITED,INE0JR601024,16489,25.52
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201122,5331.00
Garuda Construction and Engineering Limited,INE0JVO01026,3282,7.02
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,19897,150.94
Eureka Forbes Limited,INE0KCE01017,99196,515.92
DCX Systems Limited,INE0KL801015,111496,304.79
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,869,1.81
Bajel Projects Limited,INE0KQN01018,41,0.08
Gopal Snacks Limited,INE0L9R01028,12775,47.22
Avalon Technologies Limited,INE0LCL01028,3787,38.28
Ather Energy Limited,INE0LEZ01016,9593,66.60
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63332,164.78
Cello World Limited,INE0LMW01024,10267,67.42
IKIO Technologies Limited,INE0LOJ01019,5480,15.23
Aarti Pharmalabs Limited,INE0LRU01027,9628,86.73
Quadrant Future Tek Limited,INE0LRY01011,14090,63.59
Ola Electric Mobility Limited,INE0LXG01040,105628,66.01
REDTAPE Limited,INE0LXT01019,31344,45.76
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11005,19.79
J.G.Chemicals Limited,INE0MB501011,8860,39.82
REGAAL RESOURCES LIMITED,INE0MHO01029,1510,1.38
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,8.71
BLS E-Services Limited,INE0NLT01010,531,1.01
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,633658,283.11
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13500,513.88
Kross Limited,INE0O6601022,31164,63.36
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,221,0.70
Rossell Techsys Limited,INE0OJW01016,2855,20.90
NTPC GREEN ENERGY LIMITED,INE0ONG01011,407120,429.49
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,24149,144.92
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,36218,19.43
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,486,2.24
Orient Technologies Limited,INE0PPK01015,6005,25.98
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,5500,16.26
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,29109,240.81
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,14957,58.22
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34723,62.89
Denta Water and Infra Solutions Limited,INE0R4L01018,2562,11.13
SRM CONTRACTORS LIMITED,INE0R6Z01013,1396,7.46
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4685,32.41
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,2158,8.03
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7751,4.20
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,17079,56.90
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,4912,44.27
MAMATA MACHINERY LIMITED,INE0TO701015,20203,96.68
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,234,2.47
Bluspring Enterprises Limited,INE0U4101014,24000,19.70
Digitide Solutions Limited,INE0U4701011,22300,47.26
BlackBuck Limited,INE0UIZ01018,6162,41.54
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19452,493.63
CARRARO INDIA LIMITED,INE0V7W01012,1230,5.99
Sri Lotus Developers and Realty Limited,INE0V9Q01010,83986,161.88
Sagility Limited,INE0W2G01015,775229,398.37
Laxmi Dental Limited,INE0WO601020,7960,27.68
ATUL LTD.,INE100A01010,2483,162.08
Mahindra & Mahindra Ltd.,INE101A01026,30887,1084.98
Granules India Ltd.,INE101D01020,357880,1815.67
Afcons Infrastructure Limited,INE101I01011,8941,41.36
HLV LIMITED,INE102A01024,37492,5.28
Choice International Ltd,INE102B01014,15072,108.23
Godrej Consumer Products Ltd.,INE102D01028,22639,264.72
Allied Digital Services Limited,INE102I01027,21115,43.45
MANGALORE RE,INE103A01014,141491,228.82
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,214,2.85
TVS Holdings Limited,INE105A01035,296,39.40
RPG Life Sciences Limited,INE105J01010,323,8.02
HI-TECH PIPES LIMITED,INE106T01025,165776,188.70
TAMILNADU NE,INE107A01015,19826,34.43
Awfis Space Solutions Limited,INE108V01019,12668,80.97
SHIPPING COR,INE109A01011,148729,385.14
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,77559,466.03
FINANC TECHN,INE111B01023,1257,12.13
PDS LIMITED,INE111Q01021,1563,6.08
Metropolis Healthcare Limited,INE112L01020,3349,68.21
GUJ NARMADA,INE113A01013,41093,223.91
STEEL AUTHOR,INE114A01011,371829,513.95
Lic Housing Finance Ltd.,INE115A01026,114721,629.67
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,6531,105.19
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11219,655.45
BAJ HOLD INV,INE118A01012,971,133.07
Nuvoco Vistas Corporation Limited,INE118D01016,8561,35.01
Balrampur Chini Mills Ltd.,INE119A01028,17610,91.46
Carborundum Universal Ltd.,INE120A01034,4035,40.62
CHOL INV FN,INE121A01024,7350,118.35
JSW Energy Limited,INE121E01018,73935,403.13
INDUS TOWERS LIMITED,INE121J01017,78750,292.12
"MMTC Ltd.,",INE123F01029,95210,69.25
SBI Life Insurance Company Limited,INE123W01016,3084,55.46
Steelcast Ltd.,INE124E01038,50,0.11
DELTA CORP,INE124G01033,330257,311.04
"E.I.D. Parry (India) Ltd.,",INE126A01031,2998,31.12
APOLLO PIPES LIMITED,INE126J01016,11290,42.55
HDFC Asset Management Company Limited,INE127D01025,9283,519.56
Goodluck India Limited,INE127I01024,8248,86.63
K.P. Energy Limited,INE127T01021,38782,162.26
Eveready Industries India Ltd.,INE128A01029,40294,146.81
Five-Star Business Finance Ltd.,INE128S01021,27816,156.02
Archean Chemical Industries Limited,INE128X01021,3751,25.56
GAIL INDIA,INE129A01019,274200,511.54
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,43301,49.53
Gujarat Mineral Development Corpora,INE131A01031,160483,808.90
Relaxo Footwears Ltd.,INE131B01039,14598,70.31
Aurionpro Solutions Ltd.,INE132H01018,2513,30.86
Akzo Nobel India Limited,INE133A01011,777,27.58
TILAKNAG IND,INE133E01013,26301,127.75
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,309593,1290.43
Cyient Limited,INE136B01020,23441,301.69
Neogen Chemicals Limited,INE136S01016,1923,30.29
Kanoria Chemicals & Industries Ltd.,INE138C01024,1470,1.57
KFin Technologies Limited,INE138Y01010,43085,496.09
"National Aluminium Co. Ltd.,",INE139A01034,159773,353.76
FUSION FINANCE LIMITED,INE139R01012,22758,44.14
Piramal Enterprises Limited,INE140A01024,5915,75.50
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,69943,520.29
Sula Vineyards Limited,INE142Q01026,77557,230.36
Orient Electric Limited,INE142Z01019,6893,15.29
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9174,21.35
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,9437,91.75
SOUTH PETRO,INE147A01011,67377,67.11
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,24033,28.47
Sammaan Capital Limited,INE148I01020,579312,889.14
Delhivery Limited,INE148O01028,36419,167.21
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2958,55.09
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,105251,219.59
NIBE LIMITED,INE149O01018,65,0.89
Aditya Birla Lifestyle Brands Limited,INE14LE01019,132101,191.04
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4621,96.94
LUX Industries Limited,INE150G01020,3047,46.29
TATA COMM,INE151A01013,8861,162.31
Shaily Engineering Plastics Ltd.,INE151G01028,2200,51.33
Thermax Ltd.,INE152A01029,3809,131.61
ALLCARGO GATI LIMITED,INE152B01027,26261,19.88
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31855,196.54
MAHANAG TELE,INE153A01019,185210,80.83
BLS International Services Ltd,INE153T01027,109564,393.95
ITC Ltd,INE154A01025,258204,1051.40
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,337532,1971.22
New Delhi Television Limited,INE155G01029,202,0.21
Hero Motocorp Limited,INE158A01026,6298,333.15
EIMCO ELEC I,INE158B01016,761,15.82
