SEBI REPORT For Trade date 22-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
PRISM JOHNSON LIMITED.,INE010A01011,36504,51.55
Zydus Lifesciences Limited,INE010B01027,13691,134.84
Tejas Networks Limited,INE010J01012,192399,1007.54
L&T Technology Services Limited,INE010V01017,6061,235.87
BALU FORGE INDUSTRIES LIMITED,INE011E01029,17676,85.14
Tega Industries Limited,INE011K01018,2766,53.91
ACC,INE012A01025,18547,307.64
Onesource Specialty Pharma Limited,INE013P01021,217296,3220.14
WIM PLAST LT,INE015B01018,1000,3.98
Tinna Rubber and Infrastructure Limited,INE015C01016,502,3.76
DABUR INDIA,INE016A01026,24325,120.07
CEINSYS TECH LIMITED,INE016Q01014,682,7.92
"Great Eastern Shipping Co. Ltd.,",INE017A01032,11167,149.52
LARSEN & TOU,INE018A01030,65234,2566.39
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,17856,138.01
JSW SL,INE019A01038,12394,155.65
Himadri Speciality Chemical Ltd.,INE019C01026,46600,230.49
STANLEY LIFESTYLES LIMITED,INE01A001028,3373,5.70
Antony Waste Handling Cell Limited,INE01BK01022,7247,38.90
Vishal Mega Mart Limited,INE01EA01019,273095,354.95
Ritco Logistics Limited,INE01EG01016,91,0.26
Baazar Style Retail Limited,INE01FR01028,6618,20.49
Sky Gold And Diamonds Limited,INE01IU01018,19081,70.32
eMudhra Limited,INE01QM01018,4919,27.95
Vikran Engineering Limited,INE01R501028,554928,507.96
Canara HSBC Life Insurance Company Limited,INE01TY01017,7078,10.19
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,383496,1442.89
Asian Paints Ltd.,INE021A01026,10194,261.25
Dodla Dairy Limited,INE021O01019,354,4.30
ASIAN GRANITO INDIA LIMITED,INE022I01019,7621,5.68
Indian Energy Exchange Limited,INE022Q01020,280191,390.96
Nalwa Sons Investment Ltd,INE023A01030,16,1.00
Aeroflex Industries Limited,INE024001021,47131,131.87
Shilchar Technologies Ltd.,INE024F01011,3083,124.36
GRAVITA INDIA LIMITED,INE024L01027,14525,242.28
Goldiam International Ltd.,INE025B01025,26241,101.32
Artemis Medicare Services Limited,INE025R01021,9864,23.94
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,399279,658.88
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,190707,286.16
Max Healthcare Institute Limited,INE027H01010,20368,222.76
Bank Of Baroda,INE028A01039,196080,551.15
BHARAT PETRO,INE029A01011,94886,303.07
Kalyani Investment Company Limited,INE029L01018,8,0.38
ROSSARI BIOTECH LIMITED,INE02A801020,2043,10.93
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,11817,117.75
Azad Engineering Limited,INE02IJ01035,14111,249.32
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,17987,40.28
Borosil Limited,INE02PY01013,5704,17.10
Brainbees Solutions Limited,INE02RE01045,54548,160.61
WONDER ELECTRICALS LIMITED,INE02WG01024,2494,3.37
Electronics Mart India Limited,INE02YR01019,49808,69.58
Corona Remedies Limited,INE02ZQ01018,208,3.37
"Hindustan Unilever Ltd.,",INE030A01027,18286,426.05
Housing &Urban Development Corporation Ltd.,INE031A01017,386799,841.18
Ajanta Pharma Ltd.,INE031B01049,1973,56.65
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,220774,285.38
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,18306,65.88
Arvind SmartSpaces Limited,INE034S01021,4326,29.35
SOTL,INE035D01020,1727,7.15
Gujarat Ambuja Exports Ltd.,INE036B01030,29660,44.71
KARUR VYSYA,INE036D01028,34901,97.47
Concord Enviro Systems Limited,INE037Z01029,661,2.68
Hindalco Industries Ltd.,INE038A01020,34628,319.10
T.V.Today Network Limited,INE038F01029,837,1.13
IFCI LTD,INE039A01010,875097,527.10
"Jamna Auto Industries Ltd.,",INE039C01032,80096,99.88
JASH ENGINEERING LIMITED,INE039O01029,6996,34.76
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2762,12.35
Go Digit General Insurance Limited,INE03JT01014,3704,12.82
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1810,17.76
Cohance Lifesciences Limited,INE03QK01018,44801,182.61
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,530898,4410.20
Mayur Uniquoters ltd.,INE040D01038,1529,8.80
SUZLON ENERGY LTD.,INE040H01021,6220300,3339.58
"Dhampur Sugar Mills Ltd.,",INE041A01016,49237,70.07
Escorts Kubota Limited,INE042A01014,4076,143.68
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,2097,21.18
Sun Pharmaceutical Industries Ltd.,INE044A01036,31117,519.89
Paras Defence and Space Technologies Limited,INE045601023,28226,204.12
ADOR WELDING,INE045A01017,195,2.22
Nelco Ltd,INE045B01015,8735,70.75
Fineotex Chemical Limited,INE045J01034,79864,23.08
Reliance Industrial Infrastructure,INE046A01015,5461,47.86
Muthoot Microfin Limited,INE046W01019,6851,12.08
GRASIM INDUS,INE047A01021,5153,144.57
JAGSONPAL PH,INE048B01035,3341,7.45
Navin Fluorent International Ltd,INE048G01026,4437,281.72
"Himatsingka Seide Ltd.,",INE049A01027,55548,61.87
Wockhardt Ltd,INE049B01025,90026,1293.22
SBC EXPORTS LIMITED,INE04AK01028,889474,251.91
KPIT Technologies Ltd,INE04I401011,59606,536.18
ETHOS LIMITED,INE04TZ01018,533,14.89
Seshaasai Technologies Limited,INE04VU01023,1522,4.22
Prakash Pipes Limited,INE050001010,3842,15.81
Elin Electronics Limited,INE050401020,2675,3.76
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4286,73.10
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5360,71.51
Rane (Madras)  Ltd.,INE050H01012,2035,16.10
Vardhman Special Steels Ltd,INE050M01012,981,2.91
Vakrangee Softwares Ltd.,INE051B01021,36150,2.84
Windsor Machines Limited,INE052A01021,1895,5.82
Camlin Fine Sciences Ltd,INE052I01032,30504,35.62
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,71406,500.61
Indian Railway Finance Corporation,INE053F01010,1560674,1874.17
"V.I.P. Industries Ltd.,",INE054A01027,12093,47.29
Waterbase Limited,INE054C01015,7090,3.79
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7866,143.67
Cyient DLM Limited,INE055S01018,19357,78.31
IVALUE INFOSOLUTIONS LIMITED,INE056801025,743,2.01
Refex Industries Limited,INE056I01025,27059,72.95
Sanofi India Ltd,INE058A01010,2045,78.06
"Cipla Ltd.,",INE059A01026,25918,357.84
Simplex Infrastructures Limited,INE059B01024,504,1.15
La Opala RG Ltd.,INE059D01020,2897,6.99
Hindware Home Innovation Limited,INE05AN01011,6014,13.46
Ratnaveer Precision Engineering Limited,INE05CZ01011,348882,567.22
Indogulf Cropsciences Limited,INE05J901018,139,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,322410,113.44
Likhitha Infrastructure Limited,INE060901027,22,0.05
Navneet Education Limited,INE060A01024,5726,8.43
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,18637,174.89
"State Bank Of India,",INE062A01020,164604,1802.39
ALICON,INE062D01024,1054,7.70
Pondy Oxides & Chemicals Limited,INE063E01053,5534,70.53
Equitas Small Finance Bank Limited,INE063P01018,116816,75.81
TIMES GROUP,INE064A01026,618403,1882.46
Trident Ltd.,INE064C01022,838802,238.93
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1570,1.19
Indegene Limited,INE065X01017,7940,43.97
Eicher Motors Ltd.,INE066A01021,6705,483.22
Hindustan Aeronautics Limited,INE066F01020,80943,3639.28
Wonderla Holidays Limited,INE066O01014,2589,16.43
Inox Wind Limited,INE066P01011,567112,680.31
CG Power and Industrial Solutions Limited,INE067A01029,45188,329.72
CANTABIL RETAIL INDIA LIMITED,INE068L01024,3900,9.95
Gland Pharma Limited,INE068V01023,1733,30.96
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2615,4.49
INDIQUBE SPACES LIMITED,INE06ST01018,1075,2.03
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1735,2.23
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12151,23.77
SHREE CEMENT,INE070A01015,301,79.87
Jai Corp Limited,INE070D01027,20997,30.65
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3607,52.04
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3147,29.80
Sona BLW Precision Forgings Limited,INE073K01018,31409,167.98
Praj Industries Ltd.,INE074A01025,104120,414.91
Paramount Communications Ltd.,INE074B01023,92101,41.75
WIPRO LTD.,INE075A01022,724749,1554.90
G M BREWERIE,INE075D01018,5857,66.98
HealthCare Global Enterprises Limited,INE075I01017,2807,16.99
SIYAR SILK M,INE076B01028,2500,15.52
IFB Agro Industries Ltd,INE076C01018,180,1.65
GOCL Corporation Limited ,INE077F01035,1108,3.84
Vikram Solar Limited,INE078V01014,69294,165.05
Ambuja Cements Ltd.,INE079A01024,78927,407.07
Gateway Distriparks Limited,INE079J01017,46165,28.57
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,79608,245.21
Easy Trip Planners Limited,INE07O001026,718434,76.49
NDR Auto Components Limited,INE07OG01012,285,2.53
Supriya Lifescience Limited,INE07RO01027,9395,67.22
Restaurant Brands Asia Limited,INE07T201019,268800,185.81
IRM ENERGY LIMITED,INE07U701015,16433,43.78
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1630,441.09
LLOYDS ENTERPRISES LIMITED,INE080I01025,3127526,2397.19
TATA IORN AN,INE081A01020,363624,697.72
"Kopran Ltd.,",INE082A01010,1846,3.16
Morepen Laboratories Ltd.,INE083A01026,356520,167.79
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,493319,770.52
Amanta Healthcare Limited,INE084K01015,251,0.34
WeWork India Management Limited,INE085001019,3171,16.61
CHAMBAL FERT,INE085A01013,724350,3198.30
Thangamayil Jewellery Limited,INE085J01014,437,17.88
"Electrosteel Castings Ltd.,",INE086A01029,296995,271.50
Shree Renuka Sugars Ltd.,INE087H01022,545752,168.37
Paradeep Phosphates Limited,INE088F01024,469361,717.83
DR.REDDY'S L,INE089A01031,15439,190.12
Sterlite Technologies Limited.,INE089C01029,78713,168.36
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,18196,19.90
Krsnaa Diagnostics Limited,INE08LI01020,1067,7.79
M & B ENGINEERING LIMITED,INE08N601015,5459,20.11
SANSTAR LIMITED,INE08NE01025,4706,4.55
A B Cotspin India Limited,INE08PH01015,0,0.00
Samhi Hotels Limited,INE08U801020,68461,126.53
Greenpanel Industries Limited,INE08ZM01014,7754,17.65
Scoda Tubes Limited,INE090501011,13403,22.71
ICICI Bank Ltd.,INE090A01021,81782,1111.60
Jai Balaji Industries Limited,INE091G01026,74303,57.39
TATA CHEMICA,INE092A01019,106578,798.34
INDIA NIPP E,INE092B01025,129,1.07
IDFC FIRST BANK LIMITED,INE092T01019,1321188,931.85
Hexaware Technologies Limited,INE093A01041,19408,105.43
OBEROI REALTY LIMITED,INE093I01010,3027,52.14
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,228765,126.06
HINDUSTAN PE,INE094A01015,87550,361.34
Kolte-Patil Developers Ltd,INE094I01018,4315,14.87
UTI Asset Management Company Limited,INE094J01016,8715,101.18
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,30896,289.73
NBCC (India) Limited,INE095N01031,855803,855.68
NUCLEU SOF E,INE096B01018,325,3.24
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,47429,177.59
Aarti Surfactants Limited,INE09EO01013,119,0.47
Gujarat Fluorochemicals Limited,INE09N301011,1601,55.78
Indigo Paints Limited,INE09VQ01012,3054,28.77
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8018,40.86
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,148308,94.71
Ceigall India Limited,INE0AG901020,1531,4.43
Hemisphere Properties India Limited,INE0AJG01018,65049,91.68
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,760,14.14
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1606,7.11
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,1153,3.31
Go Fashion (India) Limited,INE0BJS01011,6827,31.66
Premier Energies Limited,INE0BS701011,25566,253.79
C.E. Info Systems Limited,INE0BV301023,6769,88.67
Aether Industries Limited,INE0BWX01014,7966,85.38
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4743,7.46
Jubilant Ingrevia Limited,INE0BY001018,10909,77.22
Oswal Pumps Limited,INE0BYP01024,44168,198.04
Urban Company Limited,INE0CAZ01013,54573,72.82
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2265,38.34
Western Carriers (India) Limited,INE0CJF01024,17851,23.27
RateGain Travel Technologies Limited,INE0CLI01024,2178094,13277.75
Meghmani Organics Limited,INE0CT101020,560591,374.03
GMR Power and Urban Infra Limited,INE0CU601026,40413,48.76
Anthem Biosciences Limited,INE0CZ201020,7547,51.74
Sigachi Industries Limited,INE0D0K01022,293989,100.58
India Pesticides Limited,INE0D6701023,21657,42.16
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,168936,612.15
PIRAMAL PHARMA LIMITED,INE0DK501011,320382,575.48
Fairchem Organics Limited,INE0DNW01011,4764,31.12
INNOVA CAPTAB LIMITED,INE0DUT01020,825,7.09
Syrma SGS Technology Limited,INE0DYJ01015,51495,437.93
Wakefit Innovations Limited,INE0E7301029,2829,4.80
HMA Agro Industries Limited,INE0ECP01024,926,0.25
TARC LIMITED,INE0EK901012,82534,128.12
Network People Services Technologies Limited,INE0FFK01017,1103,17.84
Deep Industries Limited,INE0FHS01024,12834,58.05
Motisons Jewellers Limited,INE0FRK01020,190198,37.50
Motherson Sumi Wiring India Limited,INE0FS801015,333969,143.77
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,916911,3557.56
Tatva Chintan Pharma Chem Limited,INE0GK401011,2839,37.38
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,190,0.51
Windlas Biotech Limited,INE0H5O01029,1330,11.47
ArisInfra Solutions Limited,INE0H9P01028,25349,29.39
Fabtech Technologies Limited,INE0HF201011,1328,2.69
One Mobikwik Systems Limited,INE0HLU01028,40628,97.23
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,318970,620.15
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2687,7.18
Le Travenues Technology Limited,INE0HV901016,52067,106.20
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,60355,215.13
Capillary Technologies India Limited,INE0ILV01024,1616,9.77
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28993,64.40
Veranda Learning Solutions Limited,INE0IQ001011,1997,3.69
Data Patterns (India) Limited,INE0IX101010,14435,454.47
Rashi Peripherals Limited,INE0J1F01024,2186,8.87
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,123281,1097.80
Honasa Consumer Limited,INE0J5401028,13180,43.13
Jeena Sikho Lifecare Limited,INE0J5801029,12093,81.55
Venus Pipes & Tubes Limited,INE0JA001018,4783,66.08
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,12687,92.81
Sanathan Textiles Limited,INE0JPD01013,223,0.99
YATRA ONLINE LIMITED,INE0JR601024,31788,40.61
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300474,1246.84
Garuda Construction and Engineering Limited,INE0JVO01026,15650,28.65
Blue Jet Healthcare Limited,INE0KBH01020,52702,252.46
Eureka Forbes Limited,INE0KCE01017,97257,507.10
Rhetan TMT Limited,INE0KKN01029,291981,76.16
DCX Systems Limited,INE0KL801015,96735,209.54
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,2609,4.34
Gopal Snacks Limited,INE0L9R01028,7674,25.91
Avalon Technologies Limited,INE0LCL01028,5660,60.54
Ather Energy Limited,INE0LEZ01016,57041,503.80
INSOLATION ENERGY LIMITED,INE0LGX01024,6181,7.73
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64242,141.48
Cello World Limited,INE0LMW01024,12464,66.75
IKIO Technologies Limited,INE0LOJ01019,4185,11.63
Physicswallah Limited,INE0LP301011,164071,190.57
Aarti Pharmalabs Limited,INE0LRU01027,10114,79.47
Quadrant Future Tek Limited,INE0LRY01011,22201,76.64
Ola Electric Mobility Limited,INE0LXG01040,2203425,822.52
REDTAPE Limited,INE0LXT01019,29256,39.56
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8568,11.54
J.G.Chemicals Limited,INE0MB501011,3308,13.81
REGAAL RESOURCES LIMITED,INE0MHO01029,1291,1.04
Epack Prefab Technologies Limited,INE0MLS01022,16706,33.66
TRUALT BIOENERGY LIMITED,INE0MWH01014,4365,18.78
Rishabh Instruments Limited,INE0N2P01017,741,3.37
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1372,6.59
BLS E-Services Limited,INE0NLT01010,33467,55.19
NMDC Steel Limited,INE0NNS01018,625673,270.28
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18944,682.54
Kross Limited,INE0O6601022,5101,10.89
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3722,10.18
Rossell Techsys Limited,INE0OJW01016,2417,19.65
NTPC GREEN ENERGY LIMITED,INE0ONG01011,279177,286.85
Deepak Builders and Engineers India Limited,INE0OPA01019,10273,7.18
EMS LIMITED,INE0OV601013,33704,162.90
Gaudium IVF and Women Health Limited,INE0P8B01020,1834,2.01
GHCL Textiles Limited,INE0PA801013,700,0.64
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27982,13.77
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,2308,6.50
Orient Technologies Limited,INE0PPK01015,10297,33.81
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3444,9.90
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,11516,134.12
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,2.96
International Gemmological Institute India Limited,INE0Q9301021,8110,29.46
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,623,3.95
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31671,44.05
Denta Water and Infra Solutions Limited,INE0R4L01018,4033,12.82
SRM CONTRACTORS LIMITED,INE0R6Z01013,3710,18.88
PATEL RETAIL LIMITED,INE0R8B01010,1126,2.52
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10447,84.14
Gala Precision Engineering Limited,INE0RE001014,70,0.59
Tolins Tyres Limited,INE0RWQ01014,1899,3.36
Stallion India Fluorochemicals Limited,INE0RYC01010,1768,2.68
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,92620,159.75
CRIZAC LIMITED,INE0S4R01014,15290,39.50
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,15736,158.32
VMS TMT LIMITED,INE0SJA01013,35,0.02
MAMATA MACHINERY LIMITED,INE0TO701015,8508,39.27
Glottis Limited,INE0TQE01026,8738,5.32
Solarworld Energy Solutions Limited,INE0TY101024,9967,21.45
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1091,10.08
Bluspring Enterprises Limited,INE0U4101014,15874,12.77
Digitide Solutions Limited,INE0U4701011,20795,29.44
Omnitech Engineering Limited,INE0UH301010,1276,4.40
BlackBuck Limited,INE0UIZ01018,11190,70.12
Sanofi Consumer Healthcare India Limited,INE0UOS01011,152,7.17
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200013,216.61
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21177,450.23
CARRARO INDIA LIMITED,INE0V7W01012,2479,14.60
Sri Lotus Developers and Realty Limited,INE0V9Q01010,43667,73.90
Meesho Limited,INE0VDM01015,11311,19.08
Sagility Limited,INE0W2G01015,1083886,520.73
Laxmi Dental Limited,INE0WO601020,5920,14.45
Midwest Limited,INE0XAD01024,4215,51.83
ANLON HEALTHCARE LIMITED,INE0Y8W01017,7991,11.25
Jain Resource Recycling Limited,INE0YD401026,13706,58.73
Atlanta Electricals Limited,INE0Z4F01028,1112,13.70
ATUL LTD.,INE100A01010,837,58.36
Mahindra & Mahindra Ltd.,INE101A01026,55271,1843.28
Granules India Ltd.,INE101D01020,27011,163.13
Afcons Infrastructure Limited,INE101I01011,23581,84.91
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,392342,2976.83
Godrej Consumer Products Ltd.,INE102D01028,6069,71.81
Allied Digital Services Limited,INE102I01027,6979,12.49
MANGALORE RE,INE103A01014,160775,304.61
SMC Global Securities Limited,INE103C01036,3718,2.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1474,18.83
TVS Holdings Limited,INE105A01035,125,18.07
RPG Life Sciences Limited,INE105J01010,150,3.48
HI-TECH PIPES LIMITED,INE106T01025,223654,219.18
TAMILNADU NE,INE107A01015,12838,21.25
Awfis Space Solutions Limited,INE108V01019,10098,46.16
SHIPPING COR,INE109A01011,251372,678.98
ARMAN FIN,INE109C01017,599,9.13
Mindteck (India) Ltd,INE110B01017,280,0.61
CONTAIN CORP,INE111A01025,66445,370.73
FINANC TECHN,INE111B01023,854,6.50
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2921,9.88
Metropolis Healthcare Limited,INE112L01020,1586,7.47
GUJ NARMADA,INE113A01013,35353,180.35
STEEL AUTHOR,INE114A01011,159118,250.17
Lic Housing Finance Ltd.,INE115A01026,93388,533.51
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,4672,68.96
Apcotex Industries Limited,INE116A01032,242,0.91
ZF STEERING,INE116C01012,0,0.00
ABB Ltd.,INE117A01022,3040,201.22
BAJ HOLD INV,INE118A01012,1001,115.82
Nuvoco Vistas Corporation Limited,INE118D01016,31496,103.35
PARK MEDI WORLD LIMITED,INE119201023,25380,50.67
Balrampur Chini Mills Ltd.,INE119A01028,13905,72.68
Carborundum Universal Ltd.,INE120A01034,1735,16.46
CHOL INV FN,INE121A01024,11810,189.04
JSW Energy Limited,INE121E01018,47706,254.63
INDUS TOWERS LIMITED,INE121J01017,78114,330.66
Amagi Media Labs Limited,INE121R01077,251,0.98
"MMTC Ltd.,",INE123F01029,133813,92.09
SBI Life Insurance Company Limited,INE123W01016,9034,171.56
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,212362,176.49
"E.I.D. Parry (India) Ltd.,",INE126A01031,8371,78.01
APOLLO PIPES LIMITED,INE126J01016,5293,23.72
HDFC Asset Management Company Limited,INE127D01025,15689,431.37
Goodluck India Limited,INE127I01024,2370,27.76
K.P. Energy Limited,INE127T01021,21157,74.09
Eveready Industries India Ltd.,INE128A01029,19565,70.31
Five-Star Business Finance Ltd.,INE128S01021,28759,141.04
Archean Chemical Industries Limited,INE128X01021,2686,16.62
GAIL INDIA,INE129A01019,372137,627.23
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,64181,71.26
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,326,0.45
Fujiyama Power Systems Limited,INE12UR01024,1213,2.63
Gujarat Mineral Development Corpora,INE131A01031,120808,663.53
Relaxo Footwears Ltd.,INE131B01039,16898,64.81
Aurionpro Solutions Ltd.,INE132H01018,7917,78.48
JSW Dulux Limited,INE133A01011,1877,59.38
TILAKNAG IND,INE133E01013,32461,153.37
IFGL Refractories Limited,INE133Y01011,1793,3.25
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,210,0.19
