SEBI REPORT For Trade date 06-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,50552,270.97
"Great Eastern Shipping Co. Ltd.,",INE017A01032,34810,363.47
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21563,797.17
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,9965,89.82
JSW SL,INE019A01038,7125,81.36
Himadri Speciality Chemical Ltd.,INE019C01026,88775,434.83
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,5173,30.89
Vishal Mega Mart Limited,INE01EA01019,356941,521.34
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,3140,9.77
Sky Gold And Diamonds Limited,INE01IU01018,16551,57.95
eMudhra Limited,INE01QM01018,9371,65.53
Vikran Engineering Limited,INE01R501028,40447,42.19
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,600564,2359.82
Asian Paints Ltd.,INE021A01026,6404,160.64
Dodla Dairy Limited,INE021O01019,1915,25.49
ASIAN GRANITO INDIA LIMITED,INE022I01019,1054,0.61
Indian Energy Exchange Limited,INE022Q01020,194260,317.42
Nalwa Sons Investment Ltd,INE023A01030,48,3.92
Aeroflex Industries Limited,INE024001021,86316,165.61
GRAVITA INDIA LIMITED,INE024L01027,22384,401.60
Goldiam International Ltd.,INE025B01025,58140,222.14
Artemis Medicare Services Limited,INE025R01021,2629,7.78
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,94261,193.07
RASHTRIYA CH,INE027A01015,266018,445.05
Max Healthcare Institute Limited,INE027H01010,23908,292.03
Bank Of Baroda,INE028A01039,98435,261.30
BHARAT PETRO,INE029A01011,137317,487.03
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2709,18.36
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,10918,135.90
Azad Engineering Limited,INE02IJ01035,26154,451.28
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,9396,26.04
Borosil Limited,INE02PY01013,5584,20.61
Brainbees Solutions Limited,INE02RE01045,49756,186.80
WONDER ELECTRICALS LIMITED,INE02WG01024,16553,26.95
Electronics Mart India Limited,INE02YR01019,59979,93.56
"Hindustan Unilever Ltd.,",INE030A01027,15790,400.81
Housing &Urban Development Corporation Ltd.,INE031A01017,333953,811.56
Ajanta Pharma Ltd.,INE031B01049,2585,67.05
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,991858,1299.97
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20155,66.77
Arvind SmartSpaces Limited,INE034S01021,4107,28.91
SOTL,INE035D01020,1014,4.75
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,29114,33.80
KARUR VYSYA,INE036D01028,14174,30.35
Concord Enviro Systems Limited,INE037Z01029,1035,5.72
Hindalco Industries Ltd.,INE038A01020,21042,161.96
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,458367,281.57
"Jamna Auto Industries Ltd.,",INE039C01032,162678,167.58
JASH ENGINEERING LIMITED,INE039O01029,7721,39.23
Max Estates Limited,INE03EI01018,2696,12.81
Go Digit General Insurance Limited,INE03JT01014,7850,28.33
Brigade Hotel Ventures Limited,INE03NU01014,12168,10.21
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2112,20.25
Cohance Lifesciences Limited,INE03QK01018,11283,94.32
Chemcon Speciality Chemicals Limited,INE03YM01018,255,0.65
HDFC Bank Ltd.,INE040A01034,91894,921.10
Mayur Uniquoters ltd.,INE040D01038,294,1.72
SUZLON ENERGY LTD.,INE040H01021,7060197,4315.79
"Dhampur Sugar Mills Ltd.,",INE041A01016,48684,71.77
Escorts Kubota Limited,INE042A01014,4933,183.23
Vijaya Diagnostic Centre Limited,INE043W01024,2810,28.58
Sun Pharmaceutical Industries Ltd.,INE044A01036,21052,346.52
Paras Defence and Space Technologies Limited,INE045601023,24192,176.13
ADOR WELDING,INE045A01017,25326,273.62
Nelco Ltd,INE045B01015,11796,104.55
Fineotex Chemical Limited,INE045J01034,181683,50.99
Reliance Industrial Infrastructure,INE046A01015,6970,65.88
Muthoot Microfin Limited,INE046W01019,13179,20.66
GRASIM INDUS,INE047A01021,8018,221.97
JAGSONPAL PH,INE048B01035,8827,21.37
Navin Fluorent International Ltd,INE048G01026,1551,83.53
"Himatsingka Seide Ltd.,",INE049A01027,76045,107.25
Wockhardt Ltd,INE049B01025,71092,1004.86
SBC EXPORTS LIMITED,INE04AK01028,13541,3.22
KPIT Technologies Ltd,INE04I401011,30659,394.09
ETHOS LIMITED,INE04TZ01018,358,9.47
Seshaasai Technologies Limited,INE04VU01023,5,0.02
Prakash Pipes Limited,INE050001010,6387,25.63
Elin Electronics Limited,INE050401020,2865,6.30
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4356,85.99
Balaji Amines Ltd.,INE050E01027,5915,94.36
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2262,6.73
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,2453,7.76
Camlin Fine Sciences Ltd,INE052I01032,2546,5.11
BEST AGROLIFE LIMITED,INE052T01013,1107,3.98
Indian Hotels Co. Ltd,INE053A01029,96100,724.81
Indian Railway Finance Corporation,INE053F01010,1507376,2086.62
"V.I.P. Industries Ltd.,",INE054A01027,14116,63.68
Waterbase Limited,INE054C01015,30291,15.66
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7847,170.75
Cyient DLM Limited,INE055S01018,24162,116.82
Refex Industries Limited,INE056I01025,20564,75.85
Sanofi India Ltd,INE058A01010,991,51.03
"Cipla Ltd.,",INE059A01026,20174,313.67
La Opala RG Ltd.,INE059D01020,6626,17.08
Hindware Home Innovation Limited,INE05AN01011,2102,6.22
Ratnaveer Precision Engineering Limited,INE05CZ01011,9018,14.13
Indogulf Cropsciences Limited,INE05J901018,855,0.94
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,10213,14.73
FORTIS HEALTHCARE LIMITED,INE061F01013,11923,118.22
"State Bank Of India,",INE062A01020,81268,690.26
Pondy Oxides & Chemicals Limited,INE063E01053,5584,72.92
Equitas Small Finance Bank Limited,INE063P01018,261986,164.49
Trident Ltd.,INE064C01022,904036,276.23
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6217,6.37
Indegene Limited,INE065X01017,13323,75.87
Eicher Motors Ltd.,INE066A01021,2960,198.72
Hindustan Aeronautics Limited,INE066F01020,96193,4596.06
Wonderla Holidays Limited,INE066O01014,11771,77.04
Inox Wind Limited,INE066P01011,407798,702.69
CG Power and Industrial Solutions Limited,INE067A01029,80692,596.83
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2971,8.40
Gland Pharma Limited,INE068V01023,9410,180.32
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,562293,604.97
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2501,5.85
INDIQUBE SPACES LIMITED,INE06ST01018,1433,3.36
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2672,4.40
Gem Aromatics Limited,INE06XZ01023,1339,3.10
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4366,10.49
SHREE CEMENT,INE070A01015,184,53.00
Jai Corp Limited,INE070D01027,40526,66.70
INSECTCID,INE070I01018,666,6.20
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2216,40.37
Associated Alcohols & Breweries Ltd,INE073G01016,2055,25.06
Sona BLW Precision Forgings Limited,INE073K01018,59317,288.96
Praj Industries Ltd.,INE074A01025,137198,571.79
Paramount Communications Ltd.,INE074B01023,104499,52.44
WIPRO LTD.,INE075A01022,233872,588.98
G M BREWERIE,INE075D01018,1148,9.06
HealthCare Global Enterprises Limited,INE075I01017,980,6.32
SIYAR SILK M,INE076B01028,2505,20.11
IFB Agro Industries Ltd,INE076C01018,2,0.02
GOCL Corporation Limited ,INE077F01035,927,3.51
Vikram Solar Limited,INE078V01014,20709,69.95
Ambuja Cements Ltd.,INE079A01024,59173,346.75
Gateway Distriparks Limited,INE079J01017,132443,90.12
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,55262,217.33
Easy Trip Planners Limited,INE07O001026,1719591,216.08
NDR Auto Components Limited,INE07OG01012,583,5.36
Supriya Lifescience Limited,INE07RO01027,8956,67.80
Restaurant Brands Asia Limited,INE07T201019,167487,128.42
IRM ENERGY LIMITED,INE07U701015,9188,31.40
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2038,400.90
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061054,2361.24
TATA IORN AN,INE081A01020,297180,480.96
"Kopran Ltd.,",INE082A01010,3407,5.97
Morepen Laboratories Ltd.,INE083A01026,326625,192.84
Themis Medicare Ltd.,INE083B01024,6848,9.00
BANK OF INDI,INE084A01016,345785,433.83
Amanta Healthcare Limited,INE084K01015,132,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,10,0.02
CHAMBAL FERT,INE085A01013,116263,617.43
Thangamayil Jewellery Limited,INE085J01014,162,4.12
"Electrosteel Castings Ltd.,",INE086A01029,272063,283.85
KESORAM IND,INE087A01019,1064,0.05
Shree Renuka Sugars Ltd.,INE087H01022,980066,334.34
Paradeep Phosphates Limited,INE088F01024,386963,732.67
DR.REDDY'S L,INE089A01031,14808,185.12
Sterlite Technologies Limited.,INE089C01029,19956,24.07
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,8625,9.78
Krsnaa Diagnostics Limited,INE08LI01020,3957,36.11
M & B ENGINEERING LIMITED,INE08N601015,5312,23.60
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,111921,235.21
Greenpanel Industries Limited,INE08ZM01014,2750,9.20
Scoda Tubes Limited,INE090501011,9828,19.26
ICICI Bank Ltd.,INE090A01021,94734,1306.05
Jai Balaji Industries Limited,INE091G01026,75062,77.45
TATA CHEMICA,INE092A01019,32781,303.16
INDIA NIPP E,INE092B01025,364,3.42
IDFC FIRST BANK LIMITED,INE092T01019,892940,663.59
Hexaware Technologies Limited,INE093A01041,11414,85.53
OBEROI REALTY LIMITED,INE093I01010,5674,100.44
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199798,139.32
HINDUSTAN PE,INE094A01015,56261,251.61
Ashika Credit Capital Ltd.,INE094B01013,26000,92.24
Kolte-Patil Developers Ltd,INE094I01018,6406,24.91
UTI Asset Management Company Limited,INE094J01016,8590,114.50
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,58746,515.33
NBCC (India) Limited,INE095N01031,425797,497.58
NUCLEU SOF E,INE096B01018,1184,13.70
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,60495,248.65
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2220,84.36
Indigo Paints Limited,INE09VQ01012,3957,42.33
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8572,41.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117074,155.96
Ceigall India Limited,INE0AG901020,8514,22.62
Hemisphere Properties India Limited,INE0AJG01018,59341,93.82
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1140,5.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,913,1.72
Bansal Wire Industries Limited,INE0B9K01025,2501,8.36
Go Fashion (India) Limited,INE0BJS01011,3815,31.37
Premier Energies Limited,INE0BS701011,354612,3794.76
C.E. Info Systems Limited,INE0BV301023,5220,95.51
Aether Industries Limited,INE0BWX01014,13586,104.02
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,6822,13.10
Jubilant Ingrevia Limited,INE0BY001018,10471,77.56
Oswal Pumps Limited,INE0BYP01024,21215,164.55
Urban Company Limited,INE0CAZ01013,600,0.91
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,983,24.20
Western Carriers (India) Limited,INE0CJF01024,74181,98.87
RateGain Travel Technologies Limited,INE0CLI01024,221350,697.60
Meghmani Organics Limited,INE0CT101020,346398,294.46
GMR Power and Urban Infra Limited,INE0CU601026,72165,87.35
Anthem Biosciences Limited,INE0CZ201020,13501,103.28
Sigachi Industries Limited,INE0D0K01022,189559,94.03
India Pesticides Limited,INE0D6701023,26491,56.76
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,173038,698.97
PIRAMAL PHARMA LIMITED,INE0DK501011,215349,455.62
Fairchem Organics Limited,INE0DNW01011,1725,17.70
INNOVA CAPTAB LIMITED,INE0DUT01020,991,8.81
Syrma SGS Technology Limited,INE0DYJ01015,51945,400.37
HMA Agro Industries Limited,INE0ECP01024,479,0.15
TARC LIMITED,INE0EK901012,6596,11.20
Network People Services Technologies Limited,INE0FFK01017,2024,39.92
Deep Industries Limited,INE0FHS01024,10174,50.90
Motisons Jewellers Limited,INE0FRK01020,236497,48.14
Motherson Sumi Wiring India Limited,INE0FS801015,409754,185.69
EPACK Durable Limited,INE0G5901015,1083510,4214.60
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,1860,21.32
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,205,0.60
Windlas Biotech Limited,INE0H5O01029,631,6.08
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
Fabtech Technologies Limited,INE0HF201011,13,0.03
One Mobikwik Systems Limited,INE0HLU01028,41576,119.58
Tracxn Technologies Limited,INE0HMF01019,6203,4.49
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4808,14.58
Le Travenues Technology Limited,INE0HV901016,21631,63.13
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20296,100.02
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3617,9.91
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15757,427.45
Rashi Peripherals Limited,INE0J1F01024,8162,24.90
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,100121,866.47
Honasa Consumer Limited,INE0J5401028,14449,41.59
Jeena Sikho Lifecare Limited,INE0J5801029,3918,30.36
Venus Pipes & Tubes Limited,INE0JA001018,8155,115.60
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,5784,44.73
Sanathan Textiles Limited,INE0JPD01013,175,0.84
YATRA ONLINE LIMITED,INE0JR601024,19947,30.45
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201127,5331.02
Garuda Construction and Engineering Limited,INE0JVO01026,3088,7.06
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,26908,191.11
Eureka Forbes Limited,INE0KCE01017,99211,516.00
DCX Systems Limited,INE0KL801015,110398,301.15
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,161,0.30
Gopal Snacks Limited,INE0L9R01028,11849,43.46
Avalon Technologies Limited,INE0LCL01028,4593,48.03
Ather Energy Limited,INE0LEZ01016,9192,63.25
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,61305,159.66
Cello World Limited,INE0LMW01024,9508,62.25
IKIO Technologies Limited,INE0LOJ01019,5208,14.63
Aarti Pharmalabs Limited,INE0LRU01027,9318,83.96
Quadrant Future Tek Limited,INE0LRY01011,13586,61.08
Ola Electric Mobility Limited,INE0LXG01040,80808,52.25
REDTAPE Limited,INE0LXT01019,33893,49.27
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11105,19.96
J.G.Chemicals Limited,INE0MB501011,12610,55.71
REGAAL RESOURCES LIMITED,INE0MHO01029,1510,1.38
Pyramid Technoplast Limited,INE0MIS01010,866,1.41
Epack Prefab Technologies Limited,INE0MLS01022,684,2.04
TRUALT BIOENERGY LIMITED,INE0MWH01014,860,3.81
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1694,9.13
BLS E-Services Limited,INE0NLT01010,690,1.38
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,558621,250.43
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,17619,645.76
Kross Limited,INE0O6601022,28968,59.51
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,123,0.38
Rossell Techsys Limited,INE0OJW01016,2804,20.52
NTPC GREEN ENERGY LIMITED,INE0ONG01011,437116,460.05
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,25682,152.31
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,41837,22.24
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,2.33
Orient Technologies Limited,INE0PPK01015,6495,28.12
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5501,16.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24756,205.80
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2196,37.57
International Gemmological Institute India Limited,INE0Q9301021,13253,50.82
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33723,61.17
Denta Water and Infra Solutions Limited,INE0R4L01018,2710,11.72
SRM CONTRACTORS LIMITED,INE0R6Z01013,1171,6.21
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3870,27.39
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,1878,7.08
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8020,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,700,1.51
CRIZAC LIMITED,INE0S4R01014,17460,58.07
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3602,31.33
VMS TMT LIMITED,INE0SJA01013,50,0.03
MAMATA MACHINERY LIMITED,INE0TO701015,20305,97.16
Glottis Limited,INE0TQE01026,1049,0.74
Solarworld Energy Solutions Limited,INE0TY101024,54,0.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,238,2.51
Bluspring Enterprises Limited,INE0U4101014,26225,21.44
Digitide Solutions Limited,INE0U4701011,22979,48.29
BlackBuck Limited,INE0UIZ01018,8571,58.02
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19313,491.64
CARRARO INDIA LIMITED,INE0V7W01012,3006,15.11
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86618,166.15
Dev Accelerator Limited,INE0VOV01021,0,0.00
Sagility Limited,INE0W2G01015,918749,474.60
Laxmi Dental Limited,INE0WO601020,7761,27.05
Jain Resource Recycling Limited,INE0YD401026,5,0.02
ATUL LTD.,INE100A01010,2358,154.81
Mahindra & Mahindra Ltd.,INE101A01026,26133,918.13
Granules India Ltd.,INE101D01020,358520,1819.21
Afcons Infrastructure Limited,INE101I01011,9423,43.49
HLV LIMITED,INE102A01024,37492,5.28
Choice International Ltd,INE102B01014,17042,124.27
Godrej Consumer Products Ltd.,INE102D01028,7250,92.00
Allied Digital Services Limited,INE102I01027,22000,44.94
MANGALORE RE,INE103A01014,104679,180.20
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,241,3.20
TVS Holdings Limited,INE105A01035,280,37.26
RPG Life Sciences Limited,INE105J01010,288,7.23
HI-TECH PIPES LIMITED,INE106T01025,164939,187.83
TAMILNADU NE,INE107A01015,18186,31.64
Awfis Space Solutions Limited,INE108V01019,12681,81.05
SHIPPING COR,INE109A01011,153914,397.49
ARMAN FIN,INE109C01017,418,6.23
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,79127,474.19
FINANC TECHN,INE111B01023,1212,11.70
PDS LIMITED,INE111Q01021,2663,10.24
Metropolis Healthcare Limited,INE112L01020,4127,84.54
GUJ NARMADA,INE113A01013,41058,223.11
STEEL AUTHOR,INE114A01011,365525,506.94
Lic Housing Finance Ltd.,INE115A01026,101084,550.80
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7430,120.40
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11187,652.95
BAJ HOLD INV,INE118A01012,614,82.57
Nuvoco Vistas Corporation Limited,INE118D01016,8389,34.14
Balrampur Chini Mills Ltd.,INE119A01028,19213,98.44
Carborundum Universal Ltd.,INE120A01034,4084,40.92
CHOL INV FN,INE121A01024,8118,131.74
JSW Energy Limited,INE121E01018,73674,401.48
INDUS TOWERS LIMITED,INE121J01017,70627,264.51
"MMTC Ltd.,",INE123F01029,96124,69.69
SBI Life Insurance Company Limited,INE123W01016,2647,46.95
Steelcast Ltd.,INE124E01038,1225,2.63
DELTA CORP,INE124G01033,338014,315.62
"E.I.D. Parry (India) Ltd.,",INE126A01031,3094,32.12
APOLLO PIPES LIMITED,INE126J01016,11408,42.79
HDFC Asset Management Company Limited,INE127D01025,7923,445.42
Goodluck India Limited,INE127I01024,9986,107.84
K.P. Energy Limited,INE127T01021,37095,154.78
Eveready Industries India Ltd.,INE128A01029,39786,144.89
Five-Star Business Finance Ltd.,INE128S01021,27368,154.39
Archean Chemical Industries Limited,INE128X01021,3709,25.28
GAIL INDIA,INE129A01019,268489,501.20
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,41776,47.79
Gujarat Mineral Development Corpora,INE131A01031,166884,845.69
Relaxo Footwears Ltd.,INE131B01039,16073,76.72
Aurionpro Solutions Ltd.,INE132H01018,2900,35.48
Akzo Nobel India Limited,INE133A01011,713,24.61
TILAKNAG IND,INE133E01013,31005,151.84
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,333939,1385.76
Cyient Limited,INE136B01020,23904,305.53
Neogen Chemicals Limited,INE136S01016,1916,30.19
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,45457,520.78
"National Aluminium Co. Ltd.,",INE139A01034,157378,349.45
FUSION FINANCE LIMITED,INE139R01012,22799,44.27
Saatvik Green Energy Limited,INE13B501022,110,0.59
Piramal Enterprises Limited,INE140A01024,5865,74.85
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,71045,527.75
Sula Vineyards Limited,INE142Q01026,66422,201.68
Orient Electric Limited,INE142Z01019,6786,15.04
OSWAL CHEMIC,INE143A01010,662,0.26
20 Microns Limited,INE144J01027,8009,18.83
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,9931,97.00
SOUTH PETRO,INE147A01011,66503,66.24
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10043,11.83
Sammaan Capital Limited,INE148I01020,573540,882.54
Delhivery Limited,INE148O01028,37669,173.21
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2258,41.41
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,121849,255.05
NIBE LIMITED,INE149O01018,100,1.31
Aditya Birla Lifestyle Brands Limited,INE14LE01019,133728,192.65
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4656,97.57
LUX Industries Limited,INE150G01020,3047,46.29
TATA COMM,INE151A01013,9939,182.49
Shaily Engineering Plastics Ltd.,INE151G01028,2320,55.19
Thermax Ltd.,INE152A01029,3483,120.94
ALLCARGO GATI LIMITED,INE152B01027,19531,14.56
