SEBI REPORT For Trade date 06-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
ASIAN GRANITO INDIA LIMITED,INE022I01019,76490,57.45
Indian Energy Exchange Limited,INE022Q01020,309143,425.71
Nalwa Sons Investment Ltd,INE023A01030,15,0.95
Aeroflex Industries Limited,INE024001021,51871,148.08
Shilchar Technologies Ltd.,INE024F01011,3791,156.18
GRAVITA INDIA LIMITED,INE024L01027,12437,212.60
Goldiam International Ltd.,INE025B01025,26770,103.34
Artemis Medicare Services Limited,INE025R01021,8924,21.74
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,406869,672.08
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,195031,292.13
Max Healthcare Institute Limited,INE027H01010,22175,242.22
Bank Of Baroda,INE028A01039,251033,698.63
BHARAT PETRO,INE029A01011,134256,424.20
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,5093,25.58
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,10670,108.48
Azad Engineering Limited,INE02IJ01035,7472,142.82
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,23333,47.23
Borosil Limited,INE02PY01013,6099,17.89
Brainbees Solutions Limited,INE02RE01045,59792,172.53
WONDER ELECTRICALS LIMITED,INE02WG01024,2313,3.31
Electronics Mart India Limited,INE02YR01019,56474,78.75
Corona Remedies Limited,INE02ZQ01018,200,3.30
"Hindustan Unilever Ltd.,",INE030A01027,28142,656.37
Housing &Urban Development Corporation Ltd.,INE031A01017,343030,759.49
Ajanta Pharma Ltd.,INE031B01049,1404,40.71
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,220656,285.65
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16142,58.29
Arvind SmartSpaces Limited,INE034S01021,3620,25.08
SOTL,INE035D01020,1476,6.51
Gujarat Ambuja Exports Ltd.,INE036B01030,24814,37.61
KARUR VYSYA,INE036D01028,41950,120.45
Concord Enviro Systems Limited,INE037Z01029,861,3.27
Hindalco Industries Ltd.,INE038A01020,30004,281.83
T.V.Today Network Limited,INE038F01029,825,1.12
IFCI LTD,INE039A01010,903050,547.22
"Jamna Auto Industries Ltd.,",INE039C01032,78815,98.43
JASH ENGINEERING LIMITED,INE039O01029,6495,32.47
Jubilant Agri and Consumer Products Limited,INE03CC01015,110,2.11
Max Estates Limited,INE03EI01018,2752,12.31
Go Digit General Insurance Limited,INE03JT01014,5263,17.62
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,3393,35.47
Cohance Lifesciences Limited,INE03QK01018,44742,212.85
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,566167,4660.41
Mayur Uniquoters ltd.,INE040D01038,1547,8.87
SUZLON ENERGY LTD.,INE040H01021,6303142,3451.03
"Dhampur Sugar Mills Ltd.,",INE041A01016,50132,71.87
Escorts Kubota Limited,INE042A01014,4414,155.16
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,688,7.43
Sun Pharmaceutical Industries Ltd.,INE044A01036,19575,328.47
Paras Defence and Space Technologies Limited,INE045601023,44508,345.50
ADOR WELDING,INE045A01017,303,3.46
Nelco Ltd,INE045B01015,9237,74.38
Fineotex Chemical Limited,INE045J01034,75854,22.17
Reliance Industrial Infrastructure,INE046A01015,5260,46.20
Muthoot Microfin Limited,INE046W01019,6551,11.84
GRASIM INDUS,INE047A01021,3313,93.97
JAGSONPAL PH,INE048B01035,2828,6.48
Navin Fluorent International Ltd,INE048G01026,3855,256.76
"Himatsingka Seide Ltd.,",INE049A01027,66433,71.11
Wockhardt Ltd,INE049B01025,69674,936.93
SBC EXPORTS LIMITED,INE04AK01028,847059,238.29
KPIT Technologies Ltd,INE04I401011,68909,608.21
ETHOS LIMITED,INE04TZ01018,1837,48.21
Seshaasai Technologies Limited,INE04VU01023,2821,7.40
Prakash Pipes Limited,INE050001010,3432,14.98
Elin Electronics Limited,INE050401020,3471,4.23
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4488,76.44
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,5692,78.17
Rane (Madras)  Ltd.,INE050H01012,2330,18.81
Vardhman Special Steels Ltd,INE050M01012,1186,3.55
Vakrangee Softwares Ltd.,INE051B01021,45850,3.51
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,18196,24.00
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,72209,504.68
Indian Railway Finance Corporation,INE053F01010,1804799,2130.35
"V.I.P. Industries Ltd.,",INE054A01027,104203,327.82
Waterbase Limited,INE054C01015,202,0.10
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7726,142.44
Cyient DLM Limited,INE055S01018,15146,63.13
IVALUE INFOSOLUTIONS LIMITED,INE056801025,835,2.26
Refex Industries Limited,INE056I01025,19731,54.37
Sanofi India Ltd,INE058A01010,1771,67.19
"Cipla Ltd.,",INE059A01026,20791,294.99
Simplex Infrastructures Limited,INE059B01024,55,0.13
La Opala RG Ltd.,INE059D01020,2897,6.99
Hindware Home Innovation Limited,INE05AN01011,8363,18.85
Ratnaveer Precision Engineering Limited,INE05CZ01011,345509,562.95
Central Mine Planning & Design Institute Limited,INE05HV01027,6600,13.26
Indogulf Cropsciences Limited,INE05J901018,176,0.15
BHARAT COKING COAL LIMITED,INE05XR01022,475108,164.68
Navneet Education Limited,INE060A01024,5985,8.81
FORTIS HEALTHCARE LIMITED,INE061F01013,24203,228.55
"State Bank Of India,",INE062A01020,158218,1734.99
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5649,73.69
Equitas Small Finance Bank Limited,INE063P01018,133809,88.77
TIMES GROUP,INE064A01026,556178,1705.82
Trident Ltd.,INE064C01022,881623,249.89
AEROFLEX ENTERPRISES LIMITED,INE065D01027,450,0.41
Indegene Limited,INE065X01017,6972,38.72
Eicher Motors Ltd.,INE066A01021,4554,331.92
Hindustan Aeronautics Limited,INE066F01020,71391,3246.51
Wonderla Holidays Limited,INE066O01014,2482,15.84
Inox Wind Limited,INE066P01011,573483,690.29
CG Power and Industrial Solutions Limited,INE067A01029,59116,453.95
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1638,4.27
Gland Pharma Limited,INE068V01023,2496,44.57
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1492,2.06
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3105,5.18
INDIQUBE SPACES LIMITED,INE06ST01018,805,1.67
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1726,2.21
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,8764,16.90
SHREE CEMENT,INE070A01015,421,110.20
Jai Corp Limited,INE070D01027,26161,36.52
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3055,45.60
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3138,30.56
Sona BLW Precision Forgings Limited,INE073K01018,35578,195.15
Praj Industries Ltd.,INE074A01025,110924,455.33
Paramount Communications Ltd.,INE074B01023,99034,44.64
WIPRO LTD.,INE075A01022,787185,1669.60
G M BREWERIE,INE075D01018,7052,78.00
HealthCare Global Enterprises Limited,INE075I01017,3184,19.36
SIYAR SILK M,INE076B01028,2835,17.51
IFB Agro Industries Ltd,INE076C01018,149,1.37
GOCL Corporation Limited ,INE077F01035,4418,14.92
Vikram Solar Limited,INE078V01014,95043,223.83
Ambuja Cements Ltd.,INE079A01024,104616,519.80
Gateway Distriparks Limited,INE079J01017,49225,30.38
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,94789,283.11
Easy Trip Planners Limited,INE07O001026,757048,79.48
NDR Auto Components Limited,INE07OG01012,248,2.27
Supriya Lifescience Limited,INE07RO01027,9210,66.73
Restaurant Brands Asia Limited,INE07T201019,1002865,656.21
IRM ENERGY LIMITED,INE07U701015,10308,30.99
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2957,911.45
LLOYDS ENTERPRISES LIMITED,INE080I01025,3113758,2390.71
TATA IORN AN,INE081A01020,381448,746.28
"Kopran Ltd.,",INE082A01010,3128,5.23
Morepen Laboratories Ltd.,INE083A01026,403932,188.01
Themis Medicare Ltd.,INE083B01024,3352,3.73
BANK OF INDI,INE084A01016,516208,796.04
Amanta Healthcare Limited,INE084K01015,14972,20.20
WeWork India Management Limited,INE085001019,2727,14.60
CHAMBAL FERT,INE085A01013,719288,3167.34
Thangamayil Jewellery Limited,INE085J01014,585,23.42
"Electrosteel Castings Ltd.,",INE086A01029,483797,431.50
Shree Renuka Sugars Ltd.,INE087H01022,516503,160.41
Paradeep Phosphates Limited,INE088F01024,472705,723.97
DR.REDDY'S L,INE089A01031,11398,147.27
Sterlite Technologies Limited.,INE089C01029,379049,1068.86
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,30269,33.91
Krsnaa Diagnostics Limited,INE08LI01020,1375,9.63
M & B ENGINEERING LIMITED,INE08N601015,6155,22.34
SANSTAR LIMITED,INE08NE01025,1007,1.21
Samhi Hotels Limited,INE08U801020,68298,123.16
Greenpanel Industries Limited,INE08ZM01014,6372,14.96
Scoda Tubes Limited,INE090501011,13368,22.63
ICICI Bank Ltd.,INE090A01021,131325,1744.06
OMAX AUTO LT,INE090B01011,27,0.05
Jai Balaji Industries Limited,INE091G01026,65623,52.50
TATA CHEMICA,INE092A01019,79617,612.02
INDIA NIPP E,INE092B01025,130,1.10
IDFC FIRST BANK LIMITED,INE092T01019,1383377,976.27
Hexaware Technologies Limited,INE093A01041,24046,125.83
OBEROI REALTY LIMITED,INE093I01010,4705,80.54
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,305112,172.42
HINDUSTAN PE,INE094A01015,82184,341.31
Kolte-Patil Developers Ltd,INE094I01018,4482,15.54
UTI Asset Management Company Limited,INE094J01016,12874,140.82
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,29959,283.11
NBCC (India) Limited,INE095N01031,951119,946.79
NUCLEU SOF E,INE096B01018,282,2.88
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,39173,148.73
Aarti Surfactants Limited,INE09EO01013,164,0.66
Gujarat Fluorochemicals Limited,INE09N301011,3594,131.43
Indigo Paints Limited,INE09VQ01012,4347,40.16
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,5416,27.77
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,74498,50.51
Ceigall India Limited,INE0AG901020,2265,7.05
Hemisphere Properties India Limited,INE0AJG01018,72579,102.37
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,987,19.34
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1740,7.65
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,423,0.70
Bansal Wire Industries Limited,INE0B9K01025,2268,6.76
Go Fashion (India) Limited,INE0BJS01011,13628,52.14
Premier Energies Limited,INE0BS701011,23311,232.01
C.E. Info Systems Limited,INE0BV301023,7132,89.71
Aether Industries Limited,INE0BWX01014,3878,41.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5986,9.66
Jubilant Ingrevia Limited,INE0BY001018,8269,60.55
Oswal Pumps Limited,INE0BYP01024,40925,187.43
Urban Company Limited,INE0CAZ01013,113516,161.42
Mukka Proteins Limited,INE0CG401037,21161,7.36
Knowledge Marine & Engineering Works Limited,INE0CJD01029,4002,74.73
Western Carriers (India) Limited,INE0CJF01024,14401,19.18
RateGain Travel Technologies Limited,INE0CLI01024,2057965,12587.53
Meghmani Organics Limited,INE0CT101020,453959,314.55
GMR Power and Urban Infra Limited,INE0CU601026,45867,54.78
Anthem Biosciences Limited,INE0CZ201020,8633,60.69
Sigachi Industries Limited,INE0D0K01022,106625,27.37
India Pesticides Limited,INE0D6701023,24974,47.77
Ksolves India Limited,INE0D6I01023,246,0.83
RailTel Corporation of India Limited,INE0DD101019,165925,600.92
PIRAMAL PHARMA LIMITED,INE0DK501011,261974,486.96
Fairchem Organics Limited,INE0DNW01011,4878,31.78
INNOVA CAPTAB LIMITED,INE0DUT01020,2404,20.74
Syrma SGS Technology Limited,INE0DYJ01015,50175,436.03
Wakefit Innovations Limited,INE0E7301029,3213,5.35
HMA Agro Industries Limited,INE0ECP01024,1047,0.28
TARC LIMITED,INE0EK901012,85735,132.34
Network People Services Technologies Limited,INE0FFK01017,1094,17.74
Deep Industries Limited,INE0FHS01024,13925,63.52
Motisons Jewellers Limited,INE0FRK01020,178510,35.93
Motherson Sumi Wiring India Limited,INE0FS801015,399694,169.71
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,941956,3629.82
Tatva Chintan Pharma Chem Limited,INE0GK401011,2968,38.95
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,303,0.78
Windlas Biotech Limited,INE0H5O01029,1690,14.53
Sai Parenteral's Limited,INE0H9F01037,1411,6.99
ArisInfra Solutions Limited,INE0H9P01028,26449,30.91
Fabtech Technologies Limited,INE0HF201011,2687,4.80
One Mobikwik Systems Limited,INE0HLU01028,50938,119.63
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,365366,750.11
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2426,6.40
Le Travenues Technology Limited,INE0HV901016,60978,120.61
Latent View Analytics Limited,INE0I7C01011,60202,214.22
Capillary Technologies India Limited,INE0ILV01024,1575,9.24
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,34489,75.02
Veranda Learning Solutions Limited,INE0IQ001011,497,1.04
Data Patterns (India) Limited,INE0IX101010,18982,689.15
Rashi Peripherals Limited,INE0J1F01024,2297,10.09
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,123162,1097.33
Honasa Consumer Limited,INE0J5401028,12109,39.71
Jeena Sikho Lifecare Limited,INE0J5801029,13439,91.17
Venus Pipes & Tubes Limited,INE0JA001018,4015,56.11
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14481,106.65
Sanathan Textiles Limited,INE0JPD01013,46,0.21
YATRA ONLINE LIMITED,INE0JR601024,47111,55.54
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,300597,1247.32
Garuda Construction and Engineering Limited,INE0JVO01026,15257,27.83
Blue Jet Healthcare Limited,INE0KBH01020,43551,210.48
Eureka Forbes Limited,INE0KCE01017,97280,507.39
Rhetan TMT Limited,INE0KKN01029,293813,76.69
DCX Systems Limited,INE0KL801015,89333,195.28
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,4905,8.74
Gopal Snacks Limited,INE0L9R01028,22812,74.74
Avalon Technologies Limited,INE0LCL01028,5803,62.96
Ather Energy Limited,INE0LEZ01016,66494,606.30
INSOLATION ENERGY LIMITED,INE0LGX01024,22060,32.22
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65191,144.72
Cello World Limited,INE0LMW01024,13385,70.60
IKIO Technologies Limited,INE0LOJ01019,6427,15.41
Physicswallah Limited,INE0LP301011,142224,167.87
Aarti Pharmalabs Limited,INE0LRU01027,8517,68.42
Quadrant Future Tek Limited,INE0LRY01011,20017,69.83
Ola Electric Mobility Limited,INE0LXG01040,2474136,916.88
REDTAPE Limited,INE0LXT01019,25037,34.40
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8092,10.93
J.G.Chemicals Limited,INE0MB501011,3541,14.94
REGAAL RESOURCES LIMITED,INE0MHO01029,2140,1.74
Epack Prefab Technologies Limited,INE0MLS01022,13679,28.50
TRUALT BIOENERGY LIMITED,INE0MWH01014,7476,35.32
Rishabh Instruments Limited,INE0N2P01017,980,4.62
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,826,3.77
BLS E-Services Limited,INE0NLT01010,36527,61.24
NMDC Steel Limited,INE0NNS01018,624268,270.59
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,16163,611.56
Kross Limited,INE0O6601022,5272,11.21
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3277,8.94
Rossell Techsys Limited,INE0OJW01016,1491,12.15
NTPC GREEN ENERGY LIMITED,INE0ONG01011,338205,360.06
Deepak Builders and Engineers India Limited,INE0OPA01019,10336,7.25
EMS LIMITED,INE0OV601013,33184,160.90
Gaudium IVF and Women Health Limited,INE0P8B01020,2,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33497,16.36
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,9061,29.49
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3494,10.01
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,18208,225.15
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,203,3.03
International Gemological Institute Limited,INE0Q9301021,9441,34.06
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,234,1.42
Sudeep Pharma Limited,INE0QPI01025,677,4.66
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33877,46.62
Denta Water and Infra Solutions Limited,INE0R4L01018,5319,16.56
SRM CONTRACTORS LIMITED,INE0R6Z01013,4696,24.14
PATEL RETAIL LIMITED,INE0R8B01010,1026,2.31
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9440,75.60
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,3748,5.86
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5972,2.50
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,102508,179.32
CRIZAC LIMITED,INE0S4R01014,15542,40.10
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,16638,176.56
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10182,46.66
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,9569,21.36
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1350,12.94
Bluspring Enterprises Limited,INE0U4101014,15900,12.79
Digitide Solutions Limited,INE0U4701011,24203,32.72
Omnitech Engineering Limited,INE0UH301010,3068,12.14
BlackBuck Limited,INE0UIZ01018,25911,155.46
Sanofi Consumer Healthcare India Limited,INE0UOS01011,576,27.59
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168100,182.06
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,27743,569.08
CARRARO INDIA LIMITED,INE0V7W01012,2359,13.92
Sri Lotus Developers and Realty Limited,INE0V9Q01010,38775,65.64
Meesho Limited,INE0VDM01015,113340,233.79
Sagility Limited,INE0W2G01015,1150735,546.52
Laxmi Dental Limited,INE0WO601020,6121,14.96
Midwest Limited,INE0XAD01024,4237,52.03
ANLON HEALTHCARE LIMITED,INE0Y8W01025,41988,5.95
Jain Resource Recycling Limited,INE0YD401026,28911,127.65
Atlanta Electricals Limited,INE0Z4F01028,342,5.43
ATUL LTD.,INE100A01010,758,53.51
Mahindra & Mahindra Ltd.,INE101A01026,58011,1917.42
Granules India Ltd.,INE101D01020,29091,182.93
Afcons Infrastructure Limited,INE101I01011,21861,79.17
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,323060,2452.22
Godrej Consumer Products Ltd.,INE102D01028,7708,89.78
Allied Digital Services Limited,INE102I01027,9851,16.34
MANGALORE RE,INE103A01014,457734,807.95
SMC Global Securities Limited,INE103C01036,3218,2.00
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1513,19.33
TVS Holdings Limited,INE105A01035,96,14.03
RPG Life Sciences Limited,INE105J01010,150,3.50
HI-TECH PIPES LIMITED,INE106T01025,215521,213.31
TAMILNADU NE,INE107A01015,13232,21.85
Awfis Space Solutions Limited,INE108V01019,10743,48.86
SHIPPING COR,INE109A01011,285033,798.13
ARMAN FIN,INE109C01017,484,7.31
Mindteck (India) Ltd,INE110B01017,420,0.91
CONTAIN CORP,INE111A01025,60494,340.86
FINANC TECHN,INE111B01023,606,4.71
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2851,9.57
Metropolis Healthcare Limited,INE112L01020,4300,21.41
GUJ NARMADA,INE113A01013,36502,186.31
STEEL AUTHOR,INE114A01011,174540,290.55
Lic Housing Finance Ltd.,INE115A01026,73978,430.36
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1781,26.46
Apcotex Industries Limited,INE116A01032,2642,10.83
ABB Ltd.,INE117A01022,5327,370.38
BAJ HOLD INV,INE118A01012,995,114.11
Nuvoco Vistas Corporation Limited,INE118D01016,33419,108.39
PARK MEDI WORLD LIMITED,INE119201023,36751,77.69
Balrampur Chini Mills Ltd.,INE119A01028,29574,156.61
Carborundum Universal Ltd.,INE120A01034,1568,14.93
CHOL INV FN,INE121A01024,10846,177.26
JSW Energy Limited,INE121E01018,67146,371.63
INDUS TOWERS LIMITED,INE121J01017,95680,401.82
Amagi Media Labs Limited,INE121R01077,2551,11.20
"MMTC Ltd.,",INE123F01029,159613,108.84
SBI Life Insurance Company Limited,INE123W01016,9695,181.77
Steelcast Ltd.,INE124E01038,396,0.91
DELTA CORP,INE124G01033,186153,154.32
"E.I.D. Parry (India) Ltd.,",INE126A01031,88414,750.83
APOLLO PIPES LIMITED,INE126J01016,10930,49.16
HDFC Asset Management Company Limited,INE127D01025,11681,323.66
Goodluck India Limited,INE127I01024,979,11.99
K.P. Energy Limited,INE127T01021,26114,94.20
Eveready Industries India Ltd.,INE128A01029,21082,74.82
Five-Star Business Finance Ltd.,INE128S01021,25107,125.37
Archean Chemical Industries Limited,INE128X01021,3018,18.70
GAIL INDIA,INE129A01019,382207,645.89
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,77494,87.83
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,2286,3.77
Fujiyama Power Systems Limited,INE12UR01024,2779,8.11
Gujarat Mineral Development Corpora,INE131A01031,131689,754.37
Relaxo Footwears Ltd.,INE131B01039,17300,65.78
Aurionpro Solutions Ltd.,INE132H01018,6204,61.97
JSW Dulux Limited,INE133A01011,1746,55.50
TILAKNAG IND,INE133E01013,35713,168.54
IFGL Refractories Limited,INE133Y01011,1804,3.48
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,144997,632.29
Cyient Limited,INE136B01020,27585,288.94
Neogen Chemicals Limited,INE136S01016,2431,34.74
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
