SEBI REPORT For Trade date 06-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2246,85.56
Indigo Paints Limited,INE09VQ01012,2287,26.18
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7107,35.34
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,96391,140.04
Ceigall India Limited,INE0AG901020,7910,21.44
Hemisphere Properties India Limited,INE0AJG01018,53931,87.59
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Schloss Bangalore Limited,INE0AQ201015,893,3.89
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1032,1.98
Bansal Wire Industries Limited,INE0B9K01025,947,3.72
Go Fashion (India) Limited,INE0BJS01011,3576,30.08
Premier Energies Limited,INE0BS701011,378738,3966.06
C.E. Info Systems Limited,INE0BV301023,3267,59.09
Aether Industries Limited,INE0BWX01014,16124,122.87
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3565,7.55
Jubilant Ingrevia Limited,INE0BY001018,13238,98.18
Oswal Pumps Limited,INE0BYP01024,12855,103.96
Mukka Proteins Limited,INE0CG401037,30987,13.81
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,927,22.63
Western Carriers (India) Limited,INE0CJF01024,40119,53.53
RateGain Travel Technologies Limited,INE0CLI01024,220789,687.32
Meghmani Organics Limited,INE0CT101020,283833,247.10
GMR Power and Urban Infra Limited,INE0CU601026,77898,94.35
Anthem Biosciences Limited,INE0CZ201020,6914,57.13
Sigachi Industries Limited,INE0D0K01022,195059,95.55
India Pesticides Limited,INE0D6701023,54588,119.53
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,165798,678.51
PIRAMAL PHARMA LIMITED,INE0DK501011,235840,500.00
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1055,9.40
Syrma SGS Technology Limited,INE0DYJ01015,37873,278.59
HMA Agro Industries Limited,INE0ECP01024,321,0.11
TARC LIMITED,INE0EK901012,6033,10.44
Network People Services Technologies Limited,INE0FFK01017,1150,24.19
Deep Industries Limited,INE0FHS01024,5410,28.05
Motisons Jewellers Limited,INE0FRK01020,199087,41.86
Motherson Sumi Wiring India Limited,INE0FS801015,464926,211.58
EPACK Durable Limited,INE0G5901015,1223985,4761.31
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,4414,48.63
HP Adhesives Limited,INE0GSL01024,678,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,836,2.34
Windlas Biotech Limited,INE0H5O01029,2462,24.54
ArisInfra Solutions Limited,INE0H9P01028,1865,2.95
One Mobikwik Systems Limited,INE0HLU01028,42172,124.22
Tracxn Technologies Limited,INE0HMF01019,6763,4.90
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4252,13.38
Le Travenues Technology Limited,INE0HV901016,15661,43.23
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,23466,112.82
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2849,7.80
Veranda Learning Solutions Limited,INE0IQ001011,3400,7.86
Data Patterns (India) Limited,INE0IX101010,13848,374.23
Rashi Peripherals Limited,INE0J1F01024,7068,19.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,100042,857.90
Honasa Consumer Limited,INE0J5401028,6681,19.87
Jeena Sikho Lifecare Limited,INE0J5801029,1801,14.64
Venus Pipes & Tubes Limited,INE0JA001018,7811,112.72
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14218,106.27
Sanathan Textiles Limited,INE0JPD01013,160,0.78
YATRA ONLINE LIMITED,INE0JR601024,20444,32.38
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Global Surfaces Limited,INE0JSX01015,10,0.01
Harsha Engineers International Limited,INE0JUS01029,1201504,5333.15
Garuda Construction and Engineering Limited,INE0JVO01026,7147,14.59
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,23872,174.11
Eureka Forbes Limited,INE0KCE01017,100066,521.17
Signpost India Limited,INE0KGZ01021,2000,5.98
DCX Systems Limited,INE0KL801015,107067,298.82
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,857,1.80
Bajel Projects Limited,INE0KQN01018,37,0.08
Gopal Snacks Limited,INE0L9R01028,19302,71.65
Avalon Technologies Limited,INE0LCL01028,3893,36.79
Ather Energy Limited,INE0LEZ01016,9957,58.30
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63355,165.03
Cello World Limited,INE0LMW01024,13129,80.28
IKIO Technologies Limited,INE0LOJ01019,22913,63.69
Tips Films Limited,INE0LQS01015,15,0.07
Aarti Pharmalabs Limited,INE0LRU01027,14081,123.81
Quadrant Future Tek Limited,INE0LRY01011,22129,98.95
Ola Electric Mobility Limited,INE0LXG01040,120628,74.59
REDTAPE Limited,INE0LXT01019,20627,31.30
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,8303,15.00
J.G.Chemicals Limited,INE0MB501011,14244,64.83
REGAAL RESOURCES LIMITED,INE0MHO01029,0,0.00
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1100,0.37
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6600,35.53
BLS E-Services Limited,INE0NLT01010,461,0.88
Allcargo Terminals Limited,INE0NN701020,513,0.26
NMDC Steel Limited,INE0NNS01018,458088,204.45
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,10436,375.94
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,30207,62.56
Indef Manufacturing Limited,INE0O9T01021,850,3.70
JNK India Limited,INE0OAF01028,234,0.76
Rossell Techsys Limited,INE0OJW01016,2246,16.89
NTPC GREEN ENERGY LIMITED,INE0ONG01011,480947,505.64
Deepak Builders and Engineers India Limited,INE0OPA01019,2141,3.75
EMS LIMITED,INE0OV601013,21507,130.85
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,32358,17.51
RBZ Jewellers Limited,INE0PEQ01016,500,0.73
Orient Technologies Limited,INE0PPK01015,6635,24.60
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.41
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,6391,19.46
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22043,184.11
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,762,15.61
International Gemmological Institute India Limited,INE0Q9301021,14769,59.16
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,596,3.93
ARKADE DEVELOPERS LIMITED,INE0QRL01017,42273,74.43
Denta Water and Infra Solutions Limited,INE0R4L01018,2637,11.84
SRM CONTRACTORS LIMITED,INE0R6Z01013,3646,19.70
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4543,29.78
Gala Precision Engineering Limited,INE0RE001014,229,2.14
Tolins Tyres Limited,INE0RWQ01014,357,0.70
Stallion India Fluorochemicals Limited,INE0RYC01010,5404,11.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,4051,2.49
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,377,0.66
CRIZAC LIMITED,INE0S4R01014,36299,113.80
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3900,33.60
MAMATA MACHINERY LIMITED,INE0TO701015,19422,94.10
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,166,1.80
Bluspring Enterprises Limited,INE0U4101014,19219,15.92
Digitide Solutions Limited,INE0U4701011,19437,42.67
BlackBuck Limited,INE0UIZ01018,4051,24.56
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13403,359.62
CARRARO INDIA LIMITED,INE0V7W01012,3214,14.66
Sri Lotus Developers and Realty Limited,INE0V9Q01010,116956,228.58
Sagility Limited,INE0W2G01015,494027,222.33
Laxmi Dental Limited,INE0WO601020,8908,31.85
ATUL LTD.,INE100A01010,2366,157.09
Mahindra & Mahindra Ltd.,INE101A01026,24103,842.39
Granules India Ltd.,INE101D01020,426258,2055.18
Afcons Infrastructure Limited,INE101I01011,10407,47.51
HLV LIMITED,INE102A01024,45724,6.67
Choice International Ltd,INE102B01014,15777,113.83
Godrej Consumer Products Ltd.,INE102D01028,13306,166.21
Allied Digital Services Limited,INE102I01027,23342,47.70
MANGALORE RE,INE103A01014,144098,225.16
SMC Global Securities Limited,INE103C01036,105,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,168,2.22
TVS Holdings Limited,INE105A01035,413,54.49
RPG Life Sciences Limited,INE105J01010,441,11.05
HI-TECH PIPES LIMITED,INE106T01025,123105,135.63
TAMILNADU NE,INE107A01015,18469,32.45
Wanbury Limited,INE107F01022,250,0.73
Awfis Space Solutions Limited,INE108V01019,10011,64.66
SHIPPING COR,INE109A01011,188648,440.60
ARMAN FIN,INE109C01017,429,6.38
"BPL Ltd.,",INE110A01019,108,0.10
Mindteck (India) Ltd,INE110B01017,0,0.00
CONTAIN CORP,INE111A01025,70598,429.84
FINANC TECHN,INE111B01023,2721,26.17
PDS LIMITED,INE111Q01021,4074,14.64
Metropolis Healthcare Limited,INE112L01020,1849,39.37
GUJ NARMADA,INE113A01013,47692,259.31
STEEL AUTHOR,INE114A01011,397477,537.93
Lic Housing Finance Ltd.,INE115A01026,95972,523.18
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7993,127.94
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11065,652.07
BAJ HOLD INV,INE118A01012,1007,132.33
Nuvoco Vistas Corporation Limited,INE118D01016,4925,19.82
NOT AVAILABLE,INE118H01025,1078,26.76
Balrampur Chini Mills Ltd.,INE119A01028,18524,98.46
Carborundum Universal Ltd.,INE120A01034,3474,35.64
CHOL INV FN,INE121A01024,7443,114.83
JSW Energy Limited,INE121E01018,70545,383.01
INDUS TOWERS LIMITED,INE121J01017,85606,311.80
"MMTC Ltd.,",INE123F01029,33006,25.72
SBI Life Insurance Company Limited,INE123W01016,3016,52.59
DELTA CORP,INE124G01033,353999,337.63
"E.I.D. Parry (India) Ltd.,",INE126A01031,3655,38.94
APOLLO PIPES LIMITED,INE126J01016,7831,32.32
HDFC Asset Management Company Limited,INE127D01025,6030,344.40
Goodluck India Limited,INE127I01024,6803,68.39
K.P. Energy Limited,INE127T01021,36243,151.95
Eveready Industries India Ltd.,INE128A01029,18708,67.62
Five-Star Business Finance Ltd.,INE128S01021,62823,354.50
Archean Chemical Industries Limited,INE128X01021,3227,22.33
GAIL INDIA,INE129A01019,326113,605.73
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,20356,23.44
Gujarat Mineral Development Corpora,INE131A01031,158976,712.97
Relaxo Footwears Ltd.,INE131B01039,13555,66.07
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,3438,44.27
Akzo Nobel India Limited,INE133A01011,731,27.43
TILAKNAG IND,INE133E01013,44904,212.52
IFGL Refractories Limited,INE133Y01011,3,0.01
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,180,0.25
Power Finance Corporation Ltd,INE134E01011,254658,1073.86
Cyient Limited,INE136B01020,21620,281.85
Neogen Chemicals Limited,INE136S01016,2177,34.29
Peninsula Land Limited,INE138A01028,10000,4.09
Kanoria Chemicals & Industries Ltd.,INE138C01024,1552,1.67
KFin Technologies Limited,INE138Y01010,38918,444.61
"National Aluminium Co. Ltd.,",INE139A01034,169048,355.17
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,28496,55.40
Piramal Enterprises Limited,INE140A01024,6612,84.51
Texmo Pipes and Products Limited,INE141K01013,198,0.13
"Oswal Agro Mills Ltd.,",INE142A01012,28,0.02
Tata Technologies Limited,INE142M01025,82632,609.81
Sula Vineyards Limited,INE142Q01026,69243,212.89
Orient Electric Limited,INE142Z01019,5961,13.37
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,10319,24.09
Tarsons Products Limited,INE144Z01023,1103095,3890.25
Kirloskar Oil Engines Limited,INE146L01010,8146,75.56
SOUTH PETRO,INE147A01011,50291,51.98
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,32,0.30
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,540078,761.65
Delhivery Limited,INE148O01028,33355,149.73
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2116,38.66
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,43873,78.40
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,83790,123.62
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4685,98.70
LUX Industries Limited,INE150G01020,3653,54.64
TATA COMM,INE151A01013,9809,172.17
Shaily Engineering Plastics Ltd.,INE151G01028,1198,27.30
Thermax Ltd.,INE152A01029,3017,106.41
ALLCARGO GATI LIMITED,INE152B01027,29411,22.14
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32816,203.21
MAHANAG TELE,INE153A01019,194221,86.03
BLS International Services Ltd,INE153T01027,91871,352.16
ITC Ltd,INE154A01025,299693,1205.71
Tata Motors Ltd.,INE155A01022,449033,3299.74
New Delhi Television Limited,INE155G01029,300,0.36
