SEBI REPORT For Trade date 07-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
"Dhampur Sugar Mills Ltd.,",INE041A01016,52792,79.14
Escorts Kubota Limited,INE042A01014,8438,311.28
Vijaya Diagnostic Centre Limited,INE043W01024,5802,60.24
Sun Pharmaceutical Industries Ltd.,INE044A01036,22836,375.67
Paras Defence and Space Technologies Limited,INE045601023,14866,110.30
ADOR WELDING,INE045A01017,273,2.88
Nelco Ltd,INE045B01015,10841,96.52
Fineotex Chemical Limited,INE045J01026,24077,64.11
Reliance Industrial Infrastructure,INE046A01015,8612,80.33
Muthoot Microfin Limited,INE046W01019,11317,17.44
GRASIM INDUS,INE047A01021,3019,84.71
JAGSONPAL PH,INE048B01035,12479,30.59
Navin Fluorent International Ltd,INE048G01026,1683,86.50
"Himatsingka Seide Ltd.,",INE049A01027,169437,248.97
Wockhardt Ltd,INE049B01025,70620,1000.56
SBC EXPORTS LIMITED,INE04AK01028,117663,21.27
KPIT Technologies Ltd,INE04I401011,27756,361.80
ETHOS LIMITED,INE04TZ01018,1029,26.35
Prakash Pipes Limited,INE050001010,6580,30.60
Elin Electronics Limited,INE050401020,2213,4.95
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4428,85.12
Balaji Amines Ltd.,INE050E01027,11964,199.83
Rane (Madras)  Ltd.,INE050H01012,1890,15.02
Vardhman Special Steels Ltd,INE050M01012,300,0.88
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,1953,6.22
Camlin Fine Sciences Ltd,INE052I01032,1097,2.32
BEST AGROLIFE LIMITED,INE052T01013,571,2.40
Indian Hotels Co. Ltd,INE053A01029,90889,693.79
Indian Railway Finance Corporation,INE053F01010,1485635,2070.40
"V.I.P. Industries Ltd.,",INE054A01027,11751,54.12
Waterbase Limited,INE054C01015,12772,6.53
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10069,208.91
Cyient DLM Limited,INE055S01018,33681,161.11
Refex Industries Limited,INE056I01025,9812,36.75
Sanofi India Ltd,INE058A01010,745,39.43
"Cipla Ltd.,",INE059A01026,5412,84.11
La Opala RG Ltd.,INE059D01020,11772,30.14
Hindware Home Innovation Limited,INE05AN01011,2102,6.15
Ratnaveer Precision Engineering Limited,INE05CZ01011,13021,20.91
Indogulf Cropsciences Limited,INE05J901018,1625,1.83
Likhitha Infrastructure Limited,INE060901027,4483,13.72
Navneet Education Limited,INE060A01024,14407,21.30
FORTIS HEALTHCARE LIMITED,INE061F01013,7202,64.80
"State Bank Of India,",INE062A01020,114067,943.94
Pondy Oxides & Chemicals Limited,INE063E01053,9499,118.93
Equitas Small Finance Bank Limited,INE063P01018,297382,192.93
Trident Ltd.,INE064C01022,726171,227.90
AEROFLEX ENTERPRISES LIMITED,INE065D01027,8000,8.24
Indegene Limited,INE065X01017,12914,75.33
Eicher Motors Ltd.,INE066A01021,2395,157.50
Hindustan Aeronautics Limited,INE066F01020,80942,3840.35
Wonderla Holidays Limited,INE066O01014,11327,74.53
Inox Wind Limited,INE066P01011,440366,754.06
CG Power and Industrial Solutions Limited,INE067A01029,59696,440.37
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,3495,65.61
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,522789,569.87
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1145,2.97
INDIQUBE SPACES LIMITED,INE06ST01018,1353,3.18
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2172,3.65
Gem Aromatics Limited,INE06XZ01023,150,0.37
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2019,4.56
SHREE CEMENT,INE070A01015,82,24.24
Jai Corp Limited,INE070D01027,36332,59.25
INSECTCID,INE070I01018,1110,10.34
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,1777,32.99
Associated Alcohols & Breweries Ltd,INE073G01016,2148,22.85
Sona BLW Precision Forgings Limited,INE073K01018,88499,412.50
Praj Industries Ltd.,INE074A01025,124879,537.52
Paramount Communications Ltd.,INE074B01023,99925,50.83
WIPRO LTD.,INE075A01022,187823,480.34
G M BREWERIE,INE075D01018,3434,26.60
HealthCare Global Enterprises Limited,INE075I01017,2699,17.44
SIYAR SILK M,INE076B01028,2925,21.87
GOCL Corporation Limited ,INE077F01035,917,3.48
Vikram Solar Limited,INE078V01014,2266,7.36
Ambuja Cements Ltd.,INE079A01024,49001,291.40
Gateway Distriparks Limited,INE079J01017,139139,94.37
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,56588,222.15
Easy Trip Planners Limited,INE07O001026,1711562,217.46
NDR Auto Components Limited,INE07OG01012,485,4.46
Supriya Lifescience Limited,INE07RO01027,5253,36.28
Restaurant Brands Asia Limited,INE07T201019,117167,98.93
IRM ENERGY LIMITED,INE07U701015,5579,19.69
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2873,564.56
LLOYDS ENTERPRISES LIMITED,INE080I01025,3077157,2372.52
TATA IORN AN,INE081A01020,380750,604.73
"Kopran Ltd.,",INE082A01010,3669,6.50
Morepen Laboratories Ltd.,INE083A01026,422244,253.78
Themis Medicare Ltd.,INE083B01024,5269,7.02
BANK OF INDI,INE084A01016,467764,558.87
Amanta Healthcare Limited,INE084K01015,200,0.27
CHAMBAL FERT,INE085A01013,83544,466.76
Thangamayil Jewellery Limited,INE085J01014,400,8.30
"Electrosteel Castings Ltd.,",INE086A01029,253154,269.53
KESORAM IND,INE087A01019,3040,0.17
Shree Renuka Sugars Ltd.,INE087H01022,1004452,360.83
Paradeep Phosphates Limited,INE088F01024,281445,549.92
DR.REDDY'S L,INE089A01031,9825,125.63
Sterlite Technologies Limited.,INE089C01029,18351,22.13
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,4199,3.62
Krsnaa Diagnostics Limited,INE08LI01020,3429,31.72
M & B ENGINEERING LIMITED,INE08N601015,3595,14.94
SANSTAR LIMITED,INE08NE01025,5483,5.34
Samhi Hotels Limited,INE08U801020,66925,144.70
Greenpanel Industries Limited,INE08ZM01014,3181,10.59
Scoda Tubes Limited,INE090501011,10295,20.09
ICICI Bank Ltd.,INE090A01021,51178,712.44
Jai Balaji Industries Limited,INE091G01026,77749,81.08
TATA CHEMICA,INE092A01019,23840,213.64
INDIA NIPP E,INE092B01025,231,2.11
IDFC FIRST BANK LIMITED,INE092T01019,803744,565.59
Hexaware Technologies Limited,INE093A01041,12456,93.24
OBEROI REALTY LIMITED,INE093I01010,7472,127.31
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,200672,140.75
HINDUSTAN PE,INE094A01015,55431,237.18
Kolte-Patil Developers Ltd,INE094I01018,6499,25.30
UTI Asset Management Company Limited,INE094J01016,5651,77.29
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,99869,836.20
NBCC (India) Limited,INE095N01031,496627,564.54
NUCLEU SOF E,INE096B01018,1201,13.93
Amrutanjan Health Care Limited,INE098F01031,1151,9.08
Mishra Dhatu Nigam Limited,INE099Z01011,60956,254.62
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2019,76.76
Indigo Paints Limited,INE09VQ01012,2294,26.26
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7035,34.63
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,99246,141.42
Ceigall India Limited,INE0AG901020,7910,21.44
Hemisphere Properties India Limited,INE0AJG01018,59673,95.86
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Schloss Bangalore Limited,INE0AQ201015,926,4.02
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1032,1.98
Bansal Wire Industries Limited,INE0B9K01025,947,3.72
Go Fashion (India) Limited,INE0BJS01011,3518,29.66
Premier Energies Limited,INE0BS701011,383832,4017.89
C.E. Info Systems Limited,INE0BV301023,3267,59.09
Aether Industries Limited,INE0BWX01014,16109,122.76
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3565,7.55
Jubilant Ingrevia Limited,INE0BY001018,11688,86.18
Oswal Pumps Limited,INE0BYP01024,12395,100.16
Mukka Proteins Limited,INE0CG401037,30985,13.81
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,923,22.52
Western Carriers (India) Limited,INE0CJF01024,39662,52.92
RateGain Travel Technologies Limited,INE0CLI01024,221003,690.02
Meghmani Organics Limited,INE0CT101020,286837,249.48
GMR Power and Urban Infra Limited,INE0CU601026,69598,84.73
Anthem Biosciences Limited,INE0CZ201020,7004,57.62
Sigachi Industries Limited,INE0D0K01022,194899,95.47
India Pesticides Limited,INE0D6701023,25220,54.86
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,157773,648.14
PIRAMAL PHARMA LIMITED,INE0DK501011,233780,495.05
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1050,9.36
Syrma SGS Technology Limited,INE0DYJ01015,34029,248.93
HMA Agro Industries Limited,INE0ECP01024,121,0.04
TARC LIMITED,INE0EK901012,5933,10.29
Network People Services Technologies Limited,INE0FFK01017,1162,24.42
Deep Industries Limited,INE0FHS01024,5410,28.05
Motisons Jewellers Limited,INE0FRK01020,199493,41.93
Motherson Sumi Wiring India Limited,INE0FS801015,461119,209.64
EPACK Durable Limited,INE0G5901015,1224839,4763.96
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,4402,48.54
HP Adhesives Limited,INE0GSL01024,678,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,886,2.47
Windlas Biotech Limited,INE0H5O01029,1832,17.99
ArisInfra Solutions Limited,INE0H9P01028,1865,2.94
One Mobikwik Systems Limited,INE0HLU01028,42626,125.38
Tracxn Technologies Limited,INE0HMF01019,6763,4.90
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3176,9.68
Le Travenues Technology Limited,INE0HV901016,14565,40.33
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,23474,112.87
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3120,8.57
Veranda Learning Solutions Limited,INE0IQ001011,670,1.53
Data Patterns (India) Limited,INE0IX101010,13474,363.82
Rashi Peripherals Limited,INE0J1F01024,7068,19.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,97765,838.73
Honasa Consumer Limited,INE0J5401028,6431,19.17
Jeena Sikho Lifecare Limited,INE0J5801029,1826,14.83
Venus Pipes & Tubes Limited,INE0JA001018,7632,110.30
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,8108,58.58
Sanathan Textiles Limited,INE0JPD01013,160,0.78
YATRA ONLINE LIMITED,INE0JR601024,18336,29.05
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Global Surfaces Limited,INE0JSX01015,0,0.00
Harsha Engineers International Limited,INE0JUS01029,1200903,5330.15
Garuda Construction and Engineering Limited,INE0JVO01026,7277,14.83
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25197,181.48
Eureka Forbes Limited,INE0KCE01017,100306,522.50
DCX Systems Limited,INE0KL801015,98505,275.51
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1057,2.17
Bajel Projects Limited,INE0KQN01018,37,0.08
Gopal Snacks Limited,INE0L9R01028,18865,69.98
Avalon Technologies Limited,INE0LCL01028,3211,30.33
Ather Energy Limited,INE0LEZ01016,5710,33.31
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,61908,161.27
Cello World Limited,INE0LMW01024,13280,81.17
IKIO Technologies Limited,INE0LOJ01019,4963,14.18
Aarti Pharmalabs Limited,INE0LRU01027,11363,102.16
Quadrant Future Tek Limited,INE0LRY01011,22179,99.15
Ola Electric Mobility Limited,INE0LXG01040,112928,70.81
REDTAPE Limited,INE0LXT01019,21782,32.79
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,8568,15.47
J.G.Chemicals Limited,INE0MB501011,10410,45.29
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1100,0.37
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6800,36.71
BLS E-Services Limited,INE0NLT01010,461,0.88
Allcargo Terminals Limited,INE0NN701020,513,0.26
NMDC Steel Limited,INE0NNS01018,456984,203.95
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,9120,327.89
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,32879,67.77
Indef Manufacturing Limited,INE0O9T01021,350,1.40
JNK India Limited,INE0OAF01028,303,0.98
Rossell Techsys Limited,INE0OJW01016,2296,17.24
NTPC GREEN ENERGY LIMITED,INE0ONG01011,479342,503.75
Deepak Builders and Engineers India Limited,INE0OPA01019,2141,3.75
EMS LIMITED,INE0OV601013,23532,142.00
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,32358,17.51
RBZ Jewellers Limited,INE0PEQ01016,515,0.75
Orient Technologies Limited,INE0PPK01015,9183,36.93
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.41
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,3991,12.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,21262,177.31
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,762,15.61
International Gemmological Institute India Limited,INE0Q9301021,14785,59.22
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35644,63.11
Denta Water and Infra Solutions Limited,INE0R4L01018,2640,11.86
SRM CONTRACTORS LIMITED,INE0R6Z01013,3646,19.70
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4387,28.72
Gala Precision Engineering Limited,INE0RE001014,229,2.14
Tolins Tyres Limited,INE0RWQ01014,357,0.70
Stallion India Fluorochemicals Limited,INE0RYC01010,5393,11.32
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,4051,2.49
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,477,0.81
CRIZAC LIMITED,INE0S4R01014,33786,104.52
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3650,31.54
MAMATA MACHINERY LIMITED,INE0TO701015,19401,93.99
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,183,1.97
Bluspring Enterprises Limited,INE0U4101014,19219,15.92
Digitide Solutions Limited,INE0U4701011,20591,44.75
BlackBuck Limited,INE0UIZ01018,3980,24.15
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,12978,344.82
CARRARO INDIA LIMITED,INE0V7W01012,514,2.22
Sri Lotus Developers and Realty Limited,INE0V9Q01010,115219,225.07
Sagility Limited,INE0W2G01015,450859,202.44
Laxmi Dental Limited,INE0WO601020,8906,31.84
ATUL LTD.,INE100A01010,2318,153.53
Mahindra & Mahindra Ltd.,INE101A01026,23720,829.74
Granules India Ltd.,INE101D01020,426112,2054.36
Afcons Infrastructure Limited,INE101I01011,10327,47.16
HLV LIMITED,INE102A01024,45724,6.67
Choice International Ltd,INE102B01014,15777,113.83
Godrej Consumer Products Ltd.,INE102D01028,13213,165.11
Allied Digital Services Limited,INE102I01027,22802,46.61
MANGALORE RE,INE103A01014,134275,211.40
SMC Global Securities Limited,INE103C01036,605,0.87
TRAVEL FOOD SERVICES LIMITED,INE103V01028,153,2.02
TVS Holdings Limited,INE105A01035,368,48.36
RPG Life Sciences Limited,INE105J01010,439,11.01
HI-TECH PIPES LIMITED,INE106T01025,133833,148.60
TAMILNADU NE,INE107A01015,18469,32.45
Awfis Space Solutions Limited,INE108V01019,10025,64.74
SHIPPING COR,INE109A01011,187809,437.44
ARMAN FIN,INE109C01017,429,6.38
"BPL Ltd.,",INE110A01019,108,0.10
CONTAIN CORP,INE111A01025,71716,435.70
FINANC TECHN,INE111B01023,1614,15.56
PDS LIMITED,INE111Q01021,4074,14.64
Metropolis Healthcare Limited,INE112L01020,1886,40.16
GUJ NARMADA,INE113A01013,47918,260.38
STEEL AUTHOR,INE114A01011,419079,566.48
Lic Housing Finance Ltd.,INE115A01026,98374,536.81
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7353,116.05
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11126,655.15
BAJ HOLD INV,INE118A01012,1040,136.07
Nuvoco Vistas Corporation Limited,INE118D01016,4935,19.86
Balrampur Chini Mills Ltd.,INE119A01028,18232,96.93
Carborundum Universal Ltd.,INE120A01034,3429,35.21
CHOL INV FN,INE121A01024,6991,108.95
JSW Energy Limited,INE121E01018,67557,367.34
INDUS TOWERS LIMITED,INE121J01017,81117,296.30
"MMTC Ltd.,",INE123F01029,32685,25.50
SBI Life Insurance Company Limited,INE123W01016,3037,52.97
DELTA CORP,INE124G01033,358091,342.79
"E.I.D. Parry (India) Ltd.,",INE126A01031,3395,35.86
APOLLO PIPES LIMITED,INE126J01016,7831,32.32
HDFC Asset Management Company Limited,INE127D01025,6733,383.64
Goodluck India Limited,INE127I01024,6882,69.39
K.P. Energy Limited,INE127T01021,36726,153.88
Eveready Industries India Ltd.,INE128A01029,18658,67.39
Five-Star Business Finance Ltd.,INE128S01021,65373,368.22
Archean Chemical Industries Limited,INE128X01021,3398,23.45
GAIL INDIA,INE129A01019,315642,587.23
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,20453,23.55
Gujarat Mineral Development Corpora,INE131A01031,179781,835.50
Relaxo Footwears Ltd.,INE131B01039,14548,70.38
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,3352,42.57
Akzo Nobel India Limited,INE133A01011,731,27.43
TILAKNAG IND,INE133E01013,41507,196.97
IFGL Refractories Limited,INE133Y01011,53,0.16
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,180,0.25
Power Finance Corporation Ltd,INE134E01011,250860,1057.91
Cyient Limited,INE136B01020,21620,281.82
Neogen Chemicals Limited,INE136S01016,2052,32.52
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,40923,465.92
"National Aluminium Co. Ltd.,",INE139A01034,187731,395.78
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,26743,52.10
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,28,0.02
Tata Technologies Limited,INE142M01025,78532,581.35
Sula Vineyards Limited,INE142Q01026,69003,212.15
Orient Electric Limited,INE142Z01019,6317,14.08
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9924,23.13
Tarsons Products Limited,INE144Z01023,1102995,3889.91
Kirloskar Oil Engines Limited,INE146L01010,8281,76.76
SOUTH PETRO,INE147A01011,50801,52.50
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,32,0.30
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,495696,699.35
Delhivery Limited,INE148O01028,33245,149.24
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2316,42.45
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,49678,89.99
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,107719,158.75
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4689,98.72
LUX Industries Limited,INE150G01020,3767,56.12
TATA COMM,INE151A01013,9930,174.18
Shaily Engineering Plastics Ltd.,INE151G01028,1603,37.18
Thermax Ltd.,INE152A01029,3025,106.66
ALLCARGO GATI LIMITED,INE152B01027,29411,22.14
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32773,202.91
MAHANAG TELE,INE153A01019,193969,85.64
BLS International Services Ltd,INE153T01027,88447,340.04
ITC Ltd,INE154A01025,307881,1238.50
Tata Motors Ltd.,INE155A01022,425634,3112.36
New Delhi Television Limited,INE155G01029,300,0.36
Hero Motocorp Limited,INE158A01026,4897,250.92
EIMCO ELEC I,INE158B01016,328,6.50
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2424,66.89
Punjab National Bank,INE160A01022,1352631,1394.20
"NIIT Ltd.,",INE161A01038,75180,103.39
VIKAS LIFECARE LIMITED,INE161L01027,826,0.04
GUJAR IN PWR,INE162A01010,42646,85.94
LUMAX INDUST,INE162B01018,357,17.61
