SEBI REPORT For Trade date 04-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
Artemis Medicare Services Limited,INE025R01021,2529,7.54
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,92614,190.00
RASHTRIYA CH,INE027A01015,266894,446.33
Max Healthcare Institute Limited,INE027H01010,23997,293.07
Bank Of Baroda,INE028A01039,98023,259.70
BHARAT PETRO,INE029A01011,124508,437.92
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2679,18.17
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,10973,136.59
Azad Engineering Limited,INE02IJ01035,26086,450.23
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,8885,24.62
Borosil Limited,INE02PY01013,5585,20.62
Brainbees Solutions Limited,INE02RE01045,48851,183.68
WONDER ELECTRICALS LIMITED,INE02WG01024,16612,27.04
Electronics Mart India Limited,INE02YR01019,59356,92.69
"Hindustan Unilever Ltd.,",INE030A01027,15531,394.77
Housing &Urban Development Corporation Ltd.,INE031A01017,322856,786.58
Ajanta Pharma Ltd.,INE031B01049,2683,69.33
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,990902,1298.69
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19855,66.00
Arvind SmartSpaces Limited,INE034S01021,4107,28.91
SOTL,INE035D01020,1014,4.75
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,26984,31.52
KARUR VYSYA,INE036D01028,14989,31.98
Concord Enviro Systems Limited,INE037Z01029,1035,5.72
Hindalco Industries Ltd.,INE038A01020,20439,156.58
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,530383,323.23
"Jamna Auto Industries Ltd.,",INE039C01032,167678,172.41
JASH ENGINEERING LIMITED,INE039O01029,8221,41.78
Max Estates Limited,INE03EI01018,2696,12.81
Go Digit General Insurance Limited,INE03JT01014,7832,28.27
Brigade Hotel Ventures Limited,INE03NU01014,11148,9.38
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2112,20.25
Cohance Lifesciences Limited,INE03QK01018,11262,94.30
Chemcon Speciality Chemicals Limited,INE03YM01018,205,0.54
HDFC Bank Ltd.,INE040A01034,90963,911.85
Mayur Uniquoters ltd.,INE040D01038,294,1.72
SUZLON ENERGY LTD.,INE040H01021,6858272,4192.98
"Dhampur Sugar Mills Ltd.,",INE041A01016,49718,73.72
Escorts Kubota Limited,INE042A01014,5449,202.83
Vijaya Diagnostic Centre Limited,INE043W01024,2794,28.41
Sun Pharmaceutical Industries Ltd.,INE044A01036,18609,305.39
Paras Defence and Space Technologies Limited,INE045601023,23774,173.44
ADOR WELDING,INE045A01017,25326,273.62
Nelco Ltd,INE045B01015,11487,101.92
Fineotex Chemical Limited,INE045J01034,167964,41.60
Reliance Industrial Infrastructure,INE046A01015,9020,83.49
Muthoot Microfin Limited,INE046W01019,13104,20.53
GRASIM INDUS,INE047A01021,2901,83.24
JAGSONPAL PH,INE048B01035,8830,21.38
Navin Fluorent International Ltd,INE048G01026,1599,85.84
"Himatsingka Seide Ltd.,",INE049A01027,77977,109.63
Wockhardt Ltd,INE049B01025,71122,1005.29
SBC EXPORTS LIMITED,INE04AK01028,14591,3.45
KPIT Technologies Ltd,INE04I401011,30833,396.23
ETHOS LIMITED,INE04TZ01018,368,9.75
Seshaasai Technologies Limited,INE04VU01023,5,0.02
Prakash Pipes Limited,INE050001010,6490,25.94
Elin Electronics Limited,INE050401020,2364,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4376,86.46
Balaji Amines Ltd.,INE050E01027,5732,91.70
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2062,6.15
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2046,4.16
BEST AGROLIFE LIMITED,INE052T01013,1102,3.96
Indian Hotels Co. Ltd,INE053A01029,84332,641.63
Indian Railway Finance Corporation,INE053F01010,1507089,2086.60
"V.I.P. Industries Ltd.,",INE054A01027,14166,63.95
Waterbase Limited,INE054C01015,31991,16.54
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7792,169.74
Cyient DLM Limited,INE055S01018,23918,115.71
Refex Industries Limited,INE056I01025,19334,71.17
Sanofi India Ltd,INE058A01010,985,50.75
"Cipla Ltd.,",INE059A01026,21436,332.89
La Opala RG Ltd.,INE059D01020,6626,17.08
Hindware Home Innovation Limited,INE05AN01011,2108,6.24
Ratnaveer Precision Engineering Limited,INE05CZ01011,8958,14.04
Indogulf Cropsciences Limited,INE05J901018,855,0.94
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,10200,14.71
FORTIS HEALTHCARE LIMITED,INE061F01013,11692,115.88
"State Bank Of India,",INE062A01020,88059,749.15
Pondy Oxides & Chemicals Limited,INE063E01053,5275,69.33
Equitas Small Finance Bank Limited,INE063P01018,262383,164.99
Trident Ltd.,INE064C01022,799240,246.74
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6217,6.37
Indegene Limited,INE065X01017,13313,75.81
Eicher Motors Ltd.,INE066A01021,2919,195.90
Hindustan Aeronautics Limited,INE066F01020,95545,4566.85
Wonderla Holidays Limited,INE066O01014,11808,77.28
Inox Wind Limited,INE066P01011,409122,704.17
CG Power and Industrial Solutions Limited,INE067A01029,76172,563.62
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2971,8.40
Gland Pharma Limited,INE068V01023,9429,180.76
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,561836,604.75
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2404,5.66
INDIQUBE SPACES LIMITED,INE06ST01018,1433,3.36
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2599,4.29
Gem Aromatics Limited,INE06XZ01023,1321,3.06
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4365,10.49
SHREE CEMENT,INE070A01015,181,52.18
Jai Corp Limited,INE070D01027,40929,67.78
INSECTCID,INE070I01018,666,6.20
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2216,40.37
Associated Alcohols & Breweries Ltd,INE073G01016,1956,23.89
Sona BLW Precision Forgings Limited,INE073K01018,60147,292.92
Praj Industries Ltd.,INE074A01025,138617,577.51
Paramount Communications Ltd.,INE074B01023,104499,52.44
WIPRO LTD.,INE075A01022,236268,594.89
G M BREWERIE,INE075D01018,1175,9.37
HealthCare Global Enterprises Limited,INE075I01017,1016,6.58
SIYAR SILK M,INE076B01028,1685,13.50
IFB Agro Industries Ltd,INE076C01018,4,0.05
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,20434,69.20
Ambuja Cements Ltd.,INE079A01024,59324,348.00
Gateway Distriparks Limited,INE079J01017,131706,89.67
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,55371,217.74
Easy Trip Planners Limited,INE07O001026,1707846,215.44
NDR Auto Components Limited,INE07OG01012,472,4.23
Supriya Lifescience Limited,INE07RO01027,9053,68.55
Restaurant Brands Asia Limited,INE07T201019,168581,129.56
IRM ENERGY LIMITED,INE07U701015,9538,32.57
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2304,454.23
LLOYDS ENTERPRISES LIMITED,INE080I01025,3062004,2361.91
TATA IORN AN,INE081A01020,283027,455.73
"Kopran Ltd.,",INE082A01010,3424,5.99
Morepen Laboratories Ltd.,INE083A01026,328957,194.02
Themis Medicare Ltd.,INE083B01024,6848,9.00
BANK OF INDI,INE084A01016,334161,416.66
Amanta Healthcare Limited,INE084K01015,132,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,10,0.02
CHAMBAL FERT,INE085A01013,120979,640.58
Thangamayil Jewellery Limited,INE085J01014,184,4.43
"Electrosteel Castings Ltd.,",INE086A01029,271152,283.21
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,964722,330.19
Paradeep Phosphates Limited,INE088F01024,383485,727.43
DR.REDDY'S L,INE089A01031,15138,189.08
Sterlite Technologies Limited.,INE089C01029,17970,21.76
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,8425,9.54
Krsnaa Diagnostics Limited,INE08LI01020,3957,36.11
M & B ENGINEERING LIMITED,INE08N601015,5312,23.60
SANSTAR LIMITED,INE08NE01025,3276,3.41
Samhi Hotels Limited,INE08U801020,110978,233.40
Greenpanel Industries Limited,INE08ZM01014,2759,9.23
Scoda Tubes Limited,INE090501011,10228,19.94
ICICI Bank Ltd.,INE090A01021,90253,1247.68
Jai Balaji Industries Limited,INE091G01026,74338,76.86
TATA CHEMICA,INE092A01019,32720,301.09
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,899612,668.40
Hexaware Technologies Limited,INE093A01041,11396,85.24
OBEROI REALTY LIMITED,INE093I01010,5646,99.92
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199719,139.27
HINDUSTAN PE,INE094A01015,54947,245.39
Ashika Credit Capital Ltd.,INE094B01013,26000,92.24
Kolte-Patil Developers Ltd,INE094I01018,6406,24.91
UTI Asset Management Company Limited,INE094J01016,8377,111.90
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,59385,520.24
NBCC (India) Limited,INE095N01031,426995,499.74
NUCLEU SOF E,INE096B01018,1159,13.44
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,59963,246.66
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2372,89.96
Indigo Paints Limited,INE09VQ01012,3957,42.33
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8746,42.18
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,120009,158.69
Ceigall India Limited,INE0AG901020,8314,22.13
Hemisphere Properties India Limited,INE0AJG01018,58801,93.09
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,990,4.52
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,913,1.72
Bansal Wire Industries Limited,INE0B9K01025,3526,11.69
Go Fashion (India) Limited,INE0BJS01011,4005,32.65
Premier Energies Limited,INE0BS701011,352086,3769.20
C.E. Info Systems Limited,INE0BV301023,5305,97.16
Aether Industries Limited,INE0BWX01014,13586,104.02
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4961,10.03
Jubilant Ingrevia Limited,INE0BY001018,10271,76.20
Oswal Pumps Limited,INE0BYP01024,21668,168.38
Urban Company Limited,INE0CAZ01013,500,0.76
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1083,26.55
Western Carriers (India) Limited,INE0CJF01024,136120,182.67
RateGain Travel Technologies Limited,INE0CLI01024,220978,694.97
Meghmani Organics Limited,INE0CT101020,346742,295.37
GMR Power and Urban Infra Limited,INE0CU601026,71965,87.11
Anthem Biosciences Limited,INE0CZ201020,13439,102.95
Sigachi Industries Limited,INE0D0K01022,192250,95.32
India Pesticides Limited,INE0D6701023,27472,59.09
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,171768,694.42
PIRAMAL PHARMA LIMITED,INE0DK501011,210655,446.29
Fairchem Organics Limited,INE0DNW01011,1469,15.80
INNOVA CAPTAB LIMITED,INE0DUT01020,1058,9.37
Syrma SGS Technology Limited,INE0DYJ01015,52867,407.67
HMA Agro Industries Limited,INE0ECP01024,479,0.15
TARC LIMITED,INE0EK901012,6506,11.06
Network People Services Technologies Limited,INE0FFK01017,1974,39.06
Deep Industries Limited,INE0FHS01024,10174,50.90
Motisons Jewellers Limited,INE0FRK01020,236508,48.15
Motherson Sumi Wiring India Limited,INE0FS801015,436847,198.04
EPACK Durable Limited,INE0G5901015,1083336,4216.32
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,1823,20.67
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,982,2.87
Windlas Biotech Limited,INE0H5O01029,482,4.70
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
Fabtech Technologies Limited,INE0HF201011,13,0.03
One Mobikwik Systems Limited,INE0HLU01028,41521,119.50
Tracxn Technologies Limited,INE0HMF01019,6411,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4368,13.28
Le Travenues Technology Limited,INE0HV901016,21910,63.97
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,20101,99.11
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3392,9.33
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,15243,413.98
Rashi Peripherals Limited,INE0J1F01024,9324,27.87
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,95129,821.49
Honasa Consumer Limited,INE0J5401028,14449,41.59
Jeena Sikho Lifecare Limited,INE0J5801029,3918,30.36
Venus Pipes & Tubes Limited,INE0JA001018,8129,115.29
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,5755,44.50
Sanathan Textiles Limited,INE0JPD01013,175,0.84
YATRA ONLINE LIMITED,INE0JR601024,19739,30.15
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201136,5331.06
Garuda Construction and Engineering Limited,INE0JVO01026,4028,8.83
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21229,158.94
Eureka Forbes Limited,INE0KCE01017,99211,516.00
DCX Systems Limited,INE0KL801015,111106,303.72
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,61,0.12
Gopal Snacks Limited,INE0L9R01028,13100,48.35
Avalon Technologies Limited,INE0LCL01028,4282,44.10
Ather Energy Limited,INE0LEZ01016,9811,68.00
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,61158,159.35
Cello World Limited,INE0LMW01024,12494,81.78
IKIO Technologies Limited,INE0LOJ01019,5280,14.82
Aarti Pharmalabs Limited,INE0LRU01027,9740,87.69
Quadrant Future Tek Limited,INE0LRY01011,13586,61.16
Ola Electric Mobility Limited,INE0LXG01040,99869,62.34
REDTAPE Limited,INE0LXT01019,33605,48.88
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11005,19.79
J.G.Chemicals Limited,INE0MB501011,12610,55.71
REGAAL RESOURCES LIMITED,INE0MHO01029,1510,1.38
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Epack Prefab Technologies Limited,INE0MLS01022,547,1.54
TRUALT BIOENERGY LIMITED,INE0MWH01014,860,3.81
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1665,8.95
BLS E-Services Limited,INE0NLT01010,690,1.38
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,557621,250.00
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,15982,607.23
Kross Limited,INE0O6601022,29264,60.16
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,123,0.38
Rossell Techsys Limited,INE0OJW01016,2829,20.71
NTPC GREEN ENERGY LIMITED,INE0ONG01011,432461,455.47
Deepak Builders and Engineers India Limited,INE0OPA01019,1241,1.94
EMS LIMITED,INE0OV601013,24550,146.99
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,40837,21.74
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,481,2.22
Orient Technologies Limited,INE0PPK01015,5900,25.48
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5500,16.26
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,30787,254.00
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,14806,57.71
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33723,61.17
Denta Water and Infra Solutions Limited,INE0R4L01018,2564,11.14
SRM CONTRACTORS LIMITED,INE0R6Z01013,1171,6.21
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4682,32.58
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,1937,7.32
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8020,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,17270,57.48
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5067,45.79
MAMATA MACHINERY LIMITED,INE0TO701015,20300,97.14
Solarworld Energy Solutions Limited,INE0TY101024,54,0.17
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,234,2.47
Bluspring Enterprises Limited,INE0U4101014,26225,21.44
Digitide Solutions Limited,INE0U4701011,22371,47.37
BlackBuck Limited,INE0UIZ01018,8080,54.29
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18684,476.80
CARRARO INDIA LIMITED,INE0V7W01012,1205,5.86
Sri Lotus Developers and Realty Limited,INE0V9Q01010,85634,164.49
Dev Accelerator Limited,INE0VOV01021,74,0.03
Sagility Limited,INE0W2G01015,943267,486.60
Laxmi Dental Limited,INE0WO601020,7811,27.20
Jain Resource Recycling Limited,INE0YD401026,30,0.11
ATUL LTD.,INE100A01010,2308,151.92
Mahindra & Mahindra Ltd.,INE101A01026,27615,970.31
Granules India Ltd.,INE101D01020,359125,1822.81
Afcons Infrastructure Limited,INE101I01011,9361,43.21
HLV LIMITED,INE102A01024,37492,5.28
Choice International Ltd,INE102B01014,16674,121.32
Godrej Consumer Products Ltd.,INE102D01028,7286,92.39
Allied Digital Services Limited,INE102I01027,21000,43.22
MANGALORE RE,INE103A01014,108215,183.96
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,225,2.99
TVS Holdings Limited,INE105A01035,280,37.26
RPG Life Sciences Limited,INE105J01010,293,7.35
HI-TECH PIPES LIMITED,INE106T01025,168170,191.48
TAMILNADU NE,INE107A01015,19526,33.88
Awfis Space Solutions Limited,INE108V01019,12656,80.90
SHIPPING COR,INE109A01011,160699,415.77
ARMAN FIN,INE109C01017,418,6.23
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,77400,465.15
FINANC TECHN,INE111B01023,1212,11.70
PDS LIMITED,INE111Q01021,2663,10.24
Metropolis Healthcare Limited,INE112L01020,3254,66.27
GUJ NARMADA,INE113A01013,40725,221.48
STEEL AUTHOR,INE114A01011,388546,537.97
Lic Housing Finance Ltd.,INE115A01026,101054,550.65
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7386,119.67
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11171,652.17
BAJ HOLD INV,INE118A01012,966,132.41
Nuvoco Vistas Corporation Limited,INE118D01016,8439,34.42
Balrampur Chini Mills Ltd.,INE119A01028,18860,96.84
Carborundum Universal Ltd.,INE120A01034,4270,42.77
CHOL INV FN,INE121A01024,7019,112.85
JSW Energy Limited,INE121E01018,73466,400.47
INDUS TOWERS LIMITED,INE121J01017,75255,281.51
"MMTC Ltd.,",INE123F01029,99764,72.33
SBI Life Insurance Company Limited,INE123W01016,3151,56.81
Steelcast Ltd.,INE124E01038,825,1.79
DELTA CORP,INE124G01033,339064,316.71
"E.I.D. Parry (India) Ltd.,",INE126A01031,3032,31.47
APOLLO PIPES LIMITED,INE126J01016,11532,43.30
HDFC Asset Management Company Limited,INE127D01025,8000,449.81
Goodluck India Limited,INE127I01024,9863,106.83
K.P. Energy Limited,INE127T01021,36917,154.22
Eveready Industries India Ltd.,INE128A01029,39794,144.92
Five-Star Business Finance Ltd.,INE128S01021,26817,150.86
Archean Chemical Industries Limited,INE128X01021,3704,25.25
GAIL INDIA,INE129A01019,265552,495.95
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,43051,49.20
Gujarat Mineral Development Corpora,INE131A01031,163779,828.19
Relaxo Footwears Ltd.,INE131B01039,14758,70.97
Aurionpro Solutions Ltd.,INE132H01018,2576,31.62
Akzo Nobel India Limited,INE133A01011,683,23.64
TILAKNAG IND,INE133E01013,30864,151.35
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,319132,1328.03
Cyient Limited,INE136B01020,23966,306.40
Neogen Chemicals Limited,INE136S01016,1922,30.28
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,44830,514.50
"National Aluminium Co. Ltd.,",INE139A01034,158665,351.95
FUSION FINANCE LIMITED,INE139R01012,23358,45.27
Saatvik Green Energy Limited,INE13B501022,170,0.91
Piramal Enterprises Limited,INE140A01024,5865,74.85
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,70227,522.29
Sula Vineyards Limited,INE142Q01026,66379,201.68
Orient Electric Limited,INE142Z01019,6786,15.04
OSWAL CHEMIC,INE143A01010,662,0.26
20 Microns Limited,INE144J01027,7949,18.71
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,9813,95.87
SOUTH PETRO,INE147A01011,65659,65.49
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10043,11.83
Sammaan Capital Limited,INE148I01020,577746,888.71
Delhivery Limited,INE148O01028,35877,165.54
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2258,41.41
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,103063,214.91
NIBE LIMITED,INE149O01018,100,1.31
Aditya Birla Lifestyle Brands Limited,INE14LE01019,138439,199.71
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4723,98.81
LUX Industries Limited,INE150G01020,3047,46.29
TATA COMM,INE151A01013,8921,163.49
Shaily Engineering Plastics Ltd.,INE151G01028,2375,56.41
Thermax Ltd.,INE152A01029,3681,127.42
ALLCARGO GATI LIMITED,INE152B01027,20731,15.54
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31074,192.36
MAHANAG TELE,INE153A01019,189706,82.57
