SEBI REPORT For Trade date 23-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
ACC,INE012A01025,106330,1932.81
Onesource Specialty Pharma Limited,INE013P01021,1055,21.32
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,588,5.64
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,49803,266.00
"Great Eastern Shipping Co. Ltd.,",INE017A01032,26173,271.78
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,16801,597.78
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,3483,31.08
JSW SL,INE019A01038,11656,131.54
Himadri Speciality Chemical Ltd.,INE019C01026,78747,385.95
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,5541,33.26
Vishal Mega Mart Limited,INE01EA01019,239564,350.70
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,6001,18.46
Sky Gold And Diamonds Limited,INE01IU01018,16751,58.63
eMudhra Limited,INE01QM01018,8066,57.12
Vikran Engineering Limited,INE01R501028,6170,6.33
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,539920,2151.82
BAID FINSERV LIMITED,INE020D01022,441,0.05
Asian Paints Ltd.,INE021A01026,10927,272.45
Dodla Dairy Limited,INE021O01019,1735,23.28
ASIAN GRANITO INDIA LIMITED,INE022I01019,1004,0.58
Indian Energy Exchange Limited,INE022Q01020,205164,332.27
Nalwa Sons Investment Ltd,INE023A01030,812,65.49
Aeroflex Industries Limited,INE024001021,79741,153.07
GRAVITA INDIA LIMITED,INE024L01027,20112,360.62
Goldiam International Ltd.,INE025B01025,58999,225.70
Artemis Medicare Services Limited,INE025R01021,2589,7.69
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,79228,164.44
RASHTRIYA CH,INE027A01015,274856,459.21
Max Healthcare Institute Limited,INE027H01010,21852,268.69
Bank Of Baroda,INE028A01039,134618,347.18
BHARAT PETRO,INE029A01011,61548,204.36
Kalyani Investment Company Limited,INE029L01018,87,4.29
ROSSARI BIOTECH LIMITED,INE02A801020,2657,18.03
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,8542,108.37
Azad Engineering Limited,INE02IJ01035,24150,417.17
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,7996,22.12
Borosil Limited,INE02PY01013,5210,19.40
Brainbees Solutions Limited,INE02RE01045,35186,135.67
WONDER ELECTRICALS LIMITED,INE02WG01024,16552,26.95
Electronics Mart India Limited,INE02YR01019,57423,88.86
"Hindustan Unilever Ltd.,",INE030A01027,8650,222.78
Housing &Urban Development Corporation Ltd.,INE031A01017,328393,793.43
Ajanta Pharma Ltd.,INE031B01049,1809,46.20
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,982803,1285.94
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20429,67.81
Arvind SmartSpaces Limited,INE034S01021,4293,30.16
SOTL,INE035D01020,1121,5.32
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,39665,44.93
KARUR VYSYA,INE036D01028,18061,38.52
Concord Enviro Systems Limited,INE037Z01029,1185,6.62
Hindalco Industries Ltd.,INE038A01020,14624,104.78
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,436407,268.58
"Jamna Auto Industries Ltd.,",INE039C01032,180153,184.78
JASH ENGINEERING LIMITED,INE039O01029,7241,37.15
Max Estates Limited,INE03EI01018,3210,15.27
Go Digit General Insurance Limited,INE03JT01014,7094,25.61
Brigade Hotel Ventures Limited,INE03NU01014,8637,7.31
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2646,25.32
Cohance Lifesciences Limited,INE03QK01018,4022,37.75
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,79071,793.78
Mayur Uniquoters ltd.,INE040D01038,518,2.94
SUZLON ENERGY LTD.,INE040H01021,5444798,3345.25
"Dhampur Sugar Mills Ltd.,",INE041A01016,52097,77.53
Escorts Kubota Limited,INE042A01014,6605,245.63
Vijaya Diagnostic Centre Limited,INE043W01024,5375,55.87
Sun Pharmaceutical Industries Ltd.,INE044A01036,20691,340.16
Paras Defence and Space Technologies Limited,INE045601023,23141,168.54
ADOR WELDING,INE045A01017,341,3.81
Nelco Ltd,INE045B01015,11348,101.07
Fineotex Chemical Limited,INE045J01026,23738,63.12
Reliance Industrial Infrastructure,INE046A01015,8965,83.45
Muthoot Microfin Limited,INE046W01019,12098,18.80
GRASIM INDUS,INE047A01021,1972,55.83
JAGSONPAL PH,INE048B01035,10719,26.14
Navin Fluorent International Ltd,INE048G01026,1354,66.16
"Himatsingka Seide Ltd.,",INE049A01027,103182,148.76
Wockhardt Ltd,INE049B01025,69406,982.00
SBC EXPORTS LIMITED,INE04AK01028,118700,21.52
KPIT Technologies Ltd,INE04I401011,30524,392.51
ETHOS LIMITED,INE04TZ01018,843,21.74
Prakash Pipes Limited,INE050001010,6544,26.30
Elin Electronics Limited,INE050401020,2956,6.45
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3632,71.49
Balaji Amines Ltd.,INE050E01027,5578,91.14
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,248,0.72
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2219,4.47
BEST AGROLIFE LIMITED,INE052T01013,1183,4.38
Indian Hotels Co. Ltd,INE053A01029,91352,697.41
Indian Railway Finance Corporation,INE053F01010,1502525,2082.21
"V.I.P. Industries Ltd.,",INE054A01027,11604,53.29
Waterbase Limited,INE054C01015,34253,17.71
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8921,188.19
Cyient DLM Limited,INE055S01018,37042,175.42
Refex Industries Limited,INE056I01025,15642,57.74
Sanofi India Ltd,INE058A01010,1238,62.67
"Cipla Ltd.,",INE059A01026,4193,66.77
La Opala RG Ltd.,INE059D01020,11721,29.83
Hindware Home Innovation Limited,INE05AN01011,2028,5.93
Ratnaveer Precision Engineering Limited,INE05CZ01011,5991,9.60
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,15855,23.62
FORTIS HEALTHCARE LIMITED,INE061F01013,10923,107.90
"State Bank Of India,",INE062A01020,83468,690.34
ALICON,INE062D01024,0,0.00
Pondy Oxides & Chemicals Limited,INE063E01053,5338,69.65
Equitas Small Finance Bank Limited,INE063P01018,300176,193.21
Trident Ltd.,INE064C01022,785924,243.39
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7701,7.80
Indegene Limited,INE065X01017,14183,82.00
Eicher Motors Ltd.,INE066A01021,2812,187.94
Hindustan Aeronautics Limited,INE066F01020,90075,4315.01
Wonderla Holidays Limited,INE066O01014,11761,77.01
Inox Wind Limited,INE066P01011,455227,772.80
CG Power and Industrial Solutions Limited,INE067A01029,61665,455.57
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2782,7.90
Gland Pharma Limited,INE068V01023,3860,72.67
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,520555,566.05
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1124,2.89
INDIQUBE SPACES LIMITED,INE06ST01018,1382,3.25
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3918,6.27
Gem Aromatics Limited,INE06XZ01023,726,1.71
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2614,5.81
SHREE CEMENT,INE070A01015,133,38.83
Jai Corp Limited,INE070D01027,33059,54.44
INSECTCID,INE070I01018,761,7.17
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2197,40.05
Associated Alcohols & Breweries Ltd,INE073G01016,1614,17.24
Sona BLW Precision Forgings Limited,INE073K01018,66313,322.19
Praj Industries Ltd.,INE074A01025,133729,566.00
Paramount Communications Ltd.,INE074B01023,110255,55.12
WIPRO LTD.,INE075A01022,213107,539.49
G M BREWERIE,INE075D01018,1308,10.38
HealthCare Global Enterprises Limited,INE075I01017,2655,17.60
SIYAR SILK M,INE076B01028,1329,10.41
IFB Agro Industries Ltd,INE076C01018,37,0.41
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,15022,51.47
Ambuja Cements Ltd.,INE079A01024,51869,305.63
Gateway Distriparks Limited,INE079J01017,129188,88.04
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60086,234.57
Easy Trip Planners Limited,INE07O001026,1698394,216.00
NDR Auto Components Limited,INE07OG01012,531,4.90
Supriya Lifescience Limited,INE07RO01027,5946,41.90
Restaurant Brands Asia Limited,INE07T201019,107194,87.64
IRM ENERGY LIMITED,INE07U701015,9131,31.47
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3115,595.67
LLOYDS ENTERPRISES LIMITED,INE080I01025,3062205,2362.17
TATA IORN AN,INE081A01020,302581,474.33
"Kopran Ltd.,",INE082A01010,3021,5.32
Morepen Laboratories Ltd.,INE083A01026,379798,222.71
Themis Medicare Ltd.,INE083B01024,5889,7.79
BANK OF INDI,INE084A01016,374105,449.60
Amanta Healthcare Limited,INE084K01015,232,0.31
CHAMBAL FERT,INE085A01013,91444,501.63
Thangamayil Jewellery Limited,INE085J01014,540,10.95
"Electrosteel Castings Ltd.,",INE086A01029,267933,280.84
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,968539,338.10
Paradeep Phosphates Limited,INE088F01024,356683,682.67
DR.REDDY'S L,INE089A01031,10340,131.72
Sterlite Technologies Limited.,INE089C01029,20651,24.79
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,3201,2.78
Krsnaa Diagnostics Limited,INE08LI01020,4022,36.62
M & B ENGINEERING LIMITED,INE08N601015,4202,18.50
SANSTAR LIMITED,INE08NE01025,3976,4.12
Samhi Hotels Limited,INE08U801020,77202,165.25
Greenpanel Industries Limited,INE08ZM01014,2864,9.58
Scoda Tubes Limited,INE090501011,10383,20.20
ICICI Bank Ltd.,INE090A01021,68793,957.72
Jai Balaji Industries Limited,INE091G01026,70888,73.80
TATA CHEMICA,INE092A01019,28867,267.36
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,705164,504.94
Hexaware Technologies Limited,INE093A01041,10261,77.64
OBEROI REALTY LIMITED,INE093I01010,6052,103.86
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,198844,139.18
HINDUSTAN PE,INE094A01015,62987,275.33
Ashika Credit Capital Ltd.,INE094B01013,20000,71.00
Kolte-Patil Developers Ltd,INE094I01018,6536,25.46
UTI Asset Management Company Limited,INE094J01016,6201,84.51
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,78700,667.49
NBCC (India) Limited,INE095N01031,476632,550.08
NUCLEU SOF E,INE096B01018,1170,13.58
Amrutanjan Health Care Limited,INE098F01031,1122,8.84
Mishra Dhatu Nigam Limited,INE099Z01011,65465,267.30
Aarti Surfactants Limited,INE09EO01013,44,0.22
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2178,82.99
Indigo Paints Limited,INE09VQ01012,2623,29.04
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7871,37.97
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117048,157.21
Ceigall India Limited,INE0AG901020,7422,19.87
Hemisphere Properties India Limited,INE0AJG01018,59620,94.81
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,31331,654.76
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2297,10.24
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1022,1.96
Bansal Wire Industries Limited,INE0B9K01025,1029,3.64
Go Fashion (India) Limited,INE0BJS01011,3826,31.74
Premier Energies Limited,INE0BS701011,521497,5474.12
C.E. Info Systems Limited,INE0BV301023,5027,92.01
Aether Industries Limited,INE0BWX01014,14273,109.22
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5057,10.23
Jubilant Ingrevia Limited,INE0BY001018,10395,77.04
Oswal Pumps Limited,INE0BYP01024,15725,125.11
Mukka Proteins Limited,INE0CG401037,33361,14.41
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1187,28.43
Western Carriers (India) Limited,INE0CJF01024,46202,61.15
RateGain Travel Technologies Limited,INE0CLI01024,220232,689.94
Meghmani Organics Limited,INE0CT101020,317449,272.76
GMR Power and Urban Infra Limited,INE0CU601026,70918,85.79
Anthem Biosciences Limited,INE0CZ201020,10203,80.37
Sigachi Industries Limited,INE0D0K01022,194969,95.38
India Pesticides Limited,INE0D6701023,26706,57.59
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,167003,677.57
PIRAMAL PHARMA LIMITED,INE0DK501011,217285,460.45
Fairchem Organics Limited,INE0DNW01011,1224,13.99
Nureca Limited,INE0DSF01015,0,0.00
INNOVA CAPTAB LIMITED,INE0DUT01020,1038,9.23
Syrma SGS Technology Limited,INE0DYJ01015,53177,408.88
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6333,10.89
Network People Services Technologies Limited,INE0FFK01017,1299,26.90
Deep Industries Limited,INE0FHS01024,8536,43.08
Motisons Jewellers Limited,INE0FRK01020,230608,47.15
Motherson Sumi Wiring India Limited,INE0FS801015,451848,204.37
EPACK Durable Limited,INE0G5901015,1226920,4770.26
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3056,37.35
HP Adhesives Limited,INE0GSL01024,675,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,1005,2.92
Windlas Biotech Limited,INE0H5O01029,667,6.56
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,48067,138.73
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,7758,23.76
Le Travenues Technology Limited,INE0HV901016,14632,44.39
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19346,95.30
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,2877,8.01
Veranda Learning Solutions Limited,INE0IQ001011,20,0.05
Data Patterns (India) Limited,INE0IX101010,14548,395.09
Rashi Peripherals Limited,INE0J1F01024,10082,30.24
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,96436,831.18
Honasa Consumer Limited,INE0J5401028,19434,55.54
Jeena Sikho Lifecare Limited,INE0J5801029,2036,16.35
Venus Pipes & Tubes Limited,INE0JA001018,7519,108.08
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6099,46.67
Sanathan Textiles Limited,INE0JPD01013,115,0.55
YATRA ONLINE LIMITED,INE0JR601024,11082,17.50
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201623,5333.02
Garuda Construction and Engineering Limited,INE0JVO01026,1375,2.77
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21263,158.08
Eureka Forbes Limited,INE0KCE01017,99219,516.01
DCX Systems Limited,INE0KL801015,110858,304.43
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,957,1.98
Bajel Projects Limited,INE0KQN01018,63,0.13
Gopal Snacks Limited,INE0L9R01028,12923,47.65
Avalon Technologies Limited,INE0LCL01028,4090,41.33
Ather Energy Limited,INE0LEZ01016,11962,81.88
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65968,172.71
Cello World Limited,INE0LMW01024,12711,77.79
IKIO Technologies Limited,INE0LOJ01019,5010,14.25
Aarti Pharmalabs Limited,INE0LRU01027,9736,87.66
Quadrant Future Tek Limited,INE0LRY01011,22114,98.35
Ola Electric Mobility Limited,INE0LXG01040,106948,66.82
REDTAPE Limited,INE0LXT01019,29600,43.30
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11403,20.52
J.G.Chemicals Limited,INE0MB501011,2448,11.46
REGAAL RESOURCES LIMITED,INE0MHO01029,770,0.68
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1675,9.00
BLS E-Services Limited,INE0NLT01010,823,1.50
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,606687,268.96
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,12514,472.49
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,31654,64.30
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,271,0.88
Rossell Techsys Limited,INE0OJW01016,2429,18.09
NTPC GREEN ENERGY LIMITED,INE0ONG01011,419798,440.74
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,23498,141.45
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,39778,21.11
RBZ Jewellers Limited,INE0PEQ01016,500,0.73
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,111,0.52
Orient Technologies Limited,INE0PPK01015,6288,26.61
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,400,0.36
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,4072,12.36
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24019,200.68
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2280,38.95
International Gemmological Institute India Limited,INE0Q9301021,15033,59.21
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35123,63.46
Denta Water and Infra Solutions Limited,INE0R4L01018,2453,10.70
SRM CONTRACTORS LIMITED,INE0R6Z01013,1726,9.26
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,3608,23.82
Gala Precision Engineering Limited,INE0RE001014,281,2.53
Tolins Tyres Limited,INE0RWQ01014,414,0.78
Stallion India Fluorochemicals Limited,INE0RYC01010,10252,34.88
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8086,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,278,0.49
CRIZAC LIMITED,INE0S4R01014,15555,51.45
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,4665,41.49
MAMATA MACHINERY LIMITED,INE0TO701015,20138,97.04
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,505,5.16
Bluspring Enterprises Limited,INE0U4101014,24030,19.73
Digitide Solutions Limited,INE0U4701011,20462,44.43
BlackBuck Limited,INE0UIZ01018,6158,41.54
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,0,0.00
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,19907,505.69
CARRARO INDIA LIMITED,INE0V7W01012,1365,6.63
Sri Lotus Developers and Realty Limited,INE0V9Q01010,86396,166.80
Sagility Limited,INE0W2G01015,463962,212.09
Laxmi Dental Limited,INE0WO601020,7920,27.74
ATUL LTD.,INE100A01010,2204,145.82
Mahindra & Mahindra Ltd.,INE101A01026,20496,716.83
Granules India Ltd.,INE101D01020,350781,1777.72
Afcons Infrastructure Limited,INE101I01011,14230,64.89
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,17382,126.54
Godrej Consumer Products Ltd.,INE102D01028,10656,129.85
Allied Digital Services Limited,INE102I01027,21509,44.21
MANGALORE RE,INE103A01014,154547,238.28
SMC Global Securities Limited,INE103C01036,206,0.30
TRAVEL FOOD SERVICES LIMITED,INE103V01028,192,2.57
TVS Holdings Limited,INE105A01035,420,57.98
RPG Life Sciences Limited,INE105J01010,382,9.45
HI-TECH PIPES LIMITED,INE106T01025,152171,173.16
TAMILNADU NE,INE107A01015,18679,32.59
Awfis Space Solutions Limited,INE108V01019,12053,77.21
SHIPPING COR,INE109A01011,110143,267.41
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,81323,486.56
FINANC TECHN,INE111B01023,1215,11.79
PDS LIMITED,INE111Q01021,2674,9.80
Metropolis Healthcare Limited,INE112L01020,4094,83.17
GUJ NARMADA,INE113A01013,46026,253.58
STEEL AUTHOR,INE114A01011,498357,671.23
Lic Housing Finance Ltd.,INE115A01026,100052,545.08
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7097,112.28
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11425,668.69
BAJ HOLD INV,INE118A01012,1011,138.10
Nuvoco Vistas Corporation Limited,INE118D01016,7391,30.02
Balrampur Chini Mills Ltd.,INE119A01028,16884,88.87
Carborundum Universal Ltd.,INE120A01034,3762,38.13
CHOL INV FN,INE121A01024,6457,102.05
JSW Energy Limited,INE121E01018,76420,416.48
INDUS TOWERS LIMITED,INE121J01017,95502,348.19
"MMTC Ltd.,",INE123F01029,67291,49.74
SBI Life Insurance Company Limited,INE123W01016,3527,62.12
Steelcast Ltd.,INE124E01038,2846,6.47
DELTA CORP,INE124G01033,338313,318.51
"E.I.D. Parry (India) Ltd.,",INE126A01031,3126,32.34
APOLLO PIPES LIMITED,INE126J01016,8051,32.78
HDFC Asset Management Company Limited,INE127D01025,5965,339.68
Goodluck India Limited,INE127I01024,7781,80.76
K.P. Energy Limited,INE127T01021,37207,155.24
Eveready Industries India Ltd.,INE128A01029,40224,146.65
Five-Star Business Finance Ltd.,INE128S01021,68520,384.00
Archean Chemical Industries Limited,INE128X01021,3572,24.49
GAIL INDIA,INE129A01019,284269,528.87
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,27481,31.36
Gujarat Mineral Development Corpora,INE131A01031,152865,764.33
Relaxo Footwears Ltd.,INE131B01039,14142,68.41
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2721,33.50
Akzo Nobel India Limited,INE133A01011,506,18.88
TILAKNAG IND,INE133E01013,36803,175.46
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,290230,1213.29
Cyient Limited,INE136B01020,23215,298.86
Neogen Chemicals Limited,INE136S01016,1959,31.03
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,41452,474.33
"National Aluminium Co. Ltd.,",INE139A01034,145946,312.89
FUSION FINANCE LIMITED,INE139R01012,25852,50.42
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,225,0.16
Tata Technologies Limited,INE142M01025,77929,575.76
Sula Vineyards Limited,INE142Q01026,70690,215.48
Orient Electric Limited,INE142Z01019,7531,16.61
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.51
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,9118,84.07
SOUTH PETRO,INE147A01011,50621,51.74
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,468605,671.21
Delhivery Limited,INE148O01028,45370,209.66
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,3115,57.57
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,77030,157.00
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,109270,159.94
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4677,98.10
LUX Industries Limited,INE150G01020,3988,58.96
TATA COMM,INE151A01013,7747,139.83
Shaily Engineering Plastics Ltd.,INE151G01028,1556,36.73
Thermax Ltd.,INE152A01029,3498,122.70
ALLCARGO GATI LIMITED,INE152B01027,29611,22.26
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31845,197.23
MAHANAG TELE,INE153A01019,179316,78.40
BLS International Services Ltd,INE153T01027,95212,349.18
ITC Ltd,INE154A01025,275707,1118.40
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,301611,1842.90
