SEBI REPORT For Trade date 12-Nov-2025


Sr.No.,Particulars,Rs. In Lakhs,
WONDER ELECTRICALS LIMITED,INE02WG01024,16553,26.95
Electronics Mart India Limited,INE02YR01019,54591,85.59
"Hindustan Unilever Ltd.,",INE030A01027,16011,405.22
Housing &Urban Development Corporation Ltd.,INE031A01017,346287,839.56
Ajanta Pharma Ltd.,INE031B01049,2157,56.35
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,997230,1307.88
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,16738,55.80
Arvind SmartSpaces Limited,INE034S01021,4106,28.91
SOTL,INE035D01020,1019,4.77
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,22936,27.09
KARUR VYSYA,INE036D01028,12528,26.70
Concord Enviro Systems Limited,INE037Z01029,1061,5.82
Hindalco Industries Ltd.,INE038A01020,32118,250.52
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,475632,290.93
"Jamna Auto Industries Ltd.,",INE039C01032,149091,153.48
JASH ENGINEERING LIMITED,INE039O01029,8223,41.69
Max Estates Limited,INE03EI01018,2696,12.81
Go Digit General Insurance Limited,INE03JT01014,7929,28.61
Brigade Hotel Ventures Limited,INE03NU01014,9912,8.36
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2102,20.16
Cohance Lifesciences Limited,INE03QK01018,11594,95.68
Chemcon Speciality Chemicals Limited,INE03YM01018,224,0.57
HDFC Bank Ltd.,INE040A01034,95539,956.91
Mayur Uniquoters ltd.,INE040D01038,416,2.38
SUZLON ENERGY LTD.,INE040H01021,7032431,4297.17
"Dhampur Sugar Mills Ltd.,",INE041A01016,48664,71.73
Escorts Kubota Limited,INE042A01014,5238,194.14
Vijaya Diagnostic Centre Limited,INE043W01024,2766,28.11
Sun Pharmaceutical Industries Ltd.,INE044A01036,17319,283.65
Paras Defence and Space Technologies Limited,INE045601023,22470,163.66
ADOR WELDING,INE045A01017,25307,273.39
Nelco Ltd,INE045B01015,12892,114.07
Fineotex Chemical Limited,INE045J01034,161578,50.09
Reliance Industrial Infrastructure,INE046A01015,7151,67.36
Muthoot Microfin Limited,INE046W01019,12529,19.80
GRASIM INDUS,INE047A01021,7564,209.73
JAGSONPAL PH,INE048B01035,9880,23.61
Navin Fluorent International Ltd,INE048G01026,1386,74.94
"Himatsingka Seide Ltd.,",INE049A01027,101355,137.70
Wockhardt Ltd,INE049B01025,70992,1003.51
SBC EXPORTS LIMITED,INE04AK01028,17293,4.18
KPIT Technologies Ltd,INE04I401011,25993,338.15
ETHOS LIMITED,INE04TZ01018,458,12.43
Seshaasai Technologies Limited,INE04VU01023,205,0.72
Prakash Pipes Limited,INE050001010,6099,24.66
Elin Electronics Limited,INE050401020,3845,8.20
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4316,83.61
Balaji Amines Ltd.,INE050E01027,6313,99.27
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2262,6.73
Vakrangee Softwares Ltd.,INE051B01021,2950,0.44
Windsor Machines Limited,INE052A01021,1280,4.03
Camlin Fine Sciences Ltd,INE052I01032,7600,13.75
BEST AGROLIFE LIMITED,INE052T01013,1334,4.65
Indian Hotels Co. Ltd,INE053A01029,100091,750.65
Indian Railway Finance Corporation,INE053F01010,1518411,2097.73
"V.I.P. Industries Ltd.,",INE054A01027,14383,64.65
Waterbase Limited,INE054C01015,31125,16.07
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7743,166.52
Cyient DLM Limited,INE055S01018,24186,116.73
IVALUE INFOSOLUTIONS LIMITED,INE056801025,1,0.00
Refex Industries Limited,INE056I01025,14747,54.88
Sanofi India Ltd,INE058A01010,974,50.09
"Cipla Ltd.,",INE059A01026,19949,310.03
La Opala RG Ltd.,INE059D01020,6795,17.47
Hindware Home Innovation Limited,INE05AN01011,3323,10.70
Ratnaveer Precision Engineering Limited,INE05CZ01011,6790,10.83
Indogulf Cropsciences Limited,INE05J901018,955,1.04
Likhitha Infrastructure Limited,INE060901027,2872,8.64
Navneet Education Limited,INE060A01024,10178,14.68
FORTIS HEALTHCARE LIMITED,INE061F01013,13009,129.13
"State Bank Of India,",INE062A01020,77449,670.52
Pondy Oxides & Chemicals Limited,INE063E01053,4724,61.49
Equitas Small Finance Bank Limited,INE063P01018,241344,152.36
Trident Ltd.,INE064C01022,1016454,306.68
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6158,6.32
Indegene Limited,INE065X01017,14337,80.77
Eicher Motors Ltd.,INE066A01021,3190,214.60
Hindustan Aeronautics Limited,INE066F01020,91681,4375.89
Wonderla Holidays Limited,INE066O01014,11673,76.48
Inox Wind Limited,INE066P01011,404395,697.70
CG Power and Industrial Solutions Limited,INE067A01029,81465,602.10
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2771,7.88
Gland Pharma Limited,INE068V01023,3452,66.13
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,611940,646.78
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,766,2.02
INDIQUBE SPACES LIMITED,INE06ST01018,1533,3.58
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2508,4.15
Gem Aromatics Limited,INE06XZ01023,1506,3.43
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,4404,10.50
SHREE CEMENT,INE070A01015,166,47.60
Jai Corp Limited,INE070D01027,40010,65.79
INSECTCID,INE070I01018,573,5.40
Ugar Sugar Works Ltd.,INE071E01023,1860,1.11
Epigral Limited,INE071N01016,2504,44.76
Associated Alcohols & Breweries Ltd,INE073G01016,2387,28.20
Sona BLW Precision Forgings Limited,INE073K01018,52648,257.68
Praj Industries Ltd.,INE074A01025,136832,568.17
Paramount Communications Ltd.,INE074B01023,103745,51.96
WIPRO LTD.,INE075A01022,225745,568.82
G M BREWERIE,INE075D01018,1150,9.08
HealthCare Global Enterprises Limited,INE075I01017,930,5.98
SIYAR SILK M,INE076B01028,3722,30.07
IFB Agro Industries Ltd,INE076C01018,20,0.30
GOCL Corporation Limited ,INE077F01035,962,3.62
Vikram Solar Limited,INE078V01014,18452,62.05
Ambuja Cements Ltd.,INE079A01024,61755,360.06
Gateway Distriparks Limited,INE079J01017,138628,93.85
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,70781,274.64
Easy Trip Planners Limited,INE07O001026,1679875,210.79
NDR Auto Components Limited,INE07OG01012,598,5.35
Supriya Lifescience Limited,INE07RO01027,8422,63.63
Restaurant Brands Asia Limited,INE07T201019,155132,117.57
IRM ENERGY LIMITED,INE07U701015,9807,33.00
HITACHI ENERGY INDIA LIMITED,INE07Y701011,830,166.12
LLOYDS ENTERPRISES LIMITED,INE080I01025,3061754,2361.72
TATA IORN AN,INE081A01020,362885,600.46
"Kopran Ltd.,",INE082A01010,3648,6.34
Morepen Laboratories Ltd.,INE083A01026,364750,209.91
Themis Medicare Ltd.,INE083B01024,6848,9.00
BANK OF INDI,INE084A01016,320957,426.96
Amanta Healthcare Limited,INE084K01015,133,0.16
RACE ECO CHAIN LIMITED,INE084Q01012,35,0.07
WeWork India Management Limited,INE085001019,150,0.91
CHAMBAL FERT,INE085A01013,116152,615.72
Thangamayil Jewellery Limited,INE085J01014,222,6.83
"Electrosteel Castings Ltd.,",INE086A01029,267926,277.39
KESORAM IND,INE087A01019,794,0.04
Shree Renuka Sugars Ltd.,INE087H01022,1014426,343.16
Paradeep Phosphates Limited,INE088F01024,415730,770.93
DR.REDDY'S L,INE089A01031,12289,154.67
Sterlite Technologies Limited.,INE089C01029,18873,22.71
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,9155,10.43
Krsnaa Diagnostics Limited,INE08LI01020,3997,36.44
M & B ENGINEERING LIMITED,INE08N601015,7892,37.22
SANSTAR LIMITED,INE08NE01025,2776,2.93
Samhi Hotels Limited,INE08U801020,94593,200.54
Greenpanel Industries Limited,INE08ZM01014,2556,8.59
Scoda Tubes Limited,INE090501011,9083,18.00
ICICI Bank Ltd.,INE090A01021,94741,1304.22
Jai Balaji Industries Limited,INE091G01026,71154,73.25
TATA CHEMICA,INE092A01019,32610,298.49
INDIA NIPP E,INE092B01025,124,1.11
IDFC FIRST BANK LIMITED,INE092T01019,883430,657.95
Hexaware Technologies Limited,INE093A01041,16238,118.08
OBEROI REALTY LIMITED,INE093I01010,5000,88.72
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,203229,141.05
HINDUSTAN PE,INE094A01015,53317,238.81
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6052,23.43
UTI Asset Management Company Limited,INE094J01016,8670,115.10
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,48953,439.00
NBCC (India) Limited,INE095N01031,429729,501.81
NUCLEU SOF E,INE096B01018,1159,13.42
Amrutanjan Health Care Limited,INE098F01031,1249,9.78
Mishra Dhatu Nigam Limited,INE099Z01011,58943,242.35
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2171,80.69
Indigo Paints Limited,INE09VQ01012,1121,12.50
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8179,39.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,114739,153.69
Ceigall India Limited,INE0AG901020,9251,24.42
Hemisphere Properties India Limited,INE0AJG01018,57355,90.80
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,955,4.31
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,874,1.66
Bansal Wire Industries Limited,INE0B9K01025,2506,8.38
Go Fashion (India) Limited,INE0BJS01011,4741,36.67
Premier Energies Limited,INE0BS701011,859734,8998.07
C.E. Info Systems Limited,INE0BV301023,5334,97.28
Aether Industries Limited,INE0BWX01014,13616,104.21
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,9622,17.16
Jubilant Ingrevia Limited,INE0BY001018,10119,74.85
Oswal Pumps Limited,INE0BYP01024,30447,223.36
Urban Company Limited,INE0CAZ01013,6322,9.17
Mukka Proteins Limited,INE0CG401037,26856,10.91
Max India Limited,INE0CG601016,299,0.67
Knowledge Marine & Engineering Works Limited,INE0CJD01011,492,12.60
Western Carriers (India) Limited,INE0CJF01024,59877,79.54
RateGain Travel Technologies Limited,INE0CLI01024,220792,693.84
Meghmani Organics Limited,INE0CT101020,394546,329.10
GMR Power and Urban Infra Limited,INE0CU601026,73629,89.07
Anthem Biosciences Limited,INE0CZ201020,13546,103.26
Sigachi Industries Limited,INE0D0K01022,194073,95.62
India Pesticides Limited,INE0D6701023,28331,60.20
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,170415,685.81
PIRAMAL PHARMA LIMITED,INE0DK501011,213203,450.99
Fairchem Organics Limited,INE0DNW01011,1725,17.70
INNOVA CAPTAB LIMITED,INE0DUT01020,989,8.79
Syrma SGS Technology Limited,INE0DYJ01015,29527,223.72
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6601,11.21
Network People Services Technologies Limited,INE0FFK01017,2019,39.83
Deep Industries Limited,INE0FHS01024,10125,50.86
Motisons Jewellers Limited,INE0FRK01020,237707,48.34
Motherson Sumi Wiring India Limited,INE0FS801015,438780,199.35
EPACK Durable Limited,INE0G5901015,1081995,4209.19
Exxaro Tiles Limited,INE0GFE01026,722,0.06
Tatva Chintan Pharma Chem Limited,INE0GK401011,1795,20.66
HP Adhesives Limited,INE0GSL01024,491,0.32
ALL TIME PLASTICS LIMITED,INE0GV601021,189,0.55
Windlas Biotech Limited,INE0H5O01029,1177,10.79
ArisInfra Solutions Limited,INE0H9P01028,800,1.26
Fabtech Technologies Limited,INE0HF201011,223,0.54
One Mobikwik Systems Limited,INE0HLU01028,41450,118.55
Tracxn Technologies Limited,INE0HMF01019,5759,4.12
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4961,15.02
Le Travenues Technology Limited,INE0HV901016,20553,61.08
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,18239,90.08
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,5117,13.90
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,14996,406.80
Rashi Peripherals Limited,INE0J1F01024,6934,21.62
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106169,927.20
Honasa Consumer Limited,INE0J5401028,14570,41.93
Jeena Sikho Lifecare Limited,INE0J5801029,4497,34.78
Venus Pipes & Tubes Limited,INE0JA001018,7893,111.68
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,11559,90.20
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,13818,23.30
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201215,5331.37
Garuda Construction and Engineering Limited,INE0JVO01026,2023,4.61
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25028,178.97
Eureka Forbes Limited,INE0KCE01017,99691,518.68
DCX Systems Limited,INE0KL801015,109760,297.45
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1379,2.84
Bajel Projects Limited,INE0KQN01018,261,0.49
Gopal Snacks Limited,INE0L9R01028,12540,45.71
Avalon Technologies Limited,INE0LCL01028,5024,51.95
Ather Energy Limited,INE0LEZ01016,6306,42.05
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64400,165.87
Cello World Limited,INE0LMW01024,10503,68.21
IKIO Technologies Limited,INE0LOJ01019,5517,15.23
Aarti Pharmalabs Limited,INE0LRU01027,9316,82.76
Quadrant Future Tek Limited,INE0LRY01011,16851,70.65
Ola Electric Mobility Limited,INE0LXG01040,78028,50.56
REDTAPE Limited,INE0LXT01019,35829,51.83
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13105,23.32
J.G.Chemicals Limited,INE0MB501011,12861,56.77
REGAAL RESOURCES LIMITED,INE0MHO01029,1475,1.34
Pyramid Technoplast Limited,INE0MIS01010,1026,1.65
Epack Prefab Technologies Limited,INE0MLS01022,2126,7.12
TRUALT BIOENERGY LIMITED,INE0MWH01014,642,2.93
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1746,9.44
BLS E-Services Limited,INE0NLT01010,4143,8.43
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,583670,260.12
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,18214,671.34
Kross Limited,INE0O6601022,29442,60.14
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,123,0.38
Rossell Techsys Limited,INE0OJW01016,2618,19.28
NTPC GREEN ENERGY LIMITED,INE0ONG01011,453997,476.03
Deepak Builders and Engineers India Limited,INE0OPA01019,1361,2.11
EMS LIMITED,INE0OV601013,25141,149.27
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,42811,22.18
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,206,0.94
Orient Technologies Limited,INE0PPK01015,7166,30.91
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5352,15.74
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,25407,210.87
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2202,37.66
International Gemmological Institute India Limited,INE0Q9301021,17118,64.58
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33723,61.17
Denta Water and Infra Solutions Limited,INE0R4L01018,1360,5.74
SRM CONTRACTORS LIMITED,INE0R6Z01013,591,3.10
PATEL RETAIL LIMITED,INE0R8B01010,207,0.46
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,6252,45.79
Gala Precision Engineering Limited,INE0RE001014,174,1.59
Tolins Tyres Limited,INE0RWQ01014,2128,4.09
Stallion India Fluorochemicals Limited,INE0RYC01010,109,0.45
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8030,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
Pace Digitek Limited,INE0S3G01027,800,1.73
CRIZAC LIMITED,INE0S4R01014,17629,58.59
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5475,48.32
VMS TMT LIMITED,INE0SJA01013,50,0.03
MAMATA MACHINERY LIMITED,INE0TO701015,21920,104.00
Glottis Limited,INE0TQE01026,1049,0.74
Solarworld Energy Solutions Limited,INE0TY101024,79,0.24
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,229,2.43
Bluspring Enterprises Limited,INE0U4101014,23118,18.81
Digitide Solutions Limited,INE0U4701011,23697,49.36
BlackBuck Limited,INE0UIZ01018,8720,58.81
Sanofi Consumer Healthcare India Limited,INE0UOS01011,17,0.82
GLOBE CIVIL PROJECTS LIMITED,INE0V3U01015,50,0.04
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,18748,476.77
CARRARO INDIA LIMITED,INE0V7W01012,1086,5.33
Sri Lotus Developers and Realty Limited,INE0V9Q01010,87577,167.42
Dev Accelerator Limited,INE0VOV01021,0,0.00
Sagility Limited,INE0W2G01015,992316,514.02
Laxmi Dental Limited,INE0WO601020,4491,15.53
Jain Resource Recycling Limited,INE0YD401026,5976,25.92
Atlanta Electricals Limited,INE0Z4F01028,70,0.69
ATUL LTD.,INE100A01010,2295,151.05
Mahindra & Mahindra Ltd.,INE101A01026,21249,749.87
Granules India Ltd.,INE101D01020,373962,1904.87
Afcons Infrastructure Limited,INE101I01011,23142,101.27
HLV LIMITED,INE102A01024,33047,4.70
Choice International Ltd,INE102B01014,17292,126.27
Godrej Consumer Products Ltd.,INE102D01028,7935,99.71
Allied Digital Services Limited,INE102I01027,8765,17.90
MANGALORE RE,INE103A01014,137906,239.24
SMC Global Securities Limited,INE103C01036,216,0.31
TRAVEL FOOD SERVICES LIMITED,INE103V01028,271,3.57
TVS Holdings Limited,INE105A01035,278,36.97
RPG Life Sciences Limited,INE105J01010,237,6.05
HI-TECH PIPES LIMITED,INE106T01025,170179,194.31
TAMILNADU NE,INE107A01015,16592,28.18
Awfis Space Solutions Limited,INE108V01019,16290,101.00
SHIPPING COR,INE109A01011,204436,537.14
ARMAN FIN,INE109C01017,438,6.56
"BPL Ltd.,",INE110A01019,68,0.06
CONTAIN CORP,INE111A01025,78244,467.53
FINANC TECHN,INE111B01023,1074,10.43
PDS LIMITED,INE111Q01021,1862,7.20
Metropolis Healthcare Limited,INE112L01020,4561,93.01
GUJ NARMADA,INE113A01013,39154,213.43
STEEL AUTHOR,INE114A01011,377346,530.16
Lic Housing Finance Ltd.,INE115A01026,100501,547.04
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7296,118.25
Apcotex Industries Limited,INE116A01032,899,3.18
ABB Ltd.,INE117A01022,13085,746.96
BAJ HOLD INV,INE118A01012,1036,135.21
Nuvoco Vistas Corporation Limited,INE118D01016,8469,34.43
Balrampur Chini Mills Ltd.,INE119A01028,17369,89.12
Carborundum Universal Ltd.,INE120A01034,3894,39.07
CHOL INV FN,INE121A01024,9663,159.06
JSW Energy Limited,INE121E01018,75610,411.57
INDUS TOWERS LIMITED,INE121J01017,94082,364.84
"MMTC Ltd.,",INE123F01029,98886,71.04
SBI Life Insurance Company Limited,INE123W01016,1776,30.20
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,340526,315.88
"E.I.D. Parry (India) Ltd.,",INE126A01031,3059,31.63
APOLLO PIPES LIMITED,INE126J01016,10305,37.60
HDFC Asset Management Company Limited,INE127D01025,7614,427.71
Goodluck India Limited,INE127I01024,11000,119.22
K.P. Energy Limited,INE127T01021,34618,144.69
Eveready Industries India Ltd.,INE128A01029,39752,144.74
Five-Star Business Finance Ltd.,INE128S01021,26972,152.37
Archean Chemical Industries Limited,INE128X01021,4191,28.30
GAIL INDIA,INE129A01019,266893,498.03
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,25613,29.12
Gujarat Mineral Development Corpora,INE131A01031,153698,768.07
Relaxo Footwears Ltd.,INE131B01039,15774,75.31
Aurionpro Solutions Ltd.,INE132H01018,2991,36.47
Akzo Nobel India Limited,INE133A01011,378,13.71
TILAKNAG IND,INE133E01013,30784,151.51
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,107,0.16
Power Finance Corporation Ltd,INE134E01011,341702,1409.48
Cyient Limited,INE136B01020,23975,306.08
Neogen Chemicals Limited,INE136S01016,2322,35.25
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1400,1.48
KFin Technologies Limited,INE138Y01010,55617,633.30
"National Aluminium Co. Ltd.,",INE139A01034,123088,281.06
FUSION FINANCE LIMITED,INE139R01012,22919,44.49
Saatvik Green Energy Limited,INE13B501022,1256,6.04
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,73969,546.30
Sula Vineyards Limited,INE142Q01026,64089,195.12
Orient Electric Limited,INE142Z01019,6486,14.28
OSWAL CHEMIC,INE143A01010,668,0.26
20 Microns Limited,INE144J01027,9923,22.57
Tarsons Products Limited,INE144Z01023,1102856,3889.39
Kirloskar Oil Engines Limited,INE146L01010,6574,63.66
SOUTH PETRO,INE147A01011,78156,76.13
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,10595,12.44
Sammaan Capital Limited,INE148I01020,489043,726.12
Delhivery Limited,INE148O01028,38424,175.47
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2362,43.41
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,64109,128.77
NIBE LIMITED,INE149O01018,55,0.72
Aditya Birla Lifestyle Brands Limited,INE14LE01019,88329,126.50
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4405,91.82
LUX Industries Limited,INE150G01020,3185,47.93
TATA COMM,INE151A01013,9957,182.79
Shaily Engineering Plastics Ltd.,INE151G01028,2510,60.89
