SEBI REPORT For Trade date 20-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
"Hindustan Unilever Ltd.,",INE030A01027,17836,419.67
Housing &Urban Development Corporation Ltd.,INE031A01017,666620,1425.44
Ajanta Pharma Ltd.,INE031B01049,856,25.20
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,235769,312.66
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20288,72.85
Arvind SmartSpaces Limited,INE034S01021,3911,26.85
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,14239,20.08
KARUR VYSYA,INE036D01028,23275,65.69
Concord Enviro Systems Limited,INE037Z01029,285,1.49
Hindalco Industries Ltd.,INE038A01020,39393,354.55
T.V.Today Network Limited,INE038F01029,598,0.86
IFCI LTD,INE039A01010,754869,453.88
"Jamna Auto Industries Ltd.,",INE039C01032,80314,103.96
JASH ENGINEERING LIMITED,INE039O01029,6515,32.82
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3953,13.89
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1748,16.55
Cohance Lifesciences Limited,INE03QK01018,72808,245.38
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,326960,2885.54
Mayur Uniquoters ltd.,INE040D01038,2493,14.68
SUZLON ENERGY LTD.,INE040H01021,6503413,3457.95
"Dhampur Sugar Mills Ltd.,",INE041A01016,43105,61.55
Escorts Kubota Limited,INE042A01014,4030,146.24
GTL Ltd,INE043A01012,388,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,3033,29.62
Sun Pharmaceutical Industries Ltd.,INE044A01036,12318,206.02
Paras Defence and Space Technologies Limited,INE045601023,29414,208.53
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8351,69.52
Fineotex Chemical Limited,INE045J01034,101419,29.80
Reliance Industrial Infrastructure,INE046A01015,5132,45.98
Muthoot Microfin Limited,INE046W01019,5369,8.82
GRASIM INDUS,INE047A01021,3076,87.44
JAGSONPAL PH,INE048B01035,2688,6.19
Navin Fluorent International Ltd,INE048G01026,3791,244.54
"Himatsingka Seide Ltd.,",INE049A01027,65950,78.08
Wockhardt Ltd,INE049B01025,78818,1116.62
SBC EXPORTS LIMITED,INE04AK01028,793795,221.74
KPIT Technologies Ltd,INE04I401011,44277,434.95
ETHOS LIMITED,INE04TZ01018,478,13.49
Seshaasai Technologies Limited,INE04VU01023,1425,4.22
Prakash Pipes Limited,INE050001010,4363,17.24
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3243,58.59
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6402,85.05
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,15406,1.40
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11664,18.19
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,64332,463.78
Indian Railway Finance Corporation,INE053F01010,1576719,1951.34
"V.I.P. Industries Ltd.,",INE054A01027,12677,51.04
Waterbase Limited,INE054C01015,17258,9.69
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8706,157.15
Cyient DLM Limited,INE055S01018,21471,87.41
IVALUE INFOSOLUTIONS LIMITED,INE056801025,430,1.03
Refex Industries Limited,INE056I01025,22000,61.15
Sanofi India Ltd,INE058A01010,838,36.92
"Cipla Ltd.,",INE059A01026,23536,337.89
La Opala RG Ltd.,INE059D01020,3028,7.42
Hindware Home Innovation Limited,INE05AN01011,2808,8.60
Ratnaveer Precision Engineering Limited,INE05CZ01011,339808,553.31
Indogulf Cropsciences Limited,INE05J901018,94,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,295350,104.24
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,8218,12.44
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20734,195.73
"State Bank Of India,",INE062A01020,115669,1275.02
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5862,73.93
Equitas Small Finance Bank Limited,INE063P01018,162267,104.39
TIMES GROUP,INE064A01026,622517,2029.01
Trident Ltd.,INE064C01022,972774,277.94
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1941,1.66
Indegene Limited,INE065X01017,7722,43.42
Eicher Motors Ltd.,INE066A01021,4681,341.82
Hindustan Aeronautics Limited,INE066F01020,101868,4572.32
Wonderla Holidays Limited,INE066O01014,2933,18.74
Inox Wind Limited,INE066P01011,426522,563.20
CG Power and Industrial Solutions Limited,INE067A01029,55798,396.31
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2282,40.62
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3179,5.16
INDIQUBE SPACES LIMITED,INE06ST01018,2375,4.24
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2033,2.57
Gem Aromatics Limited,INE06XZ01023,151,0.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12936,25.91
SHREE CEMENT,INE070A01015,299,80.57
Jai Corp Limited,INE070D01027,33733,48.17
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2585,40.36
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3114,30.61
Sona BLW Precision Forgings Limited,INE073K01018,29360,151.25
Praj Industries Ltd.,INE074A01025,124738,485.23
Paramount Communications Ltd.,INE074B01023,93419,43.17
WIPRO LTD.,INE075A01022,379382,857.34
G M BREWERIE,INE075D01018,4094,49.36
HealthCare Global Enterprises Limited,INE075I01017,1212,8.06
SIYAR SILK M,INE076B01028,2767,17.80
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,90745,212.03
Ambuja Cements Ltd.,INE079A01024,78559,412.65
Gateway Distriparks Limited,INE079J01017,54313,34.67
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,60799,212.52
Easy Trip Planners Limited,INE07O001026,1128474,149.31
NDR Auto Components Limited,INE07OG01012,307,2.94
Supriya Lifescience Limited,INE07RO01027,9586,71.28
Restaurant Brands Asia Limited,INE07T201019,276064,191.08
IRM ENERGY LIMITED,INE07U701015,10537,32.40
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1446,345.45
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106483,2383.90
TATA IORN AN,INE081A01020,420691,784.68
"Kopran Ltd.,",INE082A01010,6300,9.30
Morepen Laboratories Ltd.,INE083A01026,270381,134.62
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,421295,662.41
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,879,5.27
CHAMBAL FERT,INE085A01013,730260,3233.18
Thangamayil Jewellery Limited,INE085J01014,1560,58.49
"Electrosteel Castings Ltd.,",INE086A01029,289540,267.97
Shree Renuka Sugars Ltd.,INE087H01022,664830,202.98
Paradeep Phosphates Limited,INE088F01024,449213,704.30
DR.REDDY'S L,INE089A01031,6681,83.91
Sterlite Technologies Limited.,INE089C01029,25792,45.51
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,7823,28.77
SANSTAR LIMITED,INE08NE01025,4761,4.60
Samhi Hotels Limited,INE08U801020,57689,111.36
Greenpanel Industries Limited,INE08ZM01014,5701,13.65
Scoda Tubes Limited,INE090501011,14843,24.69
ICICI Bank Ltd.,INE090A01021,59561,806.56
Jai Balaji Industries Limited,INE091G01026,90564,70.55
TATA CHEMICA,INE092A01019,85623,654.45
INDIA NIPP E,INE092B01025,129,1.06
IDFC FIRST BANK LIMITED,INE092T01019,1424936,1017.65
Hexaware Technologies Limited,INE093A01041,17081,95.43
OBEROI REALTY LIMITED,INE093I01010,3635,60.58
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,271388,156.47
HINDUSTAN PE,INE094A01015,78349,333.11
Kolte-Patil Developers Ltd,INE094I01018,3967,13.43
UTI Asset Management Company Limited,INE094J01016,7526,91.68
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31216,291.89
NBCC (India) Limited,INE095N01031,1015634,1025.20
NUCLEU SOF E,INE096B01018,409,4.25
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,53280,198.02
Aarti Surfactants Limited,INE09EO01013,49,0.20
Gujarat Fluorochemicals Limited,INE09N301011,1688,58.36
Indigo Paints Limited,INE09VQ01012,1788,18.41
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3174,15.62
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,205864,134.57
Ceigall India Limited,INE0AG901020,5775,16.69
Hemisphere Properties India Limited,INE0AJG01018,57309,84.72
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,401,6.44
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1024,4.55
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.54
Bansal Wire Industries Limited,INE0B9K01025,1231,3.52
Go Fashion (India) Limited,INE0BJS01011,6079,33.00
Premier Energies Limited,INE0BS701011,36346,336.61
C.E. Info Systems Limited,INE0BV301023,7501,104.86
Aether Industries Limited,INE0BWX01014,4389,39.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3800,6.03
Jubilant Ingrevia Limited,INE0BY001018,12411,85.19
Oswal Pumps Limited,INE0BYP01024,57771,246.30
Urban Company Limited,INE0CAZ01013,153709,193.40
Mukka Proteins Limited,INE0CG401037,32047,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,979,17.19
Western Carriers (India) Limited,INE0CJF01024,29427,38.50
RateGain Travel Technologies Limited,INE0CLI01024,2121319,13015.62
Meghmani Organics Limited,INE0CT101020,528358,365.90
GMR Power and Urban Infra Limited,INE0CU601026,43150,52.23
Anthem Biosciences Limited,INE0CZ201020,7047,47.88
Sigachi Industries Limited,INE0D0K01022,245498,88.39
India Pesticides Limited,INE0D6701023,24594,49.65
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,152684,562.76
PIRAMAL PHARMA LIMITED,INE0DK501011,274256,512.31
Fairchem Organics Limited,INE0DNW01011,4765,33.96
INNOVA CAPTAB LIMITED,INE0DUT01020,749,6.57
Syrma SGS Technology Limited,INE0DYJ01015,72681,572.68
Wakefit Innovations Limited,INE0E7301029,1754,3.25
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,84292,132.09
Network People Services Technologies Limited,INE0FFK01017,1509,26.21
Deep Industries Limited,INE0FHS01024,21172,90.23
Motisons Jewellers Limited,INE0FRK01020,188674,38.05
Motherson Sumi Wiring India Limited,INE0FS801015,341586,149.42
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,936807,3639.76
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2965,37.68
HP Adhesives Limited,INE0GSL01024,823,0.43
ALL TIME PLASTICS LIMITED,INE0GV601021,164,0.45
Windlas Biotech Limited,INE0H5O01029,795,6.80
ArisInfra Solutions Limited,INE0H9P01028,35253,42.09
Fabtech Technologies Limited,INE0HF201011,1460,3.22
One Mobikwik Systems Limited,INE0HLU01028,56522,133.73
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,460395,775.48
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.91
Le Travenues Technology Limited,INE0HV901016,48113,99.87
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,34730,137.50
Capillary Technologies India Limited,INE0ILV01024,2091,12.45
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,25262,59.20
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,17294,522.96
Rashi Peripherals Limited,INE0J1F01024,5571,18.62
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,96084,880.18
Honasa Consumer Limited,INE0J5401028,17011,50.81
Jeena Sikho Lifecare Limited,INE0J5801029,10008,69.31
Venus Pipes & Tubes Limited,INE0JA001018,5326,71.13
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,19866,140.93
Sanathan Textiles Limited,INE0JPD01013,299,1.30
YATRA ONLINE LIMITED,INE0JR601024,20886,28.53
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300576,1247.22
Garuda Construction and Engineering Limited,INE0JVO01026,11509,21.60
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54838,271.34
Eureka Forbes Limited,INE0KCE01017,97082,506.37
Rhetan TMT Limited,INE0KKN01029,292049,75.94
DCX Systems Limited,INE0KL801015,93983,212.73
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2356,3.95
Gopal Snacks Limited,INE0L9R01028,10168,35.31
Avalon Technologies Limited,INE0LCL01028,6497,65.46
Ather Energy Limited,INE0LEZ01016,12487,92.53
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69069,149.76
Cello World Limited,INE0LMW01024,11312,64.38
IKIO Technologies Limited,INE0LOJ01019,4577,12.27
Physicswallah Limited,INE0LP301011,225746,253.16
Aarti Pharmalabs Limited,INE0LRU01027,9409,77.40
Quadrant Future Tek Limited,INE0LRY01011,27008,94.87
Ola Electric Mobility Limited,INE0LXG01040,1508330,497.79
REDTAPE Limited,INE0LXT01019,30604,43.09
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3650,4.99
J.G.Chemicals Limited,INE0MB501011,3384,14.13
REGAAL RESOURCES LIMITED,INE0MHO01029,3132,2.41
Pyramid Technoplast Limited,INE0MIS01010,124,0.18
Epack Prefab Technologies Limited,INE0MLS01022,8690,20.30
TRUALT BIOENERGY LIMITED,INE0MWH01014,1483,6.18
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1759,8.08
BLS E-Services Limited,INE0NLT01010,154400,222.65
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,481787,211.71
R K Swamy Limited,INE0NQ801033,2055,1.78
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25325,883.31
Kross Limited,INE0O6601022,5225,11.14
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3227,7.87
Rossell Techsys Limited,INE0OJW01016,2062,15.55
NTPC GREEN ENERGY LIMITED,INE0ONG01011,361618,366.18
Deepak Builders and Engineers India Limited,INE0OPA01019,50,0.09
EMS LIMITED,INE0OV601013,27759,129.76
Shipping Corporation of India Land and Assets Limited,INE0PB301013,23733,11.89
RBZ Jewellers Limited,INE0PEQ01016,800,1.05
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11577,39.14
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4048,11.54
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22361,205.43
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,195,3.03
International Gemmological Institute India Limited,INE0Q9301021,7944,28.20
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4306,25.86
ARKADE DEVELOPERS LIMITED,INE0QRL01017,27006,41.21
Denta Water and Infra Solutions Limited,INE0R4L01018,3616,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,416,1.94
PATEL RETAIL LIMITED,INE0R8B01010,1184,2.78
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9576,76.49
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3020,4.85
Stallion India Fluorochemicals Limited,INE0RYC01010,2326,2.77
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5761,2.43
Pace Digitek Limited,INE0S3G01027,92182,162.25
CRIZAC LIMITED,INE0S4R01014,15803,41.97
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10420,86.46
VMS TMT LIMITED,INE0SJA01013,21,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9977,46.64
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8877,19.33
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2262,18.89
Bluspring Enterprises Limited,INE0U4101014,16128,12.98
Digitide Solutions Limited,INE0U4701011,23695,33.16
BlackBuck Limited,INE0UIZ01018,4882,30.96
Sanofi Consumer Healthcare India Limited,INE0UOS01011,291,13.60
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200164,216.78
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13426,321.85
CARRARO INDIA LIMITED,INE0V7W01012,1244,6.20
Sri Lotus Developers and Realty Limited,INE0V9Q01010,57264,96.53
Meesho Limited,INE0VDM01015,3289,4.86
Dev Accelerator Limited,INE0VOV01021,100,0.04
Sagility Limited,INE0W2G01015,1146111,549.79
Laxmi Dental Limited,INE0WO601020,6817,16.52
Midwest Limited,INE0XAD01024,4079,54.23
Jain Resource Recycling Limited,INE0YD401026,20416,88.28
Atlanta Electricals Limited,INE0Z4F01028,942,8.74
ATUL LTD.,INE100A01010,578,42.21
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,43472,1480.38
Granules India Ltd.,INE101D01020,28899,168.24
Afcons Infrastructure Limited,INE101I01011,18525,64.21
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,410808,3108.63
Godrej Consumer Products Ltd.,INE102D01028,3724,45.84
Allied Digital Services Limited,INE102I01027,8728,14.18
MANGALORE RE,INE103A01014,181816,354.88
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,374,4.59
TVS Holdings Limited,INE105A01035,82,12.04
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,286829,275.62
TAMILNADU NE,INE107A01015,12630,21.07
Awfis Space Solutions Limited,INE108V01019,18202,72.89
SHIPPING COR,INE109A01011,259173,642.40
ARMAN FIN,INE109C01017,946,14.75
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,69497,388.85
FINANC TECHN,INE111B01023,730,5.68
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3418,11.84
Metropolis Healthcare Limited,INE112L01020,2549,21.87
GUJ NARMADA,INE113A01013,42341,215.03
STEEL AUTHOR,INE114A01011,188797,283.40
Lic Housing Finance Ltd.,INE115A01026,94894,550.70
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1060,16.42
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,2657,161.06
BAJ HOLD INV,INE118A01012,1318,151.19
Nuvoco Vistas Corporation Limited,INE118D01016,16432,58.01
PARK MEDI WORLD LIMITED,INE119201023,60337,120.11
Balrampur Chini Mills Ltd.,INE119A01028,7111,36.60
Carborundum Universal Ltd.,INE120A01034,5004,42.98
CHOL INV FN,INE121A01024,13577,221.30
JSW Energy Limited,INE121E01018,58704,308.99
INDUS TOWERS LIMITED,INE121J01017,33654,144.75
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,135156,91.61
SBI Life Insurance Company Limited,INE123W01016,1978,36.71
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,216802,185.18
"E.I.D. Parry (India) Ltd.,",INE126A01031,8634,80.01
APOLLO PIPES LIMITED,INE126J01016,5267,21.22
HDFC Asset Management Company Limited,INE127D01025,12456,339.54
Goodluck India Limited,INE127I01024,7918,86.44
K.P. Energy Limited,INE127T01021,27193,91.53
Eveready Industries India Ltd.,INE128A01029,19776,70.97
Five-Star Business Finance Ltd.,INE128S01021,39627,184.19
Archean Chemical Industries Limited,INE128X01021,3479,21.84
GAIL INDIA,INE129A01019,455261,772.82
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29904,32.20
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,733,0.83
Fujiyama Power Systems Limited,INE12UR01024,1083,2.19
Gujarat Mineral Development Corpora,INE131A01031,119888,592.74
Relaxo Footwears Ltd.,INE131B01039,14259,59.97
Aurionpro Solutions Ltd.,INE132H01018,7156,72.09
Akzo Nobel India Limited,INE133A01011,1662,53.00
TILAKNAG IND,INE133E01013,38465,179.96
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
Power Finance Corporation Ltd,INE134E01011,198245,816.63
Cyient Limited,INE136B01020,22893,260.48
