SEBI REPORT For Trade date 09-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,11478,18.95
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,77035,560.69
Indian Railway Finance Corporation,INE053F01010,1697596,2108.73
"V.I.P. Industries Ltd.,",INE054A01027,11021,46.62
Waterbase Limited,INE054C01015,17395,9.76
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8712,163.03
Cyient DLM Limited,INE055S01018,18276,79.02
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22853,64.99
Sanofi India Ltd,INE058A01010,879,39.44
"Cipla Ltd.,",INE059A01026,20193,297.99
La Opala RG Ltd.,INE059D01020,3125,7.62
Hindware Home Innovation Limited,INE05AN01011,2913,8.94
Ratnaveer Precision Engineering Limited,INE05CZ01011,339333,552.66
Indogulf Cropsciences Limited,INE05J901018,419,0.48
BHARAT COKING COAL LIMITED,INE05XR01022,50117,16.84
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,8410,12.74
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21324,202.60
"State Bank Of India,",INE062A01020,94852,1044.39
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5921,75.11
Equitas Small Finance Bank Limited,INE063P01018,154896,102.23
TIMES GROUP,INE064A01026,643667,2098.40
Trident Ltd.,INE064C01022,1183253,338.75
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2511,2.57
Indegene Limited,INE065X01017,8335,46.58
Eicher Motors Ltd.,INE066A01021,3068,231.95
Hindustan Aeronautics Limited,INE066F01020,109445,4931.79
Wonderla Holidays Limited,INE066O01014,2855,18.36
Inox Wind Limited,INE066P01011,412534,570.91
CG Power and Industrial Solutions Limited,INE067A01029,51762,367.27
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1328,3.49
Gland Pharma Limited,INE068V01023,1737,31.63
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3223,5.89
INDIQUBE SPACES LIMITED,INE06ST01018,866,1.99
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3209,4.45
Gem Aromatics Limited,INE06XZ01023,2326,3.97
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6105,13.09
SHREE CEMENT,INE070A01015,309,83.66
Jai Corp Limited,INE070D01027,32118,46.87
INSECTCID,INE070I01018,100,0.82
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2464,39.33
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3490,34.19
Sona BLW Precision Forgings Limited,INE073K01018,27153,139.69
Praj Industries Ltd.,INE074A01025,142766,566.23
Paramount Communications Ltd.,INE074B01023,90862,44.50
WIPRO LTD.,INE075A01022,391798,897.14
G M BREWERIE,INE075D01018,5344,62.64
HealthCare Global Enterprises Limited,INE075I01017,1278,8.44
SIYAR SILK M,INE076B01028,2998,19.61
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,101388,233.30
Ambuja Cements Ltd.,INE079A01024,66106,365.87
Gateway Distriparks Limited,INE079J01017,65352,41.97
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,61572,217.15
Easy Trip Planners Limited,INE07O001026,1152361,152.24
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,10608,78.41
Pavna Industries Limited,INE07S101038,0,0.00
Restaurant Brands Asia Limited,INE07T201019,275889,191.20
IRM ENERGY LIMITED,INE07U701015,9889,31.13
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1021,233.94
LLOYDS ENTERPRISES LIMITED,INE080I01025,3110618,2386.79
TATA IORN AN,INE081A01020,417586,782.15
"Kopran Ltd.,",INE082A01010,5815,8.68
Morepen Laboratories Ltd.,INE083A01026,270829,137.31
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,296507,471.09
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1125,6.82
CHAMBAL FERT,INE085A01013,736584,3264.08
Thangamayil Jewellery Limited,INE085J01014,788,31.02
"Electrosteel Castings Ltd.,",INE086A01029,244010,234.47
Shree Renuka Sugars Ltd.,INE087H01022,694672,211.83
Paradeep Phosphates Limited,INE088F01024,458408,723.75
DR.REDDY'S L,INE089A01031,7931,99.94
Sterlite Technologies Limited.,INE089C01029,22437,34.93
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,68968,73.75
Krsnaa Diagnostics Limited,INE08LI01020,3290,22.23
M & B ENGINEERING LIMITED,INE08N601015,10310,39.19
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,57797,114.01
Greenpanel Industries Limited,INE08ZM01014,5115,12.65
Scoda Tubes Limited,INE090501011,15138,25.27
ICICI Bank Ltd.,INE090A01021,64496,884.99
Jai Balaji Industries Limited,INE091G01026,92512,72.09
TATA CHEMICA,INE092A01019,83233,644.33
INDIA NIPP E,INE092B01025,309,2.57
IDFC FIRST BANK LIMITED,INE092T01019,1341100,981.22
Hexaware Technologies Limited,INE093A01041,16581,96.23
OBEROI REALTY LIMITED,INE093I01010,3621,60.78
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,242656,148.95
HINDUSTAN PE,INE094A01015,69024,307.58
Kolte-Patil Developers Ltd,INE094I01018,3977,13.50
UTI Asset Management Company Limited,INE094J01016,8491,104.79
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,29969,281.52
NBCC (India) Limited,INE095N01031,998329,1024.15
NUCLEU SOF E,INE096B01018,443,4.51
Amrutanjan Health Care Limited,INE098F01031,280,1.88
Mishra Dhatu Nigam Limited,INE099Z01011,51371,194.59
Aarti Surfactants Limited,INE09EO01013,71,0.28
Gujarat Fluorochemicals Limited,INE09N301011,1298,46.27
Indigo Paints Limited,INE09VQ01012,1371,15.56
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3267,16.01
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,178643,126.06
Ceigall India Limited,INE0AG901020,4837,13.92
Hemisphere Properties India Limited,INE0AJG01018,56456,83.76
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,407,6.45
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,943,4.23
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1870,5.54
Go Fashion (India) Limited,INE0BJS01011,9138,45.48
Premier Energies Limited,INE0BS701011,54781,476.81
C.E. Info Systems Limited,INE0BV301023,6693,99.29
Aether Industries Limited,INE0BWX01014,4308,37.89
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,1947,3.61
Jubilant Ingrevia Limited,INE0BY001018,12694,87.06
Oswal Pumps Limited,INE0BYP01024,58049,255.71
Urban Company Limited,INE0CAZ01013,31998,39.34
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1140,20.01
Western Carriers (India) Limited,INE0CJF01024,31780,41.66
RateGain Travel Technologies Limited,INE0CLI01024,2120733,13014.30
Meghmani Organics Limited,INE0CT101020,549208,386.31
GMR Power and Urban Infra Limited,INE0CU601026,45315,55.05
Anthem Biosciences Limited,INE0CZ201020,7222,48.94
Sigachi Industries Limited,INE0D0K01022,247614,89.39
India Pesticides Limited,INE0D6701023,25137,50.74
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,156426,583.41
PIRAMAL PHARMA LIMITED,INE0DK501011,279541,533.31
Fairchem Organics Limited,INE0DNW01011,1636,16.71
INNOVA CAPTAB LIMITED,INE0DUT01020,759,6.72
Syrma SGS Technology Limited,INE0DYJ01015,89378,688.08
Wakefit Innovations Limited,INE0E7301029,700,1.45
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,61169,100.59
Network People Services Technologies Limited,INE0FFK01017,1606,27.23
Deep Industries Limited,INE0FHS01024,19192,82.47
Motisons Jewellers Limited,INE0FRK01020,192324,38.66
Motherson Sumi Wiring India Limited,INE0FS801015,319084,142.65
Markolines Pavement Technologies Limited,INE0FW001016,1180,1.94
EPACK Durable Limited,INE0G5901015,950546,3691.66
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3146,39.84
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,910,7.81
ArisInfra Solutions Limited,INE0H9P01028,45113,52.38
Fabtech Technologies Limited,INE0HF201011,2206,4.47
One Mobikwik Systems Limited,INE0HLU01028,64018,152.18
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,537075,902.06
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2073,6.14
Le Travenues Technology Limited,INE0HV901016,23702,59.13
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33105,135.26
Capillary Technologies India Limited,INE0ILV01024,2251,13.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,20920,51.88
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,13482,387.19
Rashi Peripherals Limited,INE0J1F01024,5690,18.99
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,92928,863.24
Honasa Consumer Limited,INE0J5401028,17661,52.81
Jeena Sikho Lifecare Limited,INE0J5801029,10130,70.26
Venus Pipes & Tubes Limited,INE0JA001018,5562,74.69
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18910,134.93
Sanathan Textiles Limited,INE0JPD01013,328,1.42
YATRA ONLINE LIMITED,INE0JR601024,21893,31.72
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300454,1246.78
Garuda Construction and Engineering Limited,INE0JVO01026,11987,22.87
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54663,272.34
Eureka Forbes Limited,INE0KCE01017,100204,521.56
Rhetan TMT Limited,INE0KKN01029,292009,75.93
DCX Systems Limited,INE0KL801015,100097,230.70
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2114,3.32
Gopal Snacks Limited,INE0L9R01028,10033,34.99
Avalon Technologies Limited,INE0LCL01028,5875,60.90
Ather Energy Limited,INE0LEZ01016,19075,137.54
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,68597,151.31
Cello World Limited,INE0LMW01024,11757,66.71
IKIO Technologies Limited,INE0LOJ01019,4484,12.24
Physicswallah Limited,INE0LP301011,257212,284.51
Aarti Pharmalabs Limited,INE0LRU01027,8771,73.94
Quadrant Future Tek Limited,INE0LRY01011,23224,83.95
Ola Electric Mobility Limited,INE0LXG01040,1563560,521.57
REDTAPE Limited,INE0LXT01019,31968,45.09
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3632,4.97
J.G.Chemicals Limited,INE0MB501011,3231,13.64
REGAAL RESOURCES LIMITED,INE0MHO01029,5220,3.74
Pyramid Technoplast Limited,INE0MIS01010,241,0.36
Epack Prefab Technologies Limited,INE0MLS01022,10608,27.31
TRUALT BIOENERGY LIMITED,INE0MWH01014,2013,8.45
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1029,5.19
BLS E-Services Limited,INE0NLT01010,3195,5.28
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,511747,224.92
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,27990,971.13
Kross Limited,INE0O6601022,4927,10.79
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3907,9.40
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,461859,459.96
Deepak Builders and Engineers India Limited,INE0OPA01019,350,0.41
EMS LIMITED,INE0OV601013,26420,127.56
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27837,14.08
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1216,3.22
Orient Technologies Limited,INE0PPK01015,10777,37.19
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4134,11.81
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,14891,135.63
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,224,3.45
International Gemmological Institute India Limited,INE0Q9301021,7607,27.49
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,5552,33.69
ARKADE DEVELOPERS LIMITED,INE0QRL01017,26208,41.00
Denta Water and Infra Solutions Limited,INE0R4L01018,3403,10.93
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1435,3.24
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9752,77.93
Gala Precision Engineering Limited,INE0RE001014,69,0.62
Tolins Tyres Limited,INE0RWQ01014,3188,5.08
Stallion India Fluorochemicals Limited,INE0RYC01010,106,0.22
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5302,2.32
Pace Digitek Limited,INE0S3G01027,85728,152.05
CRIZAC LIMITED,INE0S4R01014,18149,50.73
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11739,97.65
VMS TMT LIMITED,INE0SJA01013,20,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10397,48.54
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8195,18.60
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,883,8.25
Bluspring Enterprises Limited,INE0U4101014,19991,16.11
Digitide Solutions Limited,INE0U4701011,18959,29.74
BlackBuck Limited,INE0UIZ01018,4310,27.70
Sanofi Consumer Healthcare India Limited,INE0UOS01011,675,31.59
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200376,217.01
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14418,349.65
CARRARO INDIA LIMITED,INE0V7W01012,1128,5.81
Sri Lotus Developers and Realty Limited,INE0V9Q01010,64301,110.39
Meesho Limited,INE0VDM01015,3247,4.82
Sagility Limited,INE0W2G01015,1234088,593.16
Laxmi Dental Limited,INE0WO601020,6484,15.93
Midwest Limited,INE0XAD01024,5737,76.35
Jain Resource Recycling Limited,INE0YD401026,12223,50.61
Atlanta Electricals Limited,INE0Z4F01028,900,7.94
ATUL LTD.,INE100A01010,532,39.35
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,38065,1339.90
Granules India Ltd.,INE101D01020,33733,195.84
Afcons Infrastructure Limited,INE101I01011,27149,98.52
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,402521,3051.71
Godrej Consumer Products Ltd.,INE102D01028,3724,46.54
Allied Digital Services Limited,INE102I01027,6376,12.72
MANGALORE RE,INE103A01014,156732,300.88
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,329,4.09
TVS Holdings Limited,INE105A01035,84,12.33
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,297668,290.75
TAMILNADU NE,INE107A01015,13112,22.16
Awfis Space Solutions Limited,INE108V01019,17304,73.94
SHIPPING COR,INE109A01011,173325,441.95
ARMAN FIN,INE109C01017,1013,15.79
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,80571,453.97
FINANC TECHN,INE111B01023,622,5.10
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,4278,14.61
Metropolis Healthcare Limited,INE112L01020,1084,21.54
GUJ NARMADA,INE113A01013,46931,245.33
STEEL AUTHOR,INE114A01011,286985,433.48
Lic Housing Finance Ltd.,INE115A01026,94251,551.22
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1538,23.01
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,4289,252.51
BAJ HOLD INV,INE118A01012,1277,150.01
Nuvoco Vistas Corporation Limited,INE118D01016,15161,57.29
PARK MEDI WORLD LIMITED,INE119201023,62657,123.72
Balrampur Chini Mills Ltd.,INE119A01028,6817,35.26
Carborundum Universal Ltd.,INE120A01034,5146,47.41
CHOL INV FN,INE121A01024,10578,177.69
JSW Energy Limited,INE121E01018,63409,332.26
INDUS TOWERS LIMITED,INE121J01017,37241,160.89
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,157620,105.63
SBI Life Insurance Company Limited,INE123W01016,1665,30.85
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,212929,185.20
"E.I.D. Parry (India) Ltd.,",INE126A01031,9229,85.84
APOLLO PIPES LIMITED,INE126J01016,11136,43.81
HDFC Asset Management Company Limited,INE127D01025,11070,307.64
Goodluck India Limited,INE127I01024,7678,85.87
K.P. Energy Limited,INE127T01021,36708,130.10
Eveready Industries India Ltd.,INE128A01029,19750,70.90
Five-Star Business Finance Ltd.,INE128S01021,33397,169.59
Archean Chemical Industries Limited,INE128X01021,4435,27.39
GAIL INDIA,INE129A01019,420490,728.51
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,31976,34.43
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,350,0.40
Fujiyama Power Systems Limited,INE12UR01024,828,1.71
Gujarat Mineral Development Corpora,INE131A01031,158348,794.80
Relaxo Footwears Ltd.,INE131B01039,14257,61.81
Aurionpro Solutions Ltd.,INE132H01018,6134,63.90
Akzo Nobel India Limited,INE133A01011,1689,53.96
TILAKNAG IND,INE133E01013,39407,184.35
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,867,0.80
Power Finance Corporation Ltd,INE134E01011,218574,894.30
Cyient Limited,INE136B01020,21872,257.75
Neogen Chemicals Limited,INE136S01016,3412,47.47
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
