SEBI REPORT For Trade date 10-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Borosil Limited,INE02PY01013,3243,10.68
Brainbees Solutions Limited,INE02RE01045,54266,159.98
WONDER ELECTRICALS LIMITED,INE02WG01024,6632,6.92
Electronics Mart India Limited,INE02YR01019,57768,76.85
Corona Remedies Limited,INE02ZQ01018,185,2.93
"Hindustan Unilever Ltd.,",INE030A01027,18507,427.31
Housing &Urban Development Corporation Ltd.,INE031A01017,587056,1227.04
Ajanta Pharma Ltd.,INE031B01049,1060,30.63
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,223772,290.85
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,21829,80.02
Arvind SmartSpaces Limited,INE034S01021,4994,33.24
SOTL,INE035D01020,1688,7.01
Gujarat Ambuja Exports Ltd.,INE036B01030,21768,31.31
KARUR VYSYA,INE036D01028,31555,87.91
Concord Enviro Systems Limited,INE037Z01029,274,1.42
Hindalco Industries Ltd.,INE038A01020,34314,307.97
T.V.Today Network Limited,INE038F01029,637,0.90
IFCI LTD,INE039A01010,780887,463.65
"Jamna Auto Industries Ltd.,",INE039C01032,80587,102.22
JASH ENGINEERING LIMITED,INE039O01029,6611,33.22
Jubilant Agri and Consumer Products Limited,INE03CC01015,106,2.04
Max Estates Limited,INE03EI01018,2042,9.52
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3553,12.38
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1380,13.10
Cohance Lifesciences Limited,INE03QK01018,24738,104.04
Chemcon Speciality Chemicals Limited,INE03YM01018,118,0.30
HDFC Bank Ltd.,INE040A01034,396460,3367.15
Mayur Uniquoters ltd.,INE040D01038,1503,8.73
SUZLON ENERGY LTD.,INE040H01021,6147190,3238.10
"Dhampur Sugar Mills Ltd.,",INE041A01016,54341,77.20
Escorts Kubota Limited,INE042A01014,4509,157.99
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,2820,27.10
Sun Pharmaceutical Industries Ltd.,INE044A01036,31343,522.83
Paras Defence and Space Technologies Limited,INE045601023,34725,239.43
ADOR WELDING,INE045A01017,191,2.11
Nelco Ltd,INE045B01015,6967,57.26
Fineotex Chemical Limited,INE045J01034,90490,25.83
Reliance Industrial Infrastructure,INE046A01015,5288,46.06
Muthoot Microfin Limited,INE046W01019,7515,12.65
GRASIM INDUS,INE047A01021,3058,86.16
JAGSONPAL PH,INE048B01035,2918,6.62
Navin Fluorent International Ltd,INE048G01026,3795,242.67
"Himatsingka Seide Ltd.,",INE049A01027,55235,62.83
Wockhardt Ltd,INE049B01025,90138,1263.64
SBC EXPORTS LIMITED,INE04AK01028,1121330,325.15
KPIT Technologies Ltd,INE04I401011,56684,514.24
ETHOS LIMITED,INE04TZ01018,552,15.05
Seshaasai Technologies Limited,INE04VU01023,1370,3.93
Prakash Pipes Limited,INE050001010,4114,16.33
Elin Electronics Limited,INE050401020,804,1.56
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3435,60.00
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5958,78.51
Rane (Madras)  Ltd.,INE050H01012,2029,16.05
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,14950,1.37
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,21811,26.66
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,70510,494.58
Indian Railway Finance Corporation,INE053F01010,1564260,1884.61
"V.I.P. Industries Ltd.,",INE054A01027,16936,63.33
Waterbase Limited,INE054C01015,17090,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,9430,162.78
Cyient DLM Limited,INE055S01018,16396,68.32
IVALUE INFOSOLUTIONS LIMITED,INE056801025,358,0.87
Refex Industries Limited,INE056I01025,22860,62.41
Sanofi India Ltd,INE058A01010,744,31.68
"Cipla Ltd.,",INE059A01026,24127,336.96
La Opala RG Ltd.,INE059D01020,2682,6.60
Hindware Home Innovation Limited,INE05AN01011,5495,12.33
Ratnaveer Precision Engineering Limited,INE05CZ01011,343840,559.05
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,339622,115.87
Likhitha Infrastructure Limited,INE060901027,1552,3.58
Navneet Education Limited,INE060A01024,4900,7.16
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21519,199.89
"State Bank Of India,",INE062A01020,139738,1518.30
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,6346,79.17
Equitas Small Finance Bank Limited,INE063P01018,132492,83.47
TIMES GROUP,INE064A01026,623880,1900.84
Trident Ltd.,INE064C01022,899458,255.41
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1532,1.19
Indegene Limited,INE065X01017,7707,42.96
Eicher Motors Ltd.,INE066A01021,5282,380.14
Hindustan Aeronautics Limited,INE066F01020,95382,4224.69
Wonderla Holidays Limited,INE066O01014,2563,16.39
Inox Wind Limited,INE066P01011,427486,537.99
CG Power and Industrial Solutions Limited,INE067A01029,49131,348.49
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1416,3.67
Gland Pharma Limited,INE068V01023,1880,33.73
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1749,2.97
INDIQUBE SPACES LIMITED,INE06ST01018,1375,2.31
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,16836,32.18
SHREE CEMENT,INE070A01015,298,79.07
Jai Corp Limited,INE070D01027,38297,50.03
INSECTCID,INE070I01018,548,3.68
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2626,39.73
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3045,28.79
Sona BLW Precision Forgings Limited,INE073K01018,22573,116.00
Praj Industries Ltd.,INE074A01025,126223,488.59
Paramount Communications Ltd.,INE074B01023,91629,41.56
WIPRO LTD.,INE075A01022,461919,1014.05
G M BREWERIE,INE075D01018,6443,73.47
HealthCare Global Enterprises Limited,INE075I01017,2647,16.02
SIYAR SILK M,INE076B01028,3135,19.11
IFB Agro Industries Ltd,INE076C01018,138,1.28
GOCL Corporation Limited ,INE077F01035,2163,6.22
Vikram Solar Limited,INE078V01014,64877,152.58
Ambuja Cements Ltd.,INE079A01024,74050,384.60
Gateway Distriparks Limited,INE079J01017,54126,33.21
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,52895,175.46
Easy Trip Planners Limited,INE07O001026,652754,71.56
NDR Auto Components Limited,INE07OG01012,375,3.34
Supriya Lifescience Limited,INE07RO01027,7914,58.02
Restaurant Brands Asia Limited,INE07T201019,260850,181.12
IRM ENERGY LIMITED,INE07U701015,15859,42.11
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1388,352.40
LLOYDS ENTERPRISES LIMITED,INE080I01025,3096742,2377.98
TATA IORN AN,INE081A01020,392194,745.84
"Kopran Ltd.,",INE082A01010,2959,4.74
Morepen Laboratories Ltd.,INE083A01026,297909,141.84
Themis Medicare Ltd.,INE083B01024,1636,2.15
BANK OF INDI,INE084A01016,508392,786.37
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,3664,18.00
CHAMBAL FERT,INE085A01013,723753,3196.30
Thangamayil Jewellery Limited,INE085J01014,872,34.58
"Electrosteel Castings Ltd.,",INE086A01029,280338,259.02
Shree Renuka Sugars Ltd.,INE087H01022,715020,216.78
Paradeep Phosphates Limited,INE088F01024,422718,661.68
DR.REDDY'S L,INE089A01031,10499,129.74
Sterlite Technologies Limited.,INE089C01029,80308,172.00
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,28419,31.91
Krsnaa Diagnostics Limited,INE08LI01020,1007,7.44
M & B ENGINEERING LIMITED,INE08N601015,6484,23.62
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,56771,107.32
Greenpanel Industries Limited,INE08ZM01014,6646,15.17
Scoda Tubes Limited,INE090501011,13793,23.24
ICICI Bank Ltd.,INE090A01021,57417,769.36
Jai Balaji Industries Limited,INE091G01026,112815,82.89
TATA CHEMICA,INE092A01019,86573,649.89
INDIA NIPP E,INE092B01025,164,1.33
IDFC FIRST BANK LIMITED,INE092T01019,1347914,947.41
Hexaware Technologies Limited,INE093A01041,15413,84.69
OBEROI REALTY LIMITED,INE093I01010,2880,48.90
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,243762,129.80
HINDUSTAN PE,INE094A01015,96230,391.24
Kolte-Patil Developers Ltd,INE094I01018,4025,13.61
UTI Asset Management Company Limited,INE094J01016,7820,91.63
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,32128,299.08
NBCC (India) Limited,INE095N01031,896219,892.00
NUCLEU SOF E,INE096B01018,274,2.82
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,50604,184.08
Aarti Surfactants Limited,INE09EO01013,102,0.40
Gujarat Fluorochemicals Limited,INE09N301011,1299,45.77
Indigo Paints Limited,INE09VQ01012,2809,26.29
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6104,30.65
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,193628,119.73
Ceigall India Limited,INE0AG901020,4563,13.35
Hemisphere Properties India Limited,INE0AJG01018,65260,92.03
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,799,14.15
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1090,4.85
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1305,3.69
Go Fashion (India) Limited,INE0BJS01011,5798,29.63
Premier Energies Limited,INE0BS701011,21926,212.68
C.E. Info Systems Limited,INE0BV301023,6332,87.88
Aether Industries Limited,INE0BWX01014,4461,42.90
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3984,6.35
Jubilant Ingrevia Limited,INE0BY001018,11954,82.00
Oswal Pumps Limited,INE0BYP01024,52775,226.60
Urban Company Limited,INE0CAZ01013,62727,79.09
Mukka Proteins Limited,INE0CG401037,24785,9.14
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1660,27.30
Western Carriers (India) Limited,INE0CJF01024,26887,34.92
RateGain Travel Technologies Limited,INE0CLI01024,2183826,13306.07
Meghmani Organics Limited,INE0CT101020,525851,353.39
GMR Power and Urban Infra Limited,INE0CU601026,41171,49.89
Anthem Biosciences Limited,INE0CZ201020,6778,45.82
Sigachi Industries Limited,INE0D0K01022,282053,93.96
India Pesticides Limited,INE0D6701023,21498,41.89
Ksolves India Limited,INE0D6I01023,165,0.59
RailTel Corporation of India Limited,INE0DD101019,148583,528.99
PIRAMAL PHARMA LIMITED,INE0DK501011,262068,486.83
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,48818,393.58
Wakefit Innovations Limited,INE0E7301029,1364,2.56
HMA Agro Industries Limited,INE0ECP01024,716,0.20
TARC LIMITED,INE0EK901012,83136,128.95
Network People Services Technologies Limited,INE0FFK01017,872,15.02
Deep Industries Limited,INE0FHS01024,13431,60.94
Motisons Jewellers Limited,INE0FRK01020,191888,37.77
Motherson Sumi Wiring India Limited,INE0FS801015,287303,124.64
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,917423,3558.36
Tatva Chintan Pharma Chem Limited,INE0GK401011,2941,37.42
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,354,0.87
Windlas Biotech Limited,INE0H5O01029,1319,10.84
ArisInfra Solutions Limited,INE0H9P01028,24087,27.66
Fabtech Technologies Limited,INE0HF201011,1333,2.77
One Mobikwik Systems Limited,INE0HLU01028,52937,122.95
Tracxn Technologies Limited,INE0HMF01019,570,0.36
Billionbrains Garage Ventures Limited,INE0HOQ01053,242630,421.43
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2209,6.20
Le Travenues Technology Limited,INE0HV901016,52054,106.31
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,44712,163.49
Capillary Technologies India Limited,INE0ILV01024,1981,11.78
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,30220,67.03
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16724,506.30
Rashi Peripherals Limited,INE0J1F01024,3851,14.53
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,105213,943.28
Honasa Consumer Limited,INE0J5401028,8100,24.84
Jeena Sikho Lifecare Limited,INE0J5801029,12182,81.69
Venus Pipes & Tubes Limited,INE0JA001018,4361,60.20
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14676,106.98
Sanathan Textiles Limited,INE0JPD01013,231,1.02
YATRA ONLINE LIMITED,INE0JR601024,33334,40.47
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,1057,0.51
Harsha Engineers International Limited,INE0JUS01029,300470,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,9540,17.61
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,51200,247.26
Eureka Forbes Limited,INE0KCE01017,97470,508.13
Rhetan TMT Limited,INE0KKN01029,292088,75.95
DCX Systems Limited,INE0KL801015,104442,222.50
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,2905,4.77
Gopal Snacks Limited,INE0L9R01028,7466,25.35
Avalon Technologies Limited,INE0LCL01028,6511,67.67
Ather Energy Limited,INE0LEZ01016,29347,234.32
INSOLATION ENERGY LIMITED,INE0LGX01024,3521,4.01
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,66979,143.54
Cello World Limited,INE0LMW01024,11826,63.87
IKIO Technologies Limited,INE0LOJ01019,4052,11.43
Physicswallah Limited,INE0LP301011,190057,211.99
Aarti Pharmalabs Limited,INE0LRU01027,7782,63.17
Quadrant Future Tek Limited,INE0LRY01011,21788,75.49
Ola Electric Mobility Limited,INE0LXG01040,1667586,595.42
REDTAPE Limited,INE0LXT01019,29383,39.96
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3829,5.20
J.G.Chemicals Limited,INE0MB501011,4353,17.34
REGAAL RESOURCES LIMITED,INE0MHO01029,1720,1.40
Epack Prefab Technologies Limited,INE0MLS01022,12816,26.72
TRUALT BIOENERGY LIMITED,INE0MWH01014,1654,6.90
Rishabh Instruments Limited,INE0N2P01017,267,1.09
BEML Land Assets Limited,INE0N7W01012,1457,3.01
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1399,6.62
BLS E-Services Limited,INE0NLT01010,31081,50.66
NMDC Steel Limited,INE0NNS01018,480098,210.86
R K Swamy Limited,INE0NQ801033,666,0.58
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,29699,1026.45
Kross Limited,INE0O6601022,4952,10.58
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3397,8.34
Rossell Techsys Limited,INE0OJW01016,1888,14.44
NTPC GREEN ENERGY LIMITED,INE0ONG01011,400244,400.77
Deepak Builders and Engineers India Limited,INE0OPA01019,10350,7.22
EMS LIMITED,INE0OV601013,28601,127.52
Gaudium IVF and Women Health Limited,INE0P8B01020,223,0.21
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,25621,12.60
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1563,4.04
Orient Technologies Limited,INE0PPK01015,11066,36.25
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3704,10.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,10568,97.13
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,306,4.29
International Gemmological Institute India Limited,INE0Q9301021,6656,24.15
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,1685,11.03
ARKADE DEVELOPERS LIMITED,INE0QRL01017,32572,47.13
Denta Water and Infra Solutions Limited,INE0R4L01018,3501,11.23
SRM CONTRACTORS LIMITED,INE0R6Z01013,1004,4.55
PATEL RETAIL LIMITED,INE0R8B01010,686,1.61
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10032,80.15
Gala Precision Engineering Limited,INE0RE001014,87,0.73
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,4407,5.38
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5758,2.43
Pace Digitek Limited,INE0S3G01027,80301,135.66
CRIZAC LIMITED,INE0S4R01014,16095,41.13
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12121,106.51
VMS TMT LIMITED,INE0SJA01013,12,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,8954,40.80
Glottis Limited,INE0TQE01026,1255,0.83
Solarworld Energy Solutions Limited,INE0TY101024,8125,17.38
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2209,18.02
Bluspring Enterprises Limited,INE0U4101014,15820,12.74
Digitide Solutions Limited,INE0U4701011,23871,32.16
Omnitech Engineering Limited,INE0UH301010,2650,8.73
BlackBuck Limited,INE0UIZ01018,9337,56.47
Sanofi Consumer Healthcare India Limited,INE0UOS01011,279,13.04
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200146,216.76
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16699,365.31
CARRARO INDIA LIMITED,INE0V7W01012,1432,7.29
Sri Lotus Developers and Realty Limited,INE0V9Q01010,50093,83.93
Meesho Limited,INE0VDM01015,7571,11.83
Sagility Limited,INE0W2G01015,974678,474.19
Laxmi Dental Limited,INE0WO601020,6635,16.00
Midwest Limited,INE0XAD01024,4612,56.98
ANLON HEALTHCARE LIMITED,INE0Y8W01017,1450,1.93
Jain Resource Recycling Limited,INE0YD401026,9974,43.12
Atlanta Electricals Limited,INE0Z4F01028,1145,13.13
ATUL LTD.,INE100A01010,716,50.14
Mahindra & Mahindra Ltd.,INE101A01026,44355,1486.80
Granules India Ltd.,INE101D01020,24578,144.67
Afcons Infrastructure Limited,INE101I01011,19821,68.14
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,402799,3048.93
Godrej Consumer Products Ltd.,INE102D01028,3632,44.61
Allied Digital Services Limited,INE102I01027,5852,11.15
MANGALORE RE,INE103A01014,254258,479.29
SMC Global Securities Limited,INE103C01036,3958,2.45
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1345,17.11
TVS Holdings Limited,INE105A01035,141,20.31
RPG Life Sciences Limited,INE105J01010,162,3.70
HI-TECH PIPES LIMITED,INE106T01025,226428,221.41
TAMILNADU NE,INE107A01015,13050,21.57
Awfis Space Solutions Limited,INE108V01019,18189,70.66
SHIPPING COR,INE109A01011,248673,621.13
ARMAN FIN,INE109C01017,560,8.60
Mindteck (India) Ltd,INE110B01017,180,0.40
CONTAIN CORP,INE111A01025,68336,378.32
FINANC TECHN,INE111B01023,622,4.56
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,3249,10.90
Metropolis Healthcare Limited,INE112L01020,2572,10.49
GUJ NARMADA,INE113A01013,37050,186.34
STEEL AUTHOR,INE114A01011,218892,337.21
Lic Housing Finance Ltd.,INE115A01026,92145,526.26
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1616,23.77
Apcotex Industries Limited,INE116A01032,142,0.51
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2168,132.13
BAJ HOLD INV,INE118A01012,1353,145.65
Nuvoco Vistas Corporation Limited,INE118D01016,17070,59.11
PARK MEDI WORLD LIMITED,INE119201023,68069,135.61
Balrampur Chini Mills Ltd.,INE119A01028,8879,45.39
Carborundum Universal Ltd.,INE120A01034,2604,23.26
CHOL INV FN,INE121A01024,9455,152.01
JSW Energy Limited,INE121E01018,68906,357.31
INDUS TOWERS LIMITED,INE121J01017,35971,154.82
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,130781,87.18
SBI Life Insurance Company Limited,INE123W01016,1869,34.45
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,212315,178.22
"E.I.D. Parry (India) Ltd.,",INE126A01031,8198,75.93
APOLLO PIPES LIMITED,INE126J01016,2591,10.74
HDFC Asset Management Company Limited,INE127D01025,10081,272.01
Goodluck India Limited,INE127I01024,3150,34.95
K.P. Energy Limited,INE127T01021,21738,73.96
Eveready Industries India Ltd.,INE128A01029,19680,70.51
Five-Star Business Finance Ltd.,INE128S01021,27309,131.35
Archean Chemical Industries Limited,INE128X01021,2607,16.09
GAIL INDIA,INE129A01019,468925,775.07
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,50836,54.67
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,126,0.14
Fujiyama Power Systems Limited,INE12UR01024,3234,6.94
Gujarat Mineral Development Corpora,INE131A01031,120593,600.90
Relaxo Footwears Ltd.,INE131B01039,14420,57.94
Aurionpro Solutions Ltd.,INE132H01018,6892,68.50
Akzo Nobel India Limited,INE133A01011,1766,56.14
TILAKNAG IND,INE133E01013,41254,191.49
IFGL Refractories Limited,INE133Y01011,1143,2.09
