SEBI REPORT For Trade date 16-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Tinna Rubber and Infrastructure Limited,INE015C01016,306,2.74
DABUR INDIA,INE016A01026,46080,245.35
"Great Eastern Shipping Co. Ltd.,",INE017A01032,39225,420.92
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21883,827.65
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,11381,101.65
JSW SL,INE019A01038,26271,304.92
Himadri Speciality Chemical Ltd.,INE019C01026,72358,356.74
STANLEY LIFESTYLES LIMITED,INE01A001028,1063,3.20
Antony Waste Handling Cell Limited,INE01BK01022,4513,26.28
Vishal Mega Mart Limited,INE01EA01019,282171,402.03
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,12770,37.92
Sky Gold And Diamonds Limited,INE01IU01018,16396,57.39
eMudhra Limited,INE01QM01018,8295,55.56
Vikran Engineering Limited,INE01R501028,122850,128.74
Canara HSBC Life Insurance Company Limited,INE01TY01017,1213,1.46
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,561849,2173.12
Asian Paints Ltd.,INE021A01026,12212,342.59
Dodla Dairy Limited,INE021O01019,807,10.68
ASIAN GRANITO INDIA LIMITED,INE022I01019,7847,5.41
Indian Energy Exchange Limited,INE022Q01020,113659,183.71
Nalwa Sons Investment Ltd,INE023A01030,18,1.17
Aeroflex Industries Limited,INE024001021,76894,146.68
SHILCHAR TEC,INE024F01011,414,15.95
GRAVITA INDIA LIMITED,INE024L01027,13396,248.25
Goldiam International Ltd.,INE025B01025,53037,217.42
Artemis Medicare Services Limited,INE025R01021,2028,6.42
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,122385,244.78
RASHTRIYA CH,INE027A01015,256775,421.37
Max Healthcare Institute Limited,INE027H01010,22815,274.86
Bank Of Baroda,INE028A01039,173819,494.15
BHARAT PETRO,INE029A01011,55704,198.89
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2521,16.14
Raymond Lifestyle Limited,INE02ID01020,10000,122.63
Azad Engineering Limited,INE02IJ01035,20227,352.09
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,13210,36.79
Borosil Limited,INE02PY01013,6049,21.23
Brainbees Solutions Limited,INE02RE01045,39572,145.58
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,53485,80.57
"Hindustan Unilever Ltd.,",INE030A01027,16104,395.77
Housing &Urban Development Corporation Ltd.,INE031A01017,412007,982.48
Ajanta Pharma Ltd.,INE031B01049,1043,27.21
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1009023,1321.54
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19905,67.03
Arvind SmartSpaces Limited,INE034S01021,4649,32.15
SOTL,INE035D01020,962,4.54
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,45896,52.67
KARUR VYSYA,INE036D01028,43551,104.44
Concord Enviro Systems Limited,INE037Z01029,1007,5.50
Hindalco Industries Ltd.,INE038A01020,25330,199.49
T.V.Today Network Limited,INE038F01029,116,0.30
IFCI LTD,INE039A01010,572496,336.75
"Jamna Auto Industries Ltd.,",INE039C01032,78034,84.64
JASH ENGINEERING LIMITED,INE039O01029,8422,42.60
Max Estates Limited,INE03EI01018,2671,12.63
Go Digit General Insurance Limited,INE03JT01014,8029,28.93
Brigade Hotel Ventures Limited,INE03NU01014,3548,3.04
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1879,17.92
Cohance Lifesciences Limited,INE03QK01018,13037,94.89
Chemcon Speciality Chemicals Limited,INE03YM01018,154,0.39
HDFC Bank Ltd.,INE040A01034,88490,893.36
Mayur Uniquoters ltd.,INE040D01038,277,1.62
SUZLON ENERGY LTD.,INE040H01021,6868011,4120.60
"Dhampur Sugar Mills Ltd.,",INE041A01016,45889,66.49
Escorts Kubota Limited,INE042A01014,4502,167.62
Vijaya Diagnostic Centre Limited,INE043W01024,1120,11.53
Sun Pharmaceutical Industries Ltd.,INE044A01036,12171,200.95
Paras Defence and Space Technologies Limited,INE045601023,27792,204.74
ADOR WELDING,INE045A01017,708,7.80
Nelco Ltd,INE045B01015,11557,100.45
Fineotex Chemical Limited,INE045J01034,133041,42.56
Reliance Industrial Infrastructure,INE046A01015,6326,58.92
Muthoot Microfin Limited,INE046W01019,4006,6.89
GRASIM INDUS,INE047A01021,3434,97.79
JAGSONPAL PH,INE048B01035,5303,12.83
Navin Fluorent International Ltd,INE048G01026,863,46.91
"Himatsingka Seide Ltd.,",INE049A01027,75487,105.90
Wockhardt Ltd,INE049B01025,75062,1078.19
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,418630,103.22
KPIT Technologies Ltd,INE04I401011,22737,297.18
ETHOS LIMITED,INE04TZ01018,482,13.67
Seshaasai Technologies Limited,INE04VU01023,2421,7.61
Prakash Pipes Limited,INE050001010,3996,17.82
Elin Electronics Limited,INE050401020,2489,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3466,65.88
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4548,69.37
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2827,8.34
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1547,4.78
Camlin Fine Sciences Ltd,INE052I01032,6685,12.00
BEST AGROLIFE LIMITED,INE052T01013,480,1.82
Indian Hotels Co. Ltd,INE053A01029,79980,598.80
Indian Railway Finance Corporation,INE053F01010,1528423,2079.51
"V.I.P. Industries Ltd.,",INE054A01027,14049,62.09
Waterbase Limited,INE054C01015,30225,15.57
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7589,162.48
Cyient DLM Limited,INE055S01018,28227,133.67
IVALUE INFOSOLUTIONS LIMITED,INE056801025,255,0.80
Refex Industries Limited,INE056I01025,15037,53.33
Sanofi India Ltd,INE058A01010,941,47.66
"Cipla Ltd.,",INE059A01026,16763,259.32
La Opala RG Ltd.,INE059D01020,5965,15.18
Hindware Home Innovation Limited,INE05AN01011,4663,15.14
Ratnaveer Precision Engineering Limited,INE05CZ01011,4139,6.50
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10379,14.94
FORTIS HEALTHCARE LIMITED,INE061F01013,17927,168.47
"State Bank Of India,",INE062A01020,79138,715.90
ALICON,INE062D01024,57,0.50
Pondy Oxides & Chemicals Limited,INE063E01053,2944,37.73
Equitas Small Finance Bank Limited,INE063P01018,232969,147.82
Trident Ltd.,INE064C01022,708926,216.37
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,10464,59.93
Eicher Motors Ltd.,INE066A01021,3448,237.24
Hindustan Aeronautics Limited,INE066F01020,97273,4577.47
Wonderla Holidays Limited,INE066O01014,11838,77.12
Inox Wind Limited,INE066P01011,507807,829.91
CG Power and Industrial Solutions Limited,INE067A01029,76075,549.98
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,8535,153.59
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,640561,563.42
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,663,1.75
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3459,5.45
Gem Aromatics Limited,INE06XZ01023,4044,6.76
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5190,11.92
SHREE CEMENT,INE070A01015,171,48.46
Jai Corp Limited,INE070D01027,28853,47.28
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2554,28.26
Sona BLW Precision Forgings Limited,INE073K01018,51841,256.94
Praj Industries Ltd.,INE074A01025,134036,549.89
Paramount Communications Ltd.,INE074B01023,95209,47.62
WIPRO LTD.,INE075A01022,116470,306.30
G M BREWERIE,INE075D01018,1114,9.30
HealthCare Global Enterprises Limited,INE075I01017,675,4.09
SIYAR SILK M,INE076B01028,4130,31.48
IFB Agro Industries Ltd,INE076C01018,123,1.67
GOCL Corporation Limited ,INE077F01035,918,3.07
Vikram Solar Limited,INE078V01014,40864,121.33
Ambuja Cements Ltd.,INE079A01024,59332,343.80
Gateway Distriparks Limited,INE079J01017,125795,84.36
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72116,281.40
Easy Trip Planners Limited,INE07O001026,1543962,196.15
NDR Auto Components Limited,INE07OG01012,460,4.41
Supriya Lifescience Limited,INE07RO01027,15184,116.53
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,138658,105.35
IRM ENERGY LIMITED,INE07U701015,9309,30.88
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1901,393.48
LLOYDS ENTERPRISES LIMITED,INE080I01025,3158883,2416.98
TATA IORN AN,INE081A01020,703660,1189.72
"Kopran Ltd.,",INE082A01010,2378,3.94
Morepen Laboratories Ltd.,INE083A01026,317839,181.37
Themis Medicare Ltd.,INE083B01024,5657,7.38
BANK OF INDI,INE084A01016,321732,444.17
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1219,7.68
CHAMBAL FERT,INE085A01013,746058,3304.74
Thangamayil Jewellery Limited,INE085J01014,315,10.49
"Electrosteel Castings Ltd.,",INE086A01029,246041,246.01
KESORAM IND,INE087A01019,1970,0.13
Shree Renuka Sugars Ltd.,INE087H01022,932281,310.70
Paradeep Phosphates Limited,INE088F01024,365742,662.83
DR.REDDY'S L,INE089A01031,9620,122.13
Sterlite Technologies Limited.,INE089C01029,20657,22.69
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1615,1.86
Krsnaa Diagnostics Limited,INE08LI01020,1363,11.54
M & B ENGINEERING LIMITED,INE08N601015,7295,30.11
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,91461,191.99
Greenpanel Industries Limited,INE08ZM01014,4433,13.09
Scoda Tubes Limited,INE090501011,8386,16.37
ICICI Bank Ltd.,INE090A01021,59217,817.28
Jai Balaji Industries Limited,INE091G01026,71740,66.84
TATA CHEMICA,INE092A01019,50314,433.71
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,747322,562.05
Hexaware Technologies Limited,INE093A01041,3189,23.01
OBEROI REALTY LIMITED,INE093I01010,4734,82.26
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,193573,130.18
HINDUSTAN PE,INE094A01015,41159,187.23
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4891,17.74
UTI Asset Management Company Limited,INE094J01016,8201,106.15
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44574,404.28
NBCC (India) Limited,INE095N01031,451208,533.26
NUCLEU SOF E,INE096B01018,856,9.66
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,65070,251.98
Aarti Surfactants Limited,INE09EO01013,53,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2604,94.00
Indigo Paints Limited,INE09VQ01012,1239,15.09
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8439,40.18
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,109374,138.33
Ceigall India Limited,INE0AG901020,8249,21.40
Hemisphere Properties India Limited,INE0AJG01018,59444,91.70
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,1280,21.08
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1157,5.12
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,505,0.96
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6447,45.43
Premier Energies Limited,INE0BS701011,1172009,11961.58
C.E. Info Systems Limited,INE0BV301023,5193,94.67
Aether Industries Limited,INE0BWX01014,4886,39.34
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7950,15.13
Jubilant Ingrevia Limited,INE0BY001018,9742,71.32
Oswal Pumps Limited,INE0BYP01024,25643,174.14
Urban Company Limited,INE0CAZ01013,18855,25.40
Mukka Proteins Limited,INE0CG401037,31801,12.12
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01011,290,7.61
Western Carriers (India) Limited,INE0CJF01024,57021,74.11
RateGain Travel Technologies Limited,INE0CLI01024,216767,669.95
Meghmani Organics Limited,INE0CT101020,415300,333.74
GMR Power and Urban Infra Limited,INE0CU601026,68317,82.80
Anthem Biosciences Limited,INE0CZ201020,11783,87.32
Sigachi Industries Limited,INE0D0K01022,182158,76.68
India Pesticides Limited,INE0D6701023,33188,68.10
Ksolves India Limited,INE0D6I01023,927,4.16
RailTel Corporation of India Limited,INE0DD101019,156191,618.44
PIRAMAL PHARMA LIMITED,INE0DK501011,256507,520.27
Fairchem Organics Limited,INE0DNW01011,1975,19.41
INNOVA CAPTAB LIMITED,INE0DUT01020,876,7.71
Syrma SGS Technology Limited,INE0DYJ01015,49090,382.94
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5564,9.64
Network People Services Technologies Limited,INE0FFK01017,1346,25.93
Deep Industries Limited,INE0FHS01024,7027,35.02
Motisons Jewellers Limited,INE0FRK01020,184617,38.70
Motherson Sumi Wiring India Limited,INE0FS801015,359560,163.29
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,947780,3689.69
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4112,55.63
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,1205,10.24
ArisInfra Solutions Limited,INE0H9P01028,7507,11.39
Fabtech Technologies Limited,INE0HF201011,2451,5.88
One Mobikwik Systems Limited,INE0HLU01028,46366,126.31
Tracxn Technologies Limited,INE0HMF01019,4306,3.09
Billionbrains Garage Ventures Limited,INE0HOQ01053,81248,120.99
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5262,15.40
Le Travenues Technology Limited,INE0HV901016,25841,71.84
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,10379,51.28
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14169,38.89
Veranda Learning Solutions Limited,INE0IQ001011,843,1.73
Data Patterns (India) Limited,INE0IX101010,18727,517.73
Rashi Peripherals Limited,INE0J1F01024,6124,18.80
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,108602,965.39
Honasa Consumer Limited,INE0J5401028,18142,52.61
Jeena Sikho Lifecare Limited,INE0J5801029,2707,19.69
Venus Pipes & Tubes Limited,INE0JA001018,6902,96.22
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15679,116.07
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22641,39.05
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200977,5330.40
Garuda Construction and Engineering Limited,INE0JVO01026,3170,7.01
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25905,177.58
Eureka Forbes Limited,INE0KCE01017,101412,530.16
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,99221,250.78
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2583,4.47
Gopal Snacks Limited,INE0L9R01028,12284,43.91
Avalon Technologies Limited,INE0LCL01028,11851,110.44
Ather Energy Limited,INE0LEZ01016,4169,27.78
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63063,157.37
Cello World Limited,INE0LMW01024,9844,63.19
IKIO Technologies Limited,INE0LOJ01019,4617,13.04
Physicswallah Limited,INE0LP301011,91835,125.05
Aarti Pharmalabs Limited,INE0LRU01027,11406,96.53
Quadrant Future Tek Limited,INE0LRY01011,19239,76.16
Ola Electric Mobility Limited,INE0LXG01040,248475,110.50
REDTAPE Limited,INE0LXT01019,38551,55.30
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5402,24.00
REGAAL RESOURCES LIMITED,INE0MHO01029,2725,2.26
Epack Prefab Technologies Limited,INE0MLS01022,8392,26.39
TRUALT BIOENERGY LIMITED,INE0MWH01014,4287,18.87
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1919,10.21
BLS E-Services Limited,INE0NLT01010,128,0.24
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,632466,276.61
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14747,523.03
Kross Limited,INE0O6601022,17294,35.84
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,2670,19.25
NTPC GREEN ENERGY LIMITED,INE0ONG01011,517312,526.74
Deepak Builders and Engineers India Limited,INE0OPA01019,1215,1.83
EMS LIMITED,INE0OV601013,23022,128.18
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,38026,19.58
RBZ Jewellers Limited,INE0PEQ01016,10,0.01
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,1.97
Orient Technologies Limited,INE0PPK01015,5682,24.11
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5399,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16817,143.19
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1610,25.50
International Gemmological Institute India Limited,INE0Q9301021,19357,71.29
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34266,58.88
Denta Water and Infra Solutions Limited,INE0R4L01018,983,3.85
SRM CONTRACTORS LIMITED,INE0R6Z01013,256,1.28
PATEL RETAIL LIMITED,INE0R8B01010,4453,9.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,8880,67.99
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2606,4.79
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8091,4.35
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,131,0.26
Pace Digitek Limited,INE0S3G01027,8445,17.98
CRIZAC LIMITED,INE0S4R01014,16322,53.20
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9209,77.42
VMS TMT LIMITED,INE0SJA01013,147,0.09
MAMATA MACHINERY LIMITED,INE0TO701015,20361,96.64
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,898,2.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,880,8.69
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23125,48.02
BlackBuck Limited,INE0UIZ01018,21179,144.08
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20922,517.54
CARRARO INDIA LIMITED,INE0V7W01012,1662,8.65
Sri Lotus Developers and Realty Limited,INE0V9Q01010,74549,138.16
Sagility Limited,INE0W2G01015,836079,426.21
Laxmi Dental Limited,INE0WO601020,4826,14.97
Midwest Limited,INE0XAD01024,1118,16.71
Jain Resource Recycling Limited,INE0YD401026,33657,137.91
Atlanta Electricals Limited,INE0Z4F01028,505,4.68
ATUL LTD.,INE100A01010,2126,139.02
Mahindra & Mahindra Ltd.,INE101A01026,30604,1106.58
Granules India Ltd.,INE101D01020,58714,319.65
Afcons Infrastructure Limited,INE101I01011,10756,47.71
HLV LIMITED,INE102A01024,12207,1.77
Choice International Ltd,INE102B01014,426241,3239.63
Godrej Consumer Products Ltd.,INE102D01028,6863,86.85
Allied Digital Services Limited,INE102I01027,7882,15.93
MANGALORE RE,INE103A01014,214858,372.70
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,91,1.21
TVS Holdings Limited,INE105A01035,373,51.26
RPG Life Sciences Limited,INE105J01010,330,7.98
HI-TECH PIPES LIMITED,INE106T01025,238792,258.16
TAMILNADU NE,INE107A01015,16496,27.69
Awfis Space Solutions Limited,INE108V01019,12568,76.08
SHIPPING COR,INE109A01011,262401,665.12
ARMAN FIN,INE109C01017,466,7.05
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,87328,508.92
FINANC TECHN,INE111B01023,623,5.64
PDS LIMITED,INE111Q01021,2392,8.69
Metropolis Healthcare Limited,INE112L01020,4792,94.80
GUJ NARMADA,INE113A01013,45660,245.68
STEEL AUTHOR,INE114A01011,473264,657.91
Lic Housing Finance Ltd.,INE115A01026,104064,563.29
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,4016,66.79
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10542,608.92
BAJ HOLD INV,INE118A01012,1774,214.78
Nuvoco Vistas Corporation Limited,INE118D01016,10633,41.93
Balrampur Chini Mills Ltd.,INE119A01028,13919,71.45
Carborundum Universal Ltd.,INE120A01034,4296,41.63
CHOL INV FN,INE121A01024,12671,210.74
JSW Energy Limited,INE121E01018,99857,526.21
INDUS TOWERS LIMITED,INE121J01017,49988,193.24
"MMTC Ltd.,",INE123F01029,85958,61.28
SBI Life Insurance Company Limited,INE123W01016,2219,39.99
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,326553,287.98
"E.I.D. Parry (India) Ltd.,",INE126A01031,3338,34.18
APOLLO PIPES LIMITED,INE126J01016,4600,15.98
HDFC Asset Management Company Limited,INE127D01025,15585,430.63
Goodluck India Limited,INE127I01024,11177,119.50
K.P. Energy Limited,INE127T01021,37355,152.63
Eveready Industries India Ltd.,INE128A01029,20037,71.80
Five-Star Business Finance Ltd.,INE128S01021,15470,93.27
Archean Chemical Industries Limited,INE128X01021,6187,38.04
GAIL INDIA,INE129A01019,298948,549.43
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,48808,52.60
Gujarat Mineral Development Corpora,INE131A01031,179434,881.45
Relaxo Footwears Ltd.,INE131B01039,16592,75.82
Aurionpro Solutions Ltd.,INE132H01018,3290,38.93
Akzo Nobel India Limited,INE133A01011,505,18.02
TILAKNAG IND,INE133E01013,56081,268.52
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,407877,1605.19
Cyient Limited,INE136B01020,25332,319.71
Neogen Chemicals Limited,INE136S01016,2465,35.44
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,58630,661.10
"National Aluminium Co. Ltd.,",INE139A01034,125616,308.24
FUSION FINANCE LIMITED,INE139R01012,22808,43.95
Saatvik Green Energy Limited,INE13B501022,8788,35.75
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80489,586.68
Sula Vineyards Limited,INE142Q01026,59170,177.49
Orient Electric Limited,INE142Z01019,9593,19.72
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9066,20.60
Tarsons Products Limited,INE144Z01023,254098,954.33
Kirloskar Oil Engines Limited,INE146L01010,2931,33.15
SOUTH PETRO,INE147A01011,103700,96.66
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
