SEBI REPORT For Trade date 15-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
GRASIM INDUS,INE047A01021,3406,97.01
JAGSONPAL PH,INE048B01035,5303,12.83
Navin Fluorent International Ltd,INE048G01026,819,44.24
"Himatsingka Seide Ltd.,",INE049A01027,75987,106.49
Wockhardt Ltd,INE049B01025,76342,1095.42
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,418630,103.22
KPIT Technologies Ltd,INE04I401011,22671,296.60
ETHOS LIMITED,INE04TZ01018,482,13.67
Seshaasai Technologies Limited,INE04VU01023,2571,8.17
Prakash Pipes Limited,INE050001010,3996,17.82
Elin Electronics Limited,INE050401020,2489,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3464,65.85
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,4538,69.26
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,2827,8.34
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1547,4.78
Camlin Fine Sciences Ltd,INE052I01032,6885,12.33
BEST AGROLIFE LIMITED,INE052T01013,479,1.81
Indian Hotels Co. Ltd,INE053A01029,79912,598.31
Indian Railway Finance Corporation,INE053F01010,1517740,2067.96
"V.I.P. Industries Ltd.,",INE054A01027,14109,62.33
Waterbase Limited,INE054C01015,30230,15.57
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7634,163.25
Cyient DLM Limited,INE055S01018,28225,133.66
IVALUE INFOSOLUTIONS LIMITED,INE056801025,235,0.75
Refex Industries Limited,INE056I01025,15596,55.09
Sanofi India Ltd,INE058A01010,941,47.66
"Cipla Ltd.,",INE059A01026,16860,260.80
La Opala RG Ltd.,INE059D01020,5975,15.21
Hindware Home Innovation Limited,INE05AN01011,4663,15.14
Ratnaveer Precision Engineering Limited,INE05CZ01011,4139,6.50
Indogulf Cropsciences Limited,INE05J901018,525,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10379,14.94
FORTIS HEALTHCARE LIMITED,INE061F01013,17653,166.09
"State Bank Of India,",INE062A01020,77675,701.38
ALICON,INE062D01024,57,0.50
Pondy Oxides & Chemicals Limited,INE063E01053,3062,39.24
Equitas Small Finance Bank Limited,INE063P01018,237572,150.87
Trident Ltd.,INE064C01022,713962,217.96
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,10464,59.93
Eicher Motors Ltd.,INE066A01021,3251,223.28
Hindustan Aeronautics Limited,INE066F01020,97725,4591.83
Wonderla Holidays Limited,INE066O01014,11838,77.12
Inox Wind Limited,INE066P01011,498427,818.11
CG Power and Industrial Solutions Limited,INE067A01029,75565,546.84
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,8635,155.41
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,700658,628.25
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,689,1.82
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3015,4.88
Gem Aromatics Limited,INE06XZ01023,3944,6.61
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5180,11.90
SHREE CEMENT,INE070A01015,171,48.52
Jai Corp Limited,INE070D01027,28903,47.36
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2522,27.95
Sona BLW Precision Forgings Limited,INE073K01018,51616,255.88
Praj Industries Ltd.,INE074A01025,133777,548.45
Paramount Communications Ltd.,INE074B01023,95309,47.70
WIPRO LTD.,INE075A01022,120419,316.47
G M BREWERIE,INE075D01018,1115,9.31
HealthCare Global Enterprises Limited,INE075I01017,680,4.12
SIYAR SILK M,INE076B01028,4130,31.48
IFB Agro Industries Ltd,INE076C01018,123,1.67
GOCL Corporation Limited ,INE077F01035,1418,4.99
Vikram Solar Limited,INE078V01014,40830,121.25
Ambuja Cements Ltd.,INE079A01024,58982,341.94
Gateway Distriparks Limited,INE079J01017,116895,78.88
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72073,281.19
Easy Trip Planners Limited,INE07O001026,1592323,200.28
NDR Auto Components Limited,INE07OG01012,460,4.41
Supriya Lifescience Limited,INE07RO01027,15184,116.53
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,132705,101.49
IRM ENERGY LIMITED,INE07U701015,9309,30.88
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1796,373.13
LLOYDS ENTERPRISES LIMITED,INE080I01025,3146283,2408.90
TATA IORN AN,INE081A01020,692832,1171.70
"Kopran Ltd.,",INE082A01010,2378,3.94
Morepen Laboratories Ltd.,INE083A01026,316132,180.85
Themis Medicare Ltd.,INE083B01024,5657,7.38
BANK OF INDI,INE084A01016,325459,449.36
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1219,7.68
CHAMBAL FERT,INE085A01013,747215,3310.27
Thangamayil Jewellery Limited,INE085J01014,290,9.67
"Electrosteel Castings Ltd.,",INE086A01029,246446,246.43
KESORAM IND,INE087A01019,1970,0.13
Shree Renuka Sugars Ltd.,INE087H01022,933081,310.94
Paradeep Phosphates Limited,INE088F01024,387860,699.46
DR.REDDY'S L,INE089A01031,9516,120.80
Sterlite Technologies Limited.,INE089C01029,19871,21.94
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1615,1.86
Krsnaa Diagnostics Limited,INE08LI01020,1363,11.54
M & B ENGINEERING LIMITED,INE08N601015,7570,31.22
SANSTAR LIMITED,INE08NE01025,2376,2.54
Samhi Hotels Limited,INE08U801020,91461,191.99
Greenpanel Industries Limited,INE08ZM01014,4239,12.64
Scoda Tubes Limited,INE090501011,8386,16.37
ICICI Bank Ltd.,INE090A01021,61137,843.66
Jai Balaji Industries Limited,INE091G01026,70205,65.85
TATA CHEMICA,INE092A01019,50477,435.20
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,689560,513.36
Hexaware Technologies Limited,INE093A01041,3189,23.01
OBEROI REALTY LIMITED,INE093I01010,4809,83.74
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,197843,133.14
HINDUSTAN PE,INE094A01015,41715,189.71
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4878,17.69
UTI Asset Management Company Limited,INE094J01016,8200,106.14
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,43851,398.28
NBCC (India) Limited,INE095N01031,450890,533.08
NUCLEU SOF E,INE096B01018,851,9.61
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,64874,251.42
Aarti Surfactants Limited,INE09EO01013,53,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2602,93.93
Indigo Paints Limited,INE09VQ01012,1239,15.09
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8365,39.86
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,109439,138.40
Ceigall India Limited,INE0AG901020,8249,21.40
Hemisphere Properties India Limited,INE0AJG01018,61444,95.46
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,3480,68.50
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1267,5.56
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,505,0.96
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6447,45.43
Premier Energies Limited,INE0BS701011,1172935,11969.77
C.E. Info Systems Limited,INE0BV301023,5183,94.51
Aether Industries Limited,INE0BWX01014,4883,39.31
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,7950,15.13
Jubilant Ingrevia Limited,INE0BY001018,9562,70.04
Oswal Pumps Limited,INE0BYP01024,21745,152.16
Urban Company Limited,INE0CAZ01013,15542,21.32
Mukka Proteins Limited,INE0CG401037,31801,12.12
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01011,290,7.61
Western Carriers (India) Limited,INE0CJF01024,57021,74.11
RateGain Travel Technologies Limited,INE0CLI01024,216822,670.33
Meghmani Organics Limited,INE0CT101020,416828,335.07
GMR Power and Urban Infra Limited,INE0CU601026,67668,82.04
Anthem Biosciences Limited,INE0CZ201020,11297,84.02
Sigachi Industries Limited,INE0D0K01022,179256,75.66
India Pesticides Limited,INE0D6701023,32988,67.76
Ksolves India Limited,INE0D6I01023,927,4.16
RailTel Corporation of India Limited,INE0DD101019,156820,620.92
PIRAMAL PHARMA LIMITED,INE0DK501011,253250,514.99
Fairchem Organics Limited,INE0DNW01011,1816,18.31
INNOVA CAPTAB LIMITED,INE0DUT01020,876,7.71
Syrma SGS Technology Limited,INE0DYJ01015,47378,370.75
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,5764,9.94
Network People Services Technologies Limited,INE0FFK01017,1346,25.93
Deep Industries Limited,INE0FHS01024,7227,35.94
Motisons Jewellers Limited,INE0FRK01020,184616,38.70
Motherson Sumi Wiring India Limited,INE0FS801015,361525,164.00
Markolines Pavement Technologies Limited,INE0FW001016,600,0.97
EPACK Durable Limited,INE0G5901015,950171,3697.06
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4111,55.61
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,1234,10.46
ArisInfra Solutions Limited,INE0H9P01028,7507,11.39
Fabtech Technologies Limited,INE0HF201011,2451,5.88
One Mobikwik Systems Limited,INE0HLU01028,46336,126.24
Tracxn Technologies Limited,INE0HMF01019,4306,3.09
Billionbrains Garage Ventures Limited,INE0HOQ01053,75782,113.04
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5412,15.84
Le Travenues Technology Limited,INE0HV901016,25637,71.33
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,10477,51.78
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14232,39.04
Veranda Learning Solutions Limited,INE0IQ001011,593,1.27
Data Patterns (India) Limited,INE0IX101010,18612,514.75
Rashi Peripherals Limited,INE0J1F01024,6024,18.45
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106756,949.76
Honasa Consumer Limited,INE0J5401028,18042,52.35
Jeena Sikho Lifecare Limited,INE0J5801029,2707,19.69
Venus Pipes & Tubes Limited,INE0JA001018,6865,95.76
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,15739,116.32
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,22681,39.10
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200977,5330.40
Garuda Construction and Engineering Limited,INE0JVO01026,3338,7.41
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25913,177.63
Eureka Forbes Limited,INE0KCE01017,101462,530.49
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,99388,251.11
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,2583,4.47
Gopal Snacks Limited,INE0L9R01028,12284,43.91
Avalon Technologies Limited,INE0LCL01028,11731,109.40
Ather Energy Limited,INE0LEZ01016,4391,29.26
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,63413,158.35
Cello World Limited,INE0LMW01024,9942,63.77
IKIO Technologies Limited,INE0LOJ01019,4617,13.04
Physicswallah Limited,INE0LP301011,97065,132.04
Aarti Pharmalabs Limited,INE0LRU01027,11427,96.63
Quadrant Future Tek Limited,INE0LRY01011,19239,76.16
Ola Electric Mobility Limited,INE0LXG01040,160592,79.73
REDTAPE Limited,INE0LXT01019,38551,55.30
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5402,24.00
REGAAL RESOURCES LIMITED,INE0MHO01029,2725,2.26
Epack Prefab Technologies Limited,INE0MLS01022,7887,24.88
TRUALT BIOENERGY LIMITED,INE0MWH01014,4187,18.46
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1345,2.88
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1919,10.21
BLS E-Services Limited,INE0NLT01010,128,0.24
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,632547,276.82
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,14880,528.70
Kross Limited,INE0O6601022,17294,35.84
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,2520,18.27
NTPC GREEN ENERGY LIMITED,INE0ONG01011,520109,529.52
Deepak Builders and Engineers India Limited,INE0OPA01019,1215,1.83
EMS LIMITED,INE0OV601013,19601,113.17
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,38026,19.58
RBZ Jewellers Limited,INE0PEQ01016,10,0.01
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,506,1.97
Orient Technologies Limited,INE0PPK01015,5687,24.12
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,300,0.26
Platinum Industries Limited,INE0PT501018,5400,15.82
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16495,140.78
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1610,25.50
International Gemmological Institute India Limited,INE0Q9301021,19357,71.29
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34268,58.88
Denta Water and Infra Solutions Limited,INE0R4L01018,983,3.85
SRM CONTRACTORS LIMITED,INE0R6Z01013,856,4.63
PATEL RETAIL LIMITED,INE0R8B01010,4453,9.97
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7842,59.58
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2580,4.76
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8031,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,131,0.26
Pace Digitek Limited,INE0S3G01027,8435,17.96
CRIZAC LIMITED,INE0S4R01014,15822,51.78
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9503,79.76
VMS TMT LIMITED,INE0SJA01013,147,0.09
MAMATA MACHINERY LIMITED,INE0TO701015,20361,96.64
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,898,2.55
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,910,8.98
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23175,48.10
BlackBuck Limited,INE0UIZ01018,21058,143.31
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20754,513.80
CARRARO INDIA LIMITED,INE0V7W01012,1262,6.53
Sri Lotus Developers and Realty Limited,INE0V9Q01010,74629,138.31
Sagility Limited,INE0W2G01015,843521,429.93
Laxmi Dental Limited,INE0WO601020,4926,15.23
Midwest Limited,INE0XAD01024,1111,16.61
Jain Resource Recycling Limited,INE0YD401026,33427,136.76
Atlanta Electricals Limited,INE0Z4F01028,257,2.40
ATUL LTD.,INE100A01010,2095,137.22
Mahindra & Mahindra Ltd.,INE101A01026,30868,1115.20
Granules India Ltd.,INE101D01020,58843,320.38
Afcons Infrastructure Limited,INE101I01011,10863,48.14
HLV LIMITED,INE102A01024,12207,1.77
Choice International Ltd,INE102B01014,426107,3238.59
Godrej Consumer Products Ltd.,INE102D01028,8160,102.07
Allied Digital Services Limited,INE102I01027,8210,16.61
MANGALORE RE,INE103A01014,226494,392.03
SMC Global Securities Limited,INE103C01036,204,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,91,1.21
TVS Holdings Limited,INE105A01035,365,50.10
RPG Life Sciences Limited,INE105J01010,380,9.17
HI-TECH PIPES LIMITED,INE106T01025,238218,257.67
TAMILNADU NE,INE107A01015,16495,27.69
Awfis Space Solutions Limited,INE108V01019,12566,76.07
SHIPPING COR,INE109A01011,262589,666.93
ARMAN FIN,INE109C01017,466,7.05
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,87906,512.59
FINANC TECHN,INE111B01023,623,5.64
PDS LIMITED,INE111Q01021,2392,8.69
Metropolis Healthcare Limited,INE112L01020,4799,94.94
GUJ NARMADA,INE113A01013,45769,246.26
STEEL AUTHOR,INE114A01011,463069,644.82
Lic Housing Finance Ltd.,INE115A01026,102986,557.66
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3986,66.28
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,10732,619.29
BAJ HOLD INV,INE118A01012,1801,217.80
Nuvoco Vistas Corporation Limited,INE118D01016,10183,40.32
Balrampur Chini Mills Ltd.,INE119A01028,14007,71.84
Carborundum Universal Ltd.,INE120A01034,4295,41.62
CHOL INV FN,INE121A01024,12460,207.10
JSW Energy Limited,INE121E01018,101820,535.74
INDUS TOWERS LIMITED,INE121J01017,50502,195.28
"MMTC Ltd.,",INE123F01029,86749,61.81
SBI Life Insurance Company Limited,INE123W01016,2169,38.97
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,326253,287.75
"E.I.D. Parry (India) Ltd.,",INE126A01031,3339,34.27
APOLLO PIPES LIMITED,INE126J01016,4599,15.97
HDFC Asset Management Company Limited,INE127D01025,16153,445.49
Goodluck India Limited,INE127I01024,11077,118.41
K.P. Energy Limited,INE127T01021,37643,153.80
Eveready Industries India Ltd.,INE128A01029,20037,71.80
Five-Star Business Finance Ltd.,INE128S01021,16170,97.45
Archean Chemical Industries Limited,INE128X01021,6187,38.04
GAIL INDIA,INE129A01019,299652,550.64
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,47809,51.64
Gujarat Mineral Development Corpora,INE131A01031,174998,858.22
Relaxo Footwears Ltd.,INE131B01039,16880,77.28
Aurionpro Solutions Ltd.,INE132H01018,3294,38.98
Akzo Nobel India Limited,INE133A01011,505,18.02
TILAKNAG IND,INE133E01013,56001,268.16
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,50,0.07
Power Finance Corporation Ltd,INE134E01011,397211,1569.65
Cyient Limited,INE136B01020,25127,317.48
Neogen Chemicals Limited,INE136S01016,2480,35.60
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,59946,674.86
"National Aluminium Co. Ltd.,",INE139A01034,135459,333.12
FUSION FINANCE LIMITED,INE139R01012,22808,43.95
Saatvik Green Energy Limited,INE13B501022,8713,35.47
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,80006,583.55
Sula Vineyards Limited,INE142Q01026,58730,176.55
Orient Electric Limited,INE142Z01019,9059,18.75
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9191,20.85
Tarsons Products Limited,INE144Z01023,254098,954.33
Kirloskar Oil Engines Limited,INE146L01010,6097,67.55
SOUTH PETRO,INE147A01011,100845,94.29
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
