SEBI REPORT For Trade date 08-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
L&T Technology Services Limited,INE010V01017,4062,178.95
BALU FORGE INDUSTRIES LIMITED,INE011E01029,592,4.15
Tega Industries Limited,INE011K01018,5908,120.06
ACC,INE012A01025,108823,1981.57
Onesource Specialty Pharma Limited,INE013P01021,952,19.37
WIM PLAST LT,INE015B01018,5212,26.73
Tinna Rubber and Infrastructure Limited,INE015C01016,662,6.30
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,55483,297.07
"Great Eastern Shipping Co. Ltd.,",INE017A01032,32287,337.80
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,22904,816.12
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,3709,33.05
JSW SL,INE019A01038,7716,84.09
Himadri Speciality Chemical Ltd.,INE019C01026,91119,445.47
STANLEY LIFESTYLES LIMITED,INE01A001028,72,0.32
Antony Waste Handling Cell Limited,INE01BK01022,4544,28.33
Vishal Mega Mart Limited,INE01EA01019,230908,338.01
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,5732,17.66
Sky Gold And Diamonds Limited,INE01IU01018,1700,5.01
eMudhra Limited,INE01QM01018,7634,54.66
Vikran Engineering Limited,INE01R501028,398,0.40
Spencer's Retail Limited,INE020801028,222,0.20
REC LIMITED,INE020B01018,478157,1924.71
BAID FINSERV LIMITED,INE020D01022,2001,0.23
Asian Paints Ltd.,INE021A01026,14039,348.51
Dodla Dairy Limited,INE021O01019,1382,18.89
ASIAN GRANITO INDIA LIMITED,INE022I01019,4876,2.86
Indian Energy Exchange Limited,INE022Q01020,199602,324.06
Nalwa Sons Investment Ltd,INE023A01030,410,31.48
Aeroflex Industries Limited,INE024001021,78955,153.16
GRAVITA INDIA LIMITED,INE024L01027,19256,349.09
Goldiam International Ltd.,INE025B01025,55158,212.24
Artemis Medicare Services Limited,INE025R01021,2559,7.62
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,71006,149.19
RASHTRIYA CH,INE027A01015,274649,460.46
Max Healthcare Institute Limited,INE027H01010,27970,338.31
Bank Of Baroda,INE028A01039,153099,389.60
BHARAT PETRO,INE029A01011,36928,120.95
Kalyani Investment Company Limited,INE029L01018,84,4.12
ROSSARI BIOTECH LIMITED,INE02A801020,2197,14.91
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,10702,136.83
Azad Engineering Limited,INE02IJ01035,21212,367.95
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,11218,32.04
Borosil Limited,INE02PY01013,4169,15.97
Brainbees Solutions Limited,INE02RE01045,34476,135.98
WONDER ELECTRICALS LIMITED,INE02WG01024,16812,27.28
Electronics Mart India Limited,INE02YR01019,62982,96.98
"Hindustan Unilever Ltd.,",INE030A01027,9732,249.34
Housing &Urban Development Corporation Ltd.,INE031A01017,307002,744.76
Ajanta Pharma Ltd.,INE031B01049,1447,37.65
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1000450,1319.69
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17506,58.25
Arvind SmartSpaces Limited,INE034S01021,4391,30.82
SOTL,INE035D01020,1169,5.51
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,26557,31.26
KARUR VYSYA,INE036D01028,17115,34.62
Concord Enviro Systems Limited,INE037Z01029,1112,6.27
Hindalco Industries Ltd.,INE038A01020,22132,162.12
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,476265,294.29
"Jamna Auto Industries Ltd.,",INE039C01032,155412,161.73
JASH ENGINEERING LIMITED,INE039O01029,4924,25.89
Max Estates Limited,INE03EI01018,3201,15.22
Go Digit General Insurance Limited,INE03JT01014,7389,26.64
Brigade Hotel Ventures Limited,INE03NU01014,8509,7.20
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2146,20.70
Cohance Lifesciences Limited,INE03QK01018,3767,35.51
Chemcon Speciality Chemicals Limited,INE03YM01018,332,0.87
HDFC Bank Ltd.,INE040A01034,96671,959.32
Mayur Uniquoters ltd.,INE040D01038,725,4.02
SUZLON ENERGY LTD.,INE040H01021,5591623,3457.90
"Dhampur Sugar Mills Ltd.,",INE041A01016,52792,79.14
Escorts Kubota Limited,INE042A01014,7710,285.46
Vijaya Diagnostic Centre Limited,INE043W01024,5817,60.39
Sun Pharmaceutical Industries Ltd.,INE044A01036,22854,375.98
Paras Defence and Space Technologies Limited,INE045601023,15059,111.69
ADOR WELDING,INE045A01017,273,2.88
Nelco Ltd,INE045B01015,10802,96.17
Fineotex Chemical Limited,INE045J01026,24077,64.11
Reliance Industrial Infrastructure,INE046A01015,8782,81.93
Muthoot Microfin Limited,INE046W01019,11424,17.62
GRASIM INDUS,INE047A01021,2919,81.90
JAGSONPAL PH,INE048B01035,12484,30.60
Navin Fluorent International Ltd,INE048G01026,1613,83.27
"Himatsingka Seide Ltd.,",INE049A01027,169775,249.36
Wockhardt Ltd,INE049B01025,70616,1000.38
SBC EXPORTS LIMITED,INE04AK01028,121672,22.16
KPIT Technologies Ltd,INE04I401011,28481,370.28
ETHOS LIMITED,INE04TZ01018,1015,26.00
Prakash Pipes Limited,INE050001010,7130,32.26
Elin Electronics Limited,INE050401020,2906,6.35
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,4429,85.14
Balaji Amines Ltd.,INE050E01027,12007,200.44
Rane (Madras)  Ltd.,INE050H01012,1890,15.02
Vardhman Special Steels Ltd,INE050M01012,300,0.88
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,1953,6.22
Camlin Fine Sciences Ltd,INE052I01032,1097,2.32
BEST AGROLIFE LIMITED,INE052T01013,663,2.73
Indian Hotels Co. Ltd,INE053A01029,90816,693.26
Indian Railway Finance Corporation,INE053F01010,1502308,2090.95
"V.I.P. Industries Ltd.,",INE054A01027,11786,54.27
Waterbase Limited,INE054C01015,12660,6.47
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10106,209.45
Cyient DLM Limited,INE055S01018,33677,161.08
Refex Industries Limited,INE056I01025,9912,37.11
Sanofi India Ltd,INE058A01010,731,38.72
"Cipla Ltd.,",INE059A01026,5715,88.66
La Opala RG Ltd.,INE059D01020,11771,30.14
Hindware Home Innovation Limited,INE05AN01011,2102,6.15
Ratnaveer Precision Engineering Limited,INE05CZ01011,13021,20.91
Indogulf Cropsciences Limited,INE05J901018,1994,2.21
Likhitha Infrastructure Limited,INE060901027,4483,13.72
Navneet Education Limited,INE060A01024,14407,21.30
FORTIS HEALTHCARE LIMITED,INE061F01013,7429,67.50
"State Bank Of India,",INE062A01020,116341,963.66
Pondy Oxides & Chemicals Limited,INE063E01053,6216,76.52
Equitas Small Finance Bank Limited,INE063P01018,298600,193.63
Trident Ltd.,INE064C01022,728019,227.86
AEROFLEX ENTERPRISES LIMITED,INE065D01027,8000,8.24
Indegene Limited,INE065X01017,13141,76.58
Eicher Motors Ltd.,INE066A01021,2585,170.94
Hindustan Aeronautics Limited,INE066F01020,82108,3897.46
Wonderla Holidays Limited,INE066O01014,11337,74.59
Inox Wind Limited,INE066P01011,444002,758.85
CG Power and Industrial Solutions Limited,INE067A01029,59532,438.91
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2772,7.88
Gland Pharma Limited,INE068V01023,3500,65.70
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,519519,566.37
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1175,3.04
INDIQUBE SPACES LIMITED,INE06ST01018,1303,3.07
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2172,3.65
Gem Aromatics Limited,INE06XZ01023,200,0.49
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2019,4.56
SHREE CEMENT,INE070A01015,85,25.11
Jai Corp Limited,INE070D01027,43873,71.89
INSECTCID,INE070I01018,1040,9.70
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,1777,32.99
Associated Alcohols & Breweries Ltd,INE073G01016,2248,23.87
Sona BLW Precision Forgings Limited,INE073K01018,88622,412.91
Praj Industries Ltd.,INE074A01025,127831,548.31
Paramount Communications Ltd.,INE074B01023,99925,50.83
WIPRO LTD.,INE075A01022,207917,529.67
G M BREWERIE,INE075D01018,3345,25.97
HealthCare Global Enterprises Limited,INE075I01017,2699,17.44
SIYAR SILK M,INE076B01028,1374,10.91
GOCL Corporation Limited ,INE077F01035,902,3.42
Vikram Solar Limited,INE078V01014,3238,10.48
Ambuja Cements Ltd.,INE079A01024,50284,298.54
Gateway Distriparks Limited,INE079J01017,139529,94.62
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,56843,223.05
Easy Trip Planners Limited,INE07O001026,1712508,217.52
NDR Auto Components Limited,INE07OG01012,490,4.51
Supriya Lifescience Limited,INE07RO01027,5183,35.83
Restaurant Brands Asia Limited,INE07T201019,117397,99.08
IRM ENERGY LIMITED,INE07U701015,5738,20.25
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2744,539.83
LLOYDS ENTERPRISES LIMITED,INE080I01025,3076987,2372.41
TATA IORN AN,INE081A01020,373335,592.30
"Kopran Ltd.,",INE082A01010,3244,5.73
Morepen Laboratories Ltd.,INE083A01026,422422,253.87
Themis Medicare Ltd.,INE083B01024,5269,7.02
BANK OF INDI,INE084A01016,450312,539.32
Amanta Healthcare Limited,INE084K01015,200,0.27
CHAMBAL FERT,INE085A01013,83322,465.57
Thangamayil Jewellery Limited,INE085J01014,200,4.23
"Electrosteel Castings Ltd.,",INE086A01029,254436,270.73
KESORAM IND,INE087A01019,3040,0.17
Shree Renuka Sugars Ltd.,INE087H01022,1006562,361.23
Paradeep Phosphates Limited,INE088F01024,286272,559.07
DR.REDDY'S L,INE089A01031,9811,125.43
Sterlite Technologies Limited.,INE089C01029,18677,22.52
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,4199,3.62
Krsnaa Diagnostics Limited,INE08LI01020,3429,31.72
M & B ENGINEERING LIMITED,INE08N601015,3583,14.89
SANSTAR LIMITED,INE08NE01025,3484,3.67
Samhi Hotels Limited,INE08U801020,67025,144.89
Greenpanel Industries Limited,INE08ZM01014,3181,10.59
Scoda Tubes Limited,INE090501011,10335,20.16
ICICI Bank Ltd.,INE090A01021,52450,729.89
Jai Balaji Industries Limited,INE091G01026,77702,81.03
TATA CHEMICA,INE092A01019,24029,215.37
INDIA NIPP E,INE092B01025,229,2.09
IDFC FIRST BANK LIMITED,INE092T01019,834428,587.74
Hexaware Technologies Limited,INE093A01041,12104,90.86
OBEROI REALTY LIMITED,INE093I01010,7442,126.67
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,202719,141.78
HINDUSTAN PE,INE094A01015,54593,233.71
Kolte-Patil Developers Ltd,INE094I01018,6464,25.16
UTI Asset Management Company Limited,INE094J01016,5786,79.05
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,106405,883.52
NBCC (India) Limited,INE095N01031,523779,594.71
NUCLEU SOF E,INE096B01018,1201,13.93
Amrutanjan Health Care Limited,INE098F01031,1103,8.71
Mishra Dhatu Nigam Limited,INE099Z01011,60605,253.24
Aarti Surfactants Limited,INE09EO01013,6,0.03
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2005,76.24
Indigo Paints Limited,INE09VQ01012,2345,26.80
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7075,34.81
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,103952,145.00
Ceigall India Limited,INE0AG901020,8803,23.80
Hemisphere Properties India Limited,INE0AJG01018,60201,96.62
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,27281,579.40
Schloss Bangalore Limited,INE0AQ201015,856,3.74
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1031,1.98
Bansal Wire Industries Limited,INE0B9K01025,847,3.31
Go Fashion (India) Limited,INE0BJS01011,3518,29.66
Premier Energies Limited,INE0BS701011,384641,4026.14
C.E. Info Systems Limited,INE0BV301023,3167,57.45
Aether Industries Limited,INE0BWX01014,16108,122.75
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3665,7.75
Jubilant Ingrevia Limited,INE0BY001018,11322,83.67
Oswal Pumps Limited,INE0BYP01024,13003,104.69
Mukka Proteins Limited,INE0CG401037,30985,13.81
Max India Limited,INE0CG601016,106,0.25
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1115,26.88
Western Carriers (India) Limited,INE0CJF01024,42547,56.90
RateGain Travel Technologies Limited,INE0CLI01024,220286,685.47
Meghmani Organics Limited,INE0CT101020,286676,249.28
GMR Power and Urban Infra Limited,INE0CU601026,75598,91.67
Anthem Biosciences Limited,INE0CZ201020,6129,50.65
Sigachi Industries Limited,INE0D0K01022,195445,95.68
India Pesticides Limited,INE0D6701023,26070,56.62
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,158015,649.05
PIRAMAL PHARMA LIMITED,INE0DK501011,234747,496.89
Fairchem Organics Limited,INE0DNW01011,1224,13.99
INNOVA CAPTAB LIMITED,INE0DUT01020,1025,9.14
Syrma SGS Technology Limited,INE0DYJ01015,34147,250.51
HMA Agro Industries Limited,INE0ECP01024,121,0.04
TARC LIMITED,INE0EK901012,6233,10.74
Network People Services Technologies Limited,INE0FFK01017,1162,24.42
Deep Industries Limited,INE0FHS01024,5210,26.94
Motisons Jewellers Limited,INE0FRK01020,199640,41.94
Motherson Sumi Wiring India Limited,INE0FS801015,468138,212.92
EPACK Durable Limited,INE0G5901015,1225627,4766.62
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,4402,48.54
HP Adhesives Limited,INE0GSL01024,676,0.41
ALL TIME PLASTICS LIMITED,INE0GV601021,886,2.47
Windlas Biotech Limited,INE0H5O01029,1932,18.89
ArisInfra Solutions Limited,INE0H9P01028,865,1.38
One Mobikwik Systems Limited,INE0HLU01028,45714,134.08
Tracxn Technologies Limited,INE0HMF01019,6763,4.90
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2961,8.83
Le Travenues Technology Limited,INE0HV901016,18636,52.64
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,23365,112.40
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3071,8.42
Veranda Learning Solutions Limited,INE0IQ001011,670,1.53
Data Patterns (India) Limited,INE0IX101010,13518,365.07
Rashi Peripherals Limited,INE0J1F01024,7068,19.91
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,98724,847.33
Honasa Consumer Limited,INE0J5401028,11871,34.69
Jeena Sikho Lifecare Limited,INE0J5801029,1826,14.83
Venus Pipes & Tubes Limited,INE0JA001018,7691,110.89
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,6034,42.51
Sanathan Textiles Limited,INE0JPD01013,160,0.78
YATRA ONLINE LIMITED,INE0JR601024,8791,13.87
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1201123,5331.01
Garuda Construction and Engineering Limited,INE0JVO01026,7267,14.81
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,26218,188.31
Eureka Forbes Limited,INE0KCE01017,100250,522.16
DCX Systems Limited,INE0KL801015,100035,279.17
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,1057,2.17
Bajel Projects Limited,INE0KQN01018,37,0.08
Gopal Snacks Limited,INE0L9R01028,18885,70.05
Avalon Technologies Limited,INE0LCL01028,3724,36.64
Ather Energy Limited,INE0LEZ01016,8190,49.39
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,60747,158.89
Cello World Limited,INE0LMW01024,13263,81.08
IKIO Technologies Limited,INE0LOJ01019,4963,14.18
Aarti Pharmalabs Limited,INE0LRU01027,11325,101.81
Quadrant Future Tek Limited,INE0LRY01011,22382,99.95
Ola Electric Mobility Limited,INE0LXG01040,110960,69.38
REDTAPE Limited,INE0LXT01019,21757,32.74
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,8568,15.47
J.G.Chemicals Limited,INE0MB501011,10410,45.29
REGAAL RESOURCES LIMITED,INE0MHO01029,757,0.67
Pyramid Technoplast Limited,INE0MIS01010,75,0.16
Udayshivakumar infra limited,INE0N0Y01013,1140,0.38
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,6800,36.71
BLS E-Services Limited,INE0NLT01010,461,0.88
Allcargo Terminals Limited,INE0NN701020,513,0.26
NMDC Steel Limited,INE0NNS01018,469793,209.72
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,8279,293.87
Transindia Real Estate Limited,INE0O3901029,100,0.04
Kross Limited,INE0O6601022,32494,67.00
Indef Manufacturing Limited,INE0O9T01021,366,1.46
JNK India Limited,INE0OAF01028,302,0.98
Rossell Techsys Limited,INE0OJW01016,2296,17.24
NTPC GREEN ENERGY LIMITED,INE0ONG01011,475879,500.25
Deepak Builders and Engineers India Limited,INE0OPA01019,2141,3.75
EMS LIMITED,INE0OV601013,23632,142.55
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,32562,17.62
RBZ Jewellers Limited,INE0PEQ01016,505,0.74
Orient Technologies Limited,INE0PPK01015,9060,36.77
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.15
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,3991,12.27
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,21402,178.48
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,986,19.25
International Gemmological Institute India Limited,INE0Q9301021,14787,59.23
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,36824,65.07
Denta Water and Infra Solutions Limited,INE0R4L01018,2438,10.94
SRM CONTRACTORS LIMITED,INE0R6Z01013,2621,14.16
PATEL RETAIL LIMITED,INE0R8B01010,1,0.00
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4067,26.46
Gala Precision Engineering Limited,INE0RE001014,226,2.12
Tolins Tyres Limited,INE0RWQ01014,357,0.70
Stallion India Fluorochemicals Limited,INE0RYC01010,6003,13.28
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,4050,2.49
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,477,0.81
CRIZAC LIMITED,INE0S4R01014,34995,107.98
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,3641,31.46
MAMATA MACHINERY LIMITED,INE0TO701015,19381,93.89
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,183,1.97
Bluspring Enterprises Limited,INE0U4101014,20219,16.71
Digitide Solutions Limited,INE0U4701011,20658,44.87
BlackBuck Limited,INE0UIZ01018,3769,22.91
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13144,349.10
CARRARO INDIA LIMITED,INE0V7W01012,514,2.22
Sri Lotus Developers and Realty Limited,INE0V9Q01010,113706,221.83
Sagility Limited,INE0W2G01015,446861,201.40
Laxmi Dental Limited,INE0WO601020,8705,31.13
ATUL LTD.,INE100A01010,2322,153.77
Mahindra & Mahindra Ltd.,INE101A01026,24469,855.50
Granules India Ltd.,INE101D01020,427035,2059.91
Afcons Infrastructure Limited,INE101I01011,9548,43.76
HLV LIMITED,INE102A01024,44724,6.46
Choice International Ltd,INE102B01014,17827,130.25
Godrej Consumer Products Ltd.,INE102D01028,13497,168.30
Allied Digital Services Limited,INE102I01027,21794,44.75
MANGALORE RE,INE103A01014,140224,220.14
SMC Global Securities Limited,INE103C01036,736,1.05
TRAVEL FOOD SERVICES LIMITED,INE103V01028,169,2.24
TVS Holdings Limited,INE105A01035,367,48.22
RPG Life Sciences Limited,INE105J01010,439,11.01
HI-TECH PIPES LIMITED,INE106T01025,129533,145.08
TAMILNADU NE,INE107A01015,18569,32.61
Awfis Space Solutions Limited,INE108V01019,9764,63.14
SHIPPING COR,INE109A01011,190778,443.08
ARMAN FIN,INE109C01017,429,6.38
"BPL Ltd.,",INE110A01019,108,0.10
CONTAIN CORP,INE111A01025,74603,451.15
FINANC TECHN,INE111B01023,1514,14.65
PDS LIMITED,INE111Q01021,3988,14.34
Metropolis Healthcare Limited,INE112L01020,1995,42.36
GUJ NARMADA,INE113A01013,48043,261.00
STEEL AUTHOR,INE114A01011,406974,550.39
Lic Housing Finance Ltd.,INE115A01026,99081,540.62
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,7377,116.41
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11359,666.57
BAJ HOLD INV,INE118A01012,1077,140.56
Nuvoco Vistas Corporation Limited,INE118D01016,4935,19.86
Balrampur Chini Mills Ltd.,INE119A01028,18211,96.67
Carborundum Universal Ltd.,INE120A01034,3430,35.22
CHOL INV FN,INE121A01024,7489,117.04
JSW Energy Limited,INE121E01018,76329,414.53
INDUS TOWERS LIMITED,INE121J01017,81093,296.27
"MMTC Ltd.,",INE123F01029,40896,31.56
SBI Life Insurance Company Limited,INE123W01016,3218,56.19
DELTA CORP,INE124G01033,357659,342.39
"E.I.D. Parry (India) Ltd.,",INE126A01031,3600,38.01
APOLLO PIPES LIMITED,INE126J01016,7796,32.05
HDFC Asset Management Company Limited,INE127D01025,6918,393.66
Goodluck India Limited,INE127I01024,7234,73.78
K.P. Energy Limited,INE127T01021,37116,155.41
Eveready Industries India Ltd.,INE128A01029,18658,67.39
Five-Star Business Finance Ltd.,INE128S01021,65519,368.93
Archean Chemical Industries Limited,INE128X01021,3403,23.48
GAIL INDIA,INE129A01019,330659,614.05
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,18483,21.37
Gujarat Mineral Development Corpora,INE131A01031,186091,872.81
Relaxo Footwears Ltd.,INE131B01039,14758,71.30
DISA INDIA,INE131C01011,1,0.15
Aurionpro Solutions Ltd.,INE132H01018,2946,37.36
Akzo Nobel India Limited,INE133A01011,723,27.14
TILAKNAG IND,INE133E01013,41937,198.96
IFGL Refractories Limited,INE133Y01011,93,0.27
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,180,0.25
Power Finance Corporation Ltd,INE134E01011,263578,1108.84
Cyient Limited,INE136B01020,21741,283.25
Neogen Chemicals Limited,INE136S01016,2044,32.41
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,43480,492.72
"National Aluminium Co. Ltd.,",INE139A01034,157270,330.14
UCAL LIMITED,INE139B01016,200,0.28
FUSION FINANCE LIMITED,INE139R01012,26743,52.10
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,28,0.02
Tata Technologies Limited,INE142M01025,78402,580.37
Sula Vineyards Limited,INE142Q01026,69896,214.48
Orient Electric Limited,INE142Z01019,6476,14.40
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,10024,23.35
Tarsons Products Limited,INE144Z01023,1102995,3889.91
Kirloskar Oil Engines Limited,INE146L01010,10572,97.18
SOUTH PETRO,INE147A01011,49488,51.25
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,32,0.30
Tamilnadu Petroproducts Ltd,INE148A01019,57,0.04
Sammaan Capital Limited,INE148I01020,502021,710.15
Delhivery Limited,INE148O01028,32717,146.82
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2406,44.13
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,50741,91.94
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,105089,154.51
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4574,96.52
LUX Industries Limited,INE150G01020,3782,56.31
TATA COMM,INE151A01013,9917,174.01
Shaily Engineering Plastics Ltd.,INE151G01028,1748,40.67
Thermax Ltd.,INE152A01029,3311,115.71
ALLCARGO GATI LIMITED,INE152B01027,29411,22.14
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,32708,202.53
MAHANAG TELE,INE153A01019,200427,88.43
BLS International Services Ltd,INE153T01027,87328,335.98
ITC Ltd,INE154A01025,309292,1243.31
Tata Motors Ltd.,INE155A01022,394711,2866.82
New Delhi Television Limited,INE155G01029,300,0.36
Hero Motocorp Limited,INE158A01026,5034,258.58
EIMCO ELEC I,INE158B01016,483,9.75
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2414,66.62
Punjab National Bank,INE160A01022,1354617,1396.64
"NIIT Ltd.,",INE161A01038,80683,109.24
VIKAS LIFECARE LIMITED,INE161L01027,826,0.04
GUJAR IN PWR,INE162A01010,43045,86.65
