SEBI REPORT For Trade date 24-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
Likhitha Infrastructure Limited,INE060901027,0,0.00
Navneet Education Limited,INE060A01024,7488,10.98
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,17840,167.91
"State Bank Of India,",INE062A01020,157281,1726.77
ALICON,INE062D01024,1054,7.70
Pondy Oxides & Chemicals Limited,INE063E01053,5721,72.78
Equitas Small Finance Bank Limited,INE063P01018,126350,82.16
TIMES GROUP,INE064A01026,581294,1780.10
Trident Ltd.,INE064C01022,857594,243.75
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1570,1.19
Indegene Limited,INE065X01017,7603,42.36
Eicher Motors Ltd.,INE066A01021,6618,477.45
Hindustan Aeronautics Limited,INE066F01020,86356,3876.01
Wonderla Holidays Limited,INE066O01014,2590,16.43
Inox Wind Limited,INE066P01011,581436,697.69
CG Power and Industrial Solutions Limited,INE067A01029,47744,353.75
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2158,5.54
Gland Pharma Limited,INE068V01023,1982,35.44
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,3115,5.19
INDIQUBE SPACES LIMITED,INE06ST01018,605,1.33
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2035,2.57
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,11546,22.51
SHREE CEMENT,INE070A01015,415,108.67
Jai Corp Limited,INE070D01027,22557,32.36
INSECTCID,INE070I01018,312,2.36
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3430,49.97
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3313,31.78
Sona BLW Precision Forgings Limited,INE073K01018,32403,174.11
Praj Industries Ltd.,INE074A01025,123041,500.40
Paramount Communications Ltd.,INE074B01023,92301,41.82
WIPRO LTD.,INE075A01022,736033,1569.38
G M BREWERIE,INE075D01018,5945,67.83
HealthCare Global Enterprises Limited,INE075I01017,2807,16.99
SIYAR SILK M,INE076B01028,2565,15.94
IFB Agro Industries Ltd,INE076C01018,150,1.39
GOCL Corporation Limited ,INE077F01035,1508,5.16
Vikram Solar Limited,INE078V01014,70630,168.60
Ambuja Cements Ltd.,INE079A01024,84206,431.10
Gateway Distriparks Limited,INE079J01017,46213,28.59
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,84227,257.53
Easy Trip Planners Limited,INE07O001026,722691,76.78
NDR Auto Components Limited,INE07OG01012,267,2.40
Supriya Lifescience Limited,INE07RO01027,9542,68.33
Restaurant Brands Asia Limited,INE07T201019,268718,185.68
IRM ENERGY LIMITED,INE07U701015,18699,53.29
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1558,424.64
LLOYDS ENTERPRISES LIMITED,INE080I01025,3124916,2395.47
TATA IORN AN,INE081A01020,377193,727.06
"Kopran Ltd.,",INE082A01010,1996,3.40
Morepen Laboratories Ltd.,INE083A01026,404799,188.51
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,475224,739.83
Amanta Healthcare Limited,INE084K01015,251,0.34
WeWork India Management Limited,INE085001019,2771,14.70
CHAMBAL FERT,INE085A01013,728243,3215.59
Thangamayil Jewellery Limited,INE085J01014,790,31.35
"Electrosteel Castings Ltd.,",INE086A01029,296050,270.56
Shree Renuka Sugars Ltd.,INE087H01022,543978,167.80
Paradeep Phosphates Limited,INE088F01024,440761,681.23
DR.REDDY'S L,INE089A01031,9714,122.80
Sterlite Technologies Limited.,INE089C01029,79728,172.85
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,20246,22.31
Krsnaa Diagnostics Limited,INE08LI01020,1314,9.27
M & B ENGINEERING LIMITED,INE08N601015,5576,20.55
SANSTAR LIMITED,INE08NE01025,5208,5.01
Samhi Hotels Limited,INE08U801020,77015,140.54
Greenpanel Industries Limited,INE08ZM01014,7740,17.73
Scoda Tubes Limited,INE090501011,13403,22.71
ICICI Bank Ltd.,INE090A01021,89903,1219.80
Jai Balaji Industries Limited,INE091G01026,74107,57.28
TATA CHEMICA,INE092A01019,101049,752.85
INDIA NIPP E,INE092B01025,99,0.85
IDFC FIRST BANK LIMITED,INE092T01019,1387880,977.42
Hexaware Technologies Limited,INE093A01041,18803,102.61
OBEROI REALTY LIMITED,INE093I01010,3315,57.03
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,211481,117.69
HINDUSTAN PE,INE094A01015,91981,377.77
Kolte-Patil Developers Ltd,INE094I01018,4817,16.85
UTI Asset Management Company Limited,INE094J01016,11472,127.76
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31097,291.36
NBCC (India) Limited,INE095N01031,861000,860.88
NUCLEU SOF E,INE096B01018,280,2.87
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,43985,165.01
Aarti Surfactants Limited,INE09EO01013,119,0.47
Gujarat Fluorochemicals Limited,INE09N301011,1803,62.60
Indigo Paints Limited,INE09VQ01012,2963,28.07
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,7868,40.12
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,145301,93.05
Ceigall India Limited,INE0AG901020,1909,5.75
Hemisphere Properties India Limited,INE0AJG01018,65200,91.85
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,935,18.16
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1577,7.00
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,224,0.43
Bansal Wire Industries Limited,INE0B9K01025,1198,3.45
Go Fashion (India) Limited,INE0BJS01011,7876,34.66
Premier Energies Limited,INE0BS701011,23859,237.06
C.E. Info Systems Limited,INE0BV301023,8120,101.44
Aether Industries Limited,INE0BWX01014,7560,80.23
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4686,7.54
Jubilant Ingrevia Limited,INE0BY001018,11792,83.98
Oswal Pumps Limited,INE0BYP01024,45476,205.89
Urban Company Limited,INE0CAZ01013,65425,89.49
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2076,35.04
Western Carriers (India) Limited,INE0CJF01024,18351,23.79
RateGain Travel Technologies Limited,INE0CLI01024,2267673,13868.11
Meghmani Organics Limited,INE0CT101020,563783,376.04
GMR Power and Urban Infra Limited,INE0CU601026,42731,51.24
Anthem Biosciences Limited,INE0CZ201020,7996,55.14
Sigachi Industries Limited,INE0D0K01022,298235,101.54
India Pesticides Limited,INE0D6701023,21257,41.52
Ksolves India Limited,INE0D6I01023,169,0.61
RailTel Corporation of India Limited,INE0DD101019,178184,642.29
PIRAMAL PHARMA LIMITED,INE0DK501011,282522,521.10
Fairchem Organics Limited,INE0DNW01011,4764,31.12
INNOVA CAPTAB LIMITED,INE0DUT01020,829,7.11
Syrma SGS Technology Limited,INE0DYJ01015,53970,462.96
Wakefit Innovations Limited,INE0E7301029,2965,4.99
HMA Agro Industries Limited,INE0ECP01024,942,0.25
TARC LIMITED,INE0EK901012,82279,127.77
Network People Services Technologies Limited,INE0FFK01017,1103,17.84
Deep Industries Limited,INE0FHS01024,11864,53.56
Motisons Jewellers Limited,INE0FRK01020,193995,37.96
Motherson Sumi Wiring India Limited,INE0FS801015,338827,145.62
Markolines Pavement Technologies Limited,INE0FW001016,520,0.85
EPACK Durable Limited,INE0G5901015,918080,3560.39
Tatva Chintan Pharma Chem Limited,INE0GK401011,3286,43.24
HP Adhesives Limited,INE0GSL01024,675,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,448,1.10
Windlas Biotech Limited,INE0H5O01029,1340,11.57
ArisInfra Solutions Limited,INE0H9P01028,25749,29.88
Fabtech Technologies Limited,INE0HF201011,758,1.47
One Mobikwik Systems Limited,INE0HLU01028,41387,98.80
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,293527,579.26
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2687,7.18
Le Travenues Technology Limited,INE0HV901016,53742,108.98
Prabha Energy Limited,INE0I0M01023,7,0.01
Dhampur Bio Organics Limited,INE0I3401014,7,0.01
Latent View Analytics Limited,INE0I7C01011,60714,216.01
Capillary Technologies India Limited,INE0ILV01024,1666,10.04
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28676,63.78
Veranda Learning Solutions Limited,INE0IQ001011,2201,4.02
Data Patterns (India) Limited,INE0IX101010,14750,489.83
Rashi Peripherals Limited,INE0J1F01024,3226,13.94
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,116820,1047.37
Honasa Consumer Limited,INE0J5401028,12605,41.18
Jeena Sikho Lifecare Limited,INE0J5801029,12617,84.99
Venus Pipes & Tubes Limited,INE0JA001018,4630,64.22
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16530,121.15
Sanathan Textiles Limited,INE0JPD01013,221,0.98
YATRA ONLINE LIMITED,INE0JR601024,29452,37.71
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1304,5.94
Harsha Engineers International Limited,INE0JUS01029,300474,1246.84
Garuda Construction and Engineering Limited,INE0JVO01026,16042,29.25
Blue Jet Healthcare Limited,INE0KBH01020,47912,232.53
Eureka Forbes Limited,INE0KCE01017,97157,506.61
Rhetan TMT Limited,INE0KKN01029,292481,76.30
DCX Systems Limited,INE0KL801015,95826,207.97
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,4511,7.88
Gopal Snacks Limited,INE0L9R01028,7574,25.64
Avalon Technologies Limited,INE0LCL01028,6330,67.75
Ather Energy Limited,INE0LEZ01016,70104,624.31
INSOLATION ENERGY LIMITED,INE0LGX01024,10337,14.39
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64721,143.24
Cello World Limited,INE0LMW01024,12656,67.57
IKIO Technologies Limited,INE0LOJ01019,4182,11.63
Physicswallah Limited,INE0LP301011,154388,180.81
Aarti Pharmalabs Limited,INE0LRU01027,9728,76.78
Quadrant Future Tek Limited,INE0LRY01011,22100,76.34
Ola Electric Mobility Limited,INE0LXG01040,2321612,867.39
REDTAPE Limited,INE0LXT01019,24591,33.83
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,8666,11.68
J.G.Chemicals Limited,INE0MB501011,3752,15.65
REGAAL RESOURCES LIMITED,INE0MHO01029,1449,1.18
Epack Prefab Technologies Limited,INE0MLS01022,17777,35.70
TRUALT BIOENERGY LIMITED,INE0MWH01014,10907,51.74
Rishabh Instruments Limited,INE0N2P01017,1532,7.40
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1364,6.56
BLS E-Services Limited,INE0NLT01010,34298,56.67
NMDC Steel Limited,INE0NNS01018,631657,272.75
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,19919,732.92
Kross Limited,INE0O6601022,5241,11.15
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,4294,12.53
Rossell Techsys Limited,INE0OJW01016,2242,17.97
NTPC GREEN ENERGY LIMITED,INE0ONG01011,275052,282.95
Deepak Builders and Engineers India Limited,INE0OPA01019,10273,7.18
EMS LIMITED,INE0OV601013,32556,158.77
Gaudium IVF and Women Health Limited,INE0P8B01020,1308,1.54
GHCL Textiles Limited,INE0PA801013,700,0.64
Shipping Corporation of India Land and Assets Limited,INE0PB301013,33208,16.23
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,598,1.77
Orient Technologies Limited,INE0PPK01015,9196,30.24
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,550,0.36
Platinum Industries Limited,INE0PT501018,3494,10.01
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12144,142.56
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,203,3.02
International Gemmological Institute India Limited,INE0Q9301021,8260,29.98
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,292,1.89
ARKADE DEVELOPERS LIMITED,INE0QRL01017,31771,44.16
Denta Water and Infra Solutions Limited,INE0R4L01018,4191,13.30
SRM CONTRACTORS LIMITED,INE0R6Z01013,3710,18.88
PATEL RETAIL LIMITED,INE0R8B01010,1026,2.31
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10105,81.20
Gala Precision Engineering Limited,INE0RE001014,41,0.32
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,3268,5.10
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5803,2.44
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,90893,157.18
CRIZAC LIMITED,INE0S4R01014,15584,40.20
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,19344,207.54
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,8522,39.33
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,12132,26.49
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2273,22.34
Bluspring Enterprises Limited,INE0U4101014,16372,13.11
Digitide Solutions Limited,INE0U4701011,21417,29.95
Omnitech Engineering Limited,INE0UH301010,597,2.04
BlackBuck Limited,INE0UIZ01018,14075,87.90
Sanofi Consumer Healthcare India Limited,INE0UOS01011,182,8.55
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168002,181.95
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,22833,479.97
CARRARO INDIA LIMITED,INE0V7W01012,2481,14.61
Sri Lotus Developers and Realty Limited,INE0V9Q01010,42397,72.03
Meesho Limited,INE0VDM01015,32889,58.25
Sagility Limited,INE0W2G01015,1083095,520.24
Laxmi Dental Limited,INE0WO601020,5920,14.45
Midwest Limited,INE0XAD01024,4205,51.69
ANLON HEALTHCARE LIMITED,INE0Y8W01025,52210,8.64
Jain Resource Recycling Limited,INE0YD401026,12590,53.88
Atlanta Electricals Limited,INE0Z4F01028,1142,15.35
ATUL LTD.,INE100A01010,804,56.21
Mahindra & Mahindra Ltd.,INE101A01026,67333,2209.97
Granules India Ltd.,INE101D01020,25317,152.08
Afcons Infrastructure Limited,INE101I01011,23443,84.10
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,393139,2982.49
Godrej Consumer Products Ltd.,INE102D01028,6606,77.76
Allied Digital Services Limited,INE102I01027,7329,12.85
MANGALORE RE,INE103A01014,261493,490.36
SMC Global Securities Limited,INE103C01036,3548,2.20
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1474,18.83
TVS Holdings Limited,INE105A01035,148,21.40
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,216905,213.42
TAMILNADU NE,INE107A01015,12826,21.23
Awfis Space Solutions Limited,INE108V01019,10200,46.59
SHIPPING COR,INE109A01011,265182,719.86
ARMAN FIN,INE109C01017,609,9.28
Mindteck (India) Ltd,INE110B01017,380,0.81
CONTAIN CORP,INE111A01025,65955,368.19
FINANC TECHN,INE111B01023,1375,10.21
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,101,0.47
PDS LIMITED,INE111Q01021,2830,9.51
Metropolis Healthcare Limited,INE112L01020,1607,7.57
GUJ NARMADA,INE113A01013,35437,180.79
STEEL AUTHOR,INE114A01011,168163,267.88
Lic Housing Finance Ltd.,INE115A01026,95397,544.88
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3531,52.76
Apcotex Industries Limited,INE116A01032,242,0.90
ABB Ltd.,INE117A01022,3602,245.22
BAJ HOLD INV,INE118A01012,972,112.75
Nuvoco Vistas Corporation Limited,INE118D01016,32496,106.22
PARK MEDI WORLD LIMITED,INE119201023,29469,60.46
Balrampur Chini Mills Ltd.,INE119A01028,19889,105.51
Carborundum Universal Ltd.,INE120A01034,1760,16.72
CHOL INV FN,INE121A01024,12124,193.87
JSW Energy Limited,INE121E01018,64008,347.00
INDUS TOWERS LIMITED,INE121J01017,82442,347.83
Amagi Media Labs Limited,INE121R01077,150,0.62
"MMTC Ltd.,",INE123F01029,136458,93.94
SBI Life Insurance Company Limited,INE123W01016,14611,273.24
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,207870,176.32
"E.I.D. Parry (India) Ltd.,",INE126A01031,15117,137.55
APOLLO PIPES LIMITED,INE126J01016,5712,25.65
HDFC Asset Management Company Limited,INE127D01025,17090,469.75
Goodluck India Limited,INE127I01024,2621,30.79
K.P. Energy Limited,INE127T01021,26066,92.24
Eveready Industries India Ltd.,INE128A01029,19457,69.63
Five-Star Business Finance Ltd.,INE128S01021,26323,129.07
Archean Chemical Industries Limited,INE128X01021,2640,16.35
GAIL INDIA,INE129A01019,372541,629.52
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,65901,73.34
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,331,0.45
Fujiyama Power Systems Limited,INE12UR01024,4316,12.46
Gujarat Mineral Development Corpora,INE131A01031,121211,662.36
Relaxo Footwears Ltd.,INE131B01039,15306,60.00
Aurionpro Solutions Ltd.,INE132H01018,7058,70.39
JSW Dulux Limited,INE133A01011,1883,59.55
TILAKNAG IND,INE133E01013,31641,149.77
IFGL Refractories Limited,INE133Y01011,1094,2.15
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,200,0.18
Power Finance Corporation Ltd,INE134E01011,126400,534.96
Cyient Limited,INE136B01020,22004,241.60
