SEBI REPORT For Trade date 02-Jan-2026


Sr.No.,Particulars,Rs. In Lakhs,
Knowledge Marine & Engineering Works Limited,INE0CJD01029,526,9.62
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,214061,653.01
Meghmani Organics Limited,INE0CT101020,435148,344.81
GMR Power and Urban Infra Limited,INE0CU601026,72739,87.79
Anthem Biosciences Limited,INE0CZ201020,10957,80.99
Sigachi Industries Limited,INE0D0K01022,254664,100.76
India Pesticides Limited,INE0D6701023,29436,60.59
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,141628,561.23
PIRAMAL PHARMA LIMITED,INE0DK501011,257013,518.33
Fairchem Organics Limited,INE0DNW01011,1723,17.68
INNOVA CAPTAB LIMITED,INE0DUT01020,832,7.32
Syrma SGS Technology Limited,INE0DYJ01015,109952,822.15
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,75032,127.90
Network People Services Technologies Limited,INE0FFK01017,1233,24.08
Deep Industries Limited,INE0FHS01024,12482,59.36
Motisons Jewellers Limited,INE0FRK01020,319121,60.27
Motherson Sumi Wiring India Limited,INE0FS801015,309344,141.16
Markolines Pavement Technologies Limited,INE0FW001016,600,0.98
EPACK Durable Limited,INE0G5901015,947478,3687.48
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3774,50.28
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,169,0.49
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29550,39.40
Fabtech Technologies Limited,INE0HF201011,4400,10.05
One Mobikwik Systems Limited,INE0HLU01028,62725,163.18
Tracxn Technologies Limited,INE0HMF01019,1172,0.70
Billionbrains Garage Ventures Limited,INE0HOQ01053,229874,367.03
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,3985,11.66
Le Travenues Technology Limited,INE0HV901016,26150,72.08
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,11919,58.27
Capillary Technologies India Limited,INE0ILV01024,100,0.68
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14584,39.80
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,18375,501.18
Rashi Peripherals Limited,INE0J1F01024,4795,14.30
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,111765,991.77
Honasa Consumer Limited,INE0J5401028,16013,46.77
Jeena Sikho Lifecare Limited,INE0J5801029,7023,49.07
Venus Pipes & Tubes Limited,INE0JA001018,7109,97.80
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16263,120.04
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,21924,38.09
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,14104,28.21
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21699,152.93
Eureka Forbes Limited,INE0KCE01017,101802,532.64
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,94364,240.08
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,319,0.59
Gopal Snacks Limited,INE0L9R01028,10441,37.67
Avalon Technologies Limited,INE0LCL01028,11450,106.32
Ather Energy Limited,INE0LEZ01016,5556,39.58
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,65142,161.46
Cello World Limited,INE0LMW01024,7942,51.17
IKIO Technologies Limited,INE0LOJ01019,4503,12.75
Physicswallah Limited,INE0LP301011,102073,138.34
Aarti Pharmalabs Limited,INE0LRU01027,11039,93.13
Quadrant Future Tek Limited,INE0LRY01011,25184,97.74
Ola Electric Mobility Limited,INE0LXG01040,839180,315.91
REDTAPE Limited,INE0LXT01019,38749,55.45
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13241,23.52
J.G.Chemicals Limited,INE0MB501011,4982,21.81
REGAAL RESOURCES LIMITED,INE0MHO01029,1829,1.38
Epack Prefab Technologies Limited,INE0MLS01022,9700,29.93
TRUALT BIOENERGY LIMITED,INE0MWH01014,3223,13.97
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2008,10.63
BLS E-Services Limited,INE0NLT01010,295,0.58
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,686591,301.36
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13691,483.42
Kross Limited,INE0O6601022,12825,27.26
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.08
Rossell Techsys Limited,INE0OJW01016,2685,19.35
NTPC GREEN ENERGY LIMITED,INE0ONG01011,456486,467.07
Deepak Builders and Engineers India Limited,INE0OPA01019,1314,1.91
EMS LIMITED,INE0OV601013,23062,126.87
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34870,17.91
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,558,2.10
Orient Technologies Limited,INE0PPK01015,6301,27.13
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,6319,18.03
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,16318,137.84
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16056,59.28
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35229,59.17
Denta Water and Infra Solutions Limited,INE0R4L01018,3137,11.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,7858,59.96
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2804,5.04
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,7855,4.24
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,111,0.22
Pace Digitek Limited,INE0S3G01027,15142,30.99
CRIZAC LIMITED,INE0S4R01014,17064,55.12
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,8049,67.45
VMS TMT LIMITED,INE0SJA01013,89,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,20410,96.52
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,2563,7.43
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,861,8.47
Bluspring Enterprises Limited,INE0U4101014,36449,28.82
Digitide Solutions Limited,INE0U4701011,19173,37.48
BlackBuck Limited,INE0UIZ01018,21894,148.94
Sanofi Consumer Healthcare India Limited,INE0UOS01011,58,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,22834,555.67
CARRARO INDIA LIMITED,INE0V7W01012,983,5.12
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71281,132.14
Meesho Limited,INE0VDM01015,227,0.41
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,803927,413.03
Laxmi Dental Limited,INE0WO601020,4784,14.79
Midwest Limited,INE0XAD01024,913,16.19
ANLON HEALTHCARE LIMITED,INE0Y8W01017,25,0.04
Jain Resource Recycling Limited,INE0YD401026,26233,107.89
Atlanta Electricals Limited,INE0Z4F01028,184,1.72
ATUL LTD.,INE100A01010,1731,114.05
Mahindra & Mahindra Ltd.,INE101A01026,17697,631.63
Granules India Ltd.,INE101D01020,11885,68.17
Afcons Infrastructure Limited,INE101I01011,12925,54.78
HLV LIMITED,INE102A01024,9524,1.39
Choice International Ltd,INE102B01014,421763,3204.34
Godrej Consumer Products Ltd.,INE102D01028,4294,53.86
Allied Digital Services Limited,INE102I01027,7712,15.62
MANGALORE RE,INE103A01014,202611,351.75
SMC Global Securities Limited,INE103C01036,1666,1.46
TRAVEL FOOD SERVICES LIMITED,INE103V01028,140,1.78
TVS Holdings Limited,INE105A01035,389,53.52
RPG Life Sciences Limited,INE105J01010,311,7.60
HI-TECH PIPES LIMITED,INE106T01025,262671,277.55
TAMILNADU NE,INE107A01015,14157,23.92
Awfis Space Solutions Limited,INE108V01019,12284,73.64
SHIPPING COR,INE109A01011,253256,636.54
ARMAN FIN,INE109C01017,469,7.09
"BPL Ltd.,",INE110A01019,20,0.02
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,91603,528.43
FINANC TECHN,INE111B01023,631,5.67
PDS LIMITED,INE111Q01021,3040,11.05
Metropolis Healthcare Limited,INE112L01020,3501,69.58
GUJ NARMADA,INE113A01013,51579,274.30
STEEL AUTHOR,INE114A01011,430467,602.53
Lic Housing Finance Ltd.,INE115A01026,95066,567.17
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,2817,47.97
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9537,529.11
BAJ HOLD INV,INE118A01012,2317,275.45
Nuvoco Vistas Corporation Limited,INE118D01016,14013,54.41
Balrampur Chini Mills Ltd.,INE119A01028,13623,69.57
Carborundum Universal Ltd.,INE120A01034,4745,45.39
CHOL INV FN,INE121A01024,7857,128.61
JSW Energy Limited,INE121E01018,82600,438.31
INDUS TOWERS LIMITED,INE121J01017,40370,156.20
"MMTC Ltd.,",INE123F01029,77500,55.24
SBI Life Insurance Company Limited,INE123W01016,2770,51.50
Steelcast Ltd.,INE124E01038,375,0.80
DELTA CORP,INE124G01033,307179,269.15
"E.I.D. Parry (India) Ltd.,",INE126A01031,2483,26.66
APOLLO PIPES LIMITED,INE126J01016,3832,13.44
HDFC Asset Management Company Limited,INE127D01025,13936,386.44
Goodluck India Limited,INE127I01024,7585,88.33
K.P. Energy Limited,INE127T01021,37048,149.26
Eveready Industries India Ltd.,INE128A01029,20679,73.91
Five-Star Business Finance Ltd.,INE128S01021,22180,129.80
Archean Chemical Industries Limited,INE128X01021,6056,37.10
GAIL INDIA,INE129A01019,273311,504.10
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,52066,55.36
Gujarat Mineral Development Corpora,INE131A01031,135868,648.54
Relaxo Footwears Ltd.,INE131B01039,13648,63.54
Aurionpro Solutions Ltd.,INE132H01018,3671,43.23
Akzo Nobel India Limited,INE133A01011,23322,737.31
TILAKNAG IND,INE133E01013,57104,272.91
IFGL Refractories Limited,INE133Y01011,614,1.43
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,392035,1544.05
Cyient Limited,INE136B01020,26853,330.98
Neogen Chemicals Limited,INE136S01016,2278,30.95
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,46481,529.22
"National Aluminium Co. Ltd.,",INE139A01034,129370,349.09
FUSION FINANCE LIMITED,INE139R01012,23020,44.21
Saatvik Green Energy Limited,INE13B501022,10009,40.26
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,84220,607.20
Sula Vineyards Limited,INE142Q01026,73834,205.01
Orient Electric Limited,INE142Z01019,9932,20.31
OSWAL CHEMIC,INE143A01010,1350,0.48
20 Microns Limited,INE144J01027,5392,12.63
