SEBI REPORT For Trade date 08-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Tinna Rubber and Infrastructure Limited,INE015C01016,287,2.59
DABUR INDIA,INE016A01026,45876,244.88
"Great Eastern Shipping Co. Ltd.,",INE017A01032,40014,428.21
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,21066,792.87
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,10700,95.87
JSW SL,INE019A01038,24351,283.87
Himadri Speciality Chemical Ltd.,INE019C01026,73545,362.80
STANLEY LIFESTYLES LIMITED,INE01A001028,1058,3.19
Antony Waste Handling Cell Limited,INE01BK01022,4459,26.06
Vishal Mega Mart Limited,INE01EA01019,305915,436.63
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,8095,24.94
Sky Gold And Diamonds Limited,INE01IU01018,16271,56.99
eMudhra Limited,INE01QM01018,9186,62.13
Vikran Engineering Limited,INE01R501028,116494,123.02
Canara HSBC Life Insurance Company Limited,INE01TY01017,60,0.07
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,652022,2524.58
Asian Paints Ltd.,INE021A01026,9992,280.58
Dodla Dairy Limited,INE021O01019,781,10.41
ASIAN GRANITO INDIA LIMITED,INE022I01019,8850,6.04
Indian Energy Exchange Limited,INE022Q01020,115043,189.51
Nalwa Sons Investment Ltd,INE023A01030,11,0.71
Aeroflex Industries Limited,INE024001021,80017,152.70
SHILCHAR TEC,INE024F01011,415,16.06
GRAVITA INDIA LIMITED,INE024L01027,14563,269.02
Goldiam International Ltd.,INE025B01025,54208,222.12
Artemis Medicare Services Limited,INE025R01021,2155,6.77
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,123254,246.89
RASHTRIYA CH,INE027A01015,266559,440.81
Max Healthcare Institute Limited,INE027H01010,24063,291.69
Bank Of Baroda,INE028A01039,168488,478.81
BHARAT PETRO,INE029A01011,57125,204.14
Kalyani Investment Company Limited,INE029L01018,1,0.06
ROSSARI BIOTECH LIMITED,INE02A801020,2497,16.00
Axita Cotton Limited,INE02EZ01022,3121,0.31
Raymond Lifestyle Limited,INE02ID01020,10104,124.15
Azad Engineering Limited,INE02IJ01035,19932,347.51
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,13398,37.76
Borosil Limited,INE02PY01013,6274,21.95
Brainbees Solutions Limited,INE02RE01045,41500,153.25
WONDER ELECTRICALS LIMITED,INE02WG01024,13853,23.36
Electronics Mart India Limited,INE02YR01019,55138,83.64
"Hindustan Unilever Ltd.,",INE030A01027,13669,341.25
Housing &Urban Development Corporation Ltd.,INE031A01017,390227,940.79
Ajanta Pharma Ltd.,INE031B01049,982,25.58
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,1007302,1320.18
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,17712,60.57
Arvind SmartSpaces Limited,INE034S01021,4539,31.54
SOTL,INE035D01020,987,4.63
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,34446,38.92
KARUR VYSYA,INE036D01028,39323,94.26
Concord Enviro Systems Limited,INE037Z01029,1131,6.06
Hindalco Industries Ltd.,INE038A01020,29580,231.77
T.V.Today Network Limited,INE038F01029,116,0.30
IFCI LTD,INE039A01010,561911,333.15
"Jamna Auto Industries Ltd.,",INE039C01032,76435,80.81
JASH ENGINEERING LIMITED,INE039O01029,8464,42.81
Max Estates Limited,INE03EI01018,2560,12.14
Go Digit General Insurance Limited,INE03JT01014,8007,28.85
Brigade Hotel Ventures Limited,INE03NU01014,3771,3.23
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1852,17.69
Cohance Lifesciences Limited,INE03QK01018,12573,93.26
Chemcon Speciality Chemicals Limited,INE03YM01018,154,0.39
HDFC Bank Ltd.,INE040A01034,88160,889.95
Mayur Uniquoters ltd.,INE040D01038,279,1.63
SUZLON ENERGY LTD.,INE040H01021,6612635,3995.13
"Dhampur Sugar Mills Ltd.,",INE041A01016,46827,68.10
Escorts Kubota Limited,INE042A01014,4716,175.77
Vijaya Diagnostic Centre Limited,INE043W01024,1328,14.94
Sun Pharmaceutical Industries Ltd.,INE044A01036,13047,214.76
Paras Defence and Space Technologies Limited,INE045601023,27544,204.24
ADOR WELDING,INE045A01017,2531,27.48
Nelco Ltd,INE045B01015,11439,100.53
Fineotex Chemical Limited,INE045J01034,138742,44.12
Reliance Industrial Infrastructure,INE046A01015,6462,60.45
Muthoot Microfin Limited,INE046W01019,3961,6.84
GRASIM INDUS,INE047A01021,7566,209.51
JAGSONPAL PH,INE048B01035,5374,13.03
Navin Fluorent International Ltd,INE048G01026,1358,73.60
"Himatsingka Seide Ltd.,",INE049A01027,83728,116.35
Wockhardt Ltd,INE049B01025,75644,1086.54
Nahar Capital & Financial Services Ltd.,INE049I01012,2,0.01
SBC EXPORTS LIMITED,INE04AK01028,418315,103.12
KPIT Technologies Ltd,INE04I401011,23866,312.81
ETHOS LIMITED,INE04TZ01018,492,13.98
Seshaasai Technologies Limited,INE04VU01023,2021,6.54
Prakash Pipes Limited,INE050001010,3874,17.52
Elin Electronics Limited,INE050401020,2480,5.27
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3688,69.97
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,5068,78.56
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,3082,9.06
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1470,4.56
Camlin Fine Sciences Ltd,INE052I01032,5429,9.91
BEST AGROLIFE LIMITED,INE052T01013,505,1.95
Indian Hotels Co. Ltd,INE053A01029,78775,590.48
Indian Railway Finance Corporation,INE053F01010,1529106,2089.42
"V.I.P. Industries Ltd.,",INE054A01027,14513,64.07
Waterbase Limited,INE054C01015,32837,16.92
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8114,171.66
Cyient DLM Limited,INE055S01018,28765,136.01
IVALUE INFOSOLUTIONS LIMITED,INE056801025,255,0.80
Refex Industries Limited,INE056I01025,16308,59.69
Sanofi India Ltd,INE058A01010,935,47.49
"Cipla Ltd.,",INE059A01026,16949,262.60
La Opala RG Ltd.,INE059D01020,5953,15.31
Hindware Home Innovation Limited,INE05AN01011,4728,15.39
Ratnaveer Precision Engineering Limited,INE05CZ01011,4046,6.38
Indogulf Cropsciences Limited,INE05J901018,625,0.70
Likhitha Infrastructure Limited,INE060901027,2558,7.49
Navneet Education Limited,INE060A01024,11305,16.36
FORTIS HEALTHCARE LIMITED,INE061F01013,19859,188.18
"State Bank Of India,",INE062A01020,80600,728.84
ALICON,INE062D01024,49,0.44
Pondy Oxides & Chemicals Limited,INE063E01053,3465,44.62
Equitas Small Finance Bank Limited,INE063P01018,236018,150.72
Trident Ltd.,INE064C01022,710827,217.45
AEROFLEX ENTERPRISES LIMITED,INE065D01027,6009,6.11
Indegene Limited,INE065X01017,10660,61.07
Eicher Motors Ltd.,INE066A01021,3369,231.12
Hindustan Aeronautics Limited,INE066F01020,99746,4708.50
Wonderla Holidays Limited,INE066O01014,12079,78.75
Inox Wind Limited,INE066P01011,496205,822.68
CG Power and Industrial Solutions Limited,INE067A01029,83682,607.10
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1761,4.66
Gland Pharma Limited,INE068V01023,7667,139.24
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,510593,501.71
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,675,1.79
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3229,5.23
Gem Aromatics Limited,INE06XZ01023,3150,5.53
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,5238,12.17
SHREE CEMENT,INE070A01015,174,49.35
Jai Corp Limited,INE070D01027,29034,47.63
INSECTCID,INE070I01018,514,4.91
Ugar Sugar Works Ltd.,INE071E01023,1881,1.12
Epigral Limited,INE071N01016,2441,42.59
Associated Alcohols & Breweries Ltd,INE073G01016,2605,29.67
Sona BLW Precision Forgings Limited,INE073K01018,52406,260.40
Praj Industries Ltd.,INE074A01025,133908,549.85
Paramount Communications Ltd.,INE074B01023,97461,48.68
WIPRO LTD.,INE075A01022,122843,322.78
G M BREWERIE,INE075D01018,1204,10.22
HealthCare Global Enterprises Limited,INE075I01017,781,4.83
SIYAR SILK M,INE076B01028,4057,31.15
IFB Agro Industries Ltd,INE076C01018,164,2.19
GOCL Corporation Limited ,INE077F01035,1418,4.99
Vikram Solar Limited,INE078V01014,40752,121.85
Ambuja Cements Ltd.,INE079A01024,61482,356.04
Gateway Distriparks Limited,INE079J01017,115872,78.27
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,71711,279.76
Easy Trip Planners Limited,INE07O001026,1625415,203.07
NDR Auto Components Limited,INE07OG01012,441,4.26
Supriya Lifescience Limited,INE07RO01027,13471,103.74
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,133990,103.35
IRM ENERGY LIMITED,INE07U701015,9783,32.64
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1722,360.35
LLOYDS ENTERPRISES LIMITED,INE080I01025,3066184,2363.92
TATA IORN AN,INE081A01020,769947,1305.29
"Kopran Ltd.,",INE082A01010,2203,3.75
Morepen Laboratories Ltd.,INE083A01026,323803,185.21
Themis Medicare Ltd.,INE083B01024,6016,7.88
BANK OF INDI,INE084A01016,351923,481.63
Amanta Healthcare Limited,INE084K01015,33,0.04
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1208,7.61
CHAMBAL FERT,INE085A01013,700594,3108.61
Thangamayil Jewellery Limited,INE085J01014,289,9.64
"Electrosteel Castings Ltd.,",INE086A01029,264492,263.74
KESORAM IND,INE087A01019,12834,0.96
Shree Renuka Sugars Ltd.,INE087H01022,975328,324.25
Paradeep Phosphates Limited,INE088F01024,389767,703.82
DR.REDDY'S L,INE089A01031,10369,131.55
Sterlite Technologies Limited.,INE089C01029,17238,19.45
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,5755,6.50
Krsnaa Diagnostics Limited,INE08LI01020,1862,15.93
M & B ENGINEERING LIMITED,INE08N601015,6270,26.40
SANSTAR LIMITED,INE08NE01025,2626,2.77
Samhi Hotels Limited,INE08U801020,91278,193.70
Greenpanel Industries Limited,INE08ZM01014,3849,11.86
Scoda Tubes Limited,INE090501011,9466,18.65
ICICI Bank Ltd.,INE090A01021,66377,915.94
Jai Balaji Industries Limited,INE091G01026,80136,72.59
TATA CHEMICA,INE092A01019,50380,435.48
INDIA NIPP E,INE092B01025,200,1.77
IDFC FIRST BANK LIMITED,INE092T01019,781399,582.46
Hexaware Technologies Limited,INE093A01041,3092,24.90
OBEROI REALTY LIMITED,INE093I01010,4796,83.70
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,199453,134.19
HINDUSTAN PE,INE094A01015,46544,211.83
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,5723,21.84
UTI Asset Management Company Limited,INE094J01016,8642,113.07
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,44894,408.00
NBCC (India) Limited,INE095N01031,505018,596.97
NUCLEU SOF E,INE096B01018,995,11.40
Amrutanjan Health Care Limited,INE098F01031,274,2.07
Mishra Dhatu Nigam Limited,INE099Z01011,64591,256.39
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2755,99.36
Indigo Paints Limited,INE09VQ01012,927,11.20
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8476,40.37
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,112947,151.31
Ceigall India Limited,INE0AG901020,8066,20.98
Hemisphere Properties India Limited,INE0AJG01018,63279,98.26
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,5851,118.13
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1142,5.06
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,523,0.99
Bansal Wire Industries Limited,INE0B9K01025,1168,4.02
Go Fashion (India) Limited,INE0BJS01011,6237,44.50
Premier Energies Limited,INE0BS701011,1114942,11577.96
C.E. Info Systems Limited,INE0BV301023,5154,94.10
Aether Industries Limited,INE0BWX01014,4934,39.76
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3811,7.63
Jubilant Ingrevia Limited,INE0BY001018,10659,77.93
Oswal Pumps Limited,INE0BYP01024,24481,168.38
Urban Company Limited,INE0CAZ01013,14132,20.61
Mukka Proteins Limited,INE0CG401037,31324,12.00
Max India Limited,INE0CG601016,199,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,461,12.72
Western Carriers (India) Limited,INE0CJF01024,60459,78.28
RateGain Travel Technologies Limited,INE0CLI01024,216987,671.57
Meghmani Organics Limited,INE0CT101020,414981,336.50
GMR Power and Urban Infra Limited,INE0CU601026,58219,71.51
Anthem Biosciences Limited,INE0CZ201020,13212,99.19
Sigachi Industries Limited,INE0D0K01022,191768,81.67
India Pesticides Limited,INE0D6701023,33588,68.90
Ksolves India Limited,INE0D6I01023,933,4.18
RailTel Corporation of India Limited,INE0DD101019,159122,630.75
PIRAMAL PHARMA LIMITED,INE0DK501011,216896,453.30
Fairchem Organics Limited,INE0DNW01011,1725,17.69
INNOVA CAPTAB LIMITED,INE0DUT01020,909,8.02
Syrma SGS Technology Limited,INE0DYJ01015,46017,362.43
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,7567,12.60
Network People Services Technologies Limited,INE0FFK01017,1381,26.56
Deep Industries Limited,INE0FHS01024,7302,36.34
Motisons Jewellers Limited,INE0FRK01020,183891,38.61
Motherson Sumi Wiring India Limited,INE0FS801015,358421,162.27
Markolines Pavement Technologies Limited,INE0FW001016,700,1.12
EPACK Durable Limited,INE0G5901015,950982,3699.89
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3651,49.02
HP Adhesives Limited,INE0GSL01024,176,0.17
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.52
Windlas Biotech Limited,INE0H5O01029,836,7.36
ArisInfra Solutions Limited,INE0H9P01028,7207,11.01
Fabtech Technologies Limited,INE0HF201011,715,1.73
One Mobikwik Systems Limited,INE0HLU01028,48174,131.18
Tracxn Technologies Limited,INE0HMF01019,4708,3.32
Billionbrains Garage Ventures Limited,INE0HOQ01053,33836,51.96
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,5535,16.26
Le Travenues Technology Limited,INE0HV901016,29033,79.82
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,14137,69.70
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,13487,37.25
Veranda Learning Solutions Limited,INE0IQ001011,525,1.16
Data Patterns (India) Limited,INE0IX101010,16681,465.91
Rashi Peripherals Limited,INE0J1F01024,6642,20.54
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,106352,942.66
Honasa Consumer Limited,INE0J5401028,16948,49.58
Jeena Sikho Lifecare Limited,INE0J5801029,2737,19.92
Venus Pipes & Tubes Limited,INE0JA001018,7073,99.07
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,14654,110.74
Sanathan Textiles Limited,INE0JPD01013,125,0.60
YATRA ONLINE LIMITED,INE0JR601024,28671,49.41
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1201009,5330.53
Garuda Construction and Engineering Limited,INE0JVO01026,4072,9.01
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,25498,175.74
Eureka Forbes Limited,INE0KCE01017,101055,527.84
DCX Systems Limited,INE0KL801015,105572,268.17
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,1913,3.36
Gopal Snacks Limited,INE0L9R01028,13288,47.37
Avalon Technologies Limited,INE0LCL01028,10016,95.84
Ather Energy Limited,INE0LEZ01016,4856,32.82
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,59504,152.07
Cello World Limited,INE0LMW01024,9593,62.06
IKIO Technologies Limited,INE0LOJ01019,4982,13.88
Physicswallah Limited,INE0LP301011,14666,19.82
Aarti Pharmalabs Limited,INE0LRU01027,11964,100.59
Quadrant Future Tek Limited,INE0LRY01011,19664,78.30
Ola Electric Mobility Limited,INE0LXG01040,131383,69.12
REDTAPE Limited,INE0LXT01019,38964,55.88
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13106,23.32
J.G.Chemicals Limited,INE0MB501011,5430,24.16
REGAAL RESOURCES LIMITED,INE0MHO01029,2525,2.12
Epack Prefab Technologies Limited,INE0MLS01022,8099,25.66
TRUALT BIOENERGY LIMITED,INE0MWH01014,3562,15.73
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1366,2.93
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1854,9.92
BLS E-Services Limited,INE0NLT01010,110,0.20
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,627261,274.61
R K Swamy Limited,INE0NQ801033,472,0.62
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,17222,618.75
Kross Limited,INE0O6601022,19059,38.99
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,184,0.53
Rossell Techsys Limited,INE0OJW01016,1765,13.20
NTPC GREEN ENERGY LIMITED,INE0ONG01011,541077,550.71
Deepak Builders and Engineers India Limited,INE0OPA01019,1190,1.80
EMS LIMITED,INE0OV601013,21122,122.08
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,37049,19.12
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,443,1.89
Orient Technologies Limited,INE0PPK01015,5917,25.06
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
Platinum Industries Limited,INE0PT501018,5300,15.57
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22510,186.84
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2011,33.98
International Gemmological Institute India Limited,INE0Q9301021,18617,68.99
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,400,2.75
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33703,60.55
Denta Water and Infra Solutions Limited,INE0R4L01018,1163,4.87
SRM CONTRACTORS LIMITED,INE0R6Z01013,257,1.29
PATEL RETAIL LIMITED,INE0R8B01010,6911,15.71
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9509,72.17
Gala Precision Engineering Limited,INE0RE001014,154,1.41
Tolins Tyres Limited,INE0RWQ01014,2590,4.78
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8026,4.32
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,156,0.31
Pace Digitek Limited,INE0S3G01027,7216,15.58
CRIZAC LIMITED,INE0S4R01014,17373,56.52
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10670,90.49
VMS TMT LIMITED,INE0SJA01013,87,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,20071,95.41
Glottis Limited,INE0TQE01026,1335,0.90
Solarworld Energy Solutions Limited,INE0TY101024,259,0.76
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,512,5.15
Bluspring Enterprises Limited,INE0U4101014,36414,28.80
Digitide Solutions Limited,INE0U4701011,23212,48.17
BlackBuck Limited,INE0UIZ01018,20956,142.64
Sanofi Consumer Healthcare India Limited,INE0UOS01011,57,2.80
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21277,528.44
CARRARO INDIA LIMITED,INE0V7W01012,546,2.65
Sri Lotus Developers and Realty Limited,INE0V9Q01010,81004,150.86
Sagility Limited,INE0W2G01015,990507,506.29
Laxmi Dental Limited,INE0WO601020,4636,14.92
Midwest Limited,INE0XAD01024,189,2.89
Jain Resource Recycling Limited,INE0YD401026,28236,115.60
Atlanta Electricals Limited,INE0Z4F01028,229,2.17
ATUL LTD.,INE100A01010,2248,147.08
Mahindra & Mahindra Ltd.,INE101A01026,24556,885.33
Granules India Ltd.,INE101D01020,132546,719.78
Afcons Infrastructure Limited,INE101I01011,20510,86.51
HLV LIMITED,INE102A01024,14595,2.16
Choice International Ltd,INE102B01014,290879,2260.24
Godrej Consumer Products Ltd.,INE102D01028,8261,103.27
Allied Digital Services Limited,INE102I01027,8856,17.98
MANGALORE RE,INE103A01014,214412,374.33
SMC Global Securities Limited,INE103C01036,205,0.15
TRAVEL FOOD SERVICES LIMITED,INE103V01028,96,1.30
TVS Holdings Limited,INE105A01035,354,48.47
RPG Life Sciences Limited,INE105J01010,381,9.14
HI-TECH PIPES LIMITED,INE106T01025,235444,257.77
TAMILNADU NE,INE107A01015,16592,27.90
Awfis Space Solutions Limited,INE108V01019,14145,85.10
SHIPPING COR,INE109A01011,284230,728.75
ARMAN FIN,INE109C01017,503,7.61
"BPL Ltd.,",INE110A01019,50,0.05
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,86849,509.99
FINANC TECHN,INE111B01023,1249,11.86
PDS LIMITED,INE111Q01021,2964,11.49
Metropolis Healthcare Limited,INE112L01020,4874,96.53
GUJ NARMADA,INE113A01013,46895,252.10
STEEL AUTHOR,INE114A01011,447278,624.71
Lic Housing Finance Ltd.,INE115A01026,101805,551.99
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3896,64.88
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,11862,681.14
BAJ HOLD INV,INE118A01012,1760,213.59
Nuvoco Vistas Corporation Limited,INE118D01016,11159,43.91
Balrampur Chini Mills Ltd.,INE119A01028,14802,76.30
Carborundum Universal Ltd.,INE120A01034,4568,44.46
CHOL INV FN,INE121A01024,11470,189.51
JSW Energy Limited,INE121E01018,103332,543.70
INDUS TOWERS LIMITED,INE121J01017,47906,184.27
"MMTC Ltd.,",INE123F01029,88509,63.19
SBI Life Insurance Company Limited,INE123W01016,2072,36.95
Steelcast Ltd.,INE124E01038,1025,2.22
DELTA CORP,INE124G01033,310758,278.49
"E.I.D. Parry (India) Ltd.,",INE126A01031,2816,28.82
APOLLO PIPES LIMITED,INE126J01016,5042,17.34
HDFC Asset Management Company Limited,INE127D01025,17050,464.51
Goodluck India Limited,INE127I01024,10713,114.54
K.P. Energy Limited,INE127T01021,36561,150.85
Eveready Industries India Ltd.,INE128A01029,21037,75.03
Five-Star Business Finance Ltd.,INE128S01021,17405,105.39
Archean Chemical Industries Limited,INE128X01021,5995,37.36
GAIL INDIA,INE129A01019,282900,522.37
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,49851,53.67
Gujarat Mineral Development Corpora,INE131A01031,172859,851.36
Relaxo Footwears Ltd.,INE131B01039,17323,79.47
Aurionpro Solutions Ltd.,INE132H01018,3600,42.57
Akzo Nobel India Limited,INE133A01011,626,22.44
TILAKNAG IND,INE133E01013,57570,276.34
IFGL Refractories Limited,INE133Y01011,514,1.22
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,100,0.15
Power Finance Corporation Ltd,INE134E01011,383309,1535.01
Cyient Limited,INE136B01020,24308,308.20
Neogen Chemicals Limited,INE136S01016,2542,36.81
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,58612,662.38
"National Aluminium Co. Ltd.,",INE139A01034,136362,332.72
FUSION FINANCE LIMITED,INE139R01012,23288,44.94
Saatvik Green Energy Limited,INE13B501022,4672,20.42
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,81186,592.47
Sula Vineyards Limited,INE142Q01026,59279,178.31
Orient Electric Limited,INE142Z01019,7775,16.42
OSWAL CHEMIC,INE143A01010,467,0.18
20 Microns Limited,INE144J01027,9433,21.38
Tarsons Products Limited,INE144Z01023,254029,954.22
Kirloskar Oil Engines Limited,INE146L01010,6309,69.37
SOUTH PETRO,INE147A01011,98371,92.37
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,82,0.83
Tamilnadu Petroproducts Ltd,INE148A01019,7993,9.29
Sammaan Capital Limited,INE148I01020,475945,721.26
Delhivery Limited,INE148O01028,49353,217.84
