SEBI REPORT For Trade date 19-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
Vishal Mega Mart Limited,INE01EA01019,289844,379.88
Ritco Logistics Limited,INE01EG01016,83,0.24
Baazar Style Retail Limited,INE01FR01028,112603,388.63
Sky Gold And Diamonds Limited,INE01IU01018,14790,51.77
eMudhra Limited,INE01QM01018,10520,59.60
Vikran Engineering Limited,INE01R501028,553312,520.38
Canara HSBC Life Insurance Company Limited,INE01TY01017,4989,7.20
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,556471,2089.44
Asian Paints Ltd.,INE021A01026,11716,299.46
Dodla Dairy Limited,INE021O01019,429,5.32
ASIAN GRANITO INDIA LIMITED,INE022I01019,22853,16.38
Indian Energy Exchange Limited,INE022Q01020,250429,354.59
Nalwa Sons Investment Ltd,INE023A01030,21,1.33
Aeroflex Industries Limited,INE024001021,22192,48.14
Shilchar Technologies Ltd.,INE024F01011,2494,94.45
GRAVITA INDIA LIMITED,INE024L01027,13060,224.10
Goldiam International Ltd.,INE025B01025,141213,498.11
Artemis Medicare Services Limited,INE025R01021,1224,3.91
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,427698,713.54
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,226705,355.25
Max Healthcare Institute Limited,INE027H01010,17615,202.42
Bank Of Baroda,INE028A01039,125487,361.95
BHARAT PETRO,INE029A01011,81709,273.26
Kalyani Investment Company Limited,INE029L01018,4,0.20
ROSSARI BIOTECH LIMITED,INE02A801020,1467,8.76
Anand Rayons Limited,INE02GA01012,1000,0.64
Raymond Lifestyle Limited,INE02ID01020,8556,98.67
Azad Engineering Limited,INE02IJ01035,22292,385.65
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,21390,50.94
Borosil Limited,INE02PY01013,4757,14.98
Brainbees Solutions Limited,INE02RE01045,50679,152.16
WONDER ELECTRICALS LIMITED,INE02WG01024,4717,7.59
Electronics Mart India Limited,INE02YR01019,54954,74.69
Corona Remedies Limited,INE02ZQ01018,111,1.77
"Hindustan Unilever Ltd.,",INE030A01027,17999,423.34
Housing &Urban Development Corporation Ltd.,INE031A01017,671046,1435.24
Ajanta Pharma Ltd.,INE031B01049,910,26.92
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,235720,312.61
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,20338,73.04
Arvind SmartSpaces Limited,INE034S01021,3911,26.85
SOTL,INE035D01020,1180,5.39
Gujarat Ambuja Exports Ltd.,INE036B01030,14500,20.44
KARUR VYSYA,INE036D01028,22864,64.53
Concord Enviro Systems Limited,INE037Z01029,286,1.50
Hindalco Industries Ltd.,INE038A01020,37859,341.15
T.V.Today Network Limited,INE038F01029,598,0.86
IFCI LTD,INE039A01010,750275,451.99
"Jamna Auto Industries Ltd.,",INE039C01032,81387,104.98
JASH ENGINEERING LIMITED,INE039O01029,6515,32.82
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,3977,13.98
Brigade Hotel Ventures Limited,INE03NU01014,1307,1.12
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1748,16.55
Cohance Lifesciences Limited,INE03QK01018,72778,245.29
Chemcon Speciality Chemicals Limited,INE03YM01018,126,0.32
HDFC Bank Ltd.,INE040A01034,270423,2446.50
Mayur Uniquoters ltd.,INE040D01038,2781,16.25
SUZLON ENERGY LTD.,INE040H01021,6566604,3493.82
"Dhampur Sugar Mills Ltd.,",INE041A01016,45605,64.64
Escorts Kubota Limited,INE042A01014,4120,149.20
GTL Ltd,INE043A01012,388,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2863,28.10
Sun Pharmaceutical Industries Ltd.,INE044A01036,11972,199.95
Paras Defence and Space Technologies Limited,INE045601023,29411,208.65
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8519,70.53
Fineotex Chemical Limited,INE045J01034,100719,29.64
Reliance Industrial Infrastructure,INE046A01015,5469,48.36
Muthoot Microfin Limited,INE046W01019,5368,8.81
GRASIM INDUS,INE047A01021,3305,94.24
JAGSONPAL PH,INE048B01035,2688,6.19
Navin Fluorent International Ltd,INE048G01026,3678,237.60
"Himatsingka Seide Ltd.,",INE049A01027,66578,78.87
Wockhardt Ltd,INE049B01025,79438,1124.39
SBC EXPORTS LIMITED,INE04AK01028,793984,221.80
KPIT Technologies Ltd,INE04I401011,45392,446.27
ETHOS LIMITED,INE04TZ01018,503,14.16
Seshaasai Technologies Limited,INE04VU01023,1325,3.99
Prakash Pipes Limited,INE050001010,4363,17.24
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3236,58.53
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6484,85.93
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,896,2.69
Vakrangee Softwares Ltd.,INE051B01021,16174,1.44
Windsor Machines Limited,INE052A01021,1620,4.77
Camlin Fine Sciences Ltd,INE052I01032,8644,14.52
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,64570,465.28
Indian Railway Finance Corporation,INE053F01010,1561158,1939.33
"V.I.P. Industries Ltd.,",INE054A01027,12677,51.03
Waterbase Limited,INE054C01015,17287,9.71
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,21162,295.63
Cyient DLM Limited,INE055S01018,22671,91.05
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,21659,60.46
Sanofi India Ltd,INE058A01010,855,38.10
"Cipla Ltd.,",INE059A01026,24142,345.89
La Opala RG Ltd.,INE059D01020,3028,7.42
Hindware Home Innovation Limited,INE05AN01011,2808,8.60
Ratnaveer Precision Engineering Limited,INE05CZ01011,339808,553.31
Indogulf Cropsciences Limited,INE05J901018,119,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,271101,95.93
Likhitha Infrastructure Limited,INE060901027,569,1.68
Navneet Education Limited,INE060A01024,8360,12.66
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,20711,195.63
"State Bank Of India,",INE062A01020,114307,1260.38
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5862,73.93
Equitas Small Finance Bank Limited,INE063P01018,161702,104.18
TIMES GROUP,INE064A01026,622517,2029.01
Trident Ltd.,INE064C01022,1008721,287.91
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1941,1.66
Indegene Limited,INE065X01017,7722,43.42
Eicher Motors Ltd.,INE066A01021,4707,343.62
Hindustan Aeronautics Limited,INE066F01020,101505,4561.37
Wonderla Holidays Limited,INE066O01014,2933,18.74
Inox Wind Limited,INE066P01011,421262,561.57
CG Power and Industrial Solutions Limited,INE067A01029,53672,381.65
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,2275,40.51
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2636,4.90
INDIQUBE SPACES LIMITED,INE06ST01018,2175,3.94
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2033,2.57
Gem Aromatics Limited,INE06XZ01023,151,0.32
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,13355,26.81
SHREE CEMENT,INE070A01015,299,80.57
Jai Corp Limited,INE070D01027,31995,46.61
INSECTCID,INE070I01018,98,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2544,40.02
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3124,30.72
Sona BLW Precision Forgings Limited,INE073K01018,31571,162.04
Praj Industries Ltd.,INE074A01025,127481,493.71
Paramount Communications Ltd.,INE074B01023,100728,47.43
WIPRO LTD.,INE075A01022,377804,855.45
G M BREWERIE,INE075D01018,4094,49.36
HealthCare Global Enterprises Limited,INE075I01017,1212,8.06
SIYAR SILK M,INE076B01028,2816,18.13
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,87942,206.74
Ambuja Cements Ltd.,INE079A01024,73168,390.69
Gateway Distriparks Limited,INE079J01017,61654,39.43
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,61339,214.69
Easy Trip Planners Limited,INE07O001026,1127343,149.23
NDR Auto Components Limited,INE07OG01012,311,2.97
Supriya Lifescience Limited,INE07RO01027,9542,71.02
Restaurant Brands Asia Limited,INE07T201019,324073,220.52
IRM ENERGY LIMITED,INE07U701015,10537,32.40
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1438,343.41
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106478,2383.90
TATA IORN AN,INE081A01020,446652,834.67
"Kopran Ltd.,",INE082A01010,6300,9.30
Morepen Laboratories Ltd.,INE083A01026,276250,137.59
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,426783,670.72
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,800,4.90
CHAMBAL FERT,INE085A01013,731494,3239.28
Thangamayil Jewellery Limited,INE085J01014,1537,57.72
"Electrosteel Castings Ltd.,",INE086A01029,278085,259.14
Shree Renuka Sugars Ltd.,INE087H01022,640363,197.22
Paradeep Phosphates Limited,INE088F01024,451457,707.07
DR.REDDY'S L,INE089A01031,6470,81.10
Sterlite Technologies Limited.,INE089C01029,28892,51.38
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23942,27.53
Krsnaa Diagnostics Limited,INE08LI01020,2379,16.61
M & B ENGINEERING LIMITED,INE08N601015,7925,29.05
SANSTAR LIMITED,INE08NE01025,4761,4.60
Samhi Hotels Limited,INE08U801020,56593,109.77
Greenpanel Industries Limited,INE08ZM01014,5696,13.64
Scoda Tubes Limited,INE090501011,14843,24.69
ICICI Bank Ltd.,INE090A01021,60641,821.17
Jai Balaji Industries Limited,INE091G01026,93997,72.94
TATA CHEMICA,INE092A01019,85170,651.74
INDIA NIPP E,INE092B01025,129,1.06
IDFC FIRST BANK LIMITED,INE092T01019,1414045,1010.95
Hexaware Technologies Limited,INE093A01041,17677,99.46
OBEROI REALTY LIMITED,INE093I01010,3714,61.74
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,271795,156.81
HINDUSTAN PE,INE094A01015,82934,350.19
Kolte-Patil Developers Ltd,INE094I01018,3917,13.27
UTI Asset Management Company Limited,INE094J01016,7528,91.73
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31247,292.12
NBCC (India) Limited,INE095N01031,1020204,1029.73
NUCLEU SOF E,INE096B01018,410,4.27
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,52872,197.10
Aarti Surfactants Limited,INE09EO01013,550,1.97
Gujarat Fluorochemicals Limited,INE09N301011,1681,58.13
Indigo Paints Limited,INE09VQ01012,1758,18.18
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3176,15.63
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,206147,135.12
Ceigall India Limited,INE0AG901020,5775,16.69
Hemisphere Properties India Limited,INE0AJG01018,57309,84.72
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,430,6.89
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,924,4.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.54
Bansal Wire Industries Limited,INE0B9K01025,1263,3.62
Go Fashion (India) Limited,INE0BJS01011,5962,32.72
Premier Energies Limited,INE0BS701011,36224,335.41
C.E. Info Systems Limited,INE0BV301023,7829,108.43
Aether Industries Limited,INE0BWX01014,4325,38.38
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,3800,6.03
Jubilant Ingrevia Limited,INE0BY001018,12412,85.20
Oswal Pumps Limited,INE0BYP01024,57160,245.36
Urban Company Limited,INE0CAZ01013,152611,192.23
Mukka Proteins Limited,INE0CG401037,32047,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,993,17.42
Western Carriers (India) Limited,INE0CJF01024,29427,38.50
RateGain Travel Technologies Limited,INE0CLI01024,2120119,13009.81
Meghmani Organics Limited,INE0CT101020,527149,365.68
GMR Power and Urban Infra Limited,INE0CU601026,42654,51.72
Anthem Biosciences Limited,INE0CZ201020,7047,47.88
Sigachi Industries Limited,INE0D0K01022,245598,88.41
India Pesticides Limited,INE0D6701023,24655,49.74
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,152605,562.68
PIRAMAL PHARMA LIMITED,INE0DK501011,265453,500.50
Fairchem Organics Limited,INE0DNW01011,4765,33.96
INNOVA CAPTAB LIMITED,INE0DUT01020,784,6.82
Syrma SGS Technology Limited,INE0DYJ01015,58496,461.05
Wakefit Innovations Limited,INE0E7301029,1754,3.25
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,83988,131.73
Network People Services Technologies Limited,INE0FFK01017,1459,25.65
Deep Industries Limited,INE0FHS01024,18499,78.79
Motisons Jewellers Limited,INE0FRK01020,188776,38.07
Motherson Sumi Wiring India Limited,INE0FS801015,336985,147.81
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,950745,3689.66
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,2960,37.63
HP Adhesives Limited,INE0GSL01024,848,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,164,0.45
Windlas Biotech Limited,INE0H5O01029,795,6.80
ArisInfra Solutions Limited,INE0H9P01028,35562,42.45
Fabtech Technologies Limited,INE0HF201011,1535,3.33
One Mobikwik Systems Limited,INE0HLU01028,54957,130.99
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,460652,775.94
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2029,5.91
Le Travenues Technology Limited,INE0HV901016,47775,99.27
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,34659,137.32
Capillary Technologies India Limited,INE0ILV01024,2191,12.99
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,24861,58.49
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,16789,506.28
Rashi Peripherals Limited,INE0J1F01024,5571,18.62
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,95755,877.75
Honasa Consumer Limited,INE0J5401028,17306,51.65
Jeena Sikho Lifecare Limited,INE0J5801029,10108,69.94
Venus Pipes & Tubes Limited,INE0JA001018,5342,71.52
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,20111,142.75
Sanathan Textiles Limited,INE0JPD01013,312,1.35
YATRA ONLINE LIMITED,INE0JR601024,23111,30.92
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300576,1247.22
Garuda Construction and Engineering Limited,INE0JVO01026,12083,22.69
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,55114,273.28
Eureka Forbes Limited,INE0KCE01017,97122,506.58
Rhetan TMT Limited,INE0KKN01029,292029,75.93
DCX Systems Limited,INE0KL801015,92333,210.15
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2348,3.94
Gopal Snacks Limited,INE0L9R01028,10168,35.31
Avalon Technologies Limited,INE0LCL01028,6785,68.12
Ather Energy Limited,INE0LEZ01016,16458,122.85
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69271,150.09
Cello World Limited,INE0LMW01024,11316,64.40
IKIO Technologies Limited,INE0LOJ01019,4427,12.09
Physicswallah Limited,INE0LP301011,232155,259.45
Aarti Pharmalabs Limited,INE0LRU01027,9364,77.11
Quadrant Future Tek Limited,INE0LRY01011,27041,94.98
Ola Electric Mobility Limited,INE0LXG01040,1520720,501.19
REDTAPE Limited,INE0LXT01019,30604,43.09
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3650,4.99
J.G.Chemicals Limited,INE0MB501011,3384,14.13
REGAAL RESOURCES LIMITED,INE0MHO01029,3532,2.74
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,9180,21.35
TRUALT BIOENERGY LIMITED,INE0MWH01014,2461,10.13
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1534,7.17
BLS E-Services Limited,INE0NLT01010,154405,222.66
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,496152,218.21
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25483,888.73
Kross Limited,INE0O6601022,4721,10.24
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3027,7.39
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,386419,390.84
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,27759,129.76
Shipping Corporation of India Land and Assets Limited,INE0PB301013,24185,12.11
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1311,3.42
Orient Technologies Limited,INE0PPK01015,11382,38.71
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4093,11.68
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,22615,207.60
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,3.11
International Gemmological Institute India Limited,INE0Q9301021,8534,30.17
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4306,25.86
ARKADE DEVELOPERS LIMITED,INE0QRL01017,27056,41.27
Denta Water and Infra Solutions Limited,INE0R4L01018,3616,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,316,1.53
PATEL RETAIL LIMITED,INE0R8B01010,1184,2.78
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9576,76.49
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3020,4.85
Stallion India Fluorochemicals Limited,INE0RYC01010,2326,2.77
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5761,2.43
Pace Digitek Limited,INE0S3G01027,92582,162.94
CRIZAC LIMITED,INE0S4R01014,15426,41.34
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,11880,98.50
VMS TMT LIMITED,INE0SJA01013,21,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9985,46.67
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,9477,20.30
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,2293,19.15
Bluspring Enterprises Limited,INE0U4101014,16128,12.98
Digitide Solutions Limited,INE0U4701011,23675,33.15
BlackBuck Limited,INE0UIZ01018,4883,30.94
Sanofi Consumer Healthcare India Limited,INE0UOS01011,371,17.31
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200235,216.85
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13632,326.83
CARRARO INDIA LIMITED,INE0V7W01012,1052,5.35
Sri Lotus Developers and Realty Limited,INE0V9Q01010,60319,100.79
Meesho Limited,INE0VDM01015,3289,4.86
Dev Accelerator Limited,INE0VOV01021,100,0.04
Sagility Limited,INE0W2G01015,1165650,558.99
Laxmi Dental Limited,INE0WO601020,6817,16.52
Midwest Limited,INE0XAD01024,4078,54.22
Jain Resource Recycling Limited,INE0YD401026,20338,87.93
Atlanta Electricals Limited,INE0Z4F01028,1187,11.26
ATUL LTD.,INE100A01010,576,42.08
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,42489,1450.38
Granules India Ltd.,INE101D01020,29334,170.79
Afcons Infrastructure Limited,INE101I01011,19385,66.93
HLV LIMITED,INE102A01024,4587,0.62
Choice International Ltd,INE102B01014,411958,3115.70
Godrej Consumer Products Ltd.,INE102D01028,3707,45.67
Allied Digital Services Limited,INE102I01027,8732,14.18
MANGALORE RE,INE103A01014,187106,364.80
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,374,4.59
TVS Holdings Limited,INE105A01035,184,26.29
RPG Life Sciences Limited,INE105J01010,154,3.57
HI-TECH PIPES LIMITED,INE106T01025,289345,278.31
TAMILNADU NE,INE107A01015,12630,21.07
Awfis Space Solutions Limited,INE108V01019,18216,73.05
SHIPPING COR,INE109A01011,258626,641.11
ARMAN FIN,INE109C01017,949,14.79
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,72129,402.88
FINANC TECHN,INE111B01023,725,5.65
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3418,11.84
Metropolis Healthcare Limited,INE112L01020,1464,21.84
GUJ NARMADA,INE113A01013,48631,249.68
STEEL AUTHOR,INE114A01011,198176,297.88
Lic Housing Finance Ltd.,INE115A01026,95645,555.45
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1036,16.11
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,2686,162.80
BAJ HOLD INV,INE118A01012,1335,153.13
Nuvoco Vistas Corporation Limited,INE118D01016,15723,55.96
PARK MEDI WORLD LIMITED,INE119201023,59643,118.71
Balrampur Chini Mills Ltd.,INE119A01028,6028,31.19
Carborundum Universal Ltd.,INE120A01034,4990,42.88
CHOL INV FN,INE121A01024,11292,187.81
JSW Energy Limited,INE121E01018,55453,292.26
INDUS TOWERS LIMITED,INE121J01017,33423,143.79
Amagi Media Labs Limited,INE121R01077,151,0.60
"MMTC Ltd.,",INE123F01029,135179,91.59
SBI Life Insurance Company Limited,INE123W01016,1702,31.46
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,216803,185.18
"E.I.D. Parry (India) Ltd.,",INE126A01031,8687,80.50
APOLLO PIPES LIMITED,INE126J01016,3968,16.14
HDFC Asset Management Company Limited,INE127D01025,12180,332.92
Goodluck India Limited,INE127I01024,10557,115.63
K.P. Energy Limited,INE127T01021,26993,90.97
Eveready Industries India Ltd.,INE128A01029,19776,70.97
Five-Star Business Finance Ltd.,INE128S01021,38447,179.83
Archean Chemical Industries Limited,INE128X01021,3329,20.97
GAIL INDIA,INE129A01019,445629,759.73
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,29904,32.20
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,1033,1.16
Fujiyama Power Systems Limited,INE12UR01024,1098,2.22
Gujarat Mineral Development Corpora,INE131A01031,148760,737.59
Relaxo Footwears Ltd.,INE131B01039,14377,60.30
Aurionpro Solutions Ltd.,INE132H01018,6936,70.29
Akzo Nobel India Limited,INE133A01011,1684,53.66
TILAKNAG IND,INE133E01013,39445,184.06
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,866,0.78
Power Finance Corporation Ltd,INE134E01011,188286,775.02
Cyient Limited,INE136B01020,21818,252.90
Neogen Chemicals Limited,INE136S01016,3257,45.28
