SEBI REPORT For Trade date 31-Dec-2025


Sr.No.,Particulars,Rs. In Lakhs,
Vardhman Special Steels Ltd,INE050M01012,2050,6.11
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,2547,7.43
Camlin Fine Sciences Ltd,INE052I01032,9041,15.63
BEST AGROLIFE LIMITED,INE052T01013,1008,3.83
Indian Hotels Co. Ltd,INE053A01029,76198,569.52
Indian Railway Finance Corporation,INE053F01010,1691929,2295.84
"V.I.P. Industries Ltd.,",INE054A01027,15942,69.86
Waterbase Limited,INE054C01015,14797,7.48
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,6939,149.36
Cyient DLM Limited,INE055S01018,29020,136.68
IVALUE INFOSOLUTIONS LIMITED,INE056801025,135,0.41
Refex Industries Limited,INE056I01025,21131,66.50
Sanofi India Ltd,INE058A01010,748,38.37
"Cipla Ltd.,",INE059A01026,17890,275.83
La Opala RG Ltd.,INE059D01020,5485,13.93
Hindware Home Innovation Limited,INE05AN01011,4918,15.74
Ratnaveer Precision Engineering Limited,INE05CZ01011,11373,18.25
Indogulf Cropsciences Limited,INE05J901018,532,0.60
Likhitha Infrastructure Limited,INE060901027,2358,6.91
Navneet Education Limited,INE060A01024,10352,14.89
FORTIS HEALTHCARE LIMITED,INE061F01013,25742,238.93
"State Bank Of India,",INE062A01020,67318,608.26
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,2435,30.70
Equitas Small Finance Bank Limited,INE063P01018,235705,149.58
Trident Ltd.,INE064C01022,781331,234.40
AEROFLEX ENTERPRISES LIMITED,INE065D01027,5851,5.96
Indegene Limited,INE065X01017,10026,57.40
Eicher Motors Ltd.,INE066A01021,3319,229.70
Hindustan Aeronautics Limited,INE066F01020,95288,4474.91
Wonderla Holidays Limited,INE066O01014,11505,75.30
Inox Wind Limited,INE066P01011,504577,816.93
CG Power and Industrial Solutions Limited,INE067A01029,77057,551.56
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26310,67.71
Gland Pharma Limited,INE068V01023,10619,188.22
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,231097,177.88
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1731,3.91
INDIQUBE SPACES LIMITED,INE06ST01018,1084,2.52
LAXMI INDIA FINANCE LIMITED,INE06WU01026,5735,8.22
Gem Aromatics Limited,INE06XZ01023,2218,3.92
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,6565,14.51
SHREE CEMENT,INE070A01015,198,54.99
Jai Corp Limited,INE070D01027,33371,53.78
INSECTCID,INE070I01018,499,4.78
Ugar Sugar Works Ltd.,INE071E01023,1781,1.03
Epigral Limited,INE071N01016,3548,56.98
Associated Alcohols & Breweries Ltd,INE073G01016,2750,30.10
Sona BLW Precision Forgings Limited,INE073K01018,51521,254.61
Praj Industries Ltd.,INE074A01025,131471,527.91
Paramount Communications Ltd.,INE074B01023,101848,50.08
WIPRO LTD.,INE075A01022,84978,227.72
G M BREWERIE,INE075D01018,1143,9.88
HealthCare Global Enterprises Limited,INE075I01017,2360,15.62
SIYAR SILK M,INE076B01028,3505,26.80
IFB Agro Industries Ltd,INE076C01018,134,1.82
GOCL Corporation Limited ,INE077F01035,408,1.51
Vikram Solar Limited,INE078V01014,54719,155.29
Ambuja Cements Ltd.,INE079A01024,69935,402.25
Gateway Distriparks Limited,INE079J01017,119928,80.85
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,72045,280.62
Easy Trip Planners Limited,INE07O001026,1521023,191.63
NDR Auto Components Limited,INE07OG01012,442,4.20
Supriya Lifescience Limited,INE07RO01027,18311,140.02
Pavna Industries Limited,INE07S101038,5200,1.67
Restaurant Brands Asia Limited,INE07T201019,154543,114.64
IRM ENERGY LIMITED,INE07U701015,8763,29.02
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2431,489.36
LLOYDS ENTERPRISES LIMITED,INE080I01025,3081297,2374.11
TATA IORN AN,INE081A01020,574741,967.85
"Kopran Ltd.,",INE082A01010,2242,3.73
Morepen Laboratories Ltd.,INE083A01026,314162,178.13
Themis Medicare Ltd.,INE083B01024,4657,6.09
BANK OF INDI,INE084A01016,323861,449.81
Amanta Healthcare Limited,INE084K01015,228,0.25
RACE ECO CHAIN LIMITED,INE084Q01012,45,0.09
WeWork India Management Limited,INE085001019,1174,7.38
CHAMBAL FERT,INE085A01013,694110,3078.93
Thangamayil Jewellery Limited,INE085J01014,84,2.74
"Electrosteel Castings Ltd.,",INE086A01029,244975,244.79
KESORAM IND,INE087A01019,1371,0.09
Shree Renuka Sugars Ltd.,INE087H01022,936081,310.23
Paradeep Phosphates Limited,INE088F01024,414325,732.97
DR.REDDY'S L,INE089A01031,8859,112.37
Sterlite Technologies Limited.,INE089C01029,21931,23.98
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,1310,1.49
DCM NOUVELLE LIMITED,INE08KP01019,1,0.00
Krsnaa Diagnostics Limited,INE08LI01020,1307,10.64
M & B ENGINEERING LIMITED,INE08N601015,9228,37.36
SANSTAR LIMITED,INE08NE01025,2257,2.43
Samhi Hotels Limited,INE08U801020,90371,189.68
Greenpanel Industries Limited,INE08ZM01014,5234,14.92
Scoda Tubes Limited,INE090501011,18286,32.71
ICICI Bank Ltd.,INE090A01021,64472,887.77
Jai Balaji Industries Limited,INE091G01026,73202,64.63
TATA CHEMICA,INE092A01019,52299,444.85
INDIA NIPP E,INE092B01025,393,3.31
IDFC FIRST BANK LIMITED,INE092T01019,741227,571.69
Hexaware Technologies Limited,INE093A01041,3326,24.11
OBEROI REALTY LIMITED,INE093I01010,3922,68.31
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,177219,121.18
HINDUSTAN PE,INE094A01015,45183,206.14
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,4683,16.79
UTI Asset Management Company Limited,INE094J01016,8421,108.20
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,42300,378.10
NBCC (India) Limited,INE095N01031,396933,478.66
NUCLEU SOF E,INE096B01018,768,8.60
Amrutanjan Health Care Limited,INE098F01031,253,1.91
Mishra Dhatu Nigam Limited,INE099Z01011,71614,269.59
Aarti Surfactants Limited,INE09EO01013,102,0.41
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2285,82.67
Indigo Paints Limited,INE09VQ01012,1609,19.37
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6933,33.03
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,168107,162.73
Ceigall India Limited,INE0AG901020,4891,12.95
Hemisphere Properties India Limited,INE0AJG01018,61864,94.79
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,350,5.26
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,4754,20.46
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,323,0.59
Bansal Wire Industries Limited,INE0B9K01025,970,3.41
Go Fashion (India) Limited,INE0BJS01011,7537,50.38
Premier Energies Limited,INE0BS701011,1272696,12854.73
C.E. Info Systems Limited,INE0BV301023,5100,92.75
Aether Industries Limited,INE0BWX01014,4854,39.08
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5960,11.37
Jubilant Ingrevia Limited,INE0BY001018,8469,61.54
Oswal Pumps Limited,INE0BYP01024,29707,194.45
Urban Company Limited,INE0CAZ01013,29549,39.09
Mukka Proteins Limited,INE0CG401037,31551,12.05
Max India Limited,INE0CG601016,6,0.01
Knowledge Marine & Engineering Works Limited,INE0CJD01029,464,8.45
Western Carriers (India) Limited,INE0CJF01024,37875,49.41
RateGain Travel Technologies Limited,INE0CLI01024,213816,651.30
Meghmani Organics Limited,INE0CT101020,446235,352.31
GMR Power and Urban Infra Limited,INE0CU601026,73498,88.64
Anthem Biosciences Limited,INE0CZ201020,11292,83.16
Sigachi Industries Limited,INE0D0K01022,242223,96.91
India Pesticides Limited,INE0D6701023,29436,60.59
Ksolves India Limited,INE0D6I01023,922,4.15
RailTel Corporation of India Limited,INE0DD101019,148750,587.80
PIRAMAL PHARMA LIMITED,INE0DK501011,265692,533.73
Fairchem Organics Limited,INE0DNW01011,1987,19.49
INNOVA CAPTAB LIMITED,INE0DUT01020,839,7.39
Syrma SGS Technology Limited,INE0DYJ01015,109833,821.89
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,74241,126.48
Network People Services Technologies Limited,INE0FFK01017,1233,24.08
Deep Industries Limited,INE0FHS01024,12133,57.89
Motisons Jewellers Limited,INE0FRK01020,318721,60.21
Motherson Sumi Wiring India Limited,INE0FS801015,321936,146.88
Markolines Pavement Technologies Limited,INE0FW001016,600,0.98
EPACK Durable Limited,INE0G5901015,947469,3687.45
Exxaro Tiles Limited,INE0GFE01026,402,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,4417,59.60
HP Adhesives Limited,INE0GSL01024,1061,0.54
ALL TIME PLASTICS LIMITED,INE0GV601021,190,0.54
Windlas Biotech Limited,INE0H5O01029,1179,9.97
ArisInfra Solutions Limited,INE0H9P01028,29588,39.45
Fabtech Technologies Limited,INE0HF201011,4385,10.02
One Mobikwik Systems Limited,INE0HLU01028,61738,160.94
Tracxn Technologies Limited,INE0HMF01019,3673,2.59
Billionbrains Garage Ventures Limited,INE0HOQ01053,197449,318.39
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4219,12.34
Le Travenues Technology Limited,INE0HV901016,24491,68.03
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,11958,58.45
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,14737,40.24
Veranda Learning Solutions Limited,INE0IQ001011,595,1.27
Data Patterns (India) Limited,INE0IX101010,18119,494.60
Rashi Peripherals Limited,INE0J1F01024,5195,15.69
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,112471,998.03
Honasa Consumer Limited,INE0J5401028,16547,48.12
Jeena Sikho Lifecare Limited,INE0J5801029,3043,21.94
Venus Pipes & Tubes Limited,INE0JA001018,7070,97.42
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,16648,122.65
Sanathan Textiles Limited,INE0JPD01013,124,0.60
YATRA ONLINE LIMITED,INE0JR601024,23034,40.18
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,1200555,5328.68
Garuda Construction and Engineering Limited,INE0JVO01026,13906,27.84
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,21608,152.47
Eureka Forbes Limited,INE0KCE01017,101802,532.64
Rhetan TMT Limited,INE0KKN01029,5,0.00
DCX Systems Limited,INE0KL801015,94058,239.63
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,929,1.94
Bajel Projects Limited,INE0KQN01018,300,0.55
Gopal Snacks Limited,INE0L9R01028,10791,39.02
Avalon Technologies Limited,INE0LCL01028,11556,107.20
Ather Energy Limited,INE0LEZ01016,2205,14.58
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,64758,160.73
Cello World Limited,INE0LMW01024,7954,51.41
IKIO Technologies Limited,INE0LOJ01019,4502,12.75
Physicswallah Limited,INE0LP301011,106732,144.65
Aarti Pharmalabs Limited,INE0LRU01027,11170,94.08
Quadrant Future Tek Limited,INE0LRY01011,25152,97.64
Ola Electric Mobility Limited,INE0LXG01040,829149,308.81
REDTAPE Limited,INE0LXT01019,42349,59.92
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,13241,23.52
J.G.Chemicals Limited,INE0MB501011,4907,21.57
REGAAL RESOURCES LIMITED,INE0MHO01029,1447,1.11
Epack Prefab Technologies Limited,INE0MLS01022,8970,28.03
TRUALT BIOENERGY LIMITED,INE0MWH01014,3223,13.97
Udayshivakumar infra limited,INE0N0Y01013,1260,0.42
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1186,2.54
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,2008,10.63
BLS E-Services Limited,INE0NLT01010,145,0.28
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,675305,295.16
R K Swamy Limited,INE0NQ801033,400,0.47
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13602,480.75
Kross Limited,INE0O6601022,14598,30.64
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,420,1.08
Rossell Techsys Limited,INE0OJW01016,2675,19.28
NTPC GREEN ENERGY LIMITED,INE0ONG01011,513375,520.82
Deepak Builders and Engineers India Limited,INE0OPA01019,1114,1.67
EMS LIMITED,INE0OV601013,22927,126.79
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34870,17.91
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,461,1.73
Orient Technologies Limited,INE0PPK01015,5623,23.89
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,150,0.13
Platinum Industries Limited,INE0PT501018,5378,15.76
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15317,130.11
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,1525,23.94
International Gemmological Institute India Limited,INE0Q9301021,16206,60.04
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,401,2.76
ARKADE DEVELOPERS LIMITED,INE0QRL01017,35056,58.94
Denta Water and Infra Solutions Limited,INE0R4L01018,3137,11.60
SRM CONTRACTORS LIMITED,INE0R6Z01013,251,1.26
PATEL RETAIL LIMITED,INE0R8B01010,2267,5.22
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9763,75.56
Gala Precision Engineering Limited,INE0RE001014,148,1.35
Tolins Tyres Limited,INE0RWQ01014,2854,5.12
Stallion India Fluorochemicals Limited,INE0RYC01010,29,0.12
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8054,4.33
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,120,0.24
Pace Digitek Limited,INE0S3G01027,14290,29.38
CRIZAC LIMITED,INE0S4R01014,16922,54.72
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,10980,88.97
VMS TMT LIMITED,INE0SJA01013,89,0.06
MAMATA MACHINERY LIMITED,INE0TO701015,20959,98.88
Glottis Limited,INE0TQE01026,1331,0.90
Solarworld Energy Solutions Limited,INE0TY101024,3181,9.24
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,893,8.77
Bluspring Enterprises Limited,INE0U4101014,36449,28.82
Digitide Solutions Limited,INE0U4701011,19273,37.61
BlackBuck Limited,INE0UIZ01018,21732,147.67
Sanofi Consumer Healthcare India Limited,INE0UOS01011,38,1.87
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,21125,517.93
CARRARO INDIA LIMITED,INE0V7W01012,3007,15.74
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71050,131.74
Dev Accelerator Limited,INE0VOV01021,1200,0.47
Sagility Limited,INE0W2G01015,832189,427.36
Laxmi Dental Limited,INE0WO601020,4841,15.02
Midwest Limited,INE0XAD01024,888,15.75
Jain Resource Recycling Limited,INE0YD401026,25414,104.09
Atlanta Electricals Limited,INE0Z4F01028,209,1.96
ATUL LTD.,INE100A01010,1771,116.51
Mahindra & Mahindra Ltd.,INE101A01026,27469,990.14
Granules India Ltd.,INE101D01020,11187,63.66
Afcons Infrastructure Limited,INE101I01011,12217,52.57
HLV LIMITED,INE102A01024,9524,1.39
Choice International Ltd,INE102B01014,422863,3212.91
Godrej Consumer Products Ltd.,INE102D01028,5163,64.54
Allied Digital Services Limited,INE102I01027,7713,15.63
MANGALORE RE,INE103A01014,202437,351.50
SMC Global Securities Limited,INE103C01036,1315,1.13
TRAVEL FOOD SERVICES LIMITED,INE103V01028,139,1.77
TVS Holdings Limited,INE105A01035,389,53.53
RPG Life Sciences Limited,INE105J01010,311,7.60
HI-TECH PIPES LIMITED,INE106T01025,271330,285.46
TAMILNADU NE,INE107A01015,14157,23.92
Awfis Space Solutions Limited,INE108V01019,12317,74.11
SHIPPING COR,INE109A01011,257714,646.70
ARMAN FIN,INE109C01017,469,7.09
"BPL Ltd.,",INE110A01019,41,0.04
Mindteck (India) Ltd,INE110B01017,230,0.48
CONTAIN CORP,INE111A01025,98466,565.27
FINANC TECHN,INE111B01023,631,5.67
PDS LIMITED,INE111Q01021,2996,10.93
Metropolis Healthcare Limited,INE112L01020,3717,73.78
GUJ NARMADA,INE113A01013,51421,273.52
STEEL AUTHOR,INE114A01011,427178,596.23
Lic Housing Finance Ltd.,INE115A01026,94785,565.69
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3126,52.91
Apcotex Industries Limited,INE116A01032,13,0.05
ABB Ltd.,INE117A01022,9737,544.71
BAJ HOLD INV,INE118A01012,2143,255.76
Nuvoco Vistas Corporation Limited,INE118D01016,14539,56.37
Balrampur Chini Mills Ltd.,INE119A01028,13241,67.89
Carborundum Universal Ltd.,INE120A01034,4565,43.85
CHOL INV FN,INE121A01024,11934,197.49
JSW Energy Limited,INE121E01018,101066,530.00
INDUS TOWERS LIMITED,INE121J01017,43750,169.04
"MMTC Ltd.,",INE123F01029,130010,91.01
SBI Life Insurance Company Limited,INE123W01016,2396,43.59
Steelcast Ltd.,INE124E01038,438,0.94
DELTA CORP,INE124G01033,308197,269.90
"E.I.D. Parry (India) Ltd.,",INE126A01031,3070,31.50
APOLLO PIPES LIMITED,INE126J01016,3332,11.99
HDFC Asset Management Company Limited,INE127D01025,12745,354.82
Goodluck India Limited,INE127I01024,7560,88.05
K.P. Energy Limited,INE127T01021,37776,151.94
Eveready Industries India Ltd.,INE128A01029,20679,73.91
Five-Star Business Finance Ltd.,INE128S01021,21857,128.30
Archean Chemical Industries Limited,INE128X01021,6027,36.81
GAIL INDIA,INE129A01019,281904,519.14
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,51491,54.95
Gujarat Mineral Development Corpora,INE131A01031,141728,679.54
Relaxo Footwears Ltd.,INE131B01039,13668,63.66
Aurionpro Solutions Ltd.,INE132H01018,3861,45.47
Akzo Nobel India Limited,INE133A01011,23367,738.74
TILAKNAG IND,INE133E01013,56268,269.26
IFGL Refractories Limited,INE133Y01011,614,1.43
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,51,0.07
Power Finance Corporation Ltd,INE134E01011,414616,1622.18
Cyient Limited,INE136B01020,27894,342.36
Neogen Chemicals Limited,INE136S01016,1930,26.82
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,46754,532.73
"National Aluminium Co. Ltd.,",INE139A01034,135218,359.26
FUSION FINANCE LIMITED,INE139R01012,22454,43.29
Saatvik Green Energy Limited,INE13B501022,10593,42.59
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,83447,603.24
Sula Vineyards Limited,INE142Q01026,73314,203.87
Orient Electric Limited,INE142Z01019,10137,20.69
OSWAL CHEMIC,INE143A01010,1350,0.48
20 Microns Limited,INE144J01027,5392,12.63
Tarsons Products Limited,INE144Z01023,254116,954.37
Kirloskar Oil Engines Limited,INE146L01010,3953,44.27
SOUTH PETRO,INE147A01011,83890,79.13
