SEBI REPORT For Trade date 07-Apr-2026


Sr.No.,Particulars,Rs. In Lakhs,
KPIT Technologies Ltd,INE04I401011,51719,478.79
ETHOS LIMITED,INE04TZ01018,1166,29.18
Seshaasai Technologies Limited,INE04VU01023,1225,3.58
Prakash Pipes Limited,INE050001010,4113,16.33
Elin Electronics Limited,INE050401020,804,1.56
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3081,54.91
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6230,81.36
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1227,3.46
Vakrangee Softwares Ltd.,INE051B01021,12950,1.24
Windsor Machines Limited,INE052A01021,1350,4.18
Camlin Fine Sciences Ltd,INE052I01032,17541,22.05
BEST AGROLIFE LIMITED,INE052T01021,2956,0.79
Indian Hotels Co. Ltd,INE053A01029,67903,478.12
Indian Railway Finance Corporation,INE053F01010,1523097,1844.92
"V.I.P. Industries Ltd.,",INE054A01027,10067,40.84
Waterbase Limited,INE054C01015,17093,9.60
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8945,154.61
Cyient DLM Limited,INE055S01018,16838,70.76
IVALUE INFOSOLUTIONS LIMITED,INE056801025,548,1.33
Refex Industries Limited,INE056I01025,22327,61.22
Sanofi India Ltd,INE058A01010,781,33.52
"Cipla Ltd.,",INE059A01026,23042,323.93
La Opala RG Ltd.,INE059D01020,2750,6.81
Hindware Home Innovation Limited,INE05AN01011,5216,11.76
Ratnaveer Precision Engineering Limited,INE05CZ01011,340220,553.67
Indogulf Cropsciences Limited,INE05J901018,99,0.10
BHARAT COKING COAL LIMITED,INE05XR01022,323923,110.33
Likhitha Infrastructure Limited,INE060901027,1469,3.41
Navneet Education Limited,INE060A01024,4909,7.17
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,19788,185.31
"State Bank Of India,",INE062A01020,130275,1411.15
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,5550,70.05
Equitas Small Finance Bank Limited,INE063P01018,125167,79.09
TIMES GROUP,INE064A01026,801286,2494.73
Trident Ltd.,INE064C01022,913450,259.11
AEROFLEX ENTERPRISES LIMITED,INE065D01027,1782,1.35
Indegene Limited,INE065X01017,7273,40.89
Eicher Motors Ltd.,INE066A01021,5572,398.46
Hindustan Aeronautics Limited,INE066F01020,95698,4234.48
Wonderla Holidays Limited,INE066O01014,2566,16.41
Inox Wind Limited,INE066P01011,396031,514.93
CG Power and Industrial Solutions Limited,INE067A01029,55945,395.86
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1278,3.35
Gland Pharma Limited,INE068V01023,1734,31.21
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1802,2.53
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,1770,2.99
INDIQUBE SPACES LIMITED,INE06ST01018,1675,2.76
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1870,2.38
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,15906,30.32
SHREE CEMENT,INE070A01015,308,81.28
Jai Corp Limited,INE070D01027,38178,50.12
INSECTCID,INE070I01018,208,1.47
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,2451,38.24
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3107,29.34
Sona BLW Precision Forgings Limited,INE073K01018,25594,131.42
Praj Industries Ltd.,INE074A01025,135268,517.60
Paramount Communications Ltd.,INE074B01023,89686,40.79
WIPRO LTD.,INE075A01022,338144,760.91
G M BREWERIE,INE075D01018,4375,52.14
HealthCare Global Enterprises Limited,INE075I01017,1508,9.58
SIYAR SILK M,INE076B01028,2727,16.96
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,2163,6.22
Vikram Solar Limited,INE078V01014,84382,194.84
Ambuja Cements Ltd.,INE079A01024,76634,395.79
Gateway Distriparks Limited,INE079J01017,45519,28.33
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,51270,171.31
Easy Trip Planners Limited,INE07O001026,701497,75.94
NDR Auto Components Limited,INE07OG01012,375,3.34
Supriya Lifescience Limited,INE07RO01027,7849,57.60
Restaurant Brands Asia Limited,INE07T201019,268926,186.20
IRM ENERGY LIMITED,INE07U701015,15608,41.45
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2481,616.81
LLOYDS ENTERPRISES LIMITED,INE080I01025,3096488,2377.43
TATA IORN AN,INE081A01020,363655,677.01
"Kopran Ltd.,",INE082A01010,5258,7.92
Morepen Laboratories Ltd.,INE083A01026,299537,142.57
Themis Medicare Ltd.,INE083B01024,1536,2.07
BANK OF INDI,INE084A01016,513571,790.62
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,2020,10.23
CHAMBAL FERT,INE085A01013,717135,3167.34
Thangamayil Jewellery Limited,INE085J01014,828,32.64
"Electrosteel Castings Ltd.,",INE086A01029,268615,248.79
Shree Renuka Sugars Ltd.,INE087H01022,711287,216.68
Paradeep Phosphates Limited,INE088F01024,442867,687.00
DR.REDDY'S L,INE089A01031,9704,120.25
Sterlite Technologies Limited.,INE089C01029,27379,48.55
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,24442,27.73
Krsnaa Diagnostics Limited,INE08LI01020,1007,7.44
M & B ENGINEERING LIMITED,INE08N601015,6654,24.55
SANSTAR LIMITED,INE08NE01025,4706,4.55
Samhi Hotels Limited,INE08U801020,54159,103.13
Greenpanel Industries Limited,INE08ZM01014,6580,15.03
Scoda Tubes Limited,INE090501011,13793,23.24
ICICI Bank Ltd.,INE090A01021,62982,838.12
Jai Balaji Industries Limited,INE091G01026,86726,66.91
TATA CHEMICA,INE092A01019,90300,674.94
INDIA NIPP E,INE092B01025,132,1.08
IDFC FIRST BANK LIMITED,INE092T01019,1285622,905.33
Hexaware Technologies Limited,INE093A01041,16237,88.59
OBEROI REALTY LIMITED,INE093I01010,3342,55.50
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,251491,132.21
HINDUSTAN PE,INE094A01015,83752,344.69
Kolte-Patil Developers Ltd,INE094I01018,3995,13.52
UTI Asset Management Company Limited,INE094J01016,7256,86.23
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,34057,313.99
NBCC (India) Limited,INE095N01031,953932,943.65
NUCLEU SOF E,INE096B01018,273,2.81
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,54695,195.41
Aarti Surfactants Limited,INE09EO01013,431,1.51
Gujarat Fluorochemicals Limited,INE09N301011,1428,49.81
Indigo Paints Limited,INE09VQ01012,2427,22.92
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3017,14.85
Dc Infotech and Communication Limited,INE0A1101019,8333,23.42
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,201017,123.39
Ceigall India Limited,INE0AG901020,4150,12.11
Hemisphere Properties India Limited,INE0AJG01018,61407,87.20
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,564,9.87
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1293,5.69
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1220,3.48
Go Fashion (India) Limited,INE0BJS01011,5078,27.56
Premier Energies Limited,INE0BS701011,25861,246.30
C.E. Info Systems Limited,INE0BV301023,5448,79.75
Aether Industries Limited,INE0BWX01014,4097,38.47
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2689,4.51
Jubilant Ingrevia Limited,INE0BY001018,12173,83.48
Oswal Pumps Limited,INE0BYP01024,46929,202.43
Urban Company Limited,INE0CAZ01013,142921,180.13
Mukka Proteins Limited,INE0CG401037,30547,11.78
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1558,25.51
Western Carriers (India) Limited,INE0CJF01024,26687,34.73
RateGain Travel Technologies Limited,INE0CLI01024,2184128,13307.72
Meghmani Organics Limited,INE0CT101020,505693,344.93
GMR Power and Urban Infra Limited,INE0CU601026,42814,51.49
Anthem Biosciences Limited,INE0CZ201020,7312,49.44
Sigachi Industries Limited,INE0D0K01022,282449,94.48
India Pesticides Limited,INE0D6701023,20587,40.55
Ksolves India Limited,INE0D6I01023,121,0.46
RailTel Corporation of India Limited,INE0DD101019,145322,519.54
PIRAMAL PHARMA LIMITED,INE0DK501011,260589,485.44
Fairchem Organics Limited,INE0DNW01011,4764,33.95
INNOVA CAPTAB LIMITED,INE0DUT01020,705,6.26
Syrma SGS Technology Limited,INE0DYJ01015,65736,518.53
Wakefit Innovations Limited,INE0E7301029,1418,2.65
HMA Agro Industries Limited,INE0ECP01024,716,0.20
TARC LIMITED,INE0EK901012,80128,125.01
Network People Services Technologies Limited,INE0FFK01017,918,15.60
Deep Industries Limited,INE0FHS01024,12801,57.62
Motisons Jewellers Limited,INE0FRK01020,186149,36.92
Motherson Sumi Wiring India Limited,INE0FS801015,328348,141.08
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,915063,3552.26
Tatva Chintan Pharma Chem Limited,INE0GK401011,3176,40.10
HP Adhesives Limited,INE0GSL01024,674,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,154,0.43
Windlas Biotech Limited,INE0H5O01029,1313,10.78
ArisInfra Solutions Limited,INE0H9P01028,24678,28.27
Fabtech Technologies Limited,INE0HF201011,1276,2.89
One Mobikwik Systems Limited,INE0HLU01028,54254,125.88
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,392132,658.86
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,1917,5.58
Le Travenues Technology Limited,INE0HV901016,47944,99.37
Prabha Energy Limited,INE0I0M01023,2,0.00
Dhampur Bio Organics Limited,INE0I3401014,76,0.09
Latent View Analytics Limited,INE0I7C01011,42969,158.45
Capillary Technologies India Limited,INE0ILV01024,3250,18.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,28851,64.75
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15561,463.80
Rashi Peripherals Limited,INE0J1F01024,3661,13.77
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,89773,821.19
Honasa Consumer Limited,INE0J5401028,11733,35.70
Jeena Sikho Lifecare Limited,INE0J5801029,12146,81.36
Venus Pipes & Tubes Limited,INE0JA001018,4607,62.36
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18862,133.89
Sanathan Textiles Limited,INE0JPD01013,291,1.26
YATRA ONLINE LIMITED,INE0JR601024,22825,29.63
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2158,6.41
Global Surfaces Limited,INE0JSX01015,2000,0.97
Harsha Engineers International Limited,INE0JUS01029,300471,1246.83
Garuda Construction and Engineering Limited,INE0JVO01026,11985,21.81
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,52647,253.44
Eureka Forbes Limited,INE0KCE01017,97279,507.23
Rhetan TMT Limited,INE0KKN01029,292149,75.96
DCX Systems Limited,INE0KL801015,100346,215.41
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,278,0.58
Bajel Projects Limited,INE0KQN01018,3319,5.36
Gopal Snacks Limited,INE0L9R01028,7152,24.50
Avalon Technologies Limited,INE0LCL01028,6314,64.16
Ather Energy Limited,INE0LEZ01016,18887,144.72
INSOLATION ENERGY LIMITED,INE0LGX01024,398,0.35
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,72748,153.27
Cello World Limited,INE0LMW01024,10519,58.95
IKIO Technologies Limited,INE0LOJ01019,4335,11.87
Physicswallah Limited,INE0LP301011,204714,225.53
Aarti Pharmalabs Limited,INE0LRU01027,7720,62.84
Quadrant Future Tek Limited,INE0LRY01011,21583,74.87
Ola Electric Mobility Limited,INE0LXG01040,1798083,585.94
REDTAPE Limited,INE0LXT01019,25566,35.35
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3779,5.12
J.G.Chemicals Limited,INE0MB501011,4353,17.34
REGAAL RESOURCES LIMITED,INE0MHO01029,1670,1.36
Epack Prefab Technologies Limited,INE0MLS01022,7918,17.97
TRUALT BIOENERGY LIMITED,INE0MWH01014,1123,4.70
Rishabh Instruments Limited,INE0N2P01017,267,1.09
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,7.53
BLS E-Services Limited,INE0NLT01010,28239,46.00
NMDC Steel Limited,INE0NNS01018,464879,203.92
R K Swamy Limited,INE0NQ801033,2554,2.17
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,25264,875.13
Kross Limited,INE0O6601022,5296,11.14
Indef Manufacturing Limited,INE0O9T01021,435,1.81
JNK India Limited,INE0OAF01028,3487,8.56
Rossell Techsys Limited,INE0OJW01016,2093,15.86
NTPC GREEN ENERGY LIMITED,INE0ONG01011,330576,332.96
Deepak Builders and Engineers India Limited,INE0OPA01019,10250,7.15
EMS LIMITED,INE0OV601013,29842,131.21
Gaudium IVF and Women Health Limited,INE0P8B01020,100,0.08
GHCL Textiles Limited,INE0PA801013,100,0.07
Shipping Corporation of India Land and Assets Limited,INE0PB301013,25113,12.38
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1218,3.16
Orient Technologies Limited,INE0PPK01015,11470,37.73
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,3671,10.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,12599,113.95
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,298,4.18
International Gemmological Institute India Limited,INE0Q9301021,9199,32.20
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,1,0.01
Sudeep Pharma Limited,INE0QPI01025,939,6.13
ARKADE DEVELOPERS LIMITED,INE0QRL01017,28915,42.96
Denta Water and Infra Solutions Limited,INE0R4L01018,3784,11.94
SRM CONTRACTORS LIMITED,INE0R6Z01013,515,2.36
PATEL RETAIL LIMITED,INE0R8B01010,684,1.60
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9809,78.29
Gala Precision Engineering Limited,INE0RE001014,92,0.77
Tolins Tyres Limited,INE0RWQ01014,1999,3.48
Stallion India Fluorochemicals Limited,INE0RYC01010,2693,3.04
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5757,2.43
Pace Digitek Limited,INE0S3G01027,77217,129.89
CRIZAC LIMITED,INE0S4R01014,17450,44.06
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9382,77.76
VMS TMT LIMITED,INE0SJA01013,12,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,9529,43.14
Glottis Limited,INE0TQE01026,1330,0.85
Solarworld Energy Solutions Limited,INE0TY101024,9095,19.36
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,3043,24.46
Bluspring Enterprises Limited,INE0U4101014,15820,12.74
Digitide Solutions Limited,INE0U4701011,25025,33.05
Omnitech Engineering Limited,INE0UH301010,25,0.07
BlackBuck Limited,INE0UIZ01018,5738,35.91
Sanofi Consumer Healthcare India Limited,INE0UOS01011,254,11.88
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200266,216.88
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,16003,352.54
CARRARO INDIA LIMITED,INE0V7W01012,1050,5.35
Sri Lotus Developers and Realty Limited,INE0V9Q01010,50883,84.76
Meesho Limited,INE0VDM01015,4947,7.30
Sagility Limited,INE0W2G01015,957241,467.91
Laxmi Dental Limited,INE0WO601020,6935,16.55
Midwest Limited,INE0XAD01024,5016,62.21
ANLON HEALTHCARE LIMITED,INE0Y8W01017,20,0.02
Jain Resource Recycling Limited,INE0YD401026,9164,39.73
Atlanta Electricals Limited,INE0Z4F01028,1967,22.81
ATUL LTD.,INE100A01010,710,49.84
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,44322,1474.30
Granules India Ltd.,INE101D01020,25950,153.05
Afcons Infrastructure Limited,INE101I01011,16354,56.23
HLV LIMITED,INE102A01024,4393,0.59
Choice International Ltd,INE102B01014,406342,3076.67
Godrej Consumer Products Ltd.,INE102D01028,4311,51.64
Allied Digital Services Limited,INE102I01027,9101,14.42
MANGALORE RE,INE103A01014,204371,390.64
SMC Global Securities Limited,INE103C01036,2388,1.47
TRAVEL FOOD SERVICES LIMITED,INE103V01028,1384,17.53
TVS Holdings Limited,INE105A01035,152,21.86
RPG Life Sciences Limited,INE105J01010,159,3.64
HI-TECH PIPES LIMITED,INE106T01025,247360,238.18
TAMILNADU NE,INE107A01015,12680,21.09
Awfis Space Solutions Limited,INE108V01019,20022,75.02
SHIPPING COR,INE109A01011,260257,640.02
ARMAN FIN,INE109C01017,921,14.38
Mindteck (India) Ltd,INE110B01017,180,0.40
CONTAIN CORP,INE111A01025,69100,381.08
FINANC TECHN,INE111B01023,726,4.99
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,11342,36.48
Metropolis Healthcare Limited,INE112L01020,3726,13.42
GUJ NARMADA,INE113A01013,35478,179.67
STEEL AUTHOR,INE114A01011,186166,281.52
Lic Housing Finance Ltd.,INE115A01026,91937,524.75
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,1227,17.88
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,92,0.84
ABB Ltd.,INE117A01022,2181,131.54
BAJ HOLD INV,INE118A01012,1611,172.88
Nuvoco Vistas Corporation Limited,INE118D01016,17744,61.33
PARK MEDI WORLD LIMITED,INE119201023,68591,136.66
Balrampur Chini Mills Ltd.,INE119A01028,7658,39.60
Carborundum Universal Ltd.,INE120A01034,3607,31.84
CHOL INV FN,INE121A01024,12847,200.85
JSW Energy Limited,INE121E01018,62595,326.01
INDUS TOWERS LIMITED,INE121J01017,33740,144.95
Amagi Media Labs Limited,INE121R01077,131,0.53
"MMTC Ltd.,",INE123F01029,145259,96.21
SBI Life Insurance Company Limited,INE123W01016,1886,34.59
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,199303,170.99
"E.I.D. Parry (India) Ltd.,",INE126A01031,9046,82.76
APOLLO PIPES LIMITED,INE126J01016,5508,22.90
HDFC Asset Management Company Limited,INE127D01025,11568,307.55
Goodluck India Limited,INE127I01024,4981,54.04
K.P. Energy Limited,INE127T01021,22030,74.81
Eveready Industries India Ltd.,INE128A01029,20636,73.21
Five-Star Business Finance Ltd.,INE128S01021,35473,164.79
Archean Chemical Industries Limited,INE128X01021,2642,16.28
GAIL INDIA,INE129A01019,453776,751.27
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,45976,48.96
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,125,0.14
Fujiyama Power Systems Limited,INE12UR01024,1945,3.94
Gujarat Mineral Development Corpora,INE131A01031,113900,559.34
Relaxo Footwears Ltd.,INE131B01039,14005,57.15
Aurionpro Solutions Ltd.,INE132H01018,6387,64.21
Akzo Nobel India Limited,INE133A01011,1657,52.87
TILAKNAG IND,INE133E01013,39626,184.49
IFGL Refractories Limited,INE133Y01011,744,1.49
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,551,0.53
